# Wiles - Juneau Mountain Update - TSME - ITRDB AK204
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37421
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37421.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak204-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak204-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak204.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak204.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-10
#--------------------
# Title
#   Study_Name: Wiles - Juneau Mountain Update - TSME - ITRDB AK204
#--------------------
# Investigators
#   Investigators: Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Wilson, Rob; Rosanne D'Arrigo; Laia Andreu-Hayles; Rose Oelkers; Greg Wiles; Kevin Anchukaitis; Nicole Davi
#   Journal_Name: Climate of the Past
#   Published_Title: Experiments based on blue intensity for reconstructing North Pacific temperatures along the Gulf of Alaska
#   Published_Date_or_Year: 2017
#   Volume: 13
#   Pages: 1007-1022
#   Issue: 8
#   Report_Number: 
#   DOI: 10.5194/cp-13-1007-2017
#   Full_Citation: None
#   Abstract: Ring-width (RW) records from the Gulf of Alaska (GOA) have yielded a valuable long-term perspective for North Pacific changes on decadal to longer timescales in prior studies but contain a broad winter to late summer seasonal climate response. Similar to the highly climate-sensitive maximum latewood density (MXD) proxy, the blue intensity (BI) parameter has recently been shown to correlate well with year-to-year warm-season temperatures for a number of sites at northern latitudes. Since BI records are much less labour intensive and expensive to generate than MXD, such data hold great potential value for future tree-ring studies in the GOA and other regions in mid- to high latitudes. Here we explore the potential for improving tree-ring-based reconstructions using combinations of RW- and BI-related parameters (latewood BI and delta BI) from an experimental subset of samples at eight mountain hemlock (Tsuga mertensiana) sites along the GOA. This is the first study for the hemlock genus using BI data. We find that using either inverted latewood BI (LWBinv) or delta BI (DB) can improve the amount of explained temperature variance by > 10 % compared to RW alone, although the optimal target season shrinks to June–September, which may have implications for studying ocean–atmosphere variability in the region. One challenge in building these BI records is that resin extraction did not remove colour differences between the heartwood and sapwood; thus, long term trend biases, expressed as relatively warm temperatures in the 18th century, were noted when using the LWBinv data. Using DB appeared to overcome these trend biases, resulting in a reconstruction expressing 18th–19th century temperatures ca. 0.5 °C cooler than the 20th–21st centuries. This cool period agrees well with previous dendroclimatic studies and the glacial advance record in the region. Continuing BI measurement in the GOA region must focus on sampling and measuring more trees per site (> 20) and compiling more sites to overcome site-specific factors affecting climate response and using subfossil material to extend the record. Although LWBinv captures the inter-annual climate signal more strongly than DB, DB appears to better capture long-term secular trends that agree with other proxy archives in the region. Great care is needed, however, when implementing different detrending options and more experimentation is necessary to assess the utility of DB for different conifer species around the Northern Hemisphere.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Juneau Mountain
#   Location: Alaska
#   Northernmost_Latitude: 58.3
#   Southernmost_Latitude: 58.3
#   Easternmost_Longitude: -134.3833
#   Westernmost_Longitude: -134.3833
#   Elevation_m: 540
#--------------------
# Data_Collection
#   Collection_Name: AK204
#   First_Year: 1558
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JM0012N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM0012N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM002N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM002N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM003N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM003N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM005N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM005N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM006N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM006N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM007N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM007N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM009N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM009N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM009s_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM009s; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM013N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM013N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM02S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM02S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM03S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM03S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM04N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM04N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM04S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM04S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM06nW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM06nW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM06S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM06S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JM0012N_raw	JM001A_raw	JM001B_raw	JM002N_raw	JM003N_raw	JM005N_raw	JM006N_raw	JM007N_raw	JM009N_raw	JM009s_raw	JM013N_raw	JM02S_raw	JM03S_raw	JM04N_raw	JM04S_raw	JM06nW_raw	JM06S_raw
1631	NA	NA	NA	NA	0.277	NA	0.024	NA	NA	NA	NA	0.587	NA	0.268	0.235	NA	NA
1632	NA	NA	NA	NA	0.382	NA	0.126	NA	NA	NA	NA	0.67	NA	0.642	0.436	NA	NA
1633	NA	NA	NA	NA	0.317	NA	0.141	NA	NA	NA	NA	0.432	NA	0.388	0.411	NA	NA
1634	NA	NA	NA	NA	0.472	NA	0.209	NA	NA	NA	NA	0.543	NA	0.992	0.849	NA	NA
1635	NA	NA	NA	NA	0.504	NA	0.364	NA	NA	NA	NA	0.529	NA	0.755	0.786	NA	NA
1636	NA	NA	NA	NA	0.551	NA	0.432	NA	NA	NA	NA	0.446	NA	0.98	1.112	NA	NA
1637	NA	NA	NA	NA	0.525	NA	0.441	NA	NA	NA	NA	0.425	NA	0.79	0.867	NA	NA
1638	NA	NA	NA	NA	0.49	NA	0.363	NA	NA	NA	NA	0.385	NA	0.668	0.875	NA	NA
1639	NA	NA	NA	NA	0.27	NA	0.492	NA	NA	NA	NA	0.202	NA	0.44	0.614	NA	NA
1640	NA	NA	NA	NA	0.479	NA	0.397	NA	NA	NA	NA	0.384	NA	0.526	0.749	NA	NA
1641	NA	NA	NA	NA	0.529	NA	0.718	NA	NA	NA	NA	0.552	NA	0.672	1.207	NA	NA
1642	NA	NA	NA	NA	0.462	NA	0.718	NA	NA	NA	NA	0.504	NA	0.643	0.943	NA	NA
1643	NA	NA	NA	NA	0.369	NA	0.45	NA	NA	NA	NA	0.375	NA	0.417	0.654	NA	NA
1644	NA	NA	NA	NA	0.191	NA	0.386	NA	NA	NA	NA	0.263	0.232	0.321	0.494	NA	NA
1645	NA	NA	NA	NA	0.432	NA	0.339	NA	NA	NA	NA	0.439	0.494	0.384	0.494	NA	NA
1646	NA	NA	NA	NA	0.264	NA	0.204	NA	NA	NA	NA	0.31	0.323	0.204	0.383	NA	NA
1647	NA	NA	NA	NA	0.46	NA	0.168	NA	NA	NA	NA	0.746	0.886	0.454	0.342	NA	NA
1648	NA	NA	NA	NA	0.325	NA	0.061	NA	NA	NA	NA	0.62	0.69	0.312	0.279	NA	NA
1649	NA	NA	NA	NA	0.431	NA	0.071	NA	NA	NA	NA	0.604	0.622	0.338	0.374	NA	NA
1650	NA	NA	NA	NA	0.504	NA	0.067	NA	NA	NA	NA	0.613	0.772	0.362	0.43	NA	NA
1651	NA	NA	NA	NA	0.8	NA	0.21	NA	NA	NA	NA	0.928	1.311	0.522	0.605	NA	NA
1652	NA	NA	NA	NA	0.398	NA	0.11	NA	NA	NA	NA	0.429	0.809	0.229	0.493	NA	NA
1653	NA	NA	NA	NA	0.392	NA	0.075	NA	NA	NA	NA	0.468	0.657	0.171	0.286	NA	NA
1654	NA	NA	NA	NA	0.554	NA	0.103	NA	NA	NA	NA	0.556	0.71	0.214	0.302	NA	NA
1655	NA	NA	NA	NA	0.524	NA	0.146	NA	NA	NA	NA	0.5	0.592	0.136	0.277	NA	NA
1656	NA	NA	NA	NA	0.698	NA	0.128	NA	NA	NA	NA	0.492	0.628	0.189	0.311	NA	NA
1657	NA	NA	NA	NA	0.931	NA	0.054	NA	NA	NA	NA	0.397	0.721	0.291	0.271	NA	NA
1658	NA	NA	NA	NA	0.65	NA	0.075	NA	NA	NA	NA	0.413	0.644	0.177	0.239	NA	NA
1659	NA	NA	NA	NA	0.429	NA	0.073	NA	NA	NA	NA	0.309	0.574	0.065	0.23	NA	NA
1660	NA	NA	NA	NA	0.784	NA	0.096	NA	NA	NA	NA	0.452	0.716	0.174	0	NA	NA
1661	NA	NA	NA	NA	1.026	NA	0.064	NA	NA	NA	NA	0.62	0.666	0.065	0.071	NA	NA
1662	NA	NA	NA	NA	1.437	NA	0.139	NA	NA	NA	NA	1.072	0.896	0.318	0.231	NA	NA
1663	NA	NA	NA	NA	1.029	NA	0.11	NA	NA	NA	NA	0.986	0.796	0.157	0.224	NA	NA
1664	NA	NA	NA	NA	0.804	NA	0.081	NA	NA	NA	NA	0.717	0.593	0.209	0.215	NA	NA
1665	NA	NA	NA	NA	1.507	NA	0.136	NA	NA	NA	NA	1.423	0.852	0.405	0.439	NA	NA
1666	NA	NA	NA	NA	1.322	NA	0.184	NA	NA	NA	NA	1.192	0.76	0.432	0.445	NA	NA
1667	NA	NA	NA	NA	1.422	NA	0.185	NA	NA	NA	NA	1.366	0.868	0.661	0.445	NA	NA
1668	NA	NA	NA	NA	1.035	NA	0.178	NA	NA	NA	NA	1.057	0.83	0.68	0.412	NA	NA
1669	NA	NA	NA	NA	1.356	NA	0.263	NA	NA	NA	NA	1.39	1.223	0.831	0.436	NA	NA
1670	NA	NA	NA	NA	1.105	NA	0.316	NA	NA	NA	NA	1.033	0.843	0.748	0.397	NA	NA
1671	NA	NA	NA	NA	0.99	NA	0.429	NA	NA	NA	NA	1.089	0.741	0.841	0.59	NA	NA
1672	NA	NA	NA	NA	0.728	NA	0.291	NA	NA	NA	NA	0.759	0.678	0.684	0.398	NA	NA
1673	NA	NA	NA	NA	1.016	NA	0.369	NA	NA	NA	NA	0.9	0.808	0.76	0.662	NA	NA
1674	NA	NA	NA	NA	0.93	NA	0.44	NA	NA	NA	NA	0.87	0.927	0.771	0.75	NA	NA
1675	NA	NA	NA	NA	0.544	NA	1.133	NA	NA	NA	NA	0.614	0.61	0.386	1.509	NA	NA
1676	NA	NA	NA	NA	0.429	NA	0.238	NA	NA	NA	NA	0.391	0.513	0.239	0.838	NA	NA
1677	NA	NA	NA	NA	0.611	NA	0.253	NA	NA	NA	NA	0.553	0.698	0.161	0.598	NA	NA
1678	NA	NA	NA	NA	0.531	NA	0.267	NA	NA	NA	NA	0.59	0.485	0.318	0.538	NA	NA
1679	NA	NA	NA	NA	0.15	NA	0.11	NA	NA	NA	NA	0.263	0.238	0.062	0.263	NA	NA
1680	NA	NA	NA	NA	0.381	NA	0.103	NA	NA	NA	NA	0.424	0.396	0.142	0.263	NA	NA
1681	NA	NA	NA	NA	0.522	NA	0.267	NA	NA	NA	NA	0.552	0.659	0.181	0.313	NA	NA
1682	NA	NA	NA	NA	0.54	NA	0.368	NA	NA	NA	NA	0.433	0.45	0.138	0.249	NA	NA
1683	NA	NA	NA	NA	0.511	NA	0.541	NA	NA	NA	NA	0.447	0.536	0.232	0.343	NA	NA
1684	NA	NA	NA	NA	0.434	NA	0.605	NA	NA	NA	NA	0.44	0.554	0.252	0.368	NA	NA
1685	NA	NA	NA	NA	0.47	NA	0.566	NA	NA	NA	NA	0.544	0.625	0.394	0.451	NA	NA
1686	NA	NA	NA	NA	0.376	NA	0.591	NA	NA	NA	NA	0.456	0.601	0.45	0.882	NA	NA
1687	NA	NA	NA	NA	0.285	NA	0.463	NA	NA	NA	NA	0.312	0.593	0.452	0.591	NA	NA
1688	NA	NA	NA	NA	0.26	NA	0.324	NA	NA	NA	NA	0.247	0.509	0.54	0.52	NA	NA
1689	NA	NA	NA	NA	0.55	NA	0.428	NA	NA	NA	NA	0.533	1.007	0.74	0.726	NA	NA
1690	NA	NA	NA	NA	0.306	NA	0.334	NA	NA	NA	NA	0.373	0.705	0.642	0.423	NA	NA
1691	NA	NA	NA	NA	0.248	NA	0.185	NA	NA	NA	NA	0.342	0.468	0.419	0.247	NA	NA
1692	NA	NA	NA	NA	0.284	NA	0.342	NA	NA	NA	NA	0.309	0.519	0.442	0.271	NA	NA
1693	NA	NA	NA	NA	0.295	NA	0.399	NA	NA	NA	NA	0.302	0.509	0.385	0.239	NA	NA
1694	NA	NA	NA	NA	0.458	NA	0.335	NA	NA	NA	NA	0.421	0.688	0.452	0.319	NA	NA
1695	NA	NA	NA	NA	0.486	NA	0.416	NA	NA	NA	NA	0.413	0.763	0.6	0.398	NA	NA
1696	NA	NA	NA	NA	0.082	NA	0.237	NA	NA	NA	NA	0.182	0.411	0.269	0.288	NA	NA
1697	NA	NA	NA	NA	0.255	NA	0.262	NA	NA	NA	NA	0.286	0.459	0.231	0.168	NA	NA
1698	NA	NA	NA	NA	0.064	NA	0.056	NA	NA	NA	NA	0.135	0.087	0.067	0.087	NA	NA
1699	NA	NA	NA	NA	0.203	NA	0.143	NA	NA	NA	NA	0.151	0.291	0.162	0.199	NA	NA
1700	NA	NA	NA	NA	0.164	NA	0.136	NA	NA	NA	NA	0.174	0.238	0.086	0.136	NA	NA
1701	NA	NA	NA	NA	0.245	NA	0.24	NA	NA	NA	NA	0.103	0.341	0.247	0.193	NA	NA
1702	NA	NA	NA	NA	0.178	NA	0.139	NA	NA	NA	NA	0	0.242	0.152	0.152	NA	NA
1703	NA	NA	NA	NA	0.083	NA	0.09	NA	NA	NA	NA	0	0.143	0.095	0.136	NA	NA
1704	NA	NA	NA	NA	0.036	NA	0.096	NA	NA	NA	NA	0	0.11	0.131	0.167	NA	NA
1705	NA	NA	NA	NA	0.163	NA	0.197	NA	NA	NA	NA	0.056	0.18	0.144	0.248	NA	NA
1706	NA	NA	NA	NA	0.036	NA	0.088	NA	NA	NA	NA	0.119	0.095	0.11	0.183	NA	NA
1707	NA	NA	NA	NA	0.2	NA	0.281	NA	NA	NA	NA	0.175	0.241	0.152	0.256	NA	NA
1708	NA	NA	NA	NA	0.242	NA	0.477	NA	NA	NA	NA	0.206	0.313	0.262	0.349	NA	NA
1709	NA	NA	NA	NA	0.274	NA	0.717	NA	NA	NA	NA	0.206	0.393	0.197	0.327	NA	NA
1710	NA	NA	NA	NA	0.264	NA	0.794	NA	NA	NA	NA	0.208	0.398	0.25	0.552	NA	NA
1711	NA	NA	NA	NA	0.266	NA	0.573	NA	NA	NA	NA	0.143	0.341	0.172	0.61	NA	NA
1712	NA	NA	NA	NA	0.304	NA	0.525	NA	NA	NA	NA	0.174	0.398	0.208	0.771	NA	NA
1713	NA	NA	NA	NA	0.475	NA	0.668	NA	NA	NA	NA	0.302	0.519	0.303	0.635	NA	NA
1714	NA	NA	NA	NA	0.313	NA	0.66	NA	NA	NA	NA	0.167	0.405	0.196	0.381	NA	NA
1715	NA	NA	NA	NA	0.512	NA	0.581	NA	NA	NA	NA	0.325	0.582	0.316	0.409	NA	NA
1716	NA	NA	NA	NA	0.407	NA	0.661	NA	NA	NA	NA	0.262	0.493	0.249	0.284	NA	NA
1717	NA	NA	NA	NA	0.297	NA	0.517	NA	NA	NA	NA	0.214	0.378	0.1	0.145	NA	NA
1718	NA	NA	NA	NA	0.307	NA	0.564	NA	NA	NA	NA	0.199	0.399	0.281	0.241	NA	NA
1719	NA	NA	NA	NA	0.356	NA	0.78	NA	NA	NA	NA	0.215	0.45	0.379	0.298	NA	NA
1720	NA	NA	NA	NA	0.497	NA	0.621	NA	NA	NA	NA	0.39	0.537	0.403	0.265	NA	NA
1721	NA	NA	NA	NA	0.547	NA	0.952	NA	NA	NA	NA	0.429	0.692	0.477	0.353	NA	NA
1722	NA	NA	NA	NA	0.661	NA	0.857	NA	NA	NA	NA	0.501	0.944	0.393	1.069	NA	NA
1723	NA	NA	NA	NA	0.731	NA	0.929	NA	NA	NA	NA	0.595	1.002	0.532	1.171	NA	NA
1724	NA	NA	NA	NA	0.405	NA	0.603	NA	NA	NA	NA	0.342	0.601	0.243	0.514	NA	NA
1725	NA	NA	NA	NA	0.382	NA	0.532	NA	NA	NA	NA	0.389	0.815	0.256	0.455	NA	NA
1726	NA	NA	NA	NA	0.493	NA	0.476	NA	NA	NA	NA	0.548	0.805	0.256	0.322	NA	NA
1727	NA	NA	NA	NA	0.385	NA	0.413	NA	NA	NA	NA	0.493	0.737	0.289	0.29	NA	NA
1728	NA	NA	NA	NA	0.344	NA	0.548	NA	NA	NA	NA	0.381	0.631	0.148	0.266	NA	NA
1729	NA	NA	NA	NA	0.45	NA	0.627	NA	NA	NA	NA	0.54	0.465	0.331	0.452	NA	NA
1730	NA	NA	NA	NA	0.401	NA	0.532	NA	NA	NA	NA	0.452	0.78	0.216	0.34	NA	NA
1731	NA	NA	NA	NA	0.352	NA	0.397	NA	NA	NA	NA	0.389	0.452	0.137	0.308	NA	NA
1732	NA	NA	NA	NA	0.377	NA	0.547	NA	NA	NA	NA	0.493	0.525	0.288	0.309	NA	NA
1733	NA	NA	NA	NA	0.369	NA	0.588	NA	NA	NA	NA	0.588	0.506	0.276	0.321	NA	NA
1734	NA	NA	NA	NA	0.224	NA	0.246	NA	NA	NA	NA	0.381	0.408	0.152	0.197	NA	NA
1735	NA	NA	NA	NA	0.289	NA	0.19	NA	NA	NA	NA	0.389	0.459	0.16	0.197	NA	NA
1736	NA	NA	NA	NA	0.248	NA	0.357	NA	NA	NA	NA	0.365	0.384	0.171	0.169	NA	NA
1737	NA	NA	NA	NA	0.297	NA	0.461	NA	NA	NA	NA	0.413	0.445	0.193	0.208	NA	NA
1738	NA	NA	NA	NA	0.306	NA	0.587	NA	NA	NA	NA	0.444	0.494	0.138	0.202	NA	NA
1739	NA	NA	NA	NA	0.232	NA	0.437	NA	NA	NA	NA	0.294	0.341	0.237	0.285	NA	NA
1740	NA	NA	NA	NA	0.273	NA	0.397	NA	NA	NA	NA	0.278	0.431	0.084	0.17	NA	NA
1741	NA	NA	NA	NA	0.304	NA	0.309	NA	NA	NA	NA	0.309	0.43	0.117	0.162	NA	NA
1742	NA	NA	NA	NA	0.337	NA	0.302	NA	NA	NA	NA	0.35	0.393	0.183	0.137	NA	NA
1743	NA	NA	NA	NA	0.24	NA	0.198	NA	NA	NA	NA	0.309	0.346	0.137	0.161	NA	NA
1744	NA	NA	NA	NA	0.137	NA	0.135	NA	NA	NA	NA	0.143	0.157	0.096	0.089	NA	NA
1745	NA	NA	NA	NA	0.32	NA	0.318	NA	NA	NA	NA	0.365	0.369	0.216	0.202	NA	NA
1746	NA	NA	NA	NA	0.224	NA	0.23	NA	NA	NA	NA	0.247	0.22	0.16	0.145	NA	NA
1747	NA	NA	NA	NA	0.313	NA	0.317	NA	NA	NA	NA	0.318	0.294	0.204	0.202	NA	NA
1748	NA	NA	NA	NA	0.328	NA	0.334	NA	NA	NA	NA	0.382	0.336	0.194	0.252	NA	NA
1749	NA	NA	NA	NA	0.296	NA	0.341	NA	NA	NA	NA	0.278	0.223	0.256	0.359	NA	NA
1750	NA	NA	NA	NA	0.368	NA	0.373	NA	NA	NA	NA	0.477	0.409	0.267	0.294	NA	NA
1751	NA	NA	NA	NA	0.551	NA	0.421	NA	NA	NA	NA	0.342	0.417	0.3	0.276	NA	NA
1752	NA	NA	NA	NA	0.391	NA	0.27	NA	NA	NA	NA	0.35	0.426	0.257	0.156	NA	NA
1753	NA	NA	NA	NA	0.278	NA	0.206	NA	NA	NA	NA	0.295	0.346	0.174	0.179	NA	NA
1754	NA	NA	NA	NA	0.255	NA	0.175	NA	NA	NA	NA	0.215	0.293	0.159	0.148	NA	NA
1755	NA	NA	NA	NA	0.16	NA	0.032	NA	NA	NA	NA	0.096	0.142	0.127	0.04	NA	NA
1756	NA	NA	NA	NA	0.192	NA	0.127	NA	NA	NA	NA	0.199	0.147	0.161	0.089	NA	NA
1757	NA	NA	NA	NA	0.207	NA	0.143	NA	NA	NA	NA	0.168	0.134	0.127	0.121	NA	NA
1758	NA	NA	NA	NA	0.28	NA	0.199	NA	NA	NA	NA	0.272	0.228	0.14	0.106	NA	NA
1759	NA	NA	NA	NA	0.191	NA	0.23	NA	NA	NA	NA	0.248	0.289	0.149	0.139	NA	NA
1760	NA	NA	NA	NA	0.231	NA	0.302	NA	NA	NA	NA	0.27	0.256	0.14	0.147	NA	NA
1761	NA	NA	NA	NA	0.438	NA	0.46	NA	NA	NA	NA	0.405	0.346	0.289	0.237	NA	NA
1762	NA	NA	NA	NA	0.319	NA	0.444	NA	NA	NA	NA	0.247	0.28	0.213	0.227	NA	NA
1763	NA	NA	NA	NA	0.509	NA	0.97	NA	NA	NA	NA	0.414	0.417	0.428	0.208	NA	NA
1764	NA	NA	NA	NA	0.286	NA	0.563	NA	NA	NA	NA	0.166	0.274	0.214	0.244	NA	NA
1765	NA	NA	NA	NA	0.526	NA	0.77	NA	NA	NA	NA	0.409	0.508	0.151	0.388	NA	NA
1766	NA	NA	NA	NA	0.534	NA	0.834	NA	NA	NA	NA	0.343	0.432	0.16	0.331	NA	NA
1767	NA	NA	NA	NA	0.502	NA	0.77	NA	NA	NA	NA	0.403	0.543	0.224	0.225	NA	NA
1768	NA	NA	NA	NA	0.262	NA	0.54	NA	NA	NA	NA	0.244	0.328	0.145	0.203	NA	NA
1769	NA	NA	NA	NA	0.326	NA	0.477	NA	NA	NA	NA	0.271	0.321	0.212	0.243	NA	NA
1770	NA	NA	NA	NA	0.311	NA	0.396	NA	NA	NA	NA	0.244	0.362	0.062	0.202	NA	NA
1771	NA	NA	NA	NA	0.295	NA	0.556	NA	NA	NA	NA	0.211	0.45	0.232	0.219	NA	NA
1772	NA	NA	NA	NA	0.39	NA	0.691	NA	NA	NA	NA	0.295	0.506	0.246	0.291	NA	NA
1773	NA	NA	NA	NA	0.326	NA	0.674	NA	NA	NA	NA	0.35	0.438	0.237	0.231	NA	NA
1774	NA	NA	NA	NA	0.477	NA	0.802	NA	NA	NA	NA	0.318	0.619	0.341	0.296	NA	NA
1775	NA	NA	NA	NA	0.318	NA	0.453	NA	NA	NA	NA	0.252	0.405	0.201	0.16	NA	NA
1776	NA	NA	NA	NA	0.262	NA	0.381	NA	NA	NA	NA	0.229	0.244	0.038	0.175	NA	NA
1777	NA	NA	NA	NA	0.381	NA	0.754	NA	NA	NA	NA	0.337	0.284	0.299	0.175	NA	NA
1778	NA	NA	NA	NA	0.301	NA	0.556	NA	NA	NA	NA	0.248	0.201	0.17	0.112	NA	NA
1779	NA	NA	NA	NA	0.342	NA	0.516	NA	NA	NA	NA	0.282	0.248	0.183	0.186	NA	NA
1780	NA	NA	NA	NA	0.397	NA	0.611	NA	NA	NA	NA	0.314	0.448	0.31	0.273	NA	NA
1781	NA	NA	NA	NA	0.262	NA	0.278	NA	NA	NA	NA	0.163	0.268	0.235	0.216	NA	NA
1782	NA	NA	NA	NA	0.269	NA	0.254	NA	NA	NA	NA	0.211	0.291	0.183	0.175	NA	NA
1783	NA	NA	NA	NA	0.35	NA	0.468	NA	NA	NA	NA	0.26	0.325	0.278	0.185	NA	NA
1784	NA	NA	NA	NA	0.349	NA	0.429	NA	NA	NA	NA	0.235	0.291	0.256	0.12	NA	NA
1785	NA	NA	NA	NA	0.349	NA	0.627	NA	NA	NA	NA	0.274	0.412	0.397	0.215	NA	NA
1786	NA	NA	NA	NA	0.214	NA	0.453	NA	NA	NA	NA	0.183	0.284	0.384	0.128	NA	NA
1787	NA	NA	NA	NA	0.334	NA	0.508	NA	NA	NA	NA	0.279	0.298	0.397	0.208	NA	NA
1788	NA	NA	NA	NA	0.309	NA	0.468	NA	NA	NA	NA	0.257	0.308	0.385	0.103	NA	NA
1789	NA	NA	NA	NA	0.27	NA	0.373	NA	NA	NA	NA	0.25	0.309	0.224	0.144	NA	NA
1790	NA	NA	NA	NA	0.262	NA	0.421	NA	NA	NA	NA	0.226	0.298	0.289	0.199	NA	NA
1791	NA	NA	NA	NA	0.238	NA	0.587	NA	NA	NA	NA	0.212	0.321	0.386	0.185	NA	NA
1792	NA	NA	NA	NA	0.27	NA	0.706	NA	NA	NA	NA	0.228	0.34	0.482	0.352	NA	NA
1793	NA	NA	NA	NA	0.397	NA	0.668	NA	NA	NA	NA	0.323	0.408	0.709	0.699	NA	NA
1794	NA	NA	NA	NA	0.23	NA	0.749	NA	NA	NA	NA	0.212	0.369	0.649	0.512	NA	NA
