# Wiles - Nichawak Mountain - PCSI - ITRDB AK022
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5246
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5246.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak022-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak022-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak022.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak022.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-07-11
#--------------------
# File_Last_Modified_Date
#   Date: 2007-07-11
#--------------------
# Title
#   Study_Name: Wiles - Nichawak Mountain - PCSI - ITRDB AK022
#--------------------
# Investigators
#   Investigators: Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nichawak Mountain
#   Location: Alaska
#   Northernmost_Latitude: 60.25
#   Southernmost_Latitude: 60.25
#   Easternmost_Longitude: -143.97
#   Westernmost_Longitude: -143.97
#   Elevation_m: 310
#--------------------
# Data_Collection
#   Collection_Name: AK022
#   First_Year: 1762
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NK01SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK01SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK02SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK02SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK03SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK03SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK05NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK05NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK09SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK09SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK11SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK11SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK12NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK12NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK14SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK14SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK17NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK17NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK17SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK17SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK17NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK17NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK18SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK18SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK19SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK19SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK20NA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK20NA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK20SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK20SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK21SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK21SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NK21SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NK21SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NK01SW_raw	NK02SW_raw	NK03SW_raw	NK05NE_raw	NK09SW_raw	NK11SW_raw	NK12NW_raw	NK14SW_raw	NK17NW_raw	NK17SW_raw	NK17NE_raw	NK18SW_raw	NK19SW_raw	NK20NA_raw	NK20SW_raw	NK21SW_raw	NK21SE_raw
1879	0.702	2.293	NA	NA	0.573	0.753	0.848	1.117	1.222	0.18	NA	0.262	0.923	0.921	0.892	0.712	1.418
1880	0.485	2.073	NA	NA	0.666	0.682	0.799	1.048	1.178	0.188	1.192	0.376	0.82	0.785	0.823	0.83	1.222
1881	0.636	1.875	NA	NA	1.03	0.868	1.12	1.418	2.062	0.532	2.184	0.741	1.027	1.063	1.125	1.076	1.683
1882	0.575	1.478	NA	NA	1.025	0.752	1.276	1.438	1.993	0.523	1.722	0.449	1.189	0.89	0.955	0.935	1.668
1883	0.67	1.661	NA	NA	0.378	0.555	1.117	1.604	1.479	0.77	2.191	0.436	1.043	0.911	0.777	0.928	1.642
1884	1.134	1.64	NA	NA	0.746	1.189	1.462	2.915	2.846	0.84	2.89	1.008	1.457	1.444	1.259	1.251	2.001
1885	0.76	2.201	NA	NA	1.17	0.895	1.666	2.336	3.013	0.51	4.031	0.728	1.197	1.066	1.008	0.898	1.682
1886	0.693	1.694	NA	NA	0.588	0.8	1.477	2.261	1.908	0.451	3.21	0.494	1.368	0.927	0.962	0.748	1.466
1887	0.563	0.914	NA	NA	0.295	0.587	0.947	1.294	1.746	0.278	2.131	0.395	0.621	0.384	0.502	0.376	0.541
1888	0.969	1.237	NA	NA	0.562	0.77	1.022	2.967	3.38	0.386	3.835	0.43	1.205	0.828	0.786	0.825	1.074
1889	0.799	1.425	NA	NA	0.44	0.545	1.338	1.482	3.195	0.474	3.755	0.534	1.277	1.242	1.224	0.774	0.932
1890	0.749	0.822	NA	NA	0.399	0.364	1.048	1.269	2.262	0.264	3.154	0.497	0.961	0.723	0.93	0.638	1.114
1891	1.188	1.486	NA	0.889	0.367	0.524	1.289	0.996	1.584	0.251	3.463	0.257	1.135	1.037	1.396	0.778	1.698
1892	1.885	1.643	NA	1.221	0.457	0.711	1.546	1.487	2.979	0.367	3.659	0.52	1.024	1.302	1.378	1.031	1.909
1893	1.485	1.407	NA	1.52	0.724	0.83	1.163	1.784	2.622	0.403	3.107	0.753	0.992	1.386	1.497	1.15	1.659
1894	0.895	0.949	NA	1.129	0.607	0.649	0.746	0.874	1.59	0.168	2.033	0.221	0.649	0.639	0.831	0.717	0.898
1895	0.993	1.367	NA	1.161	0.618	0.854	0.73	1.125	1.744	0.107	1.936	0.126	0.818	0.791	1.229	1.003	1.125
1896	1.039	1.307	NA	1.66	0.71	0.793	1.053	1.076	1.527	0.208	1.903	0.206	0.731	0.699	1.006	0.986	1.12
1897	0.755	0.953	NA	1.184	1.01	0.52	1.022	0.818	1.165	0.125	1.342	0.199	0.684	0.888	0.794	0.507	0.916
1898	0.814	1.231	NA	1	1.139	0.753	1.05	0.965	1.799	0.111	1.28	0.344	1.115	0.839	0.875	0.751	0.903
1899	0.962	1.044	NA	0.76	1.796	0.629	1.626	1.055	1.945	0.347	1.813	0.536	1.14	0.972	0.759	0.638	0.893
1900	1.423	1.371	NA	1.098	2.153	0.965	1.764	1.044	2.648	0.575	2.618	0.645	1.065	0.99	0.969	1.082	1.444
1901	1.477	1.543	NA	0.802	1.455	0.688	1.15	1.043	2.178	0.567	2.789	0.611	1.296	1.124	1.061	1.446	1.552
1902	1.396	1.506	NA	1.126	2.076	0.867	1.062	1.145	2.925	0.582	3.106	0.23	1.005	0.847	0.958	1.571	1.397
1903	0.881	1.407	NA	1.225	1.556	0.721	0.744	0.978	2.013	0.296	2.105	0.247	0.74	0.646	0.674	0.924	0.735
1904	0.711	1.035	NA	1.333	1.2	0.599	0.536	1.105	2.061	0.298	2.365	0.619	0.598	0.546	0.561	0.681	0.916
1905	1.013	1.667	NA	1.482	1.992	1.405	1.361	1.829	3.291	0.758	3.66	0.489	1.022	0.856	0.996	1.239	1.629
1906	0.942	1.675	NA	1.169	1.323	1.151	0.869	1.671	2.668	0.599	3.369	0.695	1.015	0.844	0.952	0.828	1.247
1907	0.836	1.399	NA	1.164	1.337	1.34	0.794	1.376	2.631	0.614	2.939	0.677	0.611	0.587	0.818	0.751	1.332
1908	0.621	1.318	NA	0.727	1.074	1.041	0.535	1.27	2.252	0.394	2.707	0.739	0.619	1.018	1.236	1.018	1.269
1909	0.812	1.554	NA	1.1	1.201	1.377	1.079	1.212	2.268	0.574	2.097	0.852	0.851	0.888	0.853	1.126	1.517
1910	0.839	1.223	NA	0.813	0.951	0.974	0.742	0.904	1.684	0.382	1.694	0.253	0.658	0.843	1.008	0.697	0.955
1911	1.039	1.685	NA	1.069	1.132	1.251	1.317	1.726	2.134	0.55	2.481	0.41	1.207	0.951	1.266	1.116	1.732
1912	0.991	1.144	NA	1.286	1.281	1.739	1.253	1.345	2.401	0.494	2.209	0.422	0.963	0.818	0.907	0.818	1.486
1913	1.311	1.194	NA	0.987	1.17	1.437	0.802	1.673	1.712	0.557	2.508	0.517	1.083	0.715	0.986	1.235	1.57
1914	2.376	1.557	NA	1.319	1.811	2.032	1.778	2.542	3.138	0.76	3.53	0.972	1.432	0.96	1.166	1.875	2.347
1915	4.576	2.271	NA	1.977	3.274	3.07	3.204	3.559	4.132	1.729	5.277	1.502	2.377	1.223	1.363	2.566	3.735
1916	1.771	1.388	2.052	1.59	1.576	1.458	1.481	1.594	2.514	0.756	2.626	0.848	0.876	0.666	0.774	0.865	1.996
1917	1.104	0.973	1.903	0.995	1.081	1.136	0.879	0.981	1.855	0.55	1.93	0.874	0.694	0.761	0.796	0.621	1.292
1918	1.462	1.146	2.278	1.229	1.293	0.925	1.261	1.218	1.783	0.834	2.707	1.141	0.986	1.244	1.134	1.152	2.106
1919	0.923	1.213	2.113	0.855	1.158	0.954	0.589	0.875	1.682	0.603	1.416	1.075	0.674	0.771	0.981	0.63	0.906
1920	1.198	1.284	2.447	1.242	1.243	1.112	0.583	1.292	1.679	0.835	1.889	1.074	0.682	0.852	1.007	0.764	1.078
1921	1.634	1.455	2.427	1.652	1.37	1.406	0.728	1.304	2.3	0.806	2.199	0.913	0.764	1.162	0.959	0.886	1.205
1922	1.16	1.194	2.37	1.131	1.204	1.1	0.598	1.214	1.916	0.419	1.976	0.777	0.669	0.7	0.84	0.639	0.902
1923	1.617	1.781	3.704	1.361	2.115	2.11	1.508	1.683	3.432	0.779	2.805	1.245	0.832	0.996	1.438	1.201	1.662
1924	1.38	1.543	2.096	1.633	1.745	1.527	1.292	1.68	2.796	0.677	2.587	0.698	0.743	1.087	1.203	0.757	1.229
1925	1.804	1.445	2.098	0.9	2.502	1.476	1.236	1.751	2.322	0.932	2.788	0.761	0.953	0.707	0.751	0.608	0.987
1926	2.502	1.861	2.32	1.562	3.159	1.852	2.083	2.049	3.033	1.981	4.111	1.24	1.286	0.888	1.255	1.26	1.593
1927	1.329	1.561	2.641	0.784	2	1.154	1.125	1.305	2.595	1.07	2.352	0.763	1.055	0.818	1.041	1.143	1.288
1928	1.236	1.402	2.691	0.702	1.876	0.912	0.666	1.16	2.082	0.996	2.859	0.855	0.805	0.774	0.962	0.949	1.115
1929	1.438	2.464	3.389	0.868	2.47	1.333	0.98	1.473	2.333	1.215	3.113	1.061	1.035	0.811	0.96	1.254	1.031
1930	1.165	2.271	2.833	1.006	1.969	1.084	1.178	1.233	1.823	1.317	2.481	1.341	0.856	0.947	0.901	0.945	1.07
1931	1.1	2.652	3.226	1.06	2.59	1.319	1.838	0.775	2.132	1.294	2.692	1.429	1	0.794	0.844	1.311	1.464
1932	0.942	2.256	2.979	0.987	2.503	0.939	1.493	0.758	2.139	0.899	2.406	1.372	0.723	0.888	0.679	0.753	0.978
1933	0.823	2.138	2.756	0.803	2.285	0.974	1.081	0.574	2.297	0.889	2.688	1.305	0.765	0.856	0.867	0.775	1.093
1934	1.184	2.391	2.636	0.875	3.305	1.511	1.589	1.076	2.508	0.778	2.208	1.146	0.957	0.716	0.772	0.638	0.87
1935	1.254	2.033	1.764	1.277	3.008	1.492	1.87	1.264	2.337	0.78	1.544	0.914	0.867	0.856	0.914	0.804	1.022
1936	1.219	2.205	1.555	0.841	2.795	0.843	2.194	0.787	1.655	0.614	0.998	0.515	0.652	1.032	0.828	0.792	1.136
1937	0.701	1.722	2.243	0.472	1.663	1.1	1.11	0.667	1.26	0.49	0.52	0.368	0.474	0.551	0.707	0.367	0.662
1938	0.557	1.138	2.796	0.861	1.615	1.006	0.881	0.619	1.487	0.711	0.873	0.58	0.717	0.564	0.421	0.483	0.738
1939	0.61	1.47	2.547	0.519	1.541	1.232	0.945	0.736	1.393	0.605	1.508	0.711	0.858	0.681	0.898	0.96	0.959
1940	0.735	1.796	2.617	0.595	1.972	1.542	1.109	0.47	1.363	1.041	1.442	1.153	0.568	0.675	0.453	0.962	0.807
1941	0.822	1.855	1.779	1.233	2.117	1.891	1.143	0.725	1.715	1.212	1.274	1.021	0.651	0.705	0.869	0.906	1.024
1942	1.16	2.288	1.906	1.354	2.187	1.976	1.477	1.067	2.12	1.223	1.345	0.94	0.468	0.683	0.817	1.105	0.822
1943	1.251	1.423	1.68	0.548	1.069	1.329	1.058	0.801	1.987	1.022	1.033	0.816	0.425	0.597	0.787	0.902	0.694
1944	0.735	1.745	1.695	0.951	1.052	1.536	1.467	0.279	1.591	0.993	0.936	0.848	0.167	0.564	0.595	0.653	0.636
1945	1.011	1.953	1.882	0.803	1.118	1.484	1.157	0.313	1.607	0.972	0.947	1.072	0.18	0.507	0.533	0.654	0.617
1946	1.274	1.954	2.194	0.541	0.909	1.57	1.192	0.111	1.462	1.177	0.863	1.102	0.171	0.555	0.61	0.809	0.563
1947	1.216	1.936	2.443	1.01	0.836	1.485	1.693	0.272	1.22	1.119	0	0.86	0.252	0.546	0.475	0.692	0.8
1948	0.548	1.401	1.811	0.763	0.602	1.36	1.458	0.343	1.007	0.68	0.758	0.431	0.255	0.341	0.404	0.565	0.855
1949	0.404	0.798	1.048	0.173	0.388	1.374	1.267	0.235	0.348	0.311	0.698	0.189	0.405	0.219	0.175	0.206	0.704
1950	0.337	0.867	1.665	0.84	0.85	2.208	1.533	0.426	0.49	0.602	0.554	0.514	0.773	0.402	0.465	0.662	1.115
1951	0.697	0.992	1.785	0.618	0.896	2.013	1.827	1.035	0.369	0.52	0.773	0.347	1.085	0.509	0.472	0.878	1.386
1952	0.33	1.203	1.243	0.306	0.815	1.89	1.596	0.949	0.363	0.494	0.424	0.277	0.658	0.382	0.517	0.657	0.925
1953	0.761	1.061	1.864	0.866	1.303	2.758	2.179	1.421	0.434	0.634	0.314	0.413	0.716	0.776	0.843	1.077	1.151
1954	0.58	0.837	1.332	0.696	1.188	2.053	1.544	0.724	0.363	0.551	0.413	0.548	0.567	0.475	0.499	0.57	0.569
1955	0.347	0.706	1.339	0.537	1.269	1.616	1.341	0.57	0.378	0.295	0.268	0.454	0.488	0.679	0.429	0.347	0.352
1956	0.369	0.498	0.923	0.219	0.559	1.106	0.942	0.307	0.177	0.214	0.361	0.173	0.362	0.569	0.518	0.179	0.106
1957	0.244	0.675	1.359	0.758	1.457	1.759	1.312	0.722	0.154	0.361	0.176	0.399	0.769	0.82	0.63	0.86	0.833
1958	0.25	0.432	1.43	0.905	1.371	1.559	1.563	0.895	0.283	0.235	0.135	0.182	0.473	0.86	0.636	0.759	0.536
1959	0.208	0.455	1.529	0.764	1.956	1.046	0.57	0.826	0.33	0.345	0.147	0.187	0.578	0.72	0.669	0.582	0.532
1960	0.316	0.612	1.777	1.013	1.763	1.001	0.676	1.262	0.591	0.421	0.299	0.202	0.466	0.911	0.806	0.727	0.536
1961	0.269	0.578	1.827	1.222	2.384	1.097	0.787	1.013	0.77	0.494	0.496	0.392	0.395	0.772	0.694	0.509	0.581
1962	0.369	0.572	1.826	1.069	2.255	0.918	0.839	0.66	0.548	1.136	0.602	0.73	0.337	0.865	0.706	0.522	0.643
1963	0.927	0.906	2.191	1.627	2.236	1.348	1.43	1.044	1.334	1.516	1.019	0.935	0.742	1.224	1.13	1.076	1.404
1964	0.582	0.561	1.497	0.654	1.144	1.169	0.905	0.856	1.432	0.613	0.754	0.385	0.675	1.004	0.757	1.088	1.173
1965	0.829	1.325	1.951	1.255	1.786	1.475	1.041	1.264	1.235	1.037	1.529	0.86	0.634	0.843	0.589	1.192	1.304
1966	0.414	1.179	2.016	1.052	1.123	1.152	1.157	1.479	1.666	1.087	1.537	1.249	0.434	0.675	0.652	1.048	1.083
1967	0.251	0.74	1.236	0.598	0.904	0.815	1.06	1.357	1.339	0.677	1.004	0.663	0.48	0.459	0.548	0.709	0.765
1968	0.429	0.692	1.491	1.074	1.147	0.99	1.001	1.385	1.669	0.925	1.279	1.33	0.475	0.622	0.68	0.717	1.069
1969	0.562	0.616	1.238	1.098	0.617	0.88	0.845	1.419	1.113	0.582	1.214	1.026	0.381	NA	0.724	0.582	0.874
1970	0.676	0.683	1.637	1.091	1.003	1.184	0.908	1.597	0.559	0.856	1.255	1.182	0.22	NA	0.378	0.488	0.906
1971	0.532	0.511	1.237	0.527	0.966	0.96	0.775	1.226	0.511	0.46	0.979	0.649	0.357	NA	0.615	0.468	1.054
1972	0.166	0.505	0.857	0.151	0.611	0.83	0.735	0.805	1.268	0.457	0.615	0.392	0.192	NA	0.384	0.216	0.7
1973	0.141	0.33	0.973	0.192	0.52	0.564	0.376	0.436	1.356	0.307	0.21	0.19	0.317	NA	0.326	0.192	0.296
1974	0.104	0.613	2.201	0.221	0.943	1.042	0.997	1.098	1.134	0.251	0.647	0.405	0.326	NA	0.755	0.662	0.826
1975	0.102	0.556	1.689	0.154	1.319	1.427	1.067	0.813	1.417	0.447	0.513	0.312	0.57	NA	0.658	0.477	0.805
1976	0.233	0.787	1.844	0.508	1.256	1.264	1.016	0.541	1.298	0.546	0.57	0.882	0.46	NA	0.376	0.865	1.014
1977	0.131	0.688	1.899	0.363	2.248	1.69	0.98	1.483	1.399	0.47	0.896	1.888	0.248	NA	0.5	0.831	1.172
1978	0.202	0.517	1.196	0.616	1.475	0.74	0.814	1.011	1.287	0.902	0.7	1.302	0.313	NA	0.357	0.457	0.837
1979	0.182	0.772	1.949	0.923	1.987	0.984	0.894	0.901	1.123	1.083	1.115	2.355	0.567	NA	0.442	0.628	1.658
1980	0.323	0.813	1.971	1.356	1.822	0.761	1.034	0.847	0.928	1.108	1.239	2.423	0.444	NA	0.535	0.597	1.72
1981	0.646	1.1	1.836	0.855	2.114	0.708	1.028	0.732	1.361	0.679	1.663	2.226	0.343	NA	0.475	0.789	1.438
1982	0.358	0.916	0.906	1.097	1.685	0.669	0.862	0.324	2.254	0.805	1.261	1.402	0.438	NA	0.565	0.5	1.024
1983	0.35	1.16	0.973	1.597	2.02	0.707	1.041	0.615	1.811	0.665	1.269	1.583	0.417	NA	0.495	0.805	1.102
1984	0.313	1.162	1.279	1.133	1.324	0.886	1.048	0.448	1.888	0.475	1.567	1.566	0.395	NA	0.432	1.033	1.597
1985	0.15	0.801	1.198	1.773	NA	0.666	0.995	0.551	1.628	0.629	1.165	1.038	0.436	NA	0.384	0.927	NA
1986	0.181	1.304	1.305	1.279	NA	1.02	1.037	0.753	1.726	0.421	1.481	1.58	0.429	NA	0.504	0.904	NA
1987	0.132	1.302	0.927	1.515	NA	0.645	0.88	0.948	1.447	0.625	1.113	1.685	0.365	NA	0.443	0.65	NA
1988	0.118	1.037	0.997	1.194	NA	0.921	0.783	0.527	1.194	NA	1.734	0.91	0.356	NA	0.235	0.711	NA
1989	0.172	1.375	1.451	1.925	NA	1.416	0.811	0.43	1.277	NA	2.224	1.534	0.361	NA	0.245	0.626	NA
1990	NA	1.601	1.268	2.12	NA	1.091	1.119	0.44	1.628	NA	2.419	1.004	0.412	NA	0.541	0.936	NA
1991	NA	1.079	1.362	1.487	NA	0.515	0.964	0.585	NA	NA	2.074	0.833	0.24	NA	0.496	0.6	NA
1992	NA	NA	NA	NA	NA	NA	NA	0.378	NA	NA	2.455	0.646	NA	NA	NA	NA	NA
