# Baisan - Green River House historical - TSCA - ITRDB VT013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13995
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13995.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/vt013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; vt013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/vt013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/vt013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-01-05
#--------------------
# File_Last_Modified_Date
#   Date: 2013-01-05
#--------------------
# Title
#   Study_Name: Baisan - Green River House historical - TSCA - ITRDB VT013
#--------------------
# Investigators
#   Investigators: Baisan, C.H.(https://orcid.org/0000-0002-7362-1591)
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of Tsuga canadensis raw ring widths was made 
# # from the Green River House in Guilford, VT by C. Baisan. 
# # Construction was in 1835~1838 and composed of local timber.
# # 
# # While we cannot say much about the original forest from which 
# # these timbers originated, it is not a stretch to consider 
# # detrending these raw data with closed-canopy or forest interior 
# # conditions in mind given eastern hemlock?s basic life-history 
# # traits and typical growth patterns.
# # 
# # For the Pederson et al. (2012) paper, these data were combined 
# # with the Pack Forest (Tsuga canadensis) data that are accessible 
# # in the ITRDB. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Green River House
#   Location: Vermont
#   Northernmost_Latitude: 42.7755
#   Southernmost_Latitude: 42.7755
#   Easternmost_Longitude: -72.6666
#   Westernmost_Longitude: -72.6666
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: VT013
#   First_Year: 1568
#   Last_Year: 1834
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GRH01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRH01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRH01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRH01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRH07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRH07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRH11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRH11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GRH01A_raw	GRH01B_raw	GRH07_raw	GRH11_raw
1733	0.62	0.65	0.6	0.6
1734	0.55	0.52	0.56	0.69
1735	0.55	0.52	0.52	0.51
1736	0.51	0.49	0.53	0.56
1737	0.38	0.42	0.47	0.53
1738	0.39	0.4	0.48	0.79
1739	0.37	0.41	0.37	0.97
1740	0.43	0.44	0.46	1.2
1741	0.34	0.27	0.38	0.89
1742	0.47	0.47	0.44	1.02
1743	0.37	0.37	0.28	0.77
1744	0.35	0.33	0.33	1.03
1745	0.43	0.38	0.35	1.3
1746	0.34	0.43	0.4	1.25
1747	0.38	0.38	0.43	1.28
1748	0.31	0.32	0.35	1.03
1749	0.28	0.28	0.29	1.09
1750	0.29	0.25	0.3	1.32
1751	0.4	0.37	0.38	1.55
1752	0.36	0.35	0.3	1.4
1753	0.24	0.25	0.28	1.14
1754	0.26	0.15	0.21	1.25
1755	0.31	0.22	0.31	1.28
1756	0.41	0.28	0.38	1.76
1757	0.39	0.35	0.37	1.49
1758	0.23	0.24	0.27	1.34
1759	0.38	0.4	0.47	1.93
1760	0.34	0.31	0.3	1.82
1761	0.31	0.3	0.27	1.51
1762	0.25	0.26	0.27	1.57
1763	0.23	0.23	0.26	1.72
1764	0.34	0.35	0.37	1.54
1765	0.29	0.3	0.37	1.53
1766	0.26	0.25	0.3	1.42
1767	0.17	0.17	0.23	1.47
1768	0.21	0.17	0.23	1.3
1769	0.28	0.26	0.3	1.61
1770	0.22	0.24	0.29	1.38
1771	0.18	0.21	0.23	1.15
1772	0.17	0.17	0.27	1.08
1773	0.13	0.14	0.2	1.28
1774	0.18	0.22	0.21	1.4
1775	0.24	0.28	0.33	1.58
1776	0.29	0.29	0.32	1.14
1777	0.44	0.47	0.41	1.25
1778	0.47	0.5	0.35	1.04
1779	0.22	0.23	0.29	0.71
1780	0.24	0.28	0.3	0.79
1781	0.3	0.3	0.34	0.84
1782	0.45	0.36	0.35	0.88
1783	0.36	0.32	0.36	1.21
1784	0.32	0.37	0.33	0.89
1785	0.28	0.34	0.33	0.85
1786	0.41	0.42	0.43	0.93
1787	0.45	0.41	0.4	0.9
1788	0.47	0.41	0.39	1.08
1789	0.45	0.45	0.39	1.33
1790	0.33	0.36	0.23	1.04
1791	0.28	0.29	0.31	0.91
1792	0.24	0.25	0.26	1.05
1793	0.4	0.38	0.4	1.19
1794	0.28	0.25	0.28	1.15
1795	0.36	0.42	0.29	0.93
1796	0.22	0.23	0.31	0.76
1797	0.28	0.28	0.41	0.99
1798	0.21	0.23	0.35	0.81
1799	0.29	0.29	0.29	0.72
1800	0.31	0.29	0.39	0.44
1801	0.38	0.36	0.41	0.62
1802	0.33	0.25	0.4	0.9
1803	0.42	0.37	0.67	1.29
1804	0.29	0.28	0.32	0.77
1805	0.46	0.38	0.29	0.96
1806	0.37	0.27	0.35	0.59
1807	0.38	0.38	0.39	0.82
1808	0.42	0.41	0.29	0.75
1809	0.52	0.66	0.32	0.82
1810	0.5	0.44	0.48	NA
1811	0.71	0.53	0.54	NA
1812	0.56	0.56	0.47	NA
1813	0.77	0.67	0.52	NA
1814	0.74	0.68	0.47	NA
1815	0.77	0.5	0.62	NA
1816	0.6	0.7	0.47	NA
1817	0.81	0.83	0.52	NA
1818	0.52	0.69	0.42	NA
1819	0.47	0.64	0.32	NA
1820	0.48	0.5	0.29	NA
1821	0.43	0.51	0.34	NA
1822	0.69	0.66	0.44	NA
1823	0.69	0.68	0.49	NA
1824	0.54	0.58	0.45	NA
1825	0.66	0.69	NA	NA
1826	0.6	0.61	NA	NA
1827	0.65	0.77	NA	NA
1828	0.76	0.79	NA	NA
1829	0.62	0.63	NA	NA
1830	0.66	0.65	NA	NA
1831	0.62	0.59	NA	NA
1832	0.68	0.65	NA	NA
1833	0.64	0.62	NA	NA
1834	0.66	0.64	NA	NA
