# Griffin - Tejon Valley Transect Mid Upland - QULO - ITRDB CA733
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39044
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39044.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca733-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca733.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca733.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-02-13
#--------------------
# File_Last_Modified_Date
#   Date: 2024-02-13
#--------------------
# Title
#   Study_Name: Griffin - Tejon Valley Transect Mid Upland - QULO - ITRDB CA733
#--------------------
# Investigators
#   Investigators: Griffin, Daniel; Trumper, Matthew L.; White, Michael D.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Trumper et al. 2024. Landscape position mediates drought vulnerability in California valley oak (Quercus lobata). Environmental Research Letters, In minor revision
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: #1903504
#--------------------
# Site_Information
#   Site_Name: Tejon Valley Transect Mid Upland
#   Location: California
#   Northernmost_Latitude: 35.028
#   Southernmost_Latitude: 35.028
#   Easternmost_Longitude: 118.628
#   Westernmost_Longitude: 118.628
#   Elevation_m: 885
#--------------------
# Data_Collection
#   Collection_Name: CA733
#   First_Year: 1818
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus lobata Née
#   Common_Name: valley oak
#   Tree_Species_Code: QULO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TVTD100A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD100A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD101A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD102A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD102A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD107A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD108A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD109A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD109A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD110A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD111A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD112A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD113A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD113A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD114A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD114A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TVTD115A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TVTD115A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TVTD100A_raw	TVTD101A_raw	TVTD102A_raw	TVTD103A_raw	TVTD104A_raw	TVTD105A_raw	TVTD106A_raw	TVTD107A_raw	TVTD108A_raw	TVTD109A_raw	TVTD110A_raw	TVTD111A_raw	TVTD112A_raw	TVTD113A_raw	TVTD114A_raw	TVTD115A_raw
1878	NA	NA	1.902	1.808	1.613	NA	NA	3.905	NA	2.769	NA	1.382	1.984	NA	1.493	1.081
1879	NA	NA	1.33	1.548	1.324	NA	5.203	5.22	NA	2.42	NA	1.377	1.709	NA	0.822	0.752
1880	NA	NA	2.246	1.613	1.354	NA	5.234	4.962	NA	4.113	NA	1.575	1.725	NA	1.721	1.232
1881	NA	NA	2.323	2.227	1.188	NA	5.965	6.76	NA	3.682	NA	2.074	2.675	NA	2.271	1.247
1882	NA	NA	2.285	2.068	1.242	NA	4.788	6.637	NA	2.482	NA	1.902	3.033	NA	1.975	1.708
1883	NA	NA	1.177	1.22	0.828	NA	3.827	4.746	NA	2.003	NA	1.291	2.45	NA	1.658	1.578
1884	NA	NA	1.696	1.592	1.084	NA	5.46	5.997	NA	3.089	NA	2.03	2.593	NA	3.323	2.421
1885	NA	NA	1.925	1.967	0.882	NA	5.003	6.348	NA	2.875	NA	1.953	2.451	NA	1.991	2.153
1886	NA	NA	2.085	1.769	0.763	NA	4.518	5.567	NA	2.644	NA	1.855	2.755	NA	1.727	2.843
1887	NA	NA	1.758	2.288	1.034	NA	4.725	4.948	NA	2.105	NA	1.234	2.294	NA	2.405	2.335
1888	NA	NA	1.492	1.682	0.749	NA	4.129	4.664	NA	1.457	NA	1.325	1.599	NA	1.399	1.448
1889	NA	NA	1.621	1.482	0.759	NA	3.691	3.993	NA	1.081	NA	1.221	1.077	NA	0.872	1.18
1890	NA	NA	2.362	1.779	1.048	NA	3.992	4.281	NA	1.565	NA	1.418	1.531	NA	1.745	2.159
1891	NA	NA	2.247	1.807	1.008	NA	4.054	4.209	NA	1.205	NA	1.537	1.7	NA	1.696	1.936
1892	NA	NA	2.437	1.487	1.148	2.49	3.602	3.314	NA	1.216	NA	1.339	2.176	NA	1.715	1.461
1893	2.927	NA	1.344	1.404	0.782	1.468	2.637	3.187	3.578	1.105	NA	1.169	1.665	NA	1.313	1.199
1894	5.292	NA	2.461	2.32	1.239	3.281	3.116	3.405	5.431	2.198	NA	1.92	3.545	NA	2.529	2.062
1895	3.951	NA	2.247	1.989	1.236	2.718	2.95	3.367	4.155	1.782	NA	1.657	2.47	NA	2.133	1.846
1896	2.908	NA	1.332	1.556	1.054	2.476	2.349	2.57	2.837	1.393	NA	1.309	1.386	NA	1.124	1.247
1897	5.481	NA	1.942	1.99	1.185	3.601	2.899	2.916	3.019	1.73	NA	1.795	2.579	NA	1.598	1.122
1898	2.947	NA	1.894	1.399	0.88	2.686	2.725	2.398	3.031	1.162	NA	1.809	1.839	NA	0.95	0.879
1899	1.464	NA	1.295	1.002	0.888	1.223	2.206	2.671	2.388	1.082	1.901	1.404	1.376	NA	0.711	0.963
1900	1.352	NA	1.36	1.031	0.876	1.22	2.151	2.777	2.58	1.021	1.651	1.412	1.425	NA	0.948	0.887
1901	1.437	NA	1.215	1.13	1.137	1.343	1.816	2.71	2.425	0.8	1.754	1.046	1.17	NA	1.228	0.938
1902	1.28	NA	1.562	0.985	0.714	1.179	1.515	1.527	1.934	0.519	1.247	0.651	0.944	NA	0.934	0.735
1903	1.844	NA	1.767	1.077	0.812	1.622	2.132	1.939	2.542	0.42	2.184	1.036	1.612	NA	1.19	1.118
1904	1.726	NA	2.044	0.895	0.852	1.7	2.268	2.552	2.782	0.785	2.715	1.424	1.677	NA	1.093	1.027
1905	1.636	NA	1.699	0.992	0.729	2.067	2.062	2.227	2.436	0.766	2.299	1.001	1.588	NA	1.689	0.993
1906	2.742	NA	2.104	0.925	0.785	2.63	1.939	1.836	3.098	0.802	2.64	1.137	2.171	NA	1.952	0.81
1907	4.638	NA	2.404	1.527	0.987	4.624	1.66	2.306	3.911	1.293	2.802	2.327	2.327	NA	1.605	1.085
1908	4.144	NA	1.83	1.37	0.761	3.555	2	2.007	3.98	1.1	2.257	2.186	2.191	NA	1.204	1.244
1909	2.235	NA	1.476	1.213	0.745	2.455	1.313	1.366	2.781	0.77	1.7	1.222	1.514	NA	1.201	1.029
1910	3.046	NA	2.161	1.315	1.153	1.85	1.313	2.107	2.666	0.867	1.935	1.766	1.563	NA	1.026	1.302
1911	1.727	NA	1.442	0.916	0.741	0.893	1.094	1.478	1.799	0.725	1.095	1.129	0.889	NA	0.794	0.909
1912	1.521	NA	1.873	0.789	0.646	1.114	0.99	0.895	1.455	0.456	1.384	0.755	1.194	NA	0.91	1.028
1913	1.873	NA	1.984	1.018	0.717	1.256	1.658	1.074	1.905	0.823	1.734	1.23	1.409	NA	0.674	1.096
1914	2.491	NA	2.745	1.319	0.713	1.588	1.335	1.119	2.081	0.75	1.469	1.456	1.251	NA	1.296	0.991
1915	2.57	NA	1.699	0.819	0.809	0.842	1.083	1.07	2.359	0.456	0.796	1.011	1.173	NA	0.834	0.676
1916	3.687	4.15	2.976	0.963	0.876	1.273	1.043	1.604	2.508	0.653	1.714	1.798	1.688	NA	1.005	1.03
1917	2.162	2.351	1.414	0.954	0.618	1.035	0.836	1.622	1.854	0.615	1.625	1.467	1.364	NA	0.704	0.822
1918	1.721	1.694	2.238	0.848	0.745	0.898	1.016	1.627	2.148	0.696	1.829	1.24	1.065	NA	0.87	0.725
1919	1.866	2.154	1.617	0.891	0.63	1.371	1.146	1.527	1.923	0.647	1.742	1.119	1.091	NA	1.146	0.95
1920	1.807	1.592	1.623	0.522	0.654	1.191	0.95	1.552	1.634	0.524	1.661	1.003	1.046	NA	0.713	0.801
1921	1.733	1.569	1.385	0.724	0.694	1.116	1.287	1.616	1.63	0.63	2.197	1.324	1.016	NA	0.728	0.926
1922	1.996	1.691	1.878	0.854	0.82	1.048	1.054	1.513	2.227	0.636	1.955	1.227	0.777	NA	0.699	1.106
1923	1.189	0.913	1.114	0.626	0.808	0.918	1.025	1.437	2.152	0.564	1.739	1.561	0.67	1.362	0.535	0.883
1924	0.965	0.85	1.14	0.537	0.642	0.965	0.89	1.457	1.94	0.509	1.167	1.163	0.843	1.124	0.491	0.94
1925	1.273	1.112	1.024	0.874	0.888	0.939	0.759	1.528	2.185	0.557	0.961	1.163	0.864	1.168	1.084	1.437
1926	0.861	0.812	1.017	0.472	0.646	0.657	0.879	1.906	2.009	0.415	0.974	1.082	0.627	0.54	0.525	1.107
1927	1.11	0.869	0.941	0.638	0.674	0.634	0.692	1.476	1.8	0.454	0.944	1.018	0.747	0.948	0.638	1.415
1928	1.004	0.771	0.829	0.476	0.527	0.54	0.722	1.407	2.051	0.377	0.861	0.773	0.766	0.772	0.434	0.809
1929	0.71	0.576	0.816	0.488	0.483	0.572	0.793	1.546	1.757	0.344	1.147	0.712	0.821	0.643	0.411	0.84
1930	0.92	0.75	0.963	0.724	0.583	0.622	0.655	1.335	2.19	0.452	1.414	0.851	1.029	0.656	0.662	1.073
1931	0.883	0.74	1.17	0.65	0.548	0.502	0.71	1.396	2.366	0.443	1.287	0.674	1.005	0.583	0.485	1.173
1932	1.35	1.192	1.079	0.7	0.709	0.823	0.639	1.427	2.512	0.481	1.284	1.026	1.273	1.4	0.744	1.189
1933	1.106	1.699	0.812	0.754	0.591	0.697	0.631	1.229	1.957	0.473	0.945	0.87	0.96	1.394	0.688	0.863
1934	0.644	0.558	0.695	0.469	0.413	0.401	0.697	1.108	1.284	0.317	1.103	0.675	0.656	0.548	0.192	0.54
1935	1.522	1.591	1.114	0.761	0.757	1.155	0.796	1.125	2.054	0.537	0.946	0.936	0.997	1.794	0.903	0.917
1936	1.159	1.106	0.843	0.69	0.575	0.676	0.805	0.91	1.031	0.346	0.865	0.743	0.563	0.957	0.483	0.62
1937	1.653	1.769	1.17	0.828	0.894	1.383	1.065	1.364	1.341	0.781	1.278	1.155	1.199	1.821	0.922	1.332
1938	2.174	2.134	1.178	1.005	0.834	1.415	0.926	1.228	1.447	0.793	1.217	1.093	1.16	2.124	0.825	0.932
1939	2.53	2.531	1.252	1.445	0.909	2.079	1.173	1.362	1.96	0.809	1.296	1.464	1.219	2.045	1.099	1.059
1940	1.26	1.746	1.053	0.909	0.667	1.063	1.017	0.924	2.553	0.709	0.822	1.058	0.889	1.103	0.814	0.773
1941	3.266	2.545	1.485	1.037	1.049	1.73	0.981	1.656	3.343	0.967	1.419	1.368	1.495	1.59	0.944	1.078
