# Larson - Kindig - QUAL - ITRDB WI037
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33938
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33938.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi037-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi037-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi037.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi037.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Kindig - QUAL - ITRDB WI037
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kindig
#   Location: Wisconsin
#   Northernmost_Latitude: 43.276
#   Southernmost_Latitude: 43.276
#   Easternmost_Longitude: -90.395
#   Westernmost_Longitude: -90.395
#   Elevation_m: 272
#--------------------
# Data_Collection
#   Collection_Name: WI037
#   First_Year: 1811
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KDG001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KDG004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KDG004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KDG001A_raw	KDG001B_raw	KDG002A_raw	KDG002B_raw	KDG003A_raw	KDG004A_raw
1937	1.1	1.86	1.122	1.297	0.925	2.582
1938	1.016	2.188	1.104	1.141	1.159	3.831
1939	0.761	1.723	0.92	0.99	1.136	4.195
1940	0.968	2.704	0.813	0.943	1.286	4.071
1941	1.205	2.983	1.071	1.34	2.017	4.627
1942	1.916	5.882	1.613	2.756	2.333	6.504
1943	2.073	5.92	1.672	3.257	2.032	3.077
1944	1.523	8.926	1.951	3.164	1.282	3.784
1945	2.346	11.102	2.145	4.019	1.377	3.323
1946	2.135	11.472	1.966	2.734	1.688	2.706
1947	2.222	6.78	1.97	2.974	3.021	4.063
1948	1.502	3.897	1.389	1.769	2.085	2.01
1949	1.524	3.394	1.528	2.031	2.175	3.201
1950	1.86	2.403	1.766	2.422	2.624	3.285
1951	1.742	3.061	2.295	2.496	1.904	2.662
1952	1.627	1.806	2.279	2.655	1.714	2.516
1953	1.185	1.181	1.48	2.068	1.577	1.847
1954	1.101	1.203	1.891	2.418	2.19	2.452
1955	1.537	1.909	2.301	2.956	3.063	3.566
1956	1.237	2.451	1.212	1.559	2.232	1.892
1957	1.523	2.539	2.092	2.886	2.109	3.178
1958	1.677	2.078	1.347	1.606	1.672	2.456
1959	1.484	1.662	1.435	1.727	1.905	3.281
1960	2.135	2.625	1.742	2.25	2.116	4.2
1961	1.986	2.254	1.25	1.45	2.179	3.771
1962	1.534	1.711	1.468	1.712	2.131	4.32
1963	1.367	1.418	1.142	1.232	1.647	3.293
1964	1.94	1.454	1.574	1.94	1.82	4.727
1965	1.662	1.582	1.096	1.365	1.842	3.251
1966	1.454	1.575	1.285	1.41	1.512	1.621
1967	1.786	1.933	1.28	1.178	1.777	2.614
1968	2.389	1.944	1.82	1.798	1.703	3.933
1969	2.751	2.166	1.542	1.141	1.835	2.664
1970	2.743	2.334	1.437	1.525	1.651	2.469
1971	2.751	2.037	1.402	1.436	1.544	1.922
1972	3.55	3.597	1.318	1.521	2.034	2.384
1973	2.679	2.92	1.957	2.032	1.942	1.666
1974	2.305	2.748	1.617	1.862	1.759	2.274
1975	2.392	4.024	1.308	1.589	1.984	2.476
1976	2.074	2.497	1.221	1.4	1.669	1.693
1977	2.392	2.81	0.871	1.185	1.426	2.325
1978	2.156	2.064	1.741	2.144	1.909	2.709
1979	2.047	1.915	1.434	1.726	1.645	2.549
1980	2.409	2.538	1.074	1.371	2.13	2.577
1981	2.418	2.515	1.657	1.41	2.237	2.553
1982	2.833	2.636	1.395	1.994	2.058	2.786
1983	2.486	1.791	1.292	2.089	1.666	2.772
1984	2.385	2.067	1.141	1.439	1.48	2.243
1985	2.425	1.712	1.037	1.16	2.172	2.217
1986	1.834	1.764	0.677	0.804	1.757	1.324
1987	2.794	1.926	0.995	1.096	1.65	1.849
1988	2.335	1.672	0.719	0.972	1.839	1.885
1989	2.004	1.756	0.867	0.719	1.333	1.701
1990	2.354	2.159	1.164	1.311	1.947	2.573
1991	2.117	1.714	1.059	0.931	1.668	1.836
1992	1.736	2.068	1.226	1.122	1.432	1.816
1993	2.198	2.279	1.48	1.395	1.899	2.679
1994	1.754	1.629	1.247	1.204	1.773	2.019
1995	1.438	1.799	1.263	1.073	1.284	2.165
1996	1.834	2.158	0.986	0.842	1.227	1.765
1997	2.298	1.947	0.903	0.95	1.182	1.738
1998	3.085	2.751	1.245	1.103	1.727	2.056
1999	2.198	2.083	1.057	1.061	1.363	1.978
2000	2.913	1.853	1.24	1.063	1.409	2.497
2001	2.579	2.643	1.395	1.486	1.319	2.744
2002	2.158	1.46	1.288	1.539	1.112	2.203
2003	1.375	1.036	0.803	0.879	1.089	1.605
2004	2.195	1.438	0.844	0.749	1.074	1.83
2005	2.328	0.931	0.761	0.764	0.929	1.714
2006	1.67	1.1	0.614	0.804	0.968	1.863
2007	1.071	1.055	0.866	0.814	0.956	1.848
2008	0.796	0.974	1.205	1.107	0.989	1.515
2009	1.125	0.741	0.992	1.15	0.839	1.59
2010	1.223	0.929	1.249	1.139	1.086	1.73
2011	1.053	0.905	NA	1.16	1	1.773
2012	0.661	0.672	NA	0.984	0.87	1.327
2013	0.953	0.983	NA	0.919	1.616	1.396
2014	0.754	0.864	NA	0.956	1.323	1.305
