# Kaiser - Yakutat Near Glacier Bear Lodge - PCSI - ITRDB AK2
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3676
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3676.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak2-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak2-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak2.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak2.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Kaiser - Yakutat Near Glacier Bear Lodge - PCSI - ITRDB AK2
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Yakutat  Near Glacier Bear Lodge
#   Location: Alaska
#   Northernmost_Latitude: 59.52
#   Southernmost_Latitude: 59.52
#   Easternmost_Longitude: -139.7
#   Westernmost_Longitude: -139.7
#   Elevation_m: 15
#--------------------
# Data_Collection
#   Collection_Name: AK2
#   First_Year: 1655
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## YAKU0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKU0170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKU0170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YAKUCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YAKUCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	YAKU0010_raw	YAKU0020_raw	YAKU0030_raw	YAKU0040_raw	YAKU0050_raw	YAKU0060_raw	YAKU0070_raw	YAKU0080_raw	YAKU0090_raw	YAKU0100_raw	YAKU0110_raw	YAKU0120_raw	YAKU0130_raw	YAKU0140_raw	YAKU0150_raw	YAKU0160_raw	YAKU0170_raw	YAKUCH00_raw
1712	1.23	0.47	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	0.73	3.57	NA	NA	NA	1.45
1713	1.11	0.5	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	0.87	1.26	NA	NA	NA	0.97
1714	1.18	0.41	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	0.65	0.94	NA	NA	NA	0.82
1715	1.16	0.44	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	0.83	0.67	NA	NA	NA	0.79
1716	0.75	0.27	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	0.45	0.27	NA	NA	NA	0.42
1717	0.67	0.34	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	0.44	0.34	NA	NA	NA	0.44
1718	0.9	0.46	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	0.67	0.56	NA	NA	NA	0.65
1719	1.2	0.49	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	0.63	1.27	NA	NA	NA	0.89
1720	0.98	0.44	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	0.61	0.75	NA	NA	NA	0.7
1721	0.96	0.5	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	0.65	0.87	NA	NA	NA	0.8
1722	1.29	0.51	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	0.59	0.8	NA	NA	NA	0.85
1723	1.43	0.59	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	0.75	1.06	NA	NA	NA	1.02
1724	1.14	0.47	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	0.75	0.93	NA	NA	NA	0.92
1725	1.43	0.53	NA	NA	1.69	NA	NA	NA	NA	NA	NA	NA	0.95	0.82	NA	NA	NA	1.08
1726	1.19	0.46	NA	NA	1.39	NA	NA	NA	NA	NA	NA	NA	0.72	0.78	NA	NA	NA	0.91
1727	1.42	0.54	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	0.72	0.9	NA	NA	NA	0.95
1728	1.35	0.46	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	0.73	0.93	NA	NA	NA	0.93
1729	1.22	0.44	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	0.59	0.86	NA	NA	NA	0.84
1730	0.98	0.48	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	0.72	0.8	NA	NA	NA	0.77
1731	0.92	0.59	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	0.78	0.69	NA	NA	NA	0.8
1732	0.95	0.56	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.69	0.82	NA	NA	NA	0.74
1733	0.91	0.47	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	0.63	0.63	NA	NA	NA	0.62
1734	0.74	0.38	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.55	0.42	NA	NA	NA	0.5
1735	0.84	0.49	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	0.61	0.7	NA	NA	NA	0.66
1736	0.67	0.4	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	0.56	0.47	NA	NA	NA	0.54
1737	0.91	0.45	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	0.82	0.51	NA	NA	NA	0.69
1738	0.52	0.16	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	0.48	0.3	NA	NA	NA	0.36
1739	0.9	0.53	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.86	0.64	NA	NA	NA	0.71
1740	0.63	0.49	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.86	0.59	NA	NA	NA	0.59
1741	0.64	0.44	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	0.63	0.27	NA	NA	NA	0.46
1742	0.62	0.42	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.69	0.49	NA	NA	NA	0.52
1743	0.68	0.51	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.53	0.48	NA	NA	NA	0.54
1744	0.45	0.36	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	0.31	0.39	NA	NA	NA	0.39
1745	0.62	0.46	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.42	0.39	NA	NA	NA	0.49
1746	0.48	0.35	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	0.29	0.46	NA	NA	NA	0.38
1747	0.75	0.59	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.39	0.59	NA	NA	NA	0.56
1748	0.81	0.68	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.51	0.7	NA	NA	NA	0.69
1749	1.05	0.75	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	0.55	0.71	NA	NA	NA	0.8
1750	1.39	0.85	NA	NA	1.45	NA	NA	NA	NA	NA	NA	NA	1.07	0.98	NA	NA	NA	1.15
1751	0.91	0.52	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.77	0.87	NA	NA	NA	0.81
1752	0.72	0.41	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.6	0.93	NA	NA	NA	0.73
1753	0.67	0.46	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	0.46	0.91	NA	NA	NA	0.73
1754	0.54	0.31	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	0.37	0.67	NA	NA	NA	0.54
1755	0.67	0.47	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	0.36	0.93	NA	NA	NA	0.65
1756	0.53	0.45	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	0.26	0.7	NA	NA	NA	0.52
1757	0.66	0.6	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	0.36	0.82	NA	NA	NA	0.7
1758	0.82	0.76	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	0.51	0.74	NA	NA	NA	0.78
1759	0.86	0.78	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.45	0.7	NA	NA	NA	0.71
1760	0.88	0.81	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	0.49	0.71	NA	NA	NA	0.71
1761	1.24	1.13	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	0.69	0.9	NA	NA	NA	0.98
1762	1.22	1.09	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	0.9	1.1	NA	NA	NA	1.07
1763	1.37	1.3	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	0.95	0.7	NA	NA	NA	1.03
1764	0.94	0.84	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	0.72	0.45	NA	NA	NA	0.7
1765	1.15	1.1	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	0.93	0.44	NA	NA	NA	0.87
1766	0.81	0.83	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	0.89	0.51	NA	NA	NA	0.74
1767	0.83	0.89	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.69	0.55	NA	NA	NA	0.75
1768	0.49	0.56	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	0.52	0.57	NA	NA	NA	0.54
