# Kaiser - Yakutat Inner Terminal Moraine - PCSI - ITRDB AK139
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16479
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16479.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak139-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak139-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak139.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak139.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Kaiser - Yakutat Inner Terminal Moraine - PCSI - ITRDB AK139
#--------------------
# Investigators
#   Investigators: Kaiser, F.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Yakutat Inner Terminal Moraine
#   Location: Alaska
#   Northernmost_Latitude: 59.5333
#   Southernmost_Latitude: 59.5333
#   Easternmost_Longitude: -139.5619
#   Westernmost_Longitude: -139.5619
#   Elevation_m: 40
#--------------------
# Data_Collection
#   Collection_Name: AK139
#   First_Year: 1784
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ITMO0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ITMO0010_raw	ITMO0020_raw	ITMO0030_raw	ITMO0040_raw	ITMO0050_raw	ITMO0060_raw	ITMO0070_raw	ITMO0080_raw	ITMO0090_raw	ITMO0100_raw	ITMO0110_raw	ITMO0120_raw
1845	NA	3	2.24	1.4	1.84	1.65	3.02	2.33	2.14	3.61	2.13	1.99
1846	NA	2.66	1.99	1.83	1.87	1.66	3.77	3.7	2.75	2.94	1.79	1.71
1847	NA	2.42	2.23	1.51	2.04	1.8	2.12	2.88	2.64	2.65	1.49	1.41
1848	NA	2.2	2.08	1.59	1.94	1.9	3.68	2.48	2.33	2.51	1.4	1.54
1849	NA	1.75	1.84	1.46	1.94	1.6	3.3	3.12	2.24	2.47	1.41	1.52
1850	NA	1.97	1.62	1.28	1.68	1.31	2.98	2.84	2.1	2.16	1.04	1.26
1851	NA	2.24	1.72	1.38	1.76	1.75	3.97	2.39	2.47	2.04	1.07	0.99
1852	NA	2.34	1.73	1.25	1.44	1.42	3.38	2.55	2.57	1.74	0.97	0.99
1853	NA	2.34	1.94	1.23	1.65	1.29	2.72	2.11	2.44	2.08	0.81	0.87
1854	NA	1.94	1.33	0.9	1.08	1.14	1.79	1.62	1.41	1.46	0.73	0.51
1855	2.3	2.29	1.64	1.14	1.1	1.1	2.5	2.4	1.95	1.33	0.98	0.82
1856	2.34	1.79	1.32	1.31	1.08	0.89	2.26	2.99	2.18	1.07	0.89	0.62
1857	1.76	1.68	1.54	0.91	1.29	1.03	2.37	4.07	2.22	1.01	0.77	0.52
1858	1.42	1.95	1.59	0.97	1.09	0.95	1.92	4.62	2.13	1.32	0.93	0.58
1859	1.36	2.17	1.42	0.85	1.05	0.88	2.23	3.83	1.72	1.5	0.9	0.58
1860	2.93	2.74	2.23	1.59	1.31	1.22	3.12	5.67	2.49	1.81	1.13	0.87
1861	2.51	2.22	1.9	1.95	1.51	1.54	3.74	5.48	2.86	2.64	1.22	1.04
1862	1.65	1.89	2.05	1.15	1.07	1.41	1.95	3.19	2	1.78	1.14	0.5
1863	2.56	2	2.02	1.24	1.36	2.17	2.9	2.97	1.96	2.06	1.11	0.64
1864	2.49	2.17	2.21	1.79	1.6	1.82	2.39	2.87	1.68	2.34	1.63	0.94
1865	2.75	1.96	1.98	1.64	1.75	1.97	2.34	2.59	1.86	1.99	1.66	0.99
1866	2.6	2.1	1.89	1.45	1.94	1.81	2.29	2.83	1.57	1.67	1.8	1.23
1867	2.62	1.69	1.36	1.36	1.71	1.58	2.64	2.21	1.39	1.49	1.17	1.07
1868	2.61	2.06	1.36	1.05	2.11	1.88	2.55	2.71	1.57	1.4	1.09	0.87
1869	2.78	1.57	1.3	1.4	1.9	1.88	2.31	2.53	2.11	1.28	1.1	0.94
1870	2.38	1.95	1.59	1.5	2.26	1.59	2.3	2.63	1.94	1.48	1.36	1.14
1871	2.52	1.92	1.77	1.51	2.21	1.33	1.92	2.24	1.76	1.04	1.25	0.98
1872	3.06	2.26	1.98	1.74	1.86	1.61	2.05	2.59	2.1	1.63	1.39	1.04
1873	2.62	2.4	2.02	2.16	1.85	1.73	2.55	3.15	2.34	2.08	1.68	1.24
1874	2.86	2.38	2.26	2.16	1.76	1.65	2.72	3.79	2.43	2.27	2.22	1.14
1875	1.8	1.17	1.51	1.11	1.35	0.73	1.21	2.03	1.85	1.28	1.42	0.92
1876	0.94	0.46	1.27	0.52	0.49	0.6	0.93	1.05	1.16	0.72	1.04	0.31
1877	1.14	0.71	1.75	0.84	0.78	1.1	1.44	1.63	1.21	1.06	1.15	0.43
1878	2.91	1.26	2.2	1.32	1.21	1.7	2.59	2.5	2.03	1.79	1.82	0.77
1879	4.51	1.57	2.14	1.25	1.26	2.01	2.81	2.44	2.09	1.54	1.55	0.76
1880	4.27	1.26	1.89	1.27	1.87	1.9	2.15	2.56	1.95	1.55	1.56	0.95
1881	4.45	1.74	1.86	1.42	2.37	2.41	2.13	3.15	1.84	1.62	1.62	1.51
1882	3.61	1.47	1.54	1.13	2.82	2.03	2.04	2.84	1.74	1.49	1.67	1.18
1883	4.53	2.09	2.09	1.79	3.14	3	2.48	3.83	2.05	1.78	2.29	1.6
1884	4.18	2.09	2.16	1.55	4.02	2.86	2.56	3.57	2.24	1.52	2.3	1.82
1885	3.04	1.79	1.48	1.49	3.31	2.85	2.5	2.94	2	1.51	2.27	1.92
1886	2.6	1.78	1.55	1.35	3.06	2.33	2.31	2.71	2.14	1.48	1.78	1.98
1887	2.51	1.52	1.52	1.1	2.01	2.29	2.02	2.06	2.09	1.32	1.45	1.62
1888	2.73	2.14	2.01	1.39	2.14	2.91	2.6	3.23	1.94	1.38	2.06	2.29
1889	2.6	1.48	1.74	1.4	1.74	2.38	2.23	2.41	1.76	1.45	2.07	1.68
1890	2.6	1.92	1.99	1.48	1.6	2.47	2.46	1.83	1.98	1.47	2.47	1.87
1891	2.94	2.08	1.91	1.84	1.61	2.65	1.74	2.21	2.26	1.26	2.08	2.12
1892	2.87	1.66	2.15	2.51	1.82	3.03	2	2.62	1.75	1.38	2.32	2.43
1893	2.8	1.82	2.22	1.99	1.53	2.34	1.81	2.43	1.97	1.6	2.05	2.18
1894	1.87	1.57	1.9	1.47	1.45	1.96	1.68	1.96	1.7	1.52	2.21	1.79
1895	2.75	1.6	1.8	1.61	1.24	1.97	1.6	2	1.72	1.65	2.05	1.61
1896	2.35	1.83	1.72	1.4	0.94	1.72	1.4	2.02	1.15	1.51	1.85	1.58
1897	2.46	1.99	1.62	1.87	1.23	1.83	1.83	2.17	1.36	1.65	1.89	1.59
1898	2.68	2.31	1.57	1.92	1.16	1.93	2.16	2.52	1.72	1.56	1.85	2.09
1899	1.92	1.75	1.48	1.3	1.08	1.47	1.84	2.16	1.71	1.48	1.82	1.56
1900	1.74	1.55	1.18	1.1	1.1	1.33	1.6	1.87	1.61	1.3	1.65	1.27
1901	1.64	1.58	1.24	1.05	0.96	1.14	1.01	1.6	1.08	1.25	1.51	1.22
1902	2.32	2.26	1.64	1.51	1.18	1.5	1.52	2.25	1.67	1.21	1.94	2.04
1903	2.18	1.92	1.69	1.59	1.22	1.56	1.53	2.04	1.92	1.4	1.63	2.22
1904	1.54	0.92	1.31	0.84	0.72	1.13	1.15	1.11	1.16	0.94	1.09	1.36
1905	1.97	1.11	1.7	1.11	0.95	1.45	1.26	1.87	1.27	1.21	1.5	1.44
1906	1.86	1.13	1.17	0.94	0.88	0.92	0.95	1.31	1.21	1.13	1.46	1.19
1907	2.16	1.14	1.32	1.15	1.09	1.22	1.27	1.42	1.14	1.27	1.82	1.55
1908	2.42	1.31	1.56	0.93	1.36	1.06	1.27	1.54	1.42	1.21	1.71	1.41
1909	2.16	1.52	1.67	1.02	1.34	1.25	1.35	1.56	1.34	1.13	1.75	1.4
1910	2.07	1.02	1.56	0.93	1.07	1.06	1.18	1.4	1.27	1.08	1.66	1.17
1911	1.88	1.3	1.36	0.93	0.92	1.05	1.12	1.32	0.99	1.01	1.54	1.06
1912	1.91	1.17	1.29	0.88	0.74	0.64	1.27	1.5	0.97	1.07	1.27	0.87
1913	1.54	1.07	1.26	0.67	0.73	0.7	1.03	1.15	0.93	0.96	1.17	0.9
1914	1.77	0.98	1.27	0.71	0.9	0.93	0.9	1.15	0.99	1.03	1.14	0.88
1915	1.49	1.16	1.19	0.63	0.99	1.15	0.95	1.35	0.77	1.02	0.98	0.92
1916	0.98	0.91	1	0.62	0.77	1.22	0.79	1.04	0.74	0.82	1.02	1
1917	1.7	0.9	1.01	0.74	0.92	1.21	0.92	1.13	0.82	0.89	1.29	1.07
1918	1.18	0.89	1.06	0.67	0.88	1.13	0.72	0.95	0.72	0.87	1.5	1.06
1919	1.36	0.67	1.03	0.66	0.78	1.05	0.7	0.91	0.86	0.88	1.6	1.09
1920	1.24	0.98	1.17	0.78	0.88	1.09	0.77	1.21	0.74	0.86	1.63	1.36
1921	1.48	1.22	1.49	0.96	1.12	1.47	1.04	1.47	0.98	0.92	1.57	1.51
1922	1.29	0.97	1.36	0.63	0.87	1.15	0.97	0.99	0.73	0.76	1.32	1.31
1923	1.82	1.3	1.43	0.97	1.08	1.66	1.05	1.08	0.85	0.88	1.38	1.17
1924	1.06	1.08	1.15	0.59	0.77	1.08	0.73	0.93	0.62	0.7	1.3	0.97
1925	1.02	0.91	1.43	0.48	0.86	0.96	0.57	0.73	0.65	0.83	1.2	0.86
1926	0.74	0.84	1.04	0.61	0.72	0.82	0.62	0.72	0.47	0.76	1.32	0.73
1927	0.57	0.81	1.16	0.62	0.78	0.83	0.65	0.53	0.68	0.93	1.16	0.79
1928	0.79	0.86	1	0.59	0.8	0.88	0.58	0.65	0.56	0.92	1.02	0.62
1929	0.68	0.69	0.94	0.46	0.73	0.89	0.45	0.55	0.56	0.85	1.02	0.61
1930	0.76	0.53	1.23	0.5	0.73	1.11	0.39	0.56	0.56	0.77	0.92	0.68
1931	0.84	0.71	1.35	0.53	1.05	1.25	0.53	0.83	0.59	0.86	1.02	0.82
1932	0.85	0.61	1.18	0.48	1.12	0.98	0.37	0.57	0.57	0.86	1.05	0.73
1933	0.82	0.67	0.92	0.49	1.14	0.94	0.36	0.64	0.47	0.82	0.99	0.71
1934	0.77	0.57	0.84	0.46	0.89	0.89	0.24	0.61	0.43	0.68	0.8	0.56
1935	0.73	0.44	0.66	0.47	0.68	0.7	0.3	0.64	0.43	0.57	0.53	0.6
1936	0.94	0.56	0.64	0.47	0.58	0.9	0.32	0.66	0.48	0.4	0.53	0.5
1937	0.73	0.28	0.53	0.47	0.6	0.77	0.26	0.59	0.54	0.42	0.47	0.49
1938	0.91	0.39	0.48	0.24	0.6	0.78	0.23	0.45	0.44	0.41	0.41	0.51
1939	0.94	0.49	0.51	0.31	0.72	0.72	0.23	0.55	0.48	0.53	0.45	0.54
1940	1.2	0.47	0.58	0.4	0.95	1.15	0.19	0.8	0.64	0.7	0.52	0.77
1941	0.84	0.57	0.49	0.48	0.78	1.1	0.32	0.84	0.66	0.72	0.54	0.74
1942	1.13	0.66	0.57	0.49	0.84	1.27	0.43	1.05	0.66	0.94	0.76	0.85
1943	1.33	0.5	0.63	0.6	0.83	1.16	0.38	0.88	0.73	0.91	0.68	0.83
1944	1.19	0.45	0.62	0.45	0.69	1.18	0.43	0.95	0.83	0.69	0.7	0.68
1945	1.26	0.49	0.73	0.49	0.95	1.01	0.35	0.95	0.78	0.57	0.6	0.66
1946	1.55	0.55	0.83	0.46	1.48	1.07	0.34	1.18	0.92	0.57	0.58	0.68
1947	1.25	0.4	0.73	0.42	1.23	0.76	0.25	0.88	0.74	0.51	0.39	0.53
1948	1.29	0.41	0.64	0.4	1.09	0.71	0.27	0.8	0.62	0.45	0.36	0.59
1949	1.23	0.35	0.56	0.37	1.05	0.55	0.19	0.53	0.62	0.42	0.4	0.46
