# Lloyd - Usibelli below treeline - PCGL - ITRDB AK044
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3896
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3896.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak044-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak044-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak044.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak044.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-23
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-23
#--------------------
# Title
#   Study_Name: Lloyd - Usibelli below treeline - PCGL - ITRDB AK044
#--------------------
# Investigators
#   Investigators: Lloyd, A.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Usibelli below treeline
#   Location: Alaska
#   Northernmost_Latitude: 63.9
#   Southernmost_Latitude: 63.9
#   Easternmost_Longitude: -148.67
#   Westernmost_Longitude: -148.67
#   Elevation_m: 762
#--------------------
# Data_Collection
#   Collection_Name: AK044
#   First_Year: 1784
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## U-1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-9A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U-15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U-15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	U-1B_raw	U-2A_raw	U-3_raw	U-4A_raw	U-5A_raw	U-6_raw	U-7_raw	U-8_raw	U-9A_raw	U-10_raw	U-11_raw	U-12_raw	U-13A_raw	U-14_raw	U-15_raw
1919	0.188	0.13	0.245	0.14	0.122	0.252	0.143	0.128	0.122	0.24	0.103	0.131	0.333	0.237	0.283
1920	0.393	0.113	0.537	0.249	0.207	0.324	0.137	0.156	0.13	0.219	0.174	0.221	0.525	0.387	0.487
1921	0.302	0.427	0.499	0.306	0.24	0.323	0.169	0.206	0.214	0.432	0.216	0.22	0.694	0.444	0.379
1922	0.185	0.229	0.303	0.202	0.167	0.169	0.114	0.178	0.129	0.475	0.147	0.173	0.506	0.237	0.345
1923	0.256	0.37	0.406	0.2	0.236	0.274	0.17	0.176	0.146	0.488	0.218	0.185	0.516	0.262	0.271
1924	0.12	0.214	0.271	0.184	0.164	0.148	0.134	0.136	0.099	0.417	0.136	0.153	0.313	0.176	0.25
1925	0.202	0.209	0.404	0.273	0.173	0.227	0.153	0.188	0.15	0.408	0.201	0.236	0.449	0.233	0.256
1926	0.191	0.178	0.286	0.18	0.209	0.175	0.189	0.148	0.152	0.343	0.167	0.191	0.258	0.175	0.196
1927	0.169	0.148	0.296	0.162	0.158	0.137	0.198	0.175	0.114	0.391	0.155	0.238	0.361	0.175	0.128
1928	0.117	0.096	0.257	0.108	0.169	0.158	0.158	0.076	0.069	0.298	0.103	0.214	0.317	0.296	0.187
1929	0.148	0.102	0.212	0.145	0.153	0.209	0.17	0.105	0.129	0.383	0.166	0.249	0.423	0.447	0.213
1930	0.187	0.183	0.28	0.153	0.134	0.249	0.172	0.129	0.165	0.393	0.195	0.206	0.285	0.359	0.322
1931	0.147	0.243	0.211	0.09	0.199	0.251	0.151	0.156	0.066	0.366	0.103	0.216	0.332	0.208	0.257
1932	0.178	0.156	0.226	0.13	0.199	0.3	0.155	0.161	0.214	0.363	0.122	0.249	0.485	0.337	0.421
1933	0.195	0.121	0.24	0.079	0.135	0.211	0.154	0.18	0.168	0.32	0.153	0.204	0.337	0.259	0.365
1934	0.199	0.18	0.306	0.133	0.234	0.223	0.206	0.146	0.159	0.395	0.176	0.325	0.452	0.304	0.335
1935	0.263	0.195	0.398	0.17	0.171	0.203	0.188	0.22	0.272	0.39	0.159	0.26	0.542	0.361	0.358
1936	0.319	0.143	0.461	0.131	0.158	0.264	0.13	0.195	0.248	0.483	0.163	0.189	0.522	0.321	0.347
1937	0.144	0.136	0.393	0.125	0.163	0.176	0.102	0.1	0.12	0.371	0.083	0.201	0.348	0.249	0.172
1938	0.129	0.118	0.259	0.117	0.144	0.174	0.141	0.089	0.097	0.317	0.091	0.164	0.29	0.208	0.158
1939	0.286	0.264	0.36	0.191	0.182	0.23	0.143	0.196	0.147	0.472	0.157	0.189	0.33	0.373	0.175
1940	0.162	0.206	0.299	0.17	0.158	0.11	0.095	0.087	0.136	0.335	0.063	0.161	0.311	0.198	0.116
1941	0.274	0.178	0.422	0.286	0.204	0.143	0.112	0.196	0.134	0.336	0.095	0.228	0.28	0.199	0.19
1942	0.282	0.235	0.525	0.298	0.315	0.153	0.084	0.183	0.182	0.486	0.103	0.243	0.341	0.236	0.19
1943	0.318	0.183	0.491	0.356	0.257	0.15	0.087	0.209	0.18	0.517	0.108	0.266	0.415	0.301	0.153
1944	0.235	0.145	0.339	0.302	0.268	0.152	0.142	0.173	0.129	0.395	0.098	0.202	0.279	0.231	0.135
1945	0.241	0.155	0.343	0.296	0.23	0.155	0.101	0.197	0.147	0.347	0.099	0.257	0.261	0.203	0.108
1946	0.291	0.252	0.498	0.34	0.267	0.252	0.194	0.228	0.1	0.353	0.114	0.216	0.324	0.272	0.119
1947	0.331	0.236	0.409	0.359	0.26	0.236	0.126	0.202	0.134	0.461	0.142	0.23	0.28	0.206	0.214
1948	0.382	0.197	0.47	0.344	0.216	0.241	0.079	0.223	0.198	0.523	0.175	0.276	0.437	0.268	0.251
1949	0.196	0.184	0.32	0.233	0.194	0.195	0.141	0.231	0.079	0.306	0.101	0.222	0.327	0.177	0.16
1950	0.302	0.242	0.391	0.344	0.173	0.187	0.182	0.196	0.08	0.361	0.075	0.142	0.336	0.18	0.195
1951	0.165	0.145	0.311	0.269	0.164	0.118	0.165	0.125	0.041	0.327	0.051	0.159	0.286	0.156	0.133
1952	0.244	0.228	0.378	0.32	0.193	0.186	0.15	0.157	0.124	0.373	0.091	0.261	0.349	0.198	0.165
1953	0.358	0.245	0.348	0.242	0.242	0.2	0.186	0.178	0.27	0.29	0.124	0.355	0.334	0.224	0.202
1954	0.282	0.199	0.389	0.309	0.298	0.167	0.138	0.178	0.273	0.377	0.079	0.326	0.26	0.156	0.184
1955	0.363	0.152	0.44	0.463	0.287	0.135	0.144	0.186	0.26	0.346	0.081	0.288	0.343	0.185	0.242
1956	0.321	0.12	0.404	0.38	0.219	0.111	0.214	0.178	0.153	0.286	0.063	0.219	0.412	0.163	0.205
1957	0.388	0.141	0.312	0.375	0.123	0.111	0.14	0.156	0.132	0.391	0.081	0.224	0.316	0.216	0.196
1958	0.329	0.163	0.244	0.407	0.167	0.079	0.15	0.122	0.113	0.317	0.081	0.221	0.209	0.123	0.165
1959	0.401	0.122	0.371	0.441	0.291	0.121	0.12	0.211	0.201	0.312	0.14	0.287	0.279	0.182	0.224
1960	0.498	0.167	0.371	0.417	0.4	0.145	0.117	0.282	0.254	0.37	0.159	0.207	0.217	0.215	0.28
1961	0.288	0.146	0.288	0.374	0.328	0.098	0.042	0.239	0.196	0.36	0.115	0.224	0.28	0.205	0.185
1962	0.416	0.211	0.374	0.36	0.259	0.132	0.037	0.233	0.192	0.386	0.115	0.238	0.296	0.17	0.216
1963	0.244	0.188	0.34	0.21	0.196	0.08	0.052	0.166	0.257	0.31	0.137	0.23	0.168	0.07	0.175
1964	0.476	0.184	0.425	0.254	0.303	0.118	0.048	0.241	0.174	0.41	0.123	0.284	0.187	0.155	0.243
1965	0.319	0.32	0.364	0.245	0.241	0.093	0.077	0.212	0.187	0.366	0.138	0.265	0.25	0.128	0.233
1966	0.379	0.295	0.581	0.443	0.336	0.154	0.061	0.428	0.266	0.467	0.139	0.334	0.274	0.177	0.304
1967	0.458	0.259	0.493	0.359	0.322	0.189	0.074	0.306	0.2	0.425	0.098	0.323	0.269	0.16	0.268
1968	0.551	0.286	0.643	0.369	0.44	0.145	0.072	0.399	0.225	0.36	0.154	0.293	0.325	0.177	0.314
1969	0.439	0.263	0.491	0.45	0.25	0.131	0.051	0.297	0.176	0.287	0.082	0.226	0.256	0.166	0.289
1970	0.316	0.249	0.302	0.3	0.247	0.075	0.042	0.181	0.213	0.288	0.099	0.192	0.228	0.129	0.216
1971	0.752	0.375	0.6	0.39	0.446	0.188	0.025	0.413	0.269	0.521	0.135	0.203	0.407	0.192	0.279
1972	0.47	0.278	0.49	0.205	0.287	0.187	0.038	0.487	0.184	0.328	0.09	0.138	0.28	0.131	0.221
1973	0.241	0.19	0.318	0.239	0.238	0.102	0.014	0.168	0.142	0.235	0.082	0.147	0.172	0.116	0.243
1974	0.255	0.317	0.52	0.375	0.45	0.132	0.045	0.172	0.24	0.329	0.068	0.156	0.241	0.185	0.412
1975	0.296	0.24	0.491	0.416	0.533	0.169	0.073	0.268	0.255	0.391	0.069	0.172	0.27	0.231	0.349
1976	0.42	0.413	0.588	0.55	0.547	0.168	0.077	0.263	0.37	0.446	0.063	0.198	0.387	0.288	0.407
1977	0.339	0.255	0.492	0.418	0.534	0.169	0.049	0.253	0.324	0.454	0.077	0.184	0.291	0.265	0.319
1978	0.298	0.208	0.39	0.28	0.382	0.127	0.027	0.201	0.232	0.29	0.063	0.152	0.181	0.232	0.252
1979	0.426	0.346	0.479	0.401	0.503	0.201	0.08	0.256	0.265	0.462	0.124	0.209	0.208	0.272	0.285
1980	0.517	0.293	0.501	0.435	0.695	0.219	0.046	0.254	0.304	0.44	0.147	0.219	0.277	0.362	0.256
1981	0.439	0.428	0.47	0.338	0.552	0.199	0.085	0.294	0.254	0.448	0.152	0.172	0.322	0.365	0.232
1982	0.704	0.677	0.555	0.561	0.714	0.331	0.081	0.443	0.366	0.337	0.217	0.198	0.416	0.336	0.397
1983	0.33	0.435	0.395	0.217	0.345	0.24	0.047	0.279	0.241	0.346	0.113	0.153	0.249	0.264	0.297
1984	0.29	0.535	0.382	0.136	0.305	0.224	0.046	0.241	0.312	0.38	0.162	0.181	0.247	0.255	0.221
1985	0.39	0.443	0.48	0.21	0.452	0.214	0.075	0.422	0.269	0.487	0.149	0.204	0.264	0.262	0.236
1986	0.506	0.571	0.465	0.24	0.401	0.363	0.084	0.274	0.374	0.495	0.156	0.193	0.257	0.242	0.299
1987	0.369	0.561	0.299	0.261	0.367	0.245	0.056	0.261	0.324	0.318	0.195	0.249	0.219	0.193	0.239
1988	0.287	0.372	0.343	0.264	0.323	0.272	0.064	0.263	0.234	0.41	0.235	0.237	0.181	0.304	0.267
1989	0.252	0.346	0.315	0.186	0.308	0.249	0.06	0.244	0.278	0.355	0.198	0.19	0.123	0.17	0.281
1990	0.259	0.476	0.395	0.252	0.262	0.225	0.072	0.274	0.266	0.318	0.229	0.266	0.277	0.189	0.338
1991	0.288	0.269	0.282	0.208	0.185	0.267	0.115	0.267	0.327	0.197	0.199	0.203	0.208	0.216	0.291
1992	0.329	0.522	0.35	0.216	0.223	0.255	0.097	0.324	0.296	0.381	0.205	0.225	0.235	0.204	0.354
1993	0.233	0.322	0.288	0.076	0.223	0.237	0.105	0.23	0.279	0.23	0.157	0.161	0.149	0.165	0.29
1994	0.207	0.444	0.17	0.115	0.356	0.269	0.094	0.244	0.276	0.332	0.196	0.216	0.113	0.152	0.274
1995	0.363	0.408	0.233	0.219	0.379	0.451	0.074	0.342	0.365	0.335	0.26	0.247	0.15	0.203	0.327
1996	0.421	0.414	0.249	0.218	0.388	0.6	0.07	0.47	0.406	0.293	0.322	0.283	0.221	0.228	0.354
