# Voelker - Bear Gulch - QUMA - ITRDB SD024
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15356
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15356.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd024-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd024-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd024.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd024.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-21
#--------------------
# Title
#   Study_Name: Voelker - Bear Gulch - QUMA - ITRDB SD024
#--------------------
# Investigators
#   Investigators: Voelker, S.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores Stored at:
# # Oregon State University 
# # These cores were taken to measure growth rates, wood anatomy and stable 
# # isotope measurements from dominant and co-dominant trees across tree 
# # ages. Two cores were taken for each tree but in most cases only one 
# # was measured for ring-widths. The other was destructively sampled for 
# # stable isotope measurements. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Ecological Monographs
#   Published_Title: Spring temperature responses of oaks are synchronous with  North Atlantic conditions during the last deglaciation
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1890/11-0848.1
#   Full_Citation: Voelker, Steven L., Paul-Emile Noirot-Cosson, Michael C. Stambaugh, Erin R. McMurry, 
Frederick C. Meinzer, Barbara Lachenbruch, and Richard P. Guyette. 2012. 
Spring temperature responses of oaks are synchronous with 
North Atlantic conditions during the last deglaciation. 
Ecological Monographs, Vol. 82, Issue 2, pp.169-187.
DOI:10.1890/11-0848.1
#   Abstract: Paleoclimate proxies based on the measurement of xylem cell anatomy have rarely been developed across the temperature range of a species or applied to wood predating the most recent millennium. Here we describe wood anatomy-based proxies for spring temperatures in central North America from modern bur oaks (Quercus macrocarpa Michx.). The strong coherence of temperature signals across the species range supports the use of these proxies across thousands of years of climatic change. We also used 79 subfossil oak log cross sections from northern Missouri, 14C-dated to 9.9 - 3.63 ka (ka is 1000 cal yr BP), to assess the frequency of oak deposition into alluvial sediments and a subset of these oaks for a wood anatomy-based reconstruction of spring paleotemperatures. Temperatures during the Younger Dryas cold period (YD) were up to 3.5°C lower than modern temperatures for that region, equivalent to or lower than those experienced at the northern edge of the modern species range. Compared to extant oaks growing at much higher [CO2], subfossil oaks had greater vessel frequencies. Besides very low theoretical (or estimated) xylem conductivity near the beginning of the oak record near 13.6 ka, vessel frequencies greater than modern trees compensated for reduced vessel dimensions so that theoretical xylem conductivity was consistently above that of modern trees at the cold northern sites. Significant correlations were found between the frequency of 14C-dated oaks and either d18O from the NGRIP (North Greenland Ice Core Project) ice core or from the Cariaco grayscale marine-sediment record from the southern Caribbean sea. Oak deposition into alluvial sediments during the YD was significantly lower than expected given the average sample depth of oaks from 9.9 to 13.6 ka. Reduced oak deposition during the YD suggests that an abrupt shift in climate reduced oak populations across the region and/or changed the rates of channel movement across drainages.# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bear Gulch
#   Location: South Dakota
#   Northernmost_Latitude: 43.802
#   Southernmost_Latitude: 43.802
#   Easternmost_Longitude: -103.39
#   Westernmost_Longitude: -103.39
#   Elevation_m: 1370
#--------------------
# Data_Collection
#   Collection_Name: SD024
#   First_Year: 1724
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BG011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BG011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BG021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BG021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BG050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BG050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BG061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BG061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BG031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BG031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BG041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BG041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BG011_raw	BG021_raw	BG050_raw	BG061_raw	BG031_raw	BG041_raw
1856	1.095	NA	1.124	1.039	1.677	0.975
1857	0.913	NA	1.387	1.435	1.578	0.923
1858	0.953	NA	1.384	1.132	1.524	0.737
1859	0.764	NA	1.204	1.399	1.364	0.964
1860	0.744	NA	1.318	1.187	1.44	0.824
1861	0.758	NA	1.115	1.454	1.178	0.704
1862	0.754	NA	1.277	1.272	1.433	0.897
1863	0.726	NA	1.158	1.253	1.256	0.745
1864	0.613	NA	0.965	0.915	1.053	0.552
1865	0.391	NA	0.779	0.587	0.667	0.526
1866	0.595	NA	1.149	1.11	0.848	0.722
1867	0.704	NA	1.137	1.387	0.972	0.663
1868	0.64	NA	1.008	0.907	1.043	0.684
1869	0.796	NA	1.107	1.106	1.019	0.674
1870	0.785	NA	1.032	0.965	0.885	0.543
1871	0.719	NA	0.84	1.053	0.96	0.601
1872	0.683	NA	0.965	1.209	0.795	0.514
1873	0.806	1.157	1.036	1.301	0.923	0.633
1874	0.754	0.65	0.766	1.156	1.446	0.591
1875	0.743	0.207	0.775	1	0.843	0.546
1876	0.78	0.153	0.728	1.21	0.814	0.556
1877	0.801	0.106	0.669	0.965	0.767	0.563
1878	0.88	0.179	0.942	1.48	0.866	0.597
1879	0.991	0.459	1.174	1.602	1.071	0.736
1880	0.722	0.797	1.041	1.735	0.952	0.692
1881	0.564	0.805	0.822	1.634	1.074	0.58
1882	0.77	0.832	1.26	1.988	0.973	0.732
1883	0.511	0.523	0.972	1.469	1.146	0.674
1884	0.581	0.906	0.911	1.214	1.191	0.633
1885	0.622	1.087	1.19	1.338	1.478	0.632
1886	0.428	0.805	0.79	1.222	0.959	0.578
1887	0.7	1.191	1.07	1.908	1.426	0.779
1888	0.696	0.973	0.909	1.773	1.541	0.769
1889	0.535	0.911	0.722	1.253	1.345	0.773
1890	0.566	1.077	0.904	1.781	1.304	0.711
1891	0.872	0.899	1.058	1.766	1.462	0.846
1892	0.7	0.749	0.949	1.458	1.336	0.874
1893	0.585	0.591	0.857	1.573	1.3	0.745
1894	0.535	0.425	0.95	1.237	1.282	0.959
1895	0.566	0.528	1.027	1.43	1.118	0.665
1896	0.484	0.505	0.793	1.197	1.07	0.834
1897	0.562	0.486	0.865	1.679	0.915	0.654
1898	0.727	0.696	1.217	1.944	1.46	0.91
1899	0.505	0.578	0.842	1.45	1.082	0.873
1900	0.368	0.48	0.712	1.001	0.989	0.701
1901	0.477	0.738	0.873	1.914	1.003	0.82
1902	0.546	0.634	1.103	1.863	0.811	0.694
1903	0.414	0.543	0.984	1.876	0.79	0.703
1904	0.567	0.558	1.225	2.206	1.09	0.908
1905	0.574	0.557	1.027	2.309	1.07	0.838
1906	0.518	0.813	0.867	1.577	1.086	0.964
1907	0.927	0.876	1.066	2.072	1.517	0.868
1908	0.611	0.776	0.989	1.624	1.221	0.909
1909	0.682	0.55	0.968	1.761	1.105	0.635
1910	0.384	0.484	0.892	1.1	1.131	0.519
1911	0.585	0.535	0.728	1.306	1.047	0.536
1912	0.679	0.797	1.195	2.756	1.218	0.762
1913	0.541	0.882	0.914	1.848	1.218	0.64
1914	0.562	0.794	0.664	1.34	1.194	0.619
1915	0.628	0.539	0.83	1.443	1.087	0.561
1916	0.472	0.626	0.934	1.764	1.167	0.61
1917	0.84	0.579	0.959	1.527	1.159	0.585
1918	0.628	0.595	0.889	1.391	1.216	0.602
1919	0.614	0.51	0.807	1.47	1.243	0.665
1920	0.702	0.372	0.752	1.549	1.17	0.591
1921	0.644	0.523	0.801	1.375	1.238	0.643
1922	0.615	0.55	0.902	1.818	1.369	0.882
1923	0.948	0.987	0.972	1.623	1.587	0.998
1924	0.72	0.97	0.947	1.469	1.576	0.825
1925	0.845	0.917	1.072	1.877	3.374	1.204
1926	1.614	0.998	0.786	1.834	3.222	1.704
1927	1.673	1.288	0.812	1.665	2.57	1.373
1928	1.747	1.346	0.623	1.23	2.191	1.786
1929	1.79	1.72	0.62	1.6	2.69	1.431
1930	1.604	1.701	0.858	1.372	2.316	1.274
1931	1.323	1.693	0.76	0.726	1.654	0.934
1932	2.489	1.74	0.842	1.579	2.118	1.87
1933	1.829	1.23	0.906	1.598	1.828	1.303
1934	2.208	2.354	0.576	0.766	1.528	1.428
1935	1.787	1.794	0.901	1.336	1.565	1.358
1936	1.698	2.361	0.793	1.132	1.229	0.992
1937	1.807	1.527	0.667	1.027	1.285	1.382
1938	1.703	1.747	0.799	0.849	1.203	1.192
1939	0.942	1.785	0.701	0.76	1.013	0.826
1940	1.065	1.299	0.832	1.007	1.091	0.603
1941	2.327	1.754	1.183	1.55	1.169	1.031
1942	2.378	1.884	1.679	1.212	1.568	1.49
1943	2.195	1.615	0.841	1	1.397	0.913
1944	1.201	0.674	0.858	1.039	1.204	0.887
1945	2.078	1.283	0.764	1.567	1.207	0.845
1946	1.052	1.306	0.755	1.079	1.424	1.248
1947	1.398	0.915	0.863	1.213	1.158	1.072
1948	1.232	0.858	0.78	1.23	1.083	1.092
1949	2.266	1.374	0.922	1.266	1.68	1.627
1950	2.268	2.087	1.075	1.627	1.73	1.514
1951	1.451	1.447	0.836	0.973	1.349	1.286
1952	1.214	1.8	0.756	1.04	1.244	1.418
1953	2.328	1.74	0.799	1.518	1.566	2.097
1954	1.618	1.665	0.905	1.047	1.327	1.535
1955	1.825	1.399	0.836	1.141	1.482	2.034
1956	1.811	1.611	1.356	1.368	1.283	1.445
1957	1.796	1.132	1.153	1.689	1.29	1.359
1958	1.788	1.577	1.612	1.639	1.291	1.668
1959	1.416	1.272	1.189	1.792	1.26	1.957
1960	1.059	0.753	1.144	1.642	1.131	1.837
1961	1.085	1.2	1.044	1.286	1.164	1.955
1962	1.134	1.081	1.241	1.435	1.286	1.971
1963	1.125	0.826	0.895	1.227	1.15	1.153
1964	1.367	1.255	1.114	1.304	1.314	1.573
1965	1.274	1.078	0.99	1.71	1.318	1.624
1966	1.049	0.837	0.76	1.148	1.118	1.322
1967	0.799	0.563	0.643	1.001	0.953	1.304
1968	0.616	0.505	0.951	1.259	1.118	1.245
1969	0.961	0.79	1.226	1.744	1.225	1.721
1970	0.962	0.737	0.903	1.236	1.125	1.469
1971	0.985	0.733	0.766	1.198	1.119	1.266
1972	1.087	0.809	0.759	1.233	1.303	1.487
1973	0.978	0.791	0.859	1.254	1.142	1.127
1974	0.774	0.565	0.571	0.882	0.822	0.819
1975	0.743	0.523	0.64	0.9	0.759	0.993
1976	0.762	0.713	0.652	1.25	1.02	1.003
1977	0.866	0.905	0.683	1.331	0.784	1.255
1978	1.425	0.95	0.941	1.187	1.275	1.322
1979	1.203	0.988	1.136	1.681	1.236	1.533
1980	1.264	1.1	0.959	1.491	1.254	1.245
1981	1.309	1.064	1.166	1.649	1.177	1.957
1982	1.474	1.114	1.362	1.998	1.299	1.94
1983	1.363	1.173	0.981	1.864	1.257	1.484
1984	1.094	0.706	0.45	1.041	1.068	0.936
1985	0.714	0.492	0.517	0.864	0.939	0.66
1986	0.847	0.618	0.665	1.28	0.717	1.02
1987	0.882	0.711	0.675	1.488	0.919	1.105
1988	1.083	0.633	0.697	1.067	0.844	0.881
1989	0.524	0.43	0.723	1.556	0.805	1.07
1990	0.871	0.572	0.772	1.545	1.065	1.53
1991	1.238	0.817	0.714	1.34	1.102	1.932
1992	0.971	1.025	0.642	1.398	1.212	1.973
1993	2.042	2.596	0.969	1.842	1.613	2.34
1994	1.674	2.973	0.757	1.677	1.222	2.018
1995	1.526	2.165	0.662	1.736	1.498	2.598
1996	1.648	1.789	0.559	1.274	1.345	1.845
1997	1.18	2.187	0.726	1.858	1.152	2.49
1998	1.275	1.894	0.809	1.888	1.194	2.655
1999	1.988	2.583	0.796	1.947	1.247	2.795
2000	1.4	2.366	0.951	1.352	1.067	2.288
2001	1.238	1.846	0.567	1.402	0.881	2.398
2002	1.124	1.963	0.758	1.504	0.818	1.825
2003	1.499	2.112	0.821	1.42	0.813	1.571
2004	0.973	1.769	0.732	1.566	0.702	1.369
2005	1.446	1.547	0.786	1.381	0.793	1.243
2006	1.093	1.353	0.816	1.335	0.877	1.222
2007	1.497	1.719	0.898	1.338	0.882	1.378
2008	1.123	1.578	0.782	1.413	0.792	1.472
