# Cook - Ironbound Island Long Cores - PCRU - ITRDB ME018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2985
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2985.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me018-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; me018-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me018.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/me018.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-05-07
#--------------------
# File_Last_Modified_Date
#   Date: 2015-05-07
#--------------------
# Title
#   Study_Name: Cook - Ironbound Island Long Cores - PCRU - ITRDB ME018
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ironbound Island Long Cores
#   Location: Maine
#   Northernmost_Latitude: 44.42
#   Southernmost_Latitude: 44.42
#   Easternmost_Longitude: -68.15
#   Westernmost_Longitude: -68.15
#   Elevation_m: 50
#--------------------
# Data_Collection
#   Collection_Name: ME018
#   First_Year: 1665
#   Last_Year: 1982
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea rubens Sarg.
#   Common_Name: red spruce
#   Tree_Species_Code: PCRU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 098061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 098142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 098142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	098061_raw	098062_raw	098071_raw	098072_raw	098101_raw	098111_raw	098091_raw	098132_raw	098161_raw	098141_raw	098142_raw
1726	0.22	0.13	0.4	0.28	NA	0.41	0.36	0.05	0.16	0.22	0.19
1727	0.2	0.08	0.36	0.43	NA	0.37	0.35	0.02	0.18	0.28	0.28
1728	0.17	0.08	0.41	0.48	NA	0.32	0.28	0.02	0.17	0.2	0.19
1729	0.23	0.14	0.3	0.78	NA	0.45	0.33	0.03	0.13	0.38	0.34
1730	0.26	0.11	0.34	0.76	NA	0.54	0.39	0.02	0.15	0.34	0.21
1731	0.24	0.09	0.32	0.58	NA	0.46	0.39	0.05	0.05	0.21	0.17
1732	0.2	0.2	0.34	0.66	NA	0.51	0.3	0.07	0.13	0.39	0.32
1733	0.38	0.26	0.51	0.75	NA	0.49	0.49	0.02	0.08	0.52	0.41
1734	0.34	0.28	0.44	0.61	NA	0.34	0.23	0.02	0.11	0.24	0.21
1735	0.17	0.13	0.38	0.57	NA	0.3	0.2	0.03	0.09	0.36	0.13
1736	0.13	0.09	0.3	0.43	NA	0.33	0.22	0.05	0.11	0.47	0.3
1737	0.12	0.07	0.22	0.36	NA	0.4	0.31	0.07	0.17	0.29	0.26
1738	0.15	0.14	0.17	0.36	NA	0.45	0.3	0.07	0.26	0.36	0.24
1739	0.16	0.17	0.25	0.29	NA	0.49	0.32	0.1	0.28	0.36	0.36
1740	0.17	0.2	0.24	0.34	NA	0.42	0.29	0.13	0.2	0.4	0.34
1741	0.07	0.13	0.16	0.15	NA	0.27	0.17	0.09	0.09	0.25	0.16
1742	0.07	0.13	0.18	0.2	NA	0.37	0.19	0.1	0.16	0.25	0.18
1743	0.11	0.1	0.15	0.29	NA	0.34	0.12	0.15	0.2	0.24	0.22
1744	0.04	0.06	0.1	0.3	NA	0.33	0.1	0.08	0.13	0.19	0.17
1745	0.11	0.06	0.13	0.25	NA	0.35	0.13	0.1	0.12	0.2	0.27
1746	0.13	0.1	0.26	0.26	NA	0.48	0.2	0.09	0.14	0.24	0.29
1747	0.13	0.11	0.25	0.27	NA	0.51	0.23	0.14	0.1	0.22	0.24
1748	0.06	0.07	0.19	0.13	NA	0.32	0.14	0.11	0.11	0.12	0.21
1749	0.1	0.12	0.13	0.24	NA	0.47	0.25	0.16	0.09	0.24	0.25
1750	0.2	0.11	0.17	0.2	0.53	0.56	0.16	0.18	0.1	0.2	0.3
1751	0.18	0.09	0.22	0.26	0.34	0.36	0.23	0.16	0.1	0.12	0.18
1752	0.22	0.14	0.21	0.25	0.36	0.5	0.22	0.12	0.17	0.2	0.2
1753	0.24	0.11	0.3	0.44	0.5	0.46	0.23	0.14	0.18	0.19	0.2
1754	0.24	0.18	0.31	0.37	0.59	0.41	0.3	0.13	0.13	0.26	0.32
1755	0.2	0.17	0.19	0.26	0.63	0.54	0.19	0.16	0.13	0.31	0.36
1756	0.33	0.22	0.27	0.24	0.46	0.44	0.37	0.17	0.17	0.51	0.38
1757	0.21	0.15	0.2	0.18	0.53	0.41	0.1	0.05	0.12	0.23	0.2
1758	0.18	0.12	0.2	0.18	0.4	0.49	0.16	0.09	0.1	0.15	0.13
1759	0.26	0.12	0.29	0.19	0.4	0.53	0.11	0.07	0.09	0.12	0.13
1760	0.15	0.08	0.16	0.18	0.39	0.45	0.08	0.06	0.1	0.09	0.11
1761	0.19	0.12	0.2	0.28	0.37	0.6	0.1	0.13	0.08	0.14	0.17
1762	0.16	0.13	0.3	0.3	0.47	0.78	0.17	0.15	0.11	0.24	0.29
1763	0.17	0.14	0.32	0.27	0.51	0.66	0.22	0.32	0.12	0.27	0.37
1764	0.09	0.13	0.28	0.2	0.51	0.65	0.14	0.16	0.04	0.26	0.27
1765	0.08	0.21	0.36	0.23	0.33	0.77	0.21	0.25	0.08	0.31	0.33
1766	0.19	0.19	0.38	0.2	0.36	0.68	0.22	0.29	0.11	0.25	0.33
1767	0.2	0.2	0.3	0.14	0.38	0.8	0.21	0.31	0.12	0.12	0.23
1768	0.17	0.13	0.3	0.11	0.33	0.82	0.18	0.52	0.12	0.09	0.19
1769	0.16	0.13	0.44	0.17	0.27	0.86	0.21	0.77	0.12	0.17	0.24
1770	0.12	0.11	0.26	0.08	0.31	0.65	0.21	0.52	0.13	0.16	0.19
1771	0.17	0.11	0.22	0.18	0.27	0.72	0.28	0.73	0.35	0.28	0.22
1772	0.17	0.09	0.18	0.11	0.38	0.51	0.35	0.78	0.33	0.32	0.26
1773	0.19	0.1	0.22	0.11	0.36	0.48	0.23	0.85	0.25	0.18	0.15
1774	0.1	0.12	0.2	0.1	0.32	0.33	0.18	0.76	0.23	0.18	0.15
1775	0.08	0.13	0.32	0.25	0.3	0.38	0.2	0.64	0.33	0.15	0.12
1776	0.08	0.06	0.22	0.14	0.32	0.35	0.19	0.5	0.38	0.09	0
1777	0.11	0.05	0.28	0.27	0.22	0.29	0.16	0.4	0.47	0.15	0.14
1778	0.06	0.02	0.26	0.24	0.34	0.47	0.17	0.55	0.38	0.1	0
1779	0.08	0.11	0.23	0.16	0.3	0.42	0.13	0.66	0.32	0.12	0.25
1780	0.05	0.02	0.2	0.22	0.26	0.48	0.12	0.55	0.25	0.18	0.25
1781	0.11	0.07	0.18	0.21	0.16	0.46	0.09	0.56	0.32	0.32	0.2
1782	0.07	0.1	0.26	0.29	0.25	0.57	0.18	0.87	0.25	0.32	0.18
1783	0.1	0.08	0.26	0.35	0.16	0.56	0.14	0.77	0.15	0.35	0.27
1784	0.12	0.1	0.27	0.36	0.21	0.61	0.17	0.52	0.31	0.28	0.27
1785	0.04	0.07	0.17	0.18	0.16	0.65	0.13	0.28	0.2	0.23	0.38
1786	0.08	0.16	0.17	0.14	0.13	0.65	0.13	0.09	0.12	0.19	0.37
1787	0.09	0.07	0.16	0.23	0.1	0.55	0.17	0.1	0.1	0.11	0.34
1788	0.12	0.07	0.14	0.15	0.07	0.51	0.17	0.08	0.1	0.1	0.24
1789	0.05	0.05	0.13	0.1	0.05	0.54	0.09	0.03	0.14	0.18	0.21
1790	0.09	0.06	0.14	0.08	0.04	0.36	0.11	0.03	0.16	0.16	0.19
1791	0.07	0.06	0.13	0.01	0.08	0.31	0.05	0.03	0.09	0.17	0.23
1792	0.09	0.08	0.12	0.08	0.07	0.4	0.09	0.03	0.17	0.2	0.24
1793	0.11	0.16	0.13	0.18	0.03	0.41	0.14	0.07	0.2	0.17	0.15
1794	0.11	0.13	0.12	0.14	0.1	0.41	0.15	0.05	0.17	0.2	0.23
1795	0.08	0.14	0.13	0.2	0.05	0.3	0.17	0.06	0.13	0.34	0.35
1796	0.14	0.14	0.1	0.09	0.07	0.23	0.07	0.04	0.2	0.25	0.28
1797	0.14	0.16	0.18	0.12	0.07	0.27	0.16	0.09	0.04	0.36	0.26
1798	0.14	0.19	0.1	0.14	0.06	0.2	0.11	0.13	0.1	0.3	0.21
1799	0.06	0.11	0.13	0.08	0.04	0.2	0.1	0.05	0.07	0.24	0.28
1800	0.11	0.09	0.17	0.22	0.06	0.15	0.13	0.03	0.05	0.33	0.19
1801	0.18	0.11	0.14	0.17	0.05	0.1	0.23	0.02	0.1	0.5	0.17
1802	0.14	0.13	0.15	0.15	0.09	0.14	0.16	0.03	0.05	0.47	0.13
1803	0.15	0.1	0.14	0.16	0.1	0.17	0.16	0.05	0.13	0.34	0.26
1804	0.17	0.19	0.17	0.18	0.12	0.27	0.19	0.04	0.07	0.31	0.3
1805	0.23	0.17	0.19	0.25	0.2	0.32	0.21	0.06	0.06	0.38	0.24
1806	0.13	0.12	0.03	0.22	0.31	0.15	0.22	0.07	0.08	0.14	0.24
1807	0.15	0.08	0.11	0.33	0.4	0.18	0.3	0.13	0.01	0.22	0.26
1808	0.1	0.16	0.18	0.41	0.47	0.2	0.18	0.37	0.1	0.13	0.29
1809	0.18	0.2	0.43	0.85	0.36	0.2	0.19	0.69	0.14	0.07	0.19
1810	0.03	0.15	0.26	0.63	0.33	0.03	0.15	0.96	0.33	0.07	0.22
1811	0.24	0.15	0.56	1	0.43	0.26	0.26	1.39	0.23	0	0
1812	0.25	0.25	0.61	1.02	0.6	0.2	0.21	2.16	0.13	0.08	0.05
1813	0.28	0.41	0.64	1.38	0.66	0.29	0.28	2.05	0.18	0	0.04
1814	0.31	0.5	0.48	1.44	0.69	0.34	0.25	2.55	0.18	0.16	0.09
1815	0.55	0.64	0.43	1.6	0.74	0.44	0.32	2.76	0.37	0.22	0.12
1816	0.59	0.69	0.5	1.38	0.8	0.36	0.31	2.15	0.32	0	0.04
1817	0.59	0.75	0.69	1.46	1.05	0.47	0.27	2.57	0.4	0.25	0.06
1818	0.39	0.48	0.45	0.8	0.79	0.58	0.23	2.43	0.27	0.19	0.07
1819	0.52	0.63	0.38	0.91	0.5	0.66	0.17	1.83	0.27	0.17	0.08
1820	0.38	0.57	0.59	0.92	0.48	0.72	0.23	1.15	0.34	0.18	0.07
1821	0.57	0.38	0.86	0.95	0.58	1.06	0.15	1.34	0.32	0.33	0.12
1822	0.76	0.68	0.65	1.12	0.6	1.54	0.06	1.11	0.45	0.52	0.18
1823	1.01	0.64	0.57	1.19	0.62	1.37	0.07	0.86	0.55	0.49	0.17
1824	0.84	0.68	0.66	1.06	0.68	1.72	0.11	0.61	0.72	0.56	0.36
1825	0.73	0.59	0.63	0.96	0.77	2.13	0.1	0.63	0.56	0.44	0.26
1826	0.74	0.5	0.54	0.95	0.65	1.59	0.1	0.78	0.57	0.35	0.22
1827	0.84	0.51	0.47	0.8	0.59	2.29	0.08	0.83	0.48	0.32	0.38
1828	1.08	0.71	0.44	1.5	0.64	2.21	0.1	1.21	0.54	0.55	0.54
1829	1.05	0.65	0.43	1.05	0.52	2.13	0.09	1.76	0.69	0.57	0.81
1830	1.04	0.76	0.74	1.24	0.65	1.85	0.16	2.32	0.79	0.72	1.19
1831	0.74	0.74	0.35	0.7	0.45	1.07	0.12	2.13	0.3	0.26	0.67
1832	0.82	0.78	0.74	1.14	0.4	1.63	0.21	1.88	0.25	0.36	0.75
1833	0.92	0.78	0.86	1.43	0.51	2.07	0.22	2.13	0.35	0.43	0.81
1834	1.03	0.67	0.7	1.23	0.45	1.67	0.17	1.77	0.4	0.5	0.56
1835	1.01	0.86	0.68	1.18	0.4	1.43	0.28	1.93	0.31	0.53	0.83
1836	0.73	0.76	0.64	1.11	0.42	1.34	0.2	1.63	0.38	0.47	0.59
1837	0.87	0.64	0.57	1.17	0.38	1.24	0.28	1.6	0.52	0.56	0.44
1838	0.76	0.65	0.44	0.95	0.34	0.74	0.25	1.07	0.37	0.35	0.4
1839	0.66	0.68	0.57	0.98	0.27	0.88	0.25	0.87	0.2	0.19	0.24
1840	0.67	0.71	0.44	0.99	0.21	0.83	0.23	0.9	0.09	0.28	0.27
1841	0.49	0.49	0.39	0.57	0.19	0.41	0.3	0.71	0.04	0.09	0.22
1842	0.73	0.58	0.48	1.4	0.24	0.61	0.44	1.58	0.15	0.28	0.32
1843	0.76	0.56	0.75	1.05	0.25	0.57	0.32	1.6	0.12	0.22	0.21
1844	1.08	1.63	0.68	1.08	0.33	0.59	0.31	1.71	0.23	0.25	0.3
1845	1.24	2.05	0.78	0.94	0.38	0.67	0.3	1.79	0.24	0.31	0.47
1846	1.12	1.8	0.74	1.6	0.33	0.89	0.28	1.54	0.33	0.4	0.4
1847	1	1.6	0.64	0.81	0.36	0.62	0.37	0.99	0.24	0.27	0.35
1848	0.88	2.54	0.5	0.66	0.4	0.71	0.31	0.92	0.12	0.41	0.49
1849	0.86	1.84	0.29	0.57	0.35	0.72	0.22	0.69	0.12	0.29	0.39
1850	0.78	1.24	0.34	0.73	0.32	0.77	0.16	0.65	0.13	0.16	0.26
1851	0.63	1.24	0.36	1.04	0.44	0.62	0.23	0.94	0.17	0.14	0.37
1852	0.74	1.81	0.63	1.49	0.55	0.67	0.18	0.89	0.23	0.19	0.47
1853	0.6	1.37	0.48	1.03	0.51	0.57	0.2	0.64	0.21	0.28	0.59
