# Peterson - Lake Minotaur Medium - TSME - ITRDB WA099
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4150
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4150.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa099-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa099-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa099.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa099.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Lake Minotaur Medium - TSME - ITRDB WA099
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lake Minotaur Medium
#   Location: Washington
#   Northernmost_Latitude: 47.83
#   Southernmost_Latitude: 47.83
#   Easternmost_Longitude: -121.0
#   Westernmost_Longitude: -121.0
#   Elevation_m: 1465
#--------------------
# Data_Collection
#   Collection_Name: WA099
#   First_Year: 1713
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HMLM01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMLM19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMLM19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HMLM01B_raw	HMLM02B_raw	HMLM05B_raw	HMLM06B_raw	HMLM07A_raw	HMLM08B_raw	HMLM09B_raw	HMLM10B_raw	HMLM11A_raw	HMLM14B_raw	HMLM15A_raw	HMLM16B_raw	HMLM18B_raw	HMLM19B_raw
1775	NA	NA	0.59	0.43	NA	0.99	0.82	NA	0.13	NA	1.29	0.99	NA	0.53
1776	NA	NA	0.54	1.37	NA	1.26	1.27	NA	0.16	NA	1.73	1.02	NA	0.75
1777	NA	NA	0.4	1.36	NA	1.8	2.41	NA	0.29	NA	2	1.3	NA	0.68
1778	NA	NA	0.51	0.99	NA	1.43	2.37	NA	0.67	NA	1.45	1.4	NA	0.76
1779	NA	NA	0.6	0.7	NA	1.16	1.51	NA	0.77	NA	1.52	1.35	NA	0.42
1780	NA	NA	0.66	0.57	NA	1.21	1.53	NA	0.58	NA	1.66	1.23	NA	0.71
1781	NA	NA	0.8	0.77	NA	0.93	0.98	NA	0.41	NA	1.13	0.8	NA	0.47
1782	NA	NA	0.64	1.12	NA	1.06	1.32	NA	0.55	NA	1.57	0.88	NA	0.73
1783	NA	NA	0.58	1.29	NA	1.13	1.54	NA	0.67	NA	1.3	0.83	NA	0.79
1784	NA	NA	0.67	1.36	NA	1.23	1.58	NA	0.74	NA	1.49	0.82	NA	0.75
1785	NA	NA	0.72	0.94	NA	0.99	1.19	NA	0.48	NA	1.3	0.92	NA	0.46
1786	NA	NA	0.73	0.8	NA	1.05	1.13	NA	0.47	NA	1.35	1.11	NA	0.61
1787	NA	NA	0.45	0.69	NA	0.75	0.83	NA	0.41	NA	1.4	1.01	NA	0.42
1788	NA	NA	0.55	0.96	NA	0.87	1.23	0.88	0.49	NA	1.37	1.04	NA	0.57
1789	NA	1.39	0.58	0.83	NA	0.55	0.96	0.55	0.38	NA	1.53	0.71	NA	0.3
1790	NA	1.17	0.94	0.78	NA	0.66	1.42	0.89	0.32	NA	1.74	0.91	NA	0.39
1791	NA	2.42	1.35	1.34	NA	0.62	1.67	1.69	0.55	NA	1.88	1.15	NA	0.84
1792	NA	1.79	1.27	1.45	NA	0.78	1.06	1.16	0.5	NA	1.42	1.33	NA	0.52
1793	NA	1.79	0.95	1.36	NA	0.8	1.11	0.91	0.5	NA	1.26	0.97	NA	0.59
1794	NA	1.56	0.85	1.32	NA	0.91	0.99	0.66	0.53	NA	1.59	1.14	NA	0.78
1795	NA	1.26	0.69	1.3	NA	0.97	1.11	0.56	0.49	NA	1.44	1.1	NA	0.59
1796	NA	1.33	0.76	1.01	NA	1.18	1.22	0.71	0.54	NA	1.57	1.13	NA	0.63
1797	NA	1.08	0.33	0.71	NA	0.8	1.1	0.48	0.39	NA	1.43	0.68	NA	0.24
1798	NA	1.24	0.62	0.79	NA	1.52	1.29	0.58	0.95	NA	0.94	0.94	NA	0.46
1799	NA	0.68	0.48	0.87	NA	1.14	1.07	0.99	0.71	NA	1.47	0.83	0.83	0.5
1800	NA	1.02	0.82	1.15	NA	1.08	1.21	1.18	0.73	NA	1.92	0.95	0.93	0.51
1801	NA	1.02	0.82	0.93	NA	0.64	0.91	0.27	0.56	NA	1.15	0.82	0.83	0.4
1802	NA	1.12	0.64	0.91	NA	0.49	0.87	0.41	0.51	NA	1.19	0.9	0.89	0.6
1803	NA	1.18	0.49	0.9	NA	0.55	1	0.57	0.39	NA	1.38	0.88	0.88	0.51
1804	NA	1.22	0.47	0.81	NA	0.57	1.06	0.61	0.11	NA	1.41	1.05	1.09	0.55
1805	NA	1.49	0.57	0.87	0.93	0.81	0.98	0.64	0.7	NA	0.93	1.4	0.91	0.64
1806	NA	1.15	0.56	0.82	0.43	0.62	0.88	0.32	0.57	NA	0.81	1.16	0.67	0.19
1807	NA	1.2	0.48	0.76	0.47	0.46	0.91	0.61	0.61	NA	0.85	0.98	0.83	0.45
1808	NA	1.04	0.64	0.77	0.33	0.54	0.76	0.31	0.5	NA	0.98	0.87	0.74	0.23
1809	NA	1.41	0.83	0.86	0.57	0.59	0.96	0.4	0.65	NA	1.29	0.96	0.92	0.35
1810	NA	0.97	0.61	0.45	0.21	0.39	0.58	0.26	0.41	NA	0.8	0.63	0.67	0.16
1811	NA	1.01	0.67	0.5	0.26	0.56	0.6	0.28	0.57	NA	0.91	0.87	0.61	0.33
1812	NA	1.82	0.91	0.86	0.4	0.58	0.92	0.43	0.62	NA	0.99	0.79	1.12	0.48
1813	NA	1.66	0.73	0.54	0.56	0.43	0.68	0.44	0.53	NA	1.06	0.58	1.03	0.32
1814	NA	1.56	0.71	0.61	0.92	0.61	1.06	0.72	0.7	NA	1.43	0.7	1.25	0.36
1815	NA	1.15	0.77	0.95	0.67	0.5	0.75	0.62	0.62	NA	1.36	0.69	1.22	0.24
1816	NA	1.34	1.24	0.74	1.08	0.62	0.92	0.66	0.8	NA	1.45	0.71	1.27	0.45
1817	NA	1.68	1.35	0.49	0.85	0.52	0.99	0.86	0.72	NA	1.36	0.77	1.18	0.52
1818	NA	0.8	1.17	0.43	0.88	0.41	1.13	0.9	0.84	NA	0.91	0.6	1.18	0.58
1819	NA	1.49	1.09	0.4	0.45	0.38	1.21	0.75	0.79	NA	1.11	0.67	1.19	0.38
1820	NA	1.41	0.81	0.19	0.13	0.38	0.77	0.29	0.63	NA	0.92	0.6	0.77	0.18
1821	NA	1.65	0.72	0.57	0.66	0.31	1.04	0.82	0.74	NA	0.94	0.63	1	0.49
1822	NA	1.75	0.71	0.52	1.11	0.58	1.3	0.7	0.78	NA	1.13	0.65	1.08	0.42
1823	NA	1.29	0.62	0.52	0.93	0.33	0.99	0.66	0.62	NA	0.91	0.46	1.09	0.34
1824	NA	1.62	0.75	0.66	0.61	0.32	1.26	0.84	0.64	NA	1.3	0.6	1.2	0.45
1825	NA	1.65	1.04	0.83	0.93	0.36	1.22	0.73	0.74	NA	1.2	0.58	1.65	0.41
1826	NA	1.62	1.16	0.81	0.99	0.33	1.19	0.9	0.84	NA	0.86	0.49	1.41	0.42
1827	NA	1.5	1.08	0.91	0.98	0.24	1.05	0.9	0.74	NA	1.01	0.58	1.25	0.45
1828	NA	2.4	1.52	1.33	1.59	0.37	0.97	1.18	1.01	NA	1.4	0.55	1.54	0.63
1829	NA	1.97	1.4	1.35	1.2	0.73	1.09	1.04	1.39	NA	1.45	0.64	1.49	0.64
1830	0.9	1.57	1.14	0.94	0.88	0.48	0.92	0.94	1	NA	1.1	0.5	1.3	0.61
1831	0.92	1.6	1	0.81	1.33	0.57	1.11	0.78	0.76	NA	1.29	0.46	0.63	0.5
1832	1.02	1.7	0.93	1.16	1.32	0.48	1.03	0.74	0.75	NA	0.7	0.57	0.96	0.63
1833	1.16	1.86	1.31	1.28	1.61	0.49	1.42	0.91	1.1	NA	0.93	0.48	1.36	0.64
1834	1.38	2.06	1.36	1.32	0.66	0.47	1.35	0.81	0.93	NA	0.96	0.85	1.86	0.66
1835	0.94	1.31	0.93	1.09	0.93	0.53	0.85	0.61	0.87	NA	0.94	0.68	1.17	0.5
1836	1.3	1.34	0.88	0.92	0.89	0.41	1.1	0.6	0.98	NA	0.92	0.55	1.2	0.46
1837	1.32	1.68	0.92	0.84	1.1	0.44	1.11	0.6	1.07	NA	1.14	0.7	1.34	0.52
1838	1.13	1.52	1.13	0.98	1.11	0.49	1.06	0.69	1.02	NA	0.78	0.72	1.35	0.46
1839	1.47	1.65	1.27	0.96	1.45	0.46	0.98	0.96	1.18	NA	0.81	0.63	1.44	0.56
1840	0.74	0.95	0.79	0.65	0.76	0.38	0.7	0.49	0.6	NA	0.84	0.52	1	0.27
1841	0.7	1.01	0.86	0.74	0.83	0.35	0.97	0.75	0.72	NA	1.37	0.55	1.03	0.33
1842	0.75	1.49	1.02	0.72	0.92	0.36	1	1.05	0.74	NA	1.05	0.88	1.23	0.54
1843	0.69	1.67	1.32	1.08	1.28	0.37	1.21	1.06	0.95	NA	0.83	0.59	1.46	0.5
1844	0.88	1.57	1.03	1.03	0.86	0.41	1.1	1.22	0.87	NA	0.69	0.44	0.91	0.34
1845	0.68	1.17	0.74	0.76	0.61	0.67	1.06	0.77	0.74	NA	0.9	0.41	0.58	0.29
1846	0.6	1.18	0.81	0.72	0.33	0.54	1.24	0.77	0.65	NA	0.85	0.33	0.52	0.31
1847	0.81	0.63	0.59	0.65	0.42	0.35	0.93	0.77	0.48	NA	0.29	0.34	0.42	0.14
1848	0.77	0.98	0.95	0.62	0.43	0.37	0.89	0.79	0.73	NA	0.71	0.35	0.52	0.25
1849	0.58	1.08	0.8	0.56	0.48	0.22	0.45	0.77	0.57	NA	0.53	0.25	0.27	0.36
1850	0.6	1.09	0.79	0.63	0.46	0.25	0.52	0.84	0.66	NA	0.5	0.31	0.36	0.46
1851	0.99	1.28	1.22	0.94	0.68	0.27	0.84	0.85	0.94	NA	0.72	0.24	0.44	0.75
1852	1.06	1.29	1.19	0.8	0.57	0.29	0.74	0.83	0.79	NA	0.64	0.24	0.59	0.69
1853	0.96	1.36	1.12	1.24	0.77	0.37	0.9	1.08	0.98	NA	0.73	0.29	0.69	0.78
1854	0.79	1.41	1.01	1.25	0.69	0.46	0.91	1.11	0.86	NA	0.62	0.27	0.72	0.74
1855	0.99	1.36	0.88	1.56	0.92	0.53	1.14	1.14	0.92	NA	0.59	0.31	0.75	1.04
1856	0.9	1.38	0.7	1.56	1.09	0.42	0.88	0.92	0.88	NA	0.48	0.31	0.54	0.95
1857	0.96	1.85	1.01	1.63	1.05	0.56	1.13	1.07	1.15	NA	0.6	0.59	0.73	1.19
1858	0.79	1.88	0.89	1.57	1.17	0.52	1.02	0.98	1.01	NA	0.78	0.56	1	0.85
1859	0.85	1.72	0.95	1.48	1.07	0.51	1.16	1	0.86	NA	0.97	0.55	0.83	1.02
1860	0.75	1.5	0.84	1.45	0.94	0.5	1.35	1.03	1.07	NA	0.69	0.52	0.85	0.96
