# Baker - Bent Creek Experimental Forest - QUAL - ITRDB NC021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13817
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13817.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc021-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc021-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-05-22
#--------------------
# Title
#   Study_Name: Baker - Bent Creek Experimental Forest - QUAL - ITRDB NC021
#--------------------
# Investigators
#   Investigators: Baker, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Some raw data here have values of -8888 for years where the rings 
# # were distorted or otherwise not useful for dendroclimatology. 
# # The latest version of ARSTAN reads these as dummy variables 
# # and can in-fill these gaps. 
# # 
# # These data were combined with QUMO data from Bent Creek to create 
# # the Bent Creek Q. leucobalanus chronology used in the final reconstruction. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, T.A. Knight, C. Leland, N. Malcomb, K.J. Anchukaitis, K. Tackett, J. Scheff, A. Brice, B. Catron, W. Blozan, and J. Riddle
#   Journal_Name: Environmental Research Letters
#   Published_Title: A long-term perspective on a modern drought in the American Southeast
#   Published_Date_or_Year: 2012
#   Volume: 7
#   Pages: 
#   Issue: 1
#   Report_Number: 014034
#   DOI: 10.1088/1748-9326/7/1/014034
#   Full_Citation: None
#   Abstract: The depth of the 2006-9 drought in the humid, southeastern US left several metropolitan areas with only a 60-120 day water supply. To put the region's recent drought variability in a long-term perspective, a dense and diverse tree-ring network-including the first records throughout the Apalachicola-Chattahoochee-Flint river basin - is used to reconstruct drought from 1665 to 2010 CE. The network accounts for up to 58.1% of the annual variance in warm-season drought during the 20th century and captures wet eras during the middle to late 20th century. The reconstruction shows that the recent droughts are not unprecedented over the last 346 years. Indeed, droughts of extended duration occurred more frequently between 1696 and 1820. Our results indicate that the era in which local and state water supply decisions were developed and the period of instrumental data upon which it is based are amongst the wettest since at least 1665. Given continued growth and subsequent industrial, agricultural and metropolitan demand throughout the southeast, insights from paleohydroclimate records suggest that the threat of water-related conflict in the region has potential to grow more intense in the decades to come.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bent Creek Experimental Forest
#   Location: North Carolina
#   Northernmost_Latitude: 35.5
#   Southernmost_Latitude: 35.5
#   Easternmost_Longitude: -82.625
#   Westernmost_Longitude: -82.625
#   Elevation_m: 790
#--------------------
# Data_Collection
#   Collection_Name: NC021
#   First_Year: 1733
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HT106a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT106a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT109a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT109a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT123a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT123a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT131a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT131a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT221a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT221a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT221b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT221b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT222a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT222a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HT224a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HT224a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP101a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP101a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP106a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP106a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP106b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP106b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP116a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP116a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP126a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP126a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP144a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP144a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP152a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP152a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP152b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP152b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RP153a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RP153a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HT106a_raw	HT109a_raw	HT123a_raw	HT131a_raw	HT221a_raw	HT221b_raw	HT222a_raw	HT224a_raw	RP101a_raw	RP106a_raw	RP106b_raw	RP116a_raw	RP126a_raw	RP144a_raw	RP152a_raw	RP152b_raw	RP153a_raw
1949	2.969	2.41	1.647	1.298	1.304	NA	1.673	NA	0.496	1.504	1.196	1.135	3.341	NA	0.748	0.923	1.297
1950	2.995	2.839	1.328	1.386	1.289	NA	1.665	NA	0.56	1.653	0.977	0.835	2.921	NA	NA	0.816	1.012
1951	2.511	2.651	1.479	1.194	1.245	NA	1.81	NA	0.691	1.52	1.259	0.774	3.072	NA	NA	0.91	1.329
1952	1.892	1.714	1.136	0.911	1.088	NA	1.388	NA	0.557	1.226	1.09	0.859	2.451	NA	NA	0.858	1.066
1953	2.048	1.576	1.1	1.071	1.188	NA	1.464	NA	0.58	1.39	1.093	0.995	2.536	NA	NA	0.919	1.13
1954	1.084	0.798	1.092	0.957	0.974	NA	1.478	NA	0.657	1.454	1.119	0.763	2.517	NA	NA	0.94	1.004
1955	1.13	0.858	0.956	1.281	1.036	NA	1.436	NA	0.722	1.69	1.385	0.954	2.561	NA	NA	0.827	1.222
1956	1.538	1.018	0.963	0.981	1.121	NA	1.562	NA	0.76	1.709	1.235	1.007	3.983	NA	NA	1.086	1.069
1957	1.883	0.873	1.261	1.073	0.989	NA	1.406	NA	0.85	1.645	0.901	1.06	3.507	NA	NA	1.025	0.777
1958	1.93	1.126	1.064	1.016	1.001	NA	1.391	NA	0.789	2.01	1.355	0.876	3.89	NA	NA	1.083	0.877
1959	2.132	1.569	1.036	1.095	1.103	NA	1.233	NA	0.846	1.461	1.098	0.887	2.799	NA	NA	0.899	1.021
1960	1.579	1.32	0.822	0.922	1.015	NA	1.326	NA	0.647	1.515	1.006	0.661	2.856	NA	NA	0.947	0.954
1961	1.97	1.522	1.19	0.87	1.101	NA	1.708	NA	0.688	1.81	0.945	0.867	3.003	NA	NA	0.909	1.193
1962	1.538	1.854	1.048	1.053	0.876	NA	1.337	NA	0.513	1.343	0.724	0.743	2.381	NA	NA	0.95	1.045
1963	1.617	1.559	1.005	1.142	0.938	NA	1.277	NA	0.792	1.23	0.733	0.764	1.854	NA	NA	0.909	0.948
1964	1.203	1.009	0.715	0.791	0.836	NA	0.978	NA	0.762	0.817	0.761	0.9	1.9	NA	NA	0.812	0.81
1965	1.682	1.468	1.082	1.106	1.032	NA	1.058	NA	0.954	1.079	0.721	0.916	2.099	NA	NA	0.871	1.036
1966	1.771	1.443	1.015	1.213	1.088	NA	1.186	NA	0.808	1.119	0.721	1.009	2.327	NA	NA	0.852	1.02
1967	1.291	1.274	0.923	0.951	0.934	NA	1.33	NA	0.699	1.505	0.975	0.816	2.223	NA	NA	0.952	1.085
1968	1.203	1.648	1.224	1.409	1.199	NA	1.336	NA	0.862	1.569	0.884	0.819	1.989	NA	NA	0.959	1.09
1969	1.348	1.855	0.987	1.137	1.348	NA	1.161	NA	0.722	1.547	0.834	0.762	1.91	NA	NA	0.931	1.33
1970	1.539	1.791	1.01	1.12	1.349	NA	1.188	NA	0.75	1.758	0.917	0.93	2.204	NA	NA	1.128	1.424
1971	1.71	1.714	1.066	0.908	1.395	NA	1.096	NA	0.786	1.112	0.87	0.756	2.716	NA	NA	1.338	1.395
1972	2.21	2.212	1.792	1.387	1.645	NA	1.518	NA	0.867	1.405	0.906	0.931	2.458	NA	NA	1.254	1.528
1973	1.761	1.993	1.409	1.084	1.108	NA	1.275	NA	0.805	1.191	0.664	0.826	2.61	NA	NA	1.362	1.459
1974	1.811	2.358	1.526	1.463	1.39	NA	1.409	NA	0.963	1.305	0.747	0.726	2.251	NA	NA	1.302	1.375
1975	1.692	1.876	1.306	1.027	1.17	NA	1.097	NA	0.821	1.29	0.649	0.87	2.021	NA	NA	1.19	1.245
1976	1.718	1.878	1.48	1.037	1.393	NA	1.173	NA	0.929	0.998	0.674	0.988	2.566	NA	NA	1.353	1.305
1977	1.113	1.53	1.31	1.015	1.151	NA	1.144	NA	0.72	0.891	0.622	1.062	2.676	NA	NA	1.343	1.416
1978	1.33	1.628	0.998	1.096	1.145	NA	0.939	NA	0.747	0.663	0.527	0.853	3.34	NA	NA	1.53	1.402
1979	1.127	2.037	0.815	0.947	1.215	NA	0.985	NA	0.609	1.035	0.538	0.823	2.432	NA	NA	1.428	1.248
1980	1.324	2.538	1.315	1.38	1.319	NA	1.136	NA	0.924	1.263	0.777	1.05	2.922	NA	NA	NA	1.418
1981	1.267	2.465	0.956	1.2	1.295	NA	0.929	NA	0.711	1.159	0.794	0.982	2.882	NA	NA	NA	1.683
1982	1.245	2.842	0.855	1.26	1.266	NA	0.873	NA	0.67	0.761	0.483	0.958	1.688	NA	NA	NA	1.209
1983	1.404	2.702	0.899	1.44	1.282	NA	1.03	NA	0.822	0.808	0.532	1.083	2.587	NA	NA	NA	1.271
1984	1.179	2.722	0.887	1.494	1.295	NA	1.028	NA	0.714	0.685	0.573	0.893	2.577	NA	NA	NA	1.302
1985	1.178	2.134	0.945	1.601	1.108	NA	0.815	NA	0.662	0.739	0.636	0.984	2.063	NA	NA	NA	1.071
1986	0.839	1.355	0.71	1.42	1.034	NA	0.858	NA	0.482	0.629	0.651	0.881	1.839	NA	NA	NA	1.073
1987	0.874	1.427	0.74	1.26	1.162	NA	0.79	NA	0.732	0.813	0.741	1.022	2.628	NA	NA	NA	1.152
1988	1.561	1.226	0.714	1.355	1.175	NA	0.846	NA	0.544	0.74	0.458	1.071	2.187	NA	NA	NA	1.125
1989	0.772	2.054	0.834	1.099	1.249	NA	1.107	NA	0.637	0.986	0.635	1.254	3.176	NA	NA	NA	1.508
1990	0.852	2.198	0.925	2.028	1.438	NA	0.97	NA	0.571	0.901	0.705	1.117	2.805	NA	NA	NA	1.491
1991	0.683	1.752	0.667	1.441	1.175	NA	0.862	NA	0.52	0.619	0.534	0.926	2.412	NA	NA	NA	1.291
1992	0.907	1.463	0.847	1.396	1.196	NA	1.078	NA	0.489	0.441	0.345	0.842	1.247	NA	NA	NA	1.118
1993	0.786	1.565	0.745	1.411	1.358	NA	0.821	NA	0.435	0.532	0.47	1.081	1.485	NA	NA	NA	1.041
1994	0.706	1.668	0.873	1.512	1.399	NA	0.977	NA	0.463	0.416	0.463	0.678	1.845	NA	NA	NA	1.077
1995	0.683	2.14	0.902	1.974	1.636	NA	1.262	NA	0.49	0.596	0.455	1.049	1.719	NA	NA	NA	1.276
1996	0.819	1.751	0.811	1.71	1.594	NA	1.055	NA	0.416	0.698	0.496	0.964	2.08	NA	NA	NA	1.206
