# Lloyd - Usibelli treeline - PCGL - ITRDB AK045
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3897
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3897.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak045-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak045-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak045.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak045.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-23
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-23
#--------------------
# Title
#   Study_Name: Lloyd - Usibelli treeline - PCGL - ITRDB AK045
#--------------------
# Investigators
#   Investigators: Lloyd, A.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Usibelli treeline
#   Location: Alaska
#   Northernmost_Latitude: 63.9
#   Southernmost_Latitude: 63.9
#   Easternmost_Longitude: -148.67
#   Westernmost_Longitude: -148.67
#   Elevation_m: 762
#--------------------
# Data_Collection
#   Collection_Name: AK045
#   First_Year: 1774
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## U11-07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U11-12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U11-15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U11-20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U11-22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U11-30A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-30A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U11-31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U11-32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U11-34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U11-34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U12-03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U12-03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U12-04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U12-04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U13-01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U13-01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U13-02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U13-02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U13-05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U13-05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## U13-06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: U13-06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	U11-07_raw	U11-12_raw	U11-15_raw	U11-20B_raw	U11-22_raw	U11-30A_raw	U11-31A_raw	U11-32_raw	U11-34B_raw	U12-03_raw	U12-04_raw	U13-01_raw	U13-02A_raw	U13-05_raw	U13-06A_raw
1906	0.088	0.054	0.043	0.046	0.088	0.02	0.065	0.014	0.119	0.024	0.058	0.103	0.245	0.044	0.449
1907	0.081	0.05	0.071	0.025	0.075	0.033	0.061	0.015	0.064	0.025	0.089	0.118	0.277	0.044	0.456
1908	0.129	0.042	0.06	0.052	0.047	0.024	0.073	0.012	0.096	0.029	0.064	0.13	0.278	0.045	0.452
1909	0.102	0.033	0.06	0.036	0.052	0.041	0.052	0.027	0.15	0.02	0.068	0.119	0.216	0.046	0.438
1910	0.088	0.12	0.041	0.037	0.065	0.029	0.047	0.017	0.117	0.034	0.112	0.239	0.277	0.032	0.635
1911	0.098	0.053	0.055	0.029	0.041	0.021	0.062	0.019	0.098	0.031	0.073	0.106	0.202	0.031	0.512
1912	0.05	0.087	0.043	0.042	0.079	0.022	0.053	0.016	0.092	0.063	0.102	0.116	0.137	0.06	0.511
1913	0.079	0.057	0.054	0.025	0.049	0.031	0.057	0.016	0.057	0.057	0.09	0.174	0.233	0.149	0.444
1914	0.066	0.071	0.058	0.028	0.069	0.078	0.064	0.014	0.08	0.046	0.104	0.092	0.253	0.169	0.633
1915	0.097	0.062	0.066	0.019	0.044	0.029	0.063	0.035	0.087	0.045	0.051	0.06	0.181	0.111	0.431
1916	0.074	0.038	0.055	0.033	0.066	0.04	0.022	0.035	0.075	0.054	0.087	0.127	0.168	0.044	0.435
1917	0.092	0.075	0.051	0.025	0.046	0.033	0.051	0.038	0.13	0.042	0.132	0.169	0.244	0.082	0.494
1918	0.106	0.046	0.027	0.018	0.04	0.031	0.058	0.046	0.125	0.044	0.127	0.12	0.22	0.099	0.34
1919	0.057	0.075	0.015	0.021	0.038	0.055	0.056	0.015	0.093	0.046	0.143	0.138	0.164	0.057	0.384
1920	0.109	0.082	0.025	0.051	0.035	0.071	0.076	0.027	0.111	0.056	0.15	0.164	0.199	0.109	0.284
1921	0.109	0.05	0.023	0.03	0.036	0.03	0.086	0.033	0.082	0.092	0.14	0.164	0.189	0.277	0.094
1922	0.074	0.083	0.022	0.043	0.028	0.026	0.053	0.012	0.063	0.095	0.162	0.115	0.124	0.205	0.243
1923	0.057	0.02	0.029	0.076	0.021	0.017	0.103	0.044	0.044	0.099	0.127	0.098	0.187	0.18	0.547
1924	0.055	0.056	0.031	0.077	0.036	0.037	0.116	0.033	0.029	0.132	0.116	0.171	0.137	0.185	0.523
1925	0.059	0.051	0.029	0.073	0.058	0.04	0.138	0.032	0.064	0.096	0.124	0.118	0.126	0.198	0.547
1926	0.054	0.059	0.033	0.058	0.059	0.05	0.134	0.039	0.058	0.098	0.121	0.134	0.193	0.195	0.643
1927	0.051	0.03	0.037	0.055	0.073	0.035	0.176	0.023	0.056	0.06	0.113	0.099	0.226	0.364	0.685
1928	0.063	0.057	0.02	0.049	0.082	0.047	0.202	0.018	0.036	0.066	0.052	0.138	0.211	0.226	0.971
1929	0.084	0.029	0.012	0.059	0.092	0.038	0.182	0.044	0.05	0.045	0.106	0.097	0.283	0.046	0.903
1930	0.076	0.028	0.016	0.033	0.116	0.063	0.158	0.034	0.061	0.087	0.094	0.069	0.289	0.048	0.661
1931	0.094	0.047	0.041	0.055	0.115	0.052	0.127	0.065	0.023	0.088	0.102	0.225	0.39	0.038	0.72
1932	0.107	0.042	0.041	0.054	0.034	0.062	0.119	0.171	0.079	0.072	0.085	0.25	0.361	0.065	0.75
1933	0.16	0.063	0.032	0.059	0.067	0.046	0.16	0.274	0.059	0.281	0.119	0.222	0.261	0.042	0.783
1934	0.168	0.093	0.028	0.056	0.105	0.066	0.183	0.341	0.161	0.331	0.144	0.223	0.17	0.106	0.9
1935	0.148	0.104	0.031	0.072	0.066	0.083	0.172	0.295	0.103	0.137	0.147	0.345	0.21	0.136	0.768
1936	0.15	0.05	0.035	0.055	0.084	0.098	0.188	0.171	0.17	0.091	0.057	0.243	0.271	0.205	1.248
1937	0.137	0.045	0.034	0.09	0.078	0.05	0.111	0.105	0.183	0.081	0.065	0.093	0.149	0.046	0.749
1938	0.074	0.092	0.03	0.104	0.059	0.053	0.06	0.069	0.265	0.064	0.162	0.077	0.16	0.024	0.699
1939	0.108	0.06	0.015	0.201	0.061	0.068	0.097	0.071	0.129	0.068	0.134	0.108	0.188	0.069	0.744
1940	0.094	0.107	0.038	0.176	0.06	0.078	0.122	0.08	0.094	0.133	0.178	0.095	0.162	0.068	1.25
1941	0.107	0.12	0.065	0.134	0.116	0.119	0.151	0.042	0.088	0.045	0.216	0.126	0.207	0.091	1.087
1942	0.093	0.137	0.074	0.074	0.117	0.153	0.186	0.142	0.041	0.114	0.296	0.134	0.22	0.118	0.944
1943	0.177	0.17	0.086	0.104	0.097	0.096	0.167	0.045	0.042	0.066	0.272	0.167	0.259	0.108	1.26
1944	0.174	0.13	0.126	0.097	0.084	0.149	0.125	0.043	0.049	0.145	0.124	0.107	0.238	0.073	1.261
1945	0.101	0.183	0.095	0.145	0.141	0.173	0.033	0.064	0.053	0.108	0.219	0.138	0.202	0.045	0.846
1946	0.194	0.181	0.136	0.113	0.15	0.118	0.087	0.063	0.077	0.111	0.262	0.125	0.221	0.036	0.581
1947	0.109	0.243	0.08	0.111	0.189	0.128	0.049	0.065	0.071	0.065	0.224	0.13	0.169	0.056	0.457
1948	0.179	0.176	0.111	0.12	0.166	0.148	0.098	0.085	0.081	0.115	0.113	0.092	0.511	0.109	0.532
1949	0.109	0.283	0.076	0.073	0.235	0.153	0.029	0.195	0.125	0.27	0.067	0.109	0.345	0.073	0.419
1950	0.185	0.244	0.083	0.092	0.199	0.102	0.079	0.207	0.114	0.239	0.078	0.09	0.634	0.095	0.412
1951	0.131	0.262	0.035	0.125	0.224	0.127	0.137	0.248	0.132	0.281	0.095	0.104	0.247	0.135	0.424
1952	0.175	0.534	0.073	0.124	0.123	0.17	0.102	0.199	0.021	0.318	0.094	0.116	0.147	0.236	0.395
1953	0.168	0.364	0.066	0.1	0.075	0.425	0.196	0.271	0.021	0.47	0.083	0.132	0.488	0.246	0.597
1954	0.138	0.512	0.062	0.098	0.218	0.297	0.145	0.181	0.042	0.526	0.116	0.083	0.279	0.239	0.399
1955	0.109	0.366	0.049	0.117	0.285	0.28	0.298	0.29	0.06	0.37	0.089	0.084	0.27	0.229	0.395
1956	0.113	0.414	0.067	0.117	0.271	0.241	0.28	0.398	0.096	0.447	0.028	0.079	0.292	0.241	0.43
1957	0.132	0.21	0.031	0.176	0.214	0.161	0.097	0.275	0.074	0.286	0.065	0.059	0.258	0.184	0.398
1958	0.102	0.285	0.026	0.114	0.133	0.145	0.071	0.287	0.087	0.205	0.072	0.073	0.152	0.163	0.259
1959	0.106	0.33	0.067	0.077	0.235	0.199	0.176	0.265	0.106	0.283	0.09	0.048	0.123	0.163	0.393
1960	0.101	0.313	0.087	0.081	0.339	0.3	0.156	0.361	0.098	0.285	0.104	0.062	0.173	0.114	0.443
1961	0.102	0.521	0.089	0.081	0.29	0.3	0.189	0.432	0.086	0.548	0.103	0.039	0.172	0.083	0.41
1962	0.068	0.293	0.049	0.135	0.336	0.345	0.124	0.524	0.108	0.149	0.055	0.045	0.146	0.078	0.44
1963	0.08	0.389	0.04	0.088	0.258	0.454	0.097	0.417	0.145	0.261	0.132	0.04	0.096	0.09	0.494
1964	0.074	0.344	0.038	0.089	0.332	0.328	0.116	0.347	0.114	0.369	0.112	0.04	0.13	0.083	0.299
1965	0.075	0.482	0.047	0.085	0.305	0.317	0.062	0.309	0.08	0.198	0.112	0.063	0.131	0.046	0.311
1966	0.123	0.625	0.063	0.067	0.314	0.439	0.05	0.239	0.087	0.237	0.064	0.071	0.101	0.056	0.367
1967	0.137	0.39	0.072	0.019	0.281	0.446	0.065	0.25	0.063	0.431	0.069	0.072	0.078	0.061	0.49
1968	0.122	0.182	0.03	0.021	0.334	0.586	0.086	0.159	0.154	0.749	0.141	0.08	0.096	0.039	0.491
1969	0.132	0.316	0.038	0.032	0.35	0.391	0.057	0.132	0.065	0.885	0.149	0.081	0.057	0.078	0.374
1970	0.065	0.23	0.074	0.014	0.365	0.416	0.124	0.111	0.091	1.029	0.171	0.068	0.06	0.094	0.482
1971	0.138	0.449	0.125	0.014	0.476	0.799	0.138	0.203	0.04	0.752	0.186	0.066	0.07	0.134	0.56
1972	0.14	0.514	0.068	0.039	0.319	0.594	0.126	0.148	0.044	0.704	0.157	0.065	0.075	0.127	0.631
1973	0.088	0.29	0.058	0.032	0.311	0.432	0.066	0.094	0.035	0.413	0.335	0.054	0.068	0.088	0.459
1974	0.131	0.319	0.043	0.04	0.51	0.501	0.158	0.128	0.065	0.435	0.426	0.05	0.068	0.106	0.42
1975	0.153	0.386	0.063	0.061	0.416	0.424	0.135	0.193	0.042	0.301	0.793	0.067	0.071	0.18	0.405
1976	0.171	0.448	0.089	0.041	0.616	0.437	0.123	0.267	0.058	0.454	0.651	0.071	0.058	0.173	0.392
1977	0.166	0.501	0.095	0.027	0.561	0.232	0.085	0.176	0.032	0.312	0.447	0.07	0.048	0.137	0.581
1978	0.088	0.233	0.1	0.038	0.47	0.22	0.079	0.13	0.044	0.197	0.44	0.04	0.045	0.107	0.705
1979	0.167	0.489	0.136	0.03	0.561	0.235	0.132	0.096	0.057	0.264	0.318	0.065	0.056	0.159	0.914
1980	0.218	0.464	0.209	0.038	0.468	0.32	0.124	0.14	0.026	0.196	0.398	0.053	0.08	0.141	0.713
1981	0.176	0.614	0.226	0.028	0.5	0.277	0.137	0.137	0.031	0.192	0.225	0.069	0.087	0.126	0.521
1982	0.224	0.679	0.209	0.049	0.481	0.412	0.152	0.126	0.041	0.193	0.105	0.075	0.06	0.185	0.432
1983	0.213	0.381	0.264	0.044	0.31	0.279	0.115	0.078	0.05	0.124	0.348	0.067	0.061	0.185	0.423
1984	0.17	0.355	0.172	0.057	0.466	0.319	0.073	0.042	0.045	0.13	0.454	0.064	0.062	0.139	0.444
1985	0.278	0.457	0.247	0.045	0.58	0.19	0.17	0.06	0.045	0.134	0.49	0.084	0.069	0.223	0.532
1986	0.266	0.555	0.269	0.041	0.548	0.262	0.177	0.097	0.039	0.252	0.501	0.087	0.129	0.24	0.613
1987	0.336	0.509	0.272	0.032	0.418	0.2	0.207	0.223	0.046	0.209	0.568	0.102	0.116	0.232	0.769
1988	0.268	0.492	0.395	0.052	0.371	0.235	0.182	0.145	0.062	0.207	0.539	0.069	0.077	0.334	0.667
1989	0.197	0.328	0.285	0.052	0.271	0.139	0.105	0.039	0.025	0.13	0.394	0.095	0.05	0.238	0.622
1990	0.096	0.334	0.334	0.056	0.304	0.161	0.089	0.051	0.024	0.08	0.359	0.087	0.047	0.184	0.517
1991	0.133	0.296	0.342	0.071	0.225	0.139	0.084	0.054	0.021	0.069	0.257	0.09	0.015	0.21	0.373
1992	0.142	0.31	0.337	0.053	0.491	0.135	0.06	0.057	0.066	0.087	0.317	0.079	0.041	0.247	0.54
1993	0.145	0.192	0.191	0.055	0.393	0.111	0.063	0.133	0.061	0.053	0.236	0.02	0.038	0.112	0.475
1994	0.081	0.165	0.208	0.048	0.376	0.166	0.059	0.145	0.04	0.067	0.275	0.064	0.027	0.089	0.59
1995	0.086	0.208	0.362	0.037	0.69	0.144	0.126	0.163	0.024	0.09	0.537	0.082	0.029	0.093	0.848
1996	0.247	0.298	0.533	0.051	0.88	0.168	0.111	0.235	0.045	0.073	0.992	0.107	0.025	0.11	0.838
