# Woodhouse - New North Park Recollection - PSME - ITRDB CO613
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5319
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5319.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co613-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co613-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co613.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co613.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-06-27
#--------------------
# File_Last_Modified_Date
#   Date: 2006-06-27
#--------------------
# Title
#   Study_Name: Woodhouse - New North Park Recollection - PSME - ITRDB CO613
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Losleben, M.V.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-31. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: New North Park Recollection
#   Location: Colorado
#   Northernmost_Latitude: 40.92
#   Southernmost_Latitude: 40.92
#   Easternmost_Longitude: -106.33
#   Westernmost_Longitude: -106.33
#   Elevation_m: 2469
#--------------------
# Data_Collection
#   Collection_Name: CO613
#   First_Year: 1486
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## npu121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu063_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu063; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu191_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu191; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu192_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu192; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu162_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu162; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu202_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu202; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## npu071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: npu071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	npu121_raw	npu011_raw	npu012_raw	npu031_raw	npu032_raw	npu041_raw	npu042_raw	npu062_raw	npu063_raw	npu081_raw	npu102_raw	npu111_raw	npu112_raw	npu131_raw	npu132_raw	npu171_raw	npu172_raw	npu191_raw	npu192_raw	npu122_raw	npu141_raw	npu142_raw	npu161_raw	npu162_raw	npu201_raw	npu202_raw	npu072_raw	npu071_raw
1533	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.352	0.261	NA	NA
1534	NA	NA	NA	NA	NA	NA	0.735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.451	0.26	NA	NA
1535	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.394	0.763	NA	NA
1536	NA	NA	NA	NA	NA	NA	1.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.454	0.924	NA	NA
1537	NA	NA	NA	NA	NA	NA	1.506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.229	0.822	NA	NA
1538	NA	NA	NA	NA	NA	NA	0.712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.571	0.343	NA	NA
1539	NA	NA	NA	NA	NA	NA	1.361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.452	0.736	NA	NA
1540	NA	NA	NA	NA	NA	NA	1.093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.621	0.881	NA	NA
1541	NA	NA	NA	NA	NA	NA	0.715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963	0.541	NA	NA
1542	NA	NA	NA	NA	NA	NA	0.197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.111	NA	NA
1543	NA	NA	NA	NA	NA	NA	0.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.224	0.1	NA	NA
1544	NA	NA	NA	NA	NA	NA	1.238	NA	NA	0.912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.579	0.416	NA	NA
1545	NA	NA	NA	NA	NA	NA	0.795	NA	NA	1.144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.683	0.474	NA	NA
1546	NA	NA	NA	NA	NA	NA	0.813	NA	NA	1.154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.351	0.639	NA	NA
1547	NA	NA	NA	NA	NA	NA	0.388	NA	NA	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.557	0.22	NA	NA
1548	NA	NA	NA	NA	NA	NA	0.391	NA	NA	0.379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.238	NA	NA
1549	NA	NA	NA	NA	NA	NA	0.828	NA	NA	1.262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.437	NA	NA
1550	NA	NA	NA	NA	NA	NA	0.952	NA	NA	1.006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.298	0.45	NA	NA
1551	NA	NA	NA	NA	NA	NA	0.581	NA	NA	0.917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.837	0.463	NA	NA
1552	NA	NA	NA	NA	NA	NA	0.889	NA	NA	1.657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655	0.417	NA	NA
1553	NA	NA	NA	NA	NA	1.072	1.2	NA	NA	1.366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.018	0.631	NA	NA
1554	NA	NA	NA	NA	NA	1.457	1.207	NA	NA	1.253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.696	0.543	NA	NA
1555	NA	NA	NA	NA	NA	1.543	1.292	NA	NA	1.361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.636	0.53	NA	NA
1556	NA	NA	NA	NA	NA	1.217	1.497	NA	NA	1.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.777	NA	NA
1557	NA	NA	NA	NA	NA	1.315	1.524	NA	NA	1.379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597	0.877	NA	NA
1558	NA	NA	NA	NA	NA	0.814	0.909	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.771	0.548	NA	NA
1559	NA	NA	NA	NA	NA	1.031	1.437	NA	NA	0.791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.486	0.523	NA	NA
1560	NA	NA	NA	NA	NA	1.675	1.629	NA	NA	0.788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.833	0.75	NA	NA
1561	NA	NA	NA	NA	NA	2.305	1.34	NA	NA	1.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.806	1.047	NA	NA
1562	NA	NA	NA	NA	NA	0.984	0.521	NA	NA	0.742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.306	0.657	NA	NA
1563	NA	NA	NA	NA	NA	0.468	0.486	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.354	0.639	NA	NA
1564	NA	NA	NA	NA	NA	0.89	0.956	NA	NA	1.464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865	1.073	NA	NA
1565	NA	NA	NA	NA	NA	0.732	0.937	NA	NA	1.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.848	0.924	NA	NA
1566	NA	NA	NA	NA	NA	0.252	0.253	NA	NA	1.027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.329	0.469	NA	NA
1567	NA	NA	NA	NA	NA	0.281	0.356	NA	NA	0.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.572	NA	NA
1568	NA	NA	NA	NA	NA	0.388	0.38	NA	NA	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.358	0.378	NA	NA
1569	NA	NA	NA	NA	NA	0.182	0.228	NA	NA	1.196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.422	0.306	NA	NA
1570	NA	NA	NA	NA	NA	0.416	0.507	NA	NA	0.973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.686	0.602	NA	NA
1571	NA	NA	NA	NA	NA	0.453	0.496	NA	NA	0.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.548	NA	NA
1572	NA	NA	NA	NA	NA	0.272	0.309	NA	NA	0.687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.425	0.297	NA	NA
1573	NA	NA	NA	NA	NA	0.418	0.447	NA	NA	0.728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.482	NA	NA
1574	NA	NA	NA	NA	NA	0.649	0.477	NA	NA	0.893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.371	0.473	NA	NA
1575	NA	NA	NA	NA	NA	0.451	0.449	NA	NA	0.809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.399	0.475	NA	NA
1576	NA	NA	NA	NA	NA	0.391	0.402	NA	NA	0.615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.479	0.437	NA	NA
1577	NA	NA	NA	NA	NA	0.739	0.997	NA	NA	0.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562	0.487	NA	NA
1578	NA	NA	NA	NA	NA	0.826	0.864	NA	NA	0.804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.619	0.686	NA	NA
1579	NA	NA	NA	NA	NA	0.217	0.152	NA	NA	0.403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.632	NA	NA
1580	NA	NA	NA	NA	NA	0.161	0.187	NA	NA	0.515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.302	0.393	NA	NA
1581	NA	NA	NA	NA	NA	0.551	0.586	NA	NA	1.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.433	0.501	NA	NA
1582	NA	NA	NA	NA	NA	0.951	0.815	NA	NA	1.148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742	1.206	NA	NA
1583	NA	NA	NA	NA	NA	0.854	0.61	NA	NA	1.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.791	2.337	NA	NA
1584	NA	NA	NA	NA	NA	0.308	0.205	NA	NA	0.511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.361	1.162	NA	NA
1585	NA	NA	NA	NA	NA	0.524	0.396	NA	NA	1.104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.679	2.027	NA	NA
1586	NA	NA	NA	NA	NA	0.937	0.782	NA	NA	0.891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798	2.266	NA	NA
1587	NA	NA	NA	NA	NA	0.373	0.243	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.254	0.581	NA	NA
1588	NA	NA	NA	NA	NA	0.321	0.201	NA	NA	0.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.284	0.742	NA	NA
1589	NA	NA	NA	NA	NA	0.692	0.478	NA	NA	0.844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.612	1.219	NA	NA
1590	NA	NA	NA	NA	NA	0.219	0.184	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.415	0.652	NA	NA
1591	NA	NA	NA	NA	NA	0.146	0.042	NA	NA	0.404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.397	0.561	NA	NA
1592	NA	NA	NA	NA	NA	0.156	0.151	NA	NA	0.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.188	0.274	NA	NA
1593	NA	NA	NA	NA	NA	0.27	0.233	NA	NA	0.722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346	0.409	NA	NA
1594	NA	NA	NA	NA	NA	0.472	0.519	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597	0.654	NA	NA
1595	NA	NA	NA	NA	NA	0.463	0.386	NA	NA	0.718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.393	0.452	NA	NA
1596	NA	NA	NA	NA	NA	0.763	0.541	NA	NA	0.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.621	0.557	NA	NA
1597	NA	NA	NA	NA	NA	0.814	0.466	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.671	0.757	NA	NA
1598	NA	NA	NA	NA	NA	0.732	0.444	NA	NA	0.842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.486	0.628	NA	NA
1599	NA	NA	NA	NA	NA	0.973	0.43	NA	NA	0.643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.526	0.652	NA	NA
1600	NA	NA	NA	NA	NA	0.48	0.145	NA	NA	0.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.273	0.271	NA	NA
1601	NA	NA	NA	NA	NA	1.851	0.671	NA	NA	0.784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657	0.871	NA	NA
1602	NA	NA	NA	NA	NA	1.676	0.646	NA	NA	0.795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.541	0.615	NA	NA
1603	NA	NA	NA	NA	NA	1.18	0.619	NA	NA	0.716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.669	0.699	NA	NA
1604	NA	NA	NA	NA	NA	1.729	0.94	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.211	0.929	NA	NA
1605	NA	NA	NA	NA	NA	2.037	1.27	NA	NA	1.096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.108	1.186	NA	NA
1606	NA	NA	NA	NA	NA	1.334	0.68	NA	NA	0.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738	0.693	NA	NA
1607	NA	NA	NA	NA	NA	0.198	0.046	NA	NA	0.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162	0.111	NA	NA
1608	NA	NA	NA	NA	NA	0.447	0.282	NA	NA	0.521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.215	0.315	NA	NA
1609	NA	NA	NA	NA	NA	0.636	0.253	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.382	NA	NA
1610	NA	NA	NA	NA	NA	0.473	0.279	NA	NA	0.723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.385	0.344	NA	NA
1611	NA	NA	NA	NA	NA	0.398	0.291	NA	NA	0.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.479	0.483	NA	NA
1612	NA	NA	NA	NA	NA	0.138	0.068	NA	NA	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.263	0.26	NA	NA
1613	NA	NA	NA	NA	NA	0.423	0.275	NA	NA	0.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.366	NA	NA
1614	NA	NA	NA	NA	NA	0.945	0.583	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.496	0.527	NA	NA
1615	NA	NA	NA	NA	NA	0.961	0.493	NA	NA	1.107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.583	1.009	NA	NA
1616	NA	NA	NA	NA	NA	0.631	0.301	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.388	0.665	NA	NA
1617	NA	NA	NA	NA	NA	0.949	0.462	NA	NA	1.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.944	0.946	NA	NA
1618	NA	NA	NA	NA	NA	0.987	0.524	NA	NA	0.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	0.739	NA	NA
1619	NA	NA	NA	NA	NA	1.243	0.507	NA	NA	0.596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.846	0.73	NA	NA
1620	NA	NA	NA	NA	NA	0.974	0.347	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.649	0.642	NA	NA
1621	NA	NA	NA	NA	NA	1.058	0.337	NA	NA	0.455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.571	0.522	NA	NA
1622	NA	NA	NA	NA	NA	0.509	0.083	NA	NA	0.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136	0.143	NA	NA
1623	NA	NA	NA	NA	NA	1.351	0.46	NA	NA	0.463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.441	0.508	NA	0.865
1624	NA	NA	NA	NA	NA	1.772	0.48	NA	NA	0.535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.544	0.577	NA	1.137
1625	NA	NA	NA	NA	NA	1.318	0.501	NA	NA	0.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.634	NA	0.792
1626	NA	NA	NA	NA	NA	1.484	0.382	NA	NA	0.549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.521	0.588	NA	0.858
1627	NA	NA	NA	NA	NA	1.618	0.495	NA	NA	0.331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.325	0.359	NA	0.429
1628	NA	NA	NA	NA	NA	1.236	0.419	NA	NA	0.301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.205	0.27	NA	0.399
1629	NA	NA	NA	NA	NA	1.444	0.567	NA	NA	0.588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.431	0.427	NA	0.762
1630	NA	NA	NA	NA	NA	0.826	0.333	NA	NA	0.397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.169	0.14	NA	0.368
1631	NA	NA	NA	NA	NA	1.015	0.488	NA	NA	0.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.276	0.248	NA	0.382
1632	NA	NA	NA	NA	NA	0.877	0.405	NA	NA	0.655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.316	NA	0.784
1633	NA	NA	NA	NA	NA	1.85	0.736	NA	NA	0.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.603	0.416	NA	1.013
1634	NA	NA	NA	NA	NA	1.604	0.875	NA	NA	0.938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.787	0.638	NA	0.982
1635	NA	NA	NA	NA	NA	1.611	0.805	NA	NA	0.951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.803	0.507	NA	1.578
1636	NA	NA	NA	NA	NA	0.962	0.532	NA	NA	0.568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.222	0.292	NA	1.003
1637	NA	NA	NA	NA	NA	1.718	0.368	NA	NA	0.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.372	0.385	NA	0.993
1638	NA	NA	NA	NA	NA	1.503	0.543	NA	NA	0.517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.338	0.377	NA	0.847
