# Wolf - Pleasant Prairie - QUAL - ITRDB WI006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5278
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5278.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-08-31
#--------------------
# File_Last_Modified_Date
#   Date: 2004-08-31
#--------------------
# Title
#   Study_Name: Wolf - Pleasant Prairie - QUAL - ITRDB WI006
#--------------------
# Investigators
#   Investigators: Wolf, J.J.; Stanton, M.; Eckert, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pleasant Prairie
#   Location: Wisconsin
#   Northernmost_Latitude: 42.67
#   Southernmost_Latitude: 42.67
#   Easternmost_Longitude: -87.9
#   Westernmost_Longitude: -87.9
#   Elevation_m: 217
#--------------------
# Data_Collection
#   Collection_Name: WI006
#   First_Year: 1807
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PlPr01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLPr08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLPr08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PlPr17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PlPr17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PlPr01_raw	PlPr02_raw	PlPr03_raw	PlPr04_raw	PlPr05_raw	PlPr06_raw	PlPr07_raw	PLPr08_raw	PlPr09_raw	PlPr10_raw	PlPr11_raw	PlPr12_raw	PlPr13_raw	PlPr15_raw	PlPr17_raw
1863	2.193	1.748	1.731	2.912	3.751	2.907	2.522	1.305	1.565	1.973	1.838	2.756	4.705	2.517	3.542
1864	2.559	1.11	1.01	2.01	3.94	3.219	2.034	1.934	1.483	2.85	2.612	2.217	4.229	2.591	1.863
1865	2.143	0.907	1.297	2.251	2.83	2.41	1.723	2.864	0.993	1.883	3.728	3.015	3.704	2.718	2.461
1866	3.089	2.42	1.79	2.869	3.81	4.287	2.843	2.925	1.35	3.066	1.022	3.128	6.115	3.7	1.961
1867	2.839	2.709	2.773	2.611	3.005	4	0.7	3.201	1.501	3.746	2.563	3.369	5.208	3.227	2.636
1868	2.194	4.375	0.679	1.64	3.194	4.914	1.08	2.304	1.634	2.324	1.731	3.234	4.522	1.973	2.851
1869	2.593	5.525	0.374	1.563	3.776	6.012	0.431	3.59	3.351	3.388	2.231	3.114	4.679	4.431	3.531
1870	2.193	3.355	0.456	1.451	2.79	3.844	0.278	2.819	2.023	2.64	1.908	3.254	5.941	2.826	4.585
1871	3.379	6.595	0.414	2.42	3.346	6.153	4.033	3.688	3.29	2.983	3.717	3.381	4.638	4.123	4.319
1872	2.668	5.091	0.495	1.308	4.713	5.179	0.797	2.106	2.742	2.928	3.006	3.237	4.187	4.312	3.902
1873	3.364	3.76	1.15	1.571	3.772	3.92	1.242	3.435	2.457	3.656	3.394	5.061	6.58	4.083	5.486
1874	2.777	4.729	1.457	2.101	4.544	3.532	3.672	2.672	2.642	3.653	2.066	4.182	4.15	2.802	4.795
1875	3.974	5.024	1.484	1.99	5.593	4.293	4.197	4.693	3.152	4.36	3.677	2.808	4.781	4.868	6.664
1876	4.764	4.64	2.745	3.379	6.061	5.298	3.998	6.854	3.217	2.571	3.781	3.17	4.766	3.337	4.926
1877	3.11	3.44	3.289	3.079	4	4.237	4.713	6.163	4.3	2.5	1.826	5.645	5.545	2.571	4.904
1878	4.065	4.87	2.965	4.474	4.977	7.206	3.397	4.747	3.365	3.871	2.745	2.819	4.226	1.42	5.395
1879	2.654	3.857	2.283	2.002	4.002	4.413	3.474	4.894	4.349	2.47	3.708	3.264	4.089	2.999	3.315
1880	3.395	6.025	2.637	4.274	3.604	7.711	4.368	7.23	5.465	3.781	3.059	3.815	6.331	5.561	6.947
1881	2.95	5.664	3.685	3.941	6.878	7.341	4.994	6.278	4.897	3.158	1.955	4.055	3.974	5.646	6.231
1882	4.57	6.418	2.496	4.444	6.151	7.803	4.807	5.631	5.602	3.318	2.934	2.992	4.015	4.678	6.694
1883	3.369	4.038	2.108	2.869	4.071	5.758	3.827	3.456	3.033	2.944	3.073	3.53	3.079	4.397	6.434
1884	3.693	5.308	2.54	4.214	5.645	8.861	4.444	5.009	4.82	3.452	2.355	4.043	4.192	5.381	7.966
1885	5.584	5.615	3.864	3.282	7.845	7.43	4.122	5.782	3.744	4.091	2.167	4.712	5.154	5.955	7.215
1886	4.045	4.016	2.055	1.808	5.194	4.9	4.074	5.768	3.712	3.064	2.221	3.341	3.092	3.441	4.392
1887	2.19	3.13	1.727	2.621	3.203	3.722	2.134	3.177	2.743	2.1	2.453	3.449	2.77	4.304	4.144
1888	2.488	3.741	1.783	4.144	4.027	6.159	4.302	5.251	4.612	3.506	2.261	3.517	2.822	3.231	4.551
1889	2.842	5.315	2.348	2.68	2.768	5.85	3.276	5.028	3.569	3.284	2.69	2.224	3.242	3.468	3.376
1890	3.398	4.198	1.639	2.19	3.098	5.762	4.135	5.335	4.293	1.735	2.27	3.433	2.881	4.97	4.016
1891	4.037	5.663	2.561	2.51	4.458	6.114	4.135	5.021	2.947	3.885	3.669	4.153	5.423	4.638	4.627
1892	4.592	4.306	1.418	3.015	5.034	3.502	3.122	4.068	3.264	1.945	1.67	3.711	2.683	4.684	3.121
1893	3.508	4.602	2.675	2.671	4.459	5.926	3.795	3.918	2.893	2.051	2.238	3.333	3.848	3.753	3.506
1894	2.749	2.737	2.256	1.503	2.97	3.771	3.041	3.732	1.593	2.347	2.95	2.575	2.534	2.572	1.449
1895	2.331	2.786	2.856	1.625	2.854	5.201	3.707	4.704	1.63	2.396	2.297	1.443	3.028	2.835	1.427
1896	3.293	4.881	3.32	1.996	3.164	6.161	4.345	5.252	1.857	1.881	2.02	2.508	2.919	3.546	1.987
1897	2.072	4.672	2.113	2.542	2.544	4.901	3.794	6.237	2.501	1.699	1.368	2.035	2.088	5.14	4.429
1898	2.455	3.374	2.858	2.466	2.392	5.121	2.848	4.057	2.084	2.075	2.982	2.056	1.986	3.197	2.861
1899	2.433	2.721	3.096	1.993	3.011	6.159	3.47	4.718	1.978	1.925	2.417	2.398	3.506	3.114	4.215
1900	3.18	3.124	2.776	1.492	3.521	5.632	2.607	2.541	1.72	2.935	1.746	1.924	1.912	2.624	1.055
1901	2.594	3.507	2.355	1.593	3.653	5.742	3.664	2.284	2.176	2.875	1.42	2.771	2.281	4.697	1.897
1902	2.534	4.137	1.843	2.476	3.664	6.678	3.204	2.575	3.232	3.872	2.815	1.873	3.37	3.434	2.656
1903	2.245	5.009	3.577	1.655	5.166	6.98	3.684	3.107	2.963	3.664	1.741	2.786	3.352	4.816	2.21
1904	2.818	3.62	1.918	1.131	3.98	3.118	2.69	2.808	1.877	3.121	0.656	3.123	2.754	3.481	2.186
1905	4.116	4.343	2.9	2.449	5.74	3.747	3.689	2.758	2.278	5.173	2.402	3.653	3.142	4.03	2.23
1906	4.191	2.902	2.479	1.472	3.507	3.551	4.811	2.43	2.843	2.819	3.205	3.699	3.2	4.601	3.458
1907	3.723	2.882	2.84	2.173	3.64	3.307	4.796	3.181	2.774	3.579	2.322	3.874	3.015	4.438	2.274
1908	4.003	3.244	2.54	1.774	4.465	3.759	5.284	2.474	4.001	2.811	3.566	3.484	3.24	4.211	2.38
1909	4.827	3.94	2.738	1.66	5.219	1.285	5.008	3.863	5.277	3.808	2.818	3.299	2.778	4.925	2.328
1910	1.71	2.108	0.743	1.282	1.933	1.183	2.514	2.453	1.991	1.265	1.832	2.558	1.891	2.837	2.069
1911	1.726	1.984	1.016	1.246	1.927	1.219	2.417	2.848	2.389	1.482	2.178	2.352	1.613	2.556	2.58
1912	5.119	5.22	1.835	2.364	3.558	3.396	3.153	3.328	5.283	2.135	3.953	5.177	3.19	3.713	3.235
1913	4.95	4.338	2.488	1.823	2.389	3.196	4.885	3.07	2.113	1.172	3.316	2.466	2.894	3.567	1.671
1914	3.483	2.849	2.252	1.814	1.269	2.898	3.795	2.093	3.996	1.443	1.68	3.19	1.657	3.272	1.725
1915	2.916	2.592	1.374	1.28	1.668	3.421	2.675	1.925	1.225	1.802	2.619	2.572	0.819	3.188	2.168
1916	3.412	3.537	1.723	0.931	2.437	1.01	1.609	2.252	1.961	1.9	1.913	2.756	1.527	3.901	1.576
1917	3.653	3.561	1.812	0.872	1.944	2.475	3.102	1.245	1.474	2.15	2.626	2.961	1.739	2.817	1.998
1918	2.992	2.681	1.125	0.971	2.538	1.951	1.735	1.084	1.734	1.598	2.511	2.017	1.637	2.965	2.16
1919	2.783	2.561	1.398	0.95	2.333	2.119	4.013	1.694	2.298	1.3	2.118	3.277	2.86	2.238	2.586
1920	4.353	3.176	3.852	0.986	3.264	4.437	3.653	3.307	2.8	1.967	2.933	3.111	1.802	3.713	3.557
1921	3.319	3.722	2.733	0.953	2.34	2.371	4.111	2.808	2.698	3.278	3.38	2.257	2.323	4.077	4.611
1922	3.789	3.345	3.821	1.288	4.339	3.612	4.095	3.603	2.933	2.351	1.696	3.013	2.226	3.799	2.945
1923	3.012	3.215	2.848	1.325	3.108	1.8	4.911	3.86	2.952	2.865	2.643	2.415	1.814	2.941	3.741
1924	3.892	4.167	2.854	2.213	3.322	3.001	3.977	2.86	4.519	1.952	2.871	2.046	1.67	3.287	1.957
1925	3.153	2.929	1.97	2.163	2.639	2.212	2.671	2.244	2.309	2.441	2.176	1.966	1.67	2.712	1.658
1926	3.895	2.78	1.562	0.954	2.297	1.536	1.773	1.799	3.027	2.31	2.049	1.8	0.939	2.052	1.42
1927	3.894	2.883	1.668	1.174	2.359	2.427	2.062	2.399	3.853	1.229	2.18	1.986	1.624	2.293	1.615
1928	2.905	3.009	1.691	1.302	2.114	2.243	2.233	1.925	1.926	1.892	2.374	1.301	0.998	2.124	2.671
1929	1.851	2.45	1.502	1.383	2.559	3.042	2.612	2.082	3.236	1.754	1.749	1.738	0.737	1.933	2.294
1930	2.223	2.172	1.535	0.829	1.735	2.13	1.299	1.728	2.198	0.965	1.971	1.292	0.608	1.368	1.739
1931	1.988	2.59	1.309	1.492	2.515	3.539	3.888	2.082	2.902	1.353	1.805	1.232	1.805	1.85	2.021
1932	2.711	3.449	1.446	0.959	2.179	2.698	4.295	3.77	3.609	2.326	2.631	1.262	1.923	2.245	2.768
1933	3.099	4.411	2.021	1.312	3.384	3.644	3.593	3.657	2.619	1.751	2.339	1.649	2.074	2.346	1.807
1934	1.758	2.095	1.425	1.431	1.617	1.651	4.286	2.236	1.945	2.662	2.383	1.383	1.548	1.987	2.558
1935	2.333	3.632	1.357	2.099	2.637	2.25	5.552	2.135	2.459	1.525	2.685	1.077	2.087	2.751	2.146
