# Wiles - Son of Repeater Update - TSME - ITRDB AK207
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37424
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37424.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak207-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak207-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak207.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak207.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2023-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-10
#--------------------
# Title
#   Study_Name: Wiles - Son of Repeater Update - TSME - ITRDB AK207
#--------------------
# Investigators
#   Investigators: Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Wilson, Rob; Rosanne D'Arrigo; Laia Andreu-Hayles; Rose Oelkers; Greg Wiles; Kevin Anchukaitis; Nicole Davi
#   Journal_Name: Climate of the Past
#   Published_Title: Experiments based on blue intensity for reconstructing North Pacific temperatures along the Gulf of Alaska
#   Published_Date_or_Year: 2017
#   Volume: 13
#   Pages: 1007-1022
#   Issue: 8
#   Report_Number: 
#   DOI: 10.5194/cp-13-1007-2017
#   Full_Citation: None
#   Abstract: Ring-width (RW) records from the Gulf of Alaska (GOA) have yielded a valuable long-term perspective for North Pacific changes on decadal to longer timescales in prior studies but contain a broad winter to late summer seasonal climate response. Similar to the highly climate-sensitive maximum latewood density (MXD) proxy, the blue intensity (BI) parameter has recently been shown to correlate well with year-to-year warm-season temperatures for a number of sites at northern latitudes. Since BI records are much less labour intensive and expensive to generate than MXD, such data hold great potential value for future tree-ring studies in the GOA and other regions in mid- to high latitudes. Here we explore the potential for improving tree-ring-based reconstructions using combinations of RW- and BI-related parameters (latewood BI and delta BI) from an experimental subset of samples at eight mountain hemlock (Tsuga mertensiana) sites along the GOA. This is the first study for the hemlock genus using BI data. We find that using either inverted latewood BI (LWBinv) or delta BI (DB) can improve the amount of explained temperature variance by > 10 % compared to RW alone, although the optimal target season shrinks to June–September, which may have implications for studying ocean–atmosphere variability in the region. One challenge in building these BI records is that resin extraction did not remove colour differences between the heartwood and sapwood; thus, long term trend biases, expressed as relatively warm temperatures in the 18th century, were noted when using the LWBinv data. Using DB appeared to overcome these trend biases, resulting in a reconstruction expressing 18th–19th century temperatures ca. 0.5 °C cooler than the 20th–21st centuries. This cool period agrees well with previous dendroclimatic studies and the glacial advance record in the region. Continuing BI measurement in the GOA region must focus on sampling and measuring more trees per site (> 20) and compiling more sites to overcome site-specific factors affecting climate response and using subfossil material to extend the record. Although LWBinv captures the inter-annual climate signal more strongly than DB, DB appears to better capture long-term secular trends that agree with other proxy archives in the region. Great care is needed, however, when implementing different detrending options and more experimentation is necessary to assess the utility of DB for different conifer species around the Northern Hemisphere.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Son of Repeater
#   Location: Alaska
#   Northernmost_Latitude: 58.6167
#   Southernmost_Latitude: 58.6167
#   Easternmost_Longitude: -135.8667
#   Westernmost_Longitude: -135.8667
#   Elevation_m: 770
#--------------------
# Data_Collection
#   Collection_Name: AK207
#   First_Year: 1713
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SR001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR003_un_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR003_un; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SR009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SR009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SR001_raw	SR0010_raw	SR002_raw	SR003_un_raw	SR004_raw	SR005_raw	SR006_raw	SR007_raw	SR008_raw	SR009_raw
1810	NA	0.222	NA	0.185	0.797	0.136	NA	0.335	0.106	0.204
1811	NA	0.222	NA	0.185	0.797	0.486	NA	0.27	0.127	0.252
1812	NA	0.265	NA	0.309	0.776	0.91	NA	0.478	0.201	0.473
1813	NA	0.264	NA	0.27	0.931	0.911	NA	0.474	0.107	0.487
1814	NA	0.371	NA	0.332	0.961	0.741	NA	0.467	0.159	0.459
1815	NA	0.243	NA	0.318	0.709	0.811	NA	0.331	0.127	0.407
1816	NA	0.36	NA	0.385	1.249	1.282	NA	0.618	0.137	0.569
1817	NA	0.402	NA	0.447	1.046	0.841	1.154	0.645	0.191	0.553
1818	NA	0.159	NA	0.309	0.91	0.589	1.094	0.413	0.116	0.526
1819	NA	0.139	NA	0.265	1.021	0.861	1.188	0.365	0.121	0.512
1820	NA	0.127	NA	0.223	0.931	0.871	0.837	0.446	0.137	0.645
1821	NA	0.138	NA	0.162	0.639	0.606	0.849	0.266	0.085	0.384
1822	NA	0.148	NA	0.156	0.662	0.164	0.189	0.113	0.064	0.252
1823	NA	0.159	NA	0.115	0.653	0.408	0.182	0.205	0.075	0.394
1824	NA	0.222	NA	0.194	0.84	0.663	0.256	0.199	0.053	0.521
1825	NA	0.635	NA	0.393	0.933	0.949	0.294	0.532	0.18	0.588
1826	NA	0.392	NA	0.497	1.022	0.76	0.453	0.611	0.192	0.379
1827	NA	0.201	NA	0.317	0.944	0.552	0.671	0.591	0.17	0.355
1828	NA	0.381	NA	0.512	1.217	0.942	0.761	0.92	0.404	0.474
1829	NA	0.254	NA	0.308	0.739	0.771	0.747	0.763	0.32	0.36
1830	NA	0.095	NA	0.359	0.68	0.883	0.454	0.697	0.204	0.574
1831	NA	0.064	NA	0.077	0.572	0.077	0.404	0.277	0.085	0.351
1832	NA	0.148	NA	0.26	1.095	0.963	0.563	0.518	0.202	0.574
1833	NA	0.275	NA	0.45	1.107	0.813	0.568	0.561	0.212	0.479
1834	NA	0.18	NA	0.411	0.898	0.577	0.502	0.629	0.118	0.436
1835	NA	0.381	NA	0.587	0.837	0.92	0.402	0.637	0.266	0.398
1836	NA	0.116	NA	0.394	0.559	0.664	0.199	0.502	0.159	0.366
1837	NA	0.307	NA	0.293	0.63	0.685	0.369	0.622	0.267	0.508
1838	NA	0.349	NA	0.578	0.679	0.985	0.478	0.972	0.648	0.612
1839	1.454	0.487	NA	0.752	1.008	0.995	0.72	1.057	0.606	0.578
1840	0.47	0.561	NA	1.084	0.941	0.856	0.667	0.975	0.574	0.303
1841	0.755	0.392	NA	0.659	0.906	0.438	0.52	1.065	0.501	0.218
1842	1.14	0.286	NA	0.388	0.68	0.503	0.563	0.74	0.486	0.195
1843	1.342	0.349	NA	0.422	0.652	0.493	0.555	0.725	0.355	0.265
1844	1.469	0.402	NA	0.657	0.729	0.706	0.778	1.09	0.488	0.408
1845	1.393	0.317	NA	0.556	0.439	0.792	0.684	0.838	0.375	0.388
1846	1.398	0.635	NA	0.579	0.472	0.825	0.741	0.64	0.289	0.289
1847	0.97	0.318	NA	0.555	0.417	0.545	0.617	0.483	0.134	0.209
1848	1.065	0.497	NA	0.633	0.707	0.557	0.741	0.618	0.346	0.434
1849	0.857	0.519	NA	0.522	0.434	0.418	0.57	0.488	0.291	0.318
1850	0.782	0.328	NA	0.569	0.371	0.482	0.437	0.492	0.336	0.342
1851	1.285	0.423	NA	0.843	0.194	0.556	0.556	0.478	0.421	0.418
1852	1.476	0.604	NA	0.848	0.299	0.739	0.574	0.63	0.474	0.446
1853	1.174	0.296	NA	0.468	0.204	0.547	0.386	0.445	0.239	0.419
1854	1.22	0.254	NA	0.447	0.181	0.652	0.62	0.62	0.312	0.299
1855	1.454	0.635	NA	0.255	0.216	0.877	0.549	0.696	0.53	0.5
1856	1.087	0.487	NA	0.288	0.202	0.722	0.37	0.479	0.259	0.341
1857	1.234	0.508	NA	0.447	0.29	0.8	0.407	0.644	0.453	0.375
1858	1.154	0.455	NA	0.638	0.397	0.983	0.62	0.781	0.431	0.489
1859	1.015	0.286	NA	0.511	0.064	0.829	0.313	0.653	0.303	0.453
1860	0.893	0.232	NA	0.468	0.311	0.796	0.464	0.83	0.442	0.659
1861	0.916	0.551	NA	0.425	0.364	0.511	0.468	1.184	0.476	0.547
1862	0.802	0.286	NA	0.36	0.149	0.124	0.152	0.781	0.309	0.194
1863	0.778	0.053	NA	0.254	0.225	0.088	0.119	0.626	0.353	0.158
1864	1	0.212	NA	0.402	0.267	0.315	0.298	0.791	0.609	0.365
1865	0.802	0.127	NA	0.349	0.278	0.319	0.374	0.777	0.408	0.252
1866	1.034	0.402	NA	0.455	0.397	0.555	0.47	0.932	0.479	0.256
1867	1.144	0.487	NA	0.519	0.256	0.708	0.431	0.895	0.412	0.283
1868	1.491	0.445	NA	0.624	0.247	0.493	0.393	0.607	0.269	0.118
1869	2.933	0.678	NA	0.847	0.46	0.907	0.554	0.847	0.552	0.348
1870	2.228	0.414	NA	0.719	0.288	0.763	0.322	0.588	0.314	0.349
1871	1.352	0.222	NA	0.667	0.129	0.567	0.204	0.796	0.239	0.331
1872	1.253	0.583	NA	0.72	0.329	0.934	0.308	1.025	0.326	0.352
1873	1.282	0.689	NA	0.952	0.466	1.112	0.586	1.166	0.583	0.552
1874	1.284	0.635	NA	1.186	0.37	0.909	0.587	1.153	0.498	0.606
1875	1.292	0.435	NA	0.666	0.403	0.845	0.511	0.554	0.313	0.409
1876	0.976	0.444	NA	0.519	0.232	0.662	0.279	0.313	0.239	0.352
1877	1.009	0.404	NA	0.413	0.265	0.597	0.165	0.395	0.313	0.308
1878	1.255	0.55	NA	0.476	0.434	0.596	0.336	0.425	0.38	0.321
1879	1.317	0.603	NA	0.646	0.529	0.662	0.416	0.418	0.431	0.399
1880	0.995	0.202	NA	0.402	0.254	0.476	0.251	0.365	0.304	0.285
1881	1.27	0.243	NA	0.529	0.582	0.606	0.441	0.543	0.524	0.388
1882	1.212	0.042	NA	0.762	0.212	0.529	0.18	0.398	0.388	0.329
1883	0.771	0.044	0.149	0.518	0.222	0.106	0.054	0.188	0.283	0.095
1884	1.626	0.105	0.607	0.657	0.54	0.39	0.156	0.365	0.455	0.305
1885	1.681	0.233	0.899	0.719	0.624	0.825	0.563	0.64	0.74	0.409
1886	1.695	0.17	0.531	0.593	0.455	0.357	0.463	0.691	0.609	0.341
1887	1.278	0.137	0.511	0.455	0.138	0.323	0.156	0.314	0.335	0.231
1888	1.604	0.148	0.798	0.656	0.328	0.444	0.185	0.412	0.432	0.274
1889	1.65	0.17	0.666	0.603	0.193	0.478	0.128	0.468	0.452	0.355
1890	1.627	0.116	0.951	0.794	0.119	0.532	0.228	0.515	0.522	0.183
1891	1.425	0.191	0.666	0.932	0.391	0.622	0.241	0.613	0.516	0.31
1892	1.105	0.222	0.479	1.068	0.318	0.768	0.375	0.669	0.489	0.288
1893	1.008	0.381	0.442	1.196	0.159	0.648	0.342	0.445	0.444	0.468
1894	0.952	0.318	0.5	0.921	0.116	0.734	0.422	0.372	0.435	0.405
1895	0.878	0.232	0.332	0.561	0.254	0.392	0.298	0.321	0.334	0.353
1896	1.066	0.233	0.543	0.593	0.36	0.649	0.58	0.491	0.465	0.468
1897	0.878	0.127	0.595	0.529	0.402	0.595	0.733	0.626	0.531	0.534
1898	0.889	0.233	0.567	0.529	0.445	0.425	0.459	0.593	0.563	0.447
1899	1.052	0.36	0.373	0.497	0.539	0.35	0.421	0.535	0.627	0.372
1900	1.551	0.678	0.62	0.826	0.614	0.659	0.705	0.693	0.757	0.588
1901	1.51	0.542	0.315	0.72	0.572	0.5	0.53	0.623	0.543	0.606
1902	1.679	0.668	0.396	0.656	0.635	0.68	0.496	0.659	0.702	0.991
1903	1.586	0.456	0.276	0.899	0.444	0.712	0.398	0.68	0.564	0.8
1904	1.566	0.382	0.305	0.741	0.413	0.584	0.498	0.557	0.476	0.895
1905	1.832	0.7	0.523	1.037	0.688	1.063	0.587	0.847	0.757	0.938
1906	1.255	0.605	0.334	1.037	0.413	0.861	0.436	0.722	0.519	0.704
1907	1.381	0.36	0.362	0.286	0.36	0.978	0.327	0.737	0.432	0.595
1908	0.864	0.308	0.459	0.868	0.465	0.701	0.369	0.53	0.454	0.598
1909	0.606	0.224	0.347	0.646	0.318	0.649	0.38	0.428	0.39	0.523
1910	0.234	0.18	0.29	0.571	0.222	0.17	0.221	0.312	0.293	0.298
1911	0.375	0.424	0.208	0.72	0.296	0.956	0.284	0.449	0.474	0.362
1912	0.84	0.509	0.499	0.762	0.318	0.871	0.308	0.557	0.503	0.437
1913	0.92	0.392	0.476	0.698	0.391	0.817	0.312	0.482	0.429	0.317
1914	1.293	0.562	0.608	0.762	0.487	0.745	0.426	0.567	0.471	0.437
1915	1.834	0.542	0.599	1.08	0.551	0.901	0.473	0.815	0.621	0.436
1916	1.152	0.393	0.431	0.797	0.328	0.741	0.253	0.909	0.665	0.372
1917	1.069	0.287	0.215	0.73	0.275	0.392	0.131	0.45	0.321	0.213
1918	1.309	0.309	0.365	1.037	0.497	0.732	0.407	0.654	0.6	0.491
1919	1.04	0.159	0.223	0.815	0.307	0.243	0.27	0.493	0.322	0.468
1920	1.222	0.606	0.402	0.868	0.773	0.881	0.487	0.578	0.556	0.607
1921	1.121	0.882	0.313	0.815	0.716	0.891	0.497	0.739	0.675	0.522
1922	0.954	0.85	0.284	0.857	0.593	0.87	0.36	0.567	0.674	0.469
1923	1.225	0.86	0.426	0.836	0.668	1.366	0.45	0.567	0.696	0.522
1924	1.291	0.797	0.436	1.037	0.488	0.984	0.217	0.546	0.633	0.554
1925	1.121	0.725	0.52	0.858	0.33	0.963	0.255	0.449	0.439	0.574
1926	1.164	1.036	0.801	1.048	0.69	0.815	0.331	0.547	0.567	0.565
1927	1.152	0.812	0.53	0.888	0.531	0.762	0.331	0.533	0.583	0.555
1928	1.053	0.544	0.279	0.964	0.266	0.741	0.237	0.598	0.434	0.425
1929	1.315	0.555	0.247	0.92	0.371	0.889	0.426	0.54	0.519	0.491
1930	1.347	0.576	0.423	0.847	0.331	0.899	0.521	0.669	0.656	0.606
1931	1.401	0.436	0.37	0.921	0.456	0.646	0.44	0.563	0.561	0.576
1932	0.973	0.159	0.247	0.698	0.223	0.096	0.175	0.276	0.254	0.383
1933	1.435	0.1	0.294	0.752	0.34	0.297	0.298	0.424	0.508	0.522
1934	1.636	0.278	0.256	0.497	0.478	0.391	0.435	0.616	0.476	0.606
1935	1.572	0.347	0.427	0.497	0.519	0.424	0.441	0.542	0.593	0.437
1936	1.312	0.468	0.431	0.636	0.468	0.412	0.407	0.52	0.751	0.469
1937	1.343	0.43	0.369	0.836	0.499	0.233	0.329	0.488	0.54	0.33
1938	1.626	0.342	0.355	0.783	0.488	0.381	0.362	0.5	0.508	0.277
1939	1.701	0.356	0.384	0.846	0.574	0.434	0.459	0.52	0.54	0.405
1940	1.263	0.375	0.407	0.868	0.255	0.392	0.432	0.521	0.402	0.469
1941	1.185	0.397	0.487	0.91	0.489	0.571	0.352	0.563	0.455	0.409
1942	1.396	0.45	0.693	0.953	0.499	0.783	0.35	0.647	0.615	0.502
1943	1.567	0.472	0.48	1.005	0.064	0.541	0.226	0.499	0.529	0.457
1944	1.338	0.4	0.533	1.09	0.445	0.508	0	0.424	0.414	0.482
1945	1.165	0.237	0.383	0.974	0.489	0.54	0.147	0.436	0.371	0.472
1946	1.265	0.223	0.096	0.91	0.531	0.572	0.221	0.403	0.423	0.56
1947	1.09	0.214	0.043	0.921	0.445	0.339	0.241	0.435	0.508	0.508
1948	0.907	0.191	0.108	0.836	0.414	0.37	0.157	0.319	0.413	0.36
1949	0.701	0.14	0.065	0.783	0.298	0.088	0.06	0.276	0.137	0.269
1950	1.24	0.321	0.277	1.006	0.34	0.393	0.188	0.403	0.583	0.465
1951	1.572	0.319	0.424	0.836	0.457	0.529	0.295	0.403	0.56	0.455
1952	1.683	0.321	0.47	0.677	0.364	0.466	0.204	0.468	0.445	0.303
1953	2.022	0.458	0.675	0.91	0.583	0.721	0.456	0.646	0.529	0.478
1954	1.407	0.309	0.55	0.879	0.422	0.508	0.322	0.595	0.445	0.303
1955	1.344	0.257	0.578	0.793	0.409	0.572	0.54	0.499	0.402	0.347
1956	0.847	0.149	0.401	0.754	0.259	0.339	0.6	0.435	0.476	0.216
1957	0.924	0.289	0.383	0.488	0.368	0.647	0.647	0.425	0.508	0.323
1958	1.273	0.345	0.58	0.69	0.506	0.837	0.57	0.541	0.572	0.326
1959	1.018	0.298	0.612	0.615	0.476	0.763	0.627	0.553	0.507	0.292
1960	0.965	0.107	0.616	0.699	0.454	0.668	0.593	0.518	0.498	0.358
1961	1.134	0.245	0.799	0.762	0.54	0.816	0.855	0.572	0.571	0.367
1962	0.87	0.149	0.463	0.731	0.236	0.435	0.501	0.359	0.159	0.312
1963	1.368	0.27	0.594	0.731	0.466	0.625	0.789	0.424	0.424	0.303
1964	1.249	0.235	0.501	0.624	0.377	0.529	0.624	0.423	0.37	0.259
1965	1.738	0.173	0.267	0.466	0.388	0.668	0.778	0.455	0.593	0.486
1966	1.504	0.329	0.565	0.614	0.711	0.497	0.789	0.508	0.55	0.442
1967	1.334	0.137	0.459	0.508	0.573	0.319	0.586	0.434	0.476	0.313
1968	1.525	0.159	0.469	0.635	0.625	0.36	0.767	0.455	0.476	0.358
1969	1.621	0.286	0.725	0.656	0.67	0.413	0.735	0.498	0.688	0.409
1970	1.09	0.158	0.48	0.614	0.399	0.299	0.576	0.381	0.36	0.314
1971	1.039	0.191	0.522	0.445	0.347	0.414	0.458	0.359	0.519	0.386
1972	0.657	0.097	0.437	0.529	0.409	0.247	0.352	0.392	0.465	0.343
1973	0.34	0.085	0.171	0.382	0.313	0.047	0.202	0.191	0.254	0.18
1974	0.594	0.149	0.319	0.519	0.183	0.229	0.554	0.391	0.403	0.237
1975	0.71	0.191	0.194	0.466	0.292	0.195	0.353	0.349	0.434	0.246
1976	0.836	0.148	0.19	0.519	0.683	0.293	0.415	0.381	0.328	0.29
1977	1.262	0.318	0.372	0.7	0.759	0.683	0.617	0.508	0.603	0.354
1978	1.556	0.328	0.436	1.006	0.61	0.672	0.557	0.445	0.709	0.292
1979	1.502	0.138	0.277	0.922	0.673	0.531	0.478	0.571	0.73	0.266
1980	2.202	0.296	0.637	1.059	0.715	0.768	0.733	0.551	0.921	0.478
1981	1.862	0.435	0.596	0.678	0.642	0.793	0.85	0.497	0.857	0.351
1982	1.292	0.288	0.511	0.573	0.608	0.769	0.778	0.455	0.804	0.392
1983	1.249	0.287	0.499	0.646	0.726	0.585	0.808	0.487	0.731	0.403
1984	1.079	0.223	0.501	0.678	0.565	0.622	0.839	0.487	0.508	0.404
1985	0.794	0.17	0.309	0.562	0.557	0.473	0.594	0.391	0.497	0.319
1986	0.836	0.201	0.34	0.466	0.393	0.563	0.69	0.551	0.73	0.446
1987	0.772	0.148	0.245	0.36	0.439	0.452	0.637	0.455	0.932	0.425
1988	0.677	0.159	0.277	0.34	0.321	0.308	0.563	0.434	0.645	0.425
1989	0.889	0.116	0.191	0.275	0.459	0.475	0.616	0.434	0.466	0.446
1990	1.143	0.222	0.33	0.414	0.522	0.573	0.765	0.434	0.508	0.425
1991	1.101	0.127	0.233	0.489	0.567	0.419	0.88	0.455	0.392	0.435
1992	0.889	0.106	0.255	0.434	0.512	0.466	0.754	0.476	0.402	0.499
1993	0.921	0.212	0.289	0.403	0.599	0.563	0.796	0.402	0.381	0.489
1994	1.1	0.267	0.434	0.542	0.469	0.693	0.924	0.498	0.465	0.457
1995	1.069	0.202	0.488	0.615	0.63	0.486	0.913	0.433	0.53	0.414
1996	0.805	0.17	0.509	0.445	0.555	0.429	0.838	0.466	0.349	0.415
1997	1.164	0.276	0.805	0.489	0.493	0.606	0.786	0.582	0.095	0.51
1998	1.196	0.276	0.837	0.467	0.405	0.442	0.563	0.529	0.582	0.436
1999	1.1	0.213	0.827	0.445	0.396	0.49	0.744	0.498	0.455	0.392
2000	0.688	0.18	0.551	0.552	0.396	0.273	0.69	0.476	0.371	0.35
2001	0.731	0.137	0.488	0.5	0.277	0.249	0.818	0.455	0.296	0.308
2002	0.889	0.096	0.403	0.371	0.353	0.327	0.871	0.434	0.296	0.234
2003	0.751	0.127	0.372	0.414	0.533	0.37	0.976	0.381	0.286	0.234
2004	0.878	0.234	0.551	0.552	0.545	0.819	0.989	0.445	0.36	0.32
2005	1.165	0.255	0.604	0.51	0.48	0.497	0.859	0.518	0.444	0.382
2006	1.1	0.148	0.455	0.456	0.459	0.611	0.616	0.55	0.445	0.244
2007	0.847	0.064	0.254	0.424	0.405	0.478	0.743	0.54	0.402	0.222
2008	0.847	0.159	0.245	0.317	NA	0.364	0.626	0.499	0.275	0.237
2009	NA	NA	NA	NA	NA	NA	0.55	NA	0.275	NA
