# Peterson - Mount Jefferson Medium - TSME - ITRDB OR068
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4166
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4166.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or068-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or068-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or068.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or068.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Mount Jefferson Medium - TSME - ITRDB OR068
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mount Jefferson Medium
#   Location: Oregon
#   Northernmost_Latitude: 44.67
#   Southernmost_Latitude: 44.67
#   Easternmost_Longitude: -121.83
#   Westernmost_Longitude: -121.83
#   Elevation_m: 1785
#--------------------
# Data_Collection
#   Collection_Name: OR068
#   First_Year: 1708
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HMMJ01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HMMJ01B_raw	HMMJ02A_raw	HMMJ03A_raw	HMMJ04A_raw	HMMJ05B_raw	HMMJ06B_raw	HMMJ07A_raw	HMMJ08B_raw	HMMJ10B_raw	HMMJ11B_raw	HMMJ12B_raw	HMMJ13A_raw	HMMJ14A_raw	HMMJ15B_raw	HMMJ16B_raw	HMMJ17A_raw	HMMJ18B_raw	HMMJ19B_raw	HMMJ20A_raw
1898	0.29	0.76	0.63	1.09	0.74	0.88	1.36	0.54	1	0.62	0.41	0.88	0.38	0.93	0.58	0.95	0.77	0.8	1.78
1899	0.02	0.11	0.02	0.03	0.02	0.1	0.13	0.04	0.17	0.08	0.06	0.08	0.02	0.13	0.02	0.4	0.47	0.44	0.67
1900	0.27	0.87	0.52	1.33	0.68	1.24	2.83	0.47	1.18	0.42	0.36	1.73	0.27	1.01	0.65	1.25	0.97	0.48	1.59
1901	0.43	0.75	0.41	1.12	0.76	0.86	2.74	0.58	1.43	0.72	0.41	1.42	0.24	1.04	0.53	1.08	0.88	0.51	1.31
1902	0.36	0.5	0.44	1.05	0.7	0.64	2.18	0.53	0.91	0.68	0.43	0.85	0.18	0.71	0.49	0.99	0.87	0.46	1.36
1903	0.35	0.62	0.35	1.27	0.59	0.56	1.94	0.57	0.71	0.53	0.28	0.57	0.21	0.54	0.33	1.02	0.86	0.4	1.52
1904	0.53	0.56	0.57	1.47	1.2	0.8	2.22	0.76	0.95	0.64	0.52	0.93	0.22	0.82	0.58	1.22	0.86	0.39	2.07
1905	0.6	0.82	0.77	1.43	1.44	0.77	2.03	0.78	1.07	0.78	0.6	1.02	0.42	0.81	0.63	0.98	0.78	0.38	1.82
1906	0.38	0.42	0.42	0.81	0.83	0.52	1.2	0.38	0.92	0.68	0.35	0.66	0.26	0.67	0.41	0.61	0.65	0.26	1.37
1907	0.44	0.61	0.22	0.9	0.55	0.44	1.05	0.34	0.63	0.74	0.29	0.19	0.24	0.68	0.37	1.02	0.97	0.35	1.33
1908	0.4	0.43	0.28	1.18	0.52	0.41	1.31	0.36	0.67	0.67	0.2	0.39	0.16	0.77	0.4	1.05	0.75	0.35	1.31
1909	0.41	0.58	0.23	1.16	0.47	0.35	0.84	0.28	0.85	0.66	0.23	0.26	0.19	0.56	0.37	0.85	0.61	0.35	1.32
1910	0.83	0.82	0.6	1.69	1.53	0.8	1.42	0.71	1.41	1.1	0.64	0.67	0.6	1.12	0.68	0.97	1.13	0.52	1.82
1911	0.65	0.54	0.37	0.93	0.73	0.56	1.03	0.58	0.74	0.85	0.37	0.43	0.23	0.63	0.4	0.76	0.77	0.53	1.13
1912	0.41	0.62	0.14	0.93	0.39	0.42	0.86	0.37	0.33	0.51	0.3	0.18	0.19	0.48	0.28	0.67	0.59	0.41	1.39
1913	0.36	0.65	0.26	0.85	0.27	0.38	0.74	0.46	0.27	0.52	0.28	0.39	0.24	0.51	0.48	0.84	0.58	0.44	1.54
1914	0.66	1.05	0.64	1.37	1.17	0.74	2.5	0.74	1.01	1.3	0.69	0.69	0.51	0.92	1.1	0.87	1.01	0.41	1.97
1915	0.48	1.28	0.52	1.14	1	0.62	1.64	0.51	0.74	0.75	0.59	0.66	0.31	0.79	0.85	0.57	0.97	0.3	1.56
1916	0.02	0.91	0.02	0.09	0.02	0.04	0.02	0.05	0.06	0.13	0.02	0.01	0.02	0.18	0.05	0.29	0.57	0.23	0.53
1917	0.64	0.71	0.25	1.35	0.98	0.72	0.95	0.55	0.69	0.47	0.55	0.29	0.26	0.8	0.53	0.71	0.67	0.31	1.12
1918	0.66	0.43	0.42	1.46	0.48	0.58	1.67	0.39	1.32	0.45	0.43	0.47	0.45	0.83	0.57	0.83	0.61	0.21	1.4
1919	0.51	0.75	0.21	1.9	0.72	0.28	1.66	0.29	0.66	0.47	0.48	0.53	0.27	0.67	0.53	0.79	0.55	0.17	1.48
1920	0.65	0.47	0.26	1.78	0.61	0.67	1.84	0.33	0.24	0.7	0.84	0.78	0.39	0.68	0.54	1.03	0.63	0.2	1.65
1921	0.56	0.47	0.12	1.41	1.04	0.37	0.93	0.35	0.25	0.52	0.62	0.3	0.23	0.49	0.53	0.73	0.55	0.26	1.31
1922	0.78	0.79	0.34	1.23	0.33	0.59	1.65	0.61	0.51	0.62	0.66	0.75	0.33	0.79	0.86	0.76	0.63	0.3	1.23
1923	0.45	0.58	0.24	0.85	0.78	0.48	1.32	0.4	0.29	0.37	0.4	0.47	0.24	0.61	0.69	0.6	0.68	0.27	1.12
1924	0.56	1.04	0.46	1.92	0.42	0.52	1.08	0.64	0.66	1.03	0.71	0.7	0.47	1.06	0.82	0.8	0.72	0.19	1.7
1925	0.55	0.69	0.38	1.7	1.16	0.37	1.08	0.38	0.35	0.81	0.54	0.47	0.23	0.62	0.61	0.6	0.38	0.11	1.3
1926	0.92	0.98	0.56	1.43	0.52	0.51	1.59	0.5	0.81	1.11	0.69	0.71	0.43	1.16	0.81	0.84	0.73	0.26	1.61
1927	0.79	0.66	0.41	0.9	0.85	0.36	0.94	0.28	0.4	0.69	0.33	0.31	0.1	0.62	0.44	0.42	0.29	0.17	1.17
1928	0.72	0.69	0.56	1	0.34	0.55	1.09	0.38	0.52	0.56	0.5	0.41	0.28	0.82	0.4	0.59	0.3	0.19	1.32
1929	0.78	0.73	0.54	1.02	0.54	0.6	0.96	0.48	0.56	0.7	0.42	0.37	0.22	0.8	0.56	0.53	0.4	0.19	1.28
1930	0.71	0.96	0.72	1.28	0.95	0.65	1.33	0.66	1.06	0.91	0.58	0.57	0.52	1.32	0.71	0.66	0.6	0.25	1.79
1931	0.71	0.83	0.66	1.24	0.79	0.55	1.26	0.54	0.88	0.98	0.72	0.56	0.46	1.36	0.83	0.75	0.73	0.31	2.03
1932	0.32	0.45	0.37	0.58	0.25	0.39	0.26	0.32	0.18	0.55	0.41	0.16	0.14	0.45	0.33	0.54	0.34	0.33	1.34
1933	0.4	0.69	0.62	1.2	0.47	0.63	0.68	0.37	0.57	0.41	0.43	0.21	0.22	0.64	0.54	0.63	0.52	0.39	1.77
1934	1.09	1.29	0.78	1.65	1.24	0.85	2.91	0.37	1.45	0.76	0.62	0.89	0.63	1.29	0.81	0.69	0.76	0.39	2.88
1935	1.37	1.04	0.72	1.3	0.6	0.71	1.73	0.45	0.97	0.99	0.73	0.63	0.69	1	0.47	0.73	0.85	0.44	2.83
1936	1.31	0.86	0.76	1.41	1.05	0.7	1.75	0.48	0.81	0.79	0.64	0.75	0.62	1.05	0.78	0.86	0.75	0.43	2.71
1937	1.03	0.99	0.6	1.02	0.72	0.55	1.49	0.49	0.48	0.64	0.51	0.31	0.38	0.76	0.59	0.65	0.57	0.32	1.8
1938	1.63	1.12	0.98	1.04	1.06	0.79	2.15	0.68	1.07	0.76	0.62	0.62	0.49	1.45	0.75	0.87	0.54	0.45	1.89
1939	1.51	1.13	0.92	1.06	1.04	0.8	1.63	0.62	1.09	1.01	0.68	0.62	0.51	1.36	0.73	0.86	0.75	0.42	1.94
1940	1.18	1.06	0.69	0.99	0.82	0.75	1.52	0.45	0.93	0.87	0.67	0.76	0.45	1.14	0.87	0.79	0.59	0.36	1.82
1941	1.28	1.04	0.63	1.02	0.95	0.63	1.38	0.48	0.84	0.97	0.67	0.75	0.52	1.07	0.79	0.79	0.48	0.32	1.21
1942	0.59	0.74	0.58	0.73	0.74	0.58	1.19	0.3	0.6	0.46	0.47	0.52	0.36	0.92	0.53	0.72	0.71	0.26	1.33
1943	0.3	0.35	0.21	0.55	0.31	0.33	0.21	0.23	0.08	0.31	0.26	0.07	0.09	0.55	0.17	0.62	0.69	0.25	0.84
1944	0.79	0.97	0.51	1.1	0.86	0.67	1.31	0.49	0.87	0.7	0.71	0.57	0.36	0.94	0.52	0.9	0.78	0.23	1.02
1945	0.89	0.96	0.47	1.48	0.8	0.6	1.35	0.48	0.81	0.59	0.87	0.38	0.39	0.99	0.62	0.83	0.62	0.29	1.18
1946	0.44	0.64	0.41	1.31	0.5	0.58	1.17	0.26	0.21	0.52	0.41	0.26	0.26	0.71	0.47	0.9	0.53	0.24	0.98
1947	0.53	0.93	0.57	1.33	0.3	0.5	1.86	0.35	0.27	0.46	0.45	0.35	0.39	0.91	0.29	0.93	0.35	0.35	1.2
1948	0.42	0.8	0.57	0.91	0.48	0.5	1.56	0.57	0.39	0.44	0.47	0.4	0.24	0.89	0.39	0.8	0.37	0.2	0.93
1949	0.23	0.41	0.48	0.62	0.13	0.19	0.39	0.38	0.13	0.18	0.3	0.26	0.27	0.86	0.15	0.59	0.28	0.23	1.08
1950	0.29	0.71	0.73	1.07	0.3	0.26	1.47	0.72	0.38	0.38	0.28	0.24	0.27	0.74	0.5	0.46	0.43	0.22	1.05
1951	0.58	0.78	0.93	1.23	0.61	0.54	1.83	0.64	0.62	0.55	0.53	0.51	0.25	0.81	0.4	0.61	0.65	0.37	1.88
1952	0.76	0.68	0.95	1.05	0.5	0.44	1.97	0.5	0.5	0.74	0.53	0.37	0.24	0.65	0.6	0.52	0.44	0.3	1.33
1953	0.67	0.52	0.5	0.85	0.2	0.29	0.75	0.18	0.24	0.42	0.31	0.05	0.03	0.45	0.36	0.39	0.44	0.24	1.03
1954	0.43	0.6	0.39	0.87	0.33	0.18	0.67	0.17	0.28	0.38	0.27	0.14	0.18	0.53	0.28	0.56	0.32	0.34	1.13
1955	0.59	1.01	0.62	0.91	0.57	0.72	1.21	0.42	0.41	0.47	0.48	0.33	0.33	0.92	0.43	0.72	0.38	0.31	1.26
1956	0.35	0.67	0.54	0.84	0.4	0.52	0.72	0.4	0.32	0.43	0.39	0.17	0.37	0.73	0.49	0.94	0.28	0.4	1.25
1957	0.33	1.15	0.74	1.06	0.82	0.72	1.22	0.62	0.83	0.74	0.51	0.48	0.68	1.1	0.7	0.89	0.5	0.41	1.33
1958	0.75	0.92	0.93	1.28	0.56	0.41	1.74	0.52	0.97	1.18	0.81	0.68	0.52	0.91	0.7	0.82	0.77	0.37	1.21
1959	0.55	0.68	0.67	1.11	0.88	0.49	1.01	0.24	0.7	0.75	0.65	0.41	0.31	0.63	0.42	0.69	0.47	0.25	1.57
1960	0.51	0.6	0.59	1.14	0.5	0.39	0.96	0.25	0.83	0.65	0.74	0.3	0.22	0.76	0.42	0.74	0.38	0.27	1.69
1961	0.54	0.53	0.43	1.07	0.39	0.23	0.97	0.25	0.99	0.59	0.62	0.25	0.24	0.73	0.3	0.64	0.32	0.23	1.39
1962	0.35	0.5	0.36	0.89	0.37	0.47	0.52	0.11	0.46	0.32	0.35	0.14	0.08	0.54	0.1	0.71	0.39	0.25	1.22
1963	0.68	0.97	0.37	1.11	0.78	0.56	1	0.12	0.72	0.38	0.6	0.42	0.41	0.8	0.44	0.59	0.49	0.24	1.23
1964	0.48	0.34	0.33	0.77	0.44	0.45	0.6	0.19	0.28	0.27	0.5	0.25	0.27	0.6	0.23	0.48	0.36	0.29	0.91
1965	0.65	0.91	0.52	1.33	0.76	0.58	1.16	0.37	0.64	0.44	0.74	0.3	0.51	0.91	0.43	0.58	0.54	0.49	1.49
1966	0.74	0.75	0.56	1	0.7	0.67	1.38	0.43	0.82	0.62	0.78	0.36	0.52	1.21	0.65	0.63	0.53	0.53	1.37
1967	0.67	0.67	0.57	1.2	0.72	0.44	1.37	0.5	0.91	0.68	0.91	0.38	0.27	1.14	0.67	0.4	0.42	0.35	1.1
1968	0.82	0.6	0.48	1.12	0.81	0.44	1.01	0.2	0.8	0.64	0.7	0.43	0.28	0.94	0.45	0.39	0.31	0.33	1.01
1969	0.44	0.59	0.44	1.2	0.64	0.4	1.08	0.17	0.61	0.45	0.48	0.2	0.17	0.88	0.34	0.31	0.23	0.21	0.87
1970	0.58	0.62	0.51	1.43	0.63	0.55	1.19	0.15	0.76	0.45	0.6	0.32	0.23	0.84	0.41	0.47	0.44	0.34	0.83
1971	0.44	0.27	0.42	0.93	0.36	0.15	0.64	0.11	0.33	0.25	0.39	0.17	0.16	0.4	0.32	0.38	0.25	0.26	1.06
1972	0.26	0.23	0.27	0.7	0.13	0.25	0.67	0.11	0.11	0.2	0.29	0.19	0.19	0.42	0.2	0.19	0.24	0.21	1.06
1973	0.72	1.08	0.59	1.3	1.18	0.8	1.76	0.49	1.01	0.29	0.94	0.81	0.46	1.33	0.93	0.82	0.4	0.64	1.96
1974	0.29	0.2	0.14	0.43	0.22	0.39	0.18	0.13	0.05	0.14	0.26	0.17	0.3	0.37	0.31	0.45	0.24	0.29	1.88
1975	0.54	0.8	0.54	1.41	0.98	0.68	0.6	0.41	0.74	0.25	0.56	0.6	0.52	0.78	0.64	0.67	0.42	0.37	1.7
1976	0.28	0.53	0.39	1.21	0.61	0.58	1.26	0.14	0.37	0.2	0.35	0.43	0.34	0.56	0.44	0.58	0.29	0.3	1.35
1977	0.64	0.92	0.53	1.65	1.04	0.63	2.2	0.68	1.19	0.4	0.71	0.86	0.56	1.21	1.16	0.66	0.45	0.48	1.74
1978	0.45	0.64	0.63	1.2	0.66	0.51	1.42	0.25	0.65	0.31	0.48	0.53	0.31	0.86	0.78	0.58	0.39	0.36	1.28
1979	0.44	0.55	0.63	0.83	0.47	0.4	1.09	0.2	0.57	0.2	0.38	0.32	0.3	0.89	0.65	0.49	0.32	0.3	1
1980	0.51	0.56	0.61	1.14	0.67	0.59	1.26	0.27	0.6	0.3	0.56	0.41	0.3	0.76	0.67	0.61	0.43	0.37	1.25
1981	0.46	0.49	0.53	1.16	0.59	0.37	1.16	0.27	0.67	0.19	0.41	0.48	0.21	0.76	0.4	0.48	0.37	0.25	1.1
1982	0.28	0.38	0.29	0.89	0.33	0.33	0.6	0.14	0.33	0.1	0.18	0.19	0.1	0.24	0.35	0.44	0.18	0.13	0.79
1983	0.28	0.44	0.47	0.99	0.22	0.4	0.72	0.14	0.23	0.12	0.18	0.17	0.17	0.28	0.24	0.61	0.2	0.21	0.96
1984	0.5	0.56	0.58	1.1	0.56	0.56	1.28	0.32	0.63	0.31	0.39	0.29	0.35	0.58	0.64	0.75	0.41	0.38	1.31
1985	0.48	0.55	0.58	1.24	0.5	0.71	1.25	0.4	0.71	0.23	0.58	0.42	0.38	0.91	0.48	0.6	0.32	0.29	1.22
1986	0.45	0.67	0.58	1.24	0.47	0.65	1.05	0.22	0.56	0.26	0.61	0.53	0.61	0.77	0.42	0.69	0.27	0.29	1.4
1987	0.52	0.73	0.67	1.46	0.68	0.62	1.05	0.34	0.82	0.43	0.78	0.56	0.4	0.91	0.53	0.65	0.39	0.42	1.05
1988	0.54	0.59	0.58	1.69	0.68	0.82	0.93	0.27	0.58	0.32	0.69	0.34	0.23	0.63	0.41	0.57	0.35	0.32	0.92
1989	0.41	0.41	0.41	1.47	0.44	0.53	0.53	0.12	0.36	0.19	0.46	0.16	0.24	0.48	0.23	0.46	0.3	0.2	0.8
1990	0.47	0.67	0.75	1.8	0.85	0.81	1.27	0.31	0.73	0.32	0.57	0.45	0.45	0.77	0.51	0.73	0.45	0.32	1.07
1991	0.32	0.35	0.5	0.9	0.6	0.54	0.98	0.11	0.36	0.13	0.25	0.06	0.22	0.51	0.42	0.72	0.41	0.41	1.04
1992	0.5	0.5	0.69	1.33	1.06	0.88	1.18	0.32	0.74	0.19	0.51	0.58	0.47	0.86	0.45	0.73	0.55	0.6	1.3
1993	0.44	0.47	0.58	0.92	0.62	0.56	0.78	0.14	0.37	0.08	0.28	0.09	0.23	0.47	0.21	0.44	0.37	0.17	0.92
