# Maxwell - Fox Ridge State Park - ACSH - ITRDB IL030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34636
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34636.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il030-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; il030-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/il030.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-06
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-06
#--------------------
# Title
#   Study_Name: Maxwell - Fox Ridge State Park - ACSH - ITRDB IL030
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Au, T.F.(https://orcid.org/0000-0003-0591-9342); Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Matheus, T.J.; Strange, B.M.; Bregy, J.C.(https://orcid.org/0000-0002-3483-595X); Therrell, M.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sugar Maple and White Oak comparisons 1901-2016 (analyses period) 1700-2016 (oldest crn) NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Tsun Fung Au, Justin T. Maxwell, Kimberly A. Novick, Scott M. Robeson, Scott M. Warner, Benjamin R. Lockwood, Richard P. Phillips, Grant L. Harley, Frank W. Telewski, Matthew D. Therrell, Neil Pederson
#   Journal_Name: Ecography
#   Published_Title: Demographic shifts in eastern US forests increase the impact of late-season drought on forest growth
#   Published_Date_or_Year: 2020
#   Volume: 43
#   Pages: 1475-1486
#   Issue: 10
#   Report_Number: 
#   DOI: 10.1111/ecog.05055
#   Full_Citation: None
#   Abstract: While forest communities are changing as a result of global environmental change, the impacts of tree species shifts on ecosystem services such as carbon storage are poorly quantified. In many parts of the eastern United States (US), more xeric-adapted oak-hickory dominated stands are being replaced with mesic beech-maple assemblages. To examine the possible impacts of this ongoing change in forest composition, we investigated how two wide-ranging and co-occurring eastern US species - Acer saccharum (sugar maple) and Quercus alba (white oak) - respond to interannual climate variability. Using 781 tree cores from 418 individual trees at 18 locations, we found late-growing season drought reduced A. saccharum growth more than that of Q. alba. A gradient in the growth reduction across latitude was also found in A. saccharum, where southern populations of A. saccharum experienced greater reductions in growth during drought. Drought had a legacy effect on growth for both species, with drought occurring later in the growing season having a larger legacy effect. Consequently, as forests shift from oak to maple dominance, drought in the later part of the growing season is likely to become an increasingly important control on forest productivity. Thus, our findings suggest that co-occurring species are responding to environmental conditions during different times in the growing season and, therefore, the timing of drought conditions will play an important role in forest productivity and carbon sequestration as forest species composition changes. These findings are particularly important because the projected increases in potential evapotranspiration, combined with possible changes in the seasonality of precipitation could have a substantial impact on how tree growth responds to future climatic change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Fox Ridge State Park
#   Location: Illinois
#   Northernmost_Latitude: 39.3956
#   Southernmost_Latitude: 39.3956
#   Easternmost_Longitude: -88.16
#   Westernmost_Longitude: -88.16
#   Elevation_m: 215
#--------------------
# Data_Collection
#   Collection_Name: IL030
#   First_Year: 1845
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FRS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FRS01A_raw	FRS01B_raw	FRS03A_raw	FRS03B_raw	FRS04A_raw	FRS04B_raw	FRS05A_raw	FRS05B_raw	FRS06A_raw	FRS06B_raw	FRS07A_raw	FRS07B_raw	FRS08A_raw	FRS08B_raw	FRS09B_raw
1918	1.472	1.661	1.115	1.567	1.3	1.36	2.261	2.657	0.548	0.897	0.594	1.177	1.925	2.52	NA
1919	1.702	1.51	1.557	1.696	1.181	1.065	2.901	2.644	0.526	0.926	1.34	1.036	1.393	2.604	NA
1920	0.995	0.908	0.66	0.885	0.85	0.762	1.49	1.837	0.343	0.427	1.013	0.844	0.775	1.043	NA
1921	0.65	0.685	0.529	1.477	1.612	1.494	2.119	2.912	1.018	0.654	0.739	0.711	1.58	1.277	NA
1922	1.044	1.303	1.044	1.469	4.745	7.259	4.333	3.165	2.077	0.849	3.518	2.777	3.121	4.212	NA
1923	1.405	1.022	0.869	1.34	3.587	4.447	2.857	5.316	1.968	0.783	4.756	3.536	6.133	8.147	NA
1924	1.453	1.291	1.039	1.831	3.755	3.975	4.063	3.967	2.514	2.094	6.08	4.689	6.014	8.187	NA
1925	0.607	0.544	0.839	1.079	2.515	2.789	2.885	2.486	1.65	1.364	3.033	3.291	3.722	5.153	NA
1926	1.068	0.585	1.293	1.397	2.426	2.584	2.301	1.805	1.811	1.811	3.612	3.592	3.549	3.607	NA
1927	1.362	0.814	1.406	1.861	4.334	5.055	4.62	3.127	3.106	2.764	5.527	5.13	5.612	6.058	NA
1928	0.91	0.682	1.763	2.082	3.361	3.929	3.822	3.185	2.872	2.09	4.797	3.756	6.173	5.436	NA
1929	1.69	0.963	1.174	1.278	2.664	2.984	3.388	2.521	2.476	1.958	4.591	2.732	5.362	5.33	NA
1930	0.689	0.558	1.636	1.25	2.354	2.564	3.013	2.536	1.688	1.385	2.95	2.027	4.629	4.44	NA
1931	0.916	0.64	0.48	0.552	2.346	3.034	1.625	1.464	1.863	1.643	2.514	1.488	3.145	3.554	NA
1932	0.941	0.763	0.589	0.314	2.464	2.219	1.721	1.076	1.488	1.733	1.479	1.551	4.276	5	NA
1933	0.536	0.395	0.76	0.835	0.997	1.05	0.67	0.572	0.618	0.847	1.703	2.204	2.145	1.977	NA
1934	0.455	0.513	0.407	0.607	2.323	1.838	0.844	0.529	1.607	1.497	2.984	3.82	3.791	3.729	NA
1935	1.238	1.168	1.181	1.223	2.725	2.349	2.285	1.83	1.665	1.853	2.75	2.615	3.573	3.971	NA
1936	0.274	0.33	0.666	1.005	1.167	1.125	0.856	1.076	0.595	0.74	0.954	0.784	1.84	1.995	NA
1937	1.56	1.462	1.335	1.178	1.605	1.643	1.422	1.222	2.149	2.327	2.106	2.006	2.528	2.339	NA
1938	1.439	1.025	1.949	1.232	2.513	2.514	2.838	2.97	0.836	1.644	3.227	3.012	5.093	4.801	NA
1939	0.605	0.582	2.189	1.631	2.199	1.772	2.282	2.612	1.047	1.575	1.388	2.211	3.984	3.549	NA
1940	0.721	0.715	2.255	1.998	1.717	1.542	1.934	2.641	1.29	1.748	0.542	1.344	2.1	2.316	NA
1941	0.794	1.091	1.709	1.476	2.363	1.71	1.805	2.392	1.584	1.567	1.382	1.54	2.806	2.913	NA
1942	1.277	0.95	3.158	2.222	3.735	2.458	2.719	3.808	2.751	1.842	0.655	1.663	4.367	4.329	NA
1943	0.323	0.298	1.691	1.043	1.889	0.891	1.532	2.05	1.257	1.681	1.297	0.633	2.853	2.365	NA
1944	0.06	0.394	1.034	0.508	2.026	0.993	0.932	1.196	1.538	1.133	0.925	0.531	1.648	1.632	NA
1945	0.775	1.004	1.441	1.43	3.748	2.203	2.217	2.912	2.999	2.845	2.058	1.492	3.553	2.872	NA
1946	0.125	0.231	1.33	1.041	1.505	1.21	1.617	2.035	1.647	1.832	1.285	0.736	2.064	2.52	NA
1947	0.628	0.45	2.239	1.546	1.974	1.625	1.797	2.157	2.36	2.065	1.231	0.863	2.767	3.81	NA
1948	0.816	0.617	2.287	1.73	2.439	1.468	2.295	3.312	2.887	3.319	1.516	1.437	3.338	4.748	NA
1949	0	0.199	1.582	1.635	1.781	1.255	1.945	2.781	2.602	2.29	1.287	0.927	2.102	3.583	NA
1950	NA	NA	1.55	1.94	1.443	1.539	2.18	2.577	3.031	1.896	0.776	1.269	2.811	4.687	NA
1951	NA	NA	1.862	2.081	2.32	2.133	2.409	3.235	3.097	2.438	1.592	0.849	2.611	4.052	NA
1952	NA	NA	1.394	1.642	1.809	1.303	1.7	2.115	2.313	1.88	1.009	0.4	1.312	3.377	NA
1953	NA	NA	1.291	1.492	1.395	0.792	0.557	0.951	1.408	1.017	0.637	0.192	0.642	1.454	NA
1954	NA	NA	1.019	1.248	0.963	0.656	0.372	0.886	0.79	0.9	0.882	0.629	0.285	0.803	NA
1955	NA	NA	0.585	0.977	0.968	0.646	0.249	0.358	2.918	2.703	0.946	0.485	0.315	0.899	NA
1956	NA	NA	0.234	0.423	2.018	0.752	1.2	1.847	2.674	2.561	0.794	0.387	0.393	2.333	NA
1957	NA	NA	1.14	1.235	1.867	0.39	1.67	2.499	2.509	2.403	1.556	1.057	0.996	3.616	NA
1958	NA	NA	1.671	1.606	1.665	1.423	1.993	3.346	2.654	2.463	1.243	0.856	1.83	3.255	NA
1959	NA	NA	0.908	1.302	1.022	0.885	0.641	1.15	1.243	1.482	0.608	0.311	0.651	1.089	NA
1960	NA	NA	1.02	1.412	1.505	1.279	0.858	1.388	2.244	2.751	1.345	0.804	0.892	0.963	NA
1961	NA	NA	0.41	1.045	1.47	1.622	0.079	0.496	1.62	1.569	0.837	0.1	0.836	0.631	NA
1962	NA	NA	0.845	1.848	2.131	1.917	1.344	2.786	2.161	2.494	3.446	2.261	2.215	2.017	NA
1963	NA	NA	0.389	0.659	1.821	1.56	1.482	2.565	1.91	1.803	2.676	2.159	1.475	1.732	NA
1964	NA	NA	0.225	0.453	1.102	0.597	0.343	0.898	1.53	1.498	2.286	1.13	1.069	0.91	NA
1965	NA	NA	0.467	0.542	1.601	1.117	0.256	0.268	1.974	1.312	1.39	1.049	0.7	0.717	NA
1966	NA	NA	0.523	0.687	1.801	1.245	0.578	0.98	1.807	1.756	1.076	0.774	1.209	1.279	NA
1967	NA	NA	0.329	0.331	1.517	1.158	0.757	0.566	1.072	1.353	2.443	1.824	1.315	1.472	NA
1968	NA	NA	0.501	0.631	3.987	2.284	2.427	3.45	2.68	3.038	3.357	2.46	2.464	2.485	NA
1969	NA	NA	0.606	0.387	2.844	1.777	2.284	3.193	2.75	2.549	3.232	1.38	2.935	2.317	1.558
1970	NA	NA	0.696	0.661	2.193	1.713	1.454	1.89	2.485	2.133	2.693	0.926	2.296	1.99	2.421
1971	NA	NA	1.103	0.859	2.164	1.643	2.363	2	2.204	2.99	3.111	1.366	1.799	1.359	3.635
1972	NA	NA	0.467	0.451	1.686	1.044	0.81	0.886	1.182	1.38	1.605	0.539	1.482	1.266	1.529
1973	NA	NA	0.924	1.184	2.409	1.681	1.99	1.808	1.36	2.016	2.114	1.723	2.596	1.553	1.598
1974	NA	NA	0.717	0.676	1.834	1.174	1.617	1.71	1.335	1.544	2.013	1.165	2.209	1.736	1.84
1975	NA	NA	1.12	1.149	2.742	2.043	3.397	3.058	1.424	3.036	3.361	3.1	2.568	1.695	2.462
1976	NA	NA	0.906	1.785	0.802	0.817	2.817	2.445	0.818	1.802	3.593	2.291	2.506	1.554	0.759
1977	NA	NA	0.7	0.726	0.919	0.714	1	1.252	0.49	1.282	1.536	1.477	2.012	0.632	0.45
1978	NA	NA	0.462	0.944	1.032	0.883	1.529	0.962	0.88	0.861	1.178	0.717	1.519	0.992	0.428
1979	NA	NA	0.415	0.965	1.986	1.357	2.767	2.778	1.905	2.482	1.99	1.587	2.922	1.197	0.97
1980	NA	NA	0.76	1.278	1.572	1.261	1.935	2.157	1.667	2.488	1.822	1.115	2.119	1.512	0.897
1981	NA	NA	0.747	0.959	1.479	1.661	2.162	2.674	1.703	1.675	1.679	0.699	2.137	1.238	1.511
1982	NA	NA	0.912	1.997	2.5	2.312	3	3.923	2.601	2.665	2.679	1.938	3.218	1.682	2.171
1983	NA	NA	0.66	1.123	1.549	1.389	1.979	2.475	1.202	1.67	1.972	1.452	2.255	1.478	1.517
1984	NA	NA	0.602	0.77	1.255	1.189	0.513	0.555	0.226	0.483	0.448	0.333	0.804	0.551	0.821
1985	NA	NA	0.15	0.465	1.597	2.058	1.554	3.301	1.463	2.351	1.896	1.399	0.704	0.679	0.502
1986	NA	NA	0.606	1.499	1.785	1.251	2.065	2.741	1.82	2.787	2.59	1.904	0.939	0.794	1.197
1987	NA	NA	0.389	1.392	2.847	1.548	0.601	0.688	3.074	2.358	2.308	1.962	1.093	0.803	0.708
1988	NA	NA	0.293	0.655	0.961	0.791	0.551	0.483	1.103	0.791	0.852	0.726	0.682	0.673	0.752
1989	NA	NA	0.142	1.046	0.775	0.615	0.493	0.459	0.696	0.585	0.236	0.33	0.396	0.393	0.558
1990	NA	NA	0	0.314	1.006	1.261	3.113	5.374	3.569	1.782	0.509	0.613	0.751	0.894	0.713
1991	NA	NA	0.272	0.53	1.085	1.166	1.401	2.361	3.586	1.166	1.336	1.616	0.719	0.98	0.785
1992	NA	NA	0.306	1.155	1.851	1.863	0.705	1.359	4.48	2.498	1.192	1.763	0.746	0.889	0.608
1993	NA	NA	0.925	1.34	1.765	1.341	2.793	3.652	5.97	2.077	1.878	2.453	1.862	2.13	1.223
1994	NA	NA	0.267	0.672	1.574	1.442	2.159	2.616	4.933	2.311	1.06	2.198	0.768	1.085	0.932
1995	NA	NA	0.736	1.317	1.276	1.255	1.384	2.021	5.274	2.247	1.441	1.447	0.998	0.843	1.569
1996	NA	NA	0.517	0.833	0.907	0.924	0.791	0.928	3.066	1.351	1.075	1.145	0.558	0.714	0.95
1997	NA	NA	0.643	1.131	1.052	1.523	1.066	3.369	3.849	2.327	1.278	1.559	1.024	0.871	2.582
1998	NA	NA	0.4	0.945	0.887	1.274	1.197	2.903	3.723	2.157	1.878	1.798	0.87	0.568	3.15
1999	NA	NA	0.889	0.872	1.165	1.237	1.491	1.721	2.522	1.812	1.487	1.819	1.074	0.854	1.824
2000	NA	NA	1.129	1.324	0.703	0.744	0.574	1.674	1.732	1.245	0.741	1.684	0.643	0.519	1.412
2001	NA	NA	1.566	1.216	1.164	1.504	2.139	3.72	3.643	2.877	2.645	2.714	1.139	0.792	2.357
2002	NA	NA	0.711	0.695	0.503	0.79	1.117	1.025	1.88	1.257	0.792	1.117	1.086	0.74	1.081
2003	NA	NA	0.809	1.249	0	0.122	0.788	0.564	1.015	0.7	0.532	0.593	0	0.209	2.271
2004	NA	NA	0.88	0.863	0.276	0.99	2.018	2.731	1.208	0.951	1.023	1.497	0.578	0.158	1.638
2005	NA	NA	0.682	0.718	0.577	0.73	1.141	1.242	1.45	1.123	0.642	0.713	1.096	0.516	1.432
2006	NA	NA	0.46	0.339	0.458	0.507	1.519	1.392	1.115	0.692	0	0.326	0.872	0.432	0.668
2007	NA	NA	0.268	0.426	0.378	0.342	1.188	2.015	1.02	0.753	0.443	0.695	0.598	0.532	0.729
2008	NA	NA	1.223	0.55	0.467	0.427	1.856	1.669	2.65	1.946	1.394	1.88	0.518	0.809	1.889
2009	NA	NA	0.859	0.651	0.423	0.609	2.653	2.434	2.794	0.971	0.795	1.033	0.853	0.773	2.302
2010	NA	NA	0.892	0.787	0.429	0.609	2.993	3.365	3.729	1.829	0.873	1.488	1.068	0.684	2.913
2011	NA	NA	1.076	1.349	0.536	0.361	0.997	1.092	2.322	1.609	0.317	0.42	0.913	0.62	1.855
2012	NA	NA	0.378	0.579	0.095	0.22	0.729	0.241	1.065	0.699	0	0.166	0.317	0.362	0.51
2013	NA	NA	0.823	0.643	0.317	0.559	0.708	0.185	0.733	0.692	0.229	0.132	0.198	0.142	0.41
2014	NA	NA	0.413	0.437	0.568	0.621	1.039	1.298	0.635	0.617	0.98	0.975	0.145	0.107	1.407
2015	NA	NA	1.036	0.862	0.939	0.454	1.906	3.58	1.977	2.375	NA	0.781	0.367	0.392	0.263
2016	NA	NA	0.319	0.498	NA	NA	NA	NA	1.212	2.298	NA	NA	0.36	0.406	0.252
