# Larson - Caswick - QUAL - ITRDB WI025
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33926
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33926.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi025-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi025-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi025.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi025.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Caswick - QUAL - ITRDB WI025
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Caswick
#   Location: Wisconsin
#   Northernmost_Latitude: 42.73
#   Southernmost_Latitude: 42.73
#   Easternmost_Longitude: -90.496
#   Westernmost_Longitude: -90.496
#   Elevation_m: 263
#--------------------
# Data_Collection
#   Collection_Name: WI025
#   First_Year: 1717
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CWK002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CWK002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CWK002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CWK002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CWK003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CWK003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CWK003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CWK003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CWK004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CWK004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CWK004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CWK004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CWK002A_raw	CWK002B_raw	CWK003A_raw	CWK003B_raw	CWK004A_raw	CWK004B_raw
1845	0.974	0.932	NA	1.905	2.434	1.821
1846	1.017	0.867	NA	1.824	1.651	1.396
1847	0.952	0.842	NA	0.929	2.096	1.397
1848	0.995	0.936	NA	1.292	2.392	1.947
1849	1.185	1.08	NA	1.163	1.693	1.885
1850	0.784	0.889	NA	0.868	1.862	0.931
1851	1.545	1.291	NA	1.376	2.9	2.519
1852	1.016	0.974	NA	0.974	1.461	1.524
1853	1.101	0.889	NA	1.144	1.841	1.609
1854	1.228	1.016	NA	1.63	1.333	1.482
1855	0.91	0.889	NA	2.053	1.673	1.841
1856	1.016	1.1	NA	1.778	1.778	1.693
1857	0.847	0.806	NA	1.015	1.291	1.335
1858	0.974	1.079	NA	1.122	1.249	1.099
1859	0.804	0.99	NA	1.081	1.651	1.313
1860	0.72	0.979	1.439	1.12	1.355	1.227
1861	0.784	0.91	1.27	1.037	1.399	1.398
1862	0.846	1.27	1.438	1.186	1.883	2.244
1863	0.762	0.952	1.383	1.207	1.206	1.249
1864	0.889	1.249	1.305	1.186	0.91	1.312
1865	0.826	1.249	1.51	1.248	1.186	1.503
1866	0.973	1.185	2.815	1.312	1.905	1.503
1867	1.038	1.354	2.984	1.483	1.82	1.439
1868	0.91	1.016	1.778	1.102	1.206	0.974
1869	0.931	1.335	2.244	1.313	1.207	1.608
1870	0.784	0.973	1.461	0.803	0.932	1.355
1871	0.888	1.079	1.291	0.889	0.952	1.525
1872	0.995	0.995	1.375	0.869	0.889	1.375
1873	1.229	1.313	1.333	1.037	0.849	1.227
1874	1.185	1.228	1.778	0.974	0.951	1.651
1875	1.187	1.143	2.287	1.058	1.185	2.138
1876	1.417	1.588	1.586	0.932	1.186	1.504
1877	1.249	1.1	1.63	1.016	1.587	1.418
1878	0.804	0.932	2.307	1.291	1.587	1.396
1879	1.313	1.079	2.35	1.312	1.397	1.291
1880	1.566	1.418	2.307	1.545	2.138	1.376
1881	1.884	1.63	1.736	1.461	2.117	1.016
1882	1.375	1.016	2.244	1.461	1.291	1.122
1883	0.995	0.656	1.904	1.503	1.418	1.313
1884	1.122	0.868	2.836	2.033	1.568	1.312
1885	1.058	0.846	1.99	2.052	1.904	1.481
1886	0.995	0.635	1.63	1.333	1.291	0.995
1887	1.036	0.656	1.439	1.441	1.143	0.72
1888	1.228	0.974	2.074	1.48	1.186	0.91
1889	1.27	0.846	1.821	1.588	1.758	1.059
1890	0.891	0.889	1.524	1.354	1.608	0.953
1891	0.982	0.911	1.884	1.25	1.481	0.953
1892	1.006	0.952	1.8	1.333	1.588	1.079
1893	0.951	0.995	1.587	1.206	1.25	0.932
1894	0.784	0.889	1.567	1.186	0.994	1.249
1895	0.783	0.805	1.164	0.932	0.74	1.038
1896	1.059	0.973	1.418	1.249	1.101	1.566
1897	0.952	1.058	1.524	1.206	1.207	1.608
1898	1.27	0.931	1.609	1.546	1.441	2.35
1899	1.503	0.973	1.207	1.376	1.461	2.264
1900	0.889	0.952	0.888	1.398	1.542	1.969
1901	0.636	1.143	1.122	1.163	1.419	1.884
1902	0.868	1.44	1.249	1.46	1.735	2.879
1903	1.058	1.672	1.397	1.715	2.181	2.075
1904	0.911	1.185	1.376	1.524	2.308	1.99
1905	1.164	1.439	1.693	1.863	2.689	2.751
1906	0.889	1.164	1.842	1.461	1.607	1.694
1907	1.523	1.313	2.012	2.286	2.202	2.012
1908	1.503	1.207	1.968	2.561	2.455	2.476
1909	1.164	1.1	1.545	2.117	1.778	1.779
1910	1.038	1.037	1.525	1.853	1.355	1.163
1911	1.629	1.334	1.439	2.041	2.074	2.01
1912	1.356	1.314	1.567	2.371	2.519	1.842
1913	1.227	1.225	1.397	2.223	2.201	1.694
1914	1.292	1.293	1.248	1.8	1.884	1.863
1915	1.397	1.246	1.736	1.693	1.842	2.116
1916	1.27	0.975	1.397	1.398	2.053	1.672
1917	1.164	1.163	1.587	1.462	1.652	1.482
1918	1.355	1.503	1.439	1.48	1.459	1.27
1919	1.989	1.884	1.355	1.609	1.503	1.735
1920	1.863	1.905	1.185	1.355	1.334	1.418
1921	2.371	2.434	1.566	1.568	1.673	1.757
1922	2.774	2.667	1.165	1.248	2.244	2.456
1923	2.285	1.8	0.994	0.995	1.502	1.587
1924	3.154	2.603	1.44	1.292	2.329	2.223
1925	2.116	1.63	1.122	0.932	1.757	1.651
1926	1.843	1.799	1.249	1.058	1.651	1.651
1927	2.031	2.33	1.27	1.207	1.418	1.375
1928	2.18	2.518	1.016	1.206	1.418	1.503
1929	2.837	3.472	1.206	1.186	1.354	1.715
1930	2.011	2.285	0.889	1.144	1.186	1.757
1931	1.376	1.503	1.059	1.038	0.952	1.46
1932	2.688	3.028	1.036	1.079	1.186	2.371
1933	2.647	3.175	0.847	0.91	1.524	2.075
1934	1.757	1.82	0.741	0.656	0.996	1.418
1935	2.772	3.006	0.91	0.995	1.544	2.476
1936	1.969	1.778	0.954	0.847	1.463	1.567
1937	2.011	2.391	0.973	1.038	2.602	2.117
1938	1.8	3.155	0.804	0.91	2.539	2.117
1939	1.777	2.054	0.974	0.932	1.8	1.609
1940	1.863	1.841	0.847	0.825	1.929	2.751
1941	2.391	1.672	0.91	0.889	1.585	2.815
1942	1.948	1.608	1.058	1.037	2.075	3.768
1943	2.223	2.392	0.974	1.08	1.841	2.731
1944	1.546	1.609	1.335	0.973	2.773	3.366
1945	1.714	2.159	1.65	1.25	3.388	3.302
1946	1.504	0.995	0.973	0.867	2.39	2.625
1947	1.63	1.27	1.462	1.186	2.647	3.344
1948	1.164	0.889	0.761	0.783	1.672	2.222
1949	1.693	1.948	0.974	1.038	2.074	3.069
1950	1.526	1.694	0.763	0.931	2.16	3.048
1951	1.542	1.291	0.698	1.101	2.243	2.879
1952	1.483	1.842	0.848	0.889	2.223	2.519
1953	1.798	1.566	1.079	1.165	2.159	2.393
1954	2.096	1.799	1.036	1.185	2.371	2.539
1955	2.435	1.588	1.016	1.27	2.159	2.35
1956	1.757	1.398	0.974	0.805	1.651	1.735
1957	2.413	1.587	1.081	1.716	2.52	2.647
1958	2.034	1.334	1.057	1.269	1.651	2.18
1959	3.025	1.662	0.889	1.418	1.989	2.751
1960	3.217	1.641	0.932	1.547	1.8	2.795
1961	4.043	1.777	0.995	1.631	2.434	2.645
1962	3.261	2.032	1.334	1.924	2.561	2.774
1963	1.862	1.185	1.036	1.376	1.841	1.904
1964	2.18	1.651	1.038	1.568	2.541	2.795
1965	2.117	1.735	0.762	1.122	2.053	2.244
1966	2.18	2.032	0.868	1.27	2.095	2.224
1967	2.159	2.095	1.143	1.523	2.689	2.264
1968	2.371	2.117	1.439	1.863	2.371	2.181
1969	2.901	2.963	1.313	2.159	2.222	2.739
1970	3.005	2.328	1.333	1.482	1.82	2.172
1971	2.667	2.138	1.482	2.159	2.265	2.412
1972	2.646	2.329	1.101	1.821	1.969	2.667
1973	2.498	2.413	1.884	2.117	1.608	2.307
1974	2.647	2.434	1.695	2.138	1.673	2.245
1975	2.945	2.773	1.502	2.625	1.757	2.646
1976	2.876	1.905	1.207	1.482	1.313	1.715
1977	2.583	2.117	1.037	1.613	1.312	1.08
1978	3.472	2.732	1.61	3.048	1.46	1.671
1979	2.582	2.327	1.374	2.284	1.228	1.511
1980	2.181	2.455	1.693	2.666	1.777	1.813
1981	2.244	2.328	1.313	2.247	1.587	1.587
1982	2.859	2.689	1.735	2.18	1.63	1.63
1983	2.687	2.116	1.865	2.181	1.905	1.863
1984	2.16	2.244	1.797	2.285	2.648	2.117
1985	2.454	1.777	1.249	1.694	2.709	2.392
1986	1.525	1.883	1.354	1.799	2.251	1.441
1987	2.138	2.117	1.313	1.673	1.706	1.355
1988	1.693	1.271	1.185	1.269	1.27	1.185
1989	2.351	2.921	1.206	1.503	1.736	1.502
1990	2.982	3.28	1.609	1.734	1.736	1.778
1991	3.133	2.858	1.249	1.589	1.376	0.741
1992	2.52	2.159	0.889	1.418	1.693	1.164
1993	2.243	NA	1.503	2.118	2.709	1.462
1994	2.158	NA	1.122	1.607	1.482	1.417
1995	3.239	NA	1.439	1.99	1.376	1.207
1996	3.45	NA	1.058	1.419	1.545	1.439
1997	3.217	NA	1.122	1.696	1.821	1.588
1998	3.557	NA	1.778	2.431	2.265	2.074
1999	2.667	NA	1.651	2.226	1.778	1.905
2000	3.154	NA	1.312	1.922	1.799	2.031
2001	2.884	NA	1.143	1.46	1.312	1.885
2002	NA	NA	1.143	1.736	1.651	1.545
2003	NA	NA	0.593	1.356	1.164	1.186
2004	NA	NA	0.719	1.418	1.418	1.376
2005	NA	NA	0.762	1.439	1.312	1.312
2006	NA	NA	0.804	1.27	1.334	1.567
2007	NA	NA	0.91	1.123	1.438	1.291
2008	NA	NA	0.995	1.397	1.525	1.884
2009	NA	NA	0.825	1.037	1.248	1.206
2010	NA	NA	0.826	1.101	1.079	1.058
2011	NA	NA	0.825	1.228	1.27	1.672
2012	NA	NA	0.846	0.953	0.932	1.164
2013	NA	NA	0.995	1.122	1.037	1.356
