# Barclay - Tebenkof Glacier Hemlock A - TSME - ITRDB AK167
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27410
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27410.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak167-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak167-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak167.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak167.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-09-03
#--------------------
# File_Last_Modified_Date
#   Date: 2019-09-03
#--------------------
# Title
#   Study_Name: Barclay - Tebenkof Glacier Hemlock A - TSME - ITRDB AK167
#--------------------
# Investigators
#   Investigators: Barclay, D.; Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2020-05-12.
#--------------------
# Publication
#   Authors: David J. Barclay, Gregory C. Wiles, and Parker E. Calkin
#   Journal_Name: Quaternary Research
#   Published_Title: Tree-ring crossdates for a First Millennium AD advance of Tebenkof Glacier, southern Alaska
#   Published_Date_or_Year: 2009
#   Volume: 71
#   Pages: 22-26
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.yqres.2008.09.005
#   Full_Citation: None
#   Abstract: Tree-ring crossdates from glacially killed logs show that Tebenkof Glacier advanced into a forefield forest in the AD 710s and 720s. Recession from this First Millennium AD (FMA) advance occurred before the 950s, after which the ice margin readvanced in the 1280s to 1320s at the start of the Little Ice Age (LIA). A more extensive LIA advance was underway from the 1640s to 1670s, and the terminus stayed at or near its LIA maximum until the 1890s. These are the first absolute tree-ring crossdates for a FMA glacier advance in North America and support growing evidence from northwestern North America and Europe for a significant cool interval in the centuries around AD 500.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 9912124, 9910805, 9905493
#--------------------
# Site_Information
#   Site_Name: Tebenkof Glacier
#   Location: Alaska
#   Northernmost_Latitude: 60.73
#   Southernmost_Latitude: 60.73
#   Easternmost_Longitude: -148.47
#   Westernmost_Longitude: -148.47
#   Elevation_m: 50
#--------------------
# Data_Collection
#   Collection_Name: AK167
#   First_Year: 957
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: Composite chronology of living and subfossil samples; some living samples 
previously archived in ITRDB collection AK025
1174	NA	1.183	1.357	0.423	0.801	1.25	1.129	1.586	0.85	0.598	1.938	1.259	1.156	1.895	1.283	1.932	1.979	1.811	1.68	1.391	NA	NA	2.53	1.354	1.157	NA	1.303	1.341	2.422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1175	NA	0.732	1.34	0.738	0.67	1.27	1.198	1.826	0.789	0.63	1.881	1.453	1.334	2.062	1.072	1.503	2.443	2.116	1.452	1.167	1.667	NA	2.355	1.244	1.131	NA	1.344	1.568	1.965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1176	NA	0.666	1.07	1.019	0.519	1.029	0.979	1.255	0.69	0.463	2.161	1.536	1.201	1.681	0.77	1.15	1.585	1.354	1.484	1.055	1.243	NA	2.397	1.277	0.756	NA	1.185	1.024	1.409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1177	NA	0.506	1.093	0.81	0.472	1.059	1.223	1.305	1.333	0.746	2.105	1.475	1.807	2.111	0.931	1.222	1.99	1.694	1.505	0.959	1.648	NA	2.322	1.541	0.868	NA	1.133	1.347	1.805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1178	NA	0.912	1.25	1.255	0.654	1.247	1.338	1.072	1.613	1.287	2.187	1.777	2.258	3.023	0.968	1.27	2.455	2.762	1.837	1.297	2.037	NA	2.872	1.664	1.141	NA	1.552	1.928	2.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1179	NA	1.183	1.086	1.348	0.651	1.092	1.355	1.106	1.435	1.112	1.935	1.614	1.484	1.96	0.77	1.022	2.157	2.259	1.558	1.119	1.581	NA	2.044	1.169	1.092	NA	1.481	1.715	1.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1180	NA	0.928	0.755	0.967	0.386	0.515	1.132	0.766	1.235	0.822	1.309	1.223	0.946	1.718	0.475	1.299	2.17	1.191	1.15	0.761	1.27	NA	2.175	1.18	1.006	NA	1.09	1.292	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1181	NA	1.062	1.093	1.586	0.45	0.79	1.256	0.995	1.535	1.172	2.013	1.76	1.38	1.818	1.046	1.5	2.076	1.468	1.822	1.176	2.346	NA	1.737	1.037	1.413	NA	1.094	1.431	1.316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1182	NA	0.643	0.755	0.85	0.333	0.59	1.291	0.788	1.623	1.199	1.751	1.238	1.07	1.676	0.458	1.387	1.437	0.952	1.144	0.812	0.889	NA	1.556	0.726	0.947	NA	1.299	1.175	0.881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1183	NA	0.607	0.655	1.039	0.518	0.767	1.307	0.985	1.815	1.21	2.505	1.835	1.47	1.667	0.648	1.946	1.835	1.335	1.136	1.13	1.656	NA	1.375	0.931	1.073	NA	1.505	1.048	0.674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1184	NA	0.641	0.726	0.765	0.63	0.879	1.622	0.964	1.117	1.067	2.238	1.699	1.587	1.919	0.372	1.176	1.834	1.303	1.142	1.064	1.621	NA	1.755	0.916	0.918	NA	1.444	1.179	0.652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1185	NA	1.127	1	0.958	1.057	1.41	2.494	1.577	1.182	1.259	2.231	1.711	2.411	2.493	0.718	1.066	1.563	2.168	1.641	1.319	1.58	NA	2.408	1.468	1.136	NA	1.628	1.851	0.722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1186	NA	0.914	0.783	0.958	0.901	0.936	1.608	1.463	0.791	0.615	1.846	1.329	1.668	1.805	0.473	0.554	1.293	1.185	1.347	1.148	1.223	NA	2.071	1.244	0.836	NA	1.432	1.381	0.568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1187	NA	0.951	0.739	1.1	0.681	0.794	2.056	1.535	1.078	0.605	2.01	1.451	1.353	2.132	0.538	0.75	1.202	0.985	1.514	1.316	0.868	NA	2.381	1.305	0.798	NA	1.52	1.246	0.842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1188	NA	0.882	0.76	0.659	0.732	0.905	1.847	1.583	0.751	0.438	1.533	1.503	1.096	2.095	0.343	0.576	1.359	1.493	0.926	0.681	1.523	NA	1.955	1.027	0.916	NA	1.678	1.345	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1189	NA	0.826	0.625	0.763	0.876	1.122	1.254	1.133	0.63	0.502	0.929	1.584	1.394	1.599	0.356	0.646	1.085	1.541	0.969	0.761	1.444	NA	1.551	0.958	0.697	NA	1.422	1.193	0.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1190	NA	0.744	0.813	1.041	0.747	1.058	1.194	1.466	0.63	0.532	1.236	1.479	1.226	1.361	0.401	0.687	1.172	1.587	0.852	0.778	1.35	NA	1.381	0.968	0.849	NA	1.506	1.315	0.849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1191	NA	0.796	0.824	1.157	0.892	1.251	1.609	1.424	0.895	0.851	1.222	1.118	1.151	1.785	0.515	0.891	1.169	1.124	1.133	1.021	1.138	NA	1.512	0.98	1.041	NA	1.696	1.392	0.706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1192	NA	1.032	0.912	1.53	1.056	1.437	1.981	2.055	1.027	1.041	1.607	1.366	1.195	1.41	0.629	1.189	1.549	1.138	1.141	1.171	1.285	NA	2.069	1.234	1.086	NA	1.574	1.34	0.752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1193	NA	0.668	0.559	1.217	0.846	0.866	1.305	1.763	1.067	0.976	1.317	1.021	1.465	1.383	0.576	0.708	1.302	1.281	0.786	0.875	1.138	NA	1.611	1.354	0.911	NA	1.654	1.388	0.684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1194	NA	0.835	0.728	1.295	1.097	0.963	2.108	2.232	1.354	1.157	1.516	1.386	1.194	1.579	0.72	0.888	1.499	1.496	0.863	0.936	1.423	NA	1.645	1.569	1.11	NA	1.729	1.685	1.005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1195	NA	0.566	0.555	1.244	1.014	0.641	2.356	1.471	1.313	1.161	1.178	0.913	0.58	1.049	0.564	1.333	1.379	1.02	0.842	0.715	1.226	NA	1.183	1.097	1.071	NA	1.648	1.465	0.841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1196	NA	0.189	0.78	1.06	0.736	0.414	2.125	1.158	1.098	1.117	1.196	0.843	0.463	0.845	0.493	1.853	2.018	0.861	0.753	0.486	1.46	NA	1.492	1.006	0.838	NA	1.43	1.319	0.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1197	NA	0.612	0.944	1.281	1.34	0.783	2.167	1.447	1.003	0.993	1.344	0.965	0.758	1.138	0.604	2.181	2.23	1.228	0.866	0.649	1.565	NA	1.623	1.39	0.779	NA	1.613	1.527	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1198	NA	0.873	0.803	1.6	1.725	1.044	1.584	1.304	0.852	0.922	1.555	1.035	0.654	1.021	0.628	1.322	1.624	0.997	0.861	0.774	1.273	NA	1.313	1.182	0.955	NA	1.574	1.319	0.751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1199	NA	1.014	0.791	1.448	2.388	1.642	1.812	1.658	0.88	0.963	1.615	1.087	0.784	1.285	0.616	0.712	1.215	1.511	0.837	0.806	1.465	NA	1.503	1.531	0.996	1.911	2	2.028	1.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1200	NA	1.034	0.888	1.951	2.222	1.59	1.898	1.72	0.746	0.881	1.771	1.241	0.834	1.071	1.081	0.913	1.99	2.654	0.99	0.839	1.859	NA	1.654	1.291	1.181	2.871	2.457	2.468	1.581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1201	NA	0.785	0.632	1.965	1.853	1.124	2.603	1.702	1.106	1.343	2.01	1.17	1.069	1.444	0.888	0.957	1.906	2.38	0.956	0.774	1.616	NA	1.325	0.903	1.071	2.5	2.699	2.219	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1202	NA	0.5	0.679	1.432	1.391	1	1.366	0.971	0.643	0.71	1.588	0.854	0.715	0.831	0.759	0.749	1.818	1.682	0.335	0.597	1.183	NA	1.268	1.024	0.752	1.678	1.294	2.115	0.744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1203	NA	0.291	0.297	1.414	0.833	0.48	1.604	1.13	0.296	0.265	1.439	0.69	0.436	0.313	0.6	0.607	0.86	2.066	0.306	0.269	0.988	NA	0.495	0.582	0.956	1.93	1.461	1.703	0.524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1204	NA	0.558	0.487	1.388	0.679	0.712	2.461	1.172	0.279	0.178	1.23	0.909	0.644	0.588	0.866	0.677	0.954	2.086	0.289	0.298	1.01	NA	0.742	0.652	0.879	2.614	2.305	2.097	0.723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1205	NA	0.584	0.586	1.25	1.136	0.583	1.992	0.923	0.252	0.143	1.116	0.998	0.826	0.873	0.635	0.685	1.078	1.953	0.332	0.256	1.31	NA	0.664	0.49	1.116	1.968	1.977	1.357	0.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1206	NA	0.779	0.697	1.42	1.365	0.713	1.965	0.968	0.3	0.236	1.005	1.085	0.833	1.166	0.601	1.418	2.016	1.535	0.36	0.276	0.849	NA	1.022	1.049	1.425	1.49	1.71	1.508	1.143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1207	NA	0.913	0.864	1.509	1.652	0.93	1.931	1.205	0.467	0.43	1.013	0.93	0.899	0.974	0.525	1.674	2.692	1.477	0.512	0.34	1.194	NA	1.165	0.852	1.198	1.383	1.68	1.568	1.175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1208	NA	1.291	1.127	1.75	1.967	1.45	2.504	1.431	0.509	0.485	1.374	1.034	1.354	1.368	0.638	1.4	2.737	1.744	0.513	0.39	1.256	NA	1.395	1.587	1.162	1.75	2.12	1.819	1.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1209	NA	1.178	0.715	1.559	1.881	1.413	1.654	1.059	0.216	0.202	1.169	0.699	1.034	1.256	0.461	0.901	1.681	1.546	0.354	0.265	1.231	NA	1.063	1.135	1.119	1.345	1.72	2.006	0.978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1210	1.911	0.883	0.534	1.147	1.144	0.832	1.095	0.573	0.097	0.093	0.925	0.634	0.704	1.374	0.327	0.687	1.063	1.444	0.397	0.268	0.965	0.075	0.684	0.739	0.919	1.072	1.705	1.791	0.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1211	2.01	1.4	0.737	1.237	1.208	0.714	1.976	0.912	0.274	0.248	0.972	0.791	0.552	0.961	0.645	1.104	1.124	1.825	0.82	0.618	1.314	0.152	0.736	0.924	0.752	1.398	1.682	1.984	0.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1212	2.023	1.149	0.38	1.023	0.871	0.565	1.711	0.506	0.29	0.249	0.774	0.621	0.252	0.459	0.464	0.785	0.771	1.544	0.843	0.606	1.013	0.101	0.18	0.214	0.707	1.288	1.739	1.643	0.505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1213	1.813	0.921	0.559	1.675	1.357	0.708	2.36	0.954	0.489	0.407	1.378	1.179	0.609	0.883	0.813	1.184	1.006	1.913	1.291	0.985	1.254	0.346	0.468	0.591	1.122	2.798	1.997	2.222	0.986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1214	1.279	0.643	0.388	1.395	1.265	0.76	1.769	1.067	0.481	0.35	1.171	1.074	0.815	1.088	0.758	0.796	1.202	1.916	1.159	0.829	1.162	0.358	0.648	0.723	1.144	2.374	1.594	1.772	0.727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1215	0.972	0.603	0.392	1.527	1.014	0.727	1.162	0.674	0.222	0.194	0.834	0.88	0.571	0.5	0.655	0.679	0.949	1.664	1.056	0.771	0.98	0.513	0.341	0.354	1.042	1.689	1.27	1.517	0.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1216	0.996	0.976	0.724	1.689	1.441	0.799	1.748	1.063	0.486	0.457	0.882	0.875	0.884	0.874	0.791	0.769	1.224	1.514	0.998	0.89	0.758	0.962	0.802	0.808	0.931	1.633	1.283	1.763	0.759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1217	0.798	0.696	0.516	1.522	1.054	0.613	1.289	0.864	0.52	0.459	0.802	0.877	0.529	0.692	0.73	0.621	0.934	1.029	0.75	0.666	0.707	0.767	0.423	0.36	0.904	1.462	0.664	1.417	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1218	0.96	0.896	0.717	2.104	1.394	1.053	2.005	1.237	0.792	0.625	0.899	0.906	0.574	1.208	0.971	0.605	0.978	0.975	0.861	0.779	0.764	0.794	0.628	0.544	0.888	1.93	1.157	1.873	0.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1219	1.213	0.825	0.567	1.875	1.301	1.198	1.364	1.01	0.74	0.638	0.969	0.807	0.36	1.067	0.881	0.541	0.751	1.181	0.809	0.557	0.791	0.699	0.412	0.516	1.095	1.578	1.175	1.73	0.498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1220	1.138	1.712	0.876	1.788	2.238	2.046	1.85	0.782	0.901	0.636	1.063	1.074	0.561	0.74	1.265	1.114	0.813	1.4	0.745	0.538	0.621	0.625	0.664	0.782	1.342	2.401	1.798	2.542	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1221	1.465	1.186	0.82	1.36	1.731	1.495	1.645	0.938	0.833	0.824	1.04	0.912	0.68	0.815	1.172	0.93	0.887	1.917	0.611	0.465	1.006	0.758	0.699	0.642	1.189	2.319	2.024	1.963	0.499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1222	1.53	0.896	0.486	1.038	1.186	0.886	1.152	0.824	0.602	0.533	0.889	0.901	0.508	0.61	0.833	0.719	0.513	1.851	0.573	0.323	0.837	0.737	0.333	0.467	1.212	1.298	1.608	1.518	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1223	1.567	0.971	0.673	1.204	1.303	0.752	0.955	0.788	0.86	0.8	1.021	1.03	0.696	0.78	0.868	0.895	0.719	1.575	0.699	0.512	0.841	0.703	0.593	0.49	1.186	1.312	1.392	1.499	0.599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1224	0.929	1.083	0.592	0.949	1.192	0.499	0.725	0.681	0.294	0.281	0.658	0.64	0.808	0.656	0.541	0.519	0.68	1.395	0.37	0.309	0.68	0.621	0.687	0.271	0.818	1.07	0.837	1.516	0.603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1225	1.5	0.546	0.408	1.026	0.712	0.403	0.779	0.591	0.186	0.175	0.726	0.673	0.673	0.723	0.494	0.597	0.553	1.319	0.325	0.285	0.514	0.416	0.235	0.246	0.898	1.264	0.819	1.229	0.503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1226	1.693	0.578	0.473	1.092	0.942	0.426	0.707	0.604	0.39	0.321	1.099	1.076	0.854	1.14	0.472	0.576	0.569	1.722	0.504	0.501	0.736	0.458	0.432	0.422	1.073	1.959	0.859	1.705	0.427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1227	1.361	0.14	0.297	0.657	0.94	0.163	0.322	0.128	0.292	0.243	0.577	0.626	0.41	0.954	0.117	0.18	0.305	1.455	0.218	0.179	0.305	0.252	0.215	0.19	0.742	1.374	0.307	1.263	0.125	NA	NA	0.082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1228	1.022	0.142	0.34	0.752	0.708	0.152	0.5	0.381	0.293	0.287	0.458	0.488	0.318	0.975	0.236	0.333	0.36	1.266	0.389	0.334	0.484	0.319	0.352	0.164	0.701	1.12	0.665	0.986	0.263	NA	NA	0.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1229	1.141	0.401	0.68	1.218	0.916	0.396	0.772	0.655	0.408	0.419	0.575	0.654	0.718	1.15	0.417	0.399	0.451	1.02	0.505	0.503	0.532	0.264	0.619	0.404	0.844	0.951	1.222	0.994	0.414	NA	NA	0.258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1230	1.256	0.181	0.375	0.802	0.825	0.301	0.729	0.35	0.254	0.255	0.434	0.51	0.568	1.063	0.441	0.359	0.272	0.957	0.389	0.304	0.382	0.239	0.49	0.478	0.647	1.34	1.399	1.235	0.297	NA	NA	0.532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1231	1.515	0.165	0.682	1.318	1.116	0.576	1.555	0.784	0.356	0.36	0.533	0.547	0.978	1.572	0.895	0.505	0.411	1.432	0.607	0.394	0.587	0.301	0.89	0.765	0.791	2.149	1.93	1.525	0.532	NA	NA	0.618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1232	1.154	0.155	0.37	0.964	0.821	0.296	1.216	0.444	0.175	0.174	0.385	0.393	0.646	0.969	0.35	0.249	0.152	1.184	0.506	0.423	0.423	0.339	0.689	0.581	0.637	1.514	1.34	1.115	0.321	NA	NA	0.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1233	1.056	0.4	0.521	1.033	0.868	0.366	0.645	0.359	0.235	0.208	0.53	0.572	0.408	0.896	0.401	0.25	0.297	1.027	0.621	0.537	0.503	0.335	0.472	0.398	0.69	1.379	1.323	1.087	0.283	NA	NA	0.434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1234	0.993	0.527	0.254	0.893	0.378	0.126	0.229	0.108	0.062	0.055	0.432	0.382	0.187	0.294	0.185	0.086	0.159	0.8	0.329	0.273	0.39	0.281	0.199	0.087	0.548	1.081	0.744	0.734	0.122	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1235	1.04	0.986	0.378	1.286	0.994	0.181	0.693	0.402	0.235	0.185	0.678	0.5	0.205	0.25	0.599	0.47	0.444	0.81	0.536	0.706	0.528	0.611	0.402	0.195	0.683	1.532	1.372	0.783	0.614	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
