# Harley - Lilly-Dickey Woods - QUVE - ITRDB IN021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30566
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30566.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in021-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in021-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Harley - Lilly-Dickey Woods - QUVE - ITRDB IN021
#--------------------
# Investigators
#   Investigators: Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Van Aken, K.; Matheus, T.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Eastern Deciduous Forest, Climate response, Palmer Drought Severity Index NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Maxwell, J. T. and Harley, G.L.
#   Journal_Name: Climate Dynamics
#   Published_Title: Increased tree-ring network density reveals more precise estimations of sub-regional hydroclimate variability and climate dynamics in the Midwest, USA
#   Published_Date_or_Year: 2017
#   Volume: 49
#   Pages: 1479-1493
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00382-016-3396-9
#   Full_Citation: None
#   Abstract: Understanding the historic variability in the hydroclimate provides important information on possible extreme dry or wet periods that in turn inform water management plans. Tree rings have long provided historical context of hydroclimate variability of the U.S. However, the tree-ring network used to create these countrywide gridded reconstructions is sparse in certain locations, such as the Midwest. Here, we increase (n = 20) the spatial resolution of the tree-ring network in southern Indiana and compare a summer (June-August) Palmer Drought Severity Index (PDSI) reconstruction to existing gridded reconstructions of PDSI for this region. We find both droughts and pluvials that were previously unknown that rival the most intense PDSI values during the instrumental period. Additionally, historical drought occurred in Indiana that eclipsed instrumental conditions with regard to severity and duration. During the period 1962-2004 CE, we find that teleconnections of drought conditions through the Atlantic Meridional Overturning Circulation have a strong influence (r = -0.60, p < 0.01) on secondary tree growth in this region for the late spring-early summer season. These findings highlight the importance of continuing to increase the spatial resolution of the tree-ring network used to infer past climate dynamics to capture the sub-regional spatial variability. Increasing the spatial resolution of the tree-ring network for a given region can better identify sub-regional variability, improve the accuracy of regional tree-ring PDSI reconstructions, and provide better information for climatic teleconnections.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lilly-Dickey Woods
#   Location: Indiana
#   Northernmost_Latitude: 39.2361
#   Southernmost_Latitude: 39.2361
#   Easternmost_Longitude: -86.2204
#   Westernmost_Longitude: -86.2204
#   Elevation_m: 215
#--------------------
# Data_Collection
#   Collection_Name: IN021
#   First_Year: 1869
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus velutina Lam.
#   Common_Name: black oak
#   Tree_Species_Code: QUVE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LDV01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LDV11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LDV11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LDV01A_raw	LDV01B_raw	LDV02A_raw	LDV02B_raw	LDV03A_raw	LDV03B_raw	LDV04A_raw	LDV04B_raw	LDV05A_raw	LDV05B_raw	LDV08A_raw	LDV08B_raw	LDV09A_raw	LDV09B_raw	LDV10A_raw	LDV10B_raw	LDV11A_raw	LDV11B_raw
1928	2.397	2.494	3.725	3.987	4.621	4.355	2.846	2.954	1.49	1.462	6.747	6.291	4.611	NA	2.046	2.002	NA	2.471
1929	2.481	2.495	2.432	2.572	3.004	3.099	2.516	2.31	1.394	1.431	5.833	5.513	3.788	NA	1.889	1.922	NA	1.661
1930	1.633	1.525	2.329	2.368	2.451	2.565	1.6	1.62	1.163	1.182	4.399	4.038	2.889	1.766	1.476	1.394	NA	1.871
1931	1.422	1.362	1.986	2.114	2.044	2.235	1.658	1.362	1.227	1.09	4.076	4.313	2.656	1.553	1.22	1.227	2.435	1.494
1932	1.575	1.471	1.967	2.123	2.064	1.993	1.934	1.994	1.116	1.087	3.39	3.224	2.454	1.675	1.338	0.982	2.815	2.125
1933	1.482	1.488	1.594	1.676	1.684	1.866	1.424	1.382	1.14	1.184	2.719	2.596	1.978	1.632	1.072	1.213	1.828	1.804
1934	1.368	1.571	1.505	1.703	1.904	1.887	1.312	1.467	1.03	0.972	2.706	3.102	1.925	1.248	1.077	0.894	1.738	1.651
1935	2.152	1.944	2.228	2.372	2.176	2.291	1.661	1.706	1.333	1.301	3.258	3.181	2.378	1.522	1.467	1.392	2.153	2.063
1936	1.407	1.321	1.382	1.304	1.813	1.551	1.186	1.239	0.864	0.816	2.414	2.742	1.415	1.241	0.921	0.864	1.225	1.277
1937	1.729	1.702	1.515	1.659	1.341	1.611	2.62	2.612	0.991	0.787	2.825	3.123	1.891	1.493	0.896	0.853	2.61	2.712
1938	2.272	2.31	2.471	2.659	2.261	2.212	2.355	2.298	1.387	1.326	4.327	4.147	2.804	2.445	1.726	1.161	2.894	2.388
1939	1.828	1.903	2.354	2.393	2.727	2.538	1.984	1.864	1.341	1.246	4.021	4.312	2.011	1.817	1.242	1.243	2.711	2.429
1940	1.423	1.365	1.654	1.53	2.005	1.905	1.439	1.625	1.034	1.122	2.912	2.819	1.418	1.142	1.073	1.078	1.905	1.699
1941	1.045	1.143	1.36	1.309	1.354	1.423	1.262	1.374	1.036	1.016	2.855	2.689	1.394	0.997	1.131	0.979	1.897	1.456
1942	1.332	1.158	1.606	1.632	1.324	1.248	1.518	1.579	1.206	1.281	3.841	3.536	1.704	1.129	0.899	0.941	2.992	2.118
1943	1.162	1.297	1.792	1.821	1.372	1.332	1.55	1.663	1.332	1.277	2.959	3.353	1.587	1.03	1.124	1.108	2.433	2.037
1944	1.073	1.083	1.389	1.453	1.067	1.244	1.704	1.752	1.236	1.27	1.907	2.254	1.101	1.067	0.822	0.86	1.74	1.726
1945	1.56	1.498	1.358	1.275	1.08	1.303	2	2.118	1.512	1.418	3.184	2.491	1.428	1.204	1.289	1.138	1.944	1.983
1946	1.423	1.366	1.629	1.628	1.329	1.093	1.979	1.708	1.324	1.29	2.798	2.875	1.068	1.139	1.265	0.904	1.767	2.044
1947	1.468	1.494	2.278	2.3	1.446	1.505	2.286	2.092	1.296	1.206	3.814	3.736	1.746	1.402	1.354	1.204	1.809	2.116
1948	2.034	2.072	2.313	2.176	1.549	1.554	2.059	1.835	1.354	1.248	3.62	3.746	1.651	1.508	1.608	1.141	2.46	2.285
1949	1.814	1.897	2.317	2.333	1.585	1.549	2.644	2.508	1.352	1.363	3.986	4.239	1.746	1.4	1.472	1.265	2.823	2.317
1950	2.139	2.055	2.755	2.739	1.732	1.653	2.677	2.208	1.651	1.619	4.438	4.508	1.745	2.109	2.041	1.586	3.967	3.637
1951	2.174	2.05	2.232	2.304	1.907	2.006	3.081	2.544	1.289	1.354	4.858	5.081	1.941	2.497	1.964	1.651	2.607	2.896
1952	1.797	1.747	1.928	1.844	1.925	1.971	1.856	1.687	0.808	0.72	4.737	4.545	1.928	2.263	1.843	1.344	2.407	2.392
1953	1.368	1.227	1.67	1.523	1.495	1.687	1.528	2.408	0.863	0.861	3.07	2.981	1.379	1.459	1.168	1.089	2.205	1.925
1954	1.215	1.309	1.705	1.628	1.346	1.509	1.439	1.68	0.782	0.902	2.516	2.394	1.223	1.332	1.214	0.633	1.77	1.39
1955	1.23	1.192	2.034	1.949	1.374	1.308	1.882	1.879	0.759	0.626	2.874	2.785	1.437	1.349	0.986	0.931	2.9	2.243
1956	1.355	1.437	1.884	1.784	1.265	1.198	0.995	NA	0.942	1.177	2.356	2.308	1.894	1.763	1.513	1.12	3.598	2.773
1957	1.632	1.739	2.584	2.442	1.575	1.636	NA	NA	1.408	1.374	2.744	3.127	2.406	2.354	1.812	1.709	4.026	3.137
1958	1.947	1.867	2.032	1.979	1.547	1.528	NA	NA	1.545	1.331	3.105	2.81	2.326	2.184	1.796	1.645	3.605	3.901
1959	1.578	1.617	1.61	1.658	1.522	1.625	NA	NA	1.603	1.856	2.652	2.85	2.396	1.864	1.417	1.66	2.618	2.473
1960	1.649	1.703	1.08	0.942	1.596	1.498	NA	NA	1.775	1.8	2.092	2.083	1.751	1.01	0.75	1.01	2.232	1.789
1961	1.568	1.703	1.911	1.826	1.244	1.421	NA	NA	1.574	1.525	1.973	1.877	2.023	1.52	0.826	1.077	3.271	2.055
1962	1.292	1.355	1.603	1.617	1.368	1.349	NA	NA	1.797	1.83	1.714	1.941	2.155	1.364	1.421	1.459	2.203	2.592
1963	1.598	1.646	1.734	1.723	1.47	1.724	NA	NA	2.01	1.93	2.386	2.003	2.351	1.867	1.405	1.206	1.386	1.752
1964	1.252	1.261	1.548	1.645	1.097	1.242	NA	NA	1.544	1.538	1.626	1.692	1.945	1.331	0.974	1.396	2.137	1.783
1965	1.391	1.534	2.013	1.863	1.291	1.28	NA	NA	1.947	1.703	1.779	1.879	2.056	1.795	1.223	1.047	2.245	2.367
1966	1.486	1.406	1.749	1.713	1.275	1.315	NA	NA	1.477	1.507	1.803	1.67	2.049	1.417	1.074	1.168	2.478	2.289
1967	1.485	1.459	1.491	1.526	1.357	1.626	NA	NA	1.767	1.667	1.915	1.743	1.876	1.545	0.949	1.217	2.117	1.63
1968	1.459	1.392	1.678	1.522	1.192	1.377	NA	NA	2.088	1.917	1.984	2.045	1.728	1.524	0.952	1.547	3.247	2.258
1969	1.634	1.62	1.491	1.519	1.434	1.452	NA	NA	2.188	2.283	2.32	2.218	1.94	1.859	1.091	1.53	3.178	2.801
1970	1.492	1.577	1.456	1.322	1.256	1.459	NA	NA	1.932	1.713	2.3	2.217	1.636	1.616	1.161	1.411	2.206	2.204
1971	1.943	1.923	1.501	1.434	1.499	1.415	NA	NA	2.27	2.47	1.944	1.924	2.254	2.228	1.515	1.828	2.82	2.982
1972	1.699	1.683	1.163	1.022	1.302	1.436	NA	NA	2.001	2.047	2.182	2.137	1.691	1.729	1.248	1.543	3.046	2.48
1973	1.629	1.531	1.341	1.518	1.7	1.797	NA	NA	2.135	2.176	2.256	2.45	1.974	1.899	1.446	2.009	4.144	3.134
1974	1.869	1.97	1.524	1.341	1.796	1.934	NA	NA	2.137	2.151	2.114	1.996	2.483	2.476	1.477	1.857	3.851	3.041
1975	2.211	2.123	1.74	1.673	1.599	1.846	NA	NA	2.285	2.394	2.068	2.312	2.545	2.424	1.705	2.245	2.936	2.839
1976	2.109	2.164	1.848	1.735	1.901	1.872	NA	NA	2.222	2.263	2.246	2.16	2.323	2.244	1.225	1.678	3.172	2.713
1977	1.707	1.637	1.371	1.311	1.999	2.032	NA	NA	2.293	2.37	2.183	2.311	1.58	1.356	1.053	1.04	2.489	2.594
1978	1.924	1.824	1.377	1.333	1.65	1.795	NA	NA	1.907	1.989	2.174	2.164	1.768	1.737	1.024	1.183	3.094	3.322
1979	1.712	1.719	1.18	1.054	1.398	1.451	NA	NA	1.877	1.757	2.678	2.717	1.714	1.944	1.059	1.276	3.159	2.918
1980	1.617	1.338	1.082	1.098	1.185	1.111	NA	NA	1.545	1.735	1.406	1.452	1.642	1.524	0.814	0.803	1.352	2.28
1981	1.503	1.561	0.726	0.765	1.795	1.652	NA	NA	1.587	1.554	1.385	1.434	1.008	1.155	0.779	0.899	2.083	1.712
1982	2.269	2.346	1.174	1.066	2.299	2.105	NA	NA	1.909	1.895	1.952	2.141	1.788	2.23	1.401	1.504	3.481	2.425
1983	1.996	1.983	1.069	1.045	1.666	1.648	NA	NA	1.378	1.441	1.535	1.447	1.63	1.773	1.36	1.327	1.914	1.539
1984	1.664	1.697	0.797	0.73	1.449	1.448	NA	NA	1.687	1.786	1.548	1.745	1.461	1.392	1.111	0.861	1.346	1.2
1985	1.919	1.95	1.628	1.534	2.021	1.805	NA	NA	1.694	1.539	1.792	1.612	1.568	1.855	1.493	1.534	2.64	2.51
1986	2.082	2.119	1.625	1.537	1.958	2.13	NA	NA	1.803	1.783	2.516	2.581	1.729	2.395	1.924	1.596	3.109	3.394
1987	1.867	1.789	1.893	1.889	2.354	2.479	NA	NA	1.608	1.702	2.265	2.07	1.378	1.862	1.735	1.651	3.83	2.922
1988	1.524	1.712	1.433	1.393	1.498	1.322	NA	NA	1.287	1.297	1.568	1.724	1.226	1.477	1.251	1.429	2.038	1.729
1989	1.96	1.824	2.291	1.964	1.644	1.269	NA	NA	1.784	1.998	2.508	2.583	1.779	2.365	1.84	1.36	4.735	3.126
1990	1.913	1.949	1.338	1.343	1.366	1.461	NA	NA	1.792	1.829	2.459	2.394	1.533	1.718	1.306	1.188	3.232	2.142
1991	1.959	1.795	1.958	1.777	1.345	1.345	NA	NA	1.344	1.543	2.093	2.156	1.689	1.617	1.422	1.251	3.237	2.509
1992	2.467	2.518	2.49	2.322	1.723	1.665	NA	NA	1.91	1.873	2.667	2.582	2.399	2.116	1.532	1.714	5.3	3.865
1993	2.116	1.894	2.631	2.495	2.026	2.264	NA	NA	1.739	1.796	2.296	2.369	2.03	1.771	1.714	1.883	5.227	4.477
1994	1.915	2.127	2.177	2.314	1.518	1.726	NA	NA	1.765	1.81	1.991	1.639	1.407	1.118	1.417	1.334	3.148	2.528
1995	2.384	2.314	2.939	2.87	1.919	2.03	NA	NA	1.715	1.613	2.601	3.155	2.401	1.476	1.372	1.9	3.535	2.962
1996	2.613	2.547	1.834	1.862	1.787	1.721	NA	NA	1.727	1.741	2.227	2.117	2.348	1.359	1.734	1.491	3.222	2.265
1997	2.164	2.131	2.158	1.705	1.893	2.048	NA	NA	1.792	1.647	1.846	1.507	1.581	0.912	1.361	1.61	2.772	2.614
1998	3.616	3.651	2.636	2.064	1.637	1.733	NA	NA	2.011	2.244	2.807	2.218	1.59	1.144	1.931	2.75	2.995	3.193
1999	2.964	3.069	2.093	2.051	1.875	1.805	NA	NA	1.81	NA	2.717	2.46	2.21	2.037	2.226	3.397	3.149	3.164
2000	2.929	2.955	1.721	1.678	1.731	1.774	NA	NA	NA	NA	2.396	2.471	2.105	1.833	1.566	2.389	4.281	4.44
2001	4.132	4.157	1.417	1.6	2.148	2.634	NA	NA	NA	NA	2.793	2.796	2.101	1.85	1.592	2.597	4.881	4.882
2002	3.449	3.387	1.252	1.158	NA	NA	NA	NA	NA	NA	NA	NA	1.974	1.846	1.662	2.392	3.261	3.045
2003	3.135	3.393	1.066	1.167	NA	NA	NA	NA	NA	NA	NA	NA	1.653	1.411	1.444	1.598	3.148	2.803
2004	2.134	2.158	0.845	0.89	NA	NA	NA	NA	NA	NA	NA	NA	1.103	0.978	0.61	1.078	2.517	2.463
2005	4.657	4.828	0.659	0.552	NA	NA	NA	NA	NA	NA	NA	NA	1.724	1.985	1.548	2.318	3.097	3.134
2006	7.129	6.857	0.719	0.589	NA	NA	NA	NA	NA	NA	NA	NA	2.633	2.999	2.235	3.342	3.185	3.373
2007	3.281	3.293	0.695	0.596	NA	NA	NA	NA	NA	NA	NA	NA	1.619	2.115	1.23	1.899	2.056	2.063
2008	2.481	2.411	0.978	0.535	NA	NA	NA	NA	NA	NA	NA	NA	1.893	2.355	1.735	2.294	2.758	3.521
2009	1.854	1.895	0.697	0.578	NA	NA	NA	NA	NA	NA	NA	NA	2.019	2.481	1.566	2.24	3.309	3.341
2010	NA	NA	0.522	0.784	NA	NA	NA	NA	NA	NA	NA	NA	2.599	2.72	1.763	3.098	3.575	4.097
2011	NA	NA	0.422	0.436	NA	NA	NA	NA	NA	NA	NA	NA	2.418	NA	1.533	2.462	2.44	2.662
2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.454	NA	1.1	1.552	2.192	2.706
2013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.514	NA	NA	2.233	2.688	2.931
