# Graybill - Ord Mountain - PIPO - ITRDB AZ533
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3394
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3394.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az533-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az533-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az533.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az533.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - Ord Mountain - PIPO - ITRDB AZ533
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ord Mountain
#   Location: Arizona
#   Northernmost_Latitude: 33.9
#   Southernmost_Latitude: 33.9
#   Easternmost_Longitude: -111.4
#   Westernmost_Longitude: -111.4
#   Elevation_m: 2133
#--------------------
# Data_Collection
#   Collection_Name: AZ533
#   First_Year: 1570
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ORD011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ORD011_raw	ORD012_raw	ORD021_raw	ORD022_raw	ORD023_raw	ORD031_raw	ORD032_raw	ORD041_raw	ORD042_raw	ORD051_raw	ORD052_raw	ORD061_raw	ORD062_raw	ORD071_raw	ORD072_raw	ORD081_raw	ORD082_raw	ORD091_raw	ORD092_raw
1808	0.61	0.59	0	0.18	0.18	0.35	0.16	0.97	0.53	0.34	0.4	0.66	0.89	0.3	0.24	2.63	NA	0.62	0.42
1809	0.96	1.07	0.25	0.34	0.36	0.57	0.15	1.63	0.82	0.63	0.79	0.92	0.93	0.4	0.38	3.61	NA	0.86	0.98
1810	0.65	0.53	0.22	0.28	0.25	0.22	0.11	1.3	0.59	0.18	0.22	0.43	0.39	0.14	0.11	3.51	NA	0.78	0.73
1811	0.88	0.91	0.6	0.57	0.63	0.61	0.38	0.91	0.65	0.75	0.8	1.03	0.93	0.28	0.14	3.03	NA	0.58	0.76
1812	0.74	0.69	0.62	0.46	0.42	0.66	0.4	1.13	0.77	0.57	0.78	1	0.82	0.42	0.33	2.77	2.35	0.73	0.8
1813	0.43	0.37	0.09	0.29	0.31	0.2	0.17	0.36	0.11	0.24	0.24	0.46	0.44	0.27	0.2	1.28	0.81	0.49	0.5
1814	0.7	0.68	0.57	0.84	0.79	0.46	0.26	1.39	0.7	0.48	0.9	0.88	0.75	0.43	0.42	2.59	1.84	0.99	0.88
1815	1.43	1.14	0.63	1.03	1.05	0.73	0.45	1.87	0.7	0.69	0.81	1.68	1	0.7	0.42	3.29	2.33	1.43	1.08
1816	0.98	0.77	0.61	0.77	0.74	0.37	0.43	2.01	0.67	0.39	0.58	0.94	0.6	0.62	0.39	3.43	2.73	0.99	0.87
1817	0	0	0.3	0.29	0.33	0	0	0.29	0.11	0	0	0	0	0	0	1.47	1.47	0.25	0.34
1818	0.14	0.05	0.15	0.17	0.23	0.19	0.28	0.18	0.17	0.24	0.36	0.63	0.52	0.23	0.15	2.05	1.66	0.48	0.45
1819	0.35	0.3	0.2	0.31	0.39	0.07	0.07	0.31	0.33	0.17	0.32	0.45	0.28	0.07	0.16	3.2	2.33	0.58	0.48
1820	0	0	0	0.04	0	0	0	0.12	0.04	0.11	0.22	0.37	0.23	0.09	0	2.36	1.62	0.16	0.15
1821	0.49	0.34	0.5	0.42	0.49	0.2	0.13	0.5	0.42	0.39	0.39	0.45	0.32	0.26	0.24	2.91	2.46	0.51	0.51
1822	0	0.04	0.05	0.03	0.03	0	0	0.1	0.03	0.03	0.05	0	0	0	0	1.59	1.31	0.08	0.15
1823	0	0	0	0	0	0.05	0	0.07	0.03	0	0	0	0	0	0	1.29	1.22	0.15	0.13
1824	0.42	0.51	0.36	0.31	0.37	0.35	0.31	0.57	0.4	0.39	0.4	0.25	0.24	0.21	0.26	2.36	1.97	0.47	0.56
1825	0.32	0.36	0.33	0.37	0.31	0.09	0.11	0.49	0.43	0.21	0.31	0.2	0	0	0.22	3.06	2.23	0.64	0.68
1826	0.53	0.46	0.42	0.55	0.56	0.19	0.17	0.72	0.41	0.59	0.39	0.41	0.29	0.23	0.16	2.8	2.44	0.71	0.73
1827	0.49	0.48	0.42	0.48	0.46	0.21	0.13	0.98	0.47	0.65	0.39	0.53	0.36	0.21	0.22	3.09	2.73	0.56	0.64
1828	0.72	0.74	0.68	0.67	0.7	0.25	0.17	0.89	0.51	0.56	0.54	0.77	0.56	0.45	0.47	2.92	2.31	0.7	0.56
1829	0.3	0.3	0.07	0.22	0.25	0	0	0.4	0.12	0.21	0.22	0.29	0.14	0.04	0.06	1.53	2.22	0.45	0.39
1830	0.97	1.14	0.5	0.62	0.69	0.26	0.17	0.83	0.35	0.51	0.48	0.69	0.38	0.28	0.21	2.58	2.21	0.24	0.78
1831	0.54	0.65	0.68	0.65	0.72	0.18	0.16	0.65	0.47	0.26	0.31	0.49	0.43	0.26	0.26	2	2.79	0.33	0.49
1832	1.13	1.29	0.7	0.81	0.68	0.24	0.17	1.18	0.5	0.47	0.41	1	0.79	0.47	0.37	2.85	2.86	0.74	0.85
1833	1.19	1.36	0.96	0.8	0.86	0.25	0.29	1.49	0.65	0.53	0.5	0.8	0.7	0.51	0.5	2.36	2.77	0.86	0.79
1834	0.75	0.66	0.61	0.32	0.41	0.28	0.22	0.89	0.39	0.34	0.34	0.52	0.66	0.18	0.22	2.39	2.54	0.44	0.65
1835	0.9	0.66	0.66	0.47	0.61	0.27	0.19	0.73	0.46	0.44	0.36	0.85	0.71	0.16	0.27	2.44	2.66	0.67	0.64
1836	0.65	0.5	0.66	0.53	0.54	0.32	0.23	0.56	0.27	0.33	0.47	0.77	0.69	0.27	0.26	2.09	2.17	0.84	0.66
1837	0.53	0.43	0.66	0.41	0.46	0.2	0.18	0.43	0.24	0.23	0.42	0.52	0.64	0.21	0.37	1.71	1.28	0.4	0.36
1838	0.76	0.78	0.41	0.33	0.4	0.31	0.23	0.52	0.31	0.3	0.48	0.66	0.82	0.24	0.23	2.62	2.19	0.53	0.58
1839	0.77	0.68	0.31	0.2	0.23	0.17	0.1	0.55	0.28	0.3	0.49	0.91	0.8	0.11	0.08	2.59	1.94	0.79	0.44
1840	0.18	0.2	0.7	0.55	0.66	0.25	0.27	0.51	0.35	0.31	0.27	1.01	0.89	0.22	0.23	1.44	1.32	0.55	0.51
1841	0.24	0.18	0.39	0.41	0.4	0.16	0.03	0.23	0.2	0.13	0.17	0.53	0.68	0.09	0.28	0.61	0.36	0.42	0.25
1842	0.47	0.48	0.39	0.4	0.38	0.15	0.2	0.43	0.22	0.15	0.37	0.45	0.67	0.14	0.21	1.61	1.01	0.48	0.38
1843	0.83	0.84	0.6	0.47	0.5	0.25	0.2	0.66	0.22	0.28	0.29	0.68	0.89	0.17	0.17	2.12	1.33	0.6	0.45
1844	0.9	1.24	0.61	0.38	0.4	0.26	0.29	0.9	0.59	0.51	0.58	1.03	0.89	0.25	0.29	2.3	1.42	0.85	0.56
1845	0.1	0.22	0	0	0	0	0	0.27	0.14	0	0	0.67	0.47	0	0	0.65	0.4	0.14	0
1846	0.83	0.93	0.86	0.56	0.52	0.18	0.15	1.31	0.6	0.47	0.56	0.95	0.87	0.26	0.29	2.32	1.79	0.79	0.63
1847	0.26	0.21	0.13	0.1	0.12	0	0	0.53	0.18	0.02	0.07	0.4	0.44	0	0	1.29	1.21	0.3	0.18
1848	0.63	0.69	0.99	0.73	0.68	0.32	0.36	1.08	0.49	0.47	0.49	0.93	0.9	0.22	0.28	1.71	1.51	0.79	0.63
1849	0.68	1.23	0.96	0.63	0.74	0.25	0.28	1.84	0.74	0.6	0.57	1.15	1.37	0.28	0.37	3.28	2.54	1.04	0.88
1850	0.73	1.14	0.9	0.59	0.72	0.12	0.37	1.63	0.55	0.48	0.45	0.82	1.09	0.24	0.39	2.09	1.86	0.94	0.76
1851	0.51	0.58	0.52	0.5	0.49	0	0.11	0.83	0.15	0.17	0.28	0.56	0.73	0.13	0.09	1.11	1.13	0.71	0.47
1852	0.69	0.93	0.83	0.8	0.78	0.35	0.32	1.04	0.58	0.65	0.64	1.19	1.02	0.27	0.36	1.98	2.16	0.69	0.77
1853	0.71	0.8	0.67	0.64	0.7	0.28	0.28	1.25	0.47	0.49	0.37	0.83	0.86	0.32	0.42	1.51	1.38	0.95	0.63
1854	0.44	0.44	0.28	0.42	0.31	0	0.1	0.39	0.16	0.21	0.25	0.63	0.35	0.2	0.12	1.05	0.83	0.37	0.38
1855	0.49	0.69	0.96	0.72	0.81	0.43	0.31	1.25	0.43	0.5	0.48	0.82	0.54	0.39	0.3	1.88	1.71	0.76	0.67
1856	0.64	0.64	0.8	0.69	0.69	0.31	0.35	0.69	0.43	0.5	0.43	0.58	0.44	0.36	0.39	1.64	2.02	0.64	0.4
1857	0.58	0.67	0.5	0.47	0.49	0.07	0.06	1.07	0.69	0.24	0.36	0.6	0.54	0.08	0.28	1.62	1.35	0.42	0.41
1858	1.44	1.64	1.02	0.8	0.91	0.34	0.46	2.04	0.62	0.39	0.51	0.84	0.69	0.38	0.58	2.31	2.09	0.71	0.53
1859	0.99	1.46	0.64	0.65	0.59	0.15	0.16	1.66	0.32	0.36	0.4	0.69	0.55	0.21	0.54	2.49	2.27	0.58	0.62
1860	0.86	1.08	1.15	1.1	1.1	0.42	0.41	1.78	0.62	0.48	0.47	0.67	0.74	0.41	0.46	1.83	1.64	0.78	0.53
1861	0.77	0.79	0.89	0.9	0.82	0.24	0.33	1.5	0.76	0.3	0.52	0.68	0.5	0.26	0.26	1.39	0.7	0.4	0.44
1862	0.75	1.02	0.94	0.87	0.9	0.42	0.39	1.83	0.74	0.53	0.63	0.82	0.59	0.35	0.33	1.75	1.58	0.52	0.53
1863	0.28	0.34	0.14	0.22	0.21	0.25	0.25	1.38	0.19	0.13	0.17	0.33	0.29	0.02	0.06	1.26	1.26	0.36	0.23
1864	0.19	0.28	0	0.15	0.19	0.24	0.27	0.88	0.13	0.05	0.07	0.2	0.1	0.22	0.06	0.49	0.23	0.14	0.16
1865	0.89	1.03	0.57	0.87	0.93	0.48	0.37	1.78	0.55	0.62	0.54	0.74	0.65	0.18	0.14	1.68	1.49	0.63	0.54
1866	1.52	1.49	0.34	0.78	0.77	0.37	0.36	2.22	0.5	0.55	0.45	0.74	0.75	0.21	0.21	2.41	2.6	0.82	0.86
1867	0.9	0.67	0.69	0.69	0.72	0	0	1.17	0.52	0.33	0.4	0.48	0.49	0	0	1.07	0.99	0.76	0.5
1868	1.08	1.2	0.53	1.33	1.26	0.39	0.28	1.84	0.54	0.64	0.52	0.75	0.94	0.29	0.29	2.27	2.14	0.53	0.4
1869	1.24	0.89	0.56	0.74	0.72	0.17	0.14	1.08	0.67	0.63	0.57	0.62	0.92	0.21	0.27	1.52	0.79	0.5	0.48
1870	0.65	0.6	0.38	0.53	0.59	0	0	0.42	0.29	0.17	0.21	0.68	0.62	0.14	0.18	0.78	0.3	0.27	0.28
1871	0.54	0.53	0.44	0.74	0.78	0.2	0.14	0.54	0.4	0.23	0.28	0.68	0.67	0.13	0.14	1.56	0.97	0.33	0.39
1872	0.83	0.79	0.57	1	1.02	0.33	0.29	1.02	0.27	0.05	0.36	0.72	0.65	0.07	0.26	2.17	1.95	0.56	0.56
1873	0.66	0.46	0.61	0.36	0.45	0.15	0.16	0.78	0.49	0.26	0.32	0.99	1.01	0.28	0.21	1.51	1.59	0.51	0.39
1874	0.99	0.84	0.57	0.59	0.67	0.29	0.23	0.77	0.63	0.25	0.32	1.05	1.02	0.26	0.47	1.59	1.23	0.38	0.35
1875	1.13	1.26	0.95	0.75	0.86	0.3	0.26	1.95	0.92	0.55	0.76	1.9	2.03	0.52	0.37	2.61	2.72	0.96	0.63
1876	1.1	1.5	0.65	0.66	0.7	0.42	0.35	1.68	0.65	0.72	0.6	1.55	1.11	0.3	0.23	2.26	2.16	0.89	0.74
1877	0.73	0.65	0.84	1.14	1.18	0	0	0.96	0.58	0.3	0.42	1.33	0.9	0	0	1.31	0.94	0	0
1878	1.28	1.39	0.94	1.69	1.67	0.42	0.28	1.6	0.5	0.73	0.76	2.88	1.65	0.11	0.4	2.55	1.98	0.41	0.58
1879	0.7	0.63	0.4	0.55	0.61	0.31	0.11	1.02	0.34	0.45	0.41	1.74	1.14	0.38	0.32	1.01	0.94	0.48	0.77
1880	0.71	0.47	0.2	0.38	0.41	0.02	0	0.46	0.19	0.04	0.23	1.1	0.59	0	0.03	0.83	0.21	0	0
1881	0.61	0.4	0.08	0.15	0.21	0.41	0.19	0.53	0.24	0.43	0.37	1.17	0.93	0.26	0.16	1.14	0.33	0.29	0.3
1882	0.33	0.19	0.17	0.03	0.04	0.29	0.2	0.45	0.11	0.33	0.25	1.03	0.74	0.25	0.28	0.79	0.62	0.03	0.1
1883	0.41	0.26	0.14	0.44	0.5	0.41	0.26	0.44	0.23	0.21	0.26	1.62	0.9	0.25	0.18	0.9	0.36	0.25	0.15
1884	0.68	0.56	0.34	0.49	0.66	0.48	0.4	0.57	0.42	0.44	0.42	1.88	1.14	0.18	0.25	1.3	1.26	0.28	0.2
1885	0.77	0.7	0.49	0.79	0.77	0.27	0.14	0.72	0.25	0.42	0.49	2.04	1.56	0.25	0.22	1.27	1.2	0.27	0.23
1886	0.57	0.32	0.31	0.48	0.45	0.28	0.2	0.56	0.22	0.24	0.27	0.9	1.08	0.1	0.12	1.12	0.97	0.1	0
1887	0.21	0.2	0.14	0.23	0.17	0	0	0.48	0.06	0.12	0.13	1.12	1.16	0.08	0.27	0.99	0.88	0.33	0.39
1888	0.53	0.31	0.39	0.53	0.5	0.27	0.16	0.8	0.33	0.4	0.42	1.49	1.72	0.14	0.21	1.38	1.35	0.33	0.27
1889	0.43	0.43	0.2	0.34	0.37	0	0	0.76	0.29	0.24	0.2	1.18	1.13	0.15	0.38	0.67	0.39	0.64	0.43
1890	0.55	0.39	0.4	0.5	0.49	0.16	0.11	1.59	0.5	0.42	0.48	2.01	2.45	0.18	0.47	1.63	1.17	0.55	0.57
1891	0.78	0.6	0.55	0.62	0.6	0.32	0.37	1.39	0.33	0.33	0.46	1.43	2.46	0.21	0.3	1.48	1.46	0.49	0.43
1892	0.59	0.42	0.2	0.33	0.39	0.14	0.23	0.61	0.16	0.32	0.36	0.77	1.5	0.25	0.21	0.98	0.51	0.33	0.31
1893	0.32	0.29	0.04	0.33	0.36	0.16	0.21	0.62	0.2	0.31	0.4	1.24	2.25	0.18	0.3	0.79	0.52	0.29	0.3
1894	0.39	0.43	0.08	0.14	0.2	0.18	0.1	0.79	0.24	0.37	0.31	0.9	1.72	0.06	0.08	0.65	0.34	0.41	0.21
1895	0.38	0.27	0.1	0.15	0.15	0.17	0	0.6	0.17	0.17	0.22	0.91	1.13	0.07	0	0.31	0.16	0	0
1896	0.75	0.56	0.26	0.52	0.54	0.28	0.16	0.63	0.31	0.23	0.28	1.08	1.67	0.15	0.14	1.24	0.91	0.64	0.46
1897	0.86	0.75	0.44	0.5	0.48	0.33	0.25	1.71	0.5	0.55	0.51	1.29	2.28	0.33	0.35	1.6	1.46	0.87	0.62
1898	0.84	0.79	0.38	0.49	0.55	0.38	0.32	1.6	0.44	0.47	0.47	1.3	1.79	0.32	0.46	1.38	1.18	0.66	0.64
1899	1.1	0.58	0.32	0.28	0.28	0.28	0.18	0.94	0.28	0.38	0.48	0.91	1.04	0.12	0.27	0.83	0.73	0.5	0.47
1900	1.11	0.69	0.79	0.84	0.76	0.6	0.38	1.38	0.39	0.54	0.52	1.25	1.72	0.29	0.31	1.7	1.11	0.86	0.82
1901	0.69	0.47	0.43	0.61	0.55	0.57	0.34	0.6	0.23	0.48	0.44	1.21	1.87	0.25	0.35	1.44	1.25	0.36	0.6
1902	0.47	0.44	0	0.13	0.18	0	0	0.8	0.22	0.3	0.24	0.63	0.92	0.03	0	0.74	0.35	0.37	0.36
1903	1.24	1.04	0.8	0.71	0.71	0.73	0.46	1.36	0.4	0.58	0.57	1.21	1.55	0.34	0.25	1.67	0.85	0.74	0.68
1904	0.24	0	0	0	0	0	0	0.47	0	0	0	0	0.2	0	0	0.53	0.24	0	0
1905	1.04	1.1	0.47	0.68	0.7	0.57	0.38	1.26	0.54	0.47	0.35	0.98	1.7	0.33	0.32	1.22	1.34	0.8	0.78
1906	1.39	0.97	0.89	0.93	1.12	0.69	0.5	0.98	0.61	0.31	0.34	0.83	1.77	0.34	0.22	2.46	1.3	0.67	0.59
1907	1.88	1.27	0.59	0.98	0.99	0.68	0.42	0.71	0.34	0.65	0.5	1.21	1.78	0.29	0.22	2.46	1.61	0.57	0.73
1908	1.68	1.01	0.63	0.8	0.84	0.7	0.61	1.1	0.6	0.65	0.35	1.33	1.94	0.37	0.25	2.17	1.52	0.54	0.69
1909	2.03	1.37	0.96	1.05	1.23	0.87	0.71	1.47	0.84	1.09	0.7	2.19	2.35	0.57	0.52	2.52	1.79	0.72	0.76
1910	1.37	1.02	0.48	0.73	0.88	0.56	0.51	0.61	0.23	0.58	0.34	1.3	0.78	0.53	0.36	1.31	1	0.38	0.43
1911	1.22	1.1	0.3	0.74	0.88	0.67	0.53	0.62	0.16	0.47	0.12	1.36	1.59	0.37	0.35	1.17	0.71	0.51	0.55
1912	1.14	1.12	0.68	0.76	0.84	0.77	0.49	0.84	0.46	0.67	0.56	1.13	1.55	0.37	0.44	1.33	0.99	0.43	0.41
1913	0.99	0.93	0.42	0.63	0.7	0.44	0.35	0.73	0.26	0.35	0.35	0.8	0.84	0.35	0.31	1.55	1.28	0.44	0.52
1914	0.89	0.91	0.61	1.05	1.07	0.82	0.59	0.96	0.34	0.5	0.45	1.01	1.48	0.43	0.49	1.67	1.35	0.56	0.8
1915	0.6	0.62	0.51	0.68	0.73	0.9	0.56	0.8	0.33	0.44	0.24	0.82	1.73	0.46	0.49	2.07	1.68	0.47	0.48
1916	0.79	0.83	0.7	0.89	0.85	0.7	0.56	0.93	0.27	0.27	0.28	0.76	2.25	0.38	0.49	1.16	1.16	0.43	0.71
1917	0.81	0.81	0.57	0.92	0.9	0.68	0.51	0.75	0.38	0.33	0.29	0.73	1.06	0.35	0.53	1.38	0.9	0.53	0.52
1918	0.58	0.64	0.27	0.56	0.64	0.58	0.31	0.63	0.15	0.38	0.25	0.76	1.12	0.31	0.53	1.37	0.85	0.11	0.28
1919	0.99	0.82	0.39	0.77	0.72	0.66	0.51	1.14	0.53	0.56	0.41	1	1.16	0.35	0.79	2.03	1.47	0.42	0.45
1920	0.58	0.7	0.53	NA	0.81	0.86	0.48	0.95	0.54	0.26	0.25	1.22	1.41	0.22	0.69	1.78	1.35	0.43	0.4
1921	0.78	0.86	0.47	NA	1.05	0.56	0.37	1.03	0.38	0.14	0.18	1.4	1.46	0.11	0.4	1.22	0.53	0.29	0.47
1922	0.87	1.05	0.67	NA	0.6	0.57	0.43	1.09	0.34	0.28	0.25	0.93	1.09	0.22	0.37	1.38	1.01	0.51	0.47
1923	0.51	0.48	0.4	NA	0.52	0.39	0.31	1.11	0.29	0.09	0.17	0.91	0.61	0.19	0.23	1.07	0.83	0.25	0.23
1924	0.65	0.69	0.45	NA	0.52	0.38	0.35	0.93	0.32	0.15	0.15	0.69	0.52	0.26	0.33	0.91	0.68	0.35	0.44
1925	0.69	0.5	0.18	NA	0.32	0.25	0.22	0.39	0.07	0.12	0.14	0.55	0.33	0.22	0.08	0.49	0.28	0.25	0.39
1926	0.64	0.69	0.28	NA	0.43	0.27	0.29	0.76	0.34	0.22	0.22	0.52	0.39	0.28	0.25	0.97	0.44	0.56	0.44
1927	1.1	1.11	0.48	NA	0.82	0.4	0.44	0.99	0.45	0.4	0.21	0.6	0.8	0.37	0.19	1.37	1.41	0.38	0.43
1928	0.78	0.8	0.31	NA	0.38	0.42	0.34	0.83	0.34	0.09	0.15	0.56	0.6	0.4	0.3	0.87	0.53	0.47	0.43
1929	0.6	0.53	0.22	NA	0.47	0.48	0.43	0.53	0.37	0.21	0.22	0.84	0.56	0.25	0.26	0.36	0.14	0.43	0.33
1930	1.09	1.05	0.33	NA	0.48	0.75	0.59	0.77	0.4	0.4	0.31	0.86	0.93	0.51	0.38	1.24	0.98	0.51	0.52
1931	0.56	0.44	0.2	NA	0.35	0.55	0.57	0.25	0.29	0.21	0.23	0.68	0.8	0.49	0.22	1.18	0.47	0.5	0.35
1932	0.26	0.23	0.18	NA	0.35	0.69	0.53	0.51	0.31	0.06	0.15	0.66	0.89	0.32	0.31	0.68	0.45	0.25	0.1
1933	0.65	0.9	0.68	NA	0.92	0.81	0.76	0.61	0.41	0.31	0.41	1.22	1.22	0.5	0.65	1.14	0.99	0.39	0.3
1934	0.18	0.18	0.07	NA	0.12	0.13	0.13	0.35	0.14	0.15	0.1	0.47	0.49	0.12	0.17	0.32	0.17	0.08	0.08
1935	0.6	0.72	0.45	NA	0.42	0.54	0.55	0.57	0.47	0.25	0.38	0.64	0.63	0.25	0.41	0.62	0.44	0.38	0.29
1936	0.62	0.68	0.31	NA	0.27	0.5	0.67	0.6	0.29	0.17	0.12	0.6	0.45	0.26	0.25	1.33	0.78	0.33	0.3
1937	0.27	0.51	0.28	NA	0.2	0.5	0.36	0.67	0.45	0.17	0.17	0.87	0.81	0.47	0.56	0.65	0.65	0.35	0.21
1938	0.24	0.24	0.23	NA	0.27	0.31	0.21	0.31	0.22	0.12	0.12	0.9	0.71	0.28	0.26	0.35	0.45	0.14	0.16
1939	0.24	0.35	0.27	NA	0.24	0.26	0.21	0.52	0.31	0.09	0.15	0.51	0.4	0.22	0.31	0.36	0.33	0.26	0.16
1940	0.32	0.36	0.19	NA	0.18	0.45	0.18	0.37	0.21	0.13	0.08	0.38	0.45	0.31	0.26	0.37	0.23	0.26	0.17
1941	0.62	0.57	0.39	NA	0.28	0.52	0.41	0.86	0.49	0.25	0.36	0.78	0.73	0.2	0.27	0.64	0.83	0.38	0.33
1942	0.58	0.55	0.51	NA	0.38	0.45	0.42	0.78	0.52	0.1	0.36	0.95	0.75	0.32	0.38	0.7	0.63	0.53	0.49
1943	0.37	0.34	0.28	NA	0.29	0.5	0.34	0.58	0.17	0.08	0.2	0.68	0.63	0.13	0.28	0.48	0.25	0.18	0.26
