# Boyd - Interior Alaska Aspen Site SA1033 - PPTR - ITRDB AK180
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32075
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32075.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak180-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak180-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak180.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak180.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-12-16
#--------------------
# File_Last_Modified_Date
#   Date: 2020-12-16
#--------------------
# Title
#   Study_Name: Boyd - Interior Alaska Aspen Site SA1033 - PPTR - ITRDB AK180
#--------------------
# Investigators
#   Investigators: Boyd, M.; Berner, L.T.; Foster, A.; Goetz, S.; Rogers, B.; Walker, X.; Mack, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: This data file contains raw ring-width chronologies of individual trees that died (dying) and survived (living) an insect oubreak of Phyllocnistis populiella (outbreak period: 1997-2013) in Interior Alaska.  Living trees have ring-width measurements up to 2015 and the tree names are preceded by TA whereas dying tree ring-width measurements end in 1997-2013 and the tree names are preceded by TM. NOAA Template Raw Measurements file added 2021-02-22
#--------------------
# Publication
#   Authors: Melissa A. Boyd, Logan T. Berner, Adrianna C. Foster, Scott J. Goetz, Brendan M. Rogers, Xanthe J. Walker, Michelle C. Mack
#   Journal_Name: Ecosphere
#   Published_Title: Historic declines in growth portend trembling aspen death during a contemporary leaf miner outbreak in Alaska
#   Published_Date_or_Year: 2021
#   Volume: 12
#   Pages: 
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1002/ecs2.3569
#   Full_Citation: None
#   Abstract: Climate change-driven droughts and insect outbreaks are becoming more frequent and widespread, increasing forest vulnerability to mortality. By addressing the impacts of climate and insects on tree growth preceding death, we can better understand tree mortality risk under a changing climate. Here, we used tree stature and interannual growth (basal area increment; BAI) to assess processes leading to trembling aspen (Populus tremuloides) survival or mortality during an unprecedented leaf miner (Phyllocnistis populiella) outbreak in boreal North America. We identified eight sites (22 plots) in the longest running forest monitoring network in Alaska, spanning ~350 km of latitude, that experienced >=0.25 Mg ha-1 yr-1 aspen mortality during the outbreak. We compared the size and canopy position, growth patterns, and sensitivity to climate and leaf mining of aspen that survived (living; n = 84) vs. died (dying; n = 76) and linked the normalized difference vegetation index (NDVI) to plot-level aspen growth and stand biomass recruitment, growth, and mortality. Dying aspen were in the subcanopy, smaller in diameter, and after a drought in 1957 had lower growth than living aspen until death. Before the outbreak, growth of all trees was positively influenced by moisture and negatively by temperature, but only living trees maintained this climate response during the outbreak. Leaf mining reduced growth of both groups, exerting at least a twofold greater impact than climate. The NDVI captured plot-level tree growth and stand biomass growth and mortality, yet it was nearly two times more strongly associated with living than dying tree growth and 12 times more strongly associated with biomass growth than mortality. These differences suggest that NDVI may inadequately detect insect-driven dieback and dispersed mortality of aspen across the boreal biome. Our findings reveal that a historic drought triggered a multi-decadal growth decline that predisposed aspen to mortality during the leaf miner outbreak and that while aspen growth is influenced by moisture and temperature, it is more strongly affected by P. populiella. We conclude that as the climate warms and insect outbreaks increase in frequency and magnitude at high latitudes, we should expect to see persistent and greater declines in aspen growth and increases in mortality.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: DEB-1636476
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture Forest Service
#   Grant: RJVA-PNW-01-JV-11261952-231
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US NASA
#   Grant: NNX17AE44G
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Strategic Environmental Research and Development Program
#   Grant: RC18-C2-1183
#--------------------
# Site_Information
#   Site_Name: Interior Alaska Aspen Site SA1033
#   Location: Alaska
#   Northernmost_Latitude: 63.31235
#   Southernmost_Latitude: 63.31235
#   Easternmost_Longitude: -143.2472
#   Westernmost_Longitude: -143.2472
#   Elevation_m: 150
#--------------------
# Data_Collection
#   Collection_Name: AK180
#   First_Year: 1907
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TA897_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA897; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA797_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA797; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1297_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1297; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA397_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA397; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1197_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1197; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA497_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA497; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA597_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA597; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA697_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA697; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA997_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA997; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1097_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1097; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA197_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA197; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA297_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA297; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM597_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM597; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM297_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM297; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM197_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM197; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM797_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM797; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1197_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1197; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1097_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1097; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM997_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM997; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM697_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM697; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM897_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM897; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM497_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM497; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1297_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1297; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TA897_raw	TA797_raw	TA1297_raw	TA397_raw	TA1197_raw	TA497_raw	TA597_raw	TA697_raw	TA997_raw	TA1097_raw	TA197_raw	TA297_raw	TM597_raw	TM297_raw	TM197_raw	TM797_raw	TM1197_raw	TM1097_raw	TM997_raw	TM697_raw	TM897_raw	TM497_raw	TM1297_raw
1964	0.551	0.95	0.527	1.088	0.813	0.661	0.738	0.556	0.858	0.469	0.895	0.81	0.268	0.364	0.688	0.254	0.436	0.512	0.635	0.681	0.488	0.538	0.557
1965	0.976	1.139	0.741	1.467	0.673	0.687	1.239	0.755	1.19	0.71	1.152	0.917	0.549	0.47	0.664	0.271	0.504	0.55	0.728	1.062	0.232	0.802	0.658
1966	0.896	0.877	0.751	1.084	0.638	0.78	0.714	0.725	1.146	0.678	0.754	0.74	0.636	0.507	0.518	0.278	0.836	0.454	0.604	1.068	0.184	0.588	0.658
1967	0.706	0.738	0.646	1.056	0.53	0.638	0.619	0.627	1.028	0.603	0.604	0.6	0.483	0.406	0.538	0.306	0.68	0.498	0.71	0.87	0.157	0.458	0.494
1968	0.718	1.045	0.774	1.334	0.716	0.594	0.8	0.899	1.046	0.466	0.662	0.794	0.592	0.48	0.509	0.337	0.736	0.28	0.834	0.947	0.212	0.502	0.538
1969	0.544	0.442	0.473	0.757	0.49	0.516	0.526	0.662	0.75	0.574	0.556	0.49	0.473	0.37	0.35	0.142	0.428	0.308	0.333	0.614	0.208	0.59	0.484
1970	0.458	0.666	0.33	0.582	0.491	0.318	0.597	0.557	0.539	0.327	0.658	0.52	0.241	0.276	0.453	0.115	0.3	0.4	0.19	0.392	0.232	0.452	0.229
1971	0.694	0.666	1.011	1.042	0.71	0.638	0.809	1.037	0.941	0.519	0.802	0.788	0.837	0.496	0.507	0.306	0.534	0.421	0.438	0.758	0.294	0.688	0.474
1972	0.645	0.708	0.806	0.948	0.796	0.724	0.763	0.698	0.851	0.478	0.706	0.706	0.713	0.394	0.458	0.256	0.503	0.224	0.468	0.946	0.231	0.54	0.39
1973	0.795	0.894	0.681	0.763	0.644	0.729	0.896	0.493	0.762	0.498	0.854	0.728	0.503	0.489	0.622	0.209	0.424	0.22	0.392	0.962	0.26	0.566	0.374
1974	1.134	0.778	0.983	0.803	0.738	0.853	1.112	0.931	0.863	0.698	1.316	0.724	0.568	0.546	0.773	0.312	0.58	0.334	0.758	1.081	0.302	0.808	0.444
1975	1.246	0.776	0.907	0.882	0.593	0.877	0.913	0.78	0.97	0.666	1.15	0.784	0.485	0.566	0.696	0.354	0.658	0.337	0.668	1.03	0.341	0.878	0.639
1976	1.048	0.718	0.596	0.906	0.67	0.798	0.749	0.647	1.063	0.61	1.059	0.662	0.74	0.534	0.658	0.322	0.626	0.332	0.628	0.893	0.292	0.686	0.452
1977	0.594	0.958	0.415	0.549	0.46	0.592	0.619	0.55	0.67	0.422	0.86	0.496	0.248	0.476	0.593	0.298	0.517	0.292	0.476	0.732	0.164	0.362	0.499
1978	0.484	0.744	0.609	0.579	0.518	0.416	0.71	0.556	0.656	0.388	0.858	0.568	0.246	0.461	0.573	0.238	0.5	0.28	0.488	0.746	0.145	0.62	0.432
1979	0.571	1.344	0.768	0.726	0.642	0.536	1.014	0.593	0.669	0.532	1.065	0.666	0.46	0.426	0.672	0.258	0.542	0.224	0.461	0.908	0.188	0.611	0.442
1980	0.862	1.242	0.956	1.092	1.072	0.54	1.043	0.79	1.106	0.801	1.29	0.952	0.776	0.513	0.874	0.338	0.582	0.412	0.686	0.984	0.192	0.66	0.524
1981	0.79	0.954	0.982	0.796	0.889	0.618	0.813	0.795	0.814	0.692	1.072	0.865	0.69	0.551	0.974	0.338	0.58	0.328	0.382	0.782	0.42	0.46	0.482
1982	1.016	0.959	0.945	0.94	0.914	0.748	1.184	0.825	0.974	0.886	1.084	0.85	0.973	0.42	0.854	0.354	0.562	0.4	0.6	0.928	0.468	0.602	0.476
1983	0.96	0.746	0.759	0.778	0.88	0.772	0.839	0.656	0.788	0.828	0.598	0.742	0.607	0.428	0.704	0.41	0.438	0.377	0.618	0.778	0.517	0.503	0.536
1984	1.084	0.866	0.82	1.105	0.792	0.878	1.039	0.656	0.998	0.935	0.971	0.78	0.95	0.404	0.689	0.343	0.532	0.386	0.688	0.917	0.24	0.551	0.433
1985	1.066	0.672	0.629	0.905	0.878	0.935	1.012	0.486	0.649	0.794	0.886	0.993	0.781	0.348	0.742	0.316	0.456	0.307	0.371	0.836	0.184	0.422	0.296
1986	0.654	0.452	0.422	0.964	0.605	0.63	0.845	0.337	0.796	0.524	0.632	0.634	0.623	0.318	0.424	0.21	0.3	0.239	0.418	0.415	0.141	0.288	0.227
1987	0.148	0.14	0.123	0.35	0.245	0.142	0.215	0.127	0.288	0.153	0.125	0.346	0.086	0.172	0.12	0.056	0.058	0.079	0.24	0.094	0.046	0.046	0.092
1988	0.271	0.604	0.359	0.421	0.769	0.429	0.547	0.456	0.278	0.398	0.44	0.446	0.208	0.225	0.356	0.192	0.222	0.318	0.304	0.301	0.162	0.253	0.268
1989	0.671	0.978	0.406	1.012	0.904	0.575	0.989	0.43	0.414	0.61	0.678	0.563	0.401	0.258	0.503	0.208	0.246	0.331	0.434	0.582	0.382	0.478	0.27
1990	0.446	0.568	0.433	0.617	0.704	0.586	0.73	0.646	0.798	0.495	0.542	0.526	0.372	0.292	0.378	0.222	0.358	0.244	0.646	0.584	0.182	0.585	0.435
1991	0.486	0.637	0.314	0.566	0.57	0.586	0.496	0.281	0.352	0.28	0.059	0.458	0.067	0.244	0.055	0.12	0.187	0.119	0.36	0.555	0.116	0.352	0.278
1992	0.756	0.73	0.285	0.577	0.691	0.837	0.649	0.239	0.532	0.476	0.494	0.524	0.202	0.324	0.307	0.182	0.242	0.173	0.41	0.458	0.237	0.326	0.267
1993	0.534	0.583	0.665	0.69	0.586	0.956	0.787	0.428	0.533	0.516	0.956	0.502	0.443	0.307	0.47	0.212	0.254	0.186	0.34	0.332	0.183	0.723	0.244
1994	0.572	0.55	0.453	0.664	0.588	0.646	0.422	0.351	0.506	0.626	0.618	0.446	0.184	0.314	0.428	0.245	0.262	0.146	0.22	0.281	0.138	0.442	0.332
1995	0.516	0.53	0.321	0.65	0.6	0.688	0.369	0.232	0.42	0.708	0.544	0.366	0.263	0.181	0.358	0.152	0.23	0.128	0.152	0.274	0.1	0.452	0.25
1996	0.45	0.446	0.397	0.707	0.52	0.664	0.615	0.331	0.602	0.63	0.623	0.408	0.43	0.2	0.323	0.161	0.18	0.06	0.3	0.192	0.074	0.364	0.216
1997	0.162	0.166	0.15	0.308	0.356	0.42	0.46	0.19	0.282	0.298	0.272	0.066	0.178	0.163	0.15	0.107	0.136	0.099	0.205	0.182	0.067	0.237	0.235
1998	0.129	0.11	0.172	0.088	0.221	0.292	0.322	0.317	0.28	0.229	0.204	0.23	0.094	0.137	0.083	0.084	0.076	0.047	0.206	0.13	0.05	0.177	0.188
1999	0.136	0.187	0.348	0.202	0.344	0.308	0.537	0.276	0.273	0.262	0.309	0.188	0.082	0.09	0.129	0.067	0.113	0.06	0.136	0.119	0.048	0.177	0.166
2000	0.183	0.208	0.441	0.41	0.479	0.485	0.574	0.317	0.326	0.392	0.389	0.19	0.074	0.098	0.164	0.138	0.138	0.058	0.18	0.1	0.036	0.172	0.202
2001	0.22	0.187	0.225	0.522	0.307	0.488	0.409	0.282	0.374	0.298	0.186	0.24	0.109	0.1	0.114	0.12	0.102	NA	0.146	0.113	0.04	0.202	0.176
2002	0.166	0.162	0.236	0.231	0.271	0.278	0.343	0.296	0.169	0.22	0.147	0.202	0.079	0.061	0.128	0.042	0.062	NA	0.091	0.083	NA	0.108	0.131
2003	0.187	0.186	0.214	0.091	0.27	0.259	0.301	0.24	0.18	0.192	0.184	0.074	0.06	0.07	0.147	0.044	0.048	NA	0.072	0.072	NA	0.066	0.098
2004	0.232	0.254	0.141	0.17	0.24	0.328	0.331	0.187	0.212	0.198	0.329	0.066	NA	0.06	0.112	0.046	0.056	NA	0.097	0.073	NA	0.103	0.073
2005	0.066	0.065	0.029	0.099	0.08	0.056	0.025	0.021	0.095	0.023	0.032	0.052	NA	0.051	0.064	0.053	NA	NA	0.078	0.051	NA	0.056	0.071
2006	0.102	0.258	0.115	0.16	0.189	0.058	0.064	0.074	0.106	0.023	0.072	0.048	NA	0.046	0.073	NA	NA	NA	0.078	0.05	NA	NA	0.05
2007	0.089	0.123	0.091	0.116	0.179	0.051	0.09	0.12	0.1	0.029	0.038	0.039	NA	0.048	0.039	NA	NA	NA	0.058	NA	NA	NA	0.066
2008	0.081	0.223	0.098	0.122	0.198	0.111	0.208	0.085	0.1	0.024	0.25	0.039	NA	NA	NA	NA	NA	NA	0.074	NA	NA	NA	0.056
2009	0.1	0.208	0.057	0.245	0.216	0.168	0.22	0.134	0.216	0.026	0.236	0.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057
2010	0.134	0.13	0.036	0.156	0.207	0.111	0.19	0.183	0.158	0.04	0.133	0.089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.048
2011	0.128	0.232	0.103	0.258	0.265	0.086	0.147	0.219	0.268	0.034	0.074	0.074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012	0.074	0.176	0.099	0.224	0.182	0.068	0.162	0.078	0.148	0.05	0.048	0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2013	0.22	0.178	0.1	0.188	0.28	0.191	0.154	0.198	0.188	0.098	0.141	0.074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2014	0.181	0.35	0.119	0.306	0.224	0.248	0.163	0.176	0.304	0.074	0.05	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	0.383	0.127	0.286	0.224	0.464	0.21	0.19	0.462	0.12	0.099	0.075	0.042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
