# Peterson - Mount Jefferson Low - TSME - ITRDB OR067
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4165
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4165.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or067-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or067-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or067.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or067.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Mount Jefferson Low - TSME - ITRDB OR067
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mount Jefferson Low
#   Location: Oregon
#   Northernmost_Latitude: 44.67
#   Southernmost_Latitude: 44.67
#   Easternmost_Longitude: -121.83
#   Westernmost_Longitude: -121.83
#   Elevation_m: 1585
#--------------------
# Data_Collection
#   Collection_Name: OR067
#   First_Year: 1714
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HLMJ01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLMJ20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLMJ20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HLMJ01B_raw	HLMJ02B_raw	HLMJ03A_raw	HLMJ04A_raw	HLMJ05B_raw	HLMJ06A_raw	HLMJ08A_raw	HLMJ09A_raw	HLMJ10A_raw	HLMJ11B_raw	HLMJ12A_raw	HLMJ13B_raw	HLMJ14B_raw	HLMJ15A_raw	HLMJ16A_raw	HLMJ17A_raw	HLMJ18A_raw	HLMJ19A_raw	HLMJ20A_raw
1899	0.33	0.46	0.37	0.35	0.26	0.6	0.45	0.74	0.44	0.51	0.55	0.28	0.19	0.4	0.52	0.6	0.45	0.93	0.24
1900	0.37	0.73	0.38	0.6	0.71	0.83	0.59	0.66	0.42	0.52	0.83	0.39	0.18	0.58	0.72	0.63	0.54	1.06	0.54
1901	0.3	0.68	0.66	0.56	0.6	0.91	0.65	0.82	0.48	0.49	0.88	0.45	0.23	0.54	0.66	0.81	0.53	0.74	0.56
1902	0.26	0.61	0.4	0.46	0.43	0.71	0.49	0.73	0.46	0.48	0.92	0.36	0.22	0.68	0.53	0.78	0.51	0.95	0.46
1903	0.31	0.48	0.35	0.51	0.38	0.71	0.54	0.49	0.45	0.41	1.16	0.18	0.18	0.78	0.37	0.78	0.71	0.64	0.38
1904	0.36	0.79	0.41	0.55	0.44	0.77	0.76	0.6	0.77	0.68	1.42	0.35	0.37	1.28	0.59	1.04	1.07	1.08	0.53
1905	0.5	0.76	0.27	0.57	0.38	0.91	0.56	0.59	0.55	0.42	1.4	0.6	0.42	1.19	0.89	1.41	1.04	1.64	0.4
1906	0.65	0.45	0.21	0.43	0.38	0.6	0.43	0.58	0.41	0.37	1.12	0.7	0.5	0.96	0.78	1.07	0.86	1.6	0.36
1907	0.53	0.53	0.28	0.48	0.33	0.88	0.37	0.62	0.42	0.44	0.83	0.37	0.38	0.77	0.75	1.07	0.53	1.53	0.44
1908	0.39	0.57	0.41	0.35	0.51	0.88	0.49	0.65	0.58	0.51	0.67	0.43	0.24	0.67	0.26	0.82	0.67	1.19	0.4
1909	0.32	0.55	0.53	0.43	0.38	0.97	0.51	0.57	0.44	0.42	0.73	0.3	0.2	0.45	0.73	0.7	0.48	0.94	0.43
1910	0.37	0.49	0.5	0.48	0.61	1.2	0.58	0.53	0.43	0.4	1.06	0.37	0.2	0.43	0.74	0.66	0.43	0.96	0.71
1911	0.33	0.6	0.48	0.52	0.51	1.08	0.54	0.61	0.52	0.5	0.65	0.41	0.23	0.54	0.68	0.73	0.46	0.83	0.47
1912	0.48	0.73	0.48	0.46	0.44	1.11	0.63	0.59	0.42	0.5	0.94	0.29	0.22	0.54	0.44	0.57	0.52	1.08	0.41
1913	0.47	0.7	0.45	0.45	0.38	1.24	0.86	0.93	0.68	0.62	1.7	0.28	0.19	0.73	0.6	0.76	0.71	1.01	0.39
1914	0.66	0.86	0.38	0.58	0.57	1.24	0.77	1.07	0.56	0.54	1.66	0.62	0.27	0.73	0.64	0.6	0.81	0.94	0.83
1915	0.49	0.48	0.28	0.44	0.42	0.86	0.52	0.62	0.44	0.36	0.9	0.3	0.12	0.39	0.46	0.77	0.51	0.61	0.56
1916	0.53	0.4	0.29	0.36	0.18	0.56	0.71	0.48	0.56	0.52	0.98	0.19	0.19	0.36	0.46	0.56	0.43	0.75	0.21
1917	0.47	0.36	0.37	0.51	0.47	0.52	0.59	0.53	0.58	0.5	0.77	0.26	0.22	0.41	0.36	0.6	0.48	0.68	0.51
1918	0.33	0.3	0.41	0.41	0.39	0.54	0.43	0.44	0.38	0.37	0.55	0.18	0.14	0.34	0.31	0.49	0.31	0.61	0.28
1919	0.44	0.26	0.38	0.42	0.39	0.7	0.5	0.46	0.4	0.31	0.62	0.32	0.15	0.46	0.35	0.61	0.23	0.68	0.33
1920	0.42	0.27	0.31	0.42	0.36	0.81	0.52	0.44	0.4	0.62	0.6	0.26	0.22	0.39	0.27	0.53	0.34	0.9	0.3
1921	0.45	0.24	0.32	0.38	0.27	0.9	0.69	0.54	0.57	0.52	1.26	0.23	0.19	0.47	0.28	0.57	0.46	0.64	0.3
1922	0.42	0.55	0.4	0.45	0.42	0.79	0.53	0.73	0.66	0.48	0.75	0.4	0.29	0.51	0.34	0.46	0.46	0.66	0.41
1923	0.47	0.45	0.45	0.48	0.41	0.72	0.4	0.72	0.52	0.41	0.96	0.34	0.18	0.46	0.46	0.53	0.57	0.76	0.27
1924	0.44	0.41	0.34	0.52	0.39	0.64	0.4	0.56	0.38	0.32	0.9	0.3	0.16	0.42	0.42	0.63	0.39	0.76	0.35
1925	0.38	0.52	0.36	0.43	0.31	0.41	0.4	0.48	0.41	0.31	0.68	0.24	0.17	0.32	0.42	0.52	0.4	0.76	0.23
1926	0.48	0.62	0.51	0.46	0.31	0.7	0.38	0.54	0.45	0.31	1	0.22	0.17	0.56	0.71	1.06	0.58	0.78	0.26
1927	0.31	0.52	0.55	0.4	0.23	0.48	0.39	0.49	0.36	0.33	0.75	0.23	0.16	0.62	0.6	0.7	0.54	1.04	0.21
1928	0.35	0.5	0.52	0.34	0.32	0.65	0.71	0.5	0.32	0.29	0.93	0.12	0.19	0.47	0.51	0.49	0.59	0.87	0.34
1929	0.32	0.47	0.65	0.37	0.32	0.53	0.44	0.56	0.44	0.38	0.97	0.24	0.21	0.5	0.54	0.52	0.56	1.05	0.41
1930	0.41	0.44	0.59	0.41	0.38	0.66	0.44	0.47	0.48	0.36	0.53	0.22	0.17	0.45	0.4	0.49	0.35	0.76	0.31
1931	0.2	0.4	0.5	0.37	0.39	0.77	0.61	0.5	0.36	0.31	0.58	0.18	0.15	0.3	0.38	0.56	0.33	0.56	0.31
1932	0.35	0.36	0.58	0.43	0.39	0.68	0.59	0.47	0.53	0.36	0.68	0.12	0.17	0.37	0.47	0.44	0.4	0.79	0.45
1933	0.23	0.22	0.52	0.3	0.44	0.72	0.59	0.73	0.58	0.46	0.63	0.19	0.2	0.27	0.39	0.31	0.34	0.84	0.37
1934	0.32	0.39	0.93	0.29	0.36	0.76	0.75	0.76	0.6	0.5	0.69	0.13	0.11	0.44	0.34	0.44	0.34	0.51	0.4
1935	0.55	0.51	1.04	0.42	0.4	0.86	1.09	0.99	0.57	0.75	0.67	0.19	0.21	0.61	0.43	0.48	0.58	0.84	0.46
1936	0.54	0.53	0.99	0.47	0.44	0.81	0.92	0.86	0.45	0.55	0.63	0.2	0.3	0.62	0.44	0.36	0.47	1.05	0.42
1937	0.38	0.35	0.74	0.32	0.36	0.79	0.49	0.74	0.29	0.38	0.51	0.19	0.24	0.38	0.32	0.27	0.33	0.88	0.31
1938	0.4	0.57	1.08	0.47	0.46	0.98	0.58	0.68	0.41	0.38	0.72	0.25	0.3	0.49	0.43	0.51	0.44	0.95	0.41
1939	0.48	0.59	1.28	0.59	0.38	0.99	0.67	0.61	0.47	0.31	0.93	0.19	0.22	0.63	0.55	0.94	0.74	1.08	0.48
1940	0.34	0.53	0.75	0.47	0.37	0.64	0.41	0.55	0.38	0.27	0.6	0.18	0.2	0.5	0.48	0.7	0.44	0.91	0.36
1941	0.64	0.71	1.03	0.5	0.37	0.85	0.4	0.62	0.5	0.31	1.12	0.18	0.16	1.02	0.86	1.32	0.57	1.48	0.35
1942	0.55	0.58	0.81	0.35	0.29	0.72	0.33	0.52	0.42	0.3	1.16	0.14	0.43	1.05	0.83	1.06	0.6	1.25	0.31
1943	0.64	0.71	0.83	0.45	0.31	0.6	0.4	0.6	0.45	0.46	0.91	0.14	0.34	0.65	0.72	0.6	0.5	0.86	0.29
1944	0.4	0.45	0.64	0.52	0.43	0.59	0.33	0.56	0.42	0.37	0.62	0.1	0.25	0.51	0.47	0.41	0.38	0.81	0.38
1945	0.35	0.39	0.64	0.55	0.33	0.56	0.39	0.48	0.33	0.29	0.52	0.09	0.2	0.44	0.46	0.41	0.33	0.7	0.37
1946	0.31	0.49	0.81	0.54	0.19	0.7	0.45	0.71	0.37	0.35	0.63	0.14	0.15	0.56	0.55	0.62	0.55	0.91	0.24
1947	0.2	0.45	0.68	0.55	0.4	0.63	0.34	0.48	0.41	0.26	0.76	0.13	0.19	0.55	0.34	0.62	0.3	0.72	0.32
1948	0.22	0.46	0.71	0.46	0.41	0.6	0.32	0.57	0.39	0.28	0.93	0.08	0.1	0.48	0.41	0.67	0.42	0.87	0.28
1949	0.24	0.61	0.99	0.53	0.4	0.88	0.57	0.53	0.61	0.3	1.24	0.19	0.21	0.5	0.53	0.83	0.55	0.84	0.42
1950	0.33	0.79	0.88	0.47	0.5	0.89	0.58	0.64	0.48	0.51	1.07	0.2	0.15	0.43	0.59	0.6	0.55	1.04	0.32
1951	0.35	0.19	1.03	0.38	0.39	0.85	0.52	0.76	0.25	0.43	1.47	0.19	0.35	0.68	0.47	1.14	0.59	2.53	0.31
1952	0.34	0.75	0.79	0.36	0.15	0.72	0.37	0.5	0.29	0.34	1.29	0.09	0.24	0.61	0.26	1.08	0.45	2.14	0.12
1953	0.17	0.28	0.49	0.32	0.13	0.47	0.19	0.21	0.21	0.2	0.62	0.02	0.15	0.35	0.18	0.6	0.32	1.22	0.18
1954	0.44	0.53	0.61	0.42	0.2	0.65	0.33	0.35	0.33	0.22	1.32	0.2	0.18	0.68	0.27	0.58	0.59	1.53	0.28
1955	0.5	0.52	0.53	0.51	0.39	0.61	0.31	0.48	0.35	0.29	1.37	0.15	0.39	0.61	0.23	0.58	0.78	1.16	0.33
1956	0.6	0.75	0.48	0.58	0.38	0.73	0.37	0.6	0.68	0.41	1.35	0.23	0.52	0.64	0.31	0.64	0.78	1.17	0.53
1957	0.37	0.62	0.51	0.53	0.4	0.57	0.33	0.58	0.38	0.41	0.81	0.23	0.32	0.39	0.27	0.53	0.53	1.1	0.43
1958	0.36	0.65	0.51	0.54	0.38	0.59	0.37	0.61	0.43	0.32	0.84	0.18	0.3	0.52	0.27	0.59	0.46	0.91	0.34
1959	0.3	0.48	0.67	0.42	0.35	0.37	0.27	0.61	0.37	0.26	0.69	0.18	0.33	0.5	0.26	0.49	0.49	0.77	0.38
1960	0.28	0.31	0.63	0.29	0.34	0.41	0.31	0.52	0.28	0.33	0.58	0.18	0.38	0.41	0.24	0.4	0.42	0.75	0.27
1961	0.23	0.34	0.5	0.22	0.27	0.66	0.19	0.49	0.29	0.22	0.62	0.13	0.34	0.27	0.2	0.47	0.31	0.47	0.3
1962	0.19	0.12	0.51	0.2	0.27	0.73	0.18	0.51	0.23	0.33	0.68	0.1	0.32	0.45	0.26	0.46	0.43	0.69	0.42
1963	0.29	0.27	0.51	0.13	0.23	0.58	0.16	0.5	0.26	0.18	0.84	0.09	0.47	0.54	0.2	0.6	0.27	0.74	0.19
1964	0.37	0.37	0.54	0.22	0.31	0.47	0.16	0.65	0.27	0.26	0.74	0.16	0.51	0.59	0.2	0.58	0.59	0.76	0.31
1965	0.34	0.34	0.45	0.2	0.47	0.51	0.18	0.55	0.31	0.26	0.78	0.14	0.6	0.59	0.29	0.57	0.53	0.81	0.45
1966	0.4	0.39	0.63	0.31	0.66	0.95	0.28	1.19	0.38	0.32	1.01	0.21	0.53	0.55	0.35	0.68	0.55	1.09	0.5
1967	0.4	0.52	0.59	0.33	0.51	0.67	0.3	0.79	0.45	0.34	0.85	0.28	0.48	0.42	0.26	0.52	0.35	1.02	0.43
1968	0.28	0.42	0.41	0.19	0.35	0.64	0.27	0.67	0.31	0.13	0.66	0.17	0.34	0.39	0.2	0.39	0.22	0.76	0.33
1969	0.27	0.25	0.42	0.23	0.38	0.5	0.45	0.52	0.28	0.25	0.83	0.18	0.32	0.4	0.16	0.44	0.29	0.83	0.24
1970	0.37	0.6	0.53	0.31	0.54	0.58	0.7	0.66	0.31	0.24	0.65	0.26	0.36	0.47	0.3	0.41	0.34	0.85	0.37
1971	0.36	0.68	0.82	0.37	0.46	0.53	0.41	0.68	0.3	0.31	0.93	0.18	0.22	0.41	0.24	0.48	0.43	0.94	0.36
1972	0.29	0.62	0.74	0.28	0.47	0.4	0.31	0.77	0.38	0.31	1.18	0.23	0.39	0.35	0.29	0.48	0.48	1.05	0.35
1973	0.29	0.47	0.65	0.27	0.52	0.57	0.26	0.56	0.27	0.29	0.98	0.18	0.39	0.32	0.36	0.48	0.32	0.77	0.38
1974	0.23	0.22	0.61	0.23	0.49	0.5	0.18	0.51	0.24	0.38	1.05	0.21	0.26	0.27	0.25	0.42	0.39	0.92	0.3
1975	0.3	0.49	0.72	0.31	0.53	0.52	0.21	0.59	0.39	0.42	0.85	0.3	0.29	0.32	0.27	0.4	0.49	0.71	0.43
1976	0.29	0.34	0.44	0.27	0.55	0.43	0.16	0.49	0.24	0.28	0.8	0.19	0.19	0.24	0.31	0.36	0.44	0.74	0.42
1977	0.25	0.37	0.54	0.32	0.55	0.63	0.19	0.44	0.21	0.27	0.75	0.16	0.14	0.39	0.16	0.42	0.48	0.43	0.55
1978	0.34	0.32	0.84	0.25	0.43	0.7	0.18	0.44	0.23	0.25	1.12	0.13	0.11	0.27	0.25	0.41	0.4	0.56	0.33
1979	0.37	0.43	1.04	0.48	0.7	0.66	0.28	0.59	0.28	0.35	0.86	0.21	0.25	0.37	0.44	0.44	0.42	0.52	0.62
1980	0.29	0.53	0.89	0.41	0.54	0.62	0.2	0.67	0.3	0.21	0.98	0.27	0.19	0.41	0.32	0.3	0.41	0.51	0.42
1981	0.21	0.76	0.43	0.22	0.44	0.4	0.11	0.47	0.1	0.2	1.01	0.12	0.22	0.4	0.12	0.27	0.27	0.55	0.27
1982	0.32	0.9	0.68	0.25	0.41	0.5	0.26	1.15	0.14	0.21	1.06	0.19	0.21	0.55	0.13	0.22	0.18	0.56	0.22
1983	0.2	0.74	0.51	0.14	0.35	0.56	0.23	0.59	0.16	0.2	0.79	0.05	0.21	0.35	0.09	0.17	0.19	0.54	0.14
1984	0.27	0.67	0.64	0.17	0.47	0.69	0.26	1.43	0.25	0.35	0.74	0.25	0.3	0.64	0.23	0.26	0.22	0.43	0.44
1985	0.23	0.48	0.81	0.3	0.58	0.55	0.24	0.85	0.28	0.32	0.75	0.26	0.31	0.42	0.19	0.33	0.34	0.5	0.36
1986	0.18	0.39	0.49	0.29	0.67	0.48	0.2	0.64	0.16	0.34	0.5	0.2	0.22	0.32	0.24	0.26	0.3	0.5	0.31
1987	0.19	0.7	0.77	0.31	0.68	0.49	0.3	0.67	0.18	0.33	0.36	0.12	0.2	0.33	0.23	0.28	0.33	0.38	0.21
1988	0.29	0.51	0.72	0.31	0.54	0.6	0.32	0.65	0.23	0.3	0.35	0.09	0.22	0.25	0.14	0.28	0.35	0.49	0.17
1989	0.11	0.1	0.28	0.15	0.3	0.36	0.06	0.37	0.16	0.49	0.34	0.05	0.1	0.22	0.09	0.07	0.14	0.44	0.05
1990	0.13	0.27	0.96	0.27	0.43	0.63	0.36	0.4	0.24	0.38	0.32	0.18	0.11	0.39	0.12	0.23	0.3	0.44	0.12
1991	0.1	0.06	0.65	0.18	0.15	0.55	0.06	0.26	0.05	0.21	0.17	0.02	0.06	0.17	0.06	0.14	0.16	0.21	0.02
1992	0.18	0.22	0.67	0.22	0.3	0.5	0.22	0.51	0.2	0.36	0.29	0.2	0.1	0.35	0.14	0.29	0.26	0.43	0.13
1993	0.1	0.16	0.71	0.18	0.23	0.59	0.15	0.65	0.2	0.3	0.25	0.04	0.11	0.31	0.08	0.32	0.28	0.33	0.03
