# Cleaveland - Crystal - PIPO - ITRDB NM529
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2941
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2941.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529d-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm529d-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529d.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm529d.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Crystal - PIPO - ITRDB NM529
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal
#   Location: New Mexico
#   Northernmost_Latitude: 35.97
#   Southernmost_Latitude: 35.97
#   Easternmost_Longitude: -108.8
#   Westernmost_Longitude: -108.8
#   Elevation_m: 2755
#--------------------
# Data_Collection
#   Collection_Name: NM529
#   First_Year: 1652
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  total ring density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CP163R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP163R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP168R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP168R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP181R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP181R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP191R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP191R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP201R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP201R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP203R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP203R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP211R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP211R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP221R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP221R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP233R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP233R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP283R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP283R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP293R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP293R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP294R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP294R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP304R_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP304R; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CP163R_raw	CP168R_raw	CP181R_raw	CP191R_raw	CP201R_raw	CP203R_raw	CP211R_raw	CP221R_raw	CP233R_raw	CP283R_raw	CP293R_raw	CP294R_raw	CP304R_raw
1716	0.48	NA	NA	NA	0.43	0.46	NA	NA	NA	NA	0.38	0.43	0.3
1717	0.49	NA	NA	NA	0.4	0.43	NA	NA	NA	NA	0.37	0.43	0.29
1718	0.45	NA	NA	NA	0.35	0.39	NA	NA	NA	NA	0.37	0.34	0.27
1719	0.46	NA	NA	NA	0.38	0.39	NA	NA	NA	NA	0.42	0.39	0.29
1720	0.44	NA	NA	NA	0.36	0.38	0.39	NA	NA	NA	0.36	0.36	0.25
1721	0.46	NA	NA	NA	0.35	0.38	0.36	NA	NA	NA	0.35	0.34	0.26
1722	0.47	NA	NA	NA	0.39	0.41	0.4	NA	NA	NA	0.38	0.41	0.3
1723	0.5	NA	NA	NA	0.37	0.38	0.36	NA	NA	NA	0.38	0.39	0.28
1724	0.46	NA	NA	NA	0.42	0.4	0.48	NA	NA	NA	0.4	0.43	0.32
1725	0.49	NA	NA	NA	0.41	0.42	0.42	NA	NA	NA	0.42	0.44	0.31
1726	0.48	NA	NA	NA	0.4	0.43	0.41	NA	NA	NA	0.39	0.42	0.3
1727	0.5	NA	NA	NA	0.4	0.41	0.37	NA	NA	NA	0.37	0.37	0.31
1728	0.46	NA	NA	NA	0.37	0.4	0.34	NA	NA	NA	0.4	0.41	0.37
1729	0.48	NA	NA	NA	0.46	0.5	0.39	NA	NA	NA	0.44	0.39	0.38
1730	0.48	NA	NA	NA	0.41	0.48	0.44	NA	NA	NA	0.43	0.43	0.37
1731	0.48	NA	NA	NA	0.4	0.44	0.44	NA	NA	NA	0.41	0.42	0.39
1732	0.48	NA	NA	NA	0.43	0.45	0.43	NA	NA	NA	0.4	0.39	0.4
1733	0.53	NA	NA	NA	0.41	0.49	0.45	NA	NA	NA	0.38	0.39	0.42
1734	0.49	NA	NA	NA	0.39	0.43	0.44	NA	NA	NA	0.4	0.41	0.36
1735	0.52	NA	NA	NA	0.51	0.54	0.47	NA	NA	NA	0.44	0.46	0.47
1736	0.51	NA	NA	NA	0.47	0.48	0.45	NA	NA	NA	0.42	0.4	0.29
1737	0.49	NA	NA	NA	0.49	0.49	0.46	NA	NA	NA	0.4	0.41	0.36
1738	0.44	NA	NA	NA	0.43	0.47	0.43	NA	NA	0.38	0.4	0.37	0.37
1739	0.5	NA	NA	NA	0.43	0.48	0.4	NA	NA	0.34	0.39	0.44	0.37
1740	0.5	NA	NA	NA	0.42	0.47	0.5	NA	NA	0.35	0.4	0.43	0.32
1741	0.5	NA	NA	NA	0.4	0.41	0.42	NA	NA	0.33	0.4	0.4	0.33
1742	0.47	NA	NA	NA	0.43	0.42	0.45	NA	NA	0.35	0.42	0.38	0.27
1743	0.46	NA	NA	NA	0.41	0.42	0.43	NA	NA	0.33	0.41	0.4	0.33
1744	0.43	NA	NA	NA	0.37	0.43	0.39	NA	NA	0.34	0.44	0.4	0.34
1745	0.46	NA	NA	NA	0.44	0.46	0.43	NA	NA	0.34	0.41	0.42	0.36
1746	0.4	NA	NA	NA	0.36	0.39	0.38	NA	NA	0.34	0.37	0.36	0.32
1747	0.49	NA	NA	NA	0.38	0.39	0.39	NA	NA	0.32	0.4	0.4	0.39
1748	0.53	NA	NA	NA	0.49	0.56	0.47	NA	NA	0.33	0.49	0.52	0.39
1749	0.44	NA	NA	NA	0.39	0.42	0.45	NA	NA	0.3	0.42	0.39	0.4
1750	0.51	NA	NA	NA	0.46	0.49	0.47	NA	NA	0.32	0.41	0.4	0.35
1751	0.44	NA	NA	NA	0.4	0.44	0.43	NA	NA	0.37	0.42	0.38	0.33
1752	0.49	NA	NA	NA	0.44	0.46	0.39	NA	NA	0.37	0.42	0.42	0.38
1753	0.49	NA	NA	NA	0.46	0.44	0.56	NA	NA	0.37	0.43	0.45	0.39
1754	0.48	NA	NA	NA	0.43	0.44	0.45	NA	NA	0.42	0.42	0.41	0.39
1755	0.47	NA	NA	NA	0.45	0.48	0.43	NA	NA	0.34	0.4	0.39	0.35
1756	0.44	NA	NA	NA	0.38	0.42	0.52	NA	NA	0.33	0.42	0.42	0.37
1757	0.44	NA	NA	NA	0.41	0.46	0.44	NA	NA	0.34	0.43	0.4	0.37
1758	0.44	NA	NA	NA	0.38	0.43	0.45	NA	NA	0.34	0.42	0.43	0.31
1759	0.45	NA	NA	NA	0.41	0.41	0.41	NA	NA	0.34	0.42	0.44	0.36
1760	0.46	NA	NA	NA	0.43	0.43	0.39	NA	NA	0.33	0.43	0.45	0.33
1761	0.41	NA	NA	NA	0.41	0.42	0.44	NA	NA	0.33	0.37	0.39	0.33
1762	0.45	NA	NA	NA	0.4	0.44	0.41	NA	NA	0.4	0.39	0.38	0.35
1763	0.48	NA	NA	NA	0.41	0.45	0.43	NA	NA	0.37	0.4	0.44	0.38
1764	0.47	NA	NA	NA	0.4	0.43	0.44	NA	NA	0.4	0.39	0.4	0.34
1765	0.51	NA	NA	NA	0.46	0.42	0.4	NA	NA	0.4	0.44	0.4	0.39
1766	0.42	NA	NA	NA	0.4	0.39	0.39	NA	NA	0.37	0.38	0.36	0.33
1767	0.46	NA	NA	NA	0.45	0.43	0.46	NA	NA	0.37	0.4	0.41	0.43
1768	0.51	NA	NA	NA	0.45	0.45	0.44	NA	NA	0.36	0.43	0.43	0.42
1769	0.46	NA	NA	NA	0.42	0.45	0.42	NA	NA	0.42	0.42	0.38	0.42
1770	0.48	NA	0.4	NA	0.42	0.46	0.43	NA	NA	0.37	0.42	0.4	0.4
1771	0.47	NA	0.41	NA	0.43	0.45	0.44	NA	NA	0.36	0.4	0.4	0.38
1772	0.51	NA	0.4	NA	0.46	0.44	0.48	NA	NA	0.42	0.43	0.4	0.4
1773	0.47	NA	0.44	NA	0.43	0.43	0.51	NA	NA	0.34	0.45	0.48	0.48
1774	0.43	NA	0.42	NA	0.41	0.43	0.47	NA	NA	0.38	0.36	0.37	0.33
1775	0.48	NA	0.44	NA	0.47	0.45	0.41	NA	NA	0.33	0.39	0.43	0.37
1776	0.45	NA	0.42	NA	0.43	0.41	0.44	NA	NA	0.35	0.41	0.44	0.38
1777	0.49	NA	0.41	NA	0.51	0.48	0.48	NA	NA	0.39	0.39	0.51	0.37
1778	0.49	NA	0.47	NA	0.58	0.54	0.47	NA	NA	0.38	0.38	0.49	0.4
1779	0.46	NA	0.49	NA	0.39	0.4	0.42	NA	NA	0.43	0.39	0.37	0.36
1780	0.49	NA	0.49	NA	0.43	0.4	0.41	NA	NA	0.37	0.42	0.44	0.39
1781	0.47	NA	0.45	NA	0.4	0.43	0.42	NA	NA	0.43	0.36	0.41	0.33
1782	0.44	NA	0.46	NA	0.46	0.51	0.45	NA	NA	0.37	0.39	0.42	0.35
1783	0.46	NA	0.45	NA	0.39	0.44	0.4	NA	NA	0.46	0.36	0.41	0.33
1784	0.43	NA	0.46	NA	0.42	0.43	0.44	NA	NA	0.41	0.34	0.39	0.34
1785	0.48	NA	0.44	NA	0.41	0.44	0.41	NA	NA	0.41	0.38	0.41	0.34
1786	0.44	NA	0.47	NA	0.44	0.47	0.46	NA	NA	0.4	0.33	0.35	0.32
1787	0.47	NA	0.44	NA	0.43	0.47	0.42	NA	NA	0.41	0.39	0.42	0.33
1788	0.45	NA	0.48	NA	0.49	0.51	0.46	NA	NA	0.44	0.36	0.45	0.3
1789	0.43	NA	0.47	NA	0.51	0.54	0.47	NA	NA	0.46	0.36	0.48	0.32
1790	0.44	NA	0.46	NA	0.44	0.46	0.47	NA	NA	0.46	0.33	0.47	0.37
1791	0.46	NA	0.46	NA	0.45	0.46	0.43	NA	NA	0.43	0.34	0.42	0.38
1792	0.47	NA	0.47	NA	0.46	0.51	0.45	NA	NA	0.44	0.38	0.4	0.36
1793	0.46	NA	0.45	NA	0.43	0.44	0.44	NA	NA	0.43	0.36	0.38	0.33
1794	0.44	NA	0.46	NA	0.54	0.55	0.47	NA	NA	0.4	0.38	0.43	0.37
1795	0.42	NA	0.42	NA	0.44	0.5	0.43	NA	NA	0.45	0.38	0.46	0.33
1796	0.43	NA	0.42	NA	0.44	0.46	0.43	NA	NA	0.4	0.35	0.42	0.29
1797	0.43	NA	0.42	NA	0.42	0.46	0.39	NA	NA	0.39	0.37	0.41	0.31
1798	0.44	NA	0.42	0.44	0.44	0.49	0.41	NA	NA	0.4	0.38	0.41	0.33
1799	0.43	NA	0.45	0.45	0.44	0.48	0.48	NA	NA	0.37	0.36	0.36	0.34
1800	0.47	NA	0.42	0.43	0.46	0.5	0.45	NA	NA	0.45	0.35	0.36	0.33
1801	0.49	NA	0.42	0.47	0.48	0.55	0.52	NA	NA	0.4	0.35	0.36	0.35
1802	0.45	NA	0.41	0.45	0.46	0.51	0.49	NA	NA	0.43	0.34	0.36	0.3
1803	0.47	NA	0.38	0.46	0.48	0.49	0.52	NA	NA	0.39	0.35	0.36	0.35
1804	0.47	NA	0.39	0.48	0.49	0.5	0.49	NA	NA	0.41	0.35	0.38	0.35
1805	0.47	NA	0.38	0.48	0.46	0.45	0.53	NA	NA	0.39	0.33	0.38	0.3
1806	0.47	NA	0.41	0.5	0.46	0.53	0.5	NA	NA	0.38	0.34	0.39	0.35
1807	0.47	NA	0.4	0.45	0.45	0.43	0.46	NA	NA	0.38	0.34	0.39	0.31
1808	0.45	NA	0.42	0.49	0.49	0.49	0.48	NA	NA	0.44	0.33	0.37	0.34
1809	0.47	NA	0.41	0.49	0.54	0.52	0.54	NA	NA	0.46	0.33	0.39	0.29
1810	0.49	NA	0.37	0.45	0.45	0.45	0.48	NA	NA	0.42	0.3	0.34	0.31
1811	0.47	NA	0.37	0.47	0.47	0.47	0.45	NA	NA	0.39	0.32	0.34	0.33
1812	0.47	NA	0.39	0.47	0.42	0.45	0.41	NA	NA	0.38	0.33	0.38	0.31
1813	0.46	NA	0.38	0.45	0.47	0.49	0.4	NA	NA	0.37	0.33	0.39	0.29
1814	0.45	NA	0.4	0.44	0.42	0.44	0.43	NA	NA	0.39	0.31	0.35	0.33
1815	0.47	NA	0.37	0.42	0.43	0.45	0.39	NA	NA	0.39	0.31	0.35	0.32
1816	0.45	NA	0.37	0.43	0.41	0.42	0.39	NA	NA	0.36	0.31	0.31	0.29
1817	0.5	NA	0.38	0.44	0.43	0.41	0.38	NA	NA	0.37	0.33	0.35	0.3
1818	0.47	NA	0.4	0.52	0.53	0.52	0.5	NA	NA	0.41	0.34	0.34	0.32
1819	0.44	NA	0.4	0.48	0.48	0.49	0.57	NA	NA	0.42	0.38	0.36	0.33
