# Bunn - Heather Meadows, Mt Baker - TSME - ITRDB WA134
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5542
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5542.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa134-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa134-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa134.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa134.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-11-30
#--------------------
# File_Last_Modified_Date
#   Date: 2007-11-30
#--------------------
# Title
#   Study_Name: Bunn - Heather Meadows, Mt Baker - TSME - ITRDB WA134
#--------------------
# Investigators
#   Investigators: Bunn, A.G.(https://orcid.org/0000-0001-9027-2162)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Heather Meadows, Mt Baker
#   Location: Washington
#   Northernmost_Latitude: 48.87
#   Southernmost_Latitude: 48.87
#   Easternmost_Longitude: -121.68
#   Westernmost_Longitude: -121.68
#   Elevation_m: 1310
#--------------------
# Data_Collection
#   Collection_Name: WA134
#   First_Year: 1600
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## bkr01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bkr14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bkr14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	bkr01_raw	bkr02_raw	bkr03_raw	bkr04_raw	bkr05_raw	bkr06_raw	bkr07_raw	bkr08_raw	bkr09_raw	bkr10_raw	bkr11_raw	bkr12_raw	bkr13_raw	bkr14_raw
1658	0.568	NA	NA	NA	0.741	0.708	1.281	0.209	NA	0.495	NA	0.233	0	NA
1659	0.503	NA	NA	NA	0.565	0.73	1.107	0.178	NA	0.451	NA	0.206	0.861	NA
1660	0.53	NA	NA	NA	0.665	0.851	1.129	0.237	NA	0.572	NA	0.263	0.724	NA
1661	0.56	NA	NA	NA	0.786	0.96	1.235	0.235	NA	0.648	NA	0.292	1.044	NA
1662	0.427	NA	NA	NA	0.515	0.546	0.746	0.174	NA	0.508	NA	0.192	0.934	NA
1663	0.459	NA	NA	NA	0.764	0.803	0.811	0.196	NA	0.88	NA	0.137	0.715	NA
1664	0.454	NA	NA	NA	0.77	0.845	0.886	0.187	NA	0.556	NA	0.103	0.562	NA
1665	0.782	NA	NA	NA	0.583	1.198	1.129	0.31	NA	0.748	NA	0.286	0.95	NA
1666	0.819	NA	NA	NA	0.777	1.015	1.759	0.198	NA	0.639	NA	0.254	0.939	NA
1667	0.637	NA	NA	NA	0.678	0.884	1.469	0.246	NA	0.508	NA	0.248	0.782	NA
1668	0.435	NA	NA	NA	0.568	0.722	1	0.198	NA	0.432	NA	0.107	0.548	NA
1669	0.622	NA	NA	NA	0.783	1.181	1.566	0.234	NA	0.698	NA	0.216	0.844	NA
1670	0.505	NA	NA	NA	0.758	1.024	1.402	0.317	NA	0.495	NA	0.245	0.626	NA
1671	0.513	NA	NA	NA	0.669	0.888	0.944	0.366	NA	0.533	NA	0.205	0.677	NA
1672	0.473	NA	NA	NA	0.637	0.73	0.986	0.24	NA	0.409	NA	0.161	0.608	NA
1673	0.66	NA	NA	NA	0.955	1.224	1.202	0.301	NA	0.515	NA	0.23	1.039	NA
1674	0.541	NA	NA	NA	0.704	1.09	0.834	0.33	NA	0.582	NA	0.223	0.968	NA
1675	0.363	NA	NA	NA	0.471	0.736	0.654	0.147	NA	0.417	NA	0.145	0.6	NA
1676	0.405	NA	NA	NA	0.462	0.758	0.59	0.142	NA	0.324	NA	0.137	0.447	NA
1677	0.5	NA	NA	NA	0.513	0.755	0.61	0.289	NA	0.612	NA	0.26	0.465	NA
1678	0.489	NA	NA	NA	0.607	0.683	0.525	0.277	NA	0.546	NA	0.267	0.48	NA
1679	0.602	NA	NA	NA	0.627	0.815	0.508	0.306	NA	0.5	NA	0.149	0.669	NA
1680	0.759	NA	NA	NA	0.635	0.668	0.608	0.361	NA	0.524	NA	0.188	0.643	NA
1681	0.886	NA	NA	NA	0.587	1.143	0.654	0.464	NA	0.374	NA	0.158	0.804	NA
1682	0.821	NA	NA	NA	0.554	1.428	0.743	0.503	NA	0.464	NA	0.184	0.963	NA
1683	0.642	NA	NA	NA	0.459	0.9	0.751	0.486	NA	0.589	NA	0.157	0.529	NA
1684	0.531	NA	0.499	NA	0.387	0.661	0.511	0.313	NA	0.474	NA	0.135	0.532	NA
1685	0.652	NA	0.375	NA	0.567	0.351	0.818	0.265	NA	0.389	NA	0.122	0.326	NA
1686	0.789	NA	0.386	NA	0.693	0.605	0.898	0.303	NA	0.392	NA	0.153	0.42	0.745
1687	0.958	NA	0.775	NA	0.715	1.277	0.983	0.54	NA	0.559	NA	0.201	0.656	0.671
1688	0.778	NA	0.739	NA	0.873	0.837	0.719	0.318	NA	0.476	NA	0.175	0.717	0.843
1689	1.009	NA	0.951	NA	0.781	0.77	0.878	0.334	NA	0.517	NA	0.188	0.789	0.726
1690	1.025	NA	0.612	NA	0.691	0.632	0.854	0.395	NA	0.499	NA	0.118	0.648	0.686
1691	0.904	NA	0.686	NA	0.646	0.498	0.734	0.427	NA	0.537	NA	0.218	0.662	0.59
1692	1.066	NA	0.614	NA	0.7	0.579	0.693	0.405	NA	0.446	NA	0.183	0.591	0.448
1693	0.749	NA	0.324	NA	0.622	0.532	0.812	0.433	NA	0.352	NA	0.083	0.464	0.579
1694	1.004	NA	0.51	NA	0.58	0.862	0.888	0.293	NA	0.334	NA	0.108	0.557	0.599
1695	0.868	NA	0.73	NA	0.52	0.841	0.743	0.551	NA	0.365	NA	0.145	0.536	0.321
1696	0.472	NA	0.375	NA	0.484	0.518	0.63	0.309	NA	0.278	NA	0.084	0.399	0.261
1697	0.542	NA	0.204	NA	0.475	0.454	0.551	0.199	NA	0.257	NA	0.094	0.214	0.257
1698	0.612	NA	0.233	NA	0.549	0.444	0.68	0.289	NA	0.43	NA	0.105	0.282	0.28
1699	0.804	NA	0.317	NA	0.653	0.542	0.676	0.286	NA	0.318	NA	0.088	0.36	0.437
1700	0.761	NA	0.307	NA	0.599	0.64	0.568	0.367	0.383	0.408	NA	0	0.391	0.435
1701	0.55	NA	0.131	NA	0.461	0.412	0.374	0.257	0.467	0.353	NA	0.081	0.288	0.297
1702	0.455	NA	0.239	NA	0.556	0.372	0.399	0.179	0.455	0.324	NA	0.072	0.309	0.357
1703	0.503	NA	0.076	NA	0.378	0.463	0.365	0.227	0.422	0.327	NA	0.079	0.375	0.329
1704	0.95	NA	0.36	NA	0.418	0.582	0.503	0.584	0.568	0.286	NA	0.122	0.599	0.605
1705	0.801	NA	0.413	NA	0.381	0.555	0.715	0.641	0.746	0.445	NA	0.153	0.672	0.716
1706	0.553	NA	0.348	NA	0.277	0.59	0.431	0.368	0.513	0.439	NA	0.109	0.399	0.286
1707	0.683	NA	0.286	NA	0.394	0.614	0.473	0.306	0.456	0.415	NA	0.057	0.427	0.472
1708	1.125	NA	0.366	NA	0.528	0.643	0.507	0.304	0.409	0.555	NA	0.099	0.501	0.483
1709	0.801	NA	0.272	NA	0.493	0.695	0.581	0.241	0.409	0.329	NA	0.11	0.438	0.4
1710	1.004	NA	0.552	0.726	0.638	0.785	0.801	0.435	0.334	0.36	1.443	0.188	0.546	0.71
1711	0.811	NA	0.337	0.819	0.57	0.578	0.643	0.326	0.29	0.364	1.084	0.174	0.564	0.417
1712	0.905	NA	0.485	0.806	0.654	0.643	0.812	0.578	0.545	0.391	0.994	0.178	0.783	0.734
1713	0.884	NA	0.48	0.922	0.517	0.467	0.51	0.664	0.735	0.312	0.683	0.099	0.848	0.872
1714	0.667	NA	0.356	0.781	0.466	0.641	0.435	0.395	0.501	0.324	0.8	0.084	0.68	0.655
1715	0.449	NA	0.135	0.658	0.365	0.49	0.307	0.162	0.339	0.252	0.757	0.052	0.293	0.314
1716	0.813	NA	0.28	1.076	0.576	0.657	0.637	0.249	0.593	0.401	0.925	0.172	0.415	0.433
1717	1.032	NA	0.565	0.545	0.431	0.851	0.719	0.526	0.55	0.434	1.174	0.135	0.779	0.757
1718	1.326	NA	0.763	0.797	0.301	1.024	0.804	0.956	0.551	0.286	0.995	0.221	0.872	0.971
1719	1.161	NA	0.874	0.635	0.477	0.59	0.875	0.938	0.58	0.279	1.168	0.139	0.671	0.677
1720	0.905	NA	0.688	0.699	0.337	0.602	0.68	0.654	0.54	0.217	1.055	0.118	0.429	0.418
1721	1.029	NA	0.791	0.464	0.203	0.966	0.803	0.646	0.755	0.423	1.003	0.152	0.508	0.549
1722	1.082	NA	0.619	0.843	0.301	0.813	0.689	0.347	0.586	0.403	0.928	0.134	0.38	0.367
1723	1.048	NA	0.436	0.959	0.432	0.567	0.735	0.216	0.634	0.265	0.832	0.085	0.402	0.443
1724	0.995	NA	0.361	0.73	0.335	0.451	0.664	0.285	0.658	0.418	0.874	0.092	0.432	0.366
1725	1.074	NA	0.438	0.596	0.42	0.662	0.411	0.232	0.528	0.266	0.899	0.185	0.52	0.543
1726	1.155	NA	0.525	0.716	0.57	0.637	0.998	0.361	0.814	0.433	1.064	0.148	0.558	0.633
1727	0.897	NA	0.396	0.746	0.397	0.432	0.885	0.316	0.57	0.381	0.864	0.169	0.461	0.484
1728	0.956	NA	0.444	0.668	0.581	0.436	0.969	0.348	0.523	0.391	1.124	0.127	0.437	0.413
1729	1.042	NA	0.74	0.655	0.525	0.814	1.162	0.459	0.512	0.38	1.223	0.159	0.505	0.53
1730	1.005	NA	0.89	0.747	0.442	0.778	0.941	0.356	0.382	0.447	1.33	0.1	0.325	0.329
1731	0.962	NA	0.642	0.67	0.509	0.545	0.907	0.403	0.452	0.442	1.286	0.15	0.419	0.426
1732	1.078	NA	0.574	0.839	0.64	0.431	0.908	0.475	0.571	0.353	0.725	0.107	0.508	0.441
1733	0.917	NA	0.521	0.681	0.56	0.431	0.71	0.496	0.59	0.368	0.595	0.154	0.396	0.47
1734	0.595	NA	0.628	0.611	0.531	0.438	0.539	0.388	0.537	0.418	0.747	0.156	0.334	0.346
1735	0.639	NA	0.429	0.702	0.464	0.552	0.568	0.337	0.597	0.391	0.718	0.146	0.379	0.377
1736	0.815	NA	0.416	0.818	0.487	0.57	0.65	0.757	0.639	0.454	0.561	0.115	0.441	0.355
1737	0.838	NA	0.442	1.052	0.461	0.674	0.7	0.593	0.492	0.427	0.647	0.135	0.489	0.641
1738	0.783	NA	0.434	0.815	0.605	0.661	0.696	0.407	0.276	0.48	0.446	0.121	0.459	0.391
1739	0.62	NA	0.58	0.745	0.351	0.614	0.615	0.266	0.536	0.315	0.574	0.086	0.351	0.368
1740	0.653	NA	0.676	1.017	0.495	0.483	0.814	0.519	0.359	0.39	0.461	0.139	0.234	0.268
1741	0.696	NA	0.636	1.13	0.463	0.624	0.972	0.632	1.055	0.437	0.953	0.168	0.528	0.528
1742	0.553	NA	0.245	1.008	0.348	0.501	0.535	0.254	0.657	0.309	0.539	0.127	0.311	0.279
1743	0.716	NA	0.379	0.888	0.506	0.46	0.581	0.402	0.51	0.432	0.601	0.147	0.324	0.374
1744	0.647	NA	0.296	0.672	0.361	0.602	0.683	0.236	0.572	0.406	0.728	0.133	0.324	0.312
1745	0.609	NA	0.292	0.55	0.352	0.653	0.67	0.138	0.483	0.362	0.711	0.093	0.284	0.287
1746	0.796	NA	0.264	0.544	0.472	0.635	0.668	0.158	0.471	0.293	0.67	0.096	0.358	0.261
