# Woodhouse - Ridge Road - PIPO - ITRDB CO565
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5330
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5330.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co565-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co565-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co565.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co565.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Woodhouse - Ridge Road - PIPO - ITRDB CO565
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Brown, P.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ridge Road
#   Location: Colorado
#   Northernmost_Latitude: 39.38
#   Southernmost_Latitude: 39.38
#   Easternmost_Longitude: -104.2
#   Westernmost_Longitude: -104.2
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: CO565
#   First_Year: 1779
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## rir062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rir131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rir131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rix032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rix032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rix021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rix021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## rix031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: rix031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	rir062_raw	rir061_raw	rir111_raw	rir141_raw	rir031_raw	rir121_raw	rir042_raw	rir081_raw	rir041_raw	rir052_raw	rir032_raw	rir071_raw	rir131_raw	rix032_raw	rix021_raw	rix031_raw
1835	NA	NA	1.235	2.699	NA	1.606	1.022	NA	2.308	NA	1.932	NA	1.994	0.57	2.887	0.638
1836	NA	NA	2.375	3.704	NA	1.65	1.345	NA	1.909	NA	3.068	NA	2.812	0.709	2.48	0.781
1837	NA	NA	2.464	3.689	NA	0.958	0.805	NA	1.222	NA	3.375	NA	2.381	0.753	2.345	0.698
1838	NA	NA	2.807	4.193	NA	1.654	1.138	NA	1.654	NA	3.354	NA	2.822	0.894	3.606	1.069
1839	NA	NA	1.773	3.777	NA	1.494	1.187	NA	1.456	NA	3.56	NA	2.77	0.588	4.69	0.64
1840	NA	NA	1.308	3.377	NA	1.474	0.718	NA	1.124	NA	2.32	NA	2.222	0.757	2.197	0.66
1841	NA	NA	1.648	2.616	NA	1.446	0.959	NA	0.814	NA	1.34	NA	2	0.737	2.546	0.679
1842	NA	NA	0.774	1.136	NA	1.056	0.045	NA	0.061	NA	0.033	NA	1.086	0.606	0.716	0.415
1843	NA	NA	1.659	2.15	NA	1.063	0.798	NA	1.256	NA	0.326	NA	1.738	0.606	1.805	0.411
1844	NA	NA	3.117	3.219	NA	1.638	1.024	NA	3.4	NA	0.305	NA	1.579	0.671	2.487	0.602
1845	NA	NA	1.115	0.739	NA	1.402	0.446	NA	1.833	NA	0.205	NA	0.378	0.347	0.285	0.321
1846	NA	NA	1.617	1.168	NA	1.033	0.639	NA	1.691	NA	0.164	NA	0.817	0.375	1.018	0.287
1847	NA	NA	1.012	0.74	NA	0.736	0.271	NA	0.792	NA	0.067	NA	0.444	0.24	0.281	0.145
1848	NA	NA	1.092	0.631	NA	0.589	0.383	NA	0.397	NA	0	NA	0.321	0	0.179	0
1849	NA	NA	1.539	0.499	NA	0.774	0.645	NA	0.94	NA	0.371	NA	0.284	0.128	0.309	0.131
1850	NA	NA	1.493	0.787	NA	0.69	0.835	NA	0.748	NA	0.66	NA	0.618	0.133	0.486	0.061
1851	NA	NA	1.67	0.794	NA	0.862	0.578	NA	0.277	NA	0.222	NA	0.523	0.06	0.68	0
1852	NA	NA	1.487	0.819	NA	0.489	0.496	NA	0.356	NA	0.236	NA	0.364	0.289	0.436	0.087
1853	NA	NA	1.797	1.118	NA	0.717	1.32	NA	0.906	NA	0.617	NA	0.644	0.326	0.964	0.105
1854	NA	NA	1.55	1.258	NA	0.506	1.392	NA	2.095	NA	1.413	NA	0.898	0.625	0.776	0.099
1855	NA	NA	0.974	0.422	NA	0.409	0.526	NA	0.862	NA	0.513	NA	0.456	0.125	0.236	0
1856	NA	NA	1.243	0.706	NA	0.086	0.727	NA	1.155	NA	0.626	NA	0.616	0.074	0.025	0
1857	NA	NA	2.725	1.388	NA	0.68	1.517	NA	2.077	NA	1.791	NA	1.592	0.565	0.608	0.13
1858	NA	1.631	3.119	1.67	NA	0.646	1.819	NA	2.979	NA	3.416	NA	2.103	0.977	0.954	0.265
1859	NA	1.028	1.495	1.509	NA	0.645	0.925	NA	1.144	NA	1.34	NA	2.014	0.751	0.735	0.363
1860	NA	1.277	2.654	1.849	NA	0.573	1.379	NA	1.872	NA	2.604	NA	2.164	0.929	1.245	0.699
1861	NA	0.287	0.891	1.315	NA	0.343	0.715	NA	2.258	NA	1.231	NA	1.038	0.636	0.599	0.371
1862	NA	0.309	0.786	1.236	NA	0.649	0.895	NA	2.828	NA	2.364	NA	1.203	0.774	0.945	0.635
1863	NA	0.176	0	0	NA	0.262	0.585	NA	1.077	NA	0.349	NA	0.391	0.128	0.033	0.064
1864	NA	0.407	0.305	0.482	NA	0.342	0.616	NA	1.59	NA	1.513	NA	1.087	0.733	0.615	0.516
1865	NA	1.075	1.424	1.413	NA	0.571	0.562	NA	1.62	NA	1.024	NA	1.088	0.666	0.58	0.408
1866	NA	1.929	1.266	1.215	NA	0.489	0.76	NA	1.587	NA	1.606	NA	1.424	1.53	1.143	0.972
1867	NA	1.534	1.576	1.715	NA	0.562	0.777	NA	1.68	NA	1.891	NA	0.908	1.296	1.158	1.066
1868	NA	1.929	1.958	1.127	NA	0.666	0.656	NA	2.068	NA	2.327	NA	1.145	1.254	1.854	0.875
1869	NA	2.383	2.416	1.366	NA	0.786	0.855	NA	2.139	NA	2.452	NA	0.896	0.944	1.763	1.194
1870	NA	0.831	1.458	1.101	1.238	0.486	0.703	NA	2.052	NA	2.125	NA	0.589	0.674	1.081	0.561
1871	NA	1.251	1.264	0.691	1.337	0.314	0.604	NA	1.781	NA	2.817	NA	0.493	0.759	1.077	0.438
1872	NA	2.812	0.944	0.622	2.613	0.827	0.658	NA	1.788	NA	3.506	NA	0.923	0.975	1.115	0.93
1873	5.098	3.064	1.734	1.328	1.927	0.929	0.678	NA	1.372	NA	2.729	4.431	0.77	1.515	1.266	1.256
1874	4.102	2.711	0.866	0.881	1.408	0.523	0.742	NA	1.009	NA	2.472	3.763	0.395	1.19	0.671	0.577
1875	4.069	3.064	0.942	0.511	2.317	0.453	0.816	NA	1.666	NA	3.909	6.012	0.373	1.11	0.492	0.631
1876	4.233	2.951	1.304	0.539	3.112	0.902	0.846	NA	1.452	NA	5.011	5.105	0.459	1.517	0.831	0.937
1877	3.374	2.245	1.405	0.405	2.074	0.541	0.965	NA	1.163	NA	2.684	4.756	0.375	1.26	0.767	0.749
1878	4.684	2.183	1.011	0.548	3.915	0.78	1.198	NA	1.608	NA	4.137	5.271	1.047	2.178	1.203	1.281
1879	5.069	3.345	1.419	1.004	4.053	0.957	1.027	NA	1.353	NA	4.522	5.841	1.092	1.666	1.095	1.466
1880	1.423	0.851	0.758	0.315	0.991	0.33	0.39	NA	0.48	NA	1.926	3.601	0.319	0.1	0.093	0.064
1881	2.585	1.567	0.722	0.159	1.756	0.402	0.576	NA	0.7	NA	3.333	4.411	0.868	0.81	0.472	0.568
1882	2.712	1.706	0.649	0.385	2.525	0.569	0.957	NA	1.055	NA	2.763	4.416	1.609	0.708	0.612	0.729
1883	3.27	2.849	1.094	0.624	3.239	1.102	1.098	NA	1.607	NA	3.113	5.178	2.828	1.006	0.954	0.709
1884	3.128	2.333	0.993	0.732	3.767	0.833	1.138	NA	2.143	NA	4.176	4.162	2.209	1.027	0.811	0.801
1885	2.626	1.963	0.532	0.5	2.785	0.725	0.738	2.299	1.436	NA	3.927	3.922	0.632	0.419	0.337	0.344
1886	2.56	2.118	0.805	0.745	2.1	0.519	0.823	2.567	1.057	NA	2.554	3.898	1.303	0.956	0.393	0.467
1887	2.036	1.254	0.466	0.635	2.38	0.673	0.647	2.246	0.965	NA	2.503	3.754	2.606	1.288	0.319	0.514
1888	2.293	1.943	0.707	0.599	1.885	0.354	0.629	2.371	1.08	NA	1.986	3.692	2.492	0.929	0.362	0.586
1889	0.986	1.702	0.348	0.374	1.454	0.55	0.418	1.276	0.625	NA	1.408	2.531	0.799	0.979	0.378	0.489
1890	0.974	1.957	0.429	0.36	1.919	0.508	0.448	2.736	0.522	NA	2.064	2.363	0.858	1.099	0.429	0.477
1891	3.359	4.879	0.76	0.501	2.187	0.409	0.696	2.641	1.169	NA	3.285	3.387	1.875	1.484	0.71	0.65
1892	2.963	3.182	0.983	0.456	1.67	0.564	0.585	4.027	0.914	NA	1.734	2.606	1.182	1.382	0.873	0.868
1893	4.099	3.313	0.632	0.3	1.916	0.346	0.554	3.881	0.877	NA	2.222	3.543	0.94	1.5	0.811	0.806
1894	3.321	2.704	0.941	0.233	2.595	0.727	0.484	2.665	0.554	NA	3.257	3.388	1.152	1.246	1.003	0.791
1895	2.138	3.304	0.554	0.354	2.085	0.531	0.348	3.01	0.529	NA	2.171	2.569	0.717	1.208	0.871	0.631
1896	1.021	1.449	0.597	0.481	1.821	0.526	0.471	2.013	0.649	NA	1.777	2.178	1.097	1.515	1.035	0.863
1897	2.007	2.259	0.822	0.538	3.961	0.763	0.529	3.63	0.766	NA	3.466	2.646	1.68	1.316	0.65	0.912
1898	2.71	1.746	1.5	1.027	3.828	0.791	0.531	3.221	0.838	NA	2.677	3.205	2.479	1.613	0.72	1.123
1899	2.054	1.962	0.499	0.902	1.58	0.515	0.288	2.021	0.524	NA	1.37	2.045	2.505	0.912	NA	1.224
1900	1.895	1.66	1.25	1.15	2.645	0.711	0.34	2.882	0.639	1.916	1.905	2.971	1.947	0.965	NA	1.041
1901	0.944	1.191	0.895	0.666	1.746	0.613	0.429	3.046	0.664	1.274	1.441	2.363	1.425	0.527	NA	0.312
1902	0.751	1.074	0.968	0.492	1.647	0.614	0.342	2.118	0.654	1.114	1.517	2.442	0.422	0.163	NA	0.081
1903	0.796	1.327	0.655	0.436	2.46	0.763	0.487	2.094	0.766	0.672	1.794	2.303	0.275	0.184	NA	0
1904	1.331	1.816	0.782	0.768	2.818	0.919	0.537	2.92	0.889	0.508	1.876	2.898	0.491	0.218	NA	0.165
1905	2.143	2.062	1.535	0.914	3.39	0.833	0.606	3.201	0.85	0.595	1.901	3.412	1	0.899	NA	0.696
1906	2.44	1.41	1.526	1.273	3.894	1.04	0.715	3.362	1.125	1.302	2.082	3.466	3.121	0.847	NA	1.675
