# Baisan - West Dummerston Covered Bridge historical - TSCA - ITRDB VT011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13993
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13993.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/vt011-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; vt011-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/vt011.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/vt011.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-01-05
#--------------------
# File_Last_Modified_Date
#   Date: 2013-01-05
#--------------------
# Title
#   Study_Name: Baisan - West Dummerston Covered Bridge historical - TSCA - ITRDB VT011
#--------------------
# Investigators
#   Investigators: Baisan, C.H.(https://orcid.org/0000-0002-7362-1591)
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of Tsuga canadensis raw ring widths was made 
# # from the West Dummerston Covered Bridge in Dummerston, VT 
# # by C. Baisan. Construction was in 1870 [following the flood 
# # of 1869]. The timber are possibly from Mt. Ascutny near Windsor. 
# # 
# # While we cannot say much about the original forest from which 
# # these timbers originated, it is not a stretch to consider 
# # detrending these raw data with closed-canopy or forest interior 
# # conditions in mind given eastern hemlock?s basic life-history 
# # traits and typical growth patterns.
# # 
# # For the Pederson et al. (2012) paper, these data were combined 
# # with the Pack Forest (Tsuga canadensis) data that are accessible 
# # in the ITRDB. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: West Dummerston Covered Bridge
#   Location: Vermont
#   Northernmost_Latitude: 42.9366
#   Southernmost_Latitude: 42.9366
#   Easternmost_Longitude: -72.6129
#   Westernmost_Longitude: -72.6129
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: VT011
#   First_Year: 1557
#   Last_Year: 1847
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DBC13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBC13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBC17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBC17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DCB20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DCB20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBC24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBC24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DBC13_raw	DBC17A_raw	DCB20A_raw	DBC24A_raw
1729	0.52	0.18	1.04	0.44
1730	0.43	0.34	0.99	0.57
1731	0.21	0.33	1.09	0.66
1732	0.22	0.34	1.06	0.68
1733	0.27	0.3	0.91	0.7
1734	0.39	0.28	0.88	0.86
1735	0.25	0.24	0.72	0.74
1736	0.16	0.19	0.52	0.67
1737	0.17	0.23	0.39	0.55
1738	0.17	0.15	0.26	0.26
1739	0.25	0.19	0.34	0.13
1740	0.43	0.18	0.53	0.21
1741	0.34	0.15	0.66	0.23
1742	0.63	0.2	0.87	0.33
1743	0.54	0.23	0.75	0.49
1744	0.45	0.22	0.73	0.63
1745	0.48	0.27	0.85	1
1746	0.55	0.22	0.61	1.01
1747	0.56	0.23	0.68	0.93
1748	0.32	0.2	0.66	0.85
1749	0.31	0.24	0.52	0.59
1750	0.54	0.44	0.54	0.54
1751	0.73	0.61	0.63	0.65
1752	0.69	0.76	0.73	0.86
1753	0.65	0.42	0.71	0.88
1754	0.86	0.56	0.69	0.96
1755	0.8	0.6	0.59	1.14
1756	1.21	0.98	0.86	1.73
1757	0.89	1.05	0.72	1.67
1758	1.13	0.85	0.64	0.97
1759	1.5	1.15	0.67	1.13
1760	1.72	1.26	0.69	1.32
1761	1.22	1.22	0.69	1.17
1762	1.04	0.84	0.48	0.62
1763	1.28	1.19	0.52	0.45
1764	1.87	1.34	0.7	1.07
1765	2.3	1.34	0.69	1.12
1766	1.57	1.07	0.64	1.17
1767	1.19	0.77	0.46	0.95
1768	1.08	0.83	0.52	0.75
1769	1.61	1.07	0.68	1
1770	1.48	0.78	0.57	0.39
1771	1.66	0.78	0.48	0.59
1772	1.7	0.87	0.42	0.4
1773	1.52	0.8	0.36	0.24
1774	1.59	0.71	0.39	0.31
1775	1.94	1.04	0.61	0.36
1776	1.87	0.81	0.59	0.22
1777	2.3	0.94	0.8	0.46
1778	2.12	1.01	0.74	0.78
1779	1.75	0.62	0.75	0.51
1780	2.23	0.51	0.56	0.44
1781	2.06	0.55	0.58	0.48
1782	2.28	0.52	0.6	0.36
1783	2.23	0.66	0.55	0.37
1784	2	0.59	0.58	0.32
1785	2.32	0.57	0.61	0.33
1786	2.59	0.75	0.78	0.4
1787	2.21	0.88	0.52	0.46
1788	2.15	1.14	0.5	0.61
1789	1.86	1.14	0.56	0.93
1790	1.55	0.95	0.46	0.71
1791	1.4	0.94	0.43	0.51
1792	1.22	0.68	0.46	0.64
1793	1.92	0.8	0.74	0.7
1794	1.48	0.62	0.38	0.5
1795	1.63	0.54	0.45	0.63
1796	1.57	0.91	0.46	0.6
1797	1.3	0.61	0.54	0.88
1798	0.98	0.4	0.45	0.36
1799	1.17	0.43	0.47	0.54
1800	1.72	0.49	0.37	0.43
1801	1.97	0.65	0.4	0.77
1802	1.95	0.63	0.38	1.23
1803	2.23	0.64	0.53	1.18
1804	1.88	0.45	0.35	0.88
1805	1.91	0.7	0.39	0.57
1806	1.29	0.42	NA	0.38
1807	1.79	0.46	NA	0.3
1808	2	0.45	NA	0.49
1809	1.99	0.45	NA	0.32
1810	2.27	0.6	NA	0.57
1811	2.64	0.44	NA	0.51
1812	2.46	0.66	NA	0.5
1813	2.83	0.68	NA	0.61
1814	2.49	0.64	NA	0.31
1815	2.62	1.09	NA	0.67
1816	1.71	0.71	NA	0.3
1817	2.19	0.86	NA	0.41
1818	1.93	0.71	NA	0.5
1819	1.58	0.51	NA	0.35
1820	1.36	0.59	NA	0.37
1821	1.62	0.47	NA	0.29
1822	1.78	0.51	NA	0.34
1823	1.71	0.63	NA	0.36
1824	1.76	0.79	NA	0.43
1825	1.85	0.94	NA	0.66
1826	1.26	0.56	NA	0.33
1827	1.7	0.8	NA	0.65
1828	2.25	1.22	NA	0.76
1829	1.87	1.06	NA	0.82
1830	NA	1.9	NA	0.66
1831	NA	1.31	NA	0.65
1832	NA	1.43	NA	0.81
1833	NA	1.29	NA	0.8
1834	NA	1.46	NA	0.97
1835	NA	0.77	NA	0.42
1836	NA	0.96	NA	0.47
1837	NA	0.66	NA	0.38
1838	NA	1.05	NA	0.6
1839	NA	NA	NA	0.31
1840	NA	NA	NA	0.49
1841	NA	NA	NA	0.43
1842	NA	NA	NA	0.33
1843	NA	NA	NA	0.41
1844	NA	NA	NA	0.45
1845	NA	NA	NA	0.59
1846	NA	NA	NA	0.43
1847	NA	NA	NA	0.52
