# Meko - Crystal Cave - QUMA - ITRDB SD006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3938
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3938.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Crystal Cave - QUMA - ITRDB SD006
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal Cave SD
#   Location: South Dakota
#   Northernmost_Latitude: 43.95
#   Southernmost_Latitude: 43.95
#   Easternmost_Longitude: -103.3
#   Westernmost_Longitude: -103.3
#   Elevation_m: 1230
#--------------------
# Data_Collection
#   Collection_Name: SD006
#   First_Year: 1833
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CRY01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY10E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY10E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY11C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY11C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CRY01A_raw	CRY01B_raw	CRY03A_raw	CRY03B_raw	CRY05A_raw	CRY05B_raw	CRY07A_raw	CRY07B_raw	CRY09A_raw	CRY09B_raw	CRY10A_raw	CRY10B_raw	CRY10E_raw	CRY11A_raw	CRY11B_raw	CRY11C_raw	CRY12A_raw	CRY12B_raw
1891	NA	0.88	0.54	0.6	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA
1892	NA	1.15	0.61	0.83	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA
1893	NA	0.94	0.64	0.6	NA	0.78	1.46	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA
1894	NA	0.65	0.56	0.5	NA	0.35	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA
1895	NA	0.93	0.47	0.55	NA	0.57	1.41	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA
1896	NA	0.65	0.42	0.43	NA	0.25	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA
1897	NA	0.44	0.41	0.36	NA	0.24	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA
1898	NA	0.43	0.47	0.42	NA	0.39	0.87	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA
1899	NA	0.5	0.39	0.52	NA	0.52	1.22	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA
1900	NA	0.33	0.28	0.57	NA	0.48	0.61	NA	NA	NA	0.18	NA	NA	NA	NA	0.41	NA	NA
1901	NA	0.42	0.45	0.59	NA	0.56	1.57	NA	NA	NA	0.26	NA	NA	NA	NA	0.88	NA	NA
1902	NA	0.26	0.77	0.76	NA	1.59	1.36	NA	NA	NA	0.34	NA	NA	NA	NA	1.01	NA	NA
1903	NA	0.41	0.89	0.84	NA	1.15	1.65	2.33	NA	NA	0.52	NA	NA	NA	NA	0.97	NA	NA
1904	0.4	0.38	0.93	0.81	NA	2.05	2.07	2.29	NA	NA	0.67	NA	NA	NA	NA	1.54	NA	0.4
1905	0.46	0.38	0.69	0.63	NA	1.36	1.31	1.15	NA	NA	0.32	NA	NA	NA	NA	1.01	NA	0.46
1906	0.53	0.36	0.71	0.63	NA	2	1.55	1.35	NA	NA	0.36	NA	NA	NA	NA	1.31	NA	0.58
1907	0.64	0.37	1.17	0.82	NA	1.7	1.79	1.79	NA	NA	0.74	NA	NA	NA	NA	1.39	NA	1.03
1908	0.77	0.49	0.84	0.81	1.48	1.95	1.31	1.28	NA	NA	0.62	NA	NA	NA	NA	1.16	NA	0.83
1909	1.06	0.44	0.55	0.64	1.09	1.98	1.51	1.37	NA	NA	0.52	NA	NA	NA	NA	0.73	NA	0.58
1910	0.66	0.3	0.48	0.62	1.18	2.06	0.95	0.94	NA	NA	0.4	NA	NA	NA	NA	0.6	NA	0.46
1911	0.44	0.32	0.38	0.46	0.84	0.98	0.79	0.86	NA	NA	0.42	NA	NA	0.73	NA	0.45	NA	0.17
1912	0.75	0.41	0.6	0.92	1.57	1.26	2.11	1.12	NA	NA	0.82	NA	NA	1.82	NA	1.27	NA	0.58
1913	0.74	0.53	0.53	0.88	1.72	1.38	1.58	1.02	NA	NA	1.33	NA	NA	1.61	1.41	1.26	NA	1.18
1914	0.59	0.43	0.53	0.79	1.13	1.11	1.46	0.82	NA	NA	0.97	NA	NA	1.52	1.52	1.3	NA	1.3
1915	0.46	0.4	0.42	0.68	0.85	0.73	0.84	0.65	NA	NA	0.6	NA	NA	0.91	1.16	1.09	NA	0.67
1916	0.66	0.5	0.41	0.66	1.3	1.11	1.49	1.33	NA	NA	1.07	NA	NA	1.17	1.54	1.15	NA	1.08
1917	0.63	0.51	0.52	0.78	1.29	1.03	1.3	0.89	NA	NA	0.76	NA	NA	1.17	1.45	1.03	NA	0.94
1918	0.65	0.41	0.55	0.75	1.69	1	1.7	1.59	NA	NA	1.01	NA	NA	1.67	1.86	1.37	NA	1.25
1919	0.44	0.39	0.38	0.62	1.12	0.77	0.79	0.62	NA	NA	0.91	NA	NA	1.4	1.5	1.13	NA	0.95
1920	0.26	0.25	0.69	0.61	0.88	0.69	0.61	0.67	NA	NA	0.52	NA	NA	0.66	0.74	0.74	NA	0.59
1921	0.48	0.49	0.69	0.82	1.06	0.94	1.27	1.31	NA	NA	0.62	NA	NA	1.38	1.4	1.21	NA	1.02
1922	0.48	0.48	0.78	1.05	1.5	1.34	1.6	1.2	NA	NA	1.21	NA	NA	2.2	2.75	1.81	NA	1.69
1923	0.57	0.5	0.59	0.99	1.19	1.23	1.8	1.34	NA	NA	1.26	NA	NA	1.99	2.1	1.7	NA	2.13
1924	0.47	0.55	0.58	0.68	1.19	1.31	1.47	1.09	NA	NA	0.97	NA	NA	1.29	2.27	1.17	NA	1.5
1925	0.68	0.8	0.92	0.93	1.85	1.66	1.62	1.25	NA	NA	1.25	NA	NA	1.59	1.72	1.5	NA	2.31
1926	0.6	0.59	0.79	0.87	1.78	1.62	1.57	1.42	NA	NA	1.22	NA	NA	2.28	2.09	2.16	NA	2.13
1927	0.59	0.49	0.61	0.66	1.07	0.85	1.04	0.9	NA	NA	0.77	NA	NA	1.39	1.23	1.37	NA	1.36
1928	0.44	0.35	0.52	0.69	0.76	0.71	0.75	0.8	NA	NA	0.55	NA	NA	1.49	1.29	1.28	NA	1.05
1929	0.43	0.35	0.74	0.78	1.02	1.18	1.47	1.1	1.6	NA	0.54	NA	NA	1.79	1.66	1.58	NA	1.41
1930	0.39	0.49	0.65	0.67	1.26	1.63	1.68	1.52	1.29	NA	0.56	NA	NA	1.26	1.51	1.3	NA	1.43
1931	0.52	0.69	0.68	0.7	0.94	0.84	1.31	1.16	1.35	NA	0.66	NA	NA	1.36	1.44	1.28	NA	1.46
1932	0.78	1.13	1.09	0.77	1.04	0.93	2.63	2.06	0.92	NA	0.92	NA	NA	2.03	2.09	1.85	2.01	2.15
1933	0.75	2.22	0.71	0.59	0.92	0.94	2.39	1.58	0.96	NA	1.01	NA	NA	1.82	1.88	1.5	1.89	1.71
1934	0.75	2.38	0.49	0.53	0.57	0.71	1.38	0.91	1.66	NA	0.86	NA	NA	1.47	1.62	1.37	2.09	1.82
1935	0.73	1.7	0.6	0.77	0.77	0.88	1.69	1.17	2.08	NA	1.21	NA	NA	1.98	1.97	2.32	2.44	2.76
1936	0.63	1.3	0.45	0.55	0.6	0.73	1.02	0.81	1.35	NA	0.77	NA	NA	1.01	1.01	1.16	1.62	1.35
1937	0.59	1.2	0.53	0.97	0.71	0.68	1.43	0.98	1.73	2.61	1.01	NA	NA	1.51	1.58	1.87	1.27	0.97
1938	0.63	1.07	0.53	0.84	0.57	0.58	0.95	0.53	1.69	2.23	0.94	NA	NA	1.78	1.75	1.98	1.5	1.27
1939	0.59	0.76	0.48	0.68	0.37	0.37	0.69	0.39	1.36	2.18	0.52	NA	NA	1.72	2.02	1.87	0.87	0.84
1940	0.59	0.89	0.45	0.83	0.46	0.52	0.68	0.5	1.35	1.98	0.45	NA	NA	1.73	1.65	2.05	0.73	0.8
1941	0.58	0.85	0.5	0.65	0.55	0.43	0.87	0.58	1.38	2.49	0.42	NA	NA	2.45	2.9	2.76	0.9	0.8
1942	0.83	0.9	0.65	1.11	0.59	0.77	1.92	1.03	0.91	1.55	0.38	NA	NA	2.32	2.27	2.88	1.85	1.58
1943	0.78	0.5	0.36	0.75	0.43	0.6	0.91	0.63	1.12	1.89	0.29	NA	NA	2	1.55	2.26	1.3	1.02
1944	0.67	0.52	0.4	0.88	0.35	0.51	1.01	0.56	0.88	1.27	0.34	NA	NA	1.53	1.23	1.97	0.98	0.76
