# Wertz - Bois de Sioux Golf Course - QUMA - ITRDB MN029
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16765
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16765.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn029-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mn029-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn029.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mn029.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-01
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-01
#--------------------
# Title
#   Study_Name: Wertz - Bois de Sioux Golf Course - QUMA - ITRDB MN029
#--------------------
# Investigators
#   Investigators: Wertz, E.; St. George, S.; Zeleznik, J.; Smoter, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Erika L. Wertz, Scott St. George and Joseph D. Zeleznik
#   Journal_Name: Water Resources Research
#   Published_Title: Vessel anomalies in Quercus macrocarpa tree rings associated with recent floods along the Red River of the North, United States
#   Published_Date_or_Year: 2013
#   Volume: 49
#   Pages: 630-634
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1029/2012WR012900
#   Full_Citation: None
#   Abstract: Estimates of future flood risks are based on the observations of past floods, but instrumental records of basin hydrology are often too short to assess potential changes in the frequency or magnitude of extreme floods over time. In this study, we show that bur oak (Quercus macrocarpa Michx.) growing along the Red River of the North in North Dakota and Minnesota preserve evidence of past floods within their annual growth rings. Rings formed during major floods often displayed (i) marked reductions in the size of their earlywood vessels or (ii) a more diffuse distribution of vessels throughout the increment. Because of the correspondence between major floods and widespread anatomical anomalies within riparian oaks, we suggest that these features can be described as "flood rings." The frequency of flood-ring formation varied substantially along the river, which implies that this evidence can only provide an accurate estimate of flood history when it is obtained from many trees sampled across a dense network of sites. The rate of flood-ring formation is primarily influenced by flood magnitude but is also controlled by the timing and duration of inundation relative to the period of cambial growth. Although flood-affected oaks are imperfect recorders of past floods, this approach offers significant potential as a means to estimate the preinstrumental flood history of the Red River within the United States.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bois de Sioux Golf Course
#   Location: Minnesota
#   Northernmost_Latitude: 46.282
#   Southernmost_Latitude: 46.282
#   Easternmost_Longitude: -96.5957
#   Westernmost_Longitude: -96.5957
#   Elevation_m: 293
#--------------------
# Data_Collection
#   Collection_Name: MN029
#   First_Year: 1877
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## W-RJH01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## W-RJH20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: W-RJH20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	W-RJH01_raw	W-RJH02_raw	W-RJH03_raw	W-RJH04_raw	W-RJH05_raw	W-RJH06_raw	W-RJH07_raw	W-RJH09_raw	W-RJH10_raw	W-RJH11_raw	W-RJH12_raw	W-RJH13_raw	W-RJH14_raw	W-RJH15_raw	W-RJH16_raw	W-RJH17_raw	W-RJH18_raw	W-RJH19_raw	W-RJH20_raw
1936	5.163	2.919	1.52	NA	2.896	2.013	2.734	2.531	0.907	NA	1.633	NA	NA	0.67	2.5	1.1	0.192	0.913	0.847
1937	4.214	5.422	2.739	NA	4.131	2.239	4.154	3.664	2.18	NA	2.562	NA	NA	0.894	3.051	2.213	0.452	2.121	1.646
1938	5.323	3.923	1.405	NA	3.576	1.735	2.764	3.131	1.703	NA	1.861	NA	NA	1.128	3.567	1.868	0.408	2.255	2.161
1939	3.914	3.911	2.491	NA	3.044	1.303	3.055	2.861	2.539	NA	1.885	NA	NA	2.074	1.843	1.741	0.691	3.317	2.275
1940	5.376	2.856	1.047	NA	3.803	0.938	2.191	2.133	1.876	1.83	1.442	11.859	NA	1.916	1.752	2.086	0.536	3.349	2.171
1941	5.454	4.567	0.795	NA	3.502	0.566	2.632	2.476	2.38	1.456	1.467	10.612	NA	2.107	2.15	2.295	1.121	3.739	1.904
1942	3.928	5.282	0.757	NA	3.023	0.333	2.22	2.598	2.718	1.409	1.668	8.627	NA	2.36	2.158	1.933	0.815	3.725	2.577
1943	3.756	3.78	0.907	NA	2.297	0.416	1.981	2.845	2.411	1.674	1.792	6.102	NA	1.547	1.561	1.228	0.726	3.607	1.687
1944	3.173	3.096	0.409	NA	2.171	0.301	1.5	2.855	2.054	1.688	1.711	4.161	NA	1.253	1.228	1.411	0.652	2.551	1.219
1945	1.882	2.384	0.414	NA	2.233	0.225	1.261	2.243	1.813	1.98	1.02	3.379	NA	1.394	1.398	1.351	0.495	2.453	1.294
1946	3.083	1.45	0.511	NA	1.272	0.263	0.985	1.435	1.089	1.043	0.608	3.142	NA	1.15	0.483	1.022	0.495	1.344	0.539
1947	3.155	2.555	1.495	1.38	1.739	0.267	1.816	2.149	1.829	1.624	1.193	3.396	NA	1.571	1.547	1.618	1.05	2.863	1.541
1948	5.793	2.925	1.625	1.584	1.786	0.251	1.959	2.268	1.438	2.377	0.987	4.395	NA	1.446	1.133	1.649	0.763	3.876	1.49
1949	4.363	5.676	2.684	3.04	4.85	0.276	3.812	4.543	2.631	4.536	1.933	6.317	NA	2.527	1.259	2.476	1.237	4.451	1.931
1950	4.403	4.671	1.846	2.572	3.563	0.202	2.37	3.568	2.042	2.923	1.646	4.942	NA	2.189	1.206	1.908	1.03	3.06	1.994
1951	3.763	4.872	1.635	2.9	4.299	0.196	2.647	4.398	2.203	3.208	1.797	4.836	NA	2.947	0.901	1.641	1.034	3.244	1.559
1952	3.929	4.908	1.151	3.077	3.533	0.274	1.967	3.098	1.751	3.934	1.625	4.465	NA	1.96	0.711	1.343	0.956	3.724	1.345
1953	2.507	4.161	1.754	4.655	3.354	0.758	2.138	3.229	1.763	3.112	1.696	5.414	NA	1.938	0.888	1.561	0.996	2.958	1.57
1954	3.485	1.861	1.168	2.545	1.904	0.985	1.922	1.728	0.94	1.887	0.964	5.448	NA	1.291	0.678	1.066	0.685	1.614	1.18
1955	3.869	2.73	1.148	2.43	1.865	0.966	1.955	2.334	2.363	2.684	1.434	5.754	NA	1.887	0.949	1.812	1.528	1.497	1.126
1956	4.078	0	1.947	3.003	2.272	1.424	2.987	3.267	2.362	3.293	1.336	4.603	NA	2.569	1.693	1.634	1.892	2.068	1.621
1957	3.649	1.958	2.732	4.127	3.998	1.518	2.95	4.608	2.799	4.946	1.429	5.406	NA	2.85	2.763	1.789	4.28	2.701	1.78
1958	2.373	6.345	2.059	3.363	3.319	2.163	2.25	3.208	2.382	3.982	1.334	5.083	NA	3.532	2.827	3.575	6.305	2.231	1.345
1959	4.198	3.002	2.008	3.272	2.594	1.452	2.142	4.017	2.651	3.325	1.721	4.142	NA	2.735	1.587	2.416	4.809	2.216	1.37
1960	3.157	4.075	2.647	3.911	3.031	1.706	2.352	3.119	2.179	3.768	2.133	4.345	NA	2.567	1.816	3.767	4.4	2.173	1.661
1961	3.95	2.065	1.883	4.281	2.636	1.522	2.019	2.421	2.097	4.121	2.13	3.478	NA	2.127	1.623	2.31	2.146	1.482	1.096
1962	1.806	4.104	1.74	4.23	3.137	1.706	2.373	3.959	3.007	4.925	2.874	2.741	NA	2.529	2.095	2.427	0.911	1.064	1.599
1963	3.418	1.473	1.364	2.529	2.693	1.613	1.83	2.71	1.847	3.33	1.734	2.132	NA	1.858	2.621	1.658	1.082	0.886	0.955
1964	4.973	2.643	2.066	3.118	3.52	1.913	2.197	2.791	2.181	3.505	1.764	2.356	NA	2.342	2.222	1.54	1.949	0.803	1.301
1965	3.593	4.313	2.718	5.467	4.269	2.252	2.552	4.537	2.097	4.189	2.598	1.85	NA	3.034	3.442	3.096	2.812	1.224	1.42
1966	3.09	2.853	2.082	5.699	5.557	1.872	2.527	3.974	3.025	4.149	2.016	2.21	NA	1.759	1.344	2.388	2.264	0.841	1.108
1967	4.17	1.748	1.228	2.741	2.555	1.208	1.58	2.129	1.285	2.54	1.576	1.456	NA	1.212	2.241	2.091	1.685	0.867	1.012
1968	5.083	2.548	1.672	3.38	3.724	1.26	2.063	2.645	1.191	2.693	1.44	1.738	NA	1.37	2.246	2.519	1.35	0.758	0.984
1969	3.784	1.986	2.508	6.004	4.892	2.067	2.522	3.578	1.772	3.093	1.804	2.78	NA	1.509	1.837	3.471	1.955	0.448	0.87
1970	4.283	2.31	0.988	6.061	4.086	1.951	2.271	2.616	1.357	2.85	1.674	2.452	1.598	1.829	2.722	3.314	1.958	0.673	0.914
1971	4.909	3.578	1.66	5.963	3.13	1.612	2.078	2.429	1.673	3.095	1.306	1.863	1.376	1.655	1.648	3.632	1.709	0.637	0.748
1972	3.924	4.911	1.391	6.785	5.504	2.229	2.838	2.612	2.004	3.203	1.512	2.452	1.584	2.241	2.155	3.83	1.751	0.927	1.154
1973	3.556	4.721	1.088	4.708	3.724	2.27	2.763	2.484	1.825	3.24	1.231	1.956	1.617	1.964	2.837	3.149	1.999	0.822	0.869
1974	3.58	3.439	1.705	4.916	4.748	2.025	2.781	3.116	1.993	3.156	1.124	1.982	1.954	2.18	1.94	3.336	2.726	0.994	1.202
1975	1.882	3.563	1.653	4.188	4.664	1.97	2.554	3.533	1.734	2.777	1.399	2.233	1.608	1.935	2.739	2.76	2.963	0.867	1.146
1976	4.241	2.457	1.414	3.412	2.835	1.829	1.59	1.771	1.153	2.352	1.055	1.803	1.405	1.33	1.43	2.239	1.61	0.744	0.848
1977	2.339	3.381	2.128	6.635	7.037	2.106	3.031	2.823	1.808	3.025	1.002	2.89	1.397	2.128	1.576	3.033	1.878	0.771	0.838
1978	1.426	2.868	2.257	6.563	8.411	2.02	3.449	2.432	1.971	2.724	1.103	2.195	1.792	2.278	2.241	2.162	1.893	1.138	1.58
1979	4.677	4.057	2.325	4.585	6.862	2.262	3.271	2.586	2.087	2.756	1.539	2.559	1.847	2.289	2.461	3.009	2.56	1.348	1.767
1980	4.177	4.075	2.57	4.198	4.105	2.1	2.621	2.035	1.708	2.691	0.968	2.516	1.876	1.623	2.014	2.663	2.627	1.463	1.326
1981	4.097	2.895	2.673	3.778	2.718	1.802	2.165	1.916	1.476	2.412	1.006	1.531	1.411	1.461	1.854	2.027	2.01	1.065	1.278
1982	3.01	2.885	2.234	3.619	2.431	1.733	2.456	1.785	1.271	2.889	1.174	2.079	1.434	1.639	2.069	1.877	2.112	1.468	1.201
1983	3.564	2.763	1.34	3.823	2.597	1.487	2.64	1.743	1.564	2.955	1.187	2.428	1.876	1.342	1.705	1.94	2.575	1.17	1.13
1984	2.89	1.57	0.929	3.401	2.845	1.533	2.542	1.745	1.47	2.91	0.958	2.489	1.716	1.735	1.181	1.55	2.531	1.238	1.365
1985	4.124	2.035	1.296	5.227	4.725	2.499	3.541	2.039	1.985	3.569	1.101	2.506	2.009	1.771	0.731	2.109	3.951	1.463	1.934
1986	4.676	2.268	1.343	6.132	5.062	2.282	2.348	2.236	1.851	2.266	1.227	2.685	2.201	1.786	0.626	2.118	2.984	1.698	1.159
1987	3.768	3.789	1.714	5.865	3.941	1.79	3.187	2.127	1.697	2.548	1.011	1.927	2.167	1.652	0.877	1.905	3.08	1.66	1.441
1988	3.689	2.39	2.226	5.484	4.175	2.054	2.637	1.633	1.593	2.211	0.935	2.472	2.227	1.945	1.115	1.92	1.942	1.358	1.35
1989	4.158	2.041	2.216	3.716	3.92	2.053	2.706	2.235	1.843	2.633	1.153	1.997	2.29	1.797	1.736	1.721	2.123	1.262	1.542
1990	2.957	1.459	3.502	3.37	3.943	1.744	2.786	2.188	1.718	3.186	1.207	2.157	2.201	1.716	1.501	1.672	2.039	1.227	1.222
1991	4.339	0.988	2.535	2.379	3.828	1.304	2.863	1.615	1.189	2.266	1.078	2.057	1.965	1.447	1.478	1.504	2.083	0.931	1.355
1992	3.562	0.851	3.405	2.823	2.183	1.53	2.506	1.382	1.392	2.652	1.006	2.297	2.076	1.52	1.821	1.435	2.426	0.754	1.287
1993	4.93	2.213	4.478	3.921	4.058	1.941	2.955	2.563	2.091	3.219	1.639	2.726	2.562	1.434	2.543	2.216	3.454	1.396	1.307
1994	3.296	1.048	2.402	3.185	2.944	0.87	2.236	1.58	1.736	2.997	1.024	1.695	2.187	1.383	1.865	2.179	1.888	0.796	1.247
1995	4.163	2.129	3.089	4.388	5.93	1.36	1.992	2.361	2.303	2.321	1.662	2.367	2.796	1.487	1.797	1.663	2.789	1.213	1.45
1996	3.192	0.923	2.19	3.422	4.273	0.917	1.65	1.681	1.288	2.653	1.12	1.608	2.752	1.28	1.719	1.434	1.859	0.908	0.913
1997	4.137	1.239	2.994	4.306	6.637	1.231	2.282	2.768	1.813	3.005	NA	1.895	3.687	1.286	1.655	1.151	2.197	0.96	1.063
1998	5.134	1.929	3.156	5.542	5.207	0.958	1.919	2.853	2.016	4.397	NA	2.161	4.205	1.497	2.247	1.42	3.834	0.8	1.576
1999	4.056	2.214	3.398	3.88	5.57	1.032	2.428	3.452	2.387	4.473	NA	2.415	4.971	1.642	2.527	2.05	2.893	1.345	1.729
2000	3.916	1.036	2.85	4.01	6.562	0.89	1.819	2.729	1.74	4.127	NA	1.75	2.877	1.303	2.372	1.838	2.251	1.168	1.719
2001	5.514	2.864	5.546	3.805	6.678	0.993	3.074	4.036	2.841	5.92	NA	2.178	3.338	2.842	2.956	3.812	3.385	1.645	2.854
2002	3.034	1.051	2.089	2.753	4.001	0.825	1.952	2.548	1.773	2.887	NA	1.519	2.112	1.805	1.959	2.225	1.738	1.422	2.268
2003	2.782	1.108	1.707	3.902	6.043	0.857	2.001	2.187	2.108	2.197	NA	1.558	2.827	1.658	1.715	2.376	1.905	1.892	1.993
2004	1.864	0.71	1.253	3.043	3.352	0.882	1.321	1.832	1.35	2.647	NA	1.437	2.348	1.256	2.092	1.639	1.642	1.41	1.695
2005	3.117	1.425	1.849	3.961	4.371	0.788	1.947	2.924	2.047	4.887	NA	1.488	2.99	1.263	1.838	3.047	1.365	2.074	1.279
2006	2.432	1.288	2.111	4.298	3.204	0.866	1.73	2.838	2.111	4.551	NA	1.543	2.496	1.343	2.251	2.074	1.163	1.541	1.454
2007	3.964	1.867	3.905	6.018	7.033	1.148	2.82	3.909	2.606	6.726	NA	2.001	3.383	1.95	2.809	2.849	2.1	2.718	1.971
2008	3.013	1.979	2.453	3.9	3.657	1.067	2.149	4.062	1.9	5.949	NA	1.895	2.726	1.704	2.475	2.299	2.82	2.219	1.91
2009	2.288	1.786	2.93	4.778	4.207	0.894	2.723	3.374	1.817	4.089	NA	1.694	2.644	1.925	2.377	2.665	3.519	1.922	2.094
2010	3.825	2.048	2.878	6.561	3.67	0.737	2.651	3.256	1.473	3.383	NA	2.074	2.523	1.817	2.69	2.049	3.79	1.922	2.014
