# Grow - Deer Springs Mesa - PIED - ITRDB UT517
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3439
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3439.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut517-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut517-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut517.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut517.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2003-12-24
#--------------------
# File_Last_Modified_Date
#   Date: 2003-12-24
#--------------------
# Title
#   Study_Name: Grow - Deer Springs Mesa - PIED - ITRDB UT517
#--------------------
# Investigators
#   Investigators: Grow, D.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Deer Springs Mesa
#   Location: Utah
#   Northernmost_Latitude: 37.3
#   Southernmost_Latitude: 37.3
#   Easternmost_Longitude: -112.18
#   Westernmost_Longitude: -112.18
#   Elevation_m: 2200
#--------------------
# Data_Collection
#   Collection_Name: UT517
#   First_Year: 1477
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DSM01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM19C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM19C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSM20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSM20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DSM01A_raw	DSM01B_raw	DSM02A_raw	DSM02B_raw	DSM04A_raw	DSM04B_raw	DSM05A_raw	DSM05B_raw	DSM06A_raw	DSM06B_raw	DSM07A_raw	DSM07B_raw	DSM08A_raw	DSM08B_raw	DSM09A_raw	DSM09B_raw	DSM11A_raw	DSM11B_raw	DSM12A_raw	DSM12B_raw	DSM13A_raw	DSM13B_raw	DSM14A_raw	DSM14B_raw	DSM17A_raw	DSM17B_raw	DSM18A_raw	DSM18B_raw	DSM19A_raw	DSM19B_raw	DSM19C_raw	DSM20A_raw	DSM20B_raw
1607	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.73	0.67	0.29	0.3	0	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1608	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	1.51	1.08	NA	NA	NA	NA	0.81	0.82	0.37	0.46	0.38	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1609	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	1.45	0.88	NA	NA	NA	NA	0.99	0.95	0.51	0.61	0.37	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1610	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	1.14	0.7	NA	NA	NA	NA	0.74	0.79	0.45	0.47	0.47	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1611	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0.53	NA	NA	NA	NA	0.68	0.65	0.28	0.41	0.52	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1612	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	1.32	0.37	NA	NA	NA	NA	0.95	0.79	0.3	0.37	0.43	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.57
1613	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	1.03	0.48	NA	NA	NA	NA	0.85	0.5	0.14	0.24	0.41	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.53
1614	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	1.19	0.39	NA	NA	NA	NA	0.82	0.45	0.25	0.32	0.25	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.76
1615	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	1.41	0.45	NA	NA	NA	NA	0.93	0.53	0.28	0.3	0.4	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.87
1616	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	1.01	0.52	NA	NA	NA	NA	0.81	0.5	0.35	0.27	0.29	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	1.09
1617	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	1.11	0.48	NA	NA	NA	NA	0.76	0.64	0.42	0.39	0.26	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.15
1618	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	1.02	0.48	NA	NA	NA	NA	0.77	0.76	0.42	0.39	0.38	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	1.72
1619	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	1.27	0.49	NA	NA	NA	NA	0.74	0.76	0.5	0.37	0.29	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.33
1620	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	1.14	0.58	NA	NA	NA	NA	0.72	0.7	0.57	0.46	0.39	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.42
1621	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	1.21	0.9	NA	NA	NA	NA	0.82	0.68	0.61	0.51	0.37	0.3	NA	NA	NA	NA	NA	NA	1.65	1.57	NA	1.21	1.24
1622	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	0.79	0.47	NA	NA	NA	NA	0.77	0.55	0.38	0.25	0.4	0.2	NA	NA	NA	NA	NA	NA	1.2	0.91	NA	0.72	0.85
1623	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	0.63	0.44	NA	NA	NA	NA	0.59	0.36	0.28	0.13	0.28	0.14	NA	NA	NA	NA	NA	NA	1.17	0.6	NA	0.72	0.68
1624	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.56	0.47	NA	NA	NA	NA	0.72	0.41	0.22	0.13	0.22	0.21	NA	NA	NA	NA	NA	NA	1.13	0.85	NA	1	0.82
1625	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	0.91	0.67	NA	NA	NA	NA	0.78	0.58	0.25	0.27	0.18	0.25	NA	NA	NA	NA	NA	NA	1.56	1.05	NA	1.46	1
1626	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.42	0.46	NA	NA	NA	NA	0.41	0.14	0	0	0	0.04	NA	NA	NA	NA	NA	NA	0.56	0.44	NA	0.9	0.48
1627	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	0.73	0.75	NA	NA	NA	NA	0.68	0.58	0.55	0.24	0.34	0.22	NA	NA	NA	NA	NA	NA	1.39	1.11	NA	1.96	1.58
1628	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	1.05	0.79	0.38	0.46	NA	NA	0.7	0.52	0.41	0.21	0.37	0.39	NA	NA	NA	NA	NA	NA	1.23	1.03	NA	2.29	1.15
1629	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.87	0.75	0.21	0.42	NA	NA	0.7	0.53	0.23	0.13	0.36	0.26	NA	NA	NA	NA	NA	NA	1.12	0.79	NA	1.3	0.93
1630	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	0.96	0.79	0.3	0.23	NA	NA	0.6	0.45	0.22	0.14	0.29	0.18	NA	NA	0.39	0.4	NA	NA	1.05	0.71	NA	1.01	0.74
1631	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	0.53	0.52	0.13	0.12	NA	NA	0.29	0.21	0.15	0.1	0.2	0.14	NA	NA	0.42	0.39	NA	NA	0.57	0.51	NA	0.99	0.51
1632	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA	0.39	0.27	0.06	0.07	NA	NA	0.16	0.08	0	0	0.18	0	NA	NA	0.33	0.36	NA	NA	0.25	0.2	NA	0.49	0.19
1633	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	0.92	0.82	0.17	0.1	NA	NA	0.47	0.43	0.22	0.12	0.27	0.23	NA	NA	0.66	0.4	NA	NA	1.03	0.82	NA	1.03	0.57
1634	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	0.99	0.68	0.18	0.15	NA	NA	0.57	0.39	0.18	0.14	0.35	0.24	NA	NA	0.41	0.58	NA	NA	1.06	1.13	NA	1	0.58
1635	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	1.21	0.92	0.33	0.24	NA	NA	0.74	0.49	0.33	0.33	0.34	0.4	NA	NA	1.15	0.46	NA	NA	1.47	1.43	NA	1.33	1.01
1636	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	1.25	1.02	0.37	0.26	NA	NA	0.69	0.54	0.29	0.3	0.41	0.35	NA	NA	1	0.6	NA	NA	1.07	1.52	NA	1.37	1.02
1637	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	0.76	0.64	0.26	0.21	NA	NA	0.52	0.28	0.15	0.14	0.26	0.19	NA	NA	0.46	0.58	NA	NA	0.93	0.83	NA	0.66	0.51
1638	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	0.59	0.69	0.22	0.28	NA	NA	0.56	0.34	0.14	0.11	0.16	0.16	NA	NA	0.55	1.28	NA	NA	0.84	0.78	NA	0.68	0.68
1639	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.85	0.84	0.24	0.33	NA	NA	0.62	0.43	0.36	0.25	0.33	0.43	NA	NA	0.84	1.46	NA	NA	1	0.88	NA	0.77	0.81
1640	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	1.19	1.2	0.37	0.38	NA	NA	0.75	0.62	0.49	0.35	0.5	0.47	NA	NA	1.27	1.36	NA	NA	1.4	1.02	NA	1.17	1.68
1641	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	1.33	1.03	0.63	0.68	NA	NA	0.89	0.56	0.45	0.34	0.48	0.44	NA	NA	1.2	1.08	NA	NA	1.03	0.77	NA	1	1.57
1642	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	1.23	1.13	0.51	0.41	NA	NA	0.74	0.39	0.35	0.25	0.38	0.49	NA	NA	1.14	1.03	NA	NA	0.8	0.61	NA	0.81	1.14
1643	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	1.23	0.97	0.23	0.37	NA	NA	0.86	0.48	0.31	0.26	0.42	0.48	NA	NA	0.75	0.82	NA	NA	0.89	0.72	NA	0.65	0.78
1644	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	1.56	1.09	0.36	0.3	NA	NA	0.81	0.45	0.46	0.37	0.39	0.53	NA	NA	1.21	1.31	NA	NA	1.13	1.02	NA	0.96	0.99
1645	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	1.28	0.83	0.51	0.4	NA	NA	0.72	0.32	0.43	0.32	0.34	0.41	NA	NA	1.05	1.22	NA	NA	0.96	0.82	NA	0.86	0.83
1646	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	0.9	0.57	0.42	0.33	NA	NA	0.64	0.32	0.35	0.26	0.39	0.4	NA	NA	0.61	0.62	NA	NA	0.79	0.59	NA	0.68	0.64
1647	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	1.46	1.1	0.34	0.28	NA	NA	0.77	0.51	0.5	0.41	0.46	0.51	NA	NA	1.19	1.3	NA	NA	1.21	0.98	NA	0.92	0.93
1648	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	0.91	0.5	0.35	0.21	NA	NA	0.44	0.35	0.28	0.2	0.26	0.32	NA	NA	0.44	0.57	NA	NA	0.82	0.55	NA	0.59	0.49
1649	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	1.6	0.78	0.65	0.37	NA	NA	0.63	0.46	0.46	0.32	0.4	0.41	NA	NA	1	0.63	NA	NA	1.21	0.84	NA	0.79	0.65
1650	NA	NA	0.31	NA	NA	NA	NA	NA	0.62	0.44	0.72	0.31	0.52	0.38	NA	NA	0.32	0.27	0.24	0.19	0.2	0.21	NA	NA	0.43	0.38	NA	NA	0.68	0.47	NA	0.48	0.37
1651	NA	NA	0.59	NA	NA	NA	NA	NA	0.96	0.84	1.43	0.7	0.37	0.34	NA	NA	0.64	0.53	0.47	0.29	0.4	0.41	NA	NA	0.79	0.65	NA	NA	1.12	0.86	NA	0.66	0.61
1652	NA	NA	0.25	NA	NA	NA	NA	NA	0.83	0.86	0.77	0.4	0.4	0.27	NA	NA	0.51	0.35	0.21	0.15	0.27	0.26	NA	NA	0.43	0.42	NA	NA	0.84	0.62	NA	0.48	0.31
1653	NA	NA	0.25	NA	NA	NA	NA	NA	0.86	0.82	0.85	0.4	0.21	0.12	NA	NA	0.56	0.43	0.14	0.15	0.22	0.2	NA	NA	0.47	0.36	NA	NA	0.72	0.54	NA	0.51	0.43
1654	NA	NA	0	NA	NA	NA	NA	NA	0.43	0.51	0.55	0.33	0.14	0.05	NA	NA	0.35	0.23	0	0	0.06	0.12	NA	NA	0.16	0.14	NA	NA	0.37	0.24	NA	0.2	0.17
1655	NA	NA	0.42	NA	NA	NA	NA	NA	0.64	0.79	1.17	0.65	0.45	0.28	NA	NA	0.52	0.43	0.3	0.25	0.33	0.43	NA	NA	0.63	0.49	NA	NA	0.97	0.78	NA	0.61	0.57
1656	NA	NA	0.52	NA	NA	NA	NA	NA	0.89	0.7	0.92	0.67	0.63	0.58	NA	NA	0.45	0.4	0.28	0.3	0.37	0.39	NA	NA	0.62	0.49	NA	NA	0.95	0.69	NA	0.7	0.74
1657	NA	NA	0.5	NA	NA	NA	NA	NA	0.93	1.02	1.03	0.66	1	0.47	NA	NA	0.48	0.36	0.36	0.31	0.45	0.4	NA	NA	0.73	0.39	NA	NA	0.92	0.65	NA	0.54	0.69
1658	NA	NA	0.29	NA	NA	NA	NA	NA	0.8	1.03	0.65	0.48	0.92	0.32	NA	NA	0.52	0.36	0.24	0.19	0.2	0.27	NA	NA	0.4	0.26	NA	NA	0.64	0.5	NA	0.48	0.47
1659	NA	NA	0.48	NA	NA	NA	NA	NA	1.05	1.11	0.85	0.64	1.01	0.36	NA	NA	0.5	0.35	0.39	0.24	0.38	0.34	NA	NA	0.64	0.5	NA	NA	0.81	0.81	NA	0.64	0.73
1660	NA	NA	0.76	NA	NA	NA	NA	NA	1.11	1.49	0.95	0.7	1.11	0.43	NA	NA	0.57	0.36	0.46	0.31	0.33	0.35	NA	NA	0.7	0.57	NA	NA	1.01	0.79	NA	0.79	0.82
1661	NA	NA	0.5	NA	NA	NA	NA	NA	1.06	1.22	0.76	0.62	1.02	0.45	NA	NA	0.54	0.36	0.36	0.22	0.44	0.5	NA	NA	0.68	0.62	NA	NA	0.94	0.75	NA	0.75	0.7
1662	NA	NA	0.47	NA	NA	NA	NA	NA	1.07	1.31	0.72	0.61	0.83	0.4	NA	NA	0.52	0.25	0.34	0.22	0.4	0.41	NA	NA	0.6	0.49	NA	NA	1.04	0.73	NA	0.77	0.76
1663	NA	NA	0.3	NA	NA	NA	NA	NA	0.81	1.06	0.46	0.41	0.63	0.3	NA	NA	0.55	0.16	0.21	0.14	0.3	0.27	NA	NA	0.56	0.41	NA	NA	0.65	0.49	NA	0.61	0.54
1664	0.43	0.5	0.47	NA	NA	NA	NA	NA	0.91	1.13	0.72	0.56	0.6	0.23	NA	NA	0.68	0.32	0.45	0.22	0.44	0.42	NA	NA	0.81	0.63	1.15	1.12	0.99	0.85	NA	0.93	0.83
1665	0.73	0.74	0.24	NA	NA	NA	NA	NA	0.87	1.1	0.57	0.6	0.39	0.17	NA	NA	0.63	0.18	0.17	0.11	0.32	0.2	NA	NA	0.53	0.44	1.31	1.31	0.63	0.65	NA	0.63	0.51
1666	0.49	0.56	0.51	NA	NA	NA	NA	NA	1.01	1.14	0.55	0.55	0.72	0.35	NA	NA	0.69	0.26	0.33	0.21	0.38	0.36	NA	NA	0.7	0.43	1.23	1.55	0.61	0.65	NA	0.71	0.57
1667	0.65	0.64	0.22	NA	NA	NA	NA	NA	0.51	0.51	0.29	0.32	0.52	0.26	NA	NA	0.42	0.13	0.04	0.03	0.14	0.2	NA	NA	0.44	0.26	0.66	0.7	0.39	0.28	NA	0.4	0.3
1668	0.22	0.23	0.5	NA	NA	NA	NA	NA	0.79	0.85	0.57	0.43	0.52	0.3	NA	NA	0.39	0.26	0.15	0.1	0.32	0.18	NA	NA	0.55	0.43	0.89	0.98	0.64	0.35	NA	0.59	0.43
1669	0.49	0.47	0.18	NA	NA	NA	NA	NA	0.46	0.45	0.4	0.43	0.44	0.28	NA	NA	0.42	0.19	0.11	0.09	0.16	0.15	NA	NA	0.36	0.31	0.78	0.73	0.36	0.29	NA	0.5	0.34
1670	0.23	0.2	0.06	NA	NA	NA	NA	NA	0.11	0.17	0.16	0.27	0.12	0	NA	NA	0.15	0.21	0	0	0.07	0.06	NA	NA	0.13	0.11	0.48	0.4	0.11	0.05	NA	0.19	0.16
1671	0.45	0.46	0.38	NA	NA	NA	NA	NA	0.71	0.76	0.48	0.48	0.55	0.43	NA	NA	0.38	0.34	0.23	0.17	0.25	0.3	NA	NA	0.63	0.43	1.1	0.92	0.63	0.56	NA	0.63	0.48
1672	0.39	0.43	0.52	NA	NA	NA	NA	NA	1.11	0.78	0.63	0.64	0.61	0.53	NA	NA	0.46	0.27	0.21	0.21	0.31	0.43	NA	NA	0.63	0.65	1.42	1.44	0.91	0.67	NA	0.74	0.72
1673	0.38	0.45	0.6	NA	NA	NA	NA	NA	1.21	1.44	0.57	0.66	1.12	0.91	NA	NA	0.67	0.4	0.34	0.31	0.47	0.46	NA	NA	0.56	0.57	1.48	1.45	1.69	0.77	NA	0.92	0.83
1674	0.46	0.45	0.56	NA	NA	NA	NA	NA	1.63	2.01	0.67	0.74	1.13	0.95	NA	NA	0.51	0.35	0.34	0.47	0.43	0.43	NA	NA	0.58	0.61	1.35	1.43	1.19	0.76	NA	0.7	0.86
1675	0.26	0.4	0.37	NA	NA	NA	NA	NA	1.5	1.56	0.46	0.44	0.68	0.48	NA	NA	0.46	0.38	0.14	0.26	0.22	0.22	NA	NA	0.45	0.31	0.69	0.85	0.88	0.47	NA	0.56	0.51
1676	0.3	0.37	0.38	NA	NA	NA	NA	NA	1.18	1.15	0.61	0.59	0.56	0.51	NA	NA	0.34	0.44	0.21	0.32	0.3	0.25	NA	NA	0.34	0.35	0.82	1.02	1.08	0.5	NA	0.52	0.49
1677	0.56	0.74	0.63	NA	NA	NA	NA	NA	1.69	1.21	0.9	0.88	0.71	0.67	NA	NA	0.52	0.59	0.35	0.52	0.4	0.4	NA	NA	0.5	0.59	0.95	1.38	1.48	0.94	NA	0.83	0.59
1678	0.53	0.78	0.6	NA	NA	NA	0.6	0.58	1.51	1.85	0.87	0.6	0.82	0.66	NA	NA	0.66	0.67	0.29	0.39	0.46	0.37	NA	NA	0.44	0.62	0.95	1.41	1.23	0.78	NA	0.84	0.72
1679	0.49	0.69	0.45	NA	NA	NA	0.49	0.53	1.09	1.49	0.97	0.77	0.81	0.67	NA	NA	0.58	0.6	0.2	0.3	0.31	0.36	NA	NA	0.39	0.54	0.93	1.22	1.03	0.72	NA	0.83	0.81
1680	0.64	0.73	0.55	NA	NA	NA	0.91	0.75	1.44	1.87	1.03	0.73	0.71	0.61	NA	NA	0.36	0.58	0.29	0.62	0.35	0.34	NA	NA	0.32	0.48	1.07	1.55	1.31	0.96	NA	0.98	0.76
1681	0.65	0.88	0.56	NA	NA	NA	1.16	1.17	1.82	1.8	1.05	0.6	0.67	0.51	NA	NA	0.54	0.49	0.38	0.53	0.45	0.35	NA	NA	0.44	0.74	1.15	1.9	1.19	0.94	NA	1.27	1.02
1682	0.71	0.81	0.45	NA	NA	NA	0.89	0.64	1.49	1.55	0.9	0.74	0.55	0.52	NA	NA	0.48	0.45	0.39	0.44	0.44	0.35	NA	NA	0.31	0.56	1.02	2.82	0.82	0.72	NA	0.89	0.71
1683	0.75	0.94	0.57	NA	NA	NA	1.17	1.04	1.47	1.31	1.07	0.89	0.65	0.48	NA	NA	0.53	0.36	0.45	0.5	0.51	0.39	NA	NA	0.32	0.68	1.13	4.04	1.17	0.95	NA	1.13	0.73
