# Brown - Hoback Ridge - PSME - ITRDB WY055
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19970
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19970.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy055-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wy055-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy055.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wy055.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-01-19
#--------------------
# File_Last_Modified_Date
#   Date: 2016-01-19
#--------------------
# Title
#   Study_Name: Brown - Hoback Ridge - PSME - ITRDB WY055
#--------------------
# Investigators
#   Investigators: Brown, P.; Wise, E.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collected by staff from the Teton Science School.  Dated and measured by Paul Brown.  Submitted by Erika Wise, with permission from Teton Science School.  Funded by: Teton Science School.  Utilized in Upper Snake River Flow reconstruction archived at NOAA/WDC Paleoclimatology: # https://www.ncei.noaa.gov/pub/data/paleo/treering/reconstructions/northamerica/usa/idaho/snake-flow2010.txt # https://www.ncei.noaa.gov/pub/data/paleo/treering/reconstructions/northamerica/usa/idaho/snake-flow2010.xls  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Water Resources Research
#   Published_Title: Tree ring record of streamflow and drought in the upper Snake River
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1029/2010WR009282 
#   Full_Citation: Wise, E.K. 2010. 
Tree ring record of streamflow and drought in the upper Snake River. 
Water Resources Research, Vol. 46 (W11529). 
doi:10.1029/2010WR009282. 

#   Abstract: Tree ring samples collected near the Snake River headwaters 
# were augmented with preexisting tree ring chronologies to create 
# a 415 year reconstruction of upper Snake River streamflow, 
# extending the short instrumental record and providing the first 
# description of multicentury water supply variability in this river. 
# Results indicate that the region's early 21st century drought 
# is severe even in the context of long-term climatic variability 
# and that the instrumental record is representative of low-flow 
# individual years. In terms of overall magnitude, droughts of the 
# recent past are eclipsed by a sustained low-flow period lasting 
# for over 30 years in the early to mid-1600s. A comparison of 
# reconstructed Snake River flow with streamflow reconstructions 
# of the Colorado, Sacramento, and Verde rivers suggests that 
# changes in the predominance of zonal versus meridional atmospheric 
# flow may have influenced drought patterns in the western 
# United States through time. 
# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hoback Ridge
#   Location: Wyoming
#   Northernmost_Latitude: 43.3042
#   Southernmost_Latitude: 43.3042
#   Easternmost_Longitude: -110.6711
#   Westernmost_Longitude: -110.6711
#   Elevation_m: 1997
#--------------------
# Data_Collection
#   Collection_Name: WY055
#   First_Year: 1584
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HRI23a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI23a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI24a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI24a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI34A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI34A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI34b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI34b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI35b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI35b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI36a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI36a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI59a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI59a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI59b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI59b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI66b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI66b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI67A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI67A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI67B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI67B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI69B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI69B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HRI69a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HRI69a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HRI23a_raw	HRI24a_raw	HRI34A_raw	HRI34b_raw	HRI35b_raw	HRI36a_raw	HRI59a_raw	HRI59b_raw	HRI66b_raw	HRI67A_raw	HRI67B_raw	HRI69B_raw	HRI69a_raw
1865	0.977	0.508	0.311	0.373	0.876	0.284	0.4	0.435	0.526	0.637	0.734	0.223	0.253
1866	1.498	0.785	0.701	0.747	2.054	0.739	0.707	0.729	1.222	1.127	1.184	0.305	0.354
1867	0.992	0.784	0.576	0.665	1.927	0.862	1.108	0.72	0.952	1.324	1.333	0.374	0.358
1868	1.383	0.74	0.53	0.595	1.906	0.779	1.16	0.714	0.893	1.169	1.193	0.281	0.244
1869	1.137	0.76	0.582	0.559	1.791	0.608	0.983	0.794	0.937	1.043	0.951	0.328	0.261
1870	0.683	0.725	0.644	0.717	2.24	0.887	1.026	0.933	0.976	1.229	1.243	0.348	0.379
1871	0.871	0.427	0.402	0.355	1.226	0.534	1.314	0.694	0.702	0.97	0.97	0.278	0.249
1872	0.799	0.626	0.412	0.426	1.565	0.459	0.836	0.541	0.648	0.974	1.167	0.228	0.21
1873	1.294	0.882	0.57	0.682	2.337	0.615	0.876	0.604	0.898	1.381	1.547	0.279	0.234
1874	1.085	0.736	0.359	0.475	1.762	0.478	0.791	0.432	0.638	1.646	1.399	0.264	0.278
1875	1.593	0.576	0.428	0.473	1.625	0.552	0.527	0.571	0.683	1.544	1.648	0.254	0.219
1876	1.479	0.641	0.492	0.549	1.075	0.658	0.773	0.577	0.73	1.463	1.705	0.297	0.348
1877	0.579	0.29	0.293	0.372	1.091	0.536	0.799	0.397	0.536	1.026	1.151	0.141	0.244
1878	0.355	0.179	0.312	0.363	0.924	0.554	0.777	0.259	0.486	0.663	0.771	0.244	0.288
1879	0.482	0.14	0.392	0.377	0.692	0.521	0.52	0.327	0.471	0.591	0.709	0.171	0.207
1880	0.598	0.424	0.4	0.385	0.752	0.647	0.756	0.501	0.471	0.634	0.81	0.095	0.233
1881	0.706	0.724	0.448	0.392	0.727	0.691	0.651	0.528	0.421	0.907	1.036	0.207	0.304
1882	0.607	0.72	0.391	0.415	0.771	0.545	0.476	0.535	0.408	0.645	0.545	0.243	0.26
1883	0.736	0.667	0.343	0.319	0.897	0.502	0.454	0.414	0.404	0.59	0.484	0.204	0.23
1884	0.755	1.049	0.332	0.324	0.776	0.436	0.542	0.338	0.495	0.712	0.647	0.176	0.321
1885	0.822	0.933	0.383	0.462	1.385	0.638	0.451	0.37	0.47	0.754	0.855	0.205	0.377
1886	0.759	0.985	0.362	0.427	0.908	0.425	0.502	0.238	0.398	0.563	0.561	0.109	0.234
1887	0.603	0.939	0.303	0.368	0.972	0.424	0.506	0.195	0.414	0.49	0.572	0.11	0.273
1888	0.908	1.04	0.4	0.383	1.363	0.424	0.862	0.322	0.486	0.542	0.733	0.137	0.306
1889	0.075	0.277	0.151	0.2	0.413	0.052	0.055	0	0.183	0.205	0.221	0.073	0.172
1890	0.92	0.964	0.283	0.272	0.636	0.337	0.169	0.183	0.303	0.534	0.576	0.177	0.232
1891	0.939	0.715	0.27	0.324	0.826	0.327	0.265	0.16	0.371	0.501	0.656	0.072	0.228
1892	1.058	0.759	0.359	0.427	1.228	0.39	0.347	0.208	0.529	0.544	0.519	0.233	0.38
1893	0.796	0.587	0.24	0.317	0.862	0.219	0.351	0.195	0.398	0.454	0.488	0.124	0.215
1894	0.992	0.619	0.334	0.339	1.735	0.303	0.389	0.245	0.472	0.618	0.587	0.19	0.207
1895	1.016	0.657	0.419	0.49	1.567	0.368	0.514	0.253	0.544	0.709	0.879	0.173	0.296
1896	0.73	0.508	0.297	0.319	1.018	0.402	0.483	0.297	0.407	0.6	0.616	0.184	0.217
1897	0.659	0.616	0.385	0.358	1.566	0.324	0.505	0.366	0.462	0.675	0.72	0.129	0.234
1898	0.985	1.037	0.56	0.565	2.384	0.572	0.713	0.444	0.797	1.096	1.17	0.195	0.386
1899	0.789	0.49	0.337	0.43	1.777	0.321	0.296	0.301	0.354	0.736	0.875	0.177	0.49
1900	0.382	0.42	0.352	0.454	1.496	0.31	0.696	0.385	0.467	0.498	0.73	0.177	0.35
1901	0.486	0.601	0.278	0.238	0.93	0.269	0.442	0.338	0.326	0.467	0.454	0.173	0.272
1902	0.294	0.497	0.268	0.259	0.642	0.098	0.215	0.088	0.281	0.271	0.284	0.195	0.324
1903	0.605	0.319	0.368	0.406	0.863	0.37	0.311	0.244	0.503	0.507	0.524	0.154	0.246
1904	0.615	0.381	0.492	0.465	0.861	0.312	0.645	0.418	0.477	0.569	0.515	0.26	0.332
1905	0.307	0.219	0.338	0.38	0.789	0.278	0.508	0.347	0.434	0.366	0.34	0.261	0.343
1906	0.66	0.174	0.407	0.434	1.028	0.439	0.523	0.327	0.462	0.528	0.415	0.252	0.229
1907	1.126	0.382	0.738	0.828	2.072	0.842	1.244	0.472	1.06	1.109	0.959	0.254	0.396
1908	1.279	0.578	0.586	0.794	1.883	0.602	1.469	0.464	0.67	1.047	1.058	0.224	0.353
1909	1.672	0.626	0.601	0.772	1.809	0.592	1.201	0.446	0.825	1.048	0.755	0.334	0.434
1910	1.46	0.543	0.596	0.953	2.013	0.708	1.262	0.651	0.94	1.16	1.029	0.303	0.46
1911	1.429	0.653	0.591	0.897	1.608	0.698	1.177	0.575	0.795	0.928	0.806	0.374	0.412
1912	1.288	0.58	0.491	0.726	1.37	0.615	1.116	0.562	0.651	0.755	0.678	0.365	0.467
1913	1.937	0.793	0.884	1.101	2.459	1.013	1.232	0.697	1.106	0.934	1.163	0.396	0.601
1914	2.641	0.559	0.827	1.096	2.982	1.103	1.685	0.843	1.194	1.252	1.224	0.395	0.607
1915	1.134	0.254	0.584	0.644	1.903	0.56	1.545	0.565	0.725	0.655	1.007	0.277	0.53
1916	2.575	0.744	0.714	0.994	2.45	1.18	2.046	0.706	1.243	1.058	1.322	0.295	0.565
1917	1.385	0.535	0.598	0.716	2.092	0.731	1.2	0.684	0.72	0.932	1.043	0.323	0.498
1918	1.708	0.989	0.758	0.7	2.487	0.907	1.393	0.666	0.902	1.016	1.099	0.371	0.65
1919	1.318	0.831	0.58	0.598	2.074	0.748	1.767	0.649	0.665	0.666	0.774	0.309	0.52
1920	0.906	0.407	0.379	0.353	1.183	0.497	1.1	0.299	0.355	0.614	0.479	0.268	0.394
1921	1.434	0.7	0.641	0.711	1.864	0.84	1.393	0.57	0.71	0.747	0.791	0.288	0.523
1922	1.077	0.816	0.622	0.681	1.32	0.609	1.175	0.518	0.679	0.764	0.698	0.294	0.44
1923	0.787	0.516	0.478	0.525	0.982	0.517	1.059	0.537	0.386	0.536	0.416	0.197	0.447
1924	0.528	0.54	0.369	0.41	0.746	0.216	0.535	0.312	0.217	0.42	0.356	0.267	0.409
1925	0.872	0.412	0.65	0.64	1.475	0.34	0.878	0.543	0.586	0.527	0.659	0.307	0.538
1926	0.905	0.308	0.472	0.497	0.967	0.298	0.609	0.472	0.377	0.369	0.39	0.194	0.413
1927	1.324	0.756	0.717	0.92	1.702	0.511	0.955	0.694	0.748	0.823	0.766	0.323	0.708
1928	0.966	0.654	0.75	0.929	2.208	0.416	0.629	0.734	0.735	1.046	0.793	0.27	0.617
1929	0.579	0.861	0.574	0.679	1.518	0.432	0.562	0.65	0.58	0.778	0.784	0.257	0.586
1930	0.876	0.67	0.639	0.684	1.41	0.569	0.615	0.707	0.637	0.549	0.68	0.225	0.72
1931	0.507	0.315	0.514	0.56	0.835	0.305	0.521	0.554	0.515	0.332	0.305	0.222	0.368
1932	0.881	0.353	0.31	0.366	0.694	0.339	0.399	0.35	0.322	0.506	0.359	0.173	0.388
1933	0.591	0.486	0.364	0.385	0.705	0.332	0.446	0.359	0.372	0.422	0.334	0.16	0.474
1934	0.065	0.106	0.234	0.202	0.358	0.109	0.236	0.2	0.173	0.146	0.129	0.141	0.341
1935	0.464	0.278	0.45	0.502	0.511	0.318	0.52	0.496	0.565	0.445	0.364	0.236	0.46
1936	0.335	0.36	0.291	0.325	0.388	0.244	0.325	0.345	0.205	0.343	0.25	0.156	0.404
1937	0.381	0.271	0.36	0.393	0.461	0.253	0.338	0.275	0.3	0.464	0.314	0.197	0.51
1938	0.353	0.357	0.356	0.464	0.731	0.339	0.592	0.326	0.37	0.54	0.388	0.286	0.561
1939	0.35	0.483	0.395	0.465	0.668	0.312	0.48	0.28	0.268	0.567	0.438	0.202	0.556
1940	0.269	0.399	0.298	0.383	0.636	0.321	0.447	0.237	0.294	0.361	0.254	0.283	0.552
1941	0.434	0.106	0.292	0.285	0.649	0.302	0.505	0.353	0.216	0.439	0.292	0.229	0.369
1942	1.09	0.542	0.454	0.563	0.931	0.511	0.654	0.598	0.437	0.619	0.506	0.265	0.557
1943	1.047	0.231	0.186	0.265	0.691	0.407	0.502	0.462	0.233	0.498	0.283	0.309	0.507
1944	0.775	0.28	0.303	0.387	0.86	0.458	0.705	0.596	0.294	0.515	0.358	0.349	0.652
1945	0.568	0.37	0.311	0.377	1.243	0.522	0.81	0.706	0.337	0.512	0.41	0.294	0.62
1946	0.623	0.305	0.357	0.381	0.972	0.524	0.792	0.806	0.239	0.455	0.452	0.296	0.697
1947	0.614	0.27	0.29	0.31	0.916	0.367	0.797	0.648	0.315	0.373	0.308	0.263	0.481
1948	0.469	0.533	0.305	0.318	1.387	0.347	0.818	0.74	0.464	0.376	0.285	0.286	0.519
1949	0.77	0.623	0.303	0.411	1.888	0.6	0.849	0.948	0.365	0.603	0.252	0.255	0.612
1950	0.817	0.941	0.385	0.47	1.624	0.566	0.992	0.946	0.439	0.631	0.463	0.325	0.532
1951	0.827	0.699	0.413	0.46	2.521	0.639	1.083	0.966	0.52	0.755	0.585	0.348	0.638
1952	0.867	0.927	0.294	0.36	1.377	0.528	0.678	0.721	0.22	0.579	0.395	0.286	0.418
1953	0.648	0.461	0.282	0.266	1.511	0.446	0.764	0.789	0.261	0.444	0.327	0.281	0.486
1954	0.577	0.326	0.3	0.361	1.935	0.403	0.556	0.678	0.321	0.625	0.487	0.263	0.491
1955	0.569	0.288	0.22	0.237	0.658	0.234	0.469	0.341	0.048	0.285	0.299	0.216	0.317
1956	0.197	0.358	0.326	0.356	0.737	0.461	0.504	0.496	0.422	0.424	0.361	0.31	0.428
1957	0.674	0.608	0.26	0.256	0.825	0.385	0.554	0.654	0.351	0.377	0.355	0.28	0.441
1958	0.586	0.278	0.252	0.336	0.988	0.42	0.483	0.647	0.342	0.324	0.31	0.333	0.474
1959	0.505	0.666	0.23	0.269	0.853	0.451	0.523	0.752	0.466	0.479	0.451	0.294	0.47
1960	0.511	0.303	0.213	0.306	0.623	0.282	0.52	0.669	0.265	0.413	0.374	0.242	0.381
1961	0.41	0.115	0.218	0.255	0.463	0.302	0.399	0.486	0.378	0.3	0.288	0.243	0.426
1962	0.292	0.076	0.333	0.329	0.798	0.286	0.625	0.763	0.356	0.549	0.536	0.255	0.523
1963	0.779	0.286	0.389	0.487	1.271	0.442	1.058	0.878	0.614	0.755	0.804	0.346	0.63
1964	0.777	0.188	0.234	0.302	1.002	0.376	0.702	0.725	0.347	0.42	0.415	0.25	0.398
1965	0.668	0.306	0.414	0.411	1.319	0.312	1.277	0.92	0.419	0.547	0.566	0.288	0.511
1966	0.511	0.394	0.456	0.598	1.147	0.533	1.153	1.041	0.546	0.705	0.742	0.329	0.584
1967	0.468	0.333	0.334	0.425	1.215	0.607	1.05	0.942	0.469	0.574	0.591	0.229	0.423
1968	0.401	0.335	0.375	0.375	1.549	0.495	1.196	1.033	0.553	0.528	0.554	0.196	0.535
1969	0.403	0.447	0.354	0.497	1.024	0.407	1.103	0.934	0.451	0.558	0.677	0.335	0.576
1970	0.596	0.381	0.439	0.545	0.949	0.382	1.443	1.095	0.545	0.679	0.731	0.288	0.623
1971	0.486	0.492	0.389	0.519	1.047	0.468	1.446	0.932	0.528	0.505	0.58	0.34	0.756
1972	0.63	0.518	0.344	0.515	0.847	0.549	1.69	0.963	0.523	0.473	0.576	0.338	0.611
1973	0.688	0.432	0.44	0.444	0.78	0.359	1.186	0.75	0.392	0.551	0.574	0.301	0.589
1974	0.532	0.486	0.38	0.439	1.037	0.396	1.233	0.799	0.478	0.375	0.51	0.406	0.779
1975	1.612	0.385	0.356	0.354	0.8	0.292	1.318	0.826	0.334	0.618	0.706	0.321	0.569
1976	1.206	0.347	0.458	0.467	0.985	0.411	1.153	0.791	0.394	0.629	0.509	0.292	0.509
1977	0.728	0.116	0.142	0.144	0.493	0.114	0.541	0.28	0.207	0.322	0.284	0.12	0.32
1978	1.02	0.508	0.488	0.398	1.226	0.58	1.31	0.841	0.584	0.623	0.618	0.32	0.547
1979	0.83	0.443	0.326	0.369	0.688	0.463	1.063	0.902	0.391	0.784	0.55	0.235	0.505
1980	0.7	0.459	0.349	0.338	1.141	0.46	1.001	0.856	0.409	0.828	0.67	0.192	0.494
1981	0.745	0.597	0.348	0.406	1.038	0.456	1.218	0.985	0.439	0.627	0.528	0.277	0.58
1982	0.494	0.411	0.29	0.366	0.724	0.405	1.219	1.068	0.29	0.649	0.569	0.308	0.548
1983	0.578	0.438	0.43	0.437	0.615	0.382	1.138	0.924	0.373	0.761	0.635	0.303	0.604
1984	0.707	0.413	0.468	0.56	1.042	0.56	1.14	1.059	0.438	0.731	0.586	0.369	0.7
1985	0.579	0.354	0.414	0.398	0.785	0.375	1.05	0.975	0.365	0.723	0.687	0.281	0.523
1986	0.931	0.646	0.608	0.575	1.195	0.602	1.751	1.223	0.96	0.748	0.658	0.398	0.774
1987	0.9	0.537	0.551	0.578	1.787	0.606	1.947	1.047	0.322	0.557	0.646	0.296	0.374
1988	0.507	0.392	0.419	0.414	0.965	0.478	1.282	0.876	0.427	0.488	0.489	0.306	0.389
1989	0.497	0.285	0.309	0.208	0.58	0.299	1.196	0.642	0.321	0.656	0.435	0.306	0.369
1990	0.668	0.307	0.429	0.383	0.619	0.365	1.34	0.748	0.465	0.536	0.6	0.266	0.477
1991	0.432	0.16	0.314	0.253	0.63	0.332	0.629	0.427	0.291	0.396	0.391	0.276	0.527
1992	0.137	0.097	0.169	0.174	0.307	0.158	0.406	0.285	0.153	0.166	0.161	0.132	0.146
1993	0.536	0.203	0.352	0.245	0.643	0.389	0.853	0.655	0.369	0.546	0.425	0.304	0.461
1994	0.561	0.258	0.458	0.313	0.626	0.391	0.945	0.579	0.281	0.525	0.56	0.357	0.458
1995	0.404	0.175	0.303	0.232	0.423	0.394	0.533	0.352	0.265	0.487	0.371	0.372	0.563
1996	0.726	0.311	0.433	0.409	0.544	0.609	1.202	0.611	0.386	0.403	0.456	0.448	0.705
1997	0.608	0.276	0.483	0.413	0.597	0.55	0.905	0.601	0.375	0.637	0.458	0.376	0.516
1998	0.834	0.265	0.442	0.456	1.098	0.674	1.502	1.08	0.463	0.839	0.666	0.443	0.625
1999	0.882	0.476	0.458	0.37	0.8	0.551	1.655	1	0.485	0.893	0.607	0.489	0.564
2000	0.658	0.402	0.398	0.351	0.643	0.417	1.381	1.044	0.46	0.546	0.541	0.482	0.686
2001	0.321	0.194	0.217	0.198	0.216	0.179	0.356	0.325	0.175	0.29	0.216	0.292	0.321
2002	0.206	0.093	0.285	0.184	0.265	0.173	0.583	0.365	0.247	0.397	0.285	0.364	0.417
2003	0.302	0.177	0.265	0.2	0.28	0.178	0.529	0.324	0.306	0.319	0.175	0.326	0.479
2004	0.308	0.086	0.204	0.223	0.375	0.161	0.477	0.31	0.368	0.415	0.263	0.319	0.58
2005	0.448	0.265	0.36	0.396	0.604	0.39	0.773	0.611	0.508	0.475	0.454	0.552	0.798
2006	0.327	0.121	0.36	0.288	0.446	0.288	0.66	0.529	0.262	0.414	0.261	0.527	0.757
