# Woodhouse - Vedauwoo - PIPO - ITRDB WY032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5348
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5348.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy032-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wy032-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wy032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-06-27
#--------------------
# File_Last_Modified_Date
#   Date: 2006-06-27
#--------------------
# Title
#   Study_Name: Woodhouse - Vedauwoo - PIPO - ITRDB WY032
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Losleben, M.V.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Vedauwoo
#   Location: Wyoming
#   Northernmost_Latitude: 41.15
#   Southernmost_Latitude: 41.15
#   Easternmost_Longitude: -105.37
#   Westernmost_Longitude: -105.37
#   Elevation_m: 2500
#--------------------
# Data_Collection
#   Collection_Name: WY032
#   First_Year: 1511
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ved011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved192_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved192; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved162_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved162; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved191_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved191; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ved202_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ved202; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ved011_raw	ved012_raw	ved031_raw	ved032_raw	ved041_raw	ved091_raw	ved092_raw	ved101_raw	ved102_raw	ved111_raw	ved022_raw	ved021_raw	ved112_raw	ved081_raw	ved042_raw	ved082_raw	ved121_raw	ved122_raw	ved131_raw	ved132_raw	ved141_raw	ved072_raw	ved071_raw	ved171_raw	ved172_raw	ved192_raw	ved142_raw	ved151_raw	ved152_raw	ved162_raw	ved191_raw	ved201_raw	ved202_raw
1554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.913	0.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.255	0.246	0.347	NA	NA	NA	NA	NA	NA	NA	NA	NA
1555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.747	0.527	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.397	0.176	0.273	NA	NA	NA	NA	NA	NA	NA	NA	NA
1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.755	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.717	0.226	0.358	NA	NA	NA	NA	NA	NA	NA	NA	NA
1557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.102	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.378	0.27	0.388	NA	NA	NA	NA	NA	NA	NA	NA	NA
1558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.962	0.623	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.036	0.18	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.144	0.856	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.048	0.374	0.409	NA	NA	NA	NA	NA	NA	NA	NA	NA
1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	0.798	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.359	0.577	0.371	NA	NA	NA	NA	NA	NA	NA	NA	NA
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.784	0.412	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.096	0.871	0.257	NA	NA	NA	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.739	0.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.924	1.155	0.332	NA	NA	NA	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.124	0.566	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.889	0.707	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.842	0.514	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875	0.482	0.442	NA	NA	NA	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.772	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	0.501	0.503	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.466	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.611	0.381	0.527	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.714	0.454	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.425	0.321	0.403	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196	0.107	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.197	0.03	0.053	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.273	0.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632	0.346	0.035	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.322	0.198	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.604	0.245	0.161	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798	0.509	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.444	0.315	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.773	0.555	0.308	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.361	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.633	0.627	0.214	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.791	0.514	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.485	0.385	0.215	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.351	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.143	0.12	0.081	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.374	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.472	0.269	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.394	0.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.591	0.378	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.543	0.347	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.415	0.201	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.418	0.082	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.395	0.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.493	0.416	0.184	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.273	0.233	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.149	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.328	0.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.695	0.405	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.311	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.136	0.25	0.271	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.123	0.153	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.362	0.048	0.095	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.238	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.297	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.258	0.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.408	0.405	0.277	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.336	0.273	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.041	0.258	0.255	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.486	0.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.105	0.445	0.361	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.884	0.482	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.364	0.49	0.405	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195	0.267	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.452	0.09	0.159	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.109	0.156	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274	0	0.148	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.975	0.39	0.423	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.044	0.093	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.459	0.144	0.417	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.198	0.176	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.704	0.238	0.315	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.153	0.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.063	0.381	0.363	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.062	0.097	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.212	0.309	0.055	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.173	0.053	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.128	0.292	0.052	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.276	0.139	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.461	0.318	0.371	NA	NA	NA	NA	NA	NA	NA	NA	NA
1599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.386	0.261	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.298	0.487	0.307	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368	0.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.237	0.647	0.352	NA	NA	NA	NA	NA	NA	NA	NA	NA
1601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.047	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.897	0.378	0.174	NA	NA	NA	NA	NA	NA	NA	NA	NA
1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.295	0.222	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.095	0.617	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA
1603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.347	0.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.134	0.305	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA
1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118	0.234	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.117	0.23	0.155	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.282	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.059	0.388	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA
1606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.731	0.414	0.321	NA	NA	NA	NA	NA	NA	NA	NA	NA
1607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.243	0.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972	0.023	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.179	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.337	0.25	0.291	NA	NA	NA	NA	NA	NA	NA	NA	NA
1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.326	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.177	0.236	0.256	NA	NA	NA	NA	NA	NA	NA	NA	NA
1610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.423	0.371	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.201	0.365	0.352	NA	NA	NA	NA	NA	NA	NA	NA	NA
1611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.437	0.319	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.955	0.275	0.457	NA	NA	NA	NA	NA	NA	NA	NA	NA
1612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.187	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.089	0.646	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA
1613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.618	0.379	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.194	0.575	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA
1614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.513	0.332	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.214	0.675	0.339	NA	NA	NA	NA	NA	NA	NA	NA	NA
1615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.285	0.702	0.497	NA	NA	NA	NA	NA	NA	NA	NA	NA
1616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.675	1.006	0.519	NA	NA	NA	NA	NA	NA	NA	NA	NA
1617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.105	0.612	NA	NA	NA	NA	NA	NA	NA	0.737	NA	1.537	0.777	0.496	NA	NA	NA	NA	NA	NA	NA	NA	NA
1618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.687	0.375	NA	NA	NA	NA	NA	NA	NA	0.596	NA	1.059	0.385	0.437	NA	NA	NA	NA	NA	NA	NA	NA	NA
1619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.143	0.535	NA	NA	NA	NA	NA	NA	NA	0.644	NA	1.259	0.289	0.331	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.423	0.174	NA	NA	NA	NA	NA	NA	NA	0.156	NA	0.322	0.041	0.202	NA	NA	NA	NA	NA	NA	NA	NA	NA
1621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.097	0.554	NA	NA	NA	NA	NA	NA	NA	0.689	NA	1.205	0.477	0.439	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.315	0.198	NA	NA	NA	NA	NA	NA	NA	0.457	NA	0.651	0	0.222	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.703	0.396	NA	NA	NA	NA	NA	NA	NA	0.442	NA	0.904	0.518	0.207	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.819	0.326	NA	NA	NA	NA	NA	NA	NA	0.597	NA	0.746	0.392	0.438	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.694	0.608	NA	NA	NA	NA	NA	NA	NA	0.631	NA	0.869	0.463	0.458	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.768	0.539	NA	NA	NA	NA	NA	NA	NA	0.788	NA	0.852	0.477	0.566	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.654	0.518	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.604	0.362	0.265	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.859	0.34	NA	NA	NA	NA	NA	NA	NA	0.848	NA	0.91	0.234	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.694	0.457	NA	NA	NA	NA	NA	NA	NA	0.662	NA	0.874	0.217	0.266	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.565	0.295	NA	NA	NA	NA	NA	NA	NA	0.642	NA	0.602	0.253	0.347	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.321	NA	NA	NA	NA	NA	NA	NA	0.852	NA	0.464	0.348	0.356	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.825	0.465	NA	NA	NA	NA	NA	NA	NA	0.675	NA	0.639	0.301	0.347	NA	NA	NA	NA	NA	NA	NA	NA	NA
1633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.897	0.426	NA	NA	NA	NA	NA	NA	NA	0.888	NA	0.486	0.233	0.387	NA	NA	NA	NA	NA	NA	NA	NA	NA
1634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.827	0.241	NA	NA	NA	NA	NA	NA	NA	0.55	NA	0.555	0.305	0.295	NA	0.685	NA	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.601	0.385	NA	NA	NA	NA	NA	NA	NA	0.679	NA	0.426	0.352	0.423	NA	0.623	NA	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.862	0.582	NA	NA	NA	NA	NA	NA	NA	0.718	NA	0.599	0.327	0.383	NA	0.812	NA	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657	0.548	NA	NA	NA	NA	NA	NA	NA	0.423	NA	0.476	0.216	0.471	NA	1.047	NA	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.659	0.692	NA	NA	NA	0.405	NA	NA	NA	0.532	NA	0.585	0.391	0.448	NA	1.178	NA	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.884	0.784	NA	NA	NA	0.628	NA	NA	NA	0.59	NA	0.735	0.378	0.43	NA	1.335	NA	NA	NA	NA	NA	NA	NA
