# Meko - Grace Coolidge - QUMA - ITRDB SD011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3946
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3946.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd011-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd011-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd011.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd011.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Meko - Grace Coolidge - QUMA - ITRDB SD011
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Grace Coolidge
#   Location: South Dakota
#   Northernmost_Latitude: 43.75
#   Southernmost_Latitude: 43.75
#   Easternmost_Longitude: -103.35
#   Westernmost_Longitude: -103.35
#   Elevation_m: 1234
#--------------------
# Data_Collection
#   Collection_Name: SD011
#   First_Year: 1767
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GCE03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE06C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE06C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE07E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE07E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE13C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE13C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE18C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE18C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE19C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE19C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE24E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE24E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE30A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE30A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE30B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE30B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCE3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCE3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCEA21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCEA21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCEA29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCEA29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GCE03A_raw	GCE03B_raw	GCE04A_raw	GCE04B_raw	GCE06A_raw	GCE06B_raw	GCE06C_raw	GCE07A_raw	GCE07B_raw	GCE07C_raw	GCE07E_raw	GCE09A_raw	GCE09B_raw	GCE10A_raw	GCE10B_raw	GCE13A_raw	GCE13B_raw	GCE13C_raw	GCE16A_raw	GCE16B_raw	GCE18A_raw	GCE18B_raw	GCE18C_raw	GCE19A_raw	GCE19B_raw	GCE19C_raw	GCE22A_raw	GCE22B_raw	GCE23A_raw	GCE23B_raw	GCE24A_raw	GCE24B_raw	GCE24E_raw	GCE25A_raw	GCE29A_raw	GCE29B_raw	GCE30A_raw	GCE30B_raw	GCE3B_raw	GCEA21_raw	GCEA29_raw
1810	1.12	NA	NA	NA	NA	NA	NA	NA	0.53	0.59	0.5	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	0.54	0.54
1811	1.39	NA	NA	NA	NA	NA	NA	NA	0.43	0.55	0.52	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	0.63	0.63
1812	0.93	NA	NA	NA	NA	NA	NA	NA	0.47	0.5	0.88	NA	NA	NA	NA	0.44	NA	NA	NA	NA	0.41	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	0.46	0.46
1813	1.46	NA	NA	NA	NA	NA	NA	NA	0.52	0.55	1.3	NA	NA	NA	NA	0.39	NA	NA	NA	NA	0.9	NA	NA	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	0.93	0.93
1814	1.75	NA	NA	NA	NA	NA	NA	NA	0.45	0.51	1	NA	NA	NA	NA	0.37	NA	NA	NA	NA	0.61	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	0.77	0.77
1815	1.39	NA	NA	NA	NA	NA	NA	NA	0.44	0.54	0.67	NA	NA	NA	NA	0.32	NA	NA	NA	NA	0.57	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	0.59	0.59
1816	1.58	NA	NA	NA	NA	NA	NA	NA	0.56	0.57	0.66	NA	NA	NA	NA	0.44	NA	NA	NA	NA	1.14	NA	NA	NA	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	0.9	0.9
1817	1.22	NA	NA	NA	NA	NA	NA	NA	0.47	0.63	0.77	NA	NA	NA	NA	0.42	NA	NA	NA	NA	0.57	NA	NA	0.61	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	0.54	0.54
1818	1.21	NA	NA	NA	NA	NA	NA	NA	0.5	0.42	0.52	NA	NA	NA	NA	0.27	NA	NA	NA	NA	0.61	NA	NA	0.62	1.28	0.79	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.47	NA	NA	NA	0.53	0.53
1819	1.52	NA	NA	NA	NA	NA	NA	NA	0.48	0.52	0.43	NA	NA	NA	NA	0.52	NA	NA	NA	NA	0.68	NA	NA	0.91	1.01	1.01	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.65	NA	NA	NA	0.7	0.7
1820	1.32	NA	NA	NA	NA	NA	NA	NA	0.5	0.53	0.45	NA	NA	NA	NA	0.41	NA	NA	NA	NA	0.42	NA	NA	0.66	0.87	0.78	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.82	NA	NA	NA	0.72	0.72
1821	1.53	NA	NA	NA	NA	NA	NA	NA	0.6	0.57	0.44	NA	NA	NA	NA	0.39	NA	NA	NA	NA	0.47	NA	NA	0.84	0.89	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.77	NA	NA	NA	0.64	0.64
1822	1.18	NA	NA	NA	NA	NA	NA	NA	0.45	0.38	0.38	NA	NA	NA	NA	0.35	0.36	NA	NA	NA	0.37	NA	NA	0.45	0.58	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.34	NA	NA	NA	0.38	0.38
1823	1.02	NA	NA	NA	NA	NA	NA	NA	0.47	0.41	0.3	NA	NA	NA	NA	0.43	0.33	NA	NA	NA	0.34	NA	NA	0.43	0.39	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.38	NA	NA	NA	0.3	0.3
1824	0.93	NA	NA	NA	NA	NA	NA	NA	0.47	0.4	0.24	NA	NA	NA	NA	0.26	0.25	NA	NA	NA	0.34	NA	NA	0.32	0.41	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.4	NA	NA	NA	0.36	0.36
1825	1.09	NA	NA	NA	NA	NA	NA	NA	0.56	0.38	0.35	NA	NA	NA	NA	0.35	0.3	NA	NA	NA	0.3	NA	NA	0.73	0.56	0.53	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.77	NA	NA	NA	0.53	0.53
1826	1.76	NA	NA	NA	NA	NA	NA	NA	0.51	0.42	0.5	NA	NA	NA	NA	0.88	0.55	NA	NA	NA	0.76	NA	NA	1.26	0.91	1.01	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.98	NA	NA	NA	0.64	0.64
1827	2.32	NA	NA	NA	NA	NA	NA	NA	0.69	0.5	0.47	NA	NA	NA	NA	1.32	0.74	NA	NA	NA	1.04	NA	NA	1.51	1.65	1.65	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.94	NA	NA	NA	0.52	0.52
1828	2.31	NA	NA	NA	NA	NA	NA	NA	0.58	0.37	0.65	NA	NA	NA	NA	0.9	0.71	NA	NA	NA	1.03	NA	NA	1.41	1.7	1.62	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.61	NA	NA	NA	0.49	0.49
1829	2.12	NA	NA	NA	NA	NA	NA	NA	0.49	0.34	0.91	NA	NA	NA	NA	0.65	0.47	NA	NA	NA	0.73	0.68	NA	0.9	1.5	1.48	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.57	NA	NA	NA	0.47	0.47
1830	2.38	NA	NA	NA	NA	NA	NA	NA	0.8	0.48	1.71	NA	NA	NA	NA	0.85	0.68	NA	NA	NA	1.78	1.22	NA	1.22	1.59	1.44	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.76	NA	NA	NA	0.79	0.79
1831	2.11	NA	NA	NA	NA	NA	NA	NA	0.73	0.45	0.7	NA	NA	NA	NA	0.61	0.48	NA	NA	NA	1.73	1.55	NA	1.03	1.21	1.14	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.63	NA	NA	NA	0.87	0.87
1832	1.81	NA	NA	NA	NA	NA	NA	NA	0.64	0.58	0.91	NA	NA	NA	NA	0.95	0.65	NA	NA	NA	2.1	1.98	NA	1.69	1.7	1.39	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.54	NA	NA	NA	0.79	0.79
1833	1.84	NA	NA	NA	NA	NA	NA	NA	0.63	0.58	0.77	NA	NA	NA	NA	0.77	0.59	NA	NA	NA	0.87	1.58	NA	0.87	1.42	1.3	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.94	NA	NA	NA	0.49	0.49
1834	1.43	NA	NA	NA	NA	NA	NA	NA	0.68	0.55	0.64	NA	NA	NA	NA	0.51	0.32	NA	NA	NA	0.7	1.44	NA	1.16	1.39	1.59	NA	NA	NA	NA	NA	NA	NA	NA	0.55	1.07	NA	NA	NA	0.49	0.49
1835	1.64	NA	NA	NA	NA	NA	NA	NA	0.63	0.58	0.62	NA	NA	NA	NA	0.77	0.74	NA	NA	NA	1.09	0.86	NA	0.72	0.8	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.94	NA	NA	NA	0.69	0.69
1836	1.27	NA	NA	NA	NA	NA	NA	NA	0.68	0.47	0.54	NA	NA	NA	NA	0.62	0.45	NA	NA	NA	0.81	0.87	NA	0.75	0.84	0.9	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.78	NA	NA	NA	0.56	0.56
1837	1.33	NA	NA	NA	NA	NA	NA	NA	0.62	0.41	0.57	NA	NA	NA	NA	0.86	0.61	NA	NA	NA	1.22	0.96	NA	0.74	0.9	1.07	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.69	NA	NA	NA	0.49	0.49
1838	0.82	NA	NA	NA	NA	NA	NA	NA	0.47	0.36	0.44	NA	NA	NA	NA	0.49	0.32	NA	NA	NA	0.6	0.63	NA	0.78	0.85	0.93	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.46	NA	NA	NA	0.34	0.34
1839	1.03	NA	NA	NA	NA	NA	NA	NA	0.43	0.46	0.48	NA	NA	NA	NA	0.69	0.61	NA	NA	NA	0.59	0.8	NA	0.69	0.58	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.65	NA	NA	NA	0.56	0.56
1840	1.1	NA	NA	NA	NA	NA	NA	NA	0.39	0.47	0.58	NA	NA	NA	NA	0.63	0.64	NA	NA	NA	0.53	0.76	NA	0.47	0.64	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.68	NA	NA	NA	0.62	0.62
1841	1.48	NA	NA	NA	NA	NA	NA	NA	0.54	0.51	0.81	NA	NA	NA	NA	0.68	0.67	NA	NA	NA	0.51	0.56	NA	0.81	0.93	1.13	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.8	NA	NA	NA	0.82	0.82
1842	0.84	NA	NA	NA	NA	NA	NA	NA	0.55	0.55	0.59	NA	NA	NA	NA	0.42	0.29	NA	NA	NA	0.37	0.77	NA	0.78	0.93	1.25	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.57	NA	NA	NA	0.53	0.53
1843	0.59	NA	NA	NA	NA	NA	NA	NA	0.57	0.31	0.64	NA	NA	NA	NA	0.45	0.43	NA	NA	NA	0.7	0.55	NA	0.43	0.9	0.83	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.45	NA	NA	NA	0.35	0.35
1844	0.78	NA	NA	NA	NA	NA	NA	NA	0.76	0.51	0.59	NA	NA	NA	NA	0.57	0.56	NA	NA	NA	0.98	0.9	NA	0.96	1.84	1.73	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.61	NA	NA	NA	0.5	0.5
1845	0.92	NA	NA	NA	NA	NA	NA	NA	0.76	0.4	0.88	NA	NA	NA	NA	0.55	0.48	NA	NA	NA	1.02	0.82	NA	0.95	1.45	1.3	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.61	NA	NA	NA	0.45	0.45
1846	0.7	NA	NA	NA	NA	NA	NA	NA	0.61	0.51	1.01	NA	NA	NA	NA	0.66	0.56	NA	NA	NA	0.7	0.55	NA	0.6	0.97	1.14	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.45	NA	NA	NA	0.32	0.32
1847	0.64	NA	NA	NA	NA	NA	NA	NA	0.4	0.31	0.63	NA	NA	NA	NA	0.46	0.28	NA	NA	NA	0.64	0.52	NA	0.61	0.79	0.87	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.3	NA	NA	NA	0.24	0.24
1848	0.53	NA	NA	NA	NA	NA	NA	NA	0.36	0.33	0.45	NA	NA	NA	NA	0.58	0.4	NA	NA	NA	0.45	0.47	NA	0.35	0.6	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.3	NA	NA	NA	0.29	0.29
1849	0.67	0.68	NA	NA	NA	NA	NA	NA	0.42	0.29	0.38	NA	NA	NA	NA	0.5	0.45	NA	NA	NA	0.5	0.46	NA	0.77	0.58	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.3	NA	NA	NA	0.35	0.35
1850	0.79	1	NA	NA	NA	NA	NA	NA	0.54	0.4	0.43	NA	NA	NA	NA	0.65	0.68	NA	NA	NA	0.71	0.8	NA	0.99	0.81	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.52	NA	NA	0.93	0.62	0.62
1851	0.66	0.64	NA	NA	NA	NA	NA	NA	0.63	0.54	0.58	NA	NA	NA	NA	0.68	0.51	NA	NA	NA	1.02	0.92	NA	1.53	1.11	1.19	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.45	NA	NA	0.69	0.48	0.48
1852	0.7	0.62	NA	NA	NA	NA	NA	NA	0.64	0.48	0.59	NA	NA	NA	NA	0.63	0.44	NA	NA	NA	0.73	0.79	NA	1.86	1.92	1.25	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.29	NA	NA	0.76	0.36	0.36
1853	0.88	0.73	0.52	NA	NA	NA	NA	NA	0.9	0.52	0.71	NA	NA	NA	NA	0.59	0.43	NA	NA	NA	1.03	0.85	NA	1.57	2.04	1.59	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.36	NA	NA	0.8	0.49	0.49
1854	0.8	0.84	0.65	NA	NA	NA	NA	NA	0.69	0.43	0.67	NA	NA	NA	NA	0.6	0.58	NA	NA	NA	1.29	0.76	NA	1.26	2.16	1.51	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.33	NA	NA	0.81	0.46	0.46
1855	0.61	0.55	0.42	NA	NA	NA	NA	NA	0.5	0.34	0.6	NA	NA	NA	NA	0.49	0.36	NA	NA	NA	1.13	0.43	NA	0.89	1.3	1.04	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.26	NA	NA	0.5	0.32	0.32
1856	0.54	0.49	0.46	NA	NA	NA	NA	NA	0.4	0.35	0.1	NA	NA	NA	NA	0.34	0.4	NA	NA	NA	0.52	0.43	NA	0.95	0.92	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.25	NA	NA	0.52	0.24	0.24
1857	0.73	0.6	0.34	NA	NA	NA	NA	NA	0.39	0.33	0.34	NA	NA	NA	NA	0.4	0.32	NA	NA	NA	0.71	0.49	NA	0.7	0.98	0.89	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.28	NA	NA	0.53	0.32	0.32
1858	0.66	0.7	0.4	NA	NA	NA	NA	NA	0.45	0.28	0.32	NA	NA	NA	NA	0.49	0.47	NA	NA	NA	0.43	0.42	NA	0.79	1.04	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.26	NA	NA	0.57	0.32	0.32
1859	0.62	0.63	0.44	NA	NA	NA	NA	NA	0.35	0.31	0.27	NA	NA	NA	NA	0.39	0.36	NA	NA	NA	0.48	0.41	NA	0.6	0.92	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.24	NA	NA	0.6	0.29	0.29
1860	0.51	0.53	0.33	NA	NA	NA	NA	NA	0.32	0.21	0.48	NA	NA	NA	NA	0.47	0.51	NA	NA	NA	0.38	0.47	NA	0.9	0.94	0.72	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.25	NA	NA	0.61	0.26	0.26
1861	0.64	0.63	0.54	NA	NA	NA	NA	NA	0.33	0.29	0.45	NA	NA	NA	NA	0.83	0.71	NA	NA	NA	0.52	0.48	NA	0.76	0.9	0.84	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.37	NA	NA	0.68	0.33	0.33
1862	0.76	0.86	0.56	NA	NA	NA	NA	NA	0.54	0.38	0.37	NA	NA	NA	NA	0.97	0.84	NA	NA	NA	0.63	0.57	NA	0.55	0.88	0.78	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.29	NA	NA	0.85	0.43	0.43
1863	0.52	0.65	0.55	NA	NA	NA	NA	NA	0.32	0.23	0.27	NA	NA	NA	NA	0.57	0.49	NA	NA	NA	0.45	0.48	NA	0.58	0.71	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.39	NA	NA	0.63	0.28	0.28
1864	0.68	0.79	0.42	NA	NA	NA	NA	NA	0.34	0.29	0.28	NA	NA	NA	NA	0.48	0.58	NA	NA	NA	0.52	0.55	NA	0.46	0.77	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.63	NA	NA	0.87	0.38	0.38
1865	0.48	0.52	0.32	NA	NA	NA	NA	NA	0.36	0.2	0.28	NA	NA	NA	NA	0.31	0.29	NA	NA	NA	0.32	0.42	NA	0.08	0.61	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.1	NA	NA	0.44	0.32	0.32
1866	0.52	0.75	0.53	NA	NA	NA	NA	NA	0.38	0.26	0.27	NA	NA	NA	NA	0.65	0.54	NA	NA	NA	0.53	0.68	NA	0.49	0.91	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.32	NA	NA	0.66	0.53	0.53
1867	0.6	0.72	0.52	NA	NA	NA	NA	NA	0.41	0.19	0.33	NA	NA	NA	NA	0.61	0.62	NA	NA	NA	0.61	0.67	NA	0.47	0.78	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.36	NA	NA	0.66	0.57	0.57
1868	0.55	0.6	0.5	NA	NA	NA	NA	NA	0.28	0.25	0.27	NA	NA	NA	NA	0.57	0.36	NA	NA	NA	0.46	0.44	NA	0.45	0.64	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.65	NA	NA	0.57	0.41	0.41
