# Young - Snake Den Trail - TSCA - ITRDB TN026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5397
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5397.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn026-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn026-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Young - Snake Den Trail - TSCA - ITRDB TN026
#--------------------
# Investigators
#   Investigators: Young, J.; Keeland, R.; Alford, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Snake Den Trail
#   Location: Tennessee
#   Northernmost_Latitude: 35.75
#   Southernmost_Latitude: 35.75
#   Easternmost_Longitude: -83.23
#   Westernmost_Longitude: -83.23
#   Elevation_m: 925
#--------------------
# Data_Collection
#   Collection_Name: TN026
#   First_Year: 1895
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SDH01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SDH10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SDH10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SDH01A_raw	SDH01B_raw	SDH02A_raw	SDH03A_raw	SDH03B_raw	SDH04A_raw	SDH04B_raw	SDH06A_raw	SDH06B_raw	SDH07A_raw	SDH07B_raw	SDH08A_raw	SDH08B_raw	SDH09B_raw	SDH10A_raw	SDH10B_raw
1950	2.987	1.774	4.195	3.392	1.95	1.635	3.997	2.553	5.019	1.767	3.365	3.163	4.798	1.79	3.266	4.084
1951	4.318	2.319	3.963	3.197	1.897	1.065	2.745	4.915	4.82	1.881	2.805	3.169	4.713	1.421	3.351	3.108
1952	3.97	2.574	3.722	1.511	1.522	0.545	1.374	3.278	2.967	1.197	1.618	3.136	4.501	1.525	3.011	1.945
1953	5.348	3.413	3.685	1.933	1.407	0.854	1.953	2.865	3.434	1.661	1.818	2.072	3.254	1.366	3.279	2.66
1954	5.773	5.043	3.462	2.014	1.197	0.659	1.58	2.833	3.115	2.282	1.615	1.947	1.845	1.25	2.187	2.085
1955	4.738	5.54	2.865	2.378	0.892	0.535	1.553	3.427	2.442	1.086	0.899	2.344	1.975	0.936	3.238	2
1956	5.992	8.321	2.706	2.825	1.194	0.886	1.474	3.343	2.569	1.85	1.148	1.952	2.565	1.032	2.048	1.947
1957	5.459	7.487	2.73	3.017	1.586	1.238	1.513	2.826	2.284	2.928	2.07	1.746	3.469	1.182	2.64	1.834
1958	4.861	6.584	2.63	3.987	2.06	1.216	1.655	2.539	2.135	2.487	2.11	2.135	2.212	1.186	1.5	1.564
1959	3.216	4.355	1.754	3.153	1.567	0.937	1.321	2.003	2.08	2.42	2.173	2.597	1.846	1.523	1.505	1.207
1960	2.431	2.827	1.562	4.203	1.326	0.879	0.74	1.553	1.909	1.922	2.814	2.923	1.411	1.166	1.023	1.194
1961	2.686	2.947	2.339	5.022	1.144	1.921	1.61	1.559	2.433	2.596	2.669	4.092	1.392	1.891	1.072	1.334
1962	2.985	2.818	2.544	5.926	1.27	2.463	1.92	1.937	2.782	2.174	2.336	4.184	1.298	2.827	1.663	1.46
1963	1.907	2.019	2.629	5.233	0.779	1.651	1.074	1.234	1.759	1.656	2.96	2.185	0.729	3.854	1.078	1.147
1964	1.015	1.702	2.61	4.642	1.981	0.772	0.935	1.325	1.525	2.457	2.788	1.813	0.835	2.796	1.855	1.928
1965	0.515	0.741	2.233	3.253	1.48	0.437	0.871	1.055	1.922	1.499	2.028	1.291	1.268	2.462	2.688	1.823
1966	0.598	0.808	2.276	2.79	2.173	0.475	0.833	1.056	1.972	1.939	1.774	1.141	1.862	2.985	5.865	3.952
1967	2.304	1.722	2.169	2.245	1.657	0.461	0.798	1.024	1.709	1.732	1.364	0.961	2.347	2.413	1.925	3.074
1968	5.522	1.777	3.373	2.263	2.328	0.385	0.71	0.763	1.202	1.198	1.359	0.828	2.085	2.673	1.964	4.795
1969	5.228	2.572	4.379	2.159	2.43	0.471	0.726	1.012	1.231	1.028	1.179	0.822	2.004	2.309	3.332	4.933
1970	1.15	1.243	4.475	3.346	3.19	0.789	0.862	0.858	0.981	0.723	0.813	1.189	2.698	2.863	4.648	4.22
1971	0.538	0.77	4.622	3.581	2.967	0.692	1.587	1.087	1.306	0.879	0.959	1.204	2.363	2.151	2.331	2.664
1972	0.317	0.243	4.065	3.038	2.79	0.292	1.207	0.873	1.121	0.821	0.954	1.291	2.695	2.258	1.68	1.463
1973	1.035	1.488	4.498	2.635	3.426	0.72	2.272	1.494	1.382	1.337	1.594	2.046	2.973	1.92	2.57	3.343
1974	0.959	2.442	4.179	2.21	3.231	1.699	1.693	1.302	1.887	1.025	1.198	2.773	2.695	1.589	2.491	2.987
1975	2.44	3.927	3.264	3.133	5.941	2.153	1.654	1.636	1.853	0.908	1.081	3.304	2.455	1.607	2.588	2.882
1976	0.772	1.429	3.367	2.316	6.688	4.197	2.534	3.1	2.449	0.665	1.085	3.182	1.958	2.578	2.095	3.916
1977	1.016	1.772	2.183	2.276	6.601	3.583	2.787	1.883	1.702	0.654	0.788	1.833	1.555	2.181	2.011	2.549
1978	1.81	2.444	1.998	1.725	5.158	1.969	2.784	1.182	2.037	0.701	0.813	1.103	1.363	2.129	1.745	2.562
1979	2.746	3.187	3.229	1.813	4.15	1.74	3.373	0.764	1.822	0.416	0.764	0.962	1.201	1.953	1.097	1.805
1980	NA	2.93	4.25	2.196	6.026	1.339	3.937	1.069	1.594	0.377	0.633	1.266	2.448	1.736	2.093	2.595
1981	NA	1.585	2.955	1.677	2.965	0.77	2.371	0.721	1.531	0.181	0.446	1.188	2.946	1.031	2.009	2.788
1982	NA	2.379	3.833	2.743	2.986	0.822	2.61	0.922	1.585	0.552	0.851	1.51	3.621	1.068	2.464	3.227
1983	NA	2.347	5.48	3.272	4.357	0.656	2.388	0.773	2.006	0.761	1.102	3.152	4.571	1.331	4.497	3.94
1984	NA	1.422	5.106	2.624	2.51	0.484	1.763	0.475	1.432	0.524	0.674	1.219	1.517	0.849	2.563	2.463
1985	NA	1.613	4.352	3.467	2.694	0.876	1.206	0.533	1.44	0.619	0.781	1.469	1.815	0.905	2.451	1.982
1986	NA	1.408	3.613	3.055	1.801	0.651	1.273	0.629	1.342	0.61	0.74	1.545	1.503	0.806	1.682	1.555
1987	NA	1.493	3.994	3.548	2.585	0.504	2.176	0.476	1.214	0.552	0.611	1.673	1.881	1.277	2.105	1.798
1988	NA	1.352	3.348	3.492	1.812	0.537	2.046	0.616	1.09	0.986	0.705	1.944	1.606	1.284	2.365	1.211
1989	NA	1.039	3.09	2.746	1.865	0.377	1.715	0.389	0.977	0.921	0.768	1.153	1.562	1.543	2.117	1.062
1990	NA	1.19	2.831	2.348	2.111	0.314	1.202	0.52	0.934	1.261	0.91	1.205	1.349	2.431	2.609	1.05
1991	NA	0.916	1.976	1.876	1.408	0.493	0.933	0.576	1.09	0.786	0.572	0.84	1.118	1.853	1.968	0.659
1992	NA	0.953	1.683	2.142	1.466	0.56	1.152	0.703	0.983	1.285	0.911	1.163	1.293	2.045	1.594	0.777
1993	NA	0.864	1.304	2.011	1.134	0.87	1.045	1.068	0.737	1.253	1.153	1	1.077	2.913	2.045	1.123
1994	NA	0.452	1.084	1.565	0.818	0.575	0.616	0.497	0.341	0.58	0.893	0.631	0.722	2.127	1.416	1.142
1995	NA	1.264	1.712	2.309	0.934	1.006	0.74	1.403	0.664	1.292	1.854	1.205	1.161	2.602	1.828	1.588
