# Cleaveland - Crystal - PIPO - ITRDB NM529
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2941
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2941.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm529e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm529e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Crystal - PIPO - ITRDB NM529
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal
#   Location: New Mexico
#   Northernmost_Latitude: 35.97
#   Southernmost_Latitude: 35.97
#   Easternmost_Longitude: -108.8
#   Westernmost_Longitude: -108.8
#   Elevation_m: 2755
#--------------------
# Data_Collection
#   Collection_Name: NM529
#   First_Year: 1652
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CP163E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP163E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP168E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP168E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP181E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP181E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP191E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP191E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP201E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP201E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP203E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP203E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP211E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP211E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP221E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP221E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP233E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP233E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP283E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP283E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP293E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP293E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP294E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP294E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP304E_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: CP304E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CP163E_raw	CP168E_raw	CP181E_raw	CP191E_raw	CP201E_raw	CP203E_raw	CP211E_raw	CP221E_raw	CP233E_raw	CP283E_raw	CP293E_raw	CP294E_raw	CP304E_raw
1716	0.86	NA	NA	NA	0.69	0.29	NA	NA	NA	NA	1.24	1.17	1.29
1717	0.67	NA	NA	NA	0.65	0.34	NA	NA	NA	NA	1.44	0.68	1.68
1718	1.06	NA	NA	NA	1.34	0.67	NA	NA	NA	NA	1.08	0.99	1.39
1719	1.18	NA	NA	NA	1.01	0.76	NA	NA	NA	NA	1.17	1.1	1.28
1720	1.5	NA	NA	NA	1.9	1.45	1.05	NA	NA	NA	2	1.32	1.26
1721	0.95	NA	NA	NA	1.52	1.15	1.08	NA	NA	NA	1.41	1.25	1.36
1722	0.91	NA	NA	NA	1.62	0.96	1.09	NA	NA	NA	1.83	1.31	1.31
1723	0.95	NA	NA	NA	0.99	0.75	0.96	NA	NA	NA	1.49	1.74	0.99
1724	0.99	NA	NA	NA	0.73	0.75	0.55	NA	NA	NA	1.88	1.36	1.32
1725	1.23	NA	NA	NA	1.55	1.1	1.14	NA	NA	NA	2.44	1.87	1.38
1726	1.65	NA	NA	NA	2.15	1.26	1.44	NA	NA	NA	2.96	2.1	1.3
1727	1.03	NA	NA	NA	1.03	0.8	0.8	NA	NA	NA	1.9	1.2	1.16
1728	0.83	NA	NA	NA	1.12	0.98	1.07	NA	NA	NA	1.65	1.96	0.68
1729	0.38	NA	NA	NA	0.22	0.1	0.39	NA	NA	NA	1.08	1.42	0.37
1730	0.61	NA	NA	NA	0.91	0.54	0.23	NA	NA	NA	1.43	1.44	0.71
1731	0.71	NA	NA	NA	1.23	0.99	0.41	NA	NA	NA	1.51	1.65	0.63
1732	0.83	NA	NA	NA	0.75	0.84	0.43	NA	NA	NA	1.79	1.64	0.73
1733	0.57	NA	NA	NA	0.78	0.73	0.48	NA	NA	NA	1.85	1.92	0.58
1734	0.9	NA	NA	NA	1.17	0.99	0.48	NA	NA	NA	1.79	1.48	0.55
1735	0.18	NA	NA	NA	0.15	0.02	0.13	NA	NA	NA	0.69	0.87	0.23
1736	0.27	NA	NA	NA	0.35	0.28	0.32	NA	NA	NA	1.19	1.12	0.54
1737	0.53	NA	NA	NA	0.41	0.3	0.23	NA	NA	NA	1.12	0.98	0.62
1738	0.7	NA	NA	NA	1.01	0.76	0.63	NA	NA	1.55	1.9	2	0.93
1739	0.44	NA	NA	NA	0.74	0.54	0.53	NA	NA	1.78	1.48	1.06	0.7
1740	0.58	NA	NA	NA	0.75	0.5	0.34	NA	NA	1.39	1.57	1.32	0.74
1741	0.48	NA	NA	NA	0.55	0.49	0.5	NA	NA	1.43	1.43	1.4	0.87
1742	0.44	NA	NA	NA	0.69	0.43	0.42	NA	NA	1.3	1.69	0.94	0.97
1743	0.53	NA	NA	NA	0.91	0.62	0.37	NA	NA	1.74	1.16	1.16	1.05
1744	0.51	NA	NA	NA	0.81	0.58	0.64	NA	NA	1.51	1.36	1.41	0.97
1745	0.69	NA	NA	NA	0.79	0.54	0.69	NA	NA	1.61	1.53	1.32	1.24
1746	0.7	NA	NA	NA	1.05	1.12	0.93	NA	NA	1.84	2.15	2.06	1.22
1747	0.73	NA	NA	NA	0.91	1.05	0.91	NA	NA	2.14	1.49	1.8	1.17
1748	0.11	NA	NA	NA	0.21	0.08	0.22	NA	NA	0.31	0.42	0.42	0.24
1749	0.99	NA	NA	NA	0.99	1.28	0.82	NA	NA	1.07	1.18	1.71	0.88
1750	0.62	NA	NA	NA	0.51	0.92	0.5	NA	NA	1.08	1.52	1.6	1.06
1751	0.87	NA	NA	NA	0.85	1.05	0.92	NA	NA	1.23	1.37	1.34	0.82
1752	0.16	NA	NA	NA	0.28	0.27	0.33	NA	NA	0.67	0.82	0.8	0.47
1753	0.43	NA	NA	NA	0.38	0.68	0.41	NA	NA	1.48	1.26	1.19	0.7
1754	0.51	NA	NA	NA	0.75	1.06	0.65	NA	NA	0.85	1.5	1.55	1.05
1755	0.37	NA	NA	NA	0.2	0.24	0.47	NA	NA	1.27	1.43	1.33	1.08
1756	0.37	NA	NA	NA	0.53	0.48	0.29	NA	NA	0.58	0.91	0.72	0.37
1757	0.39	NA	NA	NA	0.34	0.36	0.52	NA	NA	1.1	1.41	1.47	0.94
1758	0.47	NA	NA	NA	0.73	0.88	0.57	NA	NA	1.18	1.36	1.32	0.99
1759	0.51	NA	NA	NA	0.65	0.89	0.61	NA	NA	1.17	1.56	1.5	0.98
1760	0.44	NA	NA	NA	0.57	0.66	0.49	NA	NA	0.79	1.05	1.24	1.04
1761	0.65	NA	NA	NA	0.88	1.42	0.56	NA	NA	1.23	2.02	1.81	0.99
1762	0.84	NA	NA	NA	1.01	1.2	0.76	NA	NA	0.37	1.67	2.01	1.27
1763	0.56	NA	NA	NA	0.69	0.83	0.41	NA	NA	0.52	1.75	1.42	0.83
1764	0.72	NA	NA	NA	1.11	1.04	0.58	NA	NA	0.59	1.34	2.02	1.01
1765	0.46	NA	NA	NA	0.4	0.46	0.44	NA	NA	0.55	1.34	1.52	0.48
1766	0.93	NA	NA	NA	0.92	1.13	0.8	NA	NA	1.19	1.75	2.01	0.96
1767	0.88	NA	NA	NA	0.79	0.9	0.64	NA	NA	1.6	1.53	2.01	0.92
1768	0.62	NA	NA	NA	0.62	0.88	0.67	NA	NA	1.06	1.38	1.61	0.74
1769	0.79	NA	NA	NA	1.01	0.67	0.61	NA	NA	0.76	1.05	1.5	0.54
1770	0.75	NA	1.81	NA	0.98	0.86	0.77	NA	NA	1.4	1.38	1.57	1
1771	0.54	NA	1.24	NA	0.71	0.8	0.66	NA	NA	1.14	1.26	1.17	0.94
1772	0.81	NA	1.78	NA	0.55	1.08	0.77	NA	NA	1.3	1.31	1.3	1.05
1773	0.17	NA	0.4	NA	0.21	0.45	0.31	NA	NA	0.33	0.56	0.44	0.31
1774	0.74	NA	1.14	NA	0.58	0.85	0.4	NA	NA	0.25	1.1	1.18	0.81
1775	0.51	NA	1.61	NA	0.27	0.82	0.66	NA	NA	0.52	1.1	1.02	0.72
1776	0.47	NA	1.44	NA	0.43	0.98	0.61	NA	NA	0.5	1.27	0.98	0.71
1777	0.28	NA	1.37	NA	0.29	0.53	0.3	NA	NA	0.59	0.78	0.85	0.85
1778	0.3	NA	0.57	NA	0.07	0.21	0.41	NA	NA	0.6	1.15	1.18	0.53
1779	0.41	NA	0.29	NA	0.43	0.45	0.32	NA	NA	0.43	0.98	0.88	0.47
1780	0.18	NA	0.31	NA	0.15	0.26	0.39	NA	NA	0.66	0.62	0.8	0.28
1781	0.25	NA	0.78	NA	0.26	0.34	0.29	NA	NA	0.36	1.17	0.75	0.73
1782	0.27	NA	0.57	NA	0.22	0.29	0.22	NA	NA	0.42	0.95	0.94	0.57
1783	0.43	NA	1.17	NA	0.51	0.62	0.51	NA	NA	0.39	1.14	1.42	0.61
1784	0.63	NA	1.43	NA	0.52	0.71	0.71	NA	NA	0.93	1.43	1.45	0.64
1785	0.32	NA	0.9	NA	0.37	0.4	0.42	NA	NA	1.06	0.99	0.9	0.49
1786	0.37	NA	0.68	NA	0.38	0.3	0.43	NA	NA	0.65	1.09	1	0.54
1787	0.42	NA	0.67	NA	0.34	0.51	0.44	NA	NA	0.77	1.13	0.99	0.86
1788	0.3	NA	0.25	NA	0.23	0.22	0.21	NA	NA	0.69	0.92	0.9	0.58
1789	0.5	NA	0.47	NA	0.23	0.52	0.51	NA	NA	0.44	1.1	1.03	0.71
1790	0.46	NA	0.6	NA	0.62	0.85	0.45	NA	NA	0.76	1.45	1.31	0.93
1791	0.46	NA	0.74	NA	0.52	0.84	0.67	NA	NA	0.81	1.36	1.34	0.95
1792	0.48	NA	0.67	NA	0.55	0.48	0.6	NA	NA	0.8	0.91	1.25	1
1793	0.55	NA	0.94	NA	0.8	0.91	0.78	NA	NA	0.65	1.17	1.35	0.98
1794	0.42	NA	0.56	NA	0.38	0.39	0.45	NA	NA	0.62	1.14	1.06	0.88
1795	0.35	NA	0.52	NA	0.44	0.61	0.36	NA	NA	0.59	1	1.02	0.92
1796	0.27	NA	0.56	NA	0.57	0.8	0.7	NA	NA	0.87	0.84	0.83	0.78
1797	0.37	NA	0.51	NA	0.53	0.83	0.52	NA	NA	0.56	0.9	0.64	0.71
1798	0.43	NA	0.46	1.65	0.52	0.79	0.57	NA	NA	0.68	0.93	0.75	0.85
1799	0.69	NA	0.44	2.31	0.69	0.73	0.52	NA	NA	1.01	1.3	0.71	0.63
1800	0.71	NA	0.77	1.92	0.52	0.74	0.48	NA	NA	0.63	1.07	0.95	0.89
1801	0.63	NA	0.73	0.92	0.46	0.53	0.36	NA	NA	1.02	1.19	1.09	0.91
1802	0.87	NA	1.26	1.22	0.52	0.63	0.46	NA	NA	0.78	1.41	1.13	1.25
1803	0.71	NA	1.49	0.82	0.5	0.73	0.3	NA	NA	0.58	1.1	1.13	0.93
1804	0.64	NA	1.19	0.98	0.48	0.78	0.58	NA	NA	0.98	1.1	1.13	0.89
1805	0.62	NA	0.7	0.83	0.33	0.69	0.32	NA	NA	0.96	1.43	1.13	0.79
1806	0.58	NA	0.39	0.23	0.12	0.3	0.05	NA	NA	0.56	0.83	0.84	0.39
1807	0.38	NA	1.22	0.81	0.36	0.47	0.41	NA	NA	0.57	1	1.01	0.86
1808	0.4	NA	0.76	0.47	0.24	0.33	0.25	NA	NA	0.36	1.23	0.84	0.59
1809	0.55	NA	1.39	0.94	0.24	0.48	0.27	NA	NA	0.49	1.01	1.09	1.1
1810	0.45	NA	1.58	1.12	0.6	0.72	0.38	NA	NA	0.7	1.03	1.32	0.89
1811	0.51	NA	1.27	0.82	0.33	0.47	0.43	NA	NA	0.73	0.92	1.47	0.78
1812	0.52	NA	1.33	0.99	0.37	0.4	0.47	NA	NA	0.62	0.98	1.15	0.88
1813	0.41	NA	1.31	0.69	0.16	0.26	0.31	NA	NA	0.48	1.03	1.07	0.82
1814	0.53	NA	1.44	0.93	0.38	0.57	0.63	NA	NA	0.62	1.06	1.27	0.98
1815	0.45	NA	1.7	0.88	0.35	0.45	0.45	NA	NA	0.54	1.07	1.12	0.69
1816	0.68	NA	1.69	1	0.41	0.84	0.45	NA	NA	0.62	1.19	1.42	0.7
1817	0.42	NA	1.77	0.53	0.36	0.67	0.52	NA	NA	0.48	0.69	0.75	0.53
1818	0.51	NA	1.12	0.22	0.14	0.38	0.13	NA	NA	0.35	0.67	0.73	0.49
1819	0.36	NA	1.26	0.18	0.09	0.45	0.04	NA	NA	0.13	0.58	0.89	0.6
