# Peterson - Thornton Lakes Medium - TSME - ITRDB WA093
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4197
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4197.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa093-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa093-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa093.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa093.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Thornton Lakes Medium - TSME - ITRDB WA093
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Thornton Lakes Medium
#   Location: Washington
#   Northernmost_Latitude: 48.67
#   Southernmost_Latitude: 48.67
#   Easternmost_Longitude: -121.33
#   Westernmost_Longitude: -121.33
#   Elevation_m: 1370
#--------------------
# Data_Collection
#   Collection_Name: WA093
#   First_Year: 1706
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HMTL01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMTL19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMTL19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HMTL01A_raw	HMTL02B_raw	HMTL03A_raw	HMTL04B_raw	HMTL05A_raw	HMTL06A_raw	HMTL08B_raw	HMTL09B_raw	HMTL10A_raw	HMTL12B_raw	HMTL14A_raw	HMTL15A_raw	HMTL16B_raw	HMTL17A_raw	HMTL18B_raw	HMTL19A_raw
1767	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	1.08
1768	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	0.73
1769	1.81	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	1.22
1770	2.04	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	3.03	1.4
1771	1.94	3.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	3.36	1.24
1772	2.04	4.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	3.37	1.79
1773	1.66	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	2.63	1.82
1774	1.86	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	2.16	1.98
1775	1.39	1.71	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	1.29	1.69	0.97
1776	2.25	2.32	NA	NA	NA	NA	NA	NA	NA	3.06	NA	NA	NA	2	3.01	1.23
1777	2.46	3.19	NA	NA	NA	NA	NA	NA	NA	2.25	NA	NA	NA	1.61	2.39	1.35
1778	2.08	2.31	NA	NA	NA	3.64	NA	NA	NA	1.39	NA	NA	NA	1.11	2.24	0.98
1779	1.91	1.78	NA	NA	NA	1.94	NA	NA	NA	1.07	NA	NA	NA	0.91	1.87	0.97
1780	2.17	2.76	NA	NA	NA	3.48	NA	NA	NA	1.54	NA	NA	NA	1.08	2.16	0.46
1781	1.53	2.28	NA	NA	NA	1.66	NA	NA	NA	1.19	NA	NA	NA	1.04	2.01	1.61
1782	1.77	2.65	NA	NA	NA	1.28	NA	NA	NA	2.18	NA	NA	NA	1.13	2.28	2.27
1783	2.26	3.13	NA	NA	NA	2.53	NA	NA	NA	2.71	NA	NA	NA	1.42	2.33	3.46
1784	2.53	2.74	NA	NA	NA	3.03	NA	NA	NA	2.67	NA	NA	NA	1.36	2.61	2.94
1785	2.19	2.09	NA	NA	NA	2.09	NA	NA	NA	1.61	NA	NA	NA	1.08	2.32	2.42
1786	2.04	1.96	NA	NA	NA	1.35	NA	NA	NA	1.21	NA	NA	NA	1.34	2.18	2.3
1787	1.33	1.54	NA	NA	NA	0.98	NA	NA	NA	1.25	NA	NA	0.74	1.32	1.47	1.64
1788	1.89	2.12	NA	NA	NA	2.01	NA	NA	NA	2.48	NA	NA	1.64	1.4	1.75	1.86
1789	1.87	2.24	NA	NA	NA	1.25	NA	NA	NA	2.31	NA	NA	1.37	1.22	1.32	1.38
1790	1.8	2.01	NA	NA	NA	1.92	NA	1.93	NA	1.72	NA	NA	1.29	1.12	1.32	1.43
1791	2.06	3.41	NA	NA	NA	3.37	NA	1.87	NA	2.69	NA	NA	1.98	1.15	1.39	1.7
1792	1.91	3.44	NA	NA	NA	3.17	NA	2.2	NA	3.47	NA	NA	1.5	1.21	1.63	1.72
1793	2.02	2.49	NA	NA	NA	2.6	NA	2.36	NA	3.18	NA	NA	2.3	0.92	1.64	1.45
1794	2.05	2.53	NA	NA	NA	1.68	NA	2.93	NA	2.45	NA	NA	2.46	1.25	1.93	1.6
1795	1.8	1.77	NA	NA	NA	1.04	NA	2.54	NA	1.25	NA	NA	1.45	1.23	1.45	1.39
1796	1.68	2.26	NA	NA	NA	1.43	NA	2.56	1.64	1.3	NA	NA	1.37	1.36	1.47	1.44
1797	0.9	1.69	NA	NA	NA	1.11	NA	1.59	1.22	1.2	NA	NA	1.19	0.73	1.64	0.78
1798	1.2	1.8	NA	NA	NA	1.47	NA	1.4	1.87	2.45	NA	NA	1.57	1.13	1.83	1.64
1799	1.4	1.08	NA	NA	NA	1.19	NA	1.02	1.65	2.93	NA	NA	1.14	0.94	1.6	1.28
1800	1.95	2.11	NA	NA	NA	1.55	NA	1.86	2.29	2.74	NA	NA	1.26	1.03	1.12	1.21
1801	1.71	1.77	NA	NA	NA	0.71	NA	1.44	1.7	0.86	NA	NA	0.78	1.01	1.2	1
1802	1.66	1.62	NA	NA	NA	1.1	NA	1.71	1.82	1.29	NA	NA	1.19	0.97	1.29	0.93
1803	1.53	2.17	NA	NA	NA	1.38	3.77	1.78	1.71	1.85	NA	NA	1.54	0.9	1.49	0.77
1804	2.03	2.51	NA	NA	NA	1.71	3.98	1.68	2.01	2.05	NA	NA	1.66	0.95	1.95	0.77
1805	1.89	2.17	NA	NA	NA	1.82	3.19	1.22	1.66	1.61	NA	NA	1.36	0.63	1.79	0.71
1806	1.33	0.9	NA	NA	NA	0.61	2.33	0.77	1.02	0.37	NA	NA	0.75	0.58	1.32	0.49
1807	1.4	1.06	NA	NA	NA	1.54	3.37	1.15	1.46	1.04	NA	NA	1.16	0.84	1.39	0.6
1808	1.6	1	NA	NA	NA	0.84	2.93	1.31	1.27	0.59	NA	NA	0.97	0.61	0.87	0.66
1809	1.8	1.11	NA	NA	NA	1.3	3.03	1.72	1.68	1.03	NA	NA	1.56	0.6	1.04	0.89
1810	1.32	0.98	NA	NA	NA	0.39	1.91	1.08	1.21	0.37	1.22	NA	0.81	0.27	0.54	0.5
1811	1.13	0.85	NA	NA	NA	0.84	2.71	1.36	1.44	1.03	1.8	NA	1.25	0.65	0.93	0.96
1812	1.06	0.91	NA	NA	NA	1.41	3.86	1.4	1.51	1.16	1.6	NA	1.43	0.63	0.9	0.87
1813	1.46	1.15	NA	NA	NA	1.38	3.16	1.24	1.56	0.93	1.62	1.97	1.04	0.54	0.88	0.48
1814	1.65	1.44	NA	NA	NA	1.62	1.35	0.78	1.21	1.35	1.85	2.4	1.23	0.58	0.83	0.53
1815	1.73	1.51	NA	NA	NA	1.34	3.25	1.09	1.25	1.45	2.17	2.3	1.08	0.3	1.17	0.56
1816	1.6	1.96	NA	NA	NA	1.45	4.65	1.39	1.44	2.16	1.48	2.42	1.31	0.41	1.32	0.78
1817	1.68	1.61	NA	NA	NA	1.16	5.29	1.25	1.61	2.29	1.74	2.15	1.21	0.48	1.2	0.88
1818	1.62	1.2	NA	NA	NA	1.28	4.03	1.02	2.41	1.79	1.07	2.71	1.09	0.61	1.21	0.7
1819	1.56	0.72	NA	NA	NA	0.64	3.05	1.04	1.72	0.75	1.28	1.4	0.83	0.43	0.71	0.41
1820	1.14	0.85	NA	NA	2.56	0.48	3.35	1.14	0.84	0.33	1.02	0.52	1.36	0.41	0.78	0.67
1821	1.23	0.77	NA	NA	3.34	1.25	3.42	2.17	1.14	1.13	2.06	1.98	2.36	0.67	1	0.54
1822	1.57	0.98	NA	NA	3.41	1.68	2.97	2.19	1.4	1.5	2.45	2.45	2.49	1.26	1.41	0.7
1823	1.31	0.81	NA	NA	2.55	1.48	2.34	1.03	1.17	0.83	1.48	1.68	1.77	0.71	1.05	0.51
1824	1.33	0.24	NA	NA	1.93	1.7	2.01	0.51	1.12	0.99	1.85	2.54	1.52	0.45	0.84	0.48
1825	1.36	0.34	NA	NA	2.31	2.36	1.01	1.62	1.61	1.84	1.99	2.96	1.45	0.58	1.52	0.59
1826	1.27	0.95	NA	NA	1.86	1.95	1.3	0.84	1.49	1.73	1.32	2.25	1.36	0.49	0.96	0.53
1827	0.93	1.23	NA	NA	1.57	1.7	1.91	1.24	1.32	1.43	1.3	2.17	1.14	0.46	1.39	0.51
1828	1.34	1.5	NA	NA	1.58	2.06	3.03	1.33	1.46	1.53	3.38	3.02	1.42	0.78	1.29	0.6
1829	1.59	1.19	NA	NA	1.84	2.27	2.49	1.29	1.64	1.51	3.24	2.1	1.32	0.74	1.41	0.9
1830	1.26	1.49	NA	NA	1.81	1.77	1.54	1.06	1.25	1.14	2.73	1.53	0.99	0.56	1.29	0.75
1831	1.52	1.34	NA	NA	1.88	1.78	2.03	1.31	1.87	1.16	2.61	1.85	1.27	0.57	1.33	1.31
1832	1.37	1.07	NA	NA	1.74	1.29	1.46	0.85	1.62	1.1	1.53	1.39	1.09	0.39	1	0.91
1833	1.62	1.3	NA	NA	2.4	1.76	2.04	1.41	2.1	1.59	2.21	1.77	1.5	0.5	1.34	0.94
1834	0.67	1.33	NA	NA	2.16	2.18	2.39	1.21	1.93	1.5	3.59	1.58	1.41	0.6	1.65	0.99
1835	0.88	0.9	NA	NA	1.46	1.63	1.66	0.83	1.72	1.32	2.22	1.13	0.95	0.55	1.49	0.84
