# Woodhouse - Capulin Volcano - PIPO - ITRDB NM575
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5288
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5288.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm575-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm575-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm575.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm575.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Woodhouse - Capulin Volcano - PIPO - ITRDB NM575
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Brown, P.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Capulin Volcano
#   Location: New Mexico
#   Northernmost_Latitude: 36.77
#   Southernmost_Latitude: 36.77
#   Easternmost_Longitude: -103.95
#   Westernmost_Longitude: -103.95
#   Elevation_m: 2380
#--------------------
# Data_Collection
#   Collection_Name: NM575
#   First_Year: 1712
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## cpp021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cpp042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cpp042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	cpp021_raw	cpp022_raw	cpp031_raw	cpp032_raw	cpp092_raw	cpp091_raw	cpp061_raw	cpp101_raw	cpp081_raw	cpp012_raw	cpp011_raw	cpp071_raw	cpp111_raw	cpp051_raw	cpp042_raw
1771	NA	NA	NA	NA	1.494	1.569	0.862	NA	NA	1.386	NA	1.327	NA	2.024	0.909
1772	NA	NA	NA	NA	0.775	0.708	0.585	NA	NA	0.871	NA	0.68	NA	1.401	0.507
1773	NA	NA	NA	NA	1.188	1.071	1.026	NA	NA	1.385	NA	1.187	NA	2.314	1.252
1774	NA	NA	NA	NA	1.955	2.19	1.687	NA	NA	2.807	NA	1.731	NA	3.46	1.916
1775	NA	NA	NA	NA	1.79	1.828	1.319	NA	NA	1.843	NA	1.736	NA	2.751	1.61
1776	NA	NA	NA	NA	2.639	2.373	1.544	NA	NA	1.656	NA	1.867	NA	2.498	1.719
1777	NA	NA	NA	NA	1.587	1.748	1.286	NA	NA	1.284	NA	2.128	NA	2.876	1.264
1778	NA	NA	NA	NA	1.628	2.036	1.451	NA	NA	1.236	NA	2.108	NA	2.698	1.698
1779	NA	NA	NA	NA	1.608	1.653	1.073	NA	NA	1.624	NA	1.71	NA	1.942	1.358
1780	NA	NA	NA	NA	1.837	1.698	0.782	NA	NA	1.518	NA	1.708	NA	1.906	1.135
1781	NA	NA	NA	NA	1.175	0.989	0.562	NA	NA	1.301	NA	1.274	NA	0.938	0.744
1782	NA	NA	NA	NA	1.141	0.839	0.774	NA	NA	1.419	2.013	1.194	NA	0.937	0.868
1783	NA	NA	NA	NA	1.412	1.469	0.963	NA	NA	1.489	2.665	1.988	NA	1.359	1.071
1784	NA	NA	NA	NA	1.794	1.486	1.006	NA	NA	1.513	2.063	1.679	NA	1.026	0.86
1785	NA	NA	NA	NA	1.682	1.404	1.184	NA	NA	1.31	2.442	1.932	NA	1.552	1.068
1786	NA	NA	NA	NA	2.125	1.255	1.336	NA	NA	1.337	2.276	1.848	NA	1.256	1.342
1787	NA	NA	NA	NA	0.835	0.912	0.591	NA	NA	0.85	1.994	1.191	NA	0.667	0.578
1788	NA	NA	NA	NA	1.558	1.254	0.743	2.091	2.005	0.929	2.33	1.476	NA	1.089	0.869
1789	NA	NA	NA	NA	0.583	0.391	0.193	1.707	1.214	0.414	1.212	1.229	NA	0.152	0.053
1790	NA	NA	NA	NA	1.143	0.902	0.6	2.056	1.542	1.12	2.583	1.441	NA	0.51	0.625
1791	NA	NA	NA	NA	0.696	0.6	0.27	1.858	1.796	1.053	1.312	0.803	NA	0.375	0.431
1792	NA	NA	NA	NA	1.512	1.345	0.791	2.664	2.695	1.609	2.034	1.986	NA	0.838	1.155
1793	NA	NA	NA	NA	1.513	1.549	0.898	2.809	2.763	2.097	1.822	2.234	NA	0.941	1.092
1794	NA	NA	NA	NA	1.212	1.286	1.218	2.737	1.824	1.918	1.899	1.88	NA	0.895	1.274
1795	NA	2.105	NA	NA	0.86	1.017	0.928	2.213	1.866	1.069	1.18	1.407	NA	0.656	0.851
1796	NA	1.364	NA	NA	0.805	0.936	0.51	1.934	1.215	1.167	1.169	1.385	NA	0.38	0.43
1797	NA	2.186	NA	NA	1.107	1.02	0.917	2.417	2.077	1.319	1.541	1.921	NA	0.854	0.911
1798	NA	3.178	NA	NA	0.936	0.986	0.625	2.287	1.923	1.207	1.125	1.597	NA	0.593	0.587
1799	NA	2.983	NA	NA	1.112	1.042	0.5	2.46	1.878	1.319	1.434	1.574	NA	0.584	0.43
1800	NA	3.277	NA	NA	1.414	1.332	0.836	2.591	2.252	1.782	1.779	2.126	NA	1.43	0.846
1801	NA	3.28	NA	NA	0.932	1.071	0.659	2.542	2.396	1.304	1.715	2.054	NA	1.317	0.583
1802	NA	3.762	NA	NA	1.593	1.5	0.701	1.804	3.152	1.87	2.435	2.038	NA	1.518	0.766
1803	NA	3.01	NA	NA	1.261	1.001	0.576	2.203	2.844	1.261	2.438	2.374	NA	1.694	0.687
1804	NA	3.605	NA	NA	1.458	1.346	0.944	2.188	2.449	1.668	2.331	2.593	NA	2.713	1.035
1805	NA	2.904	NA	NA	0.774	0.661	0.701	1.528	1.726	1.287	1.568	2.252	NA	2.102	1.079
1806	NA	2.856	NA	NA	0.742	0.784	0.534	1.52	1.971	1.576	1.413	1.914	NA	2.036	0.699
1807	NA	3.824	NA	NA	0.962	1.031	0.837	2.449	2.399	1.167	1.622	1.617	2.401	1.726	1.114
1808	3.898	3.86	NA	NA	1.078	0.837	0.505	2.041	1.956	0.964	1.159	1.731	2.201	0.827	0.738
1809	3.166	2.736	NA	NA	0.578	0.651	0.708	1.676	1.434	0.821	1.458	1.609	1.658	0.389	0.569
1810	2.816	2.744	NA	NA	0.783	0.862	0.486	2.302	1.445	1.063	1.653	0.834	2.046	0.583	0.425
1811	3.08	2.083	NA	NA	0.641	0.646	0.494	1.6	1.702	1.748	2.25	1.06	2.005	0.717	0.592
1812	3.584	2.973	NA	NA	0.804	0.736	0.665	1.831	1.875	1.111	2.229	1.128	1.585	0.89	0.469
1813	3.631	4.22	NA	NA	0.848	0.944	0.514	1.597	2.533	1.355	2.286	1.491	2.32	0.986	0.494
1814	4.343	3.067	NA	NA	1.017	1.247	0.582	1.913	2.224	1.194	1.957	1.734	2.902	0.9	0.66
1815	3.43	3.119	NA	NA	0.87	1.134	0.463	0.177	1.716	0.06	0.471	1.316	0.361	0.597	0.347
1816	3	2.463	NA	NA	1.16	1.444	0.671	0.553	2.093	0.555	0.626	1.598	0.39	0.827	0.576
1817	3.751	3.851	NA	NA	0.91	1.277	0.638	1.345	2.116	0.658	0.583	1.307	1.015	0.956	0.598
1818	2.388	2.304	NA	NA	0.402	0.745	0.324	1.024	0.973	0.456	0.687	1.057	0.687	0.411	0.287
1819	2.097	2.219	NA	NA	0.527	0.757	0.326	1.849	0.766	0.69	0.792	0.986	0.961	0.516	0.339
1820	3.7	3.706	NA	NA	0.772	1.111	0.387	0.982	1.168	1.057	0.986	1.039	1.197	0.594	0.374
1821	2.049	1.643	NA	NA	0.345	0.689	0	0.669	0.913	0.679	0.68	0.662	0.656	0.218	0.07
1822	0.769	1.072	NA	NA	0	0	0	0.187	0.226	0	0	0.376	0.314	0	0
1823	2.995	2.766	NA	NA	0.99	1.075	0.408	1.016	1.627	1.569	1.986	1.058	1.631	0.404	0.681
1824	2.317	2.509	NA	NA	0.364	0.42	0.075	1.135	1.326	0.899	1.25	1.249	1.658	0.461	0.166
1825	3.019	3.111	NA	NA	0.921	0.993	0.392	1.93	1.78	1.459	2.196	1.298	1.491	0.791	0.566
1826	2.347	3.057	NA	NA	0.798	1.149	0.403	1.963	1.984	1.484	1.895	1.916	2.204	1.022	0.669
1827	2.549	2.689	NA	NA	0.829	1.158	0.514	3.228	1.833	0.945	2.331	1.914	2.313	0.738	0.746
1828	2.458	4.34	NA	NA	1.024	1.266	0.606	3.034	1.881	1.421	2.043	1.613	1.656	1.424	0.919
1829	3.175	4.387	NA	NA	1.456	1.811	0.78	2.373	2.108	1.486	2.015	1.891	2.701	1.763	1.129
1830	2.041	3.789	NA	NA	0.906	1.863	0.794	2.881	1.742	1.731	1.475	1.57	2.337	2.183	0.84
1831	1.669	2.765	NA	NA	0.589	1.837	0.385	1.225	1.092	0.976	1.352	0.832	0.988	1.266	0.44
1832	2.524	2.862	NA	NA	1.251	2.205	0.518	1.593	1.763	1.496	2.32	1.291	2.591	2.156	0.75
1833	2.58	2.653	NA	NA	1.132	1.557	0.548	2.835	1.798	1.627	1.484	1.207	3.268	2.402	0.787
1834	2.513	2.661	NA	NA	0.844	1.264	0.386	2.319	1.296	0.748	0.759	1.08	1.893	1.62	0.287
1835	2.805	3.319	NA	NA	1.178	1.228	0.605	3.638	1.496	1.354	1.581	1.139	3.216	2.259	0.485
1836	1.776	2.671	NA	NA	0.739	1.149	0.729	2.713	0.98	1.636	1.701	0.75	1.935	1.881	0.485
1837	1.983	2.45	NA	NA	0.491	0.654	0.522	1.848	1.131	1.055	1.228	0.336	1.234	1.654	0.397
1838	2.469	2.989	NA	2.881	0.98	1.231	1.078	2.778	1.43	1.05	1.513	0.674	1.941	1.88	0.662
1839	2.535	4.268	NA	3.207	1.358	1.481	1.393	2.341	2.092	1.805	2.296	0.702	1.655	2.187	0.996
1840	2.121	3.164	NA	3.4	0.878	1.044	1.121	1.591	1.138	1.484	1.81	0.684	1.562	1.774	0.861
1841	1.719	1.57	NA	3.005	0.556	0.555	0.705	0.089	0.874	1.159	1.117	0.255	0.796	1.194	0.622
1842	1.468	2.194	NA	2.623	0.699	0.759	0.542	0.361	0.846	1.086	1.524	0.635	1.067	0.609	0.561
1843	2.097	3.286	NA	8.037	1.201	0.772	0.72	0.769	1.283	1.312	2.092	0.754	1.509	0.872	0.705
1844	2.231	3.897	NA	10.109	1.097	0.785	0.475	2.462	1.137	1	1.334	0.434	1.722	0.967	0.438
1845	2.365	3.804	NA	5.229	1.201	1.456	0.636	3.114	1.319	1.581	1.683	1.058	1.498	0.66	0.661
1846	1.208	1.621	NA	3.25	0.352	0.584	0.279	1.647	0.817	0.791	1.056	0.544	1.294	0.274	0.277
1847	1.668	2.401	NA	2.322	1.087	1.272	0.46	2.138	1.016	0.717	1.137	0.516	1.649	0.527	0.404
1848	1.294	1.242	NA	1.196	0.568	0.691	0.199	1.919	0.559	0.719	0.853	0.356	0.926	0.314	0.348
1849	1.743	2.222	NA	2.445	1.276	1.561	0.761	2.48	1.391	0.86	1.484	0.684	1.271	1.155	0.636
