# Kaiser - Tok River Nw Tok Tok Cut Off - PCSI - ITRDB AK3
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3674
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3674.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak3-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak3-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak3.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak3.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Kaiser - Tok River Nw Tok Tok Cut Off - PCSI - ITRDB AK3
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Tok River  Nw Tok  Tok Cut Off
#   Location: Alaska
#   Northernmost_Latitude: 63.23
#   Southernmost_Latitude: 63.23
#   Easternmost_Longitude: -143.17
#   Westernmost_Longitude: -143.17
#   Elevation_m: 630
#--------------------
# Data_Collection
#   Collection_Name: AK3
#   First_Year: 1807
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TOKR0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKR0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKR0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOKRCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOKRCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TOKR0030_raw	TOKR0170_raw	TOKR0060_raw	TOKR0110_raw	TOKR0040_raw	TOKR0130_raw	TOKR0010_raw	TOKR0020_raw	TOKR0050_raw	TOKR0120_raw	TOKR0100_raw	TOKR0070_raw	TOKR0090_raw	TOKRCH00_raw
1948	1.05	0.15	0.38	0.06	0.61	0.27	0.25	0.25	0.51	0.56	0.51	0.6	0.23	0.42
1949	0.73	0.09	0.31	0.03	0.35	0.22	0.26	0.2	0.38	0.46	0.38	0.43	0.2	0.31
1950	0.77	0.09	0.32	0.04	0.63	0.18	0.27	0.22	0.31	0.66	0.52	0.4	0.25	0.36
1951	0.87	0.08	0.31	0.04	0.48	0.13	0.31	0.15	0.28	0.48	0.26	0.34	0.27	0.31
1952	0.93	0.1	0.35	0.05	0.51	0.1	0.29	0.2	0.23	0.54	0.26	0.39	0.31	0.33
1953	0.86	0.08	0.42	0.05	0.55	0.08	0.28	0.24	0.28	0.72	0.41	0.39	0.38	0.36
1954	0.97	0.05	0.4	NA	0.58	0.13	0.25	0.29	0.29	0.55	0.37	0.35	0.39	0.39
1955	0.8	0.06	0.33	NA	0.69	0.11	0.27	0.24	0.22	0.41	0.31	0.32	0.34	0.34
1956	0.76	0.08	0.35	NA	0.62	0.09	0.31	0.2	0.19	0.46	0.31	0.32	0.27	0.33
1957	0.66	0.17	0.31	NA	0.45	0.08	0.29	0.27	0.19	0.31	0.14	0.4	0.2	0.29
1958	0.52	0.1	0.3	NA	0.62	0.05	0.27	0.29	0.17	0.38	0.17	0.41	0.2	0.29
1959	0.8	0.11	0.42	NA	0.9	0.07	0.27	0.35	0.23	0.55	0.18	0.4	0.24	0.38
1960	0.85	0.08	0.5	NA	0.91	0.11	0.27	0.29	0.27	0.84	0.41	0.42	0.41	0.45
1961	1.11	0.08	0.7	NA	1	0.09	0.29	0.39	0.34	0.81	0.56	0.52	0.41	0.53
1962	1.17	0.07	0.8	NA	1.11	0.1	0.23	0.38	0.49	0.76	0.49	0.53	0.38	0.54
1963	0.89	0.08	0.58	NA	1	0.11	0.31	0.28	0.3	0.28	0.18	0.48	0.23	0.39
1964	0.88	0.07	0.46	NA	1	0.06	0.23	0.39	0.34	0.37	0.25	0.53	0.27	0.4
1965	0.63	0.05	0.35	NA	1	0.09	0.29	0.31	0.28	0.32	0.16	0.37	0.26	0.34
1966	0.94	0.06	0.33	NA	1.08	0.07	0.25	0.39	0.32	0.31	0.14	0.37	0.25	0.38
1967	0.49	0.06	0.26	NA	0.93	0.05	0.28	0.32	0.26	0.26	0.15	0.31	0.2	0.3
1968	0.67	0.05	0.29	NA	0.73	0.03	0.23	0.43	0.29	0.29	0.15	0.38	0.2	0.31
1969	0.47	0.06	0.24	NA	0.71	0.07	0.23	0.37	0.24	0.19	0.11	0.39	0.15	0.27
1970	0.37	0.08	0.16	NA	0.62	0.04	0.23	0.26	0.18	0.16	0.05	0.34	0.1	0.22
1971	0.51	0.12	0.24	NA	0.88	NA	0.21	0.35	0.22	0.32	0.11	0.43	0.15	0.32
1972	0.4	0.2	0.32	NA	0.66	NA	0.2	0.35	0.26	0.32	0.14	0.42	0.15	0.31
1973	0.4	0.31	0.25	NA	0.55	NA	0.22	0.31	0.19	0.27	0.09	0.42	0.11	0.28
1974	0.51	0.21	0.31	NA	0.86	NA	0.24	0.31	0.21	0.23	0.09	0.43	0.12	0.32
1975	0.57	0.21	0.37	NA	0.99	NA	0.23	0.36	0.21	0.23	0.08	0.45	0.11	0.35
1976	0.62	0.27	0.41	NA	1.26	NA	0.22	0.38	0.25	0.23	0.1	0.45	0.12	0.39
1977	0.54	0.22	0.4	NA	0.91	NA	0.24	0.39	0.32	0.19	0.1	0.47	0.13	0.36
1978	0.52	0.23	0.45	NA	1.25	NA	0.22	0.29	0.31	0.23	0.11	0.48	0.1	0.38
1979	0.59	0.22	0.43	NA	1.12	NA	0.26	0.41	0.31	0.44	0.2	0.46	0.13	0.42
1980	0.63	0.27	0.45	NA	1.78	NA	0.29	0.38	0.42	0.84	0.44	0.58	0.11	0.56
1981	0.55	0.24	0.44	NA	1.2	NA	0.29	0.63	0.54	0.68	0.35	0.65	0.14	0.52
1982	0.52	0.15	0.44	NA	1.41	NA	0.25	0.6	0.51	0.84	0.49	0.65	0.09	0.54
1983	0.35	0.09	0.28	NA	0.88	NA	0.3	0.49	0.3	0.53	0.33	0.5	0.09	0.38
1984	0.4	0.16	0.27	NA	0.72	NA	0.27	0.48	0.31	0.56	0.23	0.54	0.07	0.36
1985	0.34	NA	0.29	NA	0.53	NA	0.23	0.52	0.27	0.43	0.13	0.37	0.21	0.33
1986	0.36	NA	0.33	NA	0.39	NA	NA	0.41	0.22	0.34	0.1	0.31	0.02	0.28
