# Meko - Blair - QUMA - ITRDB SD003
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3929
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3929.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd003-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd003-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd003.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd003.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Blair - QUMA - ITRDB SD003
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Blair
#   Location: South Dakota
#   Northernmost_Latitude: 44.33
#   Southernmost_Latitude: 44.33
#   Easternmost_Longitude: -103.43
#   Westernmost_Longitude: -103.43
#   Elevation_m: 1097
#--------------------
# Data_Collection
#   Collection_Name: SD003
#   First_Year: 1753
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BLR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR07F_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR07F; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BLR01A_raw	BLR01B_raw	BLR02A_raw	BLR03B_raw	BLR04A_raw	BLR05A_raw	BLR05B_raw	BLR06B_raw	BLR07A_raw	BLR07B_raw	BLR07F_raw	BLR08A_raw	BLR09A_raw
1918	1.56	1.21	1.07	1.24	1.51	0.95	0.54	2.98	1.06	0.95	NA	3.11	1.1
1919	1.36	1.79	1.09	1.3	2.16	1.37	0.52	2.37	1.4	0.96	NA	3.01	1.25
1920	1.58	1.4	1.02	1.25	1.18	1.16	0.54	3.13	1.22	1.09	NA	2.11	1.3
1921	1.39	1.18	1.17	1.38	1.3	0.88	0.7	2.73	0.99	0.88	NA	1.59	1.06
1922	1.98	2.09	1.75	1.8	1.66	1.78	1.56	3.71	1.04	1.03	NA	3.25	1.08
1923	1.65	2.08	1.37	1.53	1.72	1.29	1.47	3.96	1.25	1.05	NA	3.73	1.4
1924	1.51	1.96	1.44	1.16	1.66	1.07	1.27	2.37	1.37	1.15	NA	3.61	1.14
1925	1.44	2.15	1.55	1.39	1.65	1.29	1.61	2.87	1.4	1.04	NA	3.72	1.15
1926	1.55	2.38	1.61	1.31	1.9	1.61	1.72	3.11	1.21	0.89	NA	4.29	1.7
1927	1.62	2.18	1.5	1.31	1.48	1.48	2.07	3.27	1.03	0.79	NA	4.08	2.2
1928	1.69	2.54	1.43	1.39	1.71	1.14	1.99	2.91	1.34	0.91	NA	4.23	2
1929	1.45	2.26	1.33	1.27	1.46	1.13	1.13	2.85	0.89	0.74	NA	3.73	1.61
1930	1.1	1.77	1.19	1.03	1.44	0.86	1.29	2.67	1.04	0.75	NA	2.99	1.34
1931	0.68	1	0.67	0.78	0.86	0.81	1.04	1.7	0.94	0.62	NA	2.27	0.8
1932	1.45	2.31	1.6	1.54	1.6	1.54	2.64	2.64	1.34	1.33	NA	4.32	1.12
1933	1.5	2.36	1.7	1.63	1.75	1.3	1.89	2.53	1.71	1.53	NA	4.29	1.16
1934	1.41	2.25	1.51	1.71	1.99	0.98	1.72	2.62	1.66	1.5	NA	3.73	0.97
1935	1.51	1.79	1.39	1.41	1.51	1.05	1.28	2.31	1.15	1.09	NA	3.57	1.03
1936	1.31	1.59	1.35	1.33	1.43	1.23	1.32	2.63	0.94	0.9	NA	2.79	0.94
1937	1.21	1.64	1.38	0.93	1.2	1.27	1.61	2.81	1	0.98	NA	2.03	0.62
1938	1.31	1.79	1.17	0.67	1.55	0.72	0.91	1.74	0.98	1.12	NA	1.45	0.7
1939	1.07	1.71	1.01	0.71	1.33	0.73	1.14	2.02	1.23	0.91	NA	1.28	0.66
1940	1.07	1.74	1.06	0.8	1.53	1.06	1.44	1.63	1.39	0.97	NA	1.41	0.64
1941	1.37	2.16	1.62	1.04	1.68	1.55	2.3	2.19	1.46	1.01	NA	2.28	0.83
1942	2.27	2.23	2.02	1.69	2.44	2.43	2.72	3.14	1.68	1.38	NA	4.07	1
1943	1.25	1.55	1.35	1.09	1.43	0.91	1.75	2.09	1.31	1.08	NA	2.56	0.82
1944	1.68	1.25	1.65	1.27	1.32	1.12	1.13	1.61	0.94	1.19	NA	2.58	0.83
1945	1.64	1.39	1.92	1.56	1.59	1.39	1.88	1.29	0.91	0.99	NA	3.57	0.78
1946	1.46	1.27	1.25	1.25	1.06	0.98	1.4	1.43	0.97	0.84	NA	2.45	0.41
1947	1.28	1.16	1.37	1.27	0.89	1.28	1.48	1.25	1.12	1.01	NA	2.57	0.65
1948	1.51	1.72	1.88	1.52	0.93	2.26	1.54	1.93	0.54	0.62	NA	2.93	0.69
1949	1.61	2.19	2.09	2.01	1.53	2.07	1.84	2.09	0.66	0.67	NA	4.2	0.85
1950	1.8	2.17	1.95	1.67	1.61	2.46	2.58	2.36	0.84	0.84	NA	4.31	1.08
1951	1.12	1.44	1.5	1.12	1.26	1.38	2.07	1.63	0.77	0.81	NA	4.28	0.87
1952	0.98	1.52	1.37	1.21	1.6	1.13	1.68	1.71	0.62	0.66	NA	3.53	0.82
1953	1.71	2.04	2.25	1.57	1.76	1	1.45	3.24	1.04	1.05	NA	4.46	0.98
1954	1.75	1.65	2.08	1.36	1.93	0.51	0.73	2.89	0.91	1.07	NA	3.85	0.95
1955	1.64	1.47	2.05	1.24	1.68	0.52	0.7	4.3	0.57	1.09	NA	4.97	0.93
1956	1.67	1.94	1.9	1.35	1.97	0.57	0.62	2.7	0.55	0.99	NA	4.03	1.11
1957	2.29	2.21	2.12	1.67	1.91	0.86	0.8	3.41	0.85	1.42	NA	4.79	1.31
1958	1.99	2.17	1.61	1.02	1.71	0.71	0.93	2.95	0.86	1.14	NA	3.89	0.99
1959	1.63	1.92	1.53	1.2	1.38	0.78	0.89	2.76	0.84	0.8	NA	2.53	1.03
1960	1.39	1.26	1.01	0.83	0.8	0.64	1.16	1.85	0.68	0.98	NA	2.23	0.72
1961	2.55	1.06	1.11	0.8	0.65	0.6	0.88	1.42	0.77	0.83	NA	1.67	0.69
1962	2.68	1.44	1.46	0.9	1	0.82	1.29	1.78	1	1.24	NA	2.48	0.85
1963	1.21	1.51	1.2	1.24	1.06	0.76	1.08	1.98	1.08	1.15	NA	2.22	0.62
1964	2.01	1.54	1.78	2.06	1.29	1.12	1.33	2.25	1.67	1.7	NA	3.29	0.98
1965	1.61	1.63	1.36	1.26	1.3	1.18	1.61	2.11	1.23	1.15	NA	3.79	0.75
1966	1.66	1.6	1.52	1.61	1.11	0.98	1.34	1.39	1.31	1.05	NA	2.85	0.84
1967	1.23	1.3	1.09	0.88	0.85	0.5	0.59	1.43	0.93	0.91	NA	2.55	0.6
1968	1.74	1.69	1.54	1.67	1.19	0.85	1.05	1.28	1.15	0.97	NA	2.78	0.68
1969	2.12	1.6	1.65	1.65	1.33	1.15	1.43	1.55	1.46	1.32	NA	3.91	0.57
1970	1.41	1.62	1.7	1.36	1.23	0.86	0.98	2.2	1.5	1.2	NA	3.77	0.9
1971	1.7	1.84	1.56	1.47	1.42	1.43	1.51	2.05	1.55	1.53	NA	3.97	0.83
1972	2.03	2.44	1.85	1.57	1.6	1.57	2.53	2.29	1.73	1.5	NA	4.44	1.13
1973	1.46	2.09	1.46	1.31	1.4	1.32	1.28	1.33	1.55	1.34	NA	2.58	0.73
1974	1.25	1.46	1.04	0.98	1.02	0.85	1.04	2.01	1.15	1.03	NA	2.15	0.67
1975	1.73	1.55	1.02	1.1	0.94	0.64	1.03	2.57	1.31	1.33	NA	2.65	0.62
1976	1.91	1.97	1.41	1.45	1.17	0.96	1.42	2.67	1.5	1.5	NA	2.88	0.8
1977	1.25	2.01	0.94	1.29	1.35	0.77	1.03	2.43	1.5	1.03	NA	2.71	0.68
1978	1.59	2.22	1.53	1.33	1.54	1.24	1.68	2.93	1.43	1.26	NA	3.37	0.72
1979	1.47	1.87	0.75	1.23	1.38	0.98	1.31	2.82	1.24	1.17	NA	3.2	0.65
1980	1.11	1.21	1.25	0.65	0.85	0.57	0.68	1.61	0.96	0.84	NA	1.83	0.62
1981	1.61	1.82	1.34	1.17	1.25	1.71	1.77	1.57	0.91	0.99	NA	1.69	0.45
1982	2.06	2.76	1.74	1.64	1.75	2.11	1.52	2.99	1.16	1.34	NA	2.7	0.65
1983	1.51	2.11	1.4	1.34	1.2	1.4	1.88	1.97	1.22	1.2	NA	2.26	0.56
1984	1.66	2.42	1.21	1.58	1.61	1.21	1.76	1.87	1.24	1.13	NA	2.08	0.56
1985	1.6	1.64	1.71	1.75	1.01	0.73	1.48	1.99	0.86	0.79	NA	3.52	0.5
1986	2.1	1.99	2.02	1.94	1.44	1.04	2.16	1.83	1.51	1.4	NA	3	1.1
1987	1.57	2.16	1.95	1.57	1.41	0.97	2.29	1.28	1.24	1.08	NA	2.53	0.69
1988	1.21	1.87	1.24	1.21	1.43	0.76	1.29	1.77	0.99	0.94	NA	2.12	0.67
1989	1.78	1.81	1.3	2.05	1.34	0.96	1.61	1.77	1	1.31	NA	2.31	0.67
1990	1.69	2.21	1.15	1.71	1.46	1.54	1.88	1.81	1.23	1.12	NA	2.16	0.53
