# Marquardt - Mt. Lemmon mixed-needle - PIAZ - ITRDB AZ604
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28416
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28416.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az604-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az604-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az604.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az604.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-15
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-15
#--------------------
# Title
#   Study_Name: Marquardt - Mt. Lemmon mixed-needle - PIAZ - ITRDB AZ604
#--------------------
# Investigators
#   Investigators: Marquardt, P.E.; Miranda, B.R.; Telewski, F.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sky Island Pines, Arizona (USA): Mixed-needle Pinus ponderosa var. brachyptera. NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Paula E. Marquardt, Brian R. Miranda, Frank W. Telewski
#   Journal_Name: Forests
#   Published_Title: Shifts in Climate-Growth Relationships of the Sky Island Pines
#   Published_Date_or_Year: 2019
#   Volume: 10
#   Pages: 
#   Issue: 11
#   Report_Number: 
#   DOI: 10.3390/f10111011
#   Full_Citation: None
#   Abstract: Rising temperatures and changes in precipitation may affect plant responses, and mountainous regions in particular are sensitive to the impacts of climate change. The Santa Catalina Mountains, near Tucson, Arizona, USA, are among the best known Madrean Sky Islands, which are defined by pine-oak forests. We compared the sensitivity and temporal stability of climate-growth relationships to quantify the growth responses of sympatric taxa of ponderosa pine to changing climate. Three taxa (three-needle, mixed-needle, and five-needle types) collected from southern slopes of two contact zones (Mt. Lemmon, Mt. Bigelow) were evaluated. Positive climate-growth correlations in these semiarid high-elevation pine forests indicated a seasonal shift from summer- to spring-dominant precipitation since 1950, which is a critical time for reproduction. Mixed- and five-needle types responded to winter precipitation, and growth was reduced for the five-needle type when spring conditions were dry. Growth trends in response to temperature and specific to site were observed, which indicated the climate signal can be weakened when data are combined into a single chronology. Significant fluctuations in temperature-growth correlations since 1950 occurred for all needle types. These results demonstrated a dramatic shift in sensitivity of annual tree growth to the seasonality of the limiting factor, and a climatic trend that increases local moisture stress may impact the stability of climate-growth relationships. Moreover, output from temperature-growth analyses based on ring-width data (for example from semiarid sites) that does not account for positive and negative growth trends may be adversely affected, potentially impacting climate reconstructions.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: USDA Forest Service
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mt. Lemmon
#   Location: Arizona
#   Northernmost_Latitude: 32.433619
#   Southernmost_Latitude: 32.433619
#   Easternmost_Longitude: -110.790248
#   Westernmost_Longitude: -110.790248
#   Elevation_m: 2577
#--------------------
# Data_Collection
#   Collection_Name: AZ604
#   First_Year: 1859
#   Last_Year: 2012
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MTL050A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL050A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL050B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL050B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL050D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL050D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL248A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL248A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL248B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL248B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL281C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL281C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL281D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL281D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL283A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL283A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL283B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL283B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL285A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL285A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL285B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL285B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL217A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL217A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL217B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL217B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL280A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL280A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL280B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL280B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL280C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL280C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTL280D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTL280D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MTL050A_raw	MTL050B_raw	MTL050D_raw	MTL248A_raw	MTL248B_raw	MTL281C_raw	MTL281D_raw	MTL283A_raw	MTL283B_raw	MTL285A_raw	MTL285B_raw	MTL217A_raw	MTL217B_raw	MTL280A_raw	MTL280B_raw	MTL280C_raw	MTL280D_raw
1929	0.64	0.67	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.9	NA	NA	NA	NA
1930	0.71	0.78	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.52	1.26	NA	NA	NA	NA
1931	0.73	0.64	0.7	NA	NA	NA	NA	NA	NA	NA	NA	0.68	1.42	NA	NA	NA	NA
1932	0.53	0.77	0.45	NA	2.09	NA	NA	NA	NA	NA	NA	0.54	1.22	NA	NA	NA	NA
1933	0.77	0.54	0.54	NA	2.31	NA	NA	NA	NA	NA	NA	0.42	1.37	NA	NA	NA	NA
1934	0.44	0.27	0.24	NA	1.61	NA	NA	NA	NA	NA	NA	0.34	0.48	NA	NA	NA	NA
1935	0.98	0.67	0.51	NA	1.3	NA	NA	NA	NA	NA	NA	0.32	1.41	NA	NA	NA	NA
1936	0.67	0.57	0.32	NA	1.22	NA	NA	NA	NA	NA	NA	0.41	0.86	NA	NA	NA	NA
1937	0.55	0.51	0.54	NA	1.12	NA	NA	NA	NA	NA	NA	0.41	1.11	NA	NA	NA	NA
1938	0.57	0.61	0.48	NA	1.22	NA	NA	NA	NA	NA	NA	0.44	1.17	NA	NA	NA	NA
1939	0.47	0.49	0.37	NA	1.25	NA	NA	NA	NA	NA	NA	0.6	1.1	NA	NA	NA	NA
1940	0.64	0.6	0.74	1.16	1.09	NA	NA	NA	NA	NA	NA	0.42	1.66	NA	NA	NA	NA
1941	0.5	0.45	0.63	1.3	1.14	NA	NA	NA	NA	NA	NA	0.33	1.14	NA	NA	NA	NA
1942	0.55	0.48	0.71	1.29	1.31	NA	NA	NA	NA	NA	NA	0.19	0.79	NA	NA	NA	NA
1943	0.37	0.44	0.37	1.29	1.63	NA	NA	NA	NA	NA	NA	0.52	0.76	NA	NA	NA	NA
1944	0.48	0.5	0.57	1.9	1.58	NA	NA	NA	NA	NA	NA	0.45	0.7	NA	NA	NA	NA
1945	0.5	0.58	0.61	1.56	1.48	NA	NA	NA	NA	NA	NA	0.4	0.67	NA	NA	NA	NA
1946	0.51	0.46	0.42	1.94	0.92	NA	NA	NA	NA	1.96	NA	0.31	0.46	NA	NA	NA	NA
1947	0.6	0.61	0.5	1.33	0.99	NA	NA	NA	NA	0.72	NA	0.32	0.22	NA	NA	NA	NA
1948	0.41	0.4	0.34	1.29	0.67	NA	NA	NA	NA	0.84	NA	0	0.52	NA	NA	NA	NA
1949	0.73	0.52	0.47	1.57	1.26	NA	NA	NA	NA	1.55	NA	0.59	0.83	NA	NA	NA	NA
1950	0.72	0.44	0.68	1.79	1.17	NA	NA	NA	NA	1.34	NA	0.39	1.33	NA	NA	NA	NA
1951	0.5	0.31	0.45	1.18	0.81	2.76	2.78	NA	NA	0.98	NA	0.44	1.05	NA	NA	NA	NA
1952	0.53	0.44	0.46	1.99	1.66	2.95	2.58	NA	NA	1.84	NA	0.51	0.83	NA	NA	NA	NA
1953	0.67	0.38	0.61	1.77	1.24	2.59	2.99	NA	NA	1.29	NA	0.44	0.96	1.09	1.6	NA	NA
1954	0.56	0.52	0.57	2.03	2.05	3.14	3.49	NA	NA	0.84	NA	0.41	1.59	0.81	1.63	NA	NA
1955	0.6	0.37	0.24	1.83	1.45	2.24	2.53	0.4	0.47	0.68	NA	0.21	0.36	0.92	1.33	1.36	1.36
1956	0.35	0.22	0.28	1.39	1.27	2.64	2.56	0.33	0.37	1.09	NA	0.14	0.2	0.62	0.98	1.15	1.14
1957	0.48	0.33	0.48	1.63	1.71	2.46	3.31	0.44	0.43	1.14	NA	0.34	0.64	0.77	1.68	1.99	1.99
1958	0.45	0.39	0.59	1.78	1.98	3.63	3.3	0.42	0.38	1.48	NA	0.32	1.05	0.73	2.11	1.23	1.78
1959	0.48	0.42	0.45	1.68	1.86	2.83	2.53	0.32	0.36	1.21	0.94	0.13	0.32	0.84	1.73	1.27	1.59
1960	0.56	0.42	0.55	1.94	1.81	2.78	2.68	0.71	0.59	2	1.6	0.33	0.76	0.83	1.86	1.29	1.76
1961	0.17	0.16	0.15	1.18	1.48	2.69	2.6	0.45	0.38	1.2	1.06	0.17	0.33	0.74	1.21	1.22	1.09
1962	0.48	0.51	0.35	1.68	1.67	3.31	2.17	0.4	0.35	1.49	1.4	0.24	0.79	0.63	1.22	0.71	0.98
1963	0.33	0.32	0.46	1.6	1.6	3.22	3.51	0.57	0.58	3.26	2.91	0.44	1	0.62	1.33	0.88	1.15
1964	0.48	0.39	0.66	2.25	2.25	3.34	3.05	0.59	0.53	2.96	2.48	0.3	0.72	0.65	1.22	1.01	1.17
1965	0.71	0.48	0.45	2.71	2.61	3.58	3.32	0.56	0.49	2.91	2.49	0.48	1.02	0.64	1.57	1.02	1.32
1966	0.63	0.41	0.29	2.4	2.26	3.49	3.25	0.83	0.74	2.65	2.74	0.48	1.11	0.66	1.46	0.83	1.34
1967	0.8	0.66	0.06	1.31	1.74	3.66	3.82	0.67	0.62	2.19	2.33	0.64	1.29	0.91	1.63	1.15	1.23
1968	0.41	0.37	0.42	1.06	1.43	1.91	2.15	0.81	0.64	1.48	1.46	0.41	1.01	0.37	1.31	0.58	0.67
1969	0.49	0.35	0.21	1.58	2.2	3.08	2.62	1	0.73	1.92	1.93	0.63	1.47	0.41	1.21	0.99	0.75
1970	0.29	0.39	0.3	1.25	1.95	3.29	3.03	1.07	0.89	2.75	2.44	0.56	1.43	0.52	0.9	0.74	0.75
1971	0.25	0.24	0.33	0.74	1.3	2.99	2.29	0.6	0.44	1.1	1.15	0.17	0.42	0.47	0.67	0.69	0.76
1972	0.47	0.33	0.27	0.48	0.68	2.64	1.82	0.67	0.61	1.44	1.63	0.38	0.8	0.68	1.1	0.84	0.72
1973	0.28	0.33	0.2	0.57	0.99	2.39	2.29	0.83	0.95	1.75	1.77	0.5	1.03	0.75	2.08	0.93	1.59
1974	0.29	0.37	0.22	1.18	1.62	2.5	3.34	0.56	0.43	1.2	1.36	0.26	0.83	0.6	1.32	0.94	1.09
1975	0.54	0.75	0.45	1.89	1.87	3.38	4.31	0.87	0.9	1.94	2.19	0.62	1.4	0.94	1.35	1.11	1.23
1976	0.31	0.47	0.34	1.93	1.85	4.6	4.25	0.99	0.94	2.21	2.39	0.52	1.52	0.98	1.48	1.19	1.33
1977	0.41	0.36	0.29	0.98	1.39	3.71	3.18	0.6	0.84	2	2.32	0.31	0.86	0.63	1.08	0.91	1.04
1978	0.44	0.53	0.39	1.33	1.71	4	3.44	1	0.99	2.54	3.03	0.38	0.96	1.22	1.68	1.4	1.35
1979	0.65	0.62	0.38	1.78	2.06	3.23	4.58	1.09	1.12	3.34	3.44	0.56	1.73	1.48	2.43	1.64	1.98
1980	0.78	0.43	0.33	0.94	1.26	1.83	2.68	0.79	0.74	1.64	1.63	0.21	1.09	0.75	1.62	0.83	1.44
1981	0.73	0.38	0.29	0.97	0.98	1.71	2.37	0.79	0.79	1.38	1.49	0.23	1.2	0.91	1.52	0.89	1.24
1982	0.59	0.29	0.27	0.44	0.47	0.94	1.53	0.64	0.61	1.44	1.5	0.18	0.7	0.6	1.26	0.64	1.11
1983	0.37	0.19	0.22	0.31	0.39	2.18	2	0.78	0.71	1.64	1.75	0.14	0.84	0.65	1.44	0.52	1.18
1984	0.63	0.33	0.37	0.99	0.82	3.29	3.11	0.69	0.95	1.86	2.11	0.23	1.08	0.91	1.45	1.13	1.23
1985	0.55	0.33	0.34	0.88	1.06	2.6	2.29	0.58	0.71	1.55	1.9	0.29	0.86	0.45	0.91	0.54	1.1
1986	0.55	0.34	0.44	1.47	1.61	3.12	2.48	0.83	0.97	1.83	1.99	0.43	1.32	0.96	1.68	0.87	1.56
1987	0.5	0.3	0.43	1.15	0.96	2.84	2.13	0.61	0.85	1.33	1.32	0.45	1.41	0.48	1.21	0.6	0.98
1988	0.46	0.38	0.38	1.06	1.11	3.23	2.75	0.84	0.98	1.46	1.48	0.37	1.27	0.75	1.29	0.91	1.32
1989	0.25	0.13	0.13	0.67	0.39	2.35	1.55	0.6	0.82	0.64	0.6	0.21	0.67	0.66	1.06	0.88	0.91
1990	0.44	0.25	0.17	1.13	1.29	2.78	2.23	1.02	1.11	1.33	1.52	0.4	1.36	1.1	1.44	1.44	1.43
1991	0.6	0.7	0.6	1.32	1.76	2.65	2.32	0.64	0.86	1.37	1.25	0.3	1.08	0.63	1.04	0.91	1.02
1992	0.65	0.87	0.73	2.18	2.17	3.87	4.31	0.86	1.17	2.82	3.06	0.57	1.75	1.34	1.49	1.4	1.27
1993	0.44	0.39	0.4	1.52	1.32	2.28	1.92	0.41	0.52	0.77	0.75	0.33	1.02	0.65	1.21	0.68	1.31
1994	0.43	0.32	0.46	1.59	1.67	2.62	2.29	0.62	0.68	0.93	0.83	0.31	0.97	0.7	1.21	0.6	1.3
1995	0.48	0.52	0.6	1.14	1.4	1.68	2.13	0.52	0.71	0.9	0.83	0.27	0.83	0.59	1.04	0.53	0.96
1996	0.13	0.13	0.13	0.53	0.93	1.03	1.23	0.33	0.45	0.42	0.47	0.13	0.6	0.71	0.83	0.66	0.86
1997	0.43	0.41	0.48	1.11	1.07	1.55	1.69	0.55	0.67	0.49	0.49	0.34	0.94	0.95	1.03	0.56	1.17
1998	0.42	0.36	0.41	1.22	2.29	2.58	2.29	0.7	0.79	1.2	1.44	0.34	1.4	1.29	1.53	1.41	1.62
1999	0.45	0.29	0.46	1.45	2.01	2.11	1.99	0.58	0.5	0.99	0.99	0.13	0.77	0.83	0.86	0.91	0.84
2000	0.09	0	0.06	0.52	0.68	1.05	1.28	0.16	0.14	NA	0	0	0.25	0.62	0.84	0.6	0.72
2001	0.33	0.24	0.36	1.17	1.37	2.45	2.49	1.06	1.01	NA	1.34	0.56	1.52	1.02	1.58	1.1	1.47
2002	NA	NA	0	0.26	0.78	0.71	1.06	0.15	0.23	NA	0	0.3	0.15	0.31	0.41	0.22	0.45
2003	NA	NA	0.44	1.07	NA	1.88	2.42	0.28	0.24	NA	0.83	0.37	0.81	0.49	0.66	0.53	0.37
2004	NA	NA	0.39	0.79	NA	1.44	1.2	0.08	0.13	NA	0.52	0	0.93	0.09	0.34	0.32	0.47
2005	NA	NA	0.63	0.67	NA	1.01	0.61	0.06	0.09	NA	1.14	0.17	0.54	0.36	0.6	0.4	0.49
2006	NA	NA	0.37	0.67	NA	0.88	0.7	0.18	0.17	NA	1.52	0.21	0.72	0.48	0.48	0.31	0.39
2007	NA	NA	0.7	0.44	NA	1.26	1.09	0.23	NA	NA	1.56	0.18	0.83	0.47	0.55	0.36	0.34
2008	NA	NA	0.84	1.23	NA	1.46	1.23	0.19	NA	NA	0.75	0.26	0.79	0.62	0.7	0.51	0.54
2009	NA	NA	1.03	1.97	NA	1.75	1.71	0.5	NA	NA	NA	0.38	1.59	0.8	0.76	0.76	0.67
2010	NA	NA	1.14	1.78	NA	2.28	2.09	0.83	NA	NA	NA	0.14	0.69	0.71	0.8	0.67	0.84
2011	NA	NA	0.73	1.11	NA	1.58	2.11	0.4	NA	NA	NA	0.18	0.69	0.71	0.78	0.77	0.94
2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.72	NA	NA	0.47	0.39
