# Fischer - Nordrhein-Westfalen/Eifel dre01 - QUPE - ITRDB GERM173
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16689
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16689.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ173-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ173-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ173.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ173.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Eifel dre01 - QUPE - ITRDB GERM173
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Dagmar A. Friedrichs, Valerie Trouet, Ulf Büntgen, David C. Frank, Jan Esper, Burkhard Neuwirth, Jörg Löffler 
#   Journal_Name: Trees - Structure and Function
#   Published_Title: Species-specific climate sensitivity of tree growth in Central-West Germany
#   Published_Date_or_Year: 2009
#   Volume: 23
#   Pages: 729-739
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00468-009-0315-2
#   Full_Citation: None
#   Abstract: Growth responses to twentieth century climate variability of the three main European tree species Fagus sylvatica, Quercus petraea, and Pinus sylvestris within two temperate low mountain forest sites were analyzed, with particular emphasis on their dependence upon ecological factors and temporal stability in the obtained relationships. While site conditions in Central (~51°N, 9°E, KEL) and West (50.5°N, 6.5°E, EIF) Germany are similar, annual precipitation totals of ~700 mm and ~1,000 mm describe a maritime-continental gradient. Ring-width samples from 228 trees were collected and PCA used to identify common growth patterns. Chronologies were developed and redundancy analysis and simple correlation coefficients calculated to detect twentieth century temperature, precipitation, and drought fingerprints in the tree-ring data. Summer drought is the dominant driver of forest productivity, but regional and species-specific differences indicate more complex influences upon tree growth. F. sylvatica reveals the highest climate sensitivity, whereas Q. petraea is most drought tolerant. Drier growth conditions in KEL result in climate sensitivity of all species, and Q. petraea shifted from non-significant to significant drought sensitivity during recent decades at EIF. Drought sensitivity dynamics of all species vary over time. An increase of drought sensitivity in tree growth was found in the wetter forest area EIF, whereas a decrease occurred in the middle of the last century for all species in the drier KEL region. Species-specific and regional differences in long-term climate sensitivities, as evidenced by temporal variability in drought sensitivity, are potential indicators for a changing climate that effects Central-West German forest growth, but meanwhile hampers a general assessment of these effects.
#--------------------
#   Authors: Johannes Andreas Schultz and Burkhard Neuwirth
#   Journal_Name: Agricultural and Forest Meteorology
#   Published_Title: A new atmospheric circulation tree-ring index (ACTI) derived from climate proxies: Procedure, results and applications
#   Published_Date_or_Year: 2012
#   Volume: 164
#   Pages: 149-160
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.agrformet.2012.05.007
#   Full_Citation: None
#   Abstract: This paper introduces a new procedure to investigate the influence of weather types on spatio-temporal tree-ring growth patterns. Within the framework of the procedure a new proxy-based climate index termed as the atmospheric circulation tree-ring index (ACTI) is calculated that combines weather-type classification data with climate proxies. The new approach is tested using a Central European multi-species tree-ring width network consisting of 115 sites. The procedure used to calculate the ACTI time series includes: 1. Monte Carlo simulations, 2. multiple testing correction, and 3. selection and grouping algorithms. The tree-ring width series are grouped according to their weather-type responses, and the ACTI time series were computed for each group.# # The new procedure explains the climate signal preserved in tree-ring chronologies more comprehensively because the complex interaction between the different climate elements is taken into account by using weather-type classification data. Strong correlations between the ACTI and tree-ring width series (r = 0.69) and between the ACTI time series and climate gridded datasets (r > 0.6) were observed. Further a correlation between ACTI and northern hemisphere mean temperatures (r = 0.5) were found. These results indicate that the ACTI enables the investigation of weather-type growth relationships.
#--------------------
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Eifel dre01
#   Location: Germany
#   Northernmost_Latitude: 50.65
#   Southernmost_Latitude: 50.65
#   Easternmost_Longitude: 6.3167
#   Westernmost_Longitude: 6.3167
#   Elevation_m: 320
#--------------------
# Data_Collection
#   Collection_Name: GERM173
#   First_Year: 1828
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.
#   Common_Name: durmast oak
#   Tree_Species_Code: QUPE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dre0110m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0110m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0109m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0109m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0108m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0108m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0107m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0107m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0106m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0106m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0105m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0105m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0104m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0104m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0103m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0103m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0102m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0102m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dre0101m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dre0101m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dre0110m_raw	dre0109m_raw	dre0108m_raw	dre0107m_raw	dre0106m_raw	dre0105m_raw	dre0104m_raw	dre0103m_raw	dre0102m_raw	dre0101m_raw
1942	0.52	0.94	0.96	0.56	0.57	0.52	0.79	0.74	0.5	0.73
1943	1.06	0.91	0.51	0.58	0.75	1.11	0.51	1.69	0.97	1.94
1944	1.5	0.63	1.35	0.61	0.99	1.03	1.57	1.61	1.07	1.69
1945	1.21	0.51	1.94	0.68	1.11	1.1	1.83	0.96	0.6	1.92
1946	2.56	0.71	1.25	1.42	2.18	2.24	0.7	2.2	1.54	2.05
1947	1.86	0.95	2.62	1	1.39	1.1	2.05	1.05	0.85	1.6
1948	2.61	0.84	1.28	1.09	2.22	1.52	1.22	1.03	1.13	1.95
1949	3.73	1.58	1.59	1.23	2.8	2.15	2.31	1.5	1.85	2.26
1950	4.3	0.98	2.54	1.38	2.22	1.78	2.8	1.69	1.23	1.91
1951	4.54	1.16	2.44	0.9	2.46	1.41	2.38	1.45	1.51	1.67
1952	3.33	1.76	2.56	1.64	2.45	2.17	1.86	1.59	1.73	1.96
1953	2.93	1.58	3.32	1.52	2.82	1.61	1.65	1.31	1.85	1.8
1954	2.46	1.76	3.27	1.28	2.06	1.31	1.19	0.94	0.98	1.23
1955	3.05	2.17	3.03	1.14	3.3	1.57	1.24	1.48	1.24	2.07
1956	2.17	2.12	3.39	0.82	2.22	1.37	1.96	1.38	0.74	1.29
1957	1.56	1.55	1.95	0.99	1.97	1.13	1.63	0.93	0.66	1.35
1958	1.35	2.14	1.78	0.71	1.54	1.19	1.44	1.01	0.68	1.06
1959	1.33	1.65	1.59	0.58	1.1	0.96	1.55	0.88	0.64	0.96
1960	1.8	1.28	1.12	1.01	1.82	1.78	0.99	1.69	0.98	1.51
1961	2.82	1.17	2.04	1.1	2.28	1.74	3.15	1.48	1.32	1.66
1962	2.51	0.96	1.64	1.26	2.02	1.53	2.27	1.67	1.09	2.04
1963	2.22	1.61	1.41	1.01	1.69	1.66	2.6	1.45	1.23	1.64
1964	2.06	1.67	1.52	1.35	1.58	1.39	2.78	1.27	1.05	1.63
1965	2.78	2.1	1.29	1.31	2.49	2.06	2.74	1.84	1.54	2.22
1966	2.3	1.79	1.64	1.15	1.97	1.28	2.75	1.05	1.02	1.76
1967	2.31	1.41	1.61	1	2.44	2.09	1.99	1.28	1.26	2.26
1968	2.36	2.58	1.56	0.96	1.91	1.45	2.48	1.05	1.14	1.52
1969	2.19	2.03	1.69	1.21	1.72	1.37	1.33	0.95	0.87	2.01
1970	2.44	1.91	1.78	1.31	1.3	1.4	1.17	0.95	1.06	1.9
1971	2.9	1.5	1.8	0.94	1.28	1.48	1.82	0.87	1.04	1.72
1972	2.4	1.53	1.75	0.71	1.42	1.5	1.22	0.89	0.87	1.71
1973	1.93	1.43	1.56	0.67	0.9	1.19	1.19	0.7	0.84	1.15
1974	2.3	1.35	1.38	0.81	1.23	1.39	1.35	0.64	0.63	1.17
1975	2.1	1.4	1.79	1.4	2.2	1.62	0.88	0.69	0.81	1.54
1976	2.17	1.23	1.21	1.1	1.2	1.36	1.49	0.81	0.79	1.2
1977	2.22	1.15	1.33	1.31	1.51	1.05	1.04	0.83	0.74	1.41
1978	2.64	1.85	1.8	1.73	1.33	1.57	1.41	0.92	1.09	1.51
1979	2.69	1.34	1.63	1.7	1.38	2.11	1.78	1.04	1.13	2.39
1980	2.32	1.75	2.05	1.74	1.85	2.17	2.07	0.83	1.07	1.86
1981	1.98	1.52	1.8	1.26	1.65	2.67	1.54	0.7	0.89	1.68
1982	2.4	2.13	1.84	1.98	1.74	2.79	1.27	0.98	1.29	2
1983	2.22	1.59	2.19	0.99	1.47	2.19	1.75	0.89	0.82	1.67
1984	1.95	1.56	1.43	1.16	1.43	2.25	1.49	0.78	0.85	1.12
1985	2.41	1.65	1.7	1.52	1.53	2.01	1.56	0.83	1.01	1.57
1986	2.08	1.56	1.94	1.66	1.05	2.21	1.66	0.91	0.79	1.37
1987	2.35	1.55	1.74	1.03	1.35	2.3	1.2	0.91	0.57	1.41
1988	2.73	1.62	1.71	1.45	1.41	2.07	1.47	1.13	0.47	1.14
1989	2.94	1.36	2.18	1.36	1.3	2.01	1.67	1.16	0.57	1.22
1990	2.8	1.41	1.59	1.2	1.24	2.29	1.51	0.9	0.65	1.32
1991	2.75	1.47	1.66	1.99	1.28	1.9	1.76	1.01	1.19	1.14
1992	2.12	1.35	1.63	1.55	1.24	1.82	1.51	1.17	0.76	1.17
1993	2.02	1.33	2.16	1.54	1.38	1.88	1.39	1.08	0.82	1.29
1994	2.6	1.44	1.77	2.03	1.66	2.42	1.37	1.53	0.93	2.4
1995	2.13	1.47	2.33	1.52	1.37	1.89	1.76	1.25	0.7	1.85
1996	1.91	1.51	1.81	1.17	1.19	1.41	1.32	0.71	0.46	1.19
1997	2.47	1.9	1.12	2.29	1.86	2.41	0.89	1.37	0.77	1.96
1998	2.65	1.51	1.87	1.8	1.64	2.11	1.57	1.23	0.65	1.56
1999	2.81	1.16	1.87	1.61	2.59	3.1	1.48	1.26	0.66	2.52
2000	2.24	1.81	2.09	1.62	1.89	1.95	1.19	1.16	0.75	1.93
2001	2.35	1.78	1.87	1.83	2.38	3.27	1.4	1.4	0.88	2.89
2002	2.11	2.67	2.11	1.66	2.03	2.24	1.59	1.16	0.89	1.85
2003	2.58	2.12	1.69	1.98	2.04	1.98	1.4	1.24	0.89	1.92
2004	2.65	2.71	1.95	2.26	2.4	2.38	1.2	1.54	0.85	1.85
