# Hartl - Berchtesgaden, Malerwinkel - FASY - ITRDB DEU359
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37558
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37558.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu359-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu359.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu359.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Malerwinkel - FASY - ITRDB DEU359
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Malerwinkel
#   Location: Germany
#   Northernmost_Latitude: 47.584
#   Southernmost_Latitude: 47.584
#   Easternmost_Longitude: 12.994
#   Westernmost_Longitude: 12.994
#   Elevation_m: 680
#--------------------
# Data_Collection
#   Collection_Name: DEU359
#   First_Year: 1885
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGML501C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML501C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML501O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML501O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML503C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML503C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML503O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML503O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML505C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML505C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML505O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML505O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML506C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML506C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML506O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML506O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML507C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML507C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML507O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML507O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML508C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML508C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML508O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML508O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML510C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML510C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML510O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML510O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML511C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML511C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML511O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML511O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML513C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML513C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML513O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML513O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML514C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML514C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGML514O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGML514O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGML501C_raw	NGML501O_raw	NGML503C_raw	NGML503O_raw	NGML505C_raw	NGML505O_raw	NGML506C_raw	NGML506O_raw	NGML507C_raw	NGML507O_raw	NGML508C_raw	NGML508O_raw	NGML510C_raw	NGML510O_raw	NGML511C_raw	NGML511O_raw	NGML513C_raw	NGML513O_raw	NGML514C_raw	NGML514O_raw
1938	1.41	1.51	1.36	1.83	2.08	1.25	1.36	1.19	1.9	2.12	1.37	1.24	2.86	1.79	1.55	1.44	1.98	2.58	2.1	2.64
1939	1.11	1.1	1.26	1.52	2.06	1.01	1.31	0.98	1.65	1.93	1.26	1.2	1.75	1.42	1.23	1.42	1.68	1.8	1.94	1.89
1940	0.83	0.78	1.27	1.49	1.71	0.83	1.33	0.86	1.53	1.61	1.05	0.88	1.42	1.12	0.76	1.07	1.04	1.22	2.04	1.62
1941	1.02	1.03	1.21	1.42	1.67	0.97	1.14	0.76	1.53	1.86	0.99	0.93	1.75	1.23	1.02	1.23	1.31	1.37	2.32	2.52
1942	0.85	1.05	1.51	1.61	1.6	1.28	1.2	0.8	1.58	1.97	1.01	1.03	1.77	1.02	0.93	1.13	1.6	1.34	2.73	2.04
1943	0.97	1.18	1.36	1.7	1.44	1.37	1.1	0.73	1.61	2.3	1.22	1.14	2.16	1.42	1.32	1.23	1.77	1.59	3.05	2.29
1944	0.98	1.34	0.93	1.03	1.37	1.46	1.46	0.8	1.8	2.18	1.19	1.24	2.49	1.95	1.6	1.74	2.28	1.99	3.25	2.52
1945	0.99	1.42	0.86	1.52	1.28	1.52	1.29	0.88	1.46	1.33	0.88	1.01	2.13	1.94	1.43	1.44	1.95	1.99	2.17	1.87
1946	1.38	1.48	0.58	1.41	0.97	1.78	1.11	0.94	1.22	1.37	0.85	1.12	1.81	1.53	1.75	1.71	1.83	1.74	1.24	1.25
1947	0.83	0.86	0.29	0.7	0.78	1.61	0.73	0.7	1.06	1.1	0.66	0.75	1.52	1.16	1.03	1.04	1.3	1.36	1.01	1.21
1948	0.51	0.41	0.45	0.63	0.59	1.05	0.44	0.56	0.76	0.83	0.32	0.41	0.91	0.66	0.77	0.84	1.07	0.89	0.68	0.78
1949	1.25	1.22	0.99	1.37	1.5	2.61	1.04	1.46	1.29	1.76	1.17	1.2	1.82	1.49	1.39	2.06	2.9	2.03	0.56	0.9
1950	0.55	0.54	0.48	0.88	0.55	1.26	0.44	0.68	0.57	0.75	0.5	0.52	1.05	0.9	0.77	1.07	0.95	0.74	0.46	0.64
1951	0.82	0.55	0.91	1.31	1.25	2.51	0.6	0.92	1.23	1.57	1.56	1.92	2.56	2.02	2.06	2.66	1.82	1.68	1.16	1.49
1952	0.83	0.61	0.75	1.05	1.19	2.06	0.47	0.79	1	1.48	1.3	1.51	2.75	1.96	1.6	1.51	1.4	1.85	1.64	1.72
1953	1.06	0.96	0.64	1.02	1.26	2.17	0.67	0.93	1.4	1.95	1.6	2.15	3.26	2.12	2.18	2.27	2.48	2.77	1.76	2.05
1954	0.76	1.06	0.6	0.53	0.87	1.55	0.49	0.91	1.16	1.7	1.58	1.74	2.49	1.59	1.75	2.4	1.5	3.18	1.89	1.55
1955	1.18	0.86	0.86	1.1	0.63	1.19	0.75	0.85	1.1	1.58	1.69	1.43	2.54	1.57	2.05	2.41	1.5	2.43	1.85	1.74
1956	1.74	1.77	1.4	1.24	0.7	0.7	0.8	0.87	1.02	1.44	2.03	1.86	2.08	1.81	2.15	2.31	1.22	2.33	1.96	2.2
1957	1.54	2.55	1.36	1.89	0.88	1.17	0.66	0.67	0.9	1.33	1.07	1.21	1.43	1.51	1.55	3.17	1.6	1.4	1.71	1.8
1958	2.63	4.12	3.44	4.48	2.43	1.95	1.31	0.91	1.17	1.98	2.03	2.22	1.9	1.98	3.34	1.47	2.31	1.93	2.43	2.35
1959	3.64	4.31	3.58	3.99	2.33	2.44	1.66	0.79	0.93	1.67	2.19	2.74	1.89	2.01	3.99	3.87	1.39	1.39	1.73	2.52
1960	3.81	4.86	3.46	4	2.33	2.22	1.43	0.87	0.99	1.56	1.88	2.07	2.12	2.03	3.73	3.51	1.46	1.68	1.51	2.03
1961	3.23	3.89	3.76	4.58	2.67	2.79	1.49	1.06	1.23	1.68	2.71	3.06	2.31	2.77	4.48	4.9	2.01	2.08	1.66	3.13
1962	2.67	3.76	3.34	4.39	2.09	2.33	0.93	1.02	1.16	1.49	2.56	3.06	2.34	2.99	3.32	3.47	2.44	2.75	1.86	2.11
1963	2.32	3.75	3.07	4.59	1.45	2.13	0.98	1.23	1.14	1.47	2.34	2.9	1.99	3.03	3	3.45	2.31	2.71	2.57	2.24
1964	2.76	3.86	3.31	4.7	1.44	1.93	0.78	1.23	1.31	1.6	2.45	2.72	1.81	2.89	2.99	3.2	2.63	2.24	1.86	2.05
1965	2.04	3.61	2.53	3.67	1.29	1.55	0.84	1.11	1.4	1.49	2.28	2.28	1.48	2.3	2.52	2.71	2.56	1.5	2.11	1.82
1966	2.58	3.98	2.5	3.31	1.27	1.6	0.91	1.03	1.41	1.65	2.37	2.42	1.55	2.25	2.54	3.13	2.03	1.41	1.82	2.29
1967	2.28	3.57	2.37	3.07	1.15	1.66	0.88	1.05	1.39	1.43	2.17	2.29	1.57	2.5	2.2	2.23	1.75	1.59	1.62	2.2
1968	1.56	2.74	1.38	1.71	1.14	1.79	0.74	1.09	1.26	1.56	1.96	1.93	1.33	2.08	2.07	2.19	1.91	1.81	1.28	1.34
1969	1.2	2.35	1.35	1.64	0.89	1.45	0.8	1.19	1.36	1.6	2.06	1.87	1.07	1.83	2.08	2.52	2.02	2.09	1.19	1.29
1970	1.91	2.11	1.58	1.65	1.09	1.72	0.83	1.05	1.56	1.66	2.2	1.83	1.54	1.63	2.68	3.01	2.55	2.36	1.96	1.81
1971	1.95	3.47	1.58	2.61	1.33	1.96	0.69	0.92	1.52	1.55	2.16	1.82	1.59	1.87	2.19	2.41	2.48	2.25	1.52	1.67
1972	2.27	3.32	1.18	1.88	1.33	1.87	1	0.79	1.58	1.68	2.02	1.75	1.83	1.65	2.66	2.47	2.62	2.21	1.63	1.35
1973	1.84	2.94	1.12	1.71	1.31	1.56	1.35	1.01	1.28	1.3	1.73	1.59	1.76	1.27	2.45	2.02	2.17	1.95	1.37	1.1
1974	1.33	2.5	0.62	0.93	0.93	1.11	1.44	0.68	1.21	1.09	1.51	1.89	1.53	1.26	2.42	2.38	1.61	1.27	1.2	0.79
1975	1.79	2.38	0.97	1.15	1.37	1.49	1.73	1.1	1.32	1.27	1.82	1.76	1.9	1.23	2.49	2.52	1.76	1.81	2.03	1.21
1976	0.99	1.51	0.66	1.08	0.96	1.07	0.93	0.7	0.96	0.87	1.31	1.19	1.17	1.12	1.4	1.35	1.31	1.07	1.1	0.95
1977	1.24	1.39	0.55	0.83	0.7	0.83	0.78	0.75	0.87	0.91	1.05	0.72	1.13	0.95	1.51	1.9	1.28	0.75	0.98	0.69
1978	1.19	1.6	0.49	1.25	0.59	0.63	0.75	1.01	0.83	0.9	1.72	1.19	1.25	1.27	1.7	2.38	1.17	1.11	1.22	0.99
1979	1.28	1.75	0.53	1.24	0.7	0.63	0.64	0.87	0.72	0.78	1.56	1.09	0.88	1.01	1.24	1.81	1.19	0.92	0.8	1.01
1980	1.41	2.37	0.92	2.54	1.68	1.59	0.98	1.7	1.29	1.69	2.79	1.55	1.5	1.77	1.56	2.53	1.96	1.87	2.43	1.65
1981	0.98	1.53	0.4	1.6	1.12	1.03	0.73	1.4	1.13	1.89	2.23	1.26	1.38	1.37	1.91	2.17	1.49	1.58	1.69	0.99
1982	2.8	3.48	1.17	3.59	1.9	2.19	1.41	2.24	2.15	3.21	2.69	2.58	1.96	2.69	3.46	3.38	4.43	2.32	3.76	1.97
1983	1.9	1.46	0.51	1.47	1.21	2.02	1.16	1.72	1.47	2.36	1.59	1.81	2.24	2.51	2.45	2.59	3.27	2.61	2.49	1.82
1984	1.55	0.85	0.75	1.45	1.1	2.01	1.01	1.11	2.19	2.72	1.37	2.14	1.57	1.8	2.29	2.24	2.4	3.47	1.74	1.3
1985	1.9	0.85	0.87	1.76	1.55	2.4	1.57	1.86	2.74	3.62	1.87	2.28	1.55	1.82	2.62	3.52	3.35	3.83	1.97	1.71
1986	1.67	0.76	0.95	2.65	1.47	2.06	1.82	1.88	2.97	3.53	2.18	2.95	1.73	1.86	2.82	3.66	2.39	2.85	1.39	1.44
1987	1.99	1.66	1.04	2.24	1.62	1.98	1.67	1.8	2.32	3.1	1.79	2.26	1.68	2.13	1.71	2.89	2.03	1.85	1.62	1.21
1988	2.25	2.11	1.16	2.86	2.11	2.51	1.83	1.56	2.64	3.78	2.06	3.17	1.88	2.73	2.62	3.73	2.13	1.98	1.63	1.56
1989	2.54	3.33	1.11	3.87	2.48	3.21	2.82	2.65	2.81	4.31	2.11	3.24	1.68	3.69	2.42	4.06	2.47	2.56	2.52	2.44
1990	2.03	2	1.05	2.79	2.36	2.43	1.94	1.36	2.5	2.59	1.58	2.16	1.81	2.19	2.43	2.76	3.63	2.66	2.77	1.62
1991	1	1.63	0.9	1.9	1.47	1.97	1.03	0.8	2.47	2.6	1.3	1.99	0.87	1.54	2.24	2.32	3.83	2.67	2.83	1.46
1992	0.59	0.44	0.59	0.85	0.93	1.27	0.47	0.36	2.08	2.47	0.7	0.73	0.6	0.63	1.16	1.52	1.94	1.83	2.08	2.16
1993	1.33	0.93	0.8	1.4	1.49	1.84	1.02	0.81	2.68	3.88	1.26	1.31	0.89	1.31	2.41	2.85	2.4	2.31	1.22	1.16
1994	1.79	1.17	1.01	1.71	2.33	2.58	1.17	1.03	2.82	3.81	1.45	1.68	1.75	1.62	2.57	2.57	3.24	1.88	1.56	2.12
1995	0.87	0.66	0.88	1.67	1.89	2.38	1.26	0.97	2.8	3.22	1.48	1.58	1.26	1	2.52	2.75	3.52	1.86	1.74	1.6
1996	0.46	0.45	0.53	1.19	1.18	1.49	0.94	0.74	2.17	2.69	1.14	0.97	1.09	0.91	2.06	2.73	2.87	1.01	1.55	1.18
1997	0.85	0.74	0.76	2.56	1.62	2.65	1.12	1.14	2.36	3.53	1.23	1.53	1.63	1.58	2.9	3.96	3.53	2.15	3.2	2.92
1998	0.6	0.55	0.85	3.52	1.7	3.16	1.17	1.2	2.67	3.67	1.38	1.74	1.76	1.75	3.38	4.12	2.64	1.61	4.19	3.16
1999	0.55	0.4	0.68	2.45	1.67	2.66	0.82	0.92	2.97	3.4	1.34	1.69	1.71	1.97	2.58	3.23	2.58	1.9	2.98	2.26
2000	0.57	0.47	0.69	1.31	1.47	2.14	0.5	0.76	2.4	2.51	1.03	1.61	1.68	1.63	2.46	2.54	2.23	2.22	2.25	1.91
2001	0.74	0.7	1.1	2.72	1.42	2.25	0.94	1.01	2.15	2.71	0.92	2.02	1.81	2.11	2.51	3.72	2.39	3.38	3.59	2.61
2002	0.77	0.7	1.02	2.22	1.26	1.87	0.6	0.82	2.2	2.35	0.96	1.71	1.71	1.35	2.45	3	1.9	2.29	3.09	2.31
2003	0.84	1.02	1.21	2.21	1.46	3.35	1.29	1.1	1.93	2.78	2.02	2.98	1.65	1.59	2.55	3.01	2.63	2.74	4.1	2.82
2004	0.64	1.01	0.92	1.43	1.19	2.71	1.21	0.58	2.13	1.76	1.75	2.6	1.47	1.29	2.59	2.65	1.91	1.95	2	1.65
2005	0.98	1.14	1.32	2.27	1.21	2.48	1.15	0.56	2.13	2.18	1.76	3.18	1.55	1.22	2.58	3.04	1.91	1.32	2.56	2.04
2006	0.71	0.83	0.79	1.4	1.58	2.67	0.86	0.48	1.76	1.89	1.13	1.93	1.17	1	1.83	1.95	1.51	1.8	2.22	1.68
2007	0.52	0.72	0.66	0.91	1.25	2.24	0.76	0.45	1.77	2.28	0.73	1.95	1.13	1.03	1.8	1.91	1.47	1.78	1.93	1.37
2008	0.61	0.77	0.63	0.93	1.59	2.75	0.66	0.41	1.59	2.02	0.98	2.57	1.38	1.13	2.46	2.46	1.56	1.67	1.79	1.5
