# Neuwirth - Hessen/Kellerwald dhk02 - FASY - ITRDB GERM149
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16659
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16659.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ149-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ149-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ149.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ149.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Neuwirth - Hessen/Kellerwald dhk02 - FASY - ITRDB GERM149
#--------------------
# Investigators
#   Investigators: Neuwirth, B.(https://orcid.org/0000-0001-7473-462X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Dagmar A. Friedrichs, Valerie Trouet, Ulf Büntgen, David C. Frank, Jan Esper, Burkhard Neuwirth, Jörg Löffler 
#   Journal_Name: Trees - Structure and Function
#   Published_Title: Species-specific climate sensitivity of tree growth in Central-West Germany
#   Published_Date_or_Year: 2009
#   Volume: 23
#   Pages: 729-739
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1007/s00468-009-0315-2
#   Full_Citation: None
#   Abstract: Growth responses to twentieth century climate variability of the three main European tree species Fagus sylvatica, Quercus petraea, and Pinus sylvestris within two temperate low mountain forest sites were analyzed, with particular emphasis on their dependence upon ecological factors and temporal stability in the obtained relationships. While site conditions in Central (~51°N, 9°E, KEL) and West (50.5°N, 6.5°E, EIF) Germany are similar, annual precipitation totals of ~700 mm and ~1,000 mm describe a maritime-continental gradient. Ring-width samples from 228 trees were collected and PCA used to identify common growth patterns. Chronologies were developed and redundancy analysis and simple correlation coefficients calculated to detect twentieth century temperature, precipitation, and drought fingerprints in the tree-ring data. Summer drought is the dominant driver of forest productivity, but regional and species-specific differences indicate more complex influences upon tree growth. F. sylvatica reveals the highest climate sensitivity, whereas Q. petraea is most drought tolerant. Drier growth conditions in KEL result in climate sensitivity of all species, and Q. petraea shifted from non-significant to significant drought sensitivity during recent decades at EIF. Drought sensitivity dynamics of all species vary over time. An increase of drought sensitivity in tree growth was found in the wetter forest area EIF, whereas a decrease occurred in the middle of the last century for all species in the drier KEL region. Species-specific and regional differences in long-term climate sensitivities, as evidenced by temporal variability in drought sensitivity, are potential indicators for a changing climate that effects Central-West German forest growth, but meanwhile hampers a general assessment of these effects.
#--------------------
#   Authors: Johannes Andreas Schultz and Burkhard Neuwirth
#   Journal_Name: Agricultural and Forest Meteorology
#   Published_Title: A new atmospheric circulation tree-ring index (ACTI) derived from climate proxies: Procedure, results and applications
#   Published_Date_or_Year: 2012
#   Volume: 164
#   Pages: 149-160
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.agrformet.2012.05.007
#   Full_Citation: None
#   Abstract: This paper introduces a new procedure to investigate the influence of weather types on spatio-temporal tree-ring growth patterns. Within the framework of the procedure a new proxy-based climate index termed as the atmospheric circulation tree-ring index (ACTI) is calculated that combines weather-type classification data with climate proxies. The new approach is tested using a Central European multi-species tree-ring width network consisting of 115 sites. The procedure used to calculate the ACTI time series includes: 1. Monte Carlo simulations, 2. multiple testing correction, and 3. selection and grouping algorithms. The tree-ring width series are grouped according to their weather-type responses, and the ACTI time series were computed for each group.# # The new procedure explains the climate signal preserved in tree-ring chronologies more comprehensively because the complex interaction between the different climate elements is taken into account by using weather-type classification data. Strong correlations between the ACTI and tree-ring width series (r = 0.69) and between the ACTI time series and climate gridded datasets (r > 0.6) were observed. Further a correlation between ACTI and northern hemisphere mean temperatures (r = 0.5) were found. These results indicate that the ACTI enables the investigation of weather-type growth relationships.
#--------------------
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hessen/Kellerwald dhk02
#   Location: Germany
#   Northernmost_Latitude: 51.1667
#   Southernmost_Latitude: 51.1667
#   Easternmost_Longitude: 8.9667
#   Westernmost_Longitude: 8.9667
#   Elevation_m: 310
#--------------------
# Data_Collection
#   Collection_Name: GERM149
#   First_Year: 1835
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dhk0217m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0217m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0216m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0216m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0213m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0213m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0212m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0212m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0211m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0211m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0210m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0210m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0209m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0209m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0208m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0208m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0207m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0207m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0206m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0206m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0205m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0205m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0204m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0204m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0203m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0203m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0202m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0202m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0201m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0201m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dhk0217m_raw	dhk0216m_raw	dhk0213m_raw	dhk0212m_raw	dhk0211m_raw	dhk0210m_raw	dhk0209m_raw	dhk0208m_raw	dhk0207m_raw	dhk0206m_raw	dhk0205m_raw	dhk0204m_raw	dhk0203m_raw	dhk0202m_raw	dhk0201m_raw
1921	0.8	1.1	0.76	1.44	0.83	2.19	2.17	1.06	0.94	1.57	1.11	0.82	1.21	1.23	1.52
1922	0.79	1.02	0.82	1.45	0.78	1.48	1.22	1.24	0.98	1.82	1.04	0.72	1.2	1.31	0.94
1923	1.42	1.72	1.16	1.57	0.6	2.52	1.68	1.86	1.26	2.11	1.52	0.79	1.52	1.88	1.85
1924	0.64	1.64	0.7	1.41	0.86	2.04	2.1	1.46	1.42	2.19	1.13	0.94	1.66	1.8	2.42
1925	0.95	2.64	0.8	2.25	0.9	2.6	2.15	1.54	1.98	1.95	1.06	0.76	1.32	1.68	2.49
1926	1.58	2.4	0.76	2.66	1.34	2.56	2.48	1.74	1.84	2.6	1.14	1.08	1.6	2.02	2.4
1927	1.77	2.92	1.61	2.68	1.29	2.16	3.18	2.16	3.5	2.88	1.53	1.84	1.67	2.29	2.9
1928	1.75	1.6	1.17	2.31	1.06	1.7	2.26	2.07	2.6	2.33	1.12	1.51	1.18	1.77	2.04
1929	0.86	1.42	0.79	1.6	0.78	1.26	1.92	1.08	1.92	1.96	0.68	1.04	1.01	1.46	1.14
1930	1.14	2.38	0.8	2	0.92	1.96	2.32	1.42	1.84	1.77	0.97	1.13	1.1	1.36	1.46
1931	1.83	2.64	1.26	2.64	1.32	1.92	2.58	1.96	1.56	2.28	1.5	1.37	1.59	1.42	1.76
1932	1.79	2.69	1.47	2.4	1.7	2.04	2.76	2.15	1.2	2.44	1.7	1.07	1.38	1.46	2.12
1933	1.94	2.28	0.9	2.72	1.48	2.44	2.74	1.62	1.36	2.53	1.66	0.98	1.47	1.66	2.2
1934	0.99	1.2	0.53	1.68	1.06	1.16	2.22	1.26	0.76	1.67	0.95	0.78	0.84	1.12	1.6
1935	1.37	0.61	0.63	2	0.79	0.84	1.27	1.56	0.6	1.44	1.16	0.6	0.86	1.13	1.06
1936	1.88	1.36	1.89	3.3	2.26	3.24	2.68	2.62	1.38	2.15	1.84	1.23	1.39	2.02	2.81
1937	1.88	1.56	1.52	3.72	3.05	2.5	2.63	3.16	1.04	2.05	1.71	1.1	1.06	2.04	3.04
1938	1.74	1.72	2.42	3.32	3.2	2.88	2.84	2.76	1.16	1.62	2.18	0.98	1.1	1.74	2.54
1939	1.68	1.8	2.52	3.38	3.48	3.4	3.51	2.7	1.56	1.82	2.19	1.03	1.04	2.01	3.46
1940	1.8	1.53	2.4	3.29	2.82	3.4	2.22	2.54	1.1	1.8	1.74	1.23	0.72	1.6	2.78
1941	1.98	1.36	2.74	3.28	2.73	2.36	2.49	2.34	1.02	1.99	1.55	1.24	0.86	1.79	2.64
1942	1.63	1.56	3.21	3.13	2.54	3.28	2.64	2.17	0.76	1.94	2.16	1.35	0.94	2.33	2.6
1943	1.9	1.59	3.35	3.58	2.37	3.04	2.64	3.06	1.38	2.37	2.16	1.57	1.1	2.16	2.86
1944	1.04	1.22	2.3	2.15	1.54	2.66	2.19	2.04	0.66	1.82	0.74	1.12	0.96	2.46	3.3
1945	1.03	1.17	2.17	2.34	1.69	2.36	1.96	1.86	1.06	1.6	1.1	1.12	0.75	1.72	2.59
1946	0.82	0.78	1.38	1.78	1.33	2.42	1.92	0.9	0.84	1.27	1.07	0.97	0.8	2.1	2.46
1947	0.52	0.72	0.63	1.18	0.73	2.52	1.38	0.43	0.4	0.66	0.51	0.77	0.86	1.8	1.96
1948	0.34	0.24	0.53	0.85	0.47	0.24	0.57	0.68	0.48	0.3	0.21	0.34	0.62	1.46	0.39
1949	1.36	1.5	0.69	1.82	0.89	2.2	1.72	2.03	0.72	0.81	0.87	1.27	1.86	2.34	2.08
1950	1.61	2.01	0.57	2.6	0.76	1.64	1.79	2.03	1	1.18	1.11	1.24	1.76	2.22	2.01
1951	2.23	3.1	0.9	3.88	1.74	2.44	2.55	3.16	1.76	2.06	1.53	0.94	2.48	3.54	2.98
1952	1.76	2.8	0.85	3.02	1.36	1.08	2.09	3.56	1.4	1.76	1.21	0.62	1.62	3.7	2.62
1953	1.51	3.12	1.15	2.63	1.7	2.72	2.57	2.5	1.66	1.59	1.27	0.86	1.96	4.35	2.44
1954	1.22	3.62	1.55	3.1	2.38	3.16	2.87	2.24	1.8	1.91	2.01	1.1	1.78	3.34	2.76
1955	1.81	3.68	2.75	3.8	2.76	3.48	2.66	2.76	2.52	2.29	3	1.6	2	4.3	3.02
1956	2	3.13	1.77	3.1	1.84	2.96	2.53	1.62	1.84	1.98	1.98	1.14	1.72	3.75	2.64
1957	1.92	2.42	1.7	2.95	1.44	1.76	2.74	1.57	1.08	1.59	1.66	0.96	1.48	3.03	2.3
1958	1.49	2.33	1.82	2.7	1.42	2.12	2.8	1.77	1.08	1.06	1.39	0.91	1.76	3.43	2.34
1959	1.52	2.02	1.3	2.41	2.08	1.84	2.22	1.73	1.82	0.94	1.44	0.8	1.57	2.12	2.07
1960	0.69	0.6	0.75	1.28	2.23	0.44	0.38	2	0.5	0.84	1	0.53	1.4	2.1	0.94
1961	1.06	1.47	1.35	1.84	2.39	1.4	1.38	2.4	0.88	1.45	1.3	0.7	1.56	4.78	2.24
1962	1.67	2.19	1.06	2.51	2.16	2.66	1.73	2.28	1.2	1.9	1.59	0.44	1.5	5.42	2.44
1963	1.2	1.68	0.62	2.1	1.18	2.36	1.14	1.32	0.96	1.14	0.53	0.37	0.58	3.85	1.52
1964	0.96	1.65	0.73	2.18	1.03	1.36	1.53	1.54	1	1.36	0.76	0.48	0.97	2.66	1.2
1965	1.3	2.03	1.32	2.33	1.64	2.76	1.38	2.04	1.7	1.32	1.98	0.53	1.38	3.28	1.38
1966	1.84	3.22	1.5	2.58	1.81	3.28	1.48	2.48	1.96	1.71	1.65	0.64	1.33	4.62	2.38
1967	2.23	3.1	2.18	3.93	1.86	3.32	2.64	2.63	3	2.24	2.34	0.62	1.69	3.95	2.87
1968	1.77	2.83	1.54	2.7	1.72	4.34	2.26	2.1	1.98	1.73	0.91	0.59	1.35	3.1	2.53
1969	1.98	2.6	2.48	2.8	1.38	2.28	2.14	3.03	2	1.68	1.21	0.47	1.02	2.98	2.27
1970	1.58	2.16	1.64	2.56	1.43	3	2.22	2.08	2.08	1.38	1.12	0.44	1.4	2.54	2.26
1971	0.94	1.87	1.85	2.51	1.36	1.88	1.92	1.65	2.26	1.71	2.06	0.24	1.16	3.12	3
1972	1.75	1.76	1.82	2.78	1.39	2.36	1.9	2.38	2.88	2.22	1.96	0.21	1.38	3.44	2.74
1973	1.74	1.27	1.28	2.07	1.18	1.2	1.42	1.78	2.04	1.92	1.42	0.26	1.06	2.43	1.76
1974	0.68	0.29	1.03	2.03	1.28	0.2	0.69	0.9	0.8	0.81	0.85	0.16	1.17	1.7	1.62
1975	1.54	1.2	2.28	2.99	1.91	2.4	2.1	2.42	1.44	1.58	1.84	0.31	1.87	3.64	2.75
1976	0.48	0.56	0.52	0.89	0.64	0.54	0.77	0.68	0.44	0.41	0.32	0.08	0.58	1.78	0.62
1977	0.69	0.3	1.01	1.24	0.8	0.78	0.56	0.58	0.78	0.5	0.63	0.34	0.4	2.76	0.78
1978	1.98	0.83	2.25	2.44	1.5	2.16	1.55	1.37	1	0.9	1.26	0.22	0.66	3.1	1.8
1979	1.86	1.11	1.94	2.34	1.36	2.52	1.89	1.83	1.78	1.53	1.17	0.22	1.42	3	3.04
1980	3.4	2.27	3.18	3.63	2.12	3.32	3.54	2.02	2.4	1.76	2.88	0.48	2.02	4.58	3.58
1981	2.26	1.74	1.73	2.93	1.96	3.12	3.22	1.28	1.4	1.33	2.09	0.53	1.82	4.84	3.4
1982	2.43	2.1	1.86	3.27	2.22	1.72	2.72	1.24	1.68	2.08	2.16	1.28	2.88	3.16	2.66
1983	2.11	0.76	1.83	1.85	1.57	0.88	1.4	1.5	1.32	0.87	0.76	1.82	2.18	1.3	1.32
1984	1.96	1.69	2.96	2.69	2.62	1.32	2.16	1.14	2.16	1	1.99	2.21	2.58	3.19	2
1985	2.7	2.55	2.66	3.08	3.17	2.4	3.13	1.4	1.8	2.06	2.8	2.52	3.27	3.69	2.74
1986	2.42	1.88	2.09	3.42	2.55	1.76	2.47	2.4	1.2	1.44	1.75	2.51	2.64	2.85	2.36
1987	3.6	1.21	2.58	4.66	2.93	1.84	3.03	2.08	1.44	1.34	2.16	2.03	2.88	2.6	2.5
1988	3.6	1.67	2.75	4.38	2.3	2.52	3.58	2.29	1.72	1.7	2.46	2.06	3.4	2.12	2.51
1989	3.48	1.76	1.89	4.38	1.82	1.46	2.32	2.68	0.84	0.6	1.21	1.84	1.88	1.94	2.04
1990	3.77	0.92	2.94	3.48	1.76	2.72	3.08	1.06	1.6	1.42	2.19	2.45	2.13	1.7	1.17
1991	3.83	1.76	3.42	3.38	1.9	3.24	3.23	1.08	1.72	0.9	2.16	2.48	2.26	1.7	1.62
1992	2.5	1.41	3.3	4.12	1.82	1.78	1.33	1.86	0.68	1.42	1.2	2.51	2.1	1.24	1.84
1993	3.16	2.22	3.02	3.59	2.72	3.22	2.47	2.18	1.34	1.46	2.02	2.79	2.62	1.56	2.62
1994	3.65	2.21	2.84	4.17	2.76	3.96	3.2	2.26	1.92	1.2	1.99	2.95	2.96	2.28	2.88
1995	2.7	1.93	2.7	3.4	1.78	2.88	2.22	2.53	1.36	1.4	1.73	2.54	2.62	2.01	2.39
1996	2.96	1.7	1.89	3.14	1.52	2.96	2.56	1.82	1.64	0.94	1.3	1.68	1.96	1.24	2.06
1997	3.79	3.06	2.62	5.18	1.97	4.4	3.74	2.9	2.96	1.71	2.93	2.3	3.22	1.86	3.12
1998	2.48	1.9	2.17	3.82	1.33	2.6	1.55	0.92	2.52	1.49	1.69	2.01	2.49	1.84	2.16
1999	3.95	3.22	2.7	5.43	1.67	4.12	2.94	1.56	3.72	1.6	2.69	2.74	3	1.94	3.03
2000	1.58	2.16	1.33	1.74	1	2.28	2.04	1.32	2.04	0.54	0.86	2.54	1.47	1.52	1.5
2001	2.88	1.84	2.05	2.36	1.34	2.36	2.99	2	2.48	1.37	2.01	2.69	1.67	1.86	2.54
2002	2.08	1.6	1.21	4.47	1.05	3.3	1.06	1.24	2.04	0.62	1.82	2.39	1.79	1.86	2.56
2003	2.66	1.53	1.25	3.67	1.64	3.02	2.02	1.84	2.24	1.16	1.91	1.46	1.86	2.17	2.32
2004	0.66	0.34	0.54	0.88	1.15	0.88	1.73	0.6	0.92	0.1	0.61	0.91	0.83	0.99	0.64
2005	1.1	0.86	0.81	1.31	1.88	2.18	2.01	1.07	2.06	0.48	1.41	1.16	0.78	1.49	1.22
