# Brown - Armagh Observatory - QUSP - ITRDB BRIT058
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10512
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10512.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit058-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit058-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit058.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit058.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-07-27
#--------------------
# File_Last_Modified_Date
#   Date: 2010-07-27
#--------------------
# Title
#   Study_Name: Brown - Armagh Observatory - QUSP - ITRDB BRIT058
#--------------------
# Investigators
#   Investigators: Brown, D.M.; Garcia Suarez, A.-M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Age structure and to be used for climate 
# # reconstruction. 
# # 
# # Cross-sections are stored at: 
# # School of Geography, Archaeology and Palaeoecology, 
# # Queens University Belfast. 
# # Available for examination 
# # 
# # Notes: 
# # Urban parkland. 
# # Tree-ring widths in 1/100th mm.  
# # 
# #  NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Armagh Observatory
#   Location: United Kingdom
#   Northernmost_Latitude: 54.35
#   Southernmost_Latitude: 54.35
#   Easternmost_Longitude: -6.65
#   Westernmost_Longitude: -6.65
#   Elevation_m: 54
#--------------------
# Data_Collection
#   Collection_Name: BRIT058
#   First_Year: 1845
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q10177_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10177; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10182_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10182; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10183_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10183; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10176_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10176; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10178_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10178; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10174_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10174; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10179_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10179; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10180_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10180; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10172M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10172M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10184_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10184; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10175_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10175; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q10173_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q10173; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q10177_raw	Q10182_raw	Q10181_raw	Q10183_raw	Q10176_raw	Q10178_raw	Q10174_raw	Q10179_raw	Q10180_raw	Q10172M_raw	Q10184_raw	Q10175_raw	Q10173_raw
1906	0.23	0.47	0.84	0.22	0.67	0.78	0.29	0.43	0.55	1.24	1.26	0.93	NA
1907	0.49	0.68	1.05	0.3	0.95	0.68	0.6	0.67	0.84	1.3	1.48	0.9	NA
1908	0.31	0.78	1.3	0.41	0.86	0.52	0.5	0.99	0.75	1.09	1.47	1.08	NA
1909	0.29	0.92	1.06	0.27	1	0.66	0.84	0.91	0.68	1.29	1.29	1.59	NA
1910	0.5	0.9	1.28	0.44	1.09	1.01	0.83	1.21	0.89	2.28	1.4	1.63	NA
1911	0.42	0.94	1.7	0.53	0.96	1.04	0.58	1.2	1.04	1.4	1.59	1.92	NA
1912	0.44	0.8	1.21	0.49	0.72	0.57	0.7	0.67	0.56	1.77	1.49	1.78	NA
1913	0.44	0.82	1.24	0.45	0.91	0.91	0.83	0.5	0.62	1.64	1.83	1.7	NA
1914	0.4	0.58	1.34	0.4	1.05	1.12	0.82	1.08	0.99	1.61	1.11	2.19	NA
1915	0.4	0.65	0.94	0.29	0.97	1.04	0.41	0.65	0.94	1.3	1.07	1.06	NA
1916	0.4	0.81	0.85	0.29	1.16	1.17	0.95	1.04	0.82	1.41	1.15	1.15	NA
1917	0.55	0.76	1.44	0.43	1.27	0.73	0.62	1.2	0.99	1.66	1.86	1.22	NA
1918	0.44	0.86	0.79	0.3	1.76	0.93	0.65	0.98	0.97	1.62	1.46	2.1	NA
1919	0.54	0.88	1.57	0.4	1.52	1.43	0.66	1.19	0.8	1.49	1.49	2.2	NA
1920	0.45	0.81	1.32	0.37	0.65	0.71	0.63	0.71	0.5	1.62	1.38	0.91	NA
1921	0.54	0.96	1.9	0.67	1.35	1.39	1.01	1.64	0.92	1.61	1.96	1.92	NA
1922	0.29	1.02	1.46	0.54	1.2	1.25	0.82	1.55	0.98	1.59	1.42	1.17	NA
1923	0.42	0.61	1.06	0.73	0.95	0.75	0.82	1.39	0.77	1.13	1.48	1.31	NA
1924	0.58	0.78	1.54	0.77	1.3	0.87	0.63	0.78	0.68	1.65	1.64	2.46	NA
1925	0.49	0.87	1.15	0.46	1.29	1.03	0.73	0.62	0.79	1.5	1.84	1.48	NA
1926	0.3	0.46	0.93	0.45	0.58	0.94	0.53	0.73	0.66	1.15	1.3	0.92	NA
1927	0.54	0.78	1.26	0.59	1.52	1	0.98	1.2	1.05	1.42	1.41	1.6	NA
1928	0.26	0.48	0.64	0.54	1.46	0.49	0.28	0.29	0.58	0.67	1.58	1.68	NA
1929	0.32	0.55	1.04	0.62	0.92	0.71	0.48	0.8	0.7	0.71	2.2	1.57	NA
1930	0.31	0.58	0.86	0.5	1.1	0.86	0.42	1	0.69	0.92	1.73	1.06	NA
1931	0.31	0.69	1.14	0.76	1.63	0.96	0.77	1.77	0.77	1.29	1.83	1.21	NA
1932	0.22	0.72	0.95	0.69	1.08	0.95	0.52	1.34	0.73	1.05	1.54	1.52	1.33
1933	0.26	0.56	0.64	0.57	0.96	0.84	1.1	0.77	0.7	1.02	1.09	2.07	1.35
1934	0.31	0.56	0.82	0.54	1.17	1.23	0.73	1.14	1.07	0.81	1.67	1.54	1.28
1935	0.41	0.99	1.36	0.58	1.34	1.59	0.95	1.49	1.12	1.41	1.74	1.67	2.31
1936	0.42	0.84	1.39	0.76	1.67	0.72	0.74	0.87	1	1.47	1.61	2.22	2.06
1937	0.22	0.88	0.94	0.64	1.28	0.63	0.6	1.23	1.01	1.17	1.52	1.63	2.11
1938	0.24	0.85	0.86	0.66	1.07	0.73	0.82	0.61	0.79	0.82	1.61	1.24	2.12
1939	0.27	1.16	1.47	0.6	1.28	1.01	0.91	1.12	1.02	1.2	2.53	2.05	2.9
1940	0.33	1.11	1.42	0.76	1.35	0.61	0.77	0.95	0.85	1.16	2.24	1.65	2.59
1941	0.37	0.66	2.12	0.73	1.15	0.97	1.18	1.35	0.91	1.49	1.99	1.87	2.04
1942	0.4	0.75	2.16	0.86	1.15	0.86	1.16	1.21	0.82	1.48	1.92	1.89	2.51
1943	0.22	0.21	1.36	0.68	0.88	1.03	1.09	0.82	0.91	1.06	1.96	1.47	1.48
1944	0.35	0.53	1.47	0.98	0.8	1.09	1.08	1.6	1.26	1.41	2.77	1.24	2.35
1945	0.49	0.47	1.94	1.02	1.41	0.73	1.28	1.57	1.56	1.66	3.55	2.2	2.44
1946	0.37	0.48	1.9	1.08	1.34	0.83	0.77	1.26	1.25	1.14	2.39	2.14	2.32
1947	0.51	0.66	2.04	0.81	1.33	0.81	1.2	1.2	1.3	1.53	2.84	2.12	1.99
1948	0.37	0.96	1.35	0.95	1.44	1.34	1.14	1.3	1.09	1.27	2.11	1.92	1.99
1949	0.33	0.64	0.9	0.72	1.09	0.89	0.92	1.01	1.04	0.97	2.12	1.65	1.91
1950	0.33	1.07	1.41	0.89	1.25	1.12	1.21	1.96	1.68	1.6	2.85	2.42	1.85
1951	0.33	1	0.96	0.88	1.11	0.94	1.05	1.21	0.95	1.13	2.2	1.73	2.45
1952	0.33	0.75	1.08	0.85	0.75	0.53	1.13	1.02	0.74	0.99	2.04	1.55	2.13
1953	0.27	0.93	1.19	1.22	0.93	0.97	1.44	1.12	1.51	0.78	2.13	2.25	1.88
1954	0.2	0.8	0.88	1.12	1.01	0.94	0.8	1.52	0.99	1.06	2.1	2.17	2.03
1955	0.54	1.02	1.2	1.17	1.2	0.77	0.9	1.34	1.45	1.31	1.86	1.79	2.58
1956	0.15	0.93	1.25	1.31	1.14	0.9	0.34	0.74	0.41	1.04	1.73	1.59	1.77
1957	0.29	0.87	1.17	0.69	0.63	0.42	0.36	1.05	0.7	0.97	1.87	1.08	2.03
1958	0.43	1.09	1.16	1.42	1.18	0.82	0.8	1.09	1	1.25	2.16	1.26	1.89
1959	0.21	1.11	1.45	2.31	1.07	0.98	1.01	1.1	0.79	0.97	1.7	1.57	1.74
1960	0.53	1.62	1.66	2.15	1.04	0.62	0.81	1.51	0.74	1.19	3.59	2.6	2.77
1961	0.16	0.76	1.47	1.1	0.69	0.45	0.91	0.76	0.54	0.71	2.09	1.47	1.92
1962	0.4	0.8	1.77	1.91	1.35	0.66	0.98	0.99	0.81	0.99	2.47	2.15	2.76
1963	0.23	0.61	0.82	0.78	1.04	0.39	0.66	0.53	0.44	0.78	1.46	1.57	2.33
1964	0.35	0.73	1.39	1	0.65	0.47	0.81	0.95	0.9	0.95	2.17	1.55	2.32
1965	0.49	0.64	1.41	1.54	0.79	0.6	0.48	1.41	0.7	1.17	1.54	0.95	2.16
1966	0.37	0.91	1.21	1.24	1.05	0.66	0.8	0.96	0.71	1.25	1.88	2.13	2.32
1967	0.34	0.6	1	0.72	0.86	0.64	0.85	0.9	0.92	1.33	1.92	1.66	1.94
1968	0.18	0.69	0.97	0.53	0.47	0.56	0.73	1.03	0.62	0.94	1.34	0.97	2.16
1969	0.34	0.87	1	0.77	0.42	0.56	0.59	0.94	0.76	1.05	1.61	0.99	2.33
1970	0.43	1.11	0.59	0.65	0.75	0.63	1.08	1.22	1.32	1.39	2.09	0.83	2.14
1971	0.28	0.44	0.57	0.6	0.54	0.29	0.34	0.79	0.55	0.8	1.69	0.94	1.77
1972	0.45	1	0.38	0.33	0.61	0.39	0.48	0.76	0.83	0.81	1.62	1.38	1.64
1973	0.15	0.31	0.4	0.46	0.48	0.3	0.57	0.85	0.69	0.77	1.44	0.64	1.58
1974	0.42	0.45	0.6	0.49	0.64	0.71	0.39	1.29	0.59	1.11	1.46	1.39	1.68
1975	0.6	0.46	0.4	0.57	0.65	0.66	0.59	1.32	0.97	0.67	1.09	1.94	1.18
1976	0.39	0.44	0.53	0.82	0.54	0.48	0.57	0.86	0.74	0.98	1.23	1.51	1.62
1977	0.43	0.62	1.15	0.74	0.59	0.4	0.91	1.31	0.87	1.27	1.65	1.57	1.39
1978	0.44	0.62	0.95	0.67	0.87	0.56	0.85	1.19	0.98	1.11	1.44	1.71	2.17
1979	0.57	0.91	1.59	0.83	1.13	0.63	0.92	1.07	0.93	1.7	1.79	1.49	2.19
1980	0.31	0.96	1.18	0.77	0.93	0.61	0.59	0.89	0.84	1.51	1.55	1.1	2.22
1981	0.16	0.48	1.04	0.35	0.45	0.65	0.91	0.99	0.78	1.45	2.12	1.06	2.77
1982	0.42	0.43	1.03	0.81	0.68	0.6	0.8	0.86	0.81	1.22	1.46	1.87	2.41
1983	0.34	0.46	1.12	0.96	0.57	0.61	1.12	0.98	0.85	1.16	1.59	1.6	3.2
1984	0.24	0.41	0.9	1.08	0.76	0.46	0.71	1.19	0.82	1.15	1.06	1.22	2.26
1985	0.52	0.42	1.03	1.14	0.91	0.38	0.59	0.94	0.99	1.19	1.22	1.51	2.7
1986	0.56	0.56	1.13	1.33	0.71	0.51	0.48	0.79	0.86	0.91	1.7	1.37	2.35
1987	0.84	0.56	0.96	1.31	1.42	0.98	1.14	0.93	0.95	1.62	1.28	1.96	2.58
1988	0.31	0.48	1.1	0.99	1.29	0.78	0.75	0.94	0.9	1.21	1.14	1.84	2.55
1989	0.21	0.79	0.77	1.28	1.02	1.2	1.02	0.77	0.86	1.16	1.38	2.07	2.1
1990	0.42	0.99	1.21	1.18	0.83	1.45	1.37	1.37	0.89	1.4	1.54	1.92	2.28
1991	0.6	0.58	1.13	1.25	0.89	0.62	0.84	1.12	0.87	1.08	1.15	2.27	1.47
1992	0.59	0.72	1.16	1.28	0.98	0.99	1.11	1.39	0.99	1.46	1.78	2.34	2.02
1993	0.99	0.52	0.87	1.39	0.84	0.67	1.06	0.93	1.11	1.45	2.25	2.1	1.33
1994	0.49	0.39	0.53	0.77	0.56	0.61	0.5	0.72	0.82	1.01	1.3	1.43	0.92
1995	0.58	0.49	0.58	0.79	0.6	0.82	0.52	0.57	0.77	0.89	1.05	1.08	0.99
