# Génova - Sierra de las Nieves 2 - ABPN - ITRDB SPAI076
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/23672
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-23672.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai076-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai076-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai076.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai076.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-02-22
#--------------------
# File_Last_Modified_Date
#   Date: 2018-02-22
#--------------------
# Title
#   Study_Name: Génova - Sierra de las Nieves 2 - ABPN - ITRDB SPAI076
#--------------------
# Investigators
#   Investigators: Génova, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sierra de las Nieves 2
#   Location: Spain
#   Northernmost_Latitude: 36.6833
#   Southernmost_Latitude: 36.6833
#   Easternmost_Longitude: -4.9667
#   Westernmost_Longitude: -4.9667
#   Elevation_m: 1500
#--------------------
# Data_Collection
#   Collection_Name: SPAI076
#   First_Year: 1886
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies pinsapo Boiss.
#   Common_Name: Spanish fir
#   Tree_Species_Code: ABPN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NIE01NN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE01NN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE01SS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE01SS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE02NN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE02NN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE02SS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE02SS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE03NN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE03NN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE03EE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE03EE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE04NN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE04NN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE04SS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE04SS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE05EE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE05EE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE05WW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE05WW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE06NN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE06NN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE06SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE06SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE07SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE07SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE08SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE08SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE09EE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE09EE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE10EE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE10EE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE10WW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE10WW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE11NN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE11NN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE11WW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE11WW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE12NN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE12NN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE12WW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE12WW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE13EE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE13EE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE13WW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE13WW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE14EE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE14EE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NIE14SS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NIE14SS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NIE01NN_raw	NIE01SS_raw	NIE02NN_raw	NIE02SS_raw	NIE03NN_raw	NIE03EE_raw	NIE04NN_raw	NIE04SS_raw	NIE05EE_raw	NIE05WW_raw	NIE06NN_raw	NIE06SE_raw	NIE07SW_raw	NIE08SE_raw	NIE09EE_raw	NIE10EE_raw	NIE10WW_raw	NIE11NN_raw	NIE11WW_raw	NIE12NN_raw	NIE12WW_raw	NIE13EE_raw	NIE13WW_raw	NIE14EE_raw	NIE14SS_raw
1933	1.29	3.3	3.5	5.27	NA	3.16	1.27	NA	NA	NA	0.91	NA	4.64	3.25	4.36	7.53	7.54	1.73	1.23	4.01	4.68	NA	1.52	3.75	1.68
1934	1.67	4.07	3.5	5.11	6.72	2.89	2.35	NA	NA	NA	0.9	NA	3.08	3.21	4.76	7	7.58	1.59	1.46	2.83	2.99	NA	1.44	2.29	1.45
1935	1.76	3.74	3.58	6.32	6.14	2.09	3.1	NA	6.42	NA	1.51	5.22	3.89	2.67	3.76	5.02	6.53	2.3	1.26	3.09	2.89	NA	1.23	2.69	1.82
1936	2.25	3.81	3.63	7.47	6.49	3.15	3.23	NA	6.95	7.86	1.46	5.07	4.68	3.13	5.05	4.97	8.61	2.32	1.96	3.79	2.73	NA	2.24	4.33	3.08
1937	2.24	5.41	4.08	6.44	6.35	2.76	2.68	NA	7.5	7.67	1.2	3.68	4.92	2.7	3.72	5.83	5.7	2.41	1.98	2.45	2.69	NA	1.69	3.41	2.81
1938	1.95	6.45	3.66	5.74	3.49	1.78	2.75	NA	6.14	6.43	0.86	2.97	4.54	2.7	3.36	3.9	3.57	1.93	1.56	1.56	2.1	NA	1.37	3.32	2.72
1939	2.04	6.46	3.86	5.76	4.26	1.95	2.72	NA	5.19	6.08	1.05	3.84	4.35	2.64	2.41	3.95	4.55	1.5	1.27	2.03	2.62	6.82	1.1	2.37	2.08
1940	1.58	6.43	4.3	6.67	3.9	1.64	1.67	NA	4.63	6.02	0.98	4.06	3.19	2.15	2.88	4.78	3.19	1.62	1.44	1.9	1.74	7.67	1.38	3.65	2.53
1941	1.97	7.16	4.38	6.63	3.99	1.9	1.29	NA	4.82	6.11	1.4	4.14	4.09	2.15	5.37	4.45	5.42	2.11	1.51	1.75	2.07	9.39	1.29	2.58	2.85
1942	1.61	5.76	5.4	6.37	4.74	1.76	1.55	NA	5.65	8.2	1.06	3.68	4.33	2.2	4.52	4.72	3.69	1.65	1.26	1.36	1.69	7.22	0.76	3.34	2.59
1943	0.97	3.71	5.24	5.03	3.68	1.18	1.2	NA	4.92	6.38	0.8	3.18	4.29	2.03	3.42	3.28	2.46	1.53	0.85	0.84	1.51	5.64	0.61	2.27	1.3
1944	1.56	3.73	3.86	4.65	4.32	1.7	1.29	NA	4.05	5.36	1.11	4.31	5.48	3.34	2.98	4.29	2.97	1.96	1.31	1.06	1.91	6.59	0.99	2.45	1.42
1945	1.13	2.12	1.97	3.12	1.93	0.96	0.94	NA	3.36	4.6	0.93	3.01	3.71	2.16	2.2	1.64	1.56	1.3	1.04	1	1.76	4.23	0.94	1.17	1.03
1946	0.82	1.94	2.5	4.44	2.7	0.96	1.33	2.92	3.85	5.24	0.85	2.4	3	2.28	2.08	1.78	1.35	0.64	0.66	0.47	0.88	2.6	0.85	1.29	0.87
1947	0.96	1.6	2.61	5.05	2.78	1.06	1.13	2.89	2.46	3.27	0.98	2.45	3.19	2.06	2.12	1.48	1.79	1.16	0.84	0.82	1.68	2.54	0.77	1.09	1.5
1948	1.23	2.35	2.89	4.76	4.06	1.31	1.67	4.1	2.91	3.24	1.25	3.24	3.31	2.31	2.98	1.97	2.57	1.35	1.09	1.11	3.81	2.49	1.69	1.45	1.33
1949	1.37	2.49	2.06	3.25	3.13	1.17	1.57	3.6	3.24	3.29	1.25	2.76	2.46	1.74	3.15	1.02	1.89	0.97	0.97	0.9	2.04	2.72	1.09	1.12	0.89
1950	1.42	1.94	2.08	2.89	3.23	1.18	0.6	4.01	4.94	5.81	2.03	2.99	3.01	2.13	2.7	1.18	2.18	0.85	0.75	1.13	1.84	3.11	1.39	1.17	1.11
1951	1.69	2.35	3.89	3.09	4.21	1.44	0.96	4.43	2.5	2.08	2.03	4.3	2.78	2.13	4.33	1.56	2.71	1.37	1.35	2.29	3.04	4.42	2.87	1.46	1.65
1952	2.1	3.36	4.8	3.11	5.76	1.8	0.81	3.51	0.3	0.87	2.73	6.68	3.84	2.57	4.38	3.5	4.79	1.7	1.63	2.4	4.6	5.89	2.96	1.19	1.65
1953	1.39	2.11	4.36	2.25	3.4	1.09	1.29	4.79	1.57	1.36	2.64	5.19	2.01	2.36	2.21	1.85	2.36	1.56	1.72	2.43	2.04	3.42	1.24	0.91	1.48
1954	1.26	2.04	4.36	2.4	2.67	1.08	1.97	5.35	2.58	2.31	7.15	4.84	2.75	2.75	1.47	2.37	2.23	1.37	1.59	1.44	1.77	5.76	1.45	1.09	1.51
1955	1.15	2.3	5.33	2.82	3.17	1.14	1.9	5.07	2.7	2.5	5.18	7.08	2.34	2.96	2.15	2.42	2.45	1.83	2.12	1.86	2.5	5.61	1.48	1.04	1.87
1956	1.55	2.29	3.82	2.66	3.31	0.95	2.15	4.76	3.54	2.45	4.71	7.21	2.52	2.72	2.25	2.97	2.97	1.56	2.41	2	1.9	4.52	1.68	0.92	1.13
1957	1.86	2.81	3.68	2.83	3.86	1.05	2	6.1	5.35	3.23	4.83	10.65	3.58	3.89	2.58	4.41	3.98	1.35	2.74	2	1.43	7.07	1.49	1.04	1.93
1958	2.05	2.63	4.36	3.44	3.22	1.03	1.79	6.5	4.85	2.98	3.16	8.46	3.33	4.03	2.17	3.74	4.45	1.68	3.78	2.48	1.87	8.22	2.09	2.37	2.14
1959	2.05	3.67	5.38	3.24	4.25	1.41	1.3	5.84	5.03	3.58	2.46	6.57	3.5	4.08	2.19	3.89	6.04	2.74	3.35	2.29	1.54	8.72	2.83	2.33	2.26
1960	2.63	3.92	6.63	4.25	4.35	1.66	1.31	5.03	5.22	3.97	2.15	6.25	3.61	2.96	5.14	3.75	6.37	2.22	4.16	2.23	2.04	7.11	2.61	2.89	2.68
1961	1.87	3.8	5.25	3.3	3.66	1.4	1.02	5.16	5.05	4.04	1.06	5.91	4.67	4.82	2.97	4.24	4.77	1.63	2.36	1.74	2.51	9.77	3.16	3.09	1.59
1962	1.77	3.01	2.62	2.54	2.84	0.83	1.16	5.08	4.77	3.78	1.07	4.19	2.74	4.75	2.15	3.24	2.5	1.38	2.2	0.97	1.57	4.97	1.55	1.66	0.92
1963	1.36	1.67	2.29	2.25	1.76	0.66	1.28	4.47	4.86	4.05	1.17	3.25	2.48	4.64	1.9	3	2.09	1.23	1.52	0.81	1.3	5.95	1.24	1.66	1.18
1964	1.52	1.69	2.37	2.52	1.75	1.13	1.48	4.57	4.39	3.93	1.22	2.14	2.17	3.52	2.03	2.91	1.92	1.63	1.89	1.11	1.7	5.28	1.59	1.76	1.6
1965	1.23	1.5	1.66	1.53	1.28	0.81	0.77	2.65	3.46	2.57	0.83	1.5	1.46	2.91	1.96	2.33	1.74	1.11	1.62	0.67	1.18	2.9	1.14	1	0.9
1966	1.8	2.04	2.44	1.83	2.49	1	0.81	4.28	3.95	3.11	1.01	1.82	1.66	3.85	1.92	2.54	2	1.16	1.5	0.75	1.49	6.5	1.48	1.79	1.47
1967	2.21	2.05	1.92	1.72	3.59	1.06	0.99	4.89	4.53	3.54	1.6	2.35	2.07	3.8	2.1	3.21	1.88	1.46	2.1	1.18	2.57	5.91	1.86	2.72	2.12
1968	2.04	1.9	1.9	1.63	3.43	1.18	0.89	4.57	4.14	3.05	1.42	2.28	1.53	3.71	1.77	2.99	1.81	0.99	1.68	1.05	1.73	3.38	1.31	2.13	1.8
1969	1.7	1.92	3	1.66	2.67	0.95	0.84	4.83	3.67	3.16	1.69	2.7	1.88	3.69	2.93	3.39	1.78	0.82	1.29	1.08	1.91	3.86	1.51	1.57	1.91
1970	2.02	2.56	2.47	1.85	3.02	1.06	0.98	5.64	3.43	3	2.07	3.61	2.5	3.6	2.4	2.33	1.54	0.9	1.34	1.4	1.94	4.36	1.55	1.39	2.7
1971	1.63	2.3	2.27	1.68	2.44	0.79	0.76	6.16	3.69	2.49	1.82	3.61	2.09	2.71	1.92	2.02	1.12	0.67	1.1	1.22	1.59	3.42	1.38	1.34	2.23
1972	1.43	2.03	1.93	1.81	2.23	0.82	0.53	6.42	3.96	2.86	1.43	3.58	1.9	2.42	2.55	2.63	1.31	0.67	1.23	1.58	1.43	3.27	1.26	1.13	2.48
1973	1.98	2.96	3.01	2.15	2.79	1.52	0.61	5.22	2.57	2.58	1.47	3.27	2.29	2.7	3.63	3.51	1.67	0.72	1.03	3.68	2.27	4.56	2.77	1.26	2.5
1974	1.19	2.01	2.25	1.06	1.34	0.86	0.39	2.84	2.3	1.65	1.31	1.83	1.39	1.88	2.51	1.75	1.13	0.55	0.9	2.62	1.47	2.53	1.91	0.89	2.19
1975	1.23	2.12	1.49	0.93	1.19	0.87	0.4	4.76	2.4	2.49	1.51	1.85	1.86	1.83	2.15	1.75	0.79	0.46	0.64	2.23	0.98	2.65	1.88	0.66	1.62
1976	1.38	3.2	2.23	0.94	1.4	1.19	0.55	5.5	3.03	2.2	2.8	2.21	2.16	2.84	2.46	2.22	1.2	0.61	0.99	1.71	1.36	2.92	2.27	0.87	2.31
1977	1.37	3.31	2.64	1.05	1.4	1.11	0.55	5.08	3.06	1.74	2.08	2.29	3.12	2.64	2.13	2.46	1.43	0.57	1.02	1.62	1.9	2.44	1.78	0.79	2.15
1978	1.62	3.42	2.26	1.58	1.53	1.19	0.69	3.55	2.68	1.89	2.09	2.15	2.98	2.78	3.54	2.78	1.58	0.45	0.96	1.17	2.05	3.11	2.21	0.81	2.31
1979	1.3	4.04	2.43	1.9	1.27	1.02	0.78	4.65	2.87	1.78	1.66	2.35	2.95	3.09	2.42	3.15	1.26	0.41	0.84	1.02	1.46	2.48	1.21	0.84	2.32
1980	1.33	4.1	2.06	1.51	1.04	1.03	0.66	4.53	3.02	1.63	1.4	2.06	2.7	2.91	2.09	2.52	0.87	0.45	0.83	1.2	1.41	2.67	1.31	0.66	1.9
1981	0.97	2.21	0.83	0.69	0.56	0.71	0.38	3.01	1.85	0.88	1.1	1.53	2.14	2.08	1.76	1.74	0.61	0.49	0.92	0.57	0.94	1.52	1.04	0.33	1.29
1982	1.02	2.38	1.78	1.15	1.05	1.05	0.6	4.2	2.01	1.08	1.61	1.88	1.56	1.87	2.09	1.7	0.6	0.57	0.82	0.68	0.77	0.9	0.58	0.44	1.97
1983	1.28	3.32	1.88	1.58	0.83	1	0.45	2.52	2.4	1.39	1.39	1.66	1.88	2.11	2.9	1.72	0.71	0.64	1.05	1.07	1.23	1.38	0.83	0.4	2.39
1984	1.46	3.73	2.16	1.88	1.26	1.1	0.56	3.92	2.85	1.35	1.58	1.71	1.82	1.78	1.94	1.68	0.78	0.6	0.88	0.96	1.12	1.04	0.62	0.55	2.4
1985	1.28	2.99	2.15	1.98	1.95	1.12	0.45	4.11	3.12	1.36	1.78	2.08	2.16	2.13	1.72	1.75	0.72	0.51	0.96	0.97	1.28	1.26	1.44	0.52	2.73
1986	1.16	3.13	1.98	1.53	1.81	1.13	0.52	4.6	3.65	1.45	2.12	2.4	2.35	1.73	1.8	1.35	0.46	0.45	0.63	0.68	0.65	1.26	1.01	0.44	2.02
1987	0.95	3.04	1.88	1.18	1.03	0.95	0.23	3.12	1.76	1.15	1.34	1.79	1.78	1.91	1.31	1.74	0.59	0.36	0.54	0.58	0.63	1.2	1.19	0.43	1.54
1988	1.07	4.59	2.26	1.41	1.03	0.63	0.29	3.69	1.88	0.93	1.46	2.22	2.01	2.41	1.36	1.85	0.64	0.3	0.51	0.55	0.5	0.97	0.79	0.55	2.11
1989	1.09	5.24	1.51	1.3	1.17	0.73	0.22	3.56	2.04	1.36	1.89	2.26	2.58	1.71	1.95	2.15	0.91	0.34	0.59	0.56	0.76	1.22	0.99	0.66	3.24
1990	1.28	8.14	1.71	1.44	1.43	0.67	0.32	5.6	1.97	1.25	1.6	1.97	2.36	1.71	1.66	1.47	0.8	0.32	0.43	0.47	0.65	0.81	0.58	0.54	1.52
1991	1.18	5.93	2.46	1.61	1.34	0.57	0.25	5.09	2.51	1.46	1.58	1.87	1.97	1.74	1.28	1.38	0.65	0.4	0.41	0.67	NA	1.04	0.78	0.63	2.09
1992	1.5	4.84	2.64	1.39	1.52	0.64	0.23	4.07	2.84	1.3	1.72	2.18	1.84	2	1.62	1.44	0.74	0.32	NA	0.64	NA	0.87	0.71	0.6	2.31
1993	1.2	3.88	1.81	1.18	1.83	0.64	0.2	3.32	2.05	1.03	1.39	1.8	1.66	1.72	1.65	1.26	0.66	0.25	NA	0.61	NA	0.97	0.7	0.68	2.01
1994	1.05	2.41	1.3	0.81	1.15	0.71	0.27	1.78	1.51	0.89	1.17	1.57	1.35	1.28	1.51	1.96	0.79	0.27	NA	0.53	NA	0.75	0.43	0.53	1.75
1995	0.46	0.98	0.51	0.32	0.21	NA	0.24	0.74	0.3	0.3	0.45	0.4	0.81	0.92	0.92	1.25	0.47	0.21	NA	0.31	NA	0.33	0.24	0.39	1.19
1996	0.87	2.28	1.46	1.11	1.03	NA	NA	1.65	NA	0.65	0.85	0.98	1.1	1.44	1.49	1.55	0.69	0.15	NA	0.5	NA	0.83	0.55	0.47	1.41
1997	0.92	2.04	0.78	1.14	1.06	NA	NA	2.13	NA	0.63	0.81	1	1.05	1.36	1.5	1.33	0.98	0.19	NA	NA	NA	NA	NA	0.52	1.88
1998	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	0.67	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.81
