# Linderholm - Årsön - PISY - ITRDB SWED318
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6130
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6130.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed318-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed318-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed318.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed318.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-05
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-05
#--------------------
# Title
#   Study_Name: Linderholm - Årsön - PISY - ITRDB SWED318
#--------------------
# Investigators
#   Investigators: Linderholm, H.W.(https://orcid.org/0000-0002-1522-8919)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Årsön
#   Location: Sweden
#   Northernmost_Latitude: 63.25
#   Southernmost_Latitude: 63.25
#   Easternmost_Longitude: 12.5
#   Westernmost_Longitude: 12.5
#   Elevation_m: 525
#--------------------
# Data_Collection
#   Collection_Name: SWED318
#   First_Year: 1835
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JAOP0029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0049_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0049; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0059_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0059; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0099_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0099; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0149_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0149; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0159_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0159; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0179_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0179; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0199_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0199; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0219_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0219; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0229_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0229; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0239_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0239; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0249_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0249; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JAOP0269_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JAOP0269; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JAOP0029_raw	JAOP0039_raw	JAOP0049_raw	JAOP0059_raw	JAOP0079_raw	JAOP0089_raw	JAOP0099_raw	JAOP0129_raw	JAOP0149_raw	JAOP0159_raw	JAOP0179_raw	JAOP0199_raw	JAOP0219_raw	JAOP0229_raw	JAOP0239_raw	JAOP0249_raw	JAOP0269_raw
1950	0.34	0.84	1.1	2.07	0.37	1.29	2	0.36	0.66	1.58	0.28	0.58	0.75	1.71	1.09	0.67	1.21
1951	0.34	0.88	1.04	2.06	0.39	1.27	1.78	0.39	0.68	1.48	0.32	0.65	0.91	1.47	1.04	0.76	1.28
1952	0.31	0.96	1.07	1.95	0.4	1.09	1.55	0.38	0.68	1.52	0.36	0.69	0.69	1.6	0.96	0.83	1.34
1953	0.38	0.82	1.35	2.37	0.5	1.29	1.92	0.46	0.75	1.72	0.49	0.91	0.68	2.29	1.28	0.94	1.46
1954	0.37	1	1.22	2.27	0.65	1.29	1.83	0.41	0.88	1.52	0.52	0.74	0.75	2.02	1.17	0.87	1.2
1955	0.28	0.81	1.24	2.06	0.65	1.11	1.35	0.24	0.63	1.32	0.36	0.54	0.69	1.91	0.88	0.68	1.31
1956	0.24	0.68	1.03	1.99	0.55	1.04	1.06	0.24	0.51	1.03	0.24	0.57	0.47	1.61	0.73	0.56	1.22
1957	0.31	0.72	1.08	2.25	0.64	1.27	1.09	0.25	0.44	1.08	0.31	0.71	0.6	1.71	0.89	0.78	1.2
1958	0.22	0.54	0.91	2.17	0.53	1.25	0.81	0.26	0.5	0.96	0.33	0.65	0.66	1.28	0.69	0.7	1.17
1959	0.23	0.77	1.32	1.95	0.65	1.2	1.17	0.32	0.5	0.75	0.31	0.74	0.55	1.56	0.76	0.65	1.61
1960	0.19	0.67	1.16	1.84	0.59	1.51	1.14	0.31	0.68	0.75	0.51	0.69	0.53	1.51	1	0.9	1.52
1961	0.18	0.56	0.95	1.4	0.47	0.94	1.08	0.23	0.58	0.69	0.28	0.6	0.41	1.67	0.77	0.63	1.17
1962	0.16	0.57	0.85	1.1	0.45	1.03	1.12	0.17	0.52	0.7	0.28	0.6	0.32	1.49	0.79	0.56	1.05
1963	0.13	0.46	0.76	0.84	0.3	0.98	0.96	0.15	0.48	0.5	0.21	0.4	0.33	1.28	0.6	0.64	0.81
1964	0.05	0.47	0.59	0.79	0.35	0.77	0.76	0.16	0.42	0.55	0.19	0.27	0.31	1.29	0.51	0.47	1.03
1965	0.06	0.57	0.83	1.03	0.45	1.02	0.83	0.17	0.57	0.53	0.34	0.34	0.39	1.59	0.62	0.69	1.16
1966	0.16	0.61	0.93	1.29	0.47	0.91	0.96	0.23	0.53	0.48	0.32	0.51	0.39	1.41	0.8	0.88	0.91
1967	0.14	0.71	1.01	1.54	0.52	0.83	1.13	0.24	0.53	0.75	0.28	0.48	0.46	1.46	0.76	0.79	0.99
1968	0.15	0.73	1.03	1.17	0.64	0.87	1.1	0.23	0.52	0.68	0.26	0.57	0.42	0.9	0.76	0.57	1.03
1969	0.11	0.74	0.96	1.37	0.63	1.29	1.05	0.25	0.44	0.72	0.18	0.54	0.53	1	0.79	0.62	0.8
1970	0.21	0.91	1.19	1.29	0.64	1.28	1.23	0.28	0.44	0.84	0.31	0.53	0.7	1.15	0.87	0.86	0.93
1971	0.14	0.88	0.83	1.04	0.57	0.94	1.03	0.12	0.39	0.79	0.2	0.36	0.59	1.4	0.96	0.88	0.94
1972	0.21	1	1.2	1.19	0.65	1.44	1.3	0.17	0.68	1.09	0.23	0.39	0.77	2.1	1.34	0.64	1.33
1973	0.26	0.96	1.24	1	0.76	1.37	1.4	0.17	0.8	1.36	0.2	0.45	0.86	2.33	1.35	0.62	1.67
1974	0.24	0.9	1.05	1.03	0.75	1.07	1.33	0.2	0.76	1.37	0.13	0.3	0.77	2.11	1.25	0.71	1.15
1975	0.26	0.96	1.25	1.41	0.94	1.12	1.54	0.27	0.88	1.48	0.3	0.58	0.69	2.22	1.49	0.84	1.17
1976	0.31	0.88	1.23	1.38	0.94	0.89	1.38	0.29	0.91	1.6	0.33	0.75	0.62	1.93	1.37	0.9	1.25
1977	0.22	0.7	0.7	1.19	0.66	0.98	0.95	0.19	0.73	1.18	0.25	0.55	0.33	1.03	1.09	0.78	0.93
1978	0.25	0.8	0.59	1.41	0.66	1.24	1.02	0.21	0.75	0.98	0.26	0.64	0.47	1.31	0.81	0.77	0.91
1979	0.29	0.59	0.69	1.05	0.56	0.77	0.92	0.22	0.74	0.86	0.22	0.59	0.45	0.68	0.65	0.63	0.8
1980	0.27	0.6	0.7	1.08	0.49	0.6	1.02	0.16	0.82	0.81	0.18	0.36	0.4	0.61	0.6	0.7	0.78
1981	0.21	0.49	0.46	0.75	0.42	0.45	0.64	0.15	0.59	0.56	0.11	0.23	0.43	0.62	0.44	0.78	0.59
1982	0.28	0.58	0.42	1.07	0.62	0.43	0.66	0.15	0.44	0.72	0.15	0.14	0.49	0.88	0.61	0.86	0.67
1983	0.32	0.67	0.82	1.09	0.83	0.62	0.88	0.22	0.81	0.86	0.22	0.28	0.78	1.34	0.75	0.62	1.12
1984	0.21	0.65	0.68	0.95	0.55	0.71	0.79	0.21	0.7	0.72	0.21	0.29	0.63	1.17	0.61	0.61	0.94
1985	0.36	0.77	0.9	0.98	0.67	0.66	0.95	0.28	0.83	0.79	0.23	0.39	0.69	1.1	0.77	0.63	0.93
1986	0.37	0.79	0.77	0.97	0.74	0.62	0.87	0.21	1.01	0.76	0.2	0.34	0.66	1.62	0.78	0.58	1.17
1987	0.25	0.62	0.67	0.82	0.53	0.49	0.5	0.08	0.74	0.47	0.14	0.31	0.46	1.56	0.6	0.51	0.88
1988	0.37	0.77	0.84	0.95	0.63	0.62	0.68	0.08	0.87	0.47	0.15	0.38	0.48	1.78	0.68	0.73	1.03
1989	0.28	0.72	0.93	0.77	0.59	0.6	0.81	0.11	0.85	0.4	0.08	0.27	0.49	1.41	0.64	0.76	1.03
1990	0.23	0.73	1.01	0.78	0.6	0.7	0.83	0.12	0.94	0.36	0.14	0.26	0.52	1.43	0.59	0.75	1.02
1991	0.23	0.61	0.8	0.94	0.59	0.73	0.55	0.13	1.04	0.52	0.11	0.36	0.3	2	0.58	0.42	1.03
1992	0.27	0.81	0.82	0.89	0.51	0.67	0.5	0.09	0.87	0.39	0.19	0.33	0.31	1.55	0.59	0.62	1.09
1993	0.22	0.68	0.38	0.75	0.57	0.45	0.34	0.06	0.58	0.23	0.16	0.24	0.29	1.19	0.46	0.43	0.64
1994	0.26	0.79	0.62	1.03	0.51	0.4	0.51	0.05	0.8	0.11	0.11	0.2	0.24	1.01	0.49	0.57	0.29
1995	0.17	0.7	0.46	0.8	0.37	0.37	0.37	NA	0.49	0.2	0.11	0.09	0.34	1	0.38	0.61	0.22
1996	NA	NA	NA	NA	NA	0.11	NA	NA	0.5	0.15	0.11	NA	0.28	1.05	0.29	0.29	0.28
