# Genova Fuster - Boqueron - PINI - ITRDB SPAI009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3284
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3284.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Genova Fuster - Boqueron - PINI - ITRDB SPAI009
#--------------------
# Investigators
#   Investigators: Genova Fuster, M.; Fernandez-Cancio, A.; Perez Antelo, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Boqueron
#   Location: Spain
#   Northernmost_Latitude: 40.35
#   Southernmost_Latitude: 40.35
#   Easternmost_Longitude: -2.13
#   Westernmost_Longitude: -2.13
#   Elevation_m: 1250
#--------------------
# Data_Collection
#   Collection_Name: SPAI009
#   First_Year: 1688
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SC202EPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC202EPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC202OPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC202OPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC209NPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC209NPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC209SPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC209SPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC210NPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC210NPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC210SPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC210SPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC211NPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC211NPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC211SPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC211SPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC212EPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC212EPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC212OPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC212OPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC213SPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC213SPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SC213OPN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SC213OPN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SC202EPN_raw	SC202OPN_raw	SC209NPN_raw	SC209SPN_raw	SC210NPN_raw	SC210SPN_raw	SC211NPN_raw	SC211SPN_raw	SC212EPN_raw	SC212OPN_raw	SC213SPN_raw	SC213OPN_raw
1864	1.66	1.18	1.61	0.81	0.81	0.92	1.01	0.86	2.4	1.25	0.89	0.75
1865	2.13	1.14	2.05	0.75	0.48	0.72	1.2	0.8	1.88	0.85	1.05	0.85
1866	1.78	1.07	1.21	1.04	0.58	0.66	0.62	0.59	1.31	0.64	0.74	0.61
1867	1.99	1.23	0.8	0.88	0.47	0.6	0.75	0.54	1.71	0.8	0.46	0.29
1868	1.65	0.84	0.89	0.9	0.53	0.65	0.63	0.76	2.03	0.85	0.62	0.58
1869	2.3	1.1	0.99	1.07	0.75	1.04	0.91	0.92	2.11	1.05	0.76	0.78
1870	1.36	0.91	1.29	0.84	0.55	0.53	0.73	0.74	1.52	0.79	0.51	0.66
1871	2.08	0.92	1.25	1.15	0.56	0.8	0.7	0.74	2.22	0.64	0.52	0.52
1872	1.89	1.44	2.1	1.36	0.53	0.64	0.82	0.85	1.82	0.89	0.56	0.75
1873	1.76	1.6	1.47	1.32	0.43	0.55	0.66	0.97	1.83	0.72	0.7	0.67
1874	1.86	2.06	1.31	1.35	0.54	0.59	0.47	0.54	2.06	0.99	0.39	0.69
1875	2.16	2.7	1.25	1.06	0.49	0.64	0.58	0.32	1.8	0.99	0.99	0.67
1876	1.34	1.9	1.72	1.06	0.45	0.76	0.52	0.58	1.82	0.84	0.86	0.74
1877	1.93	2.42	2.53	1.35	0.58	0.73	0.9	0.39	2.28	1.39	0.98	1.08
1878	1.86	1.95	2.85	1.5	0.74	0.95	0.64	0.2	2.1	1.46	0.73	0.81
1879	1.43	1.26	0.9	0.95	0.35	0.26	0.46	0.26	0.85	0.78	0.56	0.34
1880	1.79	1.28	1.35	1.16	0.49	0.62	0.72	0.67	1.67	0.94	0.96	0.75
1881	1.78	1.8	2.11	1.2	0.62	0.67	0.95	0.58	2.11	1.26	1.29	0.84
1882	2	1.73	2.5	1.28	0.45	0.59	0.76	0.68	2.08	1.48	0.83	0.71
1883	2.07	1.71	2.48	1.21	0.57	0.9	0.72	0.47	2.42	1.78	1.06	0.83
1884	1.95	2.25	1.62	1.5	0.53	0.71	0.63	0.54	2.46	1.98	0.68	0.82
1885	1.64	2.42	1.23	1.08	1.01	1.02	0.91	0.61	3.51	2.11	0.94	0.65
1886	1.89	2.16	0.85	1.15	0.85	0.61	0.87	0.38	2.74	1.57	0.91	0.87
1887	1.13	1.49	0.77	1.11	0.65	0.62	0.62	0.47	1.99	1.15	0.75	0.59
1888	1.47	1.53	0.81	0.77	0.88	0.72	0.6	0.47	2.02	1.27	0.91	0.62
1889	1.69	1	1.05	0.89	0.88	0.89	0.53	0.38	1.9	1.28	1.19	0.66
1890	1.05	1	0.67	1.06	0.47	0.46	0.76	0.34	1.52	1.12	0.82	0.56
1891	0.76	1.05	0.78	0.76	0.53	0.42	0.59	0.33	1.52	0.93	0.81	0.53
1892	1.21	1.1	1.08	0.74	0.65	0.59	0.67	0.4	1.59	0.94	1	0.79
1893	1.12	0.95	0.53	0.6	0.56	0.58	0.54	0.32	1.42	0.95	0.85	0.6
1894	1.02	1.05	0.74	0.43	0.7	0.65	0.55	0.32	1.1	0.92	0.78	0.59
1895	1.25	1.21	0.99	0.6	0.67	0.57	0.54	0.23	1.38	0.9	0.69	0.71
1896	1.32	1.03	1.76	0.55	0.6	0.4	0.48	0.24	1.68	1.16	0.64	0.53
1897	0.88	1.08	1.96	0.99	0.86	0.58	0.53	0.37	1.97	1.37	0.93	0.62
1898	1.04	1.18	1.51	0.76	0.64	0.58	0.39	0.32	1.51	1.19	0.93	0.51
1899	1.26	1.08	1.69	0.73	0.65	0.68	0.63	0.46	1.27	0.89	0.43	0.4
1900	0.78	0.4	0.42	0.75	0.27	0.22	0.2	0.22	1.4	0.95	0.4	0.15
1901	0.79	0.53	0.44	0.36	0.4	0.5	0.34	0.22	1.64	0.87	0.44	0.31
1902	1.21	0.81	0.9	0.86	0.48	0.5	0.61	0.35	2.21	1.33	0.61	0.54
1903	1.58	1.21	1.82	1.1	0.46	0.75	0.62	0.54	2.78	1.56	0.92	0.76
1904	1.42	0.75	1.05	0.6	0.64	0.55	0.59	0.47	1.25	1.05	0.55	0.46
1905	1.3	0.72	0.95	0.43	0.65	0.82	0.62	0.53	1	0.86	0.76	0.49
1906	1.29	0.81	1.07	0.44	0.52	0.87	0.53	0.63	1.5	0.83	0.89	0.56
1907	1.18	0.96	1.22	0.81	0.93	0.81	0.65	0.6	1.27	0.8	1.05	0.77
1908	1.38	1.3	1.35	0.77	0.65	0.92	0.54	0.52	1.58	0.93	1.04	0.7
1909	1.7	0.99	1.57	0.74	0.75	0.66	0.41	0.28	1.05	0.63	0.71	0.54
1910	1.6	1.26	1.53	1.01	0.68	1.1	0.49	0.4	1.36	0.86	0.81	0.66
1911	1.75	1.23	1.52	1.18	0.61	1.07	0.51	0.6	1.13	0.87	0.84	0.55
1912	1.62	1.38	1.36	1.36	0.49	1.12	0.53	0.89	1.19	0.77	0.75	0.56
1913	1.23	1.15	1.31	1.21	0.6	1.12	0.34	0.59	0.99	0.7	0.68	0.46
1914	1.19	0.97	1.31	1.11	0.85	1.65	0.72	0.94	1.62	0.98	0.95	0.48
1915	0.89	0.89	1.16	0.8	0.36	0.98	0.41	0.45	1.08	0.95	0.53	0.33
1916	1.04	1.1	1	0.77	0.37	0.82	0.41	0.4	0.96	0.96	0.6	0.39
1917	0.92	0.84	0.73	0.78	0.36	0.72	0.4	0.46	1.23	1.08	0.82	0.56
1918	0.96	1.05	0.53	0.55	0.3	0.45	0.4	0.43	1.03	0.82	0.34	0.31
1919	1.2	1.28	0.71	0.47	0.37	0.43	0.42	0.54	1.2	0.89	0.65	0.53
1920	1.46	1.29	0.82	0.57	0.55	0.89	0.56	0.73	1.5	0.91	0.83	0.68
1921	0.7	1.13	0.77	0.47	0.42	0.47	0.45	0.55	1.08	0.85	0.55	0.45
1922	1	1.09	0.99	0.49	0.28	0.39	0.48	0.43	1.31	0.91	0.45	0.48
1923	1.05	1.15	1.19	0.88	0.5	0.81	0.62	0.71	1.67	1.7	0.92	0.64
1924	0.88	0.65	0.97	0.64	0.24	0.38	0.46	0.39	1.26	0.76	0.52	0.42
1925	0.89	0.69	0.66	0.37	0.27	0.32	0.43	0.61	1.37	1.04	0.68	0.41
1926	1.1	0.76	1.21	0.76	0.34	0.51	0.43	0.69	1.8	1.31	0.76	0.64
1927	0.92	0.78	1.41	0.77	0.24	0.2	0.31	0.44	1.4	0.82	0.53	0.44
1928	1.28	1.11	1.56	0.93	0.29	0.35	0.51	0.67	1.47	0.84	0.8	0.64
1929	1.4	0.94	1.59	0.9	0.37	0.37	0.61	0.55	1.36	0.88	0.74	0.64
1930	1.32	0.96	1.67	0.88	0.41	0.37	0.36	0.43	1.47	0.89	0.85	0.71
1931	0.77	0.89	1.57	0.69	0.29	0.43	0.48	0.53	1.25	0.68	0.52	0.22
1932	1.08	1.05	1.69	0.82	0.38	0.26	0.42	0.48	1.08	1	0.72	0.34
1933	0.98	1.18	2.21	0.79	0.34	0.49	0.64	0.67	1.28	1.22	0.62	0.47
1934	0.86	0.82	0.96	0.42	0.15	0.5	0.29	0.36	0.74	0.82	0.26	0.17
1935	0.97	0.78	0.73	0.5	0.14	0.33	0.34	0.31	0.61	0.68	0.22	0.18
1936	1.17	1	0.8	0.6	0.28	0.36	0.49	0.47	1.07	1.26	0.79	0.58
1937	1.25	0.98	0.84	0.61	0.35	0.44	0.49	0.53	1.09	1.37	0.7	0.46
1938	0.93	0.6	0.8	0.49	0.18	0.3	0.52	0.59	0.88	1.31	0.49	0.44
1939	1.18	0.85	1.12	0.85	0.22	0.42	0.59	0.5	0.85	1.17	0.48	0.48
1940	1	0.87	1.15	0.97	0.34	0.84	0.62	0.66	1.1	1.33	0.84	0.6
1941	0.99	0.93	0.69	0.6	0.16	0.88	0.36	0.34	1.01	1.05	0.5	0.62
1942	1.08	0.83	0.66	0.46	0.22	0.58	0.48	0.43	0.92	0.95	0.58	0.24
1943	0.8	0.85	0.63	0.43	0.26	0.93	0.59	0.48	1.04	0.77	0.52	0.4
1944	0.92	0.74	0.52	0.42	0.33	1.26	0.5	0.42	1.02	0.82	0.61	0.51
1945	0.89	0.7	0.6	0.44	0.31	1.95	0.53	0.42	1.01	0.92	0.62	0.51
1946	0.94	0.51	0.48	0.53	0.25	1.1	0.44	0.47	1.19	0.76	0.66	0.38
1947	0.93	0.56	0.42	0.35	0.18	1.74	0.48	0.35	1.18	0.96	0.43	0.37
1948	1.13	0.76	0.96	0.44	0.4	1.47	0.74	0.4	1.82	1.17	0.79	0.64
1949	0.63	0.52	0.8	0.4	0.28	1.11	0.35	0.32	1.1	0.92	0.55	0.39
1950	0.68	0.77	0.73	0.4	0.3	1.29	0.43	0.42	1.2	0.7	0.57	0.37
1951	1.05	0.93	0.76	0.34	0.34	1.22	0.67	0.47	1.36	0.96	0.59	0.55
1952	1.02	0.88	0.74	0.29	0.5	2.88	0.43	0.68	1.27	1.17	0.56	0.74
1953	0.97	0.78	0.99	0.25	0.42	1.76	0.49	0.44	1.33	0.98	0.42	0.53
1954	1.02	0.59	0.9	0.24	0.32	1.36	0.59	0.43	0.77	0.67	0.19	0.29
1955	0.91	0.84	0.98	0.41	0.26	1.3	0.39	0.46	1.19	0.98	0.51	0.43
1956	1.18	1.06	0.95	0.36	0.41	1.56	0.49	0.55	1.11	1.1	0.71	0.77
1957	1.12	1.17	0.58	0.56	0.28	1.28	0.51	0.42	0.87	0.89	0.5	0.38
1958	1.07	1.03	0.73	0.28	0.29	1.11	0.43	0.32	0.97	0.87	0.58	0.36
1959	1.26	1.26	1.27	0.49	0.38	1.64	0.74	0.58	1.21	0.77	0.69	0.56
1960	1.21	1.47	1.35	0.52	0.41	1.69	0.66	0.48	1.35	0.78	0.69	0.72
1961	0.61	1.38	1.38	0.75	0.3	1.45	0.75	0.74	1.41	0.91	0.94	0.39
1962	0.82	1.2	1.01	0.56	0.49	1.65	0.42	0.29	1.13	0.66	0.85	0.39
1963	0.65	0.5	0.51	0.58	0.25	0.64	0.21	0.25	0.67	0.49	0.52	0.4
1964	0.8	0.83	1.02	0.62	0.15	0.7	0.46	0.32	1.43	0.82	0.48	0.42
1965	0.65	0.63	0.66	0.32	0.26	0.53	0.45	0.5	1.17	0.6	0.35	0.36
1966	0.86	0.71	0.43	0.5	0.14	0.58	0.44	0.5	1.04	0.9	0.51	0.44
1967	0.62	0.63	0.29	0.63	0.31	0.56	0.36	0.29	0.75	0.61	0.35	0.3
1968	0.26	0.56	0.33	0.3	0.22	0.22	0.24	0.17	0.66	0.68	0.35	0.21
1969	0.58	0.71	0.65	0.62	0.22	0.36	0.29	0.32	0.93	0.98	0.42	0.34
1970	0.86	0.69	0.89	0.62	0.27	0.55	0.49	0.43	1.38	1.28	0.72	0.43
1971	0.85	0.75	0.75	0.48	0.37	0.6	0.41	0.41	1.26	1	0.56	0.69
1972	0.64	0.63	0.61	0.31	0.3	0.63	0.42	0.41	0.77	0.96	0.48	0.39
1973	0.92	0.82	0.89	0.67	0.55	1.33	0.51	0.58	1.56	1.34	0.58	0.71
1974	0.98	0.79	0.84	0.57	0.43	0.88	0.63	0.55	1.56	1.09	0.66	0.96
1975	1.02	0.88	0.88	0.55	0.62	1.19	0.34	0.42	1.58	1.37	0.56	0.65
1976	1.01	0.72	0.71	0.42	0.47	1.33	0.6	0.51	1.72	1.34	0.84	0.82
1977	1.09	0.88	1.01	0.48	0.51	1.02	0.66	0.64	1.44	1.52	1.26	0.65
1978	1.08	0.91	0.92	0.32	0.41	0.7	0.42	0.29	0.99	0.99	0.65	0.47
1979	1.38	0.94	0.89	0.53	0.65	0.96	0.37	0.41	1.49	1.47	0.57	0.37
1980	1.49	1.1	1.46	0.78	0.79	1.28	0.48	0.39	1.76	1.57	0.52	0.67
1981	1.05	0.77	0.88	0.48	0.44	0.59	0.45	0.32	1.38	1.31	0.4	0.54
1982	1.05	0.68	1.01	0.39	0.43	0.51	0.48	0.51	1.38	1.23	0.47	0.43
1983	1.01	0.71	0.81	0.28	0.43	0.56	0.55	0.5	1.28	1.22	0.56	0.29
1984	0.67	0.66	0.7	0.42	0.39	0.54	0.5	0.55	1.2	0.98	0.51	0.48
1985	0.89	0.76	0.77	0.53	0.54	0.88	0.25	0.34	1.4	1.19	0.6	0.49
1986	0.88	0.48	0.46	0.38	0.21	0.43	0.26	0.4	1.36	0.75	0.35	0.34
1987	1.12	0.78	0.41	0.51	0.44	0.48	0.41	0.31	1.47	1.2	0.65	0.44
1988	1.32	0.75	0.52	0.42	0.61	0.96	0.41	0.47	1.35	1.03	0.75	0.68
