# Nola - Corte Brugnatella (Piacenza) - QURO - ITRDB ITAL019
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4042
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4042.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital019-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ital019-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital019.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ital019.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Nola - Corte Brugnatella (Piacenza) - QURO - ITRDB ITAL019
#--------------------
# Investigators
#   Investigators: Nola, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Corte Brugnatella (Piacenza)
#   Location: Italy
#   Northernmost_Latitude: 44.72
#   Southernmost_Latitude: 44.72
#   Easternmost_Longitude: 9.32
#   Westernmost_Longitude: 9.32
#   Elevation_m: 900
#--------------------
# Data_Collection
#   Collection_Name: ITAL019
#   First_Year: 1779
#   Last_Year: 1989
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 0003401Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003401Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003402Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003402Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003403Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003403Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003404Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003404Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003405Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003405Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003406Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003406Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003407Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003407Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003408Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003408Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003409Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003409Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003410Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003410Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003411Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003411Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003412Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003412Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003413Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003413Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003414Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003414Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003415Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003415Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0003416Q_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0003416Q; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	0003401Q_raw	0003402Q_raw	0003403Q_raw	0003404Q_raw	0003405Q_raw	0003406Q_raw	0003407Q_raw	0003408Q_raw	0003409Q_raw	0003410Q_raw	0003411Q_raw	0003412Q_raw	0003413Q_raw	0003414Q_raw	0003415Q_raw	0003416Q_raw
1841	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	1.78	1.63
1842	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	2.15	2.1
1843	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	2.23	2.45
1844	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	2.5	2.8
1845	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.93
1846	NA	NA	NA	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	1.53	1.85
1847	NA	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	1.72	1.8
1848	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	2.31	3
1849	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	1.94	2.85
1850	NA	NA	NA	NA	NA	2.22	NA	NA	NA	NA	NA	NA	NA	NA	1.96	2.8
1851	NA	NA	NA	NA	NA	2.31	NA	NA	NA	NA	NA	NA	NA	NA	1.64	2.35
1852	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	1.96	2.5
1853	NA	NA	NA	NA	NA	2.19	NA	NA	NA	NA	NA	NA	NA	NA	2.36	2.5
1854	NA	NA	NA	NA	NA	2.27	NA	NA	NA	NA	NA	NA	NA	NA	2.14	2.5
1855	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	NA	NA	NA	NA	2.81	2.2
1856	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	2.52	1.8
1857	NA	NA	NA	NA	NA	1.76	2.56	1.73	NA	NA	NA	NA	NA	NA	3.93	1.8
1858	NA	NA	NA	NA	NA	1.6	2.17	1.85	NA	NA	NA	NA	NA	NA	3	2.35
1859	NA	2.92	NA	NA	NA	1.59	2.3	5.65	NA	NA	NA	NA	NA	NA	3.43	2.05
1860	1.54	2.51	NA	NA	NA	1.18	1.71	3.55	NA	NA	1.5	1.26	NA	NA	3.72	2.25
1861	1.94	1.94	NA	NA	NA	1.08	1.8	2.95	NA	NA	1.21	1.78	NA	NA	3.01	1.35
1862	2.64	2.81	NA	1.84	NA	1.03	2.21	4.04	NA	NA	2.01	1.99	NA	NA	3.21	2.6
1863	2.51	2.71	NA	2.33	NA	0.95	3.13	4.38	NA	NA	2.19	2.86	NA	NA	3.05	2.2
1864	1.9	2.59	2.9	2.36	NA	1.37	2.41	3.76	NA	NA	1.81	2.1	2.96	3.62	3.53	2.65
1865	2.21	2.59	2.59	2.77	NA	2.27	1.66	3.08	NA	NA	1.37	1.75	2.33	2.97	2.9	1.35
1866	2.3	2.68	2.03	2.3	NA	1.38	1.75	3.05	NA	NA	1.52	2.14	1.92	2.94	2.45	2
1867	2.47	2.68	2.39	2.26	NA	1.39	2.16	3.86	NA	NA	1.33	2.18	2.75	3.2	2.93	1.75
1868	3.57	3.55	4.43	2.41	NA	1.57	2.88	3.93	NA	NA	1.25	2.53	3.22	4.12	1.94	1.6
1869	3.69	3.13	3.69	2.44	NA	1.71	3.32	4.01	NA	NA	1.49	3.36	3.09	3.69	2.94	2.5
1870	4.4	2.69	2.73	2.16	NA	1.32	2.66	3.35	NA	3.41	2.24	2.86	3.61	3.51	1.88	1.33
1871	4.87	3.22	2.35	1.71	NA	1.47	3.04	3.99	2.82	3.41	2.31	2.75	3.48	2.5	1.97	1.7
1872	2.65	3.08	3.44	2.29	NA	1.27	3.19	5.4	2.47	2.71	2.7	2.78	3.47	2.65	1.6	1.25
1873	2.49	1.85	2.76	1.75	NA	1.31	2.42	4.32	2.61	2.55	2.26	2.27	3.67	2.48	1.65	1.2
1874	2.65	2.49	2.98	1.86	NA	1.15	2.51	4.18	2.65	2.08	1.92	2.89	4.09	2.55	1.57	1.53
1875	4.16	3.79	3.61	2.75	NA	2.11	3.25	3.92	4.65	3.04	2.75	3.85	5.3	3.37	1.85	1.5
1876	4.31	2.33	3.02	2.71	NA	1.59	2.23	3.97	3.97	2.58	2.25	2.19	3.48	2.67	1.51	1.2
1877	3.88	2.23	3.17	2.01	NA	1.25	1.89	4.28	4.15	1.6	2.17	2.31	2.93	2.34	1.26	1.2
1878	4.49	2.93	4.29	2.59	NA	1.81	1.39	1.45	1.98	2.74	1.79	3.9	2.67	1.64	2.32	1.3
1879	2.71	0.78	1.77	1.85	NA	1.02	0.94	0.72	2.37	2.19	1.52	2.48	2.18	1.63	1.59	1.48
1880	1.88	1.16	2.19	1.32	1.6	1.35	1.64	0.97	3.22	2.33	2.07	0.99	1.12	1.79	2.06	1.58
1881	1.76	1.17	1.78	1.07	2.08	1.07	1.87	1.72	3.31	2.63	2.12	1.08	1.39	1.95	2.6	1.05
1882	1.67	0.91	1.72	0.79	1.58	1.19	1.59	1.23	3.49	2.92	2.13	1.34	1.41	1.83	2.44	1.33
1883	2.68	1.72	2.33	1.03	3.69	1.44	2.52	1.76	4.11	3.81	2.63	1.99	2.3	2.89	2.27	1.2
1884	1.87	1.84	3.13	0.93	4.17	1.95	2.65	2.69	4.52	1.69	2.79	2.51	2.77	2.83	3.31	1.6
1885	2.44	1.78	2.39	1	3.96	1.45	2.2	1.97	2.66	1.51	2.7	0.84	2.67	1.91	3.12	1.35
1886	2.78	2.23	2.76	1.25	4.84	1.57	2.81	2.49	2.74	1.91	2.68	1.58	2.68	2.39	2.36	1.6
1887	2.87	2.02	2.99	1.42	5.72	1.43	2.99	2.16	2.39	1.45	1.06	2.25	2.53	2.37	1.7	1.48
1888	3.73	2.38	3.21	1.7	4.73	1.51	2.89	2.56	2.62	1.51	1.08	2.92	2.73	2.44	1.43	1.55
1889	4.19	3.34	3.68	2.08	4.44	1.28	3.26	3.16	2.52	1.93	1.27	2.53	2.75	2.59	1.56	2.05
1890	2.75	2.24	2.59	1.85	3.53	1.18	2.33	2.03	2.29	1.44	1.14	2.4	2.39	2.11	1.01	1.23
1891	2.8	2.46	2.04	1.74	3.75	1.32	2.36	1.87	2.56	1.1	0.95	2.57	2.12	1.9	0.82	1.35
1892	2.29	2.03	1.81	1.72	3.23	1.04	2.03	2.11	2.19	1.14	0.98	2.14	1.97	1.95	0.95	1.2
1893	2.91	2.89	2.67	2.13	3.88	1.22	2.75	2.38	2.74	1.6	1.53	3.64	2.72	2.01	1.12	1.3
1894	2.95	2.28	2.87	1.73	3.48	1.13	2.36	2.35	2.63	1.66	1.65	2.69	2.21	1.85	0.91	1.13
1895	2.9	2.52	3.04	1.89	3.39	1.1	2.54	2.11	2.9	1.75	2.04	3.12	2.3	1.97	1.32	1.5
1896	2.69	2.44	3.28	1.61	3.51	1.06	2.05	2.4	2.57	1.5	1.84	2.9	1.98	1.67	1.28	0.98
1897	2.85	2.63	2.89	1.65	3.46	0.9	1.87	2.21	2.34	2.02	1.65	3.01	1.95	1.53	1.26	1.1
1898	2.85	2.53	3.04	1.97	3.37	0.95	2.08	2.71	3.07	2.18	2.49	3.77	1.93	1.79	1.28	1.05
1899	3.82	3.46	4.6	2.12	3.88	1.22	2.33	3.14	3.33	3.02	2.52	3.71	2.51	2.17	1.72	1.65
1900	3.27	2.56	3.6	1.93	3.53	1.18	2.18	1.81	2.44	2.17	2.24	3.34	2.24	1.45	1.9	1.43
1901	3.85	3.07	3.86	1.96	3.95	1.6	2.45	2.05	3.17	2.44	2.42	3.72	2.33	1.27	2.68	1.8
1902	3.16	2.34	3.09	2.06	2.65	1.08	1.9	1.67	1.92	1.67	1.96	2.37	1.86	1.47	1.99	1.5
1903	2.85	2.61	2.49	2.11	2.72	1.15	1.94	2.35	2.27	1.61	1.89	2.87	2.05	1.65	2.4	1.7
1904	2.78	2.28	2.21	2.03	2.97	1.18	1.7	2.36	2.09	1.5	1.86	2.35	1.54	1.24	2.33	1.45
1905	2.89	2.45	1.62	1.75	2.84	1.22	1.72	1.77	2.44	1.21	1.73	3.02	1.58	0.87	2.08	1.6
1906	2.87	2.45	2.8	2.13	3.12	1.29	1.91	2.22	2.58	1.09	2.01	3.02	1.9	1.3	2.13	1.65
1907	2.26	1.57	1.67	1.64	2.25	0.94	1.37	1.82	1.97	0.82	1.75	2.15	1.57	1.16	1.75	1.4
