# Schweingruber - Nyteboda - PCAB - ITRDB SWED010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4568
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4568.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed010l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed010l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed010l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed010l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nyteboda - PCAB - ITRDB SWED010
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nyteboda
#   Location: Sweden
#   Northernmost_Latitude: 56.15
#   Southernmost_Latitude: 56.15
#   Easternmost_Longitude: 14.07
#   Westernmost_Longitude: 14.07
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: SWED010
#   First_Year: 1815
#   Last_Year: 1976
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 351021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	351021_raw	351031_raw	351041_raw	351051_raw	351061_raw	351071_raw	351081_raw	351091_raw	351101_raw
1886	1.01	0.6	1.45	1.05	0.64	0.61	0.41	0.9	0.7
1887	0.88	0.7	1.03	0.82	0.49	0.7	0.32	0.8	0.59
1888	0.25	0.63	1.2	0.77	0.3	0.51	0.24	0.48	0.44
1889	1.06	0.75	1.21	1.14	0.35	0.84	0.27	0.46	0.4
1890	0.87	0.39	1.31	0.7	0.29	0.82	0.4	0.39	0.45
1891	0.8	0.73	1.17	0.41	0.36	0.73	0.32	0.43	0.47
1892	0.7	0.68	1.02	0.89	0.7	0.86	0.41	0.52	0.49
1893	0.76	1.14	1.1	0.66	0.78	0.8	0.4	0.62	0.6
1894	0.65	0.43	1.09	0.73	0.54	0.65	0.33	0.64	0.62
1895	1.01	0.58	0.76	0.89	0.97	1.13	0.42	0.74	1.16
1896	0.86	0.53	1	0.96	0.61	1.41	0.36	0.53	1.02
1897	0.28	0.48	1.1	0.72	0.41	1	0.28	0.56	0.62
1898	0.71	0.46	0.86	0.62	0.5	1.23	0.38	0.91	0.95
1899	0.71	0.42	0.83	0.65	0.35	1.08	0.4	0.68	0.78
1900	0.52	0.4	0.77	0.78	0.26	0.94	0.32	0.56	0.64
1901	0.66	0.48	1.09	0.73	0.38	0.98	0.5	0.6	0.72
1902	0.74	0.45	0.96	0.67	0.31	0.87	0.38	0.56	0.52
1903	0.64	0.97	0.86	1.98	0.24	1.46	0.39	0.66	0.71
1904	0.27	0.82	0.37	1.1	0.16	0.57	0.22	0.28	0.41
1905	0.53	1.82	0.56	1.18	0.29	1.01	0.2	0.38	0.51
1906	0.23	0.77	0.65	1.23	0.22	1.12	0.17	0.36	0.52
1907	0.65	0.7	0.78	1.48	0.45	1.05	0.17	0.47	0.59
1908	0.76	0.72	1.03	1.59	0.2	0.91	0.25	0.51	0.8
1909	0.3	0.98	0.64	1.93	0.38	0.88	0.21	0.41	0.66
1910	1.01	1.12	1.89	1.09	0.51	1.53	0.47	0.63	0.96
1911	0.72	0.67	0.91	0.73	0.44	1.43	0.36	0.68	0.64
1912	0.74	0.7	0.68	0.79	0.33	1.16	0.27	0.59	0.78
1913	0.94	0.63	0.58	0.95	0.34	1.13	0.31	0.87	0.7
1914	0.5	0.43	0.41	0.6	0.11	0.78	0.31	0.64	0.5
1915	0.34	0.54	0.51	0.76	0.17	0.96	0.3	0.54	0.48
1916	0.52	0.41	0.48	0.75	0.16	1.03	0.21	0.66	0.53
1917	0.46	0.37	0.59	0.53	0.24	0.88	0.29	0.52	0.45
1918	0.18	0.34	0.44	0.17	0.13	0.89	0.2	0.82	0.36
1919	0.4	0.53	0.64	0.51	0.19	1	0.25	0.61	0.51
1920	0.76	0.71	1.06	0.73	0.14	1.24	0.39	0.88	0.52
1921	0.25	0.35	0.41	0.39	0.14	0.73	0.35	0.68	0.31
1922	0.32	0.39	0.34	0.48	0.13	0.75	0.26	0.52	0.36
1923	0.27	0.29	0.58	0.49	0.11	0.81	0.22	0.59	0.38
1924	0.23	0.21	0.49	0.35	0.18	0.59	0.21	0.51	0.36
1925	0.42	0.28	0.79	0.26	0.25	1.06	0.38	0.75	0.51
1926	0.57	0.36	0.84	0.31	0.49	0.87	0.43	0.83	0.46
1927	0.25	0.34	0.49	0.29	0.25	0.7	0.36	0.6	0.29
1928	0.31	0.26	0.41	0.16	0.32	0.63	0.35	0.61	0.24
1929	0.41	0.47	0.45	0.16	0.47	0.98	0.55	0.72	0.4
1930	0.42	0.57	0.68	0.23	0.41	0.99	1	0.87	0.39
1931	0.26	0.33	0.64	0.19	0.47	0.66	0.6	0.77	0.4
1932	0.42	0.38	0.67	0.25	0.36	1.24	0.49	0.8	0.61
1933	0.59	0.5	0.74	0.36	0.31	0.81	0.46	0.94	0.67
1934	0.88	0.31	0.67	0.46	0.34	1.01	0.5	0.79	0.71
1935	0.69	0.32	0.67	0.27	0.29	0.98	0.33	0.75	0.77
1936	0.58	0.43	0.92	0.28	0.17	0.78	0.37	0.88	0.82
1937	0.65	0.21	0.81	0.33	0.24	0.86	0.3	0.59	0.49
1938	0.86	0.25	0.8	0.47	0.27	0.92	0.33	0.75	0.5
1939	0.68	0.25	0.64	0.28	0.33	0.76	0.24	0.82	0.6
1940	0.19	0.01	0.21	0.15	0.11	0.39	0.18	0.44	0.42
1941	0.31	0.21	0.3	0.25	0.13	0.78	0.17	0.63	0.34
1942	0.23	0.14	0.34	0.19	0.09	1.11	0.11	0.49	0.3
1943	0.32	0.24	0.62	0.39	0.12	0.86	0.17	0.68	0.39
1944	0.36	0.23	0.6	0.21	0.1	0.52	0.2	0.52	0.22
1945	0.21	0.07	0.68	0.4	0.09	0.46	0.16	0.51	0.27
1946	0.67	0.25	0.92	0.49	0.36	1.29	0.54	0.98	0.51
1947	0.52	0.19	0.93	0.49	0.16	1	0.46	1.06	0.38
1948	0.18	0.01	0.41	0.38	0.1	0.68	0.21	0.63	0.32
1949	0.43	0.16	0.47	0.5	0.13	0.63	0.22	0.73	0.31
1950	0.41	0.2	0.59	0.36	0.16	0.55	0.33	0.75	0.45
1951	0.33	0.2	0.4	0.33	0.17	0.45	0.24	0.75	0.33
1952	0.4	0.25	0.38	0.51	0.13	0.56	0.28	0.76	0.35
1953	0.47	0.32	0.52	0.39	0.14	0.34	0.25	0.78	0.38
1954	0.01	0.17	0.13	0.16	0.08	0.26	0.21	0.34	0.24
1955	0.37	0.17	0.24	0.21	0.1	0.37	0.24	0.58	0.26
1956	0.21	0.3	0.3	0.21	0.12	0.48	0.27	0.62	0.23
1957	0.25	0.24	0.42	0.28	0.13	0.32	0.24	0.64	0.3
1958	0.17	0.17	0.38	0.26	0.04	0.24	0.01	0.39	0.16
1959	0.47	0.27	0.51	0.45	0.16	0.28	0.32	0.76	0.25
1960	0.25	0.33	0.54	0.42	0.28	0.29	0.21	0.5	0.32
1961	0.31	0.23	0.7	0.38	0.13	0.16	0.23	0.6	0.22
1962	0.21	0.21	0.42	0.31	0.12	0.16	0.28	0.59	0.23
1963	0.24	0.24	0.83	0.3	0.15	0.17	0.32	0.63	0.23
1964	0.19	0.13	0.32	0.19	0.07	0.14	0.21	0.54	0.2
1965	0.2	0.26	0.56	0.41	0.12	0.16	0.24	0.55	0.23
1966	0.27	0.3	1.05	0.37	0.26	0.17	0.33	0.65	0.27
1967	0.18	0.24	1.12	0.62	0.13	0.22	0.28	0.55	0.25
1968	0.26	0.36	1.47	0.51	0.17	0.18	0.36	0.57	0.24
1969	0.2	0.19	0.93	0.65	0.15	0.12	0.32	0.52	0.31
1970	0.24	0.22	0.69	0.41	0.26	0.35	0.32	0.4	0.18
1971	0.28	0.21	0.8	0.96	0.29	0.16	0.38	0.62	0.19
1972	0.42	0.2	0.68	0.78	0.34	0.15	0.25	0.58	0.2
1973	0.26	0.25	0.59	0.87	0.24	0.15	0.22	0.53	0.24
1974	0.22	0.21	0.8	0.54	0.23	0.3	0.12	0.58	0.17
1975	0.39	0.24	0.68	0.65	0.32	0.23	0.27	0.75	0.25
1976	NA	0.09	0.24	0.36	0.17	0.14	0.08	0.32	0.12
