# Vanoni - Berguen - PCAB - ITRDB SWIT406
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33054
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33054.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit406-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit406-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit406.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit406.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Vanoni - Berguen - PCAB - ITRDB SWIT406
#--------------------
# Investigators
#   Investigators: Vanoni, M.; Frey, H.-U.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Vanoni M. 2012. Klimatische Einflusse auf die Wachstumsvariabilitat von Weisstanne und Fichte entlang des Weisstannen-Ausbreitungsgradienten. Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berguen
#   Location: Switzerland
#   Northernmost_Latitude: 46.641644
#   Southernmost_Latitude: 46.641644
#   Easternmost_Longitude: 9.724754
#   Westernmost_Longitude: 9.724754
#   Elevation_m: 1280
#--------------------
# Data_Collection
#   Collection_Name: SWIT406
#   First_Year: 1771
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGF01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGF15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGF15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGF01_raw	BGF02_raw	BGF03_raw	BGF04_raw	BGF05_raw	BGF06_raw	BGF07_raw	BGF08_raw	BGF09_raw	BGF10_raw	BGF11_raw	BGF12_raw	BGF13_raw	BGF14_raw	BGF15_raw
1915	0.74	0.48	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.09	0.92	0.38	NA
1916	0.82	0.42	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.52	1.13	0.52	NA
1917	0.68	0.47	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.01	0.98	0.43	NA
1918	0.56	0.32	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.91	1.09	0.37	NA
1919	0.74	0.39	NA	NA	NA	NA	NA	NA	NA	NA	1	1.03	1.02	0.43	NA
1920	0.62	0.34	NA	NA	NA	NA	NA	NA	NA	NA	1.18	0.91	0.95	0.33	NA
1921	0.98	0.43	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1	0.88	0.71	NA
1922	0.7	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.74	0.53	0.69	NA
1923	1.19	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.45	1.05	0.69	1.12	NA
1924	1.24	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.98	0.79	1.32	NA
1925	0.99	0.46	NA	NA	NA	NA	NA	1.59	NA	NA	1.01	0.68	0.47	1.63	NA
1926	1.08	0.58	NA	NA	NA	NA	NA	1.8	NA	NA	1.18	0.95	0.66	1.81	NA
1927	1.19	0.38	NA	NA	NA	NA	NA	1.32	NA	NA	1.32	0.76	0.44	2.98	NA
1928	1.25	0.55	NA	NA	NA	NA	NA	1.29	NA	NA	1.36	0.82	0.59	3.94	NA
1929	1.27	0.45	NA	NA	NA	NA	NA	1.37	NA	NA	1.3	0.81	1.14	2.91	NA
1930	2.05	0.53	NA	NA	NA	NA	NA	1.26	NA	NA	1.38	0.96	2.11	3.36	NA
1931	1.65	0.65	NA	NA	NA	NA	NA	1.52	NA	NA	1.42	1.01	1.68	2	NA
1932	1.59	0.76	NA	NA	NA	NA	NA	1.68	NA	NA	1.67	0.92	2.33	1.38	NA
1933	1.2	0.57	NA	NA	NA	NA	NA	2.16	NA	NA	1.78	1.04	2.45	1.54	NA
1934	1.65	0.9	NA	NA	NA	NA	NA	1.91	NA	NA	1.92	1.06	2.43	1.29	NA
1935	1.28	1.03	NA	NA	NA	NA	NA	1.52	NA	NA	1.7	1.11	1.75	1.19	NA
1936	0.87	0.88	NA	NA	NA	NA	NA	1.7	2.5	NA	1.77	0.98	1.52	0.87	NA
1937	1.1	0.97	NA	NA	NA	NA	NA	1.56	2.44	NA	1.96	1.1	1.44	0.94	NA
1938	0.84	0.79	NA	NA	NA	NA	NA	1.32	3.05	NA	1.97	1.06	1.37	0.74	NA
1939	0.75	0.69	NA	NA	NA	NA	NA	2.01	3.33	NA	2.14	0.81	1.96	0.96	NA
1940	0.93	0.81	NA	NA	NA	NA	NA	2.95	3.67	NA	2.64	0.98	2.82	1.31	NA
1941	0.78	0.75	NA	NA	NA	NA	2.74	3.05	3.06	NA	2.18	0.83	2.31	1.15	NA
1942	0.61	0.59	NA	NA	NA	NA	3.17	2.91	3.61	NA	2.62	0.76	2.53	0.99	NA
1943	0.47	0.44	NA	NA	NA	NA	4.06	3.38	4	NA	2.99	1.26	2.92	1.22	NA
1944	0.26	0.39	NA	NA	2.02	NA	3.46	2.98	3.57	NA	1.94	0.95	2.72	1.03	NA
1945	0.4	0.37	NA	NA	1.88	NA	3.81	3.31	3.45	NA	2.06	1.02	2.01	0.91	NA
1946	0.33	0.38	NA	NA	2.75	NA	4.11	3.57	3.17	NA	2.11	1.38	2.29	1.21	NA
1947	0.45	0.42	NA	NA	2.62	NA	3.91	3.68	3.14	NA	2.66	1.18	1.94	1.15	NA
1948	0.38	0.3	NA	NA	1.77	NA	3.2	2.75	2.74	NA	2.03	0.83	1.68	0.95	NA
1949	0.35	0.2	NA	NA	1.56	NA	2.79	2.5	2.86	NA	2.57	0.86	1.87	0.74	NA
1950	0.42	0.3	2.19	NA	2.12	2.25	3.56	2.65	3.47	NA	2.26	0.87	1.71	0.92	4.57
1951	0.48	0.27	1.67	2.81	2.27	2.21	3.09	3.14	4.63	NA	1.89	0.7	1.99	1.15	3.87
1952	0.55	0.21	1.67	2.43	1.87	2.36	3.23	2.99	5.29	NA	1.9	0.84	2.83	1.22	3.37
1953	0.6	0.3	1.92	2.72	2.33	1.15	2.07	3.11	5.11	4.46	1.64	0.8	2.3	1.14	4.8
1954	0.81	0.27	2.57	2.38	1.64	1.06	1.06	2.23	4	4.58	1.77	1.04	1.73	0.99	3.84
1955	0.94	0.51	5.25	3.53	2.26	2.04	2.36	2.2	4.56	5.26	2.37	1	1.79	1.08	4.1
1956	0.61	0.48	6.18	3.86	2.61	2.8	3.55	2.02	3.74	4.23	2.21	0.95	1.58	0.82	3.68
1957	0.64	0.59	6.17	3.46	2.68	3.31	3.81	2.23	3.2	4.43	1.86	0.89	1.43	0.8	2.81
1958	0.78	0.5	6.92	4.2	3.79	4.36	6.17	2.82	3.49	5.25	2.11	0.58	1.26	0.87	3.31
1959	0.64	0.46	6.05	3.61	3.47	4.12	5.71	2.97	4.02	4.86	2.32	0.74	1.29	1.02	2.93
1960	0.59	0.63	5.16	3.77	2.88	4.15	4.25	2.64	3.6	4.89	2.04	0.59	1.21	0.75	2.45
1961	0.59	0.71	4.51	3.66	2.52	4.38	4	2.73	2.99	5.27	2.56	0.8	1.52	0.63	2.36
1962	0.52	0.55	3.53	2.45	2.12	2.53	2.43	1.88	1.78	4.37	1.82	0.59	1.14	0.68	1.66
1963	0.43	0.49	3.05	2.45	3.02	3.38	3.71	2.1	2.45	3.08	2.01	0.74	1.08	0.59	1.51
1964	0.51	0.47	3.62	2.51	3.25	3.73	3.71	2.05	2.25	3.56	2	0.69	1.14	0.6	2.14
1965	0.53	0.43	2.65	2.15	2.91	3.4	2.97	2.17	2.43	3.76	1.78	0.56	1.21	0.52	2.08
1966	0.49	0.48	3.1	1.96	2.65	3.62	3.25	2.19	2.63	3.42	1.57	0.46	1.21	0.49	2.15
1967	0.48	0.47	2.59	2.1	2.5	3.36	3.47	2.42	2.36	3.45	1.5	0.42	1.35	0.59	2.5
1968	0.65	0.47	3.2	1.97	2.6	3.27	3.11	2.44	2.48	2.98	1.47	0.63	1.48	0.6	2.5
1969	0.6	0.45	3.3	2.74	3.32	4.26	3.6	2.78	3.15	3.62	1.77	0.6	1.44	0.52	3.03
1970	0.41	0.38	2.21	2.02	2.5	2.91	2.43	2.16	2.46	2.58	1.61	0.53	1	0.49	3.05
1971	0.36	0.36	2.74	2.47	3.01	3.38	3.06	1.83	2.69	4.37	1.73	0.36	0.86	0.43	3.37
1972	0.25	0.35	2.06	2.04	2.84	2.62	2.6	1.86	2.33	4.74	1.62	0.5	0.94	0.61	3.18
1973	0.4	0.46	2.03	1.87	2.73	2.43	1.99	2.08	1.99	4.7	1.68	0.5	0.73	0.67	3.41
1974	0.2	0.23	2.27	1.65	2.56	2.96	2.17	2.22	1.85	4.25	1.57	0.4	0.8	0.49	3.85
1975	0.31	0.45	2.33	1.52	2.78	2.63	2.53	2.27	2.21	3.71	1.9	0.63	0.77	0.52	3.35
1976	0.26	0.25	2.3	1.4	2	1.81	1.8	1.73	1.66	3.32	1.71	0.53	0.93	0.5	2.52
1977	0.32	0.39	2.25	2.39	2.83	2.9	2.75	2.66	2.46	4.34	1.93	0.51	1.04	0.5	3.25
1978	0.28	0.37	1.64	2.71	2.45	3.01	1.8	1.3	2.15	3.05	1.79	0.59	0.68	0.41	2.98
1979	0.31	0.44	1.56	3.28	2.31	2.39	2.14	1.28	2.14	2.92	1.57	0.69	0.64	0.47	2.74
1980	0.22	0.3	1.65	3.21	2.6	2.84	3.21	1.65	1.44	3.11	1.21	0.57	0.52	0.34	2.9
1981	0.27	0.47	2.05	2.99	2.53	2.78	3.95	1.74	1.57	3.88	1.26	0.69	0.61	0.49	2.57
1982	0.23	0.47	2.34	3.18	2.78	3.68	4.51	1.76	1.8	3.6	1.3	0.63	0.6	0.46	2.6
1983	0.29	0.42	2.3	2.47	2.05	3.44	4.07	2.3	2.07	3.38	1.14	0.69	0.86	0.51	2.63
1984	0.22	0.37	1.67	2.27	1.44	2.3	3.37	1.5	1.2	2.5	0.76	0.49	0.64	0.32	1.68
1985	0.28	0.4	1.88	3.91	1.99	3.45	3.97	2.06	1.49	3.33	0.82	0.5	0.68	0.28	2.01
1986	0.24	0.38	1.81	2.6	2.14	3.09	3.5	2.29	1.35	2.55	0.78	0.47	0.6	0.55	2.41
1987	0.25	0.45	2.29	3.44	2.61	3.63	3.18	2.51	1.71	3.18	0.76	0.56	0.49	0.41	3.21
1988	0.22	0.39	2.04	5.95	2.98	3.25	3.31	3.26	1.77	3.58	0.98	0.55	0.52	0.38	3.34
1989	0.16	0.41	1.79	5.21	2.88	3.33	3.59	3.17	1.53	3.62	0.94	0.57	0.67	0.43	3.39
1990	0.31	0.62	2.01	3.62	3.12	2.82	3.05	2.84	1.48	4.06	1	0.6	0.67	0.58	3.44
1991	0.21	0.67	1.76	2.74	2.8	2.86	2.27	2.11	1.45	4.1	0.9	0.54	0.52	0.58	3.55
1992	0.3	0.49	1.69	2.32	2.1	2.73	1.85	1.67	0.77	3.73	0.86	0.39	0.45	0.35	2.84
1993	0.37	0.5	2.06	2.72	2.32	3.99	2.05	2.15	1.21	3.03	0.99	0.62	0.6	0.45	3.39
1994	0.27	0.35	1.93	2.76	2.5	3.15	2.08	2.48	1.1	2.71	1	0.52	0.5	0.33	3.73
1995	0.27	0.41	1.54	2.52	2.49	2.98	2.78	1.9	1.15	1.51	0.94	0.49	0.48	0.52	3.51
1996	0.19	0.23	1.56	2.28	1.64	2.4	2.48	1.73	1.03	1.63	0.75	0.36	0.41	0.42	2.79
1997	0.31	0.27	1.34	3.06	2.78	4.17	3.22	2.36	0.95	1.46	0.79	0.47	0.42	0.38	3.33
1998	0.35	0.47	1.39	2.82	2.66	3.47	2.44	2.28	1.05	1.61	0.84	0.49	0.35	0.44	3.6
1999	0.3	0.47	1.75	3.78	3.43	3.53	3.02	2.67	1.03	1.88	0.84	0.49	0.36	0.4	3.22
2000	0.3	0.49	1.44	4.18	3.19	2.83	2.94	2.44	0.8	1.84	0.9	0.53	0.34	0.42	3.04
2001	0.32	0.64	1.82	4.48	3.9	3.98	3.67	2.56	1.37	2.35	1.09	0.57	0.45	0.5	3.73
2002	0.35	0.6	1.62	3.6	4.08	2.9	3.43	2.76	1.18	2.39	0.9	0.51	0.36	0.47	3.84
2003	0.35	0.5	1.47	2.49	2.25	1.71	2.14	1.39	0.91	1.83	0.85	0.52	0.37	0.42	2.39
2004	0.36	0.48	2.01	2.19	2.5	2.8	2.25	1.65	0.97	1.75	0.68	0.5	0.41	0.45	2.19
2005	0.24	0.4	1.72	1.9	2.57	2.35	2.07	1.56	0.88	1.97	0.71	0.44	0.26	0.39	1.79
2006	0.17	0.33	1.8	1.94	2.17	1.64	1.55	0.83	0.7	1.97	0.7	0.46	0.26	0.37	1.57
2007	0.1	0.26	2.25	2.23	2.1	2.28	2.11	1.3	0.88	1.87	0.64	0.48	0.34	0.35	1.54
2008	0.23	0.38	2.21	2.53	2.82	5.7	2.55	1.56	0.94	1.85	0.6	0.39	0.35	0.36	1.97
2009	0.23	0.41	3.35	2.73	2.92	4.63	3.54	1.86	1.18	2.83	0.7	0.43	0.31	0.39	3.57
2010	0.33	0.45	2.55	2.01	2.25	1.38	2.7	1.78	0.86	3.24	0.59	0.43	0.3	0.39	2.28
2011	0.23	0.51	2.44	1.83	2.02	1.57	2.48	1.53	0.77	2.49	0.56	0.38	0.27	0.42	2.28
