# Büntgen - DolinaSuchejwody - PCAB - ITRDB POLA027
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14002
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14002.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola027x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; pola027x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola027x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/pola027x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - DolinaSuchejwody - PCAB - ITRDB POLA027
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Kaszka, R.; Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Tree Physiology
#   Published_Title: Growth/climate response of a multi-species tree-ring network in the Western Carpathian Tatra Mountains, Poland and Slovakia
#   Published_Date_or_Year: 2007
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1093/treephys/27.5.689
#   Full_Citation: Büntgen, U., D.C. Frank, R.J. Kaczka, A. Verstege, T. Zwijacz-Kozica, and J. Esper. 2007. Growth/climate response of a multi-species tree-ring network in the Western Carpathian Tatra Mountains, Poland and Slovakia. 
Tree Physiology 27: 689-702
1724	NA	NA	NA	NA	0.68	NA	NA	NA	NA	0.82	NA	0.64	NA	0.83	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.85	NA	NA	NA
1725	NA	NA	NA	NA	0.74	NA	NA	NA	NA	0.76	NA	0.73	NA	0.78	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.78	NA	NA	NA
1726	NA	NA	NA	NA	0.79	NA	NA	NA	NA	0.78	NA	0.79	NA	0.85	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.91	NA	NA	NA
1727	NA	NA	NA	NA	0.79	NA	NA	NA	NA	0.85	NA	0.78	NA	0.86	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.87	NA	NA	NA
1728	NA	NA	NA	NA	0.7	NA	NA	NA	NA	0.86	NA	0.75	NA	0.9	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.92	NA	NA	NA
1729	NA	NA	NA	NA	0.74	NA	NA	NA	NA	0.79	NA	0.75	NA	0.88	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.85	NA	NA	NA
1730	NA	NA	NA	NA	0.76	NA	NA	NA	NA	0.68	NA	0.73	NA	0.84	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.77	NA	NA	NA
1731	NA	NA	NA	NA	0.83	NA	NA	NA	NA	0.78	NA	0.74	NA	0.76	0.58	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	0.57	0.79	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.78	NA	NA	NA
1732	NA	NA	NA	NA	0.75	NA	NA	NA	NA	0.77	NA	0.72	NA	0.78	0.61	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	0.61	0.81	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.83	NA	NA	NA
1733	NA	NA	NA	NA	0.82	NA	NA	NA	NA	0.81	NA	0.74	NA	0.92	0.65	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	0.72	0.87	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.9	NA	NA	NA
1734	NA	NA	NA	NA	0.69	NA	NA	NA	NA	0.66	NA	0.68	NA	0.84	0.65	NA	NA	NA	NA	NA	0.8	NA	NA	NA	0.54	0.66	0.78	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.83	NA	NA	NA
1735	NA	NA	NA	NA	0.66	NA	NA	NA	NA	0.69	NA	0.7	NA	0.83	0.58	NA	NA	NA	NA	NA	0.7	NA	NA	NA	0.57	0.66	0.8	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.74	NA	NA	NA
1736	NA	NA	NA	NA	0.79	NA	NA	NA	NA	0.73	NA	0.62	NA	0.89	0.7	NA	NA	NA	NA	NA	0.74	NA	NA	NA	0.62	0.69	0.76	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.86	NA	NA	NA
1737	NA	NA	NA	NA	0.76	NA	NA	NA	NA	0.61	NA	0.66	NA	0.88	0.61	NA	NA	NA	NA	NA	0.64	NA	NA	NA	0.55	0.71	0.75	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.86	NA	NA	NA
1738	NA	NA	NA	NA	0.81	NA	NA	NA	NA	0.79	NA	0.66	NA	0.9	0.79	NA	NA	NA	NA	NA	0.8	NA	NA	NA	0.62	0.75	0.72	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.86	NA	NA	NA
1739	NA	NA	NA	NA	0.73	NA	NA	NA	NA	0.64	NA	0.66	NA	0.92	0.61	NA	NA	NA	NA	NA	0.63	NA	NA	NA	0.63	0.78	0.76	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.77	NA	NA	NA
1740	NA	NA	NA	NA	0.77	NA	NA	NA	NA	0.67	NA	0.64	NA	0.91	0.71	NA	NA	NA	NA	NA	0.75	NA	NA	NA	0.7	0.83	0.78	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.77	NA	NA	NA
1741	NA	NA	NA	NA	0.87	NA	NA	NA	NA	0.65	NA	0.47	NA	0.67	0.46	NA	NA	NA	NA	NA	0.54	0.86	NA	NA	0.52	0.59	0.79	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.6	NA	NA	NA
1742	NA	NA	NA	NA	0.76	NA	NA	NA	NA	0.64	0.71	0.65	NA	0.608	0.51	0.57	NA	NA	NA	NA	0.48	0.8	NA	NA	0.59	0.68	0.87	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.69	NA	NA	NA
1743	NA	NA	NA	NA	0.87	NA	NA	NA	NA	0.61	0.9	0.83	NA	0.68	0.67	0.75	NA	NA	NA	NA	0.66	0.89	NA	NA	0.69	0.76	0.73	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.67	NA	NA	NA
1744	NA	NA	NA	NA	0.78	NA	NA	NA	NA	0.5	0.75	0.6	NA	0.59	0.61	0.67	NA	NA	NA	NA	0.55	0.78	NA	NA	0.55	0.65	0.7	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.7	NA	NA	NA
1745	NA	NA	NA	NA	0.85	NA	NA	NA	NA	0.57	0.84	0.72	NA	0.67	0.67	0.73	NA	NA	NA	NA	0.62	0.85	NA	NA	0.71	0.77	0.65	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.75	NA	NA	NA
1746	NA	NA	NA	NA	0.76	NA	NA	NA	NA	0.72	0.87	0.69	NA	0.76	0.65	0.7	NA	NA	NA	NA	0.65	0.92	NA	NA	0.79	0.91	0.756	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.84	NA	NA	NA
1747	NA	NA	NA	NA	0.79	NA	NA	NA	NA	0.73	0.8	0.68	NA	0.65	0.65	0.7	NA	NA	NA	NA	0.69	0.9	NA	NA	0.78	0.78	0.717	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.79	NA	NA	NA
1748	NA	NA	NA	NA	0.74	NA	NA	NA	NA	0.84	0.92	0.86	NA	0.74	0.81	0.82	NA	NA	NA	NA	0.79	0.84	NA	NA	0.89	0.88	0.78	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.94	NA	NA	NA
1749	NA	NA	NA	NA	0.73	NA	NA	NA	NA	0.74	0.8	0.81	NA	0.66	0.75	0.84	NA	NA	NA	NA	0.71	0.79	NA	NA	0.81	0.83	0.69	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.94	NA	NA	NA
1750	NA	NA	NA	NA	0.838	NA	NA	NA	NA	0.74	1.01	0.8	NA	0.67	0.75	0.79	NA	NA	NA	NA	0.79	0.82	NA	NA	0.8	0.78	0.81	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.88	NA	NA	NA
1751	NA	NA	NA	NA	0.802	NA	NA	NA	NA	0.75	0.86	0.85	NA	0.59	0.74	0.83	NA	NA	NA	NA	0.73	0.65	NA	NA	0.8	0.91	0.73	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.87	NA	NA	NA
1752	NA	NA	NA	NA	0.753	NA	NA	NA	NA	0.64	0.86	0.77	NA	0.67	0.68	0.73	NA	NA	NA	NA	0.71	0.815	NA	NA	0.75	0.83	0.81	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.8	NA	NA	NA
1753	NA	NA	NA	NA	0.72	NA	NA	NA	0.67	0.65	0.81	0.75	NA	0.65	0.65	0.68	NA	NA	NA	NA	0.68	0.78	NA	NA	0.76	0.81	0.82	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.84	NA	NA	NA
1754	NA	NA	NA	NA	0.841	NA	NA	NA	0.77	0.75	0.8	0.78	NA	0.69	0.7	0.78	NA	NA	NA	NA	0.78	0.84	NA	NA	0.86	0.84	0.86	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.86	NA	NA	NA
1755	NA	NA	NA	NA	0.73	NA	NA	NA	0.67	0.68	0.79	0.77	NA	0.6	0.64	0.81	NA	NA	NA	NA	0.77	0.81	NA	NA	0.79	0.73	0.84	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.83	NA	NA	NA
1756	NA	NA	NA	NA	0.69	NA	NA	NA	0.55	0.64	0.77	0.68	NA	0.51	0.6	0.71	NA	NA	NA	NA	0.83	0.77	NA	NA	0.64	0.69	0.64	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.66	NA	NA	NA
1757	NA	NA	NA	NA	0.79	NA	NA	NA	0.72	0.78	0.91	0.84	NA	0.55	0.78	0.79	NA	NA	NA	NA	0.8	0.91	NA	NA	0.72	0.68	0.76	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.89	NA	NA	NA
1758	NA	NA	NA	NA	0.71	NA	NA	NA	0.67	0.8	0.84	0.81	NA	0.55	0.61	0.69	NA	NA	NA	NA	0.78	0.81	NA	NA	0.79	0.65	0.85	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.78	NA	NA	NA
1759	NA	NA	NA	NA	0.69	NA	NA	NA	0.66	0.72	0.8	0.83	NA	0.64	0.63	0.74	NA	NA	NA	NA	0.76	0.8	NA	NA	0.85	0.76	0.89	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.92	NA	NA	NA
1760	NA	NA	NA	NA	0.74	NA	NA	NA	0.68	0.72	0.81	0.82	NA	0.61	0.61	0.7	NA	NA	NA	NA	0.78	0.77	NA	NA	0.78	0.75	0.91	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.9	NA	NA	NA
1761	NA	NA	0.75	NA	0.62	NA	NA	NA	0.61	0.58	0.83	0.83	NA	0.67	0.59	0.65	NA	NA	NA	NA	0.78	0.74	NA	NA	0.77	0.64	0.78	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.93	NA	NA	NA
1762	NA	NA	0.7	0.74	0.66	NA	NA	NA	0.66	0.62	0.87	0.87	NA	0.64	0.67	0.62	NA	NA	NA	NA	0.74	0.69	0.76	NA	0.85	0.68	0.92	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.92	NA	NA	NA
1763	NA	NA	0.76	0.8	0.79	NA	NA	NA	0.67	0.7	0.81	0.88	NA	0.77	0.69	0.68	NA	NA	NA	NA	0.8	0.78	0.65	NA	0.81	0.76	0.86	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.91	NA	NA	NA
1764	NA	NA	0.65	0.76	0.65	NA	NA	NA	0.58	0.66	0.82	0.86	NA	0.67	0.67	0.71	NA	NA	NA	NA	0.78	0.63	0.83	NA	0.77	0.75	0.92	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.82	NA	NA	NA
1765	NA	NA	0.7	0.76	0.72	NA	NA	NA	0.64	0.69	0.93	0.83	NA	0.61	0.62	0.67	NA	NA	NA	NA	0.75	0.61	0.69	NA	0.77	0.77	0.83	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.9	NA	NA	NA
1766	NA	NA	0.67	0.7	0.62	NA	NA	NA	0.63	0.72	0.87	0.9	NA	0.62	0.58	0.58	NA	NA	NA	NA	0.69	0.58	0.81	NA	0.81	0.82	0.87	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.79	NA	NA	NA
1767	NA	NA	0.68	0.7	0.7	NA	NA	NA	0.62	0.68	0.86	0.89	NA	0.65	0.67	0.68	NA	NA	NA	NA	0.73	0.67	0.67	NA	0.77	0.75	0.73	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.85	NA	NA	NA
1768	NA	NA	0.73	0.79	0.8	NA	NA	NA	0.76	0.78	0.9	0.88	NA	0.67	0.7	0.73	NA	NA	NA	NA	0.8	0.77	0.73	NA	0.86	0.84	0.71	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.93	NA	NA	NA
1769	NA	NA	0.72	0.59	0.81	NA	NA	NA	0.77	0.8	0.94	0.77	NA	0.63	0.69	0.71	NA	NA	NA	NA	0.77	0.74	0.72	NA	0.83	0.83	0.89	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.92	NA	NA	NA
1770	NA	NA	0.69	0.63	0.71	NA	NA	NA	0.71	0.73	0.83	0.9	NA	0.63	0.72	0.74	NA	NA	NA	NA	0.74	0.73	0.79	NA	0.85	0.87	0.79	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.86	NA	NA	NA
1771	NA	NA	0.61	0.63	0.7	NA	NA	NA	0.74	0.73	0.87	0.81	NA	0.68	0.67	0.77	NA	NA	NA	NA	0.78	0.8	0.72	NA	0.83	0.84	0.82	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.84	NA	NA	NA
1772	NA	NA	0.7	0.71	0.85	NA	NA	NA	0.74	0.73	0.79	0.83	NA	0.62	0.71	0.75	NA	NA	NA	NA	0.8	0.73	0.76	NA	0.76	0.85	0.88	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.81	NA	NA	NA
1773	NA	NA	0.6	0.66	0.67	NA	NA	NA	0.73	0.69	0.85	0.87	NA	0.61	0.65	0.69	NA	NA	NA	NA	0.7	0.72	0.76	NA	0.85	0.88	0.75	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.74	NA	NA	NA
1774	NA	NA	0.63	0.63	0.81	NA	NA	NA	0.67	0.68	0.84	0.92	NA	0.68	0.73	0.7	NA	NA	NA	NA	0.65	0.77	0.78	NA	0.77	0.84	0.94	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.82	NA	NA	NA
1775	NA	NA	0.7	0.64	0.81	NA	NA	NA	0.7	0.71	0.84	0.95	NA	0.6	0.78	0.7	NA	0.57	NA	NA	0.67	0.75	0.75	NA	0.75	0.74	0.82	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.84	NA	NA	NA
1776	NA	NA	0.68	0.66	0.61	NA	NA	NA	0.67	0.72	0.78	0.92	NA	0.65	0.69	0.66	NA	0.71	NA	NA	0.62	0.71	0.83	NA	0.76	0.83	0.93	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.71	NA	NA	NA
1777	NA	NA	0.69	0.63	0.74	NA	NA	NA	0.71	0.77	0.8	0.91	NA	0.63	0.68	0.66	NA	0.79	NA	NA	0.65	0.76	0.69	NA	0.66	0.83	0.8	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.85	NA	NA	NA
1778	NA	NA	0.71	0.6	0.75	NA	NA	NA	0.75	0.74	0.87	0.95	NA	0.73	0.72	0.71	NA	0.79	NA	NA	0.67	0.8	0.73	NA	0.77	0.8	0.83	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.88	NA	NA	0.82
1779	NA	NA	0.64	0.63	0.75	0.7	NA	NA	0.7	0.73	0.78	0.87	NA	0.68	0.6	0.61	NA	0.79	NA	NA	0.59	0.63	0.65	NA	0.79	0.78	0.83	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.85	NA	NA	0.71
1780	NA	NA	0.62	0.61	0.58	0.59	NA	NA	0.62	0.67	0.8	0.86	0.62	0.64	0.64	0.62	NA	0.71	NA	NA	0.51	0.51	0.68	NA	0.74	0.82	0.83	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.72	NA	NA	0.82
1781	NA	NA	0.65	0.63	0.72	0.66	NA	NA	0.62	0.73	0.8	0.78	0.73	0.7	0.66	0.61	NA	0.78	NA	NA	0.57	0.59	0.68	0.68	0.72	0.76	0.89	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.66	NA	NA	0.79
1782	NA	NA	0.71	0.74	0.69	0.61	NA	NA	0.54	0.63	0.75	0.85	0.73	0.53	0.7	0.67	NA	0.8	NA	NA	0.52	0.49	0.74	0.79	0.8	0.84	0.78	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.74	NA	NA	0.71
1783	NA	NA	0.68	0.69	0.79	0.76	NA	NA	0.66	0.69	0.9	0.95	0.78	0.75	0.7	0.68	NA	0.78	NA	NA	0.66	0.69	0.74	0.73	0.81	0.84	0.85	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.73	NA	NA	0.68
1784	NA	NA	0.65	0.71	0.78	0.77	NA	NA	0.81	0.81	0.92	0.94	0.82	0.85	0.8	0.75	0.72	0.76	NA	NA	0.7	0.71	0.78	0.78	0.86	0.9	0.78	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.85	NA	NA	0.78
1785	NA	NA	0.41	0.7	0.53	0.55	NA	NA	0.73	0.71	0.8	0.87	0.71	0.72	0.74	0.66	0.74	0.76	NA	NA	0.53	0.59	0.68	0.68	0.86	0.91	0.71	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.65	NA	NA	0.78
1786	NA	NA	0.49	0.6	0.66	0.58	NA	NA	0.61	0.65	0.81	0.84	0.62	0.6	0.62	0.6	0.67	0.77	NA	NA	0.51	0.57	0.62	0.63	0.75	0.79	0.66	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.59	NA	NA	0.63
1787	NA	NA	0.63	0.7	0.68	0.64	NA	NA	0.73	0.74	0.89	0.86	0.75	0.66	0.72	0.69	0.75	0.75	NA	NA	0.61	0.63	0.75	0.75	0.84	0.9	0.79	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.64	NA	NA	0.71
