# Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4664
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4664.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust008n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust008n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Stubaital Milderaun Alm
#   Location: Austria
#   Northernmost_Latitude: 47.13
#   Southernmost_Latitude: 47.13
#   Easternmost_Longitude: 11.28
#   Westernmost_Longitude: 11.28
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: AUST008
#   First_Year: 1822
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus cembra L.
#   Common_Name: Swiss stone pine
#   Tree_Species_Code: PICE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 251006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	251006_raw	251008_raw	251009_raw	251010_raw	251011_raw	251014_raw	251016_raw	251018_raw
1896	0.41	0.34	0.32	0.32	0.31	0.29	0.3	0.36
1897	0.4	0.34	0.31	0.3	0.34	0.32	0.32	0.34
1898	0.37	0.32	0.32	0.28	0.31	0.27	0.32	0.31
1899	0.35	0.31	0.31	0.29	0.29	0.27	0.31	0.31
1900	0.36	0.33	0.29	0.3	0.31	0.28	0.35	0.31
1901	0.38	0.32	0.3	0.31	0.31	0.28	0.33	0.32
1902	0.36	0.34	0.3	0.28	0.36	0.32	0.34	0.32
1903	0.38	0.31	0.27	0.3	0.32	0.28	0.3	0.34
1904	0.38	0.34	0.29	0.31	0.33	0.31	0.33	0.34
1905	0.36	0.33	0.28	0.29	0.31	0.29	0.31	0.32
1906	0.35	0.33	0.27	0.29	0.32	0.32	0.34	0.33
1907	0.35	0.32	0.28	0.3	0.31	0.29	0.3	0.37
1908	0.33	0.34	0.28	0.3	0.34	0.32	0.33	0.39
1909	0.35	0.31	0.26	0.27	0.3	0.28	0.29	0.36
1910	0.33	0.3	0.26	0.25	0.28	0.28	0.29	0.32
1911	0.37	0.32	0.29	0.3	0.32	0.33	0.32	0.31
1912	0.36	0.32	0.27	0.28	0.32	0.31	0.33	0.3
1913	0.38	0.31	0.29	0.29	0.28	0.26	0.28	0.31
1914	0.38	0.3	0.29	0.29	0.32	0.31	0.32	0.31
1915	0.36	0.32	0.28	0.27	0.31	0.3	0.31	0.28
1916	0.36	0.3	0.29	0.27	0.32	0.32	0.29	0.31
1917	0.37	0.33	0.29	0.31	0.34	0.34	0.32	0.29
1918	0.36	0.28	0.27	0.3	0.32	0.31	0.29	0.3
1919	0.35	0.31	0.27	0.31	0.31	0.3	0.3	0.28
1920	0.37	0.29	0.29	0.3	0.31	0.32	0.3	0.31
1921	0.34	0.32	0.26	0.29	0.33	0.31	0.32	0.29
1922	0.34	0.32	0.27	0.29	0.32	0.33	0.31	0.3
1923	0.36	0.3	0.27	0.29	0.32	0.35	0.31	0.29
1924	0.35	0.3	0.26	0.28	0.32	0.3	0.3	0.28
1925	0.34	0.31	0.28	0.3	0.32	0.32	0.31	0.28
1926	0.33	0.3	0.29	0.31	0.31	0.32	0.31	0.31
1927	0.34	0.32	0.28	0.3	0.29	0.28	0.28	0.28
1928	0.34	0.32	0.28	0.32	0.33	0.31	0.29	0.29
1929	0.34	0.37	0.27	0.32	0.32	0.3	0.3	0.3
1930	0.39	0.33	0.33	0.32	0.31	0.32	0.3	0.31
1931	0.4	0.34	0.29	0.32	0.29	0.31	0.3	0.29
1932	0.37	0.34	0.3	0.32	0.32	0.33	0.31	0.3
1933	0.34	0.3	0.28	0.29	0.37	0.3	0.31	0.29
1934	0.35	0.29	0.3	0.29	0.29	0.29	0.3	0.32
1935	0.36	0.33	0.28	0.3	0.31	0.3	0.34	0.29
1936	0.36	0.32	0.28	0.29	0.3	0.31	0.3	0.29
1937	0.35	0.31	0.3	0.3	0.29	0.3	0.3	0.29
1938	0.36	0.32	0.28	0.29	0.28	0.31	0.29	0.28
1939	0.35	0.31	0.29	0.3	0.31	0.32	0.32	0.28
1940	0.37	0.31	0.29	0.3	0.28	0.3	0.29	0.29
1941	0.38	0.35	0.3	0.31	0.29	0.31	0.29	0.29
1942	0.38	0.35	0.31	0.31	0.3	0.33	0.29	0.29
1943	0.34	0.3	0.31	0.28	0.28	0.31	0.27	0.29
1944	0.35	0.31	0.31	0.3	0.29	0.31	0.28	0.29
1945	0.36	0.3	0.32	0.3	0.43	0.3	0.27	0.3
1946	0.36	0.31	0.31	0.29	0.28	0.29	0.28	0.29
1947	0.34	0.33	0.3	0.29	0.31	0.32	0.28	0.28
1948	0.35	0.37	0.28	0.29	0.28	0.28	0.26	0.3
1949	0.34	0.35	0.31	0.29	0.31	0.32	0.29	0.33
1950	0.35	0.34	0.3	0.29	0.31	0.31	0.29	0.29
1951	0.35	0.33	0.28	0.29	0.29	0.29	0.29	0.28
1952	0.38	0.34	0.29	0.28	0.32	0.35	0.31	0.29
1953	0.36	0.34	0.26	0.28	0.29	0.27	0.28	0.27
1954	0.35	0.34	0.27	0.26	0.29	0.32	0.29	0.28
1955	0.33	0.34	0.27	0.28	0.29	0.31	0.28	0.33
1956	0.32	0.32	0.27	0.27	0.27	0.32	0.28	0.36
1957	0.33	0.34	0.3	0.29	0.29	0.29	0.27	0.34
1958	0.33	0.34	0.29	0.29	0.28	0.27	0.27	0.31
1959	0.33	0.32	0.3	0.27	0.3	0.29	0.29	0.3
1960	0.31	0.31	0.35	0.27	0.27	0.27	0.26	0.29
1961	0.35	0.33	0.37	0.28	0.34	0.32	0.31	0.3
1962	0.33	0.31	0.29	0.27	0.28	0.27	0.27	0.28
1963	0.36	0.31	0.3	0.29	0.28	0.29	0.29	0.27
1964	0.35	0.35	0.28	0.29	0.27	0.26	0.28	0.31
1965	0.34	0.34	0.28	0.27	0.27	0.25	0.27	0.28
1966	0.35	0.34	0.27	0.29	0.26	0.3	0.3	0.27
1967	0.35	0.33	0.31	0.29	0.31	0.33	0.3	0.27
1968	0.32	0.31	0.28	0.28	0.29	0.28	0.27	0.27
1969	0.3	0.32	0.27	0.27	0.26	0.29	0.28	0.28
1970	0.32	0.33	0.28	0.29	0.29	0.3	0.28	0.27
1971	0.31	0.3	0.3	0.29	0.27	0.28	0.27	0.28
1972	0.34	0.31	0.29	0.3	0.29	0.27	0.3	0.29
1973	0.34	0.31	0.28	0.29	0.29	0.3	0.29	0.29
1974	0.34	0.29	0.28	0.29	0.28	0.3	0.3	0.29
1975	0.34	0.32	0.3	0.31	0.29	0.28	0.31	0.29
