# Büntgen - NovaPolinka - PCAB - ITRDB SVK004
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16805
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16805.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/svk004-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; svk004-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/svk004.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/svk004.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - NovaPolinka - PCAB - ITRDB SVK004
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Kaszka, R.; Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: NovaPolinka
#   Location: Slovakia
#   Northernmost_Latitude: 49.15
#   Southernmost_Latitude: 49.15
#   Easternmost_Longitude: 20.0167
#   Westernmost_Longitude: 20.0167
#   Elevation_m: 1550
#--------------------
# Data_Collection
#   Collection_Name: SVK004
#   First_Year: 1846
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## bstnp03z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp03z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp05z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp05z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp08z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp08z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp10z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp10z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp19z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp19z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp21z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp21z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp22z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp22z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp23z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp23z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp24z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp24z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp25z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp25z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp26z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp26z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp27z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp27z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp28z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp28z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp32z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp32z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstnp36z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstnp36z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	bstnp03z_raw	bstnp05z_raw	bstnp08z_raw	bstnp10z_raw	bstnp19z_raw	bstnp21z_raw	bstnp22z_raw	bstnp23z_raw	bstnp24z_raw	bstnp25z_raw	bstnp26z_raw	bstnp27z_raw	bstnp28z_raw	bstnp03b_raw	bstnp32z_raw	bstnp36z_raw
1964	0.68	1.89	1.15	0.7	0.79	0.52	1.09	0.52	0.94	1.36	1.58	1.72	0.93	1.77	0.93	1.16
1965	0.56	1.45	0.89	0.44	0.5	0.4	0.97	0.44	0.73	1.14	0.97	1.58	0.86	1.47	0.78	0.94
1966	0.6	1.4	0.89	0.52	0.53	0.5	0.94	0.61	0.88	1.53	1.02	1.49	0.97	1.63	0.77	1.03
1967	0.76	1.39	0.93	0.65	0.64	0.59	1.04	0.69	0.87	1.47	0.91	1.46	0.92	1.61	0.85	1.31
1968	0.79	1.73	0.97	0.74	0.8	0.69	1.08	0.73	0.92	1.33	0.95	1.8	0.92	1.73	0.84	1.42
1969	0.81	1.82	0.95	0.62	0.66	0.6	1.03	0.59	0.94	1.07	0.89	1.86	1.11	1.59	0.87	1.38
1970	0.72	1.47	1.02	0.66	0.52	0.55	1.07	0.6	0.9	1.12	0.94	1.64	1.06	1.55	0.84	1.18
1971	0.6	1.44	0.8	0.44	0.43	0.45	0.95	0.54	0.9	1.04	0.89	1.34	0.93	1.26	0.75	0.91
1972	0.71	1.7	0.84	0.54	0.46	0.44	1.05	0.76	0.98	0.9	0.96	1.51	0.88	1.21	0.79	0.94
1973	0.76	1.25	0.81	0.57	0.38	0.52	1.04	0.66	0.93	0.97	0.88	1	0.72	1.1	0.79	0.82
1974	0.68	1.44	0.75	0.49	0.28	0.46	0.99	0.67	0.86	0.81	0.85	1.01	0.69	1	0.74	0.73
1975	0.76	1.58	0.94	0.58	0.21	0.55	1.3	0.78	0.99	0.73	1.09	1.15	0.95	1.33	0.92	0.94
1976	0.85	1.65	1.01	0.76	0.39	0.67	1.41	0.85	1.03	1	1.2	1.39	1.05	1.23	1.03	1.2
1977	0.88	1.94	0.86	0.84	0.39	0.9	1.44	1.06	0.99	1.08	1.3	1.29	1.23	1.19	1.12	1.24
1978	0.59	1.6	0.61	0.67	0.15	0.48	1.13	0.64	0.83	0.96	1.01	0.88	1.09	0.84	0.74	1.11
1979	0.93	1.88	0.86	1.02	0.37	0.89	1.42	1.06	1	1.69	1.23	1.27	1.2	1.17	1.15	1.47
1980	0.57	1.39	0.62	0.6	0.13	0.61	1	0.76	0.84	1.5	0.96	0.99	0.89	1.08	0.78	1.37
1981	0.85	1.52	1.17	0.85	0.3	0.94	1.11	1.17	1.29	2.25	1.45	1.54	1.31	1.44	1.35	1.79
1982	0.46	1.37	0.65	0.72	0.18	0.8	1.02	1.02	1.12	1.82	1.26	1.26	1.04	1.22	1.29	1.43
1983	0.67	1.11	0.86	0.69	0.24	0.63	1.06	0.9	1.12	1.58	1.43	1.6	1.21	1.08	1.31	1.57
1984	0.69	1.03	0.62	0.58	0.24	0.47	0.97	0.81	1.05	1.31	1.25	1.58	1.11	0.76	1.12	1.4
1985	0.63	1.01	0.53	0.52	0.24	0.41	0.65	0.54	0.95	1.02	0.94	1.49	0.87	0.57	0.88	1.19
1986	0.94	1.47	0.64	0.7	0.33	0.43	1.04	0.75	1.06	1.44	1.22	1.54	1.12	0.8	1.09	1.44
1987	0.81	1.61	0.78	0.73	0.36	0.49	0.93	0.77	0.9	1.46	1.13	1.21	0.97	0.84	0.98	1.37
1988	0.72	1.69	0.76	0.77	0.34	0.71	0.98	0.91	0.9	1.26	1.41	1.39	1.03	1.09	1.14	1.54
1989	0.74	1.23	0.72	0.72	0.29	0.59	0.95	0.78	0.75	1.18	1.19	1.03	1	1.25	0.8	1.21
1990	0.72	1.19	0.78	0.68	0.26	0.45	0.79	0.73	0.75	1.03	1.02	0.88	0.81	1.27	0.84	1.36
1991	0.79	1.29	0.9	0.83	0.26	0.61	0.92	0.74	0.73	1.1	1.22	1.27	0.92	1.6	0.97	1.77
1992	0.76	1.46	0.54	0.74	0.15	0.67	0.89	0.84	0.75	1.36	1.74	1.53	0.76	1.69	0.98	1.45
1993	0.65	1.17	0.74	0.59	0.09	0.64	0.76	0.74	0.66	1.05	1.53	1.21	0.72	1.55	0.76	1.1
1994	0.77	1.3	0.87	0.74	0.18	0.69	0.93	0.67	0.97	1.08	1.64	1.39	0.89	1.54	0.98	1.42
1995	0.73	1.04	0.73	0.68	0.3	0.53	0.69	0.48	0.79	1.06	1.7	0.92	0.63	1.33	0.97	1.2
1996	0.73	0.72	0.48	0.57	0.34	0.46	0.52	0.43	0.63	0.72	1.48	0.87	0.55	1.11	0.87	1.22
1997	0.69	0.76	0.51	0.68	0.3	0.45	0.67	0.44	0.77	0.81	1.18	0.93	0.7	0.99	0.99	1.31
1998	0.71	0.8	0.52	0.64	0.24	0.46	0.63	0.49	0.79	0.82	1.11	0.85	0.63	0.93	0.99	1.16
1999	1.1	0.87	0.53	0.68	0.28	0.48	0.73	0.57	0.79	1.01	1.48	1.09	0.77	1.35	0.99	1.4
2000	0.93	0.75	0.51	0.7	0.43	0.59	0.85	0.82	0.87	0.9	1.51	0.91	0.84	1.27	1.26	1.34
2001	0.95	1.02	0.65	0.82	0.35	0.61	0.87	0.8	0.95	1.22	1.79	1.15	0.96	1.44	1.11	1.4
2002	1.04	0.89	0.6	0.69	0.41	0.59	1.01	0.82	0.89	1.24	1.85	1.08	0.66	1.78	1.12	1.42
2003	0.75	0.71	0.6	0.62	0.38	0.6	0.86	0.97	0.7	1.15	2.34	0.93	0.55	1.23	1.02	1.2
