# Hartl - Berchtesgaden, Aschau mitte - PCAB - ITRDB DEU320
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37519
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37519.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu320-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu320.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu320.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Aschau mitte - PCAB - ITRDB DEU320
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: B 69
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Aschau mitte
#   Location: Germany
#   Northernmost_Latitude: 47.637
#   Southernmost_Latitude: 47.637
#   Easternmost_Longitude: 12.778
#   Westernmost_Longitude: 12.778
#   Elevation_m: 1220
#--------------------
# Data_Collection
#   Collection_Name: DEU320
#   First_Year: 1744
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGAB101E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB101E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB101I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB101I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB104E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB104E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB104I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB104I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB105E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB105E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB105I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB105I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB107E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB107E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB107I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB107I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB108E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB108E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB108I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB108I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB110E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB110E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB110I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB110I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB111E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB111E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB111I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB111I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB112E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB112E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB112I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB112I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB113E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB113E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB113I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB113I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB114E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB114E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGAB114I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGAB114I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGAB101E_raw	BGAB101I_raw	BGAB104E_raw	BGAB104I_raw	BGAB105E_raw	BGAB105I_raw	BGAB107E_raw	BGAB107I_raw	BGAB108E_raw	BGAB108I_raw	BGAB110E_raw	BGAB110I_raw	BGAB111E_raw	BGAB111I_raw	BGAB112E_raw	BGAB112I_raw	BGAB113E_raw	BGAB113I_raw	BGAB114E_raw	BGAB114I_raw
1801	NA	0.16	0.09	0.09	0.95	0.93	0.56	0.37	0.45	0.3	0.07	0.11	0.79	NA	NA	0.62	NA	NA	NA	NA
1802	NA	0.34	0.15	0.16	1.24	0.95	0.78	0.57	0.61	0.47	0.14	0.1	0.95	NA	NA	0.83	NA	NA	NA	NA
1803	NA	0.32	0.11	0.16	1.11	0.95	0.72	0.65	0.48	0.35	0.07	0.06	1.07	NA	NA	0.83	NA	NA	NA	0.91
1804	NA	0.3	0.1	0.16	1.24	1.26	0.73	0.73	0.64	0.58	0.14	0.12	0.82	NA	NA	0.68	NA	NA	NA	1.08
1805	NA	0.29	0.06	0.16	1.28	1.03	0.63	0.54	0.64	0.61	0.08	0.11	0.63	NA	NA	0.86	NA	NA	NA	1.39
1806	NA	0.27	0.06	0.14	1.24	1.02	0.52	0.39	0.72	0.55	0.14	0.15	0.5	NA	NA	0.64	NA	NA	NA	1.27
1807	NA	0.2	0.06	0.14	0.79	0.75	0.42	0.34	0.64	0.62	0.13	0.16	0.46	NA	NA	0.5	NA	NA	NA	1.54
1808	NA	0.33	0.04	0.16	0.9	0.75	0.69	0.54	0.71	0.6	0.16	0.13	0.61	NA	NA	0.9	NA	NA	NA	1.47
1809	NA	0.34	0.11	0.2	0.76	0.8	0.57	0.61	0.6	0.58	0.16	0.19	0.62	NA	NA	0.72	NA	NA	NA	1.46
1810	NA	0.36	0.08	0.09	0.63	0.72	0.47	0.54	0.49	0.44	0.06	0.09	0.5	NA	NA	0.69	NA	0.69	NA	1.21
1811	NA	0.36	0.16	0.14	0.68	0.88	0.55	0.56	0.5	0.37	0.11	0.21	0.49	NA	NA	0.58	NA	1.29	NA	1.37
1812	NA	0.37	0.37	0.1	0.59	0.55	0.51	0.54	0.38	0.3	0.16	0.24	0.62	NA	NA	0.63	NA	1.02	NA	1.18
1813	NA	0.42	0.21	0.17	0.57	0.5	0.58	0.56	0.51	0.3	0.12	0.19	0.54	NA	NA	0.68	NA	1.49	NA	1.63
1814	NA	0.34	0.13	0.26	0.51	0.36	0.54	0.53	0.37	0.2	0.12	0.14	0.47	NA	NA	0.63	NA	0.95	NA	1.26
1815	NA	0.33	0.14	0.2	0.61	0.46	0.4	0.36	0.21	0.15	0.08	0.18	0.4	NA	NA	0.47	NA	0.96	NA	1.1
1816	NA	0.4	0.2	0.26	0.5	0.47	0.4	0.36	0.28	0.12	0.12	0.16	0.39	NA	NA	0.47	NA	0.75	NA	1.38
1817	NA	0.31	0.19	0.26	0.64	0.54	0.42	0.36	0.33	0.18	0.17	0.23	0.33	NA	NA	0.56	NA	0.12	NA	0.5
1818	NA	0.33	0.15	0.16	0.54	0.58	0.32	0.34	0.22	0.1	0.08	0.13	0.42	NA	NA	0.65	NA	0.64	NA	0.92
1819	NA	0.4	0.12	0.23	0.41	0.48	0.3	0.3	0.3	0.1	0.1	0.15	0.43	NA	NA	0.44	NA	0.77	NA	0.96
1820	NA	0.38	0.16	0.27	0.37	0.34	0.26	0.22	0.24	0.09	0.01	0.08	0.47	NA	NA	0.35	NA	0.93	NA	0.81
1821	NA	0.37	0.15	0.28	0.44	0.29	0.19	0.19	0.21	0.1	0.06	0.1	0.46	NA	NA	0.44	NA	0.86	NA	0.72
1822	NA	0.5	0.16	0.18	0.54	0.44	0.23	0.23	0.23	0.15	0.07	0.13	0.48	NA	NA	0.68	0.94	0.89	NA	0.86
1823	NA	0.5	0.12	0.2	0.54	0.42	0.33	0.25	0.25	0.2	0.14	0.08	0.44	NA	NA	0.58	0.82	0.76	NA	0.94
1824	NA	0.66	0.15	0.23	0.54	0.47	0.33	0.32	0.33	0.35	0.19	0.21	0.73	NA	NA	0.87	0.97	0.99	NA	1.34
1825	NA	0.58	0.2	0.31	0.62	0.6	0.41	0.37	0.34	0.31	0.15	0.19	0.76	NA	NA	1.05	0.99	0.97	NA	1.15
1826	NA	0.47	0.16	0.23	0.47	0.57	0.38	0.42	0.33	0.23	0.09	0.09	0.58	0.86	NA	1.06	0.73	0.69	NA	0.8
1827	NA	0.65	0.2	0.29	0.53	0.51	0.39	0.39	0.34	0.27	0.09	0.15	0.68	1	0.96	0.97	1	0.86	NA	0.88
1828	NA	0.51	0.27	0.33	0.47	0.61	0.36	0.41	0.36	0.26	0.09	0.13	0.64	1.1	0.86	0.9	1.01	1.01	NA	1.07
1829	NA	0.49	0.3	0.48	0.46	0.5	0.41	0.37	0.47	0.3	0.1	0.13	0.73	1.17	0.86	0.98	1	1.1	NA	1.08
1830	NA	0.47	0.2	0.4	0.35	0.41	0.26	0.29	0.33	0.26	0.1	0.12	0.62	1.1	0.79	0.83	1.02	1.1	NA	0.86
1831	NA	0.49	0.18	0.37	0.39	0.39	0.29	0.38	0.38	0.34	0.1	0.13	0.72	1.36	0.96	0.97	0.95	1.06	NA	1.02
1832	NA	0.38	0.22	0.33	0.32	0.37	0.36	0.39	0.4	0.3	0.12	0.16	0.7	1.33	0.95	0.92	0.75	0.79	NA	0.89
1833	NA	0.26	0.2	0.26	0.58	0.51	0.41	0.4	0.44	0.39	0.12	0.16	0.74	1.2	0.76	0.78	0.69	0.69	NA	1.01
1834	NA	0.27	0.17	0.24	0.42	0.39	0.34	0.29	0.34	0.24	0.13	0.13	0.74	0.95	0.61	0.66	0.57	0.59	NA	0.99
1835	NA	0.38	0.08	0.13	0.33	0.52	0.38	0.27	0.39	0.3	0.08	0.1	0.51	0.82	0.62	0.68	0.55	0.54	NA	1.14
1836	NA	0.35	0.24	0.26	0.31	0.37	0.35	0.29	0.33	0.19	0.17	0.12	0.65	0.77	0.64	0.68	0.54	0.51	NA	0.76
1837	NA	0.42	0.22	0.28	0.3	0.4	0.36	0.3	0.45	0.31	0.19	0.18	0.68	0.71	0.71	0.79	0.78	0.68	NA	0.78
1838	NA	0.66	0.2	0.32	0.42	0.46	0.35	0.32	0.55	0.44	0.19	0.16	0.84	0.92	0.81	0.84	0.77	0.64	NA	1.31
1839	NA	0.39	0.16	0.23	0.3	0.38	0.39	0.33	0.48	0.34	0.16	0.19	0.67	0.75	0.65	0.77	0.54	0.52	NA	1.01
1840	NA	0.47	0.16	0.16	0.21	0.26	0.3	0.33	0.53	0.41	0.13	0.15	0.86	0.85	0.55	0.68	0.86	0.62	NA	1.04
1841	NA	0.49	0.16	0.23	0.26	0.25	0.33	0.26	0.37	0.22	0.16	0.15	0.83	0.73	0.63	0.72	0.82	0.66	NA	1.18
1842	NA	0.54	0.31	0.48	0.4	0.26	0.29	0.33	0.47	0.47	0.24	0.2	1.04	0.79	0.66	0.71	0.74	0.63	NA	1.32
1843	NA	0.47	0.36	0.4	0.31	0.26	0.3	0.28	0.4	0.47	0.19	0.2	0.91	0.64	0.57	0.62	0.98	0.68	NA	0.93
1844	NA	0.41	0.34	0.4	0.36	0.37	0.36	0.33	0.53	0.42	0.25	0.36	0.88	0.76	0.62	0.64	0.82	0.54	NA	1
1845	NA	0.54	0.34	0.44	0.45	0.45	0.27	0.33	0.64	0.58	0.19	0.27	1.03	0.79	0.88	0.77	0.99	0.53	1.09	1.1
1846	NA	0.69	0.39	0.47	0.43	0.47	0.36	0.44	0.82	0.68	0.2	0.21	1.22	0.93	1.07	1.12	1	0.68	1.54	1.46
1847	NA	0.68	0.19	0.33	0.42	0.37	0.26	0.3	0.72	0.64	0.22	0.15	0.81	0.62	0.8	0.86	0.9	0.8	1.1	0.98
1848	NA	0.62	0.27	0.36	0.48	0.4	0.26	0.32	0.54	0.58	0.16	0.17	0.88	0.79	0.86	0.82	0.9	0.77	1.11	1.27
1849	NA	0.59	0.26	0.3	0.47	0.45	0.27	0.33	0.49	0.63	0.05	0.07	1	0.89	1.05	0.9	0.84	0.8	1.18	1.11
1850	NA	0.56	0.3	0.37	0.45	0.42	0.33	0.33	0.37	0.7	0.22	0.2	0.96	0.75	1.01	0.95	0.99	0.82	0.97	1.05
1851	NA	0.5	0.24	0.31	0.33	0.31	0.21	0.22	0.32	0.73	0.11	0.08	0.9	0.76	0.92	0.91	0.74	0.65	1.24	1.17
1852	NA	0.57	0.21	0.26	0.32	0.36	0.18	0.21	0.33	0.58	0.15	0.14	0.76	0.67	0.95	0.89	0.5	0.55	1.17	1.1
1853	NA	0.44	0.21	0.25	0.29	0.31	0.24	0.25	0.33	0.54	0.12	0.09	0.67	0.55	0.93	0.82	0.57	0.68	1.21	1.08
1854	NA	0.61	0.16	0.2	0.33	0.25	0.25	0.23	0.37	0.52	0.07	0.1	0.68	0.63	0.9	0.92	0.59	0.75	1.04	0.98
1855	NA	0.49	0.16	0.22	0.33	0.27	0.25	0.19	0.35	0.48	0.1	0.12	0.68	0.54	1	0.93	0.49	0.59	0.94	0.86
1856	NA	0.51	0.16	0.23	0.33	0.26	0.25	0.25	0.4	0.52	0.13	0.12	0.67	0.63	1	0.82	0.53	0.61	0.76	0.71
1857	NA	0.45	0.23	0.22	0.37	0.21	0.23	0.22	0.54	0.72	0.13	0.13	0.62	0.59	1.22	1.07	0.56	0.74	1.21	0.91
1858	NA	0.38	0.08	0.09	0.32	0.3	0.27	0.29	0.64	0.91	0.08	0.09	0.63	0.6	1.1	1.15	0.59	0.84	1.06	1.02
1859	0.33	0.2	0.1	0.14	0.24	0.19	0.2	0.17	0.58	0.86	0.06	0.01	0.73	0.86	1.03	1.39	0.59	0.7	0.98	0.92
1860	0.65	0.53	0.13	0.18	0.36	0.36	0.22	0.24	0.66	1.02	0.13	0.2	0.72	0.79	1.18	1.32	0.81	0.88	1.07	1.06
1861	0.52	0.33	0.17	0.23	0.26	0.26	0.21	0.24	0.47	0.57	0.12	0.1	0.57	0.8	1.2	1.34	0.62	0.77	1.01	1.08
1862	0.6	0.54	0.27	0.35	0.41	0.47	0.25	0.27	0.88	0.76	0.17	0.13	0.43	0.9	1.23	1.29	0.6	0.9	1.07	1.14
1863	0.41	0.36	0.3	0.44	0.35	0.38	0.26	0.24	1.18	0.57	0.12	0.11	0.65	1.45	1.17	1.33	0.65	1.04	1.24	1.11
1864	0.41	0.34	0.33	0.45	0.57	0.53	0.22	0.23	1.84	0.48	0.18	0.14	0.85	1.11	0.97	0.79	0.89	1.2	1.06	0.83
1865	0.3	0.27	0.3	0.24	0.77	0.58	0.21	0.22	2.86	1.17	0.16	0.13	1.57	1.55	1.49	2.11	1.24	2.51	0.95	0.94
1866	0.48	0.4	0.76	1.3	1.73	1.49	0.62	0.5	4.39	2.87	0.35	0.38	2.7	2.52	2.44	3.11	2.12	3.41	1.92	1.77
1867	0.79	0.76	0.92	1.64	1.77	2.74	1.18	0.77	4.11	2.92	0.86	0.76	3.57	3.66	4.15	4.36	3.03	4.01	2.43	2.3
1868	0.58	0.54	1.07	1.01	1.37	2.04	1.79	1.49	2.19	1.43	1.04	0.89	2.74	3.46	3.6	4.64	2.43	3.67	2.15	2.04
1869	0.82	0.75	1.64	1.17	1.67	2.58	2.64	1.97	2.64	1.91	2.43	1.13	2.77	3.2	3.99	3.8	2.71	3.86	2.6	2.36
1870	0.77	0.82	1.77	1.6	1.53	1.99	2.63	2.02	3.2	2.61	2.3	1.75	2.73	3.27	3.87	4.03	2.41	3.62	2.36	2.71
1871	0.74	0.59	1.52	1.47	1.43	1.7	2.58	1.97	2.93	2.68	2.08	1.23	2.4	2.72	3.3	3.35	1.98	2.89	2.3	1.96
1872	0.88	0.65	1.77	1.92	1.21	1.29	2.8	1.78	3.54	2.74	2.19	1.17	1.17	2.99	3.55	3.24	2.1	2.82	2.09	1.62
1873	0.92	0.67	2.03	1.86	1.2	1.37	3.09	1.65	3.48	3.21	2.78	1.37	1.38	2.57	3.24	3.38	2.38	2.78	2.15	1.6
1874	0.86	0.63	1.88	1.76	1.23	1.3	2.83	1.65	3.38	3.23	2.74	1.32	1.36	1.87	2.63	2.85	1.92	2.39	1.95	1.76
1875	1.14	0.88	2.17	2.09	1.22	1.36	3.46	2.36	4.95	4.43	2.27	1.21	1.15	2.3	2.96	3.24	2.1	2.5	2.02	2.06
1876	1.04	0.86	2.06	1.93	0.97	1.46	3.07	2.14	4.45	4.04	2.3	1.28	1.42	2.14	2.89	2.83	1.74	2.55	2.15	1.94
1877	1	0.69	1.49	1.57	1.03	1.45	2.33	1.81	3.86	3.97	1.53	0.95	1.27	1.95	2.57	2.33	1.83	2.36	1.91	1.38
1878	1.34	0.84	1.4	1.45	1.14	1.67	2.34	2.19	4.4	4.18	1.33	0.92	1.37	2.17	2.72	2.23	2.02	2.31	2.43	2.51
1879	1.05	0.82	1.18	0.82	0.92	1.04	1.94	1.41	3.27	2.96	0.92	0.79	1.39	1.48	2.12	2.05	1.42	1.75	1.49	1.8
1880	1.03	0.66	1.01	1	0.91	0.98	1.82	1.72	3.17	3.09	0.97	0.58	1.42	1.66	1.76	2.17	1.63	1.62	1.74	1.72
1881	1.18	0.74	0.97	1.07	1.13	1.07	1.29	1.84	2.6	2.59	1.08	0.87	1.41	1.7	1.75	2.04	1.43	1.63	1.66	1.69
1882	1.49	0.78	1.28	1.17	1.28	1	1.74	1.63	2.64	2.6	1.04	1.07	1.27	1.47	1.52	1.71	1.36	1.38	1.58	2.02
1883	0.81	0.66	0.76	0.73	0.85	0.88	1.21	1.11	2.02	1.94	0.72	0.64	0.96	1.22	1.49	1.58	0.82	1.03	1	1.23
1884	0.65	0.51	0.73	0.63	0.64	0.71	1.09	1	1.82	1.69	0.55	0.46	0.94	0.95	1.62	1.63	0.95	0.76	0.69	0.96
1885	0.76	0.67	0.72	0.56	0.84	0.92	1.39	1.4	2.16	1.98	0.73	0.74	1.15	1.32	1.81	1.66	1.06	1.02	1.03	1.14
1886	0.51	0.77	0.74	0.61	0.67	0.77	1.23	1.03	1.89	1.66	0.68	0.52	0.9	1.03	1.69	1.7	1.02	0.89	0.93	1
1887	1.08	0.9	1.04	0.81	0.91	1.17	1.88	1.58	2.54	1.82	1.12	0.59	1.03	1.27	2.38	2.39	1.25	1.1	1.23	1.64
1888	1.07	0.91	1.04	0.88	1.13	1.43	1.51	1.45	1.85	1.67	1.28	0.76	1.06	1.42	2.13	2.36	1.53	1.23	1.34	1.53
1889	1.13	0.86	1.12	0.79	1.19	1.24	1.5	1.56	2.72	2.22	1.28	0.74	1.1	1.75	2.21	2.36	1.49	1.31	1.55	1.78
1890	1.39	1.06	1.16	0.92	1.15	1.16	1.45	1.48	2.62	2.54	1.16	0.61	1.21	1.84	2.47	2.71	1.48	1.16	1.6	1.42
1891	1.05	0.99	1.06	0.75	0.93	1.17	1.18	1.37	1.81	2.09	1.06	0.62	1.11	1.69	2.13	2.34	1.39	1.4	1.44	1.34
1892	1.12	1.04	0.97	0.73	0.68	0.86	1.15	1.15	1.65	2.07	0.96	0.54	1.14	1.59	1.9	2.13	1.26	1.32	1.31	1.56
1893	1.13	0.93	0.96	0.76	0.72	0.87	1.38	1.28	1.36	1.73	0.86	0.67	1.1	1.52	1.98	1.96	1.35	1.04	1.54	1.47
1894	1.16	1.03	1.16	0.84	0.71	0.8	0.94	1.17	1.24	1.4	0.72	0.49	1.05	1.21	2.02	1.9	1.25	1.42	1.28	1.46
1895	1.38	1.35	1.26	1.12	0.99	1.16	1.06	1.32	1.54	1.69	1.1	0.78	1.21	1.47	2.36	2.13	1.58	1.39	1.65	1.79
1896	1.2	1.21	1.24	1	0.82	1.03	1.03	1.17	1.17	1.59	0.78	0.6	1.11	1.35	2.11	1.93	1.53	1.55	1.7	1.77
1897	1.34	1.57	1.24	0.88	0.86	0.96	1.1	1.07	1.13	1.18	0.76	0.59	1.22	1.29	2.18	2.15	1.44	1.44	2.02	2
1898	1.21	1.48	0.98	0.72	0.62	0.82	0.71	0.82	1.07	0.87	0.6	0.44	1.08	1.31	2.18	2.2	1.34	1.16	1.98	1.99
1899	1.13	1.51	1.39	0.99	0.57	0.64	0.75	0.93	0.82	0.89	0.75	0.56	1.01	1.21	1.91	2.05	1.13	0.91	1.47	1.43
1900	0.94	0.86	1.13	0.72	0.54	0.52	0.82	0.83	0.76	0.86	0.79	0.52	0.96	1.06	1.49	1.56	0.96	0.7	1.41	1.07
1901	0.92	1.11	1.14	0.82	0.57	0.45	0.74	0.75	0.67	0.76	0.65	0.37	0.86	0.96	1.66	1.75	1.03	0.79	1.52	1.22
1902	0.82	1.2	1.14	0.71	0.47	0.47	0.74	0.77	0.48	0.69	0.55	0.37	0.88	1.16	1.83	1.77	1.3	0.9	1.44	1.37
1903	1.03	1.24	1.12	0.96	0.72	0.73	0.86	0.89	0.7	1.07	0.55	0.42	0.96	1.18	1.86	1.64	1.3	0.86	1.27	1.43
1904	0.96	1.44	1.32	1.19	0.61	0.7	0.97	0.99	0.82	1.03	0.75	0.44	1.22	1.34	1.99	1.94	1.34	1.03	1.52	1.42
1905	0.78	1.12	1.37	0.89	0.62	0.78	1.01	1.04	0.63	0.82	0.68	0.4	1.03	1.22	1.57	1.7	1.15	0.99	1.07	1.13
1906	0.93	1.1	1.18	0.81	0.48	0.56	0.81	0.86	0.8	0.85	0.58	0.3	0.89	0.92	1.24	1.34	1.34	0.98	0.95	1.13
1907	0.95	1.26	1.31	1.04	0.47	0.55	0.79	0.78	0.96	0.98	0.51	0.33	1.08	1.12	1.45	1.62	1.29	0.92	1.05	1.44
1908	1.01	1.27	1.49	0.92	0.51	0.66	1.01	0.9	1.14	1.24	0.55	0.36	1.17	1.39	1.48	1.78	1.34	1.1	1.3	1.34
1909	0.92	1.18	1.32	0.86	0.45	0.53	0.75	0.78	1.15	1.21	0.4	0.26	0.83	1.1	1.59	1.83	1.32	0.91	1.65	1.55
1910	1	1.1	1.42	0.72	0.39	0.61	0.54	0.69	1.21	1.12	0.37	0.26	0.78	0.93	1.76	1.78	1.46	1.04	1.62	1.56
1911	0.91	0.95	1.11	0.65	0.43	0.49	0.68	0.63	1.12	1.1	0.36	0.24	0.68	0.9	1.7	1.76	1.26	1.01	1.45	1.19
1912	0.87	1.19	1.24	0.78	0.51	0.54	0.63	0.68	0.95	0.91	0.28	0.25	0.75	0.9	1.51	1.89	1.11	0.99	1.35	1.18
1913	0.91	1	1.2	1.01	0.52	0.47	0.62	0.62	0.85	0.79	0.32	0.32	0.62	0.86	1.32	1.42	1.06	1.02	1.03	1.06
1914	0.97	1.1	1.09	0.72	0.35	0.41	0.58	0.66	0.73	0.57	0.24	0.22	0.7	0.72	1.38	1.41	0.9	0.86	0.78	0.76
1915	1.1	1.37	1.28	0.86	0.53	0.58	0.69	0.55	0.72	0.72	0.3	0.29	0.91	0.98	1.55	1.71	1.01	1.15	1.21	1.43
1916	1.1	1.32	1.45	0.87	0.46	0.48	0.69	0.64	0.9	0.92	0.26	0.23	0.86	0.76	1.51	1.38	1.1	1.08	1.28	1.7
1917	1.1	1.3	1.18	0.99	0.54	0.6	0.82	0.61	0.9	0.89	0.38	0.36	1.06	0.99	1.53	1.54	1.24	1.28	1.03	1.04
1918	1.29	1.5	1.33	0.99	0.36	0.36	0.68	0.53	0.85	0.78	0.23	0.36	0.73	0.73	1.31	1.45	0.96	0.91	1.08	1.07
1919	1.22	1.73	1.34	1.21	0.34	0.37	0.68	0.5	1.02	0.97	0.32	0.37	0.95	1.01	1.38	1.7	1.14	1.22	1.14	1.1
1920	1.52	2.01	1.38	1.06	0.35	0.45	0.68	0.67	0.94	0.78	0.29	0.29	0.88	1.2	1.7	1.96	1.18	1.44	1.1	1.44
1921	1.37	1.69	1.17	1.07	0.46	0.49	0.65	0.65	0.86	0.66	0.35	0.29	0.76	1.2	1.86	1.98	1.1	1.24	1.36	1.6
1922	1.2	1.46	1	0.85	0.64	0.49	0.64	0.64	1.03	0.84	0.33	0.3	0.88	1.18	1.56	1.59	1.15	1.08	1.18	1.46
1923	1.3	1.63	1.32	1	0.52	0.5	0.76	0.58	1.13	0.72	0.44	0.28	0.75	0.98	1.41	1.66	1.02	0.97	1.14	1.32
