# Fischer - Nordrhein-Westfalen/Köln-Bonner Bucht drk02 - FASY - ITRDB GERM198
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16715
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16715.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ198-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ198-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ198.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ198.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Köln-Bonner Bucht drk02 - FASY - ITRDB GERM198
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Köln-Bonner Bucht drk02
#   Location: Germany
#   Northernmost_Latitude: 50.7833
#   Southernmost_Latitude: 50.7833
#   Easternmost_Longitude: 6.8333
#   Westernmost_Longitude: 6.8333
#   Elevation_m: 155
#--------------------
# Data_Collection
#   Collection_Name: GERM198
#   First_Year: 1864
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drk0210m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0210m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0209m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0209m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0208m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0208m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0207m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0207m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0206m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0206m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0205m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0205m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0204m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0204m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0203m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0203m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0202m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0202m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drk0201m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drk0201m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drk0210m_raw	drk0209m_raw	drk0208m_raw	drk0207m_raw	drk0206m_raw	drk0205m_raw	drk0204m_raw	drk0203m_raw	drk0202m_raw	drk0201m_raw
1942	3.29	5.1	6.84	6.76	4.1	3.37	6.84	9.48	4.77	7.24
1943	3.66	4.78	5.15	5.16	4.37	2.86	4.63	8.04	4.2	6.59
1944	3.9	4.74	5.54	5.71	4.03	2.98	6.47	6.14	4.33	6.66
1945	3.9	4.62	5.6	5.91	4.03	2	4.06	7.76	3.94	6.66
1946	4.88	3.78	5.59	5.19	5.04	1.64	3.75	7.66	3.14	6.18
1947	2.51	2.02	2.95	2.41	2.84	0.99	1.4	3.14	1.46	3.29
1948	1.52	0.87	0.84	0.83	1.29	0.44	1.01	1.09	0.57	0.59
1949	2.26	2.59	3.54	2.06	3.24	1.4	1.96	2.37	2.24	1.87
1950	2.04	3.5	3.89	3.26	2.88	1.65	1.76	3.71	3.4	4.32
1951	3.31	4.46	6.42	5.79	4.88	2.96	2.33	5.56	10	6.66
1952	3.26	4.36	4.56	4.99	3.92	2.86	1.58	4.6	5.6	5.3
1953	4.02	5.62	6.13	6.77	4.81	2.66	2.2	6.66	5.66	8.6
1954	2.59	5.42	7.7	6.9	5.23	3.2	1.7	6.58	7.73	8.07
1955	3.82	5.24	6.76	6.11	5.07	2.87	1.38	6.24	7.93	9.3
1956	3.19	4.49	6	5.65	3.33	2.5	1.34	4.4	6.12	7.28
1957	3.2	3.94	4.7	4.01	2.88	2.03	1.5	4.28	4.72	7.31
1958	5.52	5.4	8.9	5.89	4.47	3.38	3.08	5.83	7.16	8.19
1959	2.82	2.7	3.72	2.86	1.98	1.4	1.05	2.65	3.09	3.92
1960	4.76	2.01	2.68	2.5	2.32	1.4	1.86	2.5	1.84	2.33
1961	5.85	5.1	6.72	4.96	4.68	4.46	3.66	5.56	4.1	5.18
1962	5.1	5.64	8.46	5.75	4.69	4.82	3.13	7.3	4.58	6.91
1963	3.12	4.05	8.39	4.94	3.46	3.68	2.7	6.34	5.33	5.82
1964	3.52	4.4	7.28	4.55	3.58	2.92	2.32	6.72	4.18	5.46
1965	5	7.37	8.02	6.08	4.12	3.6	5.84	8.14	5.09	8.3
1966	3.9	6.64	8.8	5.94	5.81	3.22	4.05	7.36	4.33	7
1967	3.96	6.72	8.49	5.33	5.56	3.15	3.11	6.76	5.7	6.8
1968	3.84	7.04	10.1	5.41	5.88	2.08	4.3	7.5	5.86	8.14
1969	3.19	5.46	6.98	4.12	4.9	1.76	3.38	6.29	4.65	6.6
1970	4.42	4.1	7.04	5.33	5.49	1.8	3.56	7.76	5.08	7.48
1971	4.74	3.86	5.6	4.59	4.57	0.84	2.25	6.16	3.58	6.02
1972	4.5	4.58	5.6	4.23	5.16	1.1	2.34	5.72	3.5	6.12
1973	3.01	3.96	4.92	3.51	4.23	1.09	2.4	4.72	3.53	5.34
1974	4.44	2.83	2.93	2.25	3.68	1.22	3.71	4.07	3.36	2.92
1975	5.76	3.74	4.32	2.62	4.09	1.78	3.98	4.16	4.15	3.96
1976	1.52	1.38	1.78	1.33	1.74	0.7	1.28	1.58	1.71	1.65
1977	1.64	2.08	1.86	0.39	1.94	0.94	3.41	1.88	2.11	2.5
1978	2.58	3.15	2.86	1.22	3.67	1.1	3.5	2.97	1.8	3.74
1979	3.45	3.46	3.68	2.24	4.54	0.98	3.12	4.38	2.65	4.45
1980	2.5	4.54	3.36	3.07	4.59	1.4	2.65	5.38	2.24	4.05
1981	3.3	3.57	2.15	1.72	3.7	0.97	2.22	2.98	2.04	3.08
1982	5.2	3.28	2.82	1.49	4.27	1.11	2.1	4.52	3.1	4.46
1983	4.42	2.8	1.78	1.27	3.79	1.01	1.12	3.74	1.76	3.59
1984	5.5	3.8	3.06	1.53	4.78	1.21	2.16	4.38	1.64	4
1985	3.9	4.06	5.3	2.01	4.92	1.37	1.57	5.33	2.29	5.17
1986	2.16	2.18	3.42	0.84	3.41	0.96	0.76	3.38	1.36	3.15
1987	2.76	3.74	6.5	1.34	5	1.54	1.62	4.18	2.2	6.25
1988	3.54	3.22	6.46	1.46	4.38	1.68	2.07	3.54	1.78	4.08
1989	2.58	2.24	4.56	1.04	3.53	1.42	1.96	3.08	0.94	2.78
1990	0.9	1.95	1.35	0.42	1.48	0.99	1.48	0.8	0.7	1.52
1991	1.06	2.9	1.34	0.4	2.67	1.09	2.74	2.12	1.7	2.4
1992	1.99	2.12	3.72	1.22	4.28	1.36	4.03	3.92	1.58	2.68
1993	1.74	2.2	4.18	0.99	4.53	1.68	3.22	4.1	1.28	2.96
1994	2.58	3.52	5.14	1.22	4.95	1.86	3.83	5.24	0.76	3.22
1995	3.54	2.2	4.54	0.53	3.53	1.6	3.56	3.72	0.4	2.92
1996	2.12	1.51	2.2	0.33	1.74	1.04	1.37	2	0.22	2.07
1997	3.21	2.67	3.34	0.71	3.34	1.1	3.12	3.34	0.45	4.06
1998	2.77	1.75	3.28	1	3.56	1.66	2.26	4.85	0.57	3.13
1999	2.46	2.32	4	0.82	3.2	2.09	1.91	5.3	0.76	3.88
2000	1.14	0.52	1.05	0.37	0.83	0.93	1.09	2.67	0.46	1.05
2001	2.72	1.45	2.41	0.64	2.25	1.85	2.01	4.52	0.72	3.2
2002	2.28	1.82	2	0.7	2.37	1.78	1.93	4.74	0.88	2.94
2003	1.46	2.84	3.84	0.63	3.27	2.11	NA	3.76	1.54	4.03
2004	0.69	0.9	1.53	0.27	2.31	1.68	NA	3.76	1.04	2.04
2005	0.96	1.66	2.72	0.33	2.64	2.4	NA	2.93	1.37	2.22
