# Bräker - Brüschholz AB - FASY - ITRDB SWIT199
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10770
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10770.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit199-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit199-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit199.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit199.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Bräker - Brüschholz AB - FASY - ITRDB SWIT199
#--------------------
# Investigators
#   Investigators: Bräker, O.U.; Zingg, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: European Journal of Forest Research
#   Published_Title: Evaluation of the forest growth model SILVA along an elevational gradient in Switzerland
#   Published_Date_or_Year: 2006
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s10342-005-0076-4
#   Full_Citation: Schmid, S., A. Zingg, P. Biber, and H. Bugmann. 2006. Evaluation of the forest growth model SILVA along an elevational gradient in Switzerland. European Journal of Forest Research, Vol. 125, Number 1, pp. 43-55, DOI: 10.1007/s10342-005-0076-4 
#   Abstract: The semi-empirical single-tree model SILVA 2.2 has been developed and parameterised using forest research and inventory data from Germany that range from the colline to the montane zone. The focus of the model evaluation presented in this study was to test the applicability of the model for the main Swiss forest types and at elevations ranging from the colline to the upper subalpine zone. To this end, SILVA was initialized using data from long-term forest yield research plots. The results at the end of the 30-year simulation were compared with observed data. The analysis of the results at each test site showed that there were no significant differences in model performance between forest types. However, the deviation between simulated and observed growth depended strongly on the elevational zone, i.e., on climate. As expected, the best results were found in the colline zone, for which the model had been calibrated, whereas the upper subalpine sites revealed the strongest differences. The quality of the data regarding forest structure that were available for model initialization had a strong impact on the simulation results, mainly at high-elevation zones (i.e., supalpine and upper subalpine). We conclude that SILVA 2.2 is a suitable tool to estimate the development of single trees and standing volume for a large fraction of the forests in Switzerland. However, extreme climate conditions should be avoided with the model, and the availability of detailed stand structure information is a key priority that has a strong effect on the quality of the simulation results. 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Brüschholz AB
#   Location: Switzerland
#   Northernmost_Latitude: 47.3333
#   Southernmost_Latitude: 47.3333
#   Easternmost_Longitude: 7.9167
#   Westernmost_Longitude: 7.9167
#   Elevation_m: 475
#--------------------
# Data_Collection
#   Collection_Name: SWIT199
#   First_Year: 1882
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AB0211ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB0211ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB0211OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB0211OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB0993ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB0993ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB0993OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB0993OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB1816ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB1816ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB1816OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB1816OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB2511ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB2511ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB2511OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB2511OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB2965ON_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB2965ON; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AB2965OS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AB2965OS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AB0211ON_raw	AB0211OS_raw	AB0993ON_raw	AB0993OS_raw	AB1816ON_raw	AB1816OS_raw	AB2511ON_raw	AB2511OS_raw	AB2965ON_raw	AB2965OS_raw
1961	0.97	2.32	0.42	0.35	2.69	1.4	2.06	1.75	3.06	1.62
1962	1	1.76	0.1	0.11	2.2	1.44	1.39	1.06	2.21	1.34
1963	0.83	1.35	0.18	0.2	2.27	1.71	1.57	1.29	1.6	1.06
1964	0.77	1.71	0.12	0.15	2.57	1.43	2.52	1.49	1.64	1.29
1965	0.7	1.54	0.12	0.21	3.33	1.77	2.25	1.55	1.31	1.22
1966	0.67	1.51	0.11	0.18	3.04	1.63	2.24	1.54	1.91	1.31
1967	0.85	1.79	0.15	0.1	2.51	1.6	2.94	1.68	2.4	1.41
1968	0.71	2.08	0.14	0.13	2.52	1.86	2.7	1.78	2.07	1.48
1969	0.75	2.62	0.2	0.14	2.59	1.91	3.35	2.18	2.67	2.12
1970	0.46	1.77	0.35	0.19	1.7	1.33	2.35	2.03	2.9	2.35
1971	0.44	1.37	0.54	0.42	2.47	1.82	2.31	2.56	3.14	1.94
1972	0.48	1.28	0.45	0.53	2.39	2.02	2.63	2.61	2.68	2.21
1973	0.73	1.41	0.38	0.35	2.52	2.08	3.04	1.92	2.05	2.1
1974	0.59	1.15	0.1	0.06	3.01	2.02	3.33	2.2	1.65	2.23
1975	0.62	1.46	0.37	0.23	2.77	2.26	4.1	2.7	1.85	2.68
1976	0.69	1.27	0.2	0.25	1.67	1.6	2.76	2.21	1.27	1.57
1977	0.47	0.89	0.13	0.15	2.68	2.24	3.57	2.69	0.94	0.56
1978	0.72	1.09	0.44	0.51	2.76	2.4	4	2.37	1.33	1.09
1979	1.19	1.83	0.52	0.53	2.71	1.72	3.15	2.74	1.83	1.94
1980	1.33	1.12	0.64	0.61	3.03	1.88	3.74	3.56	2.68	2.62
1981	1.13	0.75	0.67	0.57	2.39	1.74	2.68	2.66	1.82	1.37
1982	0.5	0.53	0.58	0.76	2.88	2.52	2.18	2.99	1.68	1.28
1983	0.89	0.75	1.2	0.84	3.22	2.79	3.02	3.61	1.73	2.01
1984	0.45	0.57	1.19	0.98	2.13	2.16	1.66	3.34	1.27	0.83
1985	0.44	0.5	1	0.87	2.75	2.6	2.25	3.46	1.74	1.5
1986	0.57	0.81	1.43	1.2	2.26	2.16	2.22	3.31	1.69	2.16
1987	0.68	0.76	1.38	1.06	2.89	3.04	3.07	3.59	1.45	0.94
1988	0.8	0.89	1.58	0.79	3.64	2.79	3.13	3.13	1.91	1.33
1989	0.28	0.3	2.06	1.35	2.21	2.42	1.7	2.74	1.36	1.1
1990	0.59	0.65	1.59	1.05	2.42	3.51	2.87	3.8	1.34	0.33
1991	0.46	0.67	2.31	1.09	0.73	2.2	1.57	2.39	1.57	0.82
1992	0.46	0.78	1.57	0.72	0.7	1.91	2.14	2.3	1.28	0.88
1993	0.71	1.47	1.51	1.07	1.67	2.54	2.22	2.6	1.72	1.47
1994	0.49	1.22	NA	NA	1.01	2.05	2.41	3.05	1.34	1.3
