# Fischer - Nordrhein-Westfalen/Siebengebirge drb34 - QUPE - ITRDB GERM171
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16687
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16687.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ171-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ171-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ171.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ171.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Siebengebirge drb34 - QUPE - ITRDB GERM171
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Siebengebirge drb34
#   Location: Germany
#   Northernmost_Latitude: 50.6833
#   Southernmost_Latitude: 50.6833
#   Easternmost_Longitude: 7.2167
#   Westernmost_Longitude: 7.2167
#   Elevation_m: 280
#--------------------
# Data_Collection
#   Collection_Name: GERM171
#   First_Year: 1890
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.
#   Common_Name: durmast oak
#   Tree_Species_Code: QUPE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drb3413m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3413m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3412m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3412m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3410m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3410m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3408m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3408m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3407m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3407m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3406m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3406m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb3404m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb3404m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drb3413m_raw	drb3412m_raw	drb3410m_raw	drb3408m_raw	drb3407m_raw	drb3406m_raw	drb3404m_raw
1987	1.37	2.62	0.7	1.76	1.8	2.02	1
1988	0.32	1.88	0.78	1.9	0.8	1.18	1.4
1989	0.59	2.84	0.77	2.08	1.24	1.62	1.04
1990	0.73	3	0.5	2.47	2.02	1.8	1.64
1991	0.58	2.24	0.66	2.62	1.44	1.72	0.78
1992	0.47	2.12	0.85	2.56	1.75	2.1	1.15
1993	0.8	1.36	0.84	2.88	2.01	1.5	1.02
1994	1.52	2.46	1.42	2.65	2.36	2.52	3.54
1995	1.18	2.18	0.67	2.56	1.76	1.77	3.23
1996	0.35	1.04	0.46	2.18	1.08	0.62	1.54
1997	0.29	1.18	0.76	2.79	1.44	1.44	2.7
1998	0.13	0.86	0.7	2.25	1.52	1.68	2.24
1999	0.13	0.7	0.63	2.3	1.34	1.3	2.48
2000	0.15	1.01	0.52	2.04	1.16	1.66	1.66
2001	0.16	1.55	0.72	3.06	1.33	2.12	3.96
2002	0.14	1.28	0.46	2.88	0.95	2.08	3.27
2003	0.09	1.36	0.52	2.92	1.43	2.11	4.03
2004	0.13	1.32	0.54	2.51	1.2	2.34	3.28
2005	0.16	0.92	0.5	2.16	1.12	1.04	1.46
