# Richter - Cuenca Buenache - PINI - ITRDB SPAI029
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4241
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4241.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai029-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai029-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai029.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai029.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Richter - Cuenca Buenache - PINI - ITRDB SPAI029
#--------------------
# Investigators
#   Investigators: Richter, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cuenca Buenache
#   Location: Spain
#   Northernmost_Latitude: 40.15
#   Southernmost_Latitude: 40.15
#   Easternmost_Longitude: -1.9
#   Westernmost_Longitude: -1.9
#   Elevation_m: 1385
#--------------------
# Data_Collection
#   Collection_Name: SPAI029
#   First_Year: 1711
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## E160201A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160201A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160201B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160201B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160202B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160202B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160202C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160202C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160203A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160203A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160203B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160203B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160204A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160204A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160204B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160204B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160204C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160204C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160205A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160205A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160205B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160205B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160205C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160205C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	E160201A_raw	E160201B_raw	E160202B_raw	E160202C_raw	E160203A_raw	E160203B_raw	E160204A_raw	E160204B_raw	E160204C_raw	E160205A_raw	E160205B_raw	E160205C_raw
1893	1.26	1	0.66	1.11	0.84	0.76	0.47	0.82	0.47	NA	NA	0.48
1894	1.49	0.89	0.61	1.48	0.88	0.99	0.32	0.69	0.32	NA	NA	0.42
1895	1.32	1.07	0.74	1.84	1.07	1.1	0.45	0.69	0.45	NA	NA	0.31
1896	1.04	0.98	0.9	1.53	1.78	1.76	0.54	0.87	0.54	NA	NA	0.42
1897	1.05	1.17	0.92	1.51	1.69	1.65	0.51	0.92	0.51	NA	NA	0.26
1898	0.93	1.04	0.67	0.82	1.06	1.61	0.5	0.69	0.5	NA	NA	0.44
1899	0.72	1.13	0.74	1.04	1.12	1.55	0.43	0.69	0.43	NA	NA	0.27
1900	0	0.53	0.33	0.78	0.54	0	0.09	0	0.09	NA	NA	0.21
1901	0.51	0.67	0.44	0.8	0.53	0.44	0.34	0.23	0.34	NA	NA	NA
1902	0.96	0.79	1.04	1.34	1.21	1.07	0.63	0.61	0.63	NA	NA	NA
1903	1.27	1.18	1.7	1.71	1.87	1.82	0.77	0.73	0.77	NA	NA	NA
1904	0.84	1.05	1.03	1.3	1.28	1.04	0.56	0.65	0.56	NA	NA	NA
1905	0.72	0.87	1.01	0.7	0.94	1.02	0.37	0.66	0.37	NA	NA	NA
1906	0.82	1.05	0.98	1.07	0.93	1.08	0.59	0.77	0.59	NA	NA	NA
1907	0.87	0.93	0.87	1.11	1.25	1.43	0.49	0.67	0.49	NA	NA	NA
1908	1.02	0.92	0.72	1.28	1.02	1.33	0.62	0.72	0.62	NA	NA	NA
1909	1.01	0.92	0.65	0.97	0.97	1.26	0.4	0.6	0.4	NA	NA	NA
1910	1.13	1.13	0.69	1.07	1.31	1.67	0.71	0.73	0.71	NA	NA	NA
1911	1.11	0.88	0.87	1.22	1.18	1.52	0.6	0.63	0.6	NA	NA	NA
1912	0.96	1.16	1.27	1.56	1.46	2.31	0.65	0.78	0.65	NA	NA	NA
1913	0.74	1.05	1.01	0.96	1.33	1.7	0.61	0.6	0.61	NA	NA	NA
1914	1.07	1.2	1.59	1.38	1.23	2.54	0.63	0.86	0.63	NA	NA	NA
1915	0.85	1.22	1.41	1	1.21	1.8	0.39	0.43	0.39	NA	NA	NA
1916	1.08	0.92	1.62	1.04	1.15	2.22	0.3	0.7	0.3	NA	NA	NA
1917	1.12	0.97	1.31	0.74	1.09	1.75	0.44	0.48	0.44	NA	NA	NA
1918	1.14	0.99	0.92	0.77	0.55	1.44	0.19	0.55	0.19	NA	NA	NA
1919	1.22	0.88	1.03	0.73	0.78	1.18	0.35	0.67	0.35	NA	NA	NA
1920	1.22	1.02	1.19	0.73	1.2	1.29	0.4	0.64	0.4	NA	NA	NA
1921	1.02	1.03	1.13	0.51	1.03	0.91	0.36	0.76	0.36	NA	NA	NA
1922	1	1.11	1.27	0.8	0.96	1.09	0.28	0.74	0.28	NA	NA	NA
1923	1.36	0.96	1.28	0.89	1.51	1.82	0.58	1.2	0.58	NA	NA	NA
1924	0.9	0.54	1.14	0.74	0.96	1.05	0.25	0.64	0.25	NA	NA	NA
1925	0.63	0.84	1.08	0.34	0.8	1	0.27	0.44	0.27	NA	NA	NA
1926	0.88	0.97	1.66	0.72	1.54	1.74	0.41	0.91	0.41	NA	NA	NA
1927	0.45	0.55	1.32	0.54	1.2	1.11	0.29	0.45	0.29	NA	NA	NA
1928	0.77	0.95	1.19	0.57	1.59	1.18	0.45	0.62	0.45	NA	NA	NA
1929	1.17	1.05	1.65	0.71	1.36	1.4	0.33	0.75	0.33	NA	NA	NA
1930	1.24	1.01	1.45	0.77	1.36	1.11	0.39	0.85	0.39	NA	NA	NA
1931	1	0.94	1.2	0.53	1.83	1.18	0.53	0.93	0.53	NA	NA	NA
1932	0.92	0.92	1.25	0.6	1.4	1.19	0.6	0.76	0.6	NA	NA	NA
1933	1.07	1.16	1.19	0.55	1.61	1.34	0.7	0.78	0.7	NA	NA	NA
1934	0.59	0.64	0.82	0.42	0.92	0.61	0.28	0.43	0.28	NA	NA	NA
1935	0.7	0.97	0.65	0.26	0.67	0.61	0.29	0.21	0.29	NA	NA	NA
1936	0.84	1.1	1.01	0.43	1.26	0.92	0.35	0.5	0.35	NA	NA	NA
1937	0.73	1.28	1.03	0.6	1.22	0.77	0.39	0.53	0.39	NA	NA	NA
1938	0.67	1.07	0.93	0.56	1	0.67	0.31	0.62	0.31	NA	NA	NA
1939	0.65	1.19	1.04	0.67	1.31	0.94	0.32	0.44	0.32	NA	NA	NA
1940	0.73	1.24	1.15	0.87	1.19	1.13	0.47	0.73	0.47	NA	NA	NA
1941	0.87	0.98	0.66	0.55	0.93	0.89	0.32	0.39	0.32	NA	NA	NA
1942	0.82	1.23	0.61	0.62	0.95	0.78	0.3	0.32	0.3	NA	NA	NA
1943	0.82	1.39	0.65	0.33	0.8	0.73	0.4	0.28	0.4	NA	NA	NA
1944	0.58	1.09	0.63	0.29	0.63	0.44	0.28	0.29	0.28	NA	NA	NA
1945	0.78	1.2	0.58	0.32	0.74	0.37	0.3	0.28	0.3	NA	NA	NA
1946	0.91	0.79	0.65	0.56	0.63	0.34	0.27	0.24	0.27	NA	NA	NA
1947	0.65	0.98	0.55	0.6	0.59	0.44	0.25	0.19	0.25	NA	NA	NA
1948	1.01	1.01	0.72	0.73	0.96	0.72	0.36	0.37	0.36	NA	NA	NA
1949	0.65	0.92	0.45	0.36	0.85	0.59	0.22	0.32	0.22	NA	NA	NA
1950	0.57	1.09	0.6	0.72	0.84	0.71	0.22	0.42	0.22	NA	NA	NA
1951	0.78	0.98	0.57	0.53	1.2	0.73	0.34	0.5	0.34	NA	NA	NA
1952	0.84	1.15	0.75	0.17	0.86	1.02	0.28	0.45	0.28	NA	NA	NA
1953	0.95	1.18	0.59	0.17	1.1	1.09	0.21	0.58	0.21	NA	NA	NA
1954	0.7	1.1	0.74	0.24	0.87	1.13	0.17	0.51	0.17	NA	NA	NA
1955	0.67	1.26	0.82	0.19	0.93	1.22	0.29	0.64	0.29	NA	NA	NA
1956	0.81	1.31	0.9	0.37	0.61	1.03	0.29	0.52	0.29	NA	NA	NA
1957	0.79	1.11	0.91	0.25	0.88	0.61	0.25	0.54	0.25	NA	NA	NA
1958	0.73	1.13	0.84	0.08	0.48	0.76	0.15	0.46	0.15	NA	NA	NA
1959	0.99	1.51	0.85	0.19	0.89	1.07	0.38	0.73	0.38	NA	NA	NA
1960	1.18	1.72	0.96	0.21	1.05	1.24	0.31	0.65	0.31	NA	NA	NA
1961	1.12	1.27	0.64	0.18	1.06	1.11	0.35	0.67	0.35	NA	NA	NA
1962	0.94	1.17	0.84	0.2	0.67	0.9	0.27	0.39	0.27	NA	NA	NA
1963	0.41	0.95	0	0	0.29	0.42	0.09	0.22	0.09	NA	NA	NA
1964	0.61	1.26	0.24	0.13	0.61	0.83	0.23	0.47	0.23	NA	NA	NA
1965	0.48	1.05	0.4	0.16	0.48	0.54	0.21	0.21	0.21	NA	NA	NA
1966	0.55	0.84	0.37	0.06	0.42	0.41	0	0.27	0	NA	NA	NA
1967	0.47	0.8	0.55	0.17	0.12	0.48	0.22	0.2	0.22	NA	NA	NA
1968	0.42	0.52	0.44	0.06	0.22	0.56	0.18	0.21	0.18	NA	NA	NA
1969	0.51	0.99	0.29	0.13	0.51	0.64	0.2	0.3	0.2	NA	NA	NA
1970	0.74	1.23	0.51	0.15	0.75	0.8	0.41	0.52	0.41	NA	NA	NA
1971	0.58	0.93	0.47	0.19	0.57	0.68	0.34	0.34	0.34	NA	NA	NA
1972	0.44	0.78	0.46	0.15	0.33	0.67	0.17	0.22	0.17	NA	NA	NA
1973	0.63	1.22	0.64	0.17	0.85	0.94	0.3	0.36	0.3	NA	NA	NA
1974	0.56	0.9	0.56	0.27	0.8	0.89	0.3	0.38	0.3	NA	NA	NA
1975	0.61	1.12	0.77	0.24	0.64	0.89	0.29	0.4	0.29	NA	NA	NA
1976	0.54	1.09	0.66	0.29	0.63	0.86	0.22	0.38	0.22	NA	NA	NA
1977	0.37	1.04	0.93	0.39	0.87	0.92	0.34	0.47	0.34	NA	NA	NA
1978	0.54	1.19	0.98	0.38	0.68	0.87	0.3	0.45	0.3	NA	NA	NA
1979	0.84	1.56	1.29	0.46	0.9	1.37	0.41	0.69	0.41	NA	NA	NA
1980	0.79	1.34	1.69	0.55	1.24	1.29	0.46	0.67	0.46	NA	NA	NA
1981	0.6	0.85	0.89	0.32	0.99	1.07	0.26	0.45	0.26	NA	NA	NA
1982	0.46	1.23	1.02	0.6	1.23	1.28	0.39	0.72	0.39	NA	NA	NA
1983	0.6	0.98	0.71	0.47	0.83	0.91	0.25	0.56	0.25	NA	NA	NA
