# Kairaitis - Plateliai - QURO - ITRDB LITH040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22303
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22303.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith040-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith040-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith040.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-17
#--------------------
# Title
#   Study_Name: Kairaitis - Plateliai - QURO - ITRDB LITH040
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Plateliai
#   Location: Lithuania
#   Northernmost_Latitude: 56.08
#   Southernmost_Latitude: 56.08
#   Easternmost_Longitude: 21.835
#   Westernmost_Longitude: 21.835
#   Elevation_m: 160
#--------------------
# Data_Collection
#   Collection_Name: LITH040
#   First_Year: 1851
#   Last_Year: 1972
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PLATEL01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PLATEL19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PLATEL19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PLATEL01_raw	PLATEL02_raw	PLATEL03_raw	PLATEL05_raw	PLATEL06_raw	PLATEL08_raw	PLATEL09_raw	PLATEL10_raw	PLATEL13_raw	PLATEL14_raw	PLATEL15_raw	PLATEL16_raw	PLATEL17_raw	PLATEL18_raw	PLATEL19_raw
1920	1.64	1.93	1.99	0.78	1.9	1.87	1.05	1.71	1.6	2.9	1.68	1.64	1.52	2.65	2.33
1921	1.57	1.72	1.44	0.82	1.37	1.47	1.02	1.63	1.27	2.87	1.87	1.14	1.31	2.03	1.85
1922	2.03	2.15	1.88	0.98	1.87	1.63	1.21	2.26	1.74	3.14	2.29	1.64	1.22	3.03	1.91
1923	1.43	1.58	1.55	0.86	1.6	1.58	0.92	1.39	1.19	2.07	1.66	1.28	1.18	2.22	1.52
1924	1.88	1.17	1.69	0.81	1.41	1.58	1.09	1.85	1.39	2.55	1.62	1.63	1.33	2.16	1.4
1925	1.43	1.5	1.49	0.91	1.36	2.06	1.07	1.92	1.53	2.62	1.68	2.19	1.11	2.55	1.61
1926	1	1.34	1.63	1.21	1.4	1.44	1	1.57	1.5	1.98	1.62	2.2	1.03	2.84	1.41
1927	1.33	1.37	1.86	1.43	1.77	1.91	1.14	2.48	2.03	2.63	2.16	2.18	1.49	3.05	1.52
1928	1.13	0.9	1.07	0.74	0.89	1.47	0.61	1.22	1.2	2.02	1.01	1.04	1.12	1.41	1.12
1929	1.86	1.13	1.7	1.59	1.86	2.15	1.03	2.87	2.53	2.85	1.43	2.15	1.51	2.05	1.35
1930	1.17	1.17	1.55	1.84	1.53	2.38	0.86	1.77	2.33	3.07	1.92	2.14	1.65	2.32	1.52
1931	0.95	0.91	1.12	1.01	1.34	1.7	0.93	1.35	1.52	2.68	1.52	1.49	1.51	2.21	1.32
1932	1.04	0.95	1.36	1.63	1.16	0.94	0.99	1.38	1.4	2.27	1.28	1.49	1.44	1.71	1.25
1933	0.9	0.98	1.19	1.2	0.74	0.88	1.03	1.35	1.5	2.04	1.02	1.13	1.56	1.65	1.34
1934	1.36	1.17	1.08	0.91	0.61	0.88	1.19	2.06	2.17	2.55	0.93	0.76	1.27	1.89	1.29
1935	1.37	1.71	1.33	2.59	1.06	0.99	1.26	2.43	2.66	2.21	1.77	1.88	1.37	2.28	1.59
1936	1.24	2.79	1.64	2.83	1.77	1.73	1.39	3.22	3.25	2.33	1.75	2.39	1.61	2.86	1.66
1937	1.35	2.78	1.27	2.81	1.49	1.98	1.12	2.07	2.78	2.06	1.56	2.24	1.42	1.77	1.59
1938	1.52	2.91	1.51	3.47	2.23	1.96	1.11	3.91	2.38	2.57	2.27	3.42	1.45	2.09	1.85
1939	1.27	2.93	1.32	3.06	2.17	1.68	1.1	2.95	2.05	2.67	1.9	3.31	1.39	1.75	1.46
1940	0.82	2.2	0.91	1.75	1.5	0.79	0.87	1.71	1.16	1.67	0.96	2.19	0.93	1	1.08
1941	1.01	1.94	0.79	1.55	1.43	0.64	1.29	2.47	1.52	1.89	0.88	2.37	1.06	1.21	1.22
1942	1.49	1.95	1.07	1.63	2.04	0.94	1.41	2.76	1.86	1.7	0.82	2.27	1.08	1.04	1.13
1943	1.54	2.26	1.55	2.39	1.98	1.72	1.42	2.35	1.99	1.9	1.05	2.28	1.15	1.37	1.28
1944	1.28	2.08	1.79	2.39	2.13	1.64	2.05	2.66	2.44	2.48	1.23	2.97	1.19	1.8	1.52
1945	1.31	2.3	2.18	3.02	2.5	2.21	2.4	3.2	2.58	2.99	1.37	3.43	1.16	2.2	1.46
1946	1.3	2.35	1.84	2.71	2.12	2.57	2.49	2.43	2.51	2.4	1.15	2.65	0.96	2.28	1.3
1947	1.24	2.31	1.57	2.82	1.91	2.57	2.57	3.65	2.77	2.15	1.4	2.83	0.61	1.86	1.52
1948	1.45	2.14	1.94	3.03	2.57	3.13	2.31	2.95	3.1	2.8	1.74	3.18	0.61	2.13	1.45
1949	1.86	2.66	2.08	3.9	2.27	3.68	2.36	3.02	3.81	2.94	2.05	3.78	0.81	2.16	1.58
1950	1.67	2.36	1.8	2.54	1.98	2.48	1.99	3.02	2.85	3.03	1.94	3.1	0.73	2.12	1.63
1951	1.75	2.38	1.7	1.36	2.01	1.96	1.77	2.23	2.64	2.63	1.81	2.47	0.88	2.22	1.24
1952	1.18	1.61	1.16	1.07	1.1	1.25	1.41	1.6	1.3	1.58	1.51	1.16	0.65	1.28	1.08
1953	0.99	1.59	0.95	1.27	1.13	1.15	1.85	1.25	1.72	1.78	1.35	1.26	0.65	1.55	1.09
1954	1.1	1.36	1	1.24	1.02	0.98	1.9	1.92	1.95	1.62	1.3	1.93	0.58	1.68	1.52
1955	0.98	1.3	0.96	1.61	0.88	1.18	1.38	1.88	1.92	1.94	1.14	1.98	0.43	1.46	1.27
1956	1.33	1.35	1.14	1.26	1.29	1.49	1.66	2.34	2.98	1.82	1.29	2.26	0.61	1.55	0.93
1957	1.64	1.87	1.53	2.01	1.85	1.34	2.29	3.42	3.95	2.63	1.91	2.38	0.84	2.48	1.38
1958	1.38	1.65	1.69	2.41	1.91	1	1.83	2.76	3.43	1.76	1.76	2.29	0.66	2.04	1.02
1959	1.51	2.26	2.3	3.01	2.07	1.23	2.18	3.19	4.19	2.12	1.89	3.46	0.8	2.21	1.19
1960	1.4	1.95	2.49	2.91	2.83	0.93	2.23	2.82	3.52	1.97	2.12	2.7	0.77	2.35	1.34
1961	1.48	2.03	2.58	2.27	2.06	1.18	1.97	2.68	2.81	2.44	2.42	2.39	0.91	2.41	1.04
1962	1.48	2.2	3.16	2.29	1.91	1.32	2.16	2.6	2.93	2.35	2.41	2.54	0.72	1.94	1.01
1963	2.04	1.76	2.74	2.86	1.98	1.37	2.19	3.28	3.64	2.26	2.73	3.17	0.81	2.22	0.93
1964	1.48	1.65	2.59	2.28	1.89	1.04	1.7	2.49	1.78	1.58	1.79	1.88	0.76	1.34	1.23
1965	0.98	1.11	1.86	1.34	1.04	0.66	1.31	1.17	1.05	0.99	1.66	1.19	0.65	1.07	0.99
1966	0.9	0.78	1.14	1.34	0.76	0.64	0.98	1.17	1.12	0.76	2.1	1.04	0.7	0.97	0.74
1967	0.73	0.62	1.21	1.17	0.54	0.54	0.82	0.96	0.91	0.65	1.95	1.08	0.67	1.01	0.62
1968	0.59	0.67	1.39	1.33	0.56	0.59	0.82	1.14	1.16	0.64	1.58	1.06	0.69	1.04	0.79
1969	0.94	0.55	1.27	2.07	0.5	0.73	0.81	1.47	1.44	0.58	2.12	1.63	0.77	1.34	0.8
1970	1.16	0.79	1.68	2.02	0.56	0.9	1.17	2.73	2.63	0.69	1.97	2.52	0.77	1.48	0.79
1971	1.32	0.69	1.76	2.73	0.81	1.4	1.28	2.56	2.71	0.92	2.14	2.17	0.71	1.7	0.86
1972	0.61	0.48	0.66	0.95	0.62	0.71	0.71	0.7	0.91	0.56	1	0.78	0.34	0.83	0.61
