# Kairaitis - Babtai - QURO - ITRDB LITH026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22280
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22280.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith026-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith026-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-13
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-13
#--------------------
# Title
#   Study_Name: Kairaitis - Babtai - QURO - ITRDB LITH026
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Babtai
#   Location: Lithuania
#   Northernmost_Latitude: 55.105
#   Southernmost_Latitude: 55.105
#   Easternmost_Longitude: 23.795
#   Westernmost_Longitude: 23.795
#   Elevation_m: 50
#--------------------
# Data_Collection
#   Collection_Name: LITH026
#   First_Year: 1803
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BABTAI01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BABTAI15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BABTAI15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BABTAI01_raw	BABTAI02_raw	BABTAI03_raw	BABTAI04_raw	BABTAI05_raw	BABTAI06_raw	BABTAI07_raw	BABTAI08_raw	BABTAI09_raw	BABTAI10_raw	BABTAI11_raw	BABTAI12_raw	BABTAI13_raw	BABTAI14_raw	BABTAI15_raw
1872	0.86	1.17	1.42	1.07	1.01	1.11	2.28	1.81	0.75	1.15	1.2	0.74	1.12	1.42	1.45
1873	0.62	1.16	1.15	0.97	0.93	0.61	1.83	1.24	0.92	1.33	1.05	0.58	0.64	1.32	0.86
1874	0.59	0.64	0.8	0.75	0.49	0.51	1.18	0.92	0.63	0.9	0.68	0.32	0.28	1.03	0.59
1875	0.58	0.87	1.11	0.85	0.9	0.7	1.75	1.19	0.81	1.44	1.37	0.47	0.52	1.29	0.79
1876	0.78	1.18	1.4	1.22	1.19	1.02	2.36	1.47	0.7	2.23	1.77	0.63	1	1.42	0.65
1877	1.09	1.44	1.4	1.51	1.32	0.76	2.89	1.43	1.18	2.13	1.4	0.88	1.14	1.45	0.97
1878	1.12	1.16	1.52	1.43	1.08	1.18	2.92	1.45	1.13	1.72	1.15	0.58	1.03	1.41	1.03
1879	1.45	1.41	1.8	2.11	1.18	1.29	3.36	1.59	1.87	2.06	1.14	0.63	1.25	1.47	1.35
1880	1.56	1.22	2.15	1.79	1.29	1.11	3.61	2.03	1.91	1.77	1.41	0.99	1.1	1.7	1.97
1881	1.11	0.98	1.34	0.96	0.92	0.9	2.83	1	1.44	1.18	0.93	0.6	0.81	1.46	1.57
1882	0.95	0.95	1.03	0.9	0.93	0.87	2.16	1.04	0.85	1.03	1.03	0.53	0.57	0.96	1.1
1883	0.82	1.07	0.65	0.67	0.84	0.74	1.74	1.29	0.72	0.88	0.83	0.57	0.55	0.98	0.8
1884	1.24	1.21	0.87	1.08	1	1.01	1.83	1.56	0.81	1.02	1.04	0.49	0.61	0.96	1.08
1885	1.15	1.44	0.98	1.2	1.21	0.94	1.62	1.52	1.06	0.96	1.07	0.45	0.6	0.91	1.49
1886	1.72	1.81	1.12	1.47	1.29	1.19	2.85	2.08	1.42	1.83	1.12	0.48	0.71	1	1.3
1887	1.47	1.4	1.1	1.3	1.22	0.94	2.25	1.15	1.16	1.67	0.89	0.45	0.52	1.01	1.59
1888	1.54	1.63	1.33	1.46	1.49	1.08	2.44	1.28	1.33	1.43	1.1	0.38	0.87	1.22	1.25
1889	1.46	0.94	0.8	0.84	0.99	0.72	2.17	0.94	0.94	1.62	0.71	0.4	0.61	1.09	0.99
1890	3.11	1.83	1.29	1.36	1.76	1.05	3.44	1.68	1.6	2.41	1.21	0.88	1.54	1.57	2.3
1891	2.33	1.82	1.43	1.41	1.72	1.19	3.02	1.71	1.88	2.48	1.16	0.76	1.29	1.69	1.92
1892	2.13	1.82	1.73	1.86	1.89	1.37	3.12	2.55	1.76	3.14	0.97	0.88	1.33	1.56	2.04
1893	2.01	1.71	1.41	1.28	1.6	1.08	2.08	1.64	1.28	2.27	0.99	0.75	0.94	1.41	1.51
1894	2.47	2.05	1.4	1.05	1.4	0.88	2.76	2.04	1.25	2.33	0.72	0.53	1.3	1.14	1.88
1895	1.36	1.26	0.79	0.59	0.94	0.86	1.53	1.54	0.89	1.5	0.61	0.32	0.69	0.91	1.48
1896	1.21	1.43	0.8	0.78	1.35	0.89	1.39	1.4	1.14	1.51	0.86	0.27	0.62	0.79	1.34
1897	1.45	1.73	0.82	0.91	1.43	1.06	2.14	1.14	1.01	2.45	1.05	0.29	1.12	0.9	1.36
1898	2.04	1.62	1.11	1.48	1.59	1.5	2.79	1.48	1.93	2.93	0.98	0.44	1.18	1.26	1.61
1899	1.24	1.19	0.85	0.95	1.22	1.33	1.28	0.89	1.16	1.8	0.63	0.16	0.94	1.14	1.02
1900	0.97	1.22	0.71	0.77	1.17	0.77	1.49	0.78	1.36	2.11	0.62	0.33	0.57	1.19	0.88
1901	1.46	1.32	1.22	1.01	1.84	1.09	2.15	1.04	1.02	3.11	0.84	0.6	1.1	1.32	1.51
1902	1.64	1.55	1.29	1.31	1.65	1.02	2.47	0.89	1.34	2.1	0.84	0.68	1.02	1.03	1.55
1903	2.43	1.37	1.34	1.55	2.13	1.38	2.61	1.57	2.3	2.55	0.97	1.12	1.06	1.55	2.06
1904	2.09	1.61	1.56	1.43	1.96	0.97	2.28	1.25	3.77	1.38	0.7	1.47	0.83	1.85	2.14
1905	1.04	1.25	0.89	0.92	0.93	0.82	1.52	1.16	1.95	1.33	0.6	0.81	0.64	1.29	1.19
1906	1.45	1.68	0.71	0.54	0.89	1.06	2.14	1.24	1.58	1.35	0.82	0.9	0.63	1.39	1.91
1907	1.87	1.5	1.03	0.81	1.48	1.12	1.87	1.21	2.21	1.25	0.68	0.8	0.63	1.7	2.28
1908	1.95	1.75	1.16	0.96	1.62	1.13	2.17	1.33	1.88	1.54	0.81	1.5	0.69	1.75	2.47
1909	2.09	1.53	1.01	0.69	0.98	0.71	1.52	1.04	1.65	1.34	0.54	1.12	0.64	1.33	2.51
1910	1.62	1.65	0.95	0.74	0.97	0.58	1.53	1.13	1.39	0.57	0.62	0.9	0.52	1.36	1.22
1911	2.12	1.72	1.23	0.66	1.44	0.71	1.55	0.92	2.03	1.46	0.61	1.4	0.57	1.7	2.08
1912	2.87	1.82	1.03	0.95	2.11	0.57	1.87	1.12	2.03	1.53	0.9	1.93	0.75	2.09	2.02
1913	2.54	2.02	1.36	1.27	1.98	0.74	2.85	1.65	2.18	1.91	0.91	2.59	1.02	1.98	2.26
1914	1.34	1.4	0.94	0.93	1.25	0.68	1.52	1.21	1.14	1.45	0.71	1.53	0.71	1.39	1.65
1915	1.32	1.42	0.85	0.93	1.29	0.69	1.5	0.94	1.09	1.15	0.64	1.74	0.55	1.45	1.82
1916	1.64	1.8	1.21	1.15	1.66	0.78	1.94	1.12	1.43	1.61	0.64	1.99	0.9	1.4	1.6
1917	1.83	1.58	0.95	0.92	1.61	0.76	1.89	1.12	1.58	1.88	0.72	2.36	0.82	1.9	1.55
1918	2.29	1.67	0.92	1.08	2.05	0.79	2	1.17	1.58	1.79	0.57	3.02	0.89	2.08	1.81
1919	3.52	2.31	1.71	1.81	2.46	1.38	3.56	1.85	2.67	1.95	1.31	3.45	1.87	2.47	3.31
1920	2.82	2.33	1.68	1.83	3.69	1.53	3.72	2.02	2.93	2.43	1.35	3.99	1.7	2.96	4.51
1921	2.34	2.5	1.28	1.33	2.79	1.46	2.86	1.76	1.96	1.65	1.01	3.86	1.59	2.02	5.45
1922	2.19	2.53	1.36	1.41	2.27	1.37	2.59	1.6	2.28	1.34	0.87	2.94	2.17	2.35	6.19
1923	1.6	1.9	1.05	1.3	1.4	1.17	2.13	1.7	2.04	0.88	0.69	1.85	1.3	1.74	3.35
1924	1.52	3.37	1.48	1.83	1.73	1.15	2.3	2.42	2.35	1.08	1.12	1.75	1.91	1.97	4.16
1925	2.07	2.99	1.81	2.77	4.22	1.52	4.32	2.48	4.28	2.14	1.06	4.4	2.92	2.47	4.59
1926	2.07	2.29	1.81	2.22	3.49	1.76	3.91	2.3	3.45	2.15	1.1	4.04	2.53	2.02	3.97
1927	1.96	2.73	2.18	2.36	3.11	1.64	3.26	2.19	2.38	2.1	1.07	3.78	2.26	1.85	4.13
1928	1.35	1.72	1.53	1.53	2.18	1.41	2.54	1.64	2.09	1.49	1.05	3.13	1.35	1.2	3.7
1929	2.1	2.38	1.93	2.26	2.71	1.63	3.62	1.83	2.86	2.05	1.38	2.95	2.19	2.02	3.37
1930	1.46	1.85	1.4	1.91	2.4	1.76	2.51	1.37	1.71	2.27	1.3	2.97	1.38	1.63	2.78
1931	1.72	1.83	1	1.57	2.18	1.7	2.67	1.4	2.07	1.8	1.2	3.05	1.95	1.61	3.08
1932	2.03	2.29	1.09	1.95	2.02	2.11	2.38	1.41	1.45	2.02	0.93	3.86	1.57	1.75	2.59
1933	2.07	1.7	1.39	1.85	1.59	2.13	2.04	1.29	1.28	1.94	1.22	3.65	1.44	1.51	2.41
1934	1.8	2.18	1.05	1.77	1.43	1.7	2.87	0.95	1.69	2.08	1.17	3.53	1.31	2	2.26
1935	1.82	2.75	1.36	2.4	1.94	1.38	3.76	1.24	1.89	2.18	1.26	3.84	1.91	1.82	2.7
1936	2.05	2.19	1.01	2.28	1.85	1.81	3.32	1.35	1.86	3.18	1.33	4.19	1.52	1.65	2.94
1937	1.58	1.96	0.82	1.61	1.6	1.32	3.06	0.91	1.26	1.88	1.09	2.65	0.97	1.36	2.03
1938	1.85	1.97	1.01	1.3	1.67	1.62	2.82	1.02	1.42	1.51	1	2.87	1.51	1.55	2.02
1939	1.42	1.63	0.96	1.33	1.49	1.66	1.96	0.91	1.21	1.19	1.11	2.12	1.07	1.21	1.97
1940	1.13	1.69	0.66	0.91	0.93	1.33	2.18	0.72	1.07	1.12	1.11	0.98	1.45	1.09	1.33
1941	1.45	1.93	1.15	1.47	1.46	1.56	2.75	1.26	1.78	1.36	1.48	1.74	1.62	1.59	1.26
1942	1.06	2.67	0.85	1.43	1.16	1.42	2.12	1.58	1.53	1.57	1.37	2.35	1.54	1.81	1.99
1943	1.15	1.99	0.81	1.42	1.22	1.5	1.68	1.86	1.37	1.62	1.5	2.91	1.07	1.73	1.83
1944	1.58	3.23	1.4	2.33	1.86	1.76	3.17	1.66	1.21	1.74	1.34	3.34	1.45	1.97	1.4
1945	1.72	3.66	1.65	2.41	2.12	1.6	3.91	1.57	1.35	1.56	1.31	3.75	2.28	1.97	1.32
1946	1.74	4.35	1.83	2.7	2.26	1.83	3.74	1.61	1.89	2.33	1.7	4.64	2.46	1.55	1.64
1947	1.88	3.37	1.34	2.31	2.8	1.52	2.43	1.43	1.74	1.74	1.44	2.94	2.14	1.54	1.18
1948	1.92	3.83	1.63	2.13	2.5	1.98	3.1	1.96	1.61	1.99	1.38	2.6	2.53	1.62	1.3
1949	1.78	3.12	1.55	2.52	2.14	2.05	2.57	2.04	1.95	1.69	1.53	2.62	2.59	1.72	1.49
1950	1.25	2.86	1.42	1.88	2.31	1.9	2.66	1.44	2.11	1.84	1.52	1.93	2.01	1.77	1.28
1951	1.51	2.68	1.33	1.96	2.22	1.68	2.95	1.55	2.22	1.97	1.37	1.61	1.86	1.46	1.34
1952	1.04	2.31	1.19	0.89	1.64	1.19	2.49	0.93	0.97	1.13	0.96	1.22	1.4	0.98	0.94
1953	1.64	1.97	1.2	1.51	1.89	1.53	2.41	1.25	1.27	1.45	1.21	1.75	1.62	1.08	1.06
1954	1.92	2.05	0.91	1.24	1.69	1.61	1.81	1.09	1.28	1.16	0.97	1.14	1.56	1.03	1.07
1955	1.16	1.19	0.69	1.14	1.09	1.14	1.08	0.83	0.98	1.03	0.74	0.81	0.96	1.05	0.83
1956	1.21	1.59	0.85	1.37	1.6	1.1	1.29	1.12	1.4	1.14	1.06	1.33	1.6	1.23	0.87
1957	1.41	2.16	1.09	1.73	2.1	1.34	2.37	1.22	1.55	1.72	1.15	2.61	1.5	1.48	1.42
1958	2.1	2.23	1.23	2.26	2.38	1.67	2.5	1.35	2.42	1.99	1.03	2.62	1.99	1.38	2
1959	1.95	2.02	1.41	2.16	2.56	1.45	2.63	0.99	1.68	2.11	0.97	2.83	1.77	1.55	1.63
1960	1.92	1.96	1.48	2.09	2.54	1.34	2.91	0.8	1.2	1.69	0.99	2.09	2.07	1.32	1.31
1961	2.23	1.91	1.69	2.26	2.46	1.55	3.2	0.87	1.69	2.03	0.87	2.19	1.78	1.48	1.3
1962	1.58	1.99	1.54	2.43	2.24	1.59	2.62	0.91	1.55	2	1.22	3.23	1.92	1.59	1.93
1963	2.12	2.24	1.4	2.36	2	1.47	2.1	1.12	1.99	2.08	1.18	2.67	1.75	1.76	2.33
1964	1.63	1.8	0.95	1.21	0.94	0.75	1.34	0.82	1.23	1.22	0.84	1.1	1.47	1.24	1.39
1965	1.02	1.76	0.8	1.13	0.82	0.81	1.56	0.83	0.91	0.89	0.72	1	1.28	0.86	0.93
1966	1.21	1.69	1.13	1.43	0.99	0.88	1.34	0.9	1.02	1.1	0.89	1.07	1.28	0.99	0.8
1967	1.35	1.7	1.31	2.07	1.52	0.9	1.4	1.19	1.93	1.2	1	1.46	1.43	1.49	1.34
1968	1.02	1.8	1.2	1.51	0.9	0.85	1.06	1.02	1.38	0.96	0.67	1.03	1.39	1.02	1.28
1969	1.14	1.54	1	1.31	1.12	1.03	1.27	0.87	1.44	1	0.82	1.03	1.06	1.08	1.13
1970	1.37	2.05	1.41	1.52	1.66	0.91	2.3	0.89	2.08	1.41	0.83	1.23	1.63	1.23	1.38
1971	1.54	2.32	1.78	1.77	1.75	1.35	2.44	1.23	2.81	1.65	0.89	2.03	1.7	1.27	1.44
