# Kairaitis - Zalioji - QURO - ITRDB LITH034
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22297
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22297.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith034-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith034-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith034.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith034.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-13
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-13
#--------------------
# Title
#   Study_Name: Kairaitis - Zalioji - QURO - ITRDB LITH034
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Zalioji
#   Location: Lithuania
#   Northernmost_Latitude: 54.6
#   Southernmost_Latitude: 54.6
#   Easternmost_Longitude: 23.02
#   Westernmost_Longitude: 23.02
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: LITH034
#   First_Year: 1840
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ZALIOJ05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ35_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ35; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ40_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ40; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ43_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ43; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ50_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ50; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ67_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ67; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ZALIOJ69_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ZALIOJ69; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ZALIOJ05_raw	ZALIOJ15_raw	ZALIOJ16_raw	ZALIOJ20_raw	ZALIOJ22_raw	ZALIOJ23_raw	ZALIOJ31_raw	ZALIOJ33_raw	ZALIOJ34_raw	ZALIOJ35_raw	ZALIOJ40_raw	ZALIOJ43_raw	ZALIOJ50_raw	ZALIOJ67_raw	ZALIOJ69_raw
1910	2.35	1.81	1.77	1.4	1.23	1.29	1.94	1.4	2.58	2.7	1.08	1.64	2.87	0.8	1.41
1911	2.25	1.56	1.66	1.2	1.55	1.13	2.06	1.59	1.95	2.36	1.58	1.09	1.7	0.55	1.83
1912	1.69	1.06	1.64	0.91	1.24	0.9	1.61	1.03	1.94	1.24	1.44	1.26	1.72	0.54	2.25
1913	2.22	1.47	1.55	1.51	1.16	1.52	1.52	1.26	2.11	1.94	2.05	2.22	1.79	0.57	2.73
1914	1.69	1.8	1.77	1.93	0.95	1.47	1.48	1.12	2.29	1.69	2.25	2.62	1.66	0.78	1.7
1915	1.71	1.38	1.63	2.07	1.3	1.78	1.36	1.41	1.6	1.66	1.91	2.05	1.4	0.53	1.74
1916	1.85	1.84	1.74	1.67	1.56	2.11	2.04	1.62	1.81	1.7	2.74	1.71	2.36	0.4	2.05
1917	1.54	1.59	1.83	1.74	1.64	2.19	2.37	2.12	1.76	2.1	2.33	1.68	2.07	0.43	2.39
1918	1.69	1.24	1.92	0.83	1.29	1.87	1.99	1.3	1.55	2.79	1.54	1.59	2.08	0.35	1.36
1919	2.02	2.13	2.37	2.08	1.26	2.53	2.66	1.62	2.01	3.31	2.1	2.45	2.75	0.49	1.86
1920	1.39	1.92	2.85	1.4	1.55	2.33	2.37	1.62	1.69	2.12	1.95	1.98	1.72	0.36	1.59
1921	2.01	2.67	2.07	1.72	2.06	2.29	1.83	1.97	1.56	1.75	2.22	2.83	2.14	1.18	1.85
1922	2.33	3.56	2.39	1.65	2.36	2.21	2.22	1.71	2.09	2.4	2.52	2.51	2.69	1.85	2.33
1923	2.66	3.29	2.16	1.35	2.01	1.76	2.39	1.77	1.77	2.56	2.35	1.89	2.25	1.56	2.53
1924	3	4.15	2.94	2.11	2.55	1.82	2.71	1.51	1.89	2.06	2.57	2.04	2.78	1.49	1.65
1925	2.98	4.2	2.26	2.34	2.64	2.18	2.57	2.09	1.78	2.68	2.38	2.41	3.45	2.45	2.96
1926	2.23	3.81	2.35	2.39	2.22	2.44	2.43	2.43	1.96	1.57	2.37	2.31	2.64	2.92	2.53
1927	2.6	4.14	2.33	2.55	2.44	2.32	2.51	2.4	1.76	1.46	2.27	2.28	2.63	2.83	1.95
1928	1.79	2.35	2	2.52	1.79	1.56	1.93	1.82	1.19	1.33	1.41	1.28	1.59	3.12	0.97
1929	1.93	2.22	2.46	3.04	2	2.26	2.03	2.02	0.95	1.32	1.4	1.7	2.22	3.05	1.42
1930	1.84	1.87	1.66	2.19	1.68	1.58	1.63	1.52	1.08	1.15	1.27	1.31	1.61	1.71	0.74
1931	1.73	1.7	1.78	2.23	2.37	2.3	1.86	1.62	0.86	1.17	1.51	0.98	1.56	1.9	1.11
1932	1.51	1.74	1.62	2.26	1.86	1.98	1.73	1.39	1.04	1.37	1.05	1	1.14	1.52	0.94
1933	1.32	0.94	1.63	1.72	1.9	1.08	1.78	1.15	0.77	1.33	1.11	0.89	1.32	0.93	0.62
1934	1.14	0.87	1.6	0.9	1.73	0.79	1.41	0.92	0.61	1.3	0.86	0.52	1.26	0.73	0.45
1935	1.25	1.32	2.01	2.25	1.93	0.88	1.78	1.14	0.95	1.76	1.39	0.78	1.7	0.82	0.83
1936	0.95	1.11	1.37	1.77	1.7	0.78	1.78	1.16	0.7	1.37	0.93	0.7	1.41	0.85	0.58
1937	1.14	1.12	1.86	1.22	1.95	0.92	1.78	1.05	0.8	1.54	0.81	0.72	1.51	1.03	0.59
1938	1.35	1.26	1.83	1.79	1.78	0.83	1.98	0.97	0.75	1.21	1.08	0.89	1.38	1.52	0.7
1939	1.61	0.95	1.39	1.97	1.5	0.95	1.45	0.9	0.81	1.2	0.86	0.97	1.15	1.23	0.72
1940	0.81	0.56	1.26	1.11	0.82	0.95	1.01	0.88	0.53	0.87	0.69	0.7	0.89	0.88	0.64
1941	1.5	1.33	1.99	2.21	1.61	2.12	1.72	1.08	0.98	1.16	1.38	0.94	1.31	1.4	1.23
1942	1.23	1.3	1.4	2.25	1.46	1.92	1.25	0.93	0.68	1	1.12	0.98	1.03	1.18	0.93
1943	1.58	1.52	1.22	2.14	1.54	1.61	1.39	0.85	0.85	0.9	1.04	0.93	1.07	1.29	0.91
1944	1.93	1.85	1.4	1.87	1.66	1.59	1.52	1.47	0.99	1.15	1.43	1.04	1.42	1.61	1.07
1945	1.39	1.78	1.24	1.14	2.79	1.23	1.24	2.19	0.92	1.26	1.9	0.97	1.11	2.49	1.21
1946	1.52	1.27	1.39	1.2	1.65	1.36	1.8	1.64	0.83	1.33	1.51	1.27	1.12	2.04	1.18
1947	1.38	1.29	1.25	1.5	1.51	2.26	1.46	2.29	0.69	1.01	1.25	1.38	1.24	2.45	1.46
1948	1.57	2.08	1.33	2.19	2.16	2.08	1.55	2.28	0.95	1.37	1.92	1.52	1.44	1.93	2.13
1949	1.65	1.38	1.24	1.8	1.71	2.22	1.39	2.71	0.84	1.26	1.4	1.59	1.55	2.31	1.56
1950	1.47	1.21	1.27	1.63	1.78	2.13	1.31	2.15	0.7	1.54	1.36	1.16	1.35	1.38	1.81
1951	1.41	1.1	1.36	1.41	1.57	1.8	1.33	2.09	0.82	1.06	1.12	0.76	1.15	0.83	1.02
1952	1.67	0.94	1.21	0.76	1.19	1.13	0.98	1.25	0.58	1.02	0.92	0.6	0.77	0.65	1.06
1953	1.74	1.12	1.54	1.57	1.38	1.12	1.25	1.84	0.72	1.28	1.19	1.2	1.11	1.14	1.46
1954	1.72	1.24	1.67	1.81	1.52	1.94	1.17	1.56	0.65	1.12	0.99	1.24	0.93	1.41	1.55
1955	1.92	1.2	1.31	2.06	1.4	1.18	1.22	1.45	0.67	1.1	0.71	1.24	1.03	1.48	1.23
1956	1.59	1.23	1.16	1.51	1.22	1.08	1.44	1.58	0.64	1.14	0.98	1.15	1.1	1.62	1.99
1957	2.37	1.31	1.23	2.45	1.7	1.29	1.63	1.65	0.75	1.11	1.18	1.68	1.34	2.16	1.94
1958	2.23	1.59	1.23	3.01	1.91	1.84	2.03	1.75	0.89	1.34	1.14	2.18	1.56	2.21	1.6
1959	1.91	1.41	1.17	1.63	1.83	1.12	1.44	1.42	0.66	1.04	1.03	1.28	1.27	1.43	1.19
1960	1.78	1.18	1.07	1.12	1.22	0.89	1.54	1.13	0.64	0.74	0.88	0.81	1.25	1.56	0.91
1961	1.76	1.74	1.27	1.35	1.68	0.99	1.85	1.22	0.95	0.84	1	1.19	1.55	1.34	1.33
1962	1.88	1.52	1.19	1.57	1.6	1.17	1.71	1.34	0.77	0.75	1.02	1.62	1.55	1.63	1.39
1963	1.48	1.28	0.92	1.74	1.48	1.67	1.74	1.54	0.62	0.85	1	1.87	1.46	1.78	1.21
1964	1.32	1.06	1.1	1.6	1.76	1.33	1.48	1.37	0.72	0.65	1.03	0.97	1.35	1.35	1.07
1965	0.98	0.7	0.82	0.8	1.36	0.92	1.03	0.94	0.47	0.29	0.91	0.57	1.01	0.9	0.83
1966	1.04	1.08	0.97	0.96	1.25	1.74	1.47	1.16	0.46	0.4	0.87	1	0.83	1.39	0.9
1967	1.61	1.42	1.28	1.92	1.41	2.14	1.78	1.38	0.74	0.57	1.29	1.77	1.26	1.89	1.6
1968	1.48	1.24	1.22	1.84	1.66	1.32	1.51	1.55	0.89	0.69	1.06	1.73	1.35	2.11	1.45
1969	1.1	0.73	1.28	1.49	1.33	0.98	1.25	1.09	0.67	0.61	0.64	1.4	1	1.89	1.05
1970	0.93	0.98	1.36	1.29	0.9	1.13	1.19	1.53	0.81	0.71	0.76	1.44	1.17	1.8	1.54
1971	1.57	1.32	1.53	1.72	1.63	1.13	2.09	1.39	0.96	0.58	1	1.12	1.84	2.03	2.08
