# Hartl - Oberammergau, Laichwald C - FASY - ITRDB DEU377
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37576
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37576.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu377-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu377.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu377.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Oberammergau, Laichwald C - FASY - ITRDB DEU377
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Oberammergau, Laichwald C
#   Location: Germany
#   Northernmost_Latitude: 47.49
#   Southernmost_Latitude: 47.49
#   Easternmost_Longitude: 11.028
#   Westernmost_Longitude: 11.028
#   Elevation_m: 1020
#--------------------
# Data_Collection
#   Collection_Name: DEU377
#   First_Year: 1787
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OGLC504C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC504C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC504O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC504O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC505C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC505C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC505O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC505O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC506C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC506C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC506O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC506O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC507C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC507C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC507O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC507O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC508C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC508C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC508O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC508O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC509C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC509C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC509O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC509O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC510C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC510C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC510O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC510O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC512C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC512C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC512O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC512O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC513C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC513C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC513O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC513O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC514C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC514C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC514O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC514O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OGLC504C_raw	OGLC504O_raw	OGLC505C_raw	OGLC505O_raw	OGLC506C_raw	OGLC506O_raw	OGLC507C_raw	OGLC507O_raw	OGLC508C_raw	OGLC508O_raw	OGLC509C_raw	OGLC509O_raw	OGLC510C_raw	OGLC510O_raw	OGLC512C_raw	OGLC512O_raw	OGLC513C_raw	OGLC513O_raw	OGLC514C_raw	OGLC514O_raw
1870	0.74	0.52	NA	NA	0.89	0.82	0.34	0.3	0.44	0.53	0.4	0.37	NA	0.5	NA	0.76	0.6	0.61	0.42	0.28
1871	0.77	0.68	NA	NA	0.85	0.7	0.36	0.31	0.51	0.51	0.3	0.23	NA	0.54	0.72	0.78	0.73	0.7	0.47	0.45
1872	0.68	0.51	NA	NA	0.65	0.43	0.26	0.24	0.44	0.3	0.24	0.2	NA	0.5	0.52	0.63	0.49	0.4	0.44	0.44
1873	0.72	0.56	NA	NA	0.84	0.48	0.14	0.17	0.26	0.23	0.09	0.07	NA	0.52	0.74	0.74	0.16	0.19	0.34	0.41
1874	0.95	0.53	NA	NA	0.86	0.5	0.2	0.16	0.31	0.34	0.14	0.09	NA	0.8	0.68	0.75	0.3	0.35	0.48	0.62
1875	0.9	0.68	NA	NA	0.72	0.48	0.31	0.26	0.34	0.4	0.33	0.35	NA	0.86	0.46	0.58	0.47	0.52	0.37	0.37
1876	0.88	0.9	NA	NA	0.82	0.61	0.41	0.37	0.36	0.51	0.51	0.5	NA	0.76	0.55	0.54	0.78	0.8	0.64	0.58
1877	0.99	0.83	NA	NA	0.73	0.51	0.42	0.35	0.44	0.66	0.37	0.54	NA	0.58	0.44	0.58	0.62	0.65	0.61	0.64
1878	1.13	1	NA	NA	0.83	0.54	0.54	0.4	0.51	0.72	0.56	0.79	NA	0.55	0.6	0.64	0.89	0.91	0.69	0.74
1879	1.38	1.01	NA	NA	0.87	0.61	0.54	0.38	0.54	0.74	0.75	1.04	NA	0.64	0.66	0.71	1.02	1.07	0.57	0.62
1880	1.2	1.05	NA	NA	0.79	0.55	0.44	0.35	0.53	0.7	0.7	0.81	NA	0.58	0.58	0.62	0.82	0.82	0.41	0.5
1881	1.28	1.1	NA	NA	0.89	0.63	0.55	0.44	0.65	0.77	0.94	1.07	NA	0.7	0.68	0.84	0.87	0.95	0.61	0.61
1882	1.06	1	NA	NA	0.78	0.59	0.5	0.41	0.54	0.6	0.9	1.03	NA	0.64	0.68	0.68	0.73	0.68	0.61	0.55
1883	1.13	1.05	NA	NA	0.93	0.72	0.71	0.56	0.62	0.58	0.71	0.95	NA	0.67	0.74	0.64	0.79	0.73	0.63	0.7
1884	1.08	1.07	NA	NA	1.11	0.8	0.82	0.67	0.45	0.62	0.86	1.16	0.87	0.82	0.77	0.78	0.78	0.77	0.54	0.57
1885	0.76	0.89	NA	NA	1.07	0.87	0.76	0.54	0.31	0.4	0.65	0.96	0.72	0.7	0.74	0.67	0.51	0.45	0.71	0.54
1886	0.81	0.88	NA	NA	0.3	0.2	0.62	0.4	0.16	0.37	0.68	0.78	0.76	0.8	0.1	0.24	0.72	0.68	0.83	0.54
1887	1.21	1.29	NA	NA	0.72	0.34	1.09	0.79	0.23	0.5	1.37	1.25	0.78	0.87	0.37	0.91	0.66	0.7	1.12	0.6
1888	1.02	1.21	NA	NA	0.39	0.38	1.17	0.96	0.23	0.67	2.09	1.61	0.79	0.86	0.43	0.54	0.85	0.6	1.06	0.58
1889	1.45	1.68	NA	NA	0.61	0.71	1.82	1.5	0.4	1.06	3.3	2.44	1.14	1.11	0.72	0.83	0.89	0.81	1.07	0.7
1890	1.9	1.82	NA	NA	0.74	0.81	1.81	1.46	0.44	1.29	3.55	2.74	1.4	1.35	0.96	1.23	0.92	0.86	1.42	0.67
1891	1.28	1.24	NA	NA	0.59	0.77	1.44	1.2	0.31	0.86	1.9	1.6	1.15	1.04	0.72	0.94	0.67	0.78	0.58	0.18
1892	2.13	1.68	NA	NA	0.68	0.87	1.6	1.28	0.63	1.3	2.22	1.63	1.07	1.26	1.05	1.42	0.69	1.02	0.79	0.62
1893	1.66	1.6	NA	NA	0.58	0.71	1.36	1.08	0.42	1.13	0.9	0.92	0.96	0.93	1.04	1.41	0.59	0.78	0.79	0.72
1894	1.53	1.14	NA	NA	0.57	0.74	1.3	0.96	0.37	1.1	1.15	1.24	1	0.96	0.91	1.04	0.77	1.07	0.61	0.37
1895	1.28	0.86	NA	NA	0.48	0.88	1.25	1	0.39	1.03	0.92	1.34	0.89	0.88	1.01	0.86	0.57	1.12	0.78	0.4
1896	1.28	1.11	NA	1.08	0.43	0.9	1.24	0.96	0.5	1.01	0.74	1.26	0.92	0.92	1.18	1.18	0.62	1.13	0.9	0.51
1897	1.32	1.02	NA	1.1	0.52	1.29	1.14	0.93	0.49	1.14	0.62	0.99	0.73	0.79	1.12	1.39	0.61	0.95	0.91	0.58
1898	1.54	1.23	NA	1.08	0.57	1.34	1.3	1.05	0.63	1.12	0.54	1.27	1.03	1.1	1.24	0.81	0.72	0.93	1.1	0.78
1899	1.71	1.33	NA	0.95	0.49	1.66	1.11	0.96	0.58	1.21	0.71	1.3	0.87	1.29	1.66	1.34	0.63	0.86	1.24	1.01
1900	1.65	1.28	NA	0.58	0.61	1.72	0.91	0.86	0.62	1.27	0.61	1.06	0.76	0.95	1.61	1.42	0.56	0.82	1.14	1.01
1901	1.66	1.31	NA	0.92	0.65	1.64	0.92	0.95	0.53	1.08	0.66	1.07	0.9	1.1	1.84	1.85	0.56	0.9	1.13	1.07
1902	1.5	1.1	NA	0.78	0.86	1.42	0.96	0.86	0.5	1.1	0.45	0.75	0.75	0.94	1.7	1.77	0.5	0.81	1.14	0.91
1903	1.43	1.24	NA	0.81	0.86	1.32	0.94	0.88	0.51	0.9	0.5	0.76	0.82	0.9	1.77	1.74	0.68	0.84	1.2	0.93
1904	1.14	1.17	NA	0.78	1	1.27	0.94	0.91	0.45	0.78	0.47	0.82	0.86	0.86	1.79	1.78	0.66	0.78	1.19	0.96
1905	1.18	1.28	NA	0.58	0.87	1.06	1.07	1.11	0.42	0.96	0.46	0.86	1.01	0.91	1.94	2	0.75	0.71	1.11	1.09
1906	1.21	1.59	NA	0.6	0.73	0.9	1.12	1.2	0.42	0.9	0.43	0.71	1.31	1.17	1.55	2.33	0.9	0.5	1.32	0.95
1907	1.28	1.35	NA	0.61	0.81	0.97	1.03	0.97	0.48	0.86	0.4	0.58	1.14	1.06	1.48	1.8	0.68	0.66	1.42	0.82
1908	1.14	1.2	NA	0.73	0.87	1.15	1.04	0.78	0.65	0.97	0.47	0.6	1.13	1.24	1.56	2.15	0.7	0.68	1.5	0.82
1909	1.23	1.31	NA	0.86	1.06	1.19	1.06	0.78	0.58	0.96	0.4	0.59	1.04	1.16	1.62	2.19	0.71	0.98	1.33	1.02
1910	1.22	1.28	NA	0.73	1.03	0.85	1.18	0.8	0.54	1.19	0.64	0.66	1.1	1.14	1.57	1.94	0.76	1.12	1.28	0.96
1911	1.42	1.26	NA	0.61	1.06	0.74	1.06	0.88	0.64	1.24	0.63	0.56	1.12	1.06	1.6	1.94	0.8	1.12	1.38	1.29
1912	1.57	1.43	NA	0.58	0.87	0.72	1.2	1.08	0.86	1.25	0.75	0.67	0.85	1	1.64	1.86	0.8	1.2	1.38	1.36
1913	0.99	1.04	NA	0.32	0.59	0.45	0.81	0.7	0.72	1.03	0.44	0.37	0.53	0.66	1.35	1.67	0.52	0.82	0.91	0.99
1914	1.61	1.61	NA	0.67	0.7	0.71	1.14	0.86	0.82	1.16	0.63	0.51	0.63	0.96	1.8	2.04	0.82	1.26	1.16	1.31
1915	1.14	1.22	NA	0.49	0.58	0.5	0.87	0.68	0.58	0.9	0.31	0.34	0.47	0.62	1.24	1.7	0.58	0.82	0.92	1
1916	1.21	1.34	NA	0.52	0.58	0.51	0.97	0.66	0.6	0.76	0.38	0.33	0.4	0.73	1.4	1.21	0.63	0.9	0.99	1
1917	1.07	1.06	NA	0.44	0.56	0.43	0.87	0.56	0.64	0.75	0.4	0.33	0.33	0.53	1.24	1.19	0.49	0.82	0.76	0.63
1918	0.93	1.01	NA	0.49	0.67	0.42	0.71	0.48	0.53	0.67	0.35	0.32	0.37	0.35	1.18	1.03	0.6	0.88	1.01	0.87
1919	0.91	1	NA	0.6	0.58	0.33	0.76	0.49	0.64	0.72	0.38	0.3	0.36	0.33	1.33	1.03	0.5	0.8	1.07	0.86
1920	0.79	0.92	NA	0.4	0.37	0.16	0.42	0.26	0.44	0.54	0.15	0.06	0.22	0.2	0.88	0.83	0.31	0.54	0.94	0.67
1921	0.86	1.09	NA	0.54	0.52	0.27	0.54	0.33	0.43	0.65	0.16	0.12	0.23	0.22	1.2	0.87	0.44	0.66	1.17	0.62
1922	0.81	0.91	0.54	0.55	0.59	0.43	0.76	0.59	0.51	0.75	0.3	0.27	0.33	0.34	1.13	0.98	0.51	0.68	1.17	0.72
1923	0.85	1.02	0.28	0.31	0.61	0.33	0.83	0.55	0.6	0.82	0.31	0.35	0.33	0.33	1.21	0.96	0.61	0.67	1.55	0.77
1924	1.06	1.24	0.6	0.71	0.86	0.54	0.97	0.86	0.82	0.96	0.5	0.56	0.5	0.48	1.28	1.16	0.76	0.75	1.21	0.82
1925	1.01	1.31	0.65	0.9	0.81	0.59	0.9	0.83	0.7	0.87	0.48	0.77	0.51	0.58	1.21	1.06	0.77	0.77	1	1.1
1926	0.8	1.09	0.51	0.83	0.69	0.54	0.81	0.69	0.42	0.54	0.37	0.5	0.28	0.22	1.2	0.91	0.63	0.58	0.8	0.93
1927	0.9	1	0.45	0.58	0.62	0.51	0.88	0.96	0.34	0.56	0.29	0.62	0.29	0.2	1.29	0.97	0.54	0.68	1.02	1.16
1928	0.81	0.87	0.1	0.12	0.74	0.69	0.37	0.36	0.08	0.16	0.08	0.12	0.09	0.1	1.14	0.81	0.07	0.1	0.75	0.56
1929	1.08	1.21	0.41	0.44	0.71	0.7	0.55	0.42	0.32	0.48	0.2	0.16	0.24	0.2	1.5	1	0.29	0.32	1.34	0.87
1930	1.15	1.19	0.63	0.65	0.67	0.73	0.64	0.67	0.42	0.58	0.51	0.3	0.37	0.24	1.34	1.36	0.39	0.4	1.28	0.88
1931	1.37	1.18	0.72	0.89	0.83	0.72	0.83	0.88	0.54	0.76	0.86	0.56	0.4	0.25	1.73	1.76	0.49	0.43	1.37	1.19
1932	1.32	1.14	0.74	1.23	0.69	0.71	0.82	0.96	0.66	0.71	0.74	0.72	0.45	0.26	1.59	1.64	0.68	0.5	1.32	1.13
1933	1.54	1.03	0.65	1.07	0.65	0.65	0.75	0.96	0.61	0.65	0.57	0.59	0.51	0.26	1.78	1.49	0.88	0.58	1.31	1.24
1934	1.26	0.76	0.71	1.03	0.55	0.42	0.53	0.84	0.46	0.47	0.47	0.41	0.5	0.26	1.51	1.37	0.75	0.5	1.41	1.03
1935	1.23	0.93	0.59	0.92	0.58	0.44	0.48	0.89	0.48	0.46	0.41	0.31	0.43	0.22	1.73	1.34	0.59	0.45	1.35	0.91
1936	1.28	1	0.86	1.13	0.5	0.35	0.54	0.96	0.55	0.57	0.42	0.4	0.58	0.29	1.42	1.06	0.75	0.56	1.04	0.81
1937	1.39	0.9	0.98	1.12	0.58	0.34	0.58	0.96	0.51	0.62	0.44	0.59	0.63	0.29	1.68	1.32	0.75	0.5	1.24	1.07
1938	1.45	1.03	0.9	1.19	0.66	0.34	0.53	0.96	0.44	0.54	0.38	0.65	0.59	0.35	1.81	1.14	0.62	0.44	1.14	0.99
1939	1.58	1.08	1.06	1.37	0.71	0.4	0.59	1.02	0.5	0.67	0.6	0.85	0.81	0.61	1.89	1.32	0.77	0.49	1.3	1.06
1940	0.9	0.79	0.9	1.26	0.48	0.33	0.49	0.88	0.28	0.48	0.4	0.57	0.59	0.4	1.49	0.89	0.56	0.39	1.21	0.82
1941	1.22	0.79	1.18	1.32	0.44	0.28	0.54	0.86	0.54	0.81	0.51	0.64	0.65	0.55	1.63	1.3	0.8	0.4	1.3	0.85
1942	0.64	0.38	0.3	0.56	0.21	0.13	0.33	0.48	0.38	0.68	0.23	0.26	0.57	0.45	1.07	0.66	0.24	0.18	0.56	0.34
1943	0.55	0.24	0.33	0.64	0.13	0.01	0.23	0.4	0.19	0.29	0.12	0.22	0.82	0.76	0.88	0.47	0.2	0.16	0.4	0.16
1944	1.25	0.68	0.88	1.31	0.28	0.18	0.59	0.97	0.58	0.79	0.35	0.45	0.87	0.87	1.56	1.18	0.61	0.27	1.2	0.5
1945	0.68	0.59	0.88	1.77	0.22	0.16	0.66	0.94	0.72	0.65	0.52	0.91	1.22	1.17	1.25	1.31	0.63	0.28	1.18	0.54
1946	0.8	0.62	2.78	4.72	0.2	0.12	0.7	0.91	0.62	0.65	0.57	1.28	1.52	1.38	1.28	1.39	0.51	0.26	0.94	0.54
1947	0.95	0.75	3.62	5.06	0.44	0.12	0.63	0.81	0.45	0.54	0.63	1.2	1.14	0.95	1.28	1.23	0.4	0.18	1.17	0.86
1948	1.28	1.28	2.94	3.9	0.52	0.32	0.78	0.71	0.5	0.52	0.84	1.98	0.87	0.89	1.18	0.98	0.46	0.42	1.05	0.97
1949	1.76	1.51	2.61	3.55	0.65	0.36	0.85	0.81	0.5	0.69	1.1	1.97	1.17	1.19	1.66	1.33	0.67	0.52	1.21	1.14
1950	1.76	1.51	2.75	3.57	0.76	0.46	0.66	0.68	0.57	0.9	1.42	2.54	1.16	1.71	1.49	1.26	0.79	0.62	1.39	1.42
1951	2.04	1.75	3.22	3.86	1.06	0.75	0.76	0.82	0.92	1.48	2.36	3.23	1.44	2.1	1.89	1.69	1.25	0.92	1.71	1.52
1952	1.5	1.49	2.74	3.69	0.6	0.51	0.88	0.78	0.59	1.13	2.64	3.36	1.21	1.98	1.67	1.35	1.45	0.95	1.42	1.21
1953	0.41	0.47	0.94	1.58	0.25	0.16	0.27	0.26	0.12	0.2	1.07	0.96	0.39	0.45	0.49	0.5	0.34	0.19	0.58	0.48
1954	1.38	1.27	1.62	2.59	0.43	0.67	0.77	0.64	0.82	0.97	1.97	1.83	0.91	1.04	1.71	1.46	1.05	0.65	1.51	1.13
1955	1.14	1.13	1.81	3.18	0.52	0.71	0.85	0.69	0.54	1.07	1.98	2.14	0.93	0.9	2.02	1.4	1.26	0.84	1.8	0.96
1956	0.91	0.85	1.65	2.85	0.73	0.72	0.89	0.58	0.62	0.89	2.12	2.03	0.82	0.77	1.97	1.1	1.17	0.68	1.2	0.84
1957	0.9	0.78	1.86	3.03	0.59	0.69	1.02	0.85	0.53	1.05	2.62	2.62	1.01	0.82	2.16	1.44	1.02	0.59	1.33	0.86
1958	1.52	1.18	2.27	3.73	0.88	1.02	1.53	1.43	0.88	1.29	3.56	4	1.37	1.14	2.23	1.69	2.25	1.18	2	1.74
1959	1.18	0.78	1.99	3.22	0.96	1.1	1.51	1.74	0.79	1.44	3.76	3.4	1.21	0.84	2.12	1.64	2.8	1.38	2.12	2.38
1960	1.07	0.89	1.93	3.07	0.92	1.27	1.41	1.74	0.73	1.32	4.1	3.2	1.31	1.06	2.01	1.31	2.12	1.49	1.7	1.98
1961	1.39	1.03	1.95	3.31	0.93	1.28	1.63	2.09	1.02	1.74	3.55	3.37	1.58	1.04	2.5	2.03	2.78	1.7	2.29	3
1962	1.29	0.9	1.73	2.8	0.72	1.02	1.32	2.05	0.66	1.39	3.45	2.96	1.55	0.89	2.22	1.69	2.17	1.18	1.96	2.46
1963	1.11	0.96	1.76	2.57	0.73	1.1	1.41	2.19	0.93	1.48	3.04	2.63	1.52	1	1.99	1.77	2.15	1.29	1.88	2.08
1964	1.74	1.21	1.77	2.43	0.8	1.42	1.58	2.46	1.17	1.66	2.99	3.21	1.66	1.1	2.46	2.19	2.26	1.74	2.21	1.56
1965	1.43	1.06	1.56	2.18	0.53	1.24	1.58	2.4	1.01	1.56	2.78	2.49	1.81	0.98	2.24	1.92	1.94	1.52	2.19	1.26
1966	1.39	1.1	1.73	2.24	0.58	1.14	1.52	2.36	1.23	1.56	2.2	2.48	1.68	1.52	2.15	1.73	1.9	1.68	2.13	1.31
1967	1.66	1.28	1.9	2.45	0.54	1.25	1.56	2.22	1.19	1.49	1.94	2.42	2.36	2.21	2.18	1.67	2.08	2.01	2.81	1.43
1968	1.04	0.83	1.64	2.29	0.3	0.54	1.15	1.34	0.82	1.06	1.32	2.22	1.98	1.69	1.41	1.03	1.94	2.19	1.9	1.22
1969	1.54	1.1	1.93	2.7	0.43	0.72	1.2	1.73	1.17	1.56	2.07	2.33	2.56	2.6	2.75	1.61	2.62	2.73	2.44	1.81
1970	1.4	1.09	1.97	2.54	0.61	1.11	1.8	2	1.28	1.9	2.11	2.86	3.06	2.87	2.75	2.09	2.36	2.66	2.28	1.98
1971	1.58	1.14	2.1	2.57	0.76	1.34	2.32	2.4	1.75	2.15	2.16	2.53	3.39	3.06	3.54	2.51	2.71	3.06	2.68	2.27
1972	1.52	1.05	1.72	2.4	0.87	1.24	2.02	2.13	1.53	1.86	2.05	2.34	2.48	2.33	2.55	2.35	2.06	2.19	2.18	2.18
1973	1.77	1.1	1.74	2.89	0.91	0.96	1.87	2.21	1.45	1.55	2.18	2.02	2.58	2.43	2.22	1.9	2.09	2.27	2.13	2.16
1974	1.59	0.87	1.43	2.86	0.81	0.86	1.76	2.33	1.24	1.56	1.92	1.79	2.6	2.64	2.49	1.93	2.05	1.94	2.18	2.4
1975	1.32	0.77	1.34	2.12	0.76	0.72	1.99	2.93	1.32	1.37	1.77	1.27	2.46	2.05	2.27	1.67	1.85	1.62	2.26	1.75
1976	0.77	0.6	1.07	1.55	0.64	0.58	1.31	1.42	0.82	0.88	1.04	0.86	1.81	1.67	1.77	1.38	1.33	1.08	1.73	1.28
1977	0.68	0.54	1.01	1.35	0.28	0.19	1.03	1.33	0.81	0.75	1.62	1.04	1.67	1.91	1.07	0.96	0.76	0.59	1.31	1
1978	0.39	0.39	1.21	1.19	0.52	0.33	0.63	0.71	0.85	0.93	1.36	1.05	1.6	1.88	1.18	0.89	0.81	0.82	0.92	0.88
1979	0.7	0.63	1.43	1.31	0.72	0.6	1.36	1.52	1.29	1.38	1.56	1.53	1.73	2.43	2.04	1.18	1.19	1.42	1.35	1.12
1980	0.65	0.54	1.57	1.28	1.04	0.74	1.54	1.67	1.22	1.53	1.83	1.77	1.83	2.26	2.21	1.59	1.33	1.4	1.39	1.3
1981	0.4	0.26	1.3	0.88	0.69	0.47	1.05	1.29	0.91	1.29	1.09	1.21	1.51	1.8	1.9	1.42	1.23	1.03	1.03	1.15
1982	0.79	0.65	1.85	1.38	1.01	0.63	1.71	1.96	1.14	1.48	1.76	1.85	2.04	2.18	2.12	1.87	1.29	1.39	1.23	1.38
1983	1.15	0.79	1.75	1.84	1.09	0.96	1.85	1.91	1.15	1.74	1.6	1.68	2.01	2.6	2.82	2.46	1.72	1.93	1.66	1.88
1984	0.78	0.58	1.64	2.2	0.98	0.9	1.41	1.53	0.8	1.5	1.54	1.94	1.86	2.44	2.73	1.86	1.49	1.82	1.56	1.77
1985	0.9	0.69	1.65	2.06	0.86	0.86	1.18	1.45	0.79	1.4	1.98	1.73	2.32	2.61	2.55	1.6	1.8	2.13	1.31	1.99
1986	0.65	0.64	1.52	1.8	0.72	0.68	0.96	1.4	0.75	1.21	1.64	1.77	2.17	2.56	2.79	2.02	1.66	2.01	1.05	2
1987	0.56	0.61	1.74	1.94	0.55	0.64	1.28	1.72	0.69	1.18	1.16	1.51	1.7	2.18	2.26	1.53	1.34	1.57	0.91	1.94
1988	0.58	0.63	2.12	2.64	0.71	0.65	1.27	1.76	0.81	1.24	1.27	1.39	2.3	2.66	2.72	1.5	2.08	2.23	1.12	2.13
1989	0.45	0.6	1.99	2.77	0.65	0.74	1.48	2.1	0.8	1.64	1.42	1.56	2.48	2.4	3.06	1.8	1.88	2.01	1.07	1.78
1990	0.58	0.68	1.84	2.96	0.82	0.75	1.57	1.88	1.04	1.78	1.49	1.46	2.49	2.45	2.79	1.94	2.06	1.81	1.33	2
1991	0.7	0.6	1.4	2.97	0.58	0.66	1.18	1.24	1	1.6	1.15	1.14	2.01	2.3	2.84	1.81	1.74	1.52	1.15	1.38
