# Coppola - Val di Fumo - LADE - ITRDB ITAL041
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19876
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19876.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital041-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ital041-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital041.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ital041.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-01-13
#--------------------
# File_Last_Modified_Date
#   Date: 2016-01-13
#--------------------
# Title
#   Study_Name: Coppola - Val di Fumo - LADE - ITRDB ITAL041
#--------------------
# Investigators
#   Investigators: Coppola, A.; Baroni, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: A. Coppola, G. Leonelli, M. C. Salvatore, M. Pelfin2, and C. Baroni
#   Journal_Name: Climate of the Past
#   Published_Title: Tree-ring based summer mean temperature variations in the Adamello-Presanella Group (Italian Central Alps), AD 1610-2008
#   Published_Date_or_Year: 2013
#   Volume: 9
#   Pages: 211-221
#   Issue: 1
#   Report_Number: 
#   DOI: 10.5194/cp-9-211-2013
#   Full_Citation: None
#   Abstract: Climate records from remote mountain sites and for century-long periods are usually lacking for most continents and also for the European Alps. However, detailed reconstructions of climate parameters for pre-instrumental periods in mountain areas, suffering of glacial retreat caused by recent global warming, are needed in the view of a better comprehension of the environmental dynamics. We present here the first annually-resolved reconstruction of summer (JJA) mean temperature for the Adamello-Presanella Group (Central European Alps), one of the most glaciated mountain groups of the Italian Central Alps. The reconstruction has been based on four larch tree-ring width chronologies derived from living trees sampled in four valleys surrounding the Group. The reconstruction spans from 1610 to 2008 and the statistical verification of the reconstruction demonstrates the positive skill of the tree-ring dataset in tracking summer temperature variability also in the recent period.
#--------------------
#   Authors: Coppola A., Leonelli G., Salvatore M.C., Pelfini M, Baroni C.
#   Journal_Name: Quaternary Research
#   Published_Title: Weakening climatic signal since mid-20th century in European larch tree-ring chronologies at different altitudes from the Adamello-Presanella Massif (Italian Alps)
#   Published_Date_or_Year: 2012
#   Volume: 77
#   Pages: 344-354
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1016/j.yqres.2012.01.004
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Val di Fumo
#   Location: Italy
#   Northernmost_Latitude: 46.0894
#   Southernmost_Latitude: 46.0894
#   Easternmost_Longitude: 10.5683
#   Westernmost_Longitude: 10.5683
#   Elevation_m: 1990
#--------------------
# Data_Collection
#   Collection_Name: ITAL041
#   First_Year: 1710
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FU01SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU01SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU01SU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU01SU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU10SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU10SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU10DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU10DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU11DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU11DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU11SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU11SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU12DU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU12DU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU12SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU12SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU13SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU13SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU13DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU13DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU14DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU14DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU14SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU14SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU02SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU02SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU20DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU20DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU21SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU21SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU21DB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU21DB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU04SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU04SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU04DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU04DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU07SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU07SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU07DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU07DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU09DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU09DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU09SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU09SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FU01SX_raw	FU01SU_raw	FU10SX_raw	FU10DX_raw	FU11DX_raw	FU11SX_raw	FU12DU_raw	FU12SX_raw	FU13SX_raw	FU13DX_raw	FU14DX_raw	FU14SX_raw	FU02SX_raw	FU20DX_raw	FU21SX_raw	FU21DB_raw	FU04SX_raw	FU04DX_raw	FU07SX_raw	FU07DX_raw	FU09DX_raw	FU09SX_raw
1919	1.21	0.97	0.62	0.55	0.32	0.66	0.92	1.33	0.61	0.96	0.63	0.94	1.34	1.91	1.23	1.33	0.72	0.6	1.26	0.75	1.72	2.14
1920	1.07	0.95	0.72	0.39	0.31	0.44	1.04	1.18	0.91	0.9	0.6	0.79	1.11	1.25	1.71	1.43	0.47	0.65	0.99	0.57	1.88	2.18
1921	1.65	1.27	0.48	0.58	0.55	0.76	0.98	1.32	1.22	1.07	0.68	0.61	1.22	1.84	0.64	0.94	1.11	0.78	1.14	0.68	2.84	2.5
1922	2.31	1.89	0.78	0.89	1.13	1.21	1.14	2.04	1.9	1.27	1.02	1.44	1.57	2.84	2.22	1.58	1.33	1.18	1.82	1.03	3.05	2.54
1923	1.92	1.48	0.36	0.47	0.66	0.61	0.57	1.1	1.74	0.97	0.58	0.91	1.27	2.41	1.23	1.1	0.78	0.84	0.73	0.88	1.77	1.14
1924	2.03	2.09	0.58	0.65	1.3	1.15	1.17	2.19	2.41	1.18	0.63	1.55	1.9	3.01	2.41	1.77	1.28	1.22	1.67	1.02	1.91	2.04
1925	2.55	2.59	0.5	0.67	1.29	1.25	0.96	1.71	1.58	0.91	0.95	2.16	3.12	3.3	3.04	1.9	0.99	1.13	1.52	1.24	1.7	1.74
1926	1.11	1.4	0.3	0.35	0.71	0.47	0.3	0.64	0.7	0.58	0.5	1.06	1.7	2.66	0.8	0.89	0.22	0.35	0.31	0.34	1.08	0.95
1927	2.03	2.03	0.71	0.62	0.99	1.23	1.04	1.49	1.63	1.06	1.01	1.82	2.9	3.17	2.2	1.41	0.94	1.27	1.14	0.96	1.44	1.22
1928	1.65	1.98	0.91	0.85	1.29	1.62	1.23	1.59	2.35	1.29	1.28	2.75	3.3	3.26	2.05	1.44	0.74	1.17	1.24	1.17	1.77	1.47
1929	1.6	1.51	0.62	0.74	1.82	1.46	1.03	1.03	2.42	1.21	0.69	1.26	2.23	3.14	1.24	0.72	0.82	1.03	1.05	1	1.89	1.08
1930	1.1	1.43	0.73	0.91	1.76	1.25	1.12	1.16	1.96	1.14	0.87	1.71	1.91	3.36	1.7	0.76	0.91	1.06	1.33	1.31	2.35	1.52
1931	1.68	1.74	1.34	1.02	2.29	1.41	1.56	1.71	2.42	1.09	1.49	1.51	2.46	3.03	1.27	1.05	1.21	1.73	1.87	1.62	3.07	2
1932	1.41	0.86	0.62	0.61	1.78	0.94	0.8	0.45	1.25	0.68	0.94	0.66	1.76	2.33	0.9	0.47	0.54	0.67	0.86	0.65	2.21	1.37
1933	1.53	1.06	0.48	0.55	1.44	0.81	0.67	0.28	0.72	0.67	0.62	0.14	1.71	1.54	0.36	0.35	0.67	0.7	0.57	0.76	1.25	0.93
1934	1.26	0.67	0.75	0.7	1.47	0.89	0.8	0.52	1.19	0.71	1.33	0.78	1.84	2.88	1.19	0.93	0.83	0.98	0.97	1.19	1.42	1.43
1935	1.29	0.87	1.33	0.97	1.57	1.52	1.25	1.04	2.14	1.17	1.16	0.9	2.73	2.99	1.36	0.92	1.28	1.38	1.2	1.1	1.76	1.8
1936	1.2	0.55	1.07	0.93	1.2	1.44	1.07	0.74	1.61	0.92	1.01	1.03	2.45	3.04	1.35	0.74	0.72	0.68	1.23	0.92	1.31	1.36
1937	1.2	0.61	0.99	0.74	1.3	1.32	1	0.69	2.22	0.96	0.7	0.96	2.71	3.06	1.74	1.15	1.08	0.96	1.19	0.98	1.43	1.53
1938	0.91	0.69	0.89	0.59	1.59	1.37	0.91	0.68	1.67	0.9	0.57	0.45	2.52	4.36	0.65	0.53	1.32	1.15	0.85	0.8	1.46	1.62
1939	0.82	0.66	0.82	0.56	1.08	1.28	0.87	0.66	1.9	0.91	0.78	1.01	2.65	3.79	0.9	0.72	0.98	1.11	1.22	0.93	1.36	1.56
1940	0.73	0.66	0.58	0.42	0.97	1.25	0.56	0.24	1.96	0.63	0.71	0.74	2.32	3.27	0.8	0.69	0.63	0.95	0.84	0.5	0.82	0.99
1941	0.83	0.9	0.9	0.57	1.11	1.2	0.89	0.45	2	0.92	1.07	0.87	1.91	3.57	1.08	0.86	0.75	0.94	1.12	0.96	0.79	1.15
1942	0.83	0.91	0.95	0.6	1.14	1.74	0.99	0.73	1.91	0.86	0.98	0.88	2.07	2.98	1.32	0.76	1.06	1.17	1.42	1.07	1.41	1.23
1943	0.79	1.1	0.65	0.39	0.92	2.05	0.95	0.44	1.92	0.84	0.83	0.88	3.24	2.8	1.07	0.69	0.9	0.94	1.23	1.01	1.15	1
1944	1.01	1.34	0.94	0.42	1.14	2.01	1.13	0.71	2.37	1.11	0.89	0.77	3.53	2.8	1.43	0.87	0.9	0.92	1.69	1.02	1.45	1.14
1945	1.33	1.48	0.79	0.63	1.26	1.56	1.41	0.98	2.04	1	1.03	0.6	5.41	3.24	1.15	0.96	0.96	0.86	2.06	1.25	1.56	1.17
1946	1.09	1.35	0.6	0.27	0.76	0.85	0.98	0.53	1.69	0.71	0.36	0.5	3.83	3	0.86	0.71	0.58	0.47	0.74	0.44	1.09	0.97
1947	0.86	1.22	1.17	0.8	1.26	1.56	1.45	0.86	2.55	1.46	1.05	1.04	4.31	3.29	1.18	1.14	0.97	0.88	1.54	1.14	1.28	1.07
1948	0.82	1.04	0.62	0.25	0.92	0.86	0.77	0.38	1.88	0.78	0.66	0.31	3.25	3.02	0.53	0.59	0.65	0.51	0.62	0.52	0.76	0.57
1949	0.95	1.47	2.01	0.54	1.49	1.38	1.03	0.62	4.08	0.94	0.84	0.77	4.46	3.52	1.15	1.15	1.18	0.89	1.56	0.96	1.18	1.05
1950	1.07	1.43	2.2	0.69	1.78	1.7	1.38	1.01	3.97	0.94	1.49	1.09	4.35	3.03	1.29	1.42	0.98	0.84	1.55	1.11	1.45	1.3
1951	1.11	1.13	2.72	0.7	2.08	1.73	1.73	1.17	3.5	1.09	2.11	1.49	4.93	3.08	2.09	2.39	1.09	0.85	1.85	1.12	2.39	1.96
1952	1.18	1.54	2.11	0.53	1.82	0.94	1.45	0.72	5.92	1.05	1.36	0.96	5.43	2.46	1.01	1.56	0.94	0.76	1.56	1.07	2.23	1.98
1953	1.04	1.08	1.15	0.36	1.45	0.82	0.76	0.24	2.73	0.56	0.5	0.26	2.73	1.93	0.5	0.87	0.42	0.42	0.73	0.38	1.37	1.37
1954	1.15	1.43	1.04	0.5	1.64	1.05	0.82	0.54	2.61	0.72	0.6	0.47	3.51	1.74	0.59	0.83	0.55	0.55	1.03	0.72	0.91	1
1955	0.78	0.77	0.8	0.37	1.37	0.72	0.7	0.21	2.29	0.65	0.42	0.59	2.47	2.51	0.73	0.8	0.47	0.49	0.67	0.57	1.24	1.22
1956	0.14	0.19	0.47	0.16	1.09	0.43	0.19	0.14	1.17	0.52	0.12	0.5	1.2	1.66	0.53	0.55	0.23	0.18	0.3	0.24	0.46	0.74
1957	0.57	0.53	0.45	0.22	0.71	0.39	0.51	0.21	0.5	0.4	0.46	0.4	1.46	1.45	0.14	0.48	0.28	0.34	0.33	0.35	0.58	0.86
1958	0.98	0.86	0.69	0.46	1.33	0.61	0.63	0.27	1.73	0.89	0.77	0.8	2.8	2.76	0.76	1.27	0.57	0.48	0.98	0.71	0.93	1.2
1959	0.97	0.93	0.34	0.35	0.91	0.3	0.47	0.01	1.21	0.69	0.54	0.59	2.25	2.01	0.45	0.78	0.26	0.43	0.47	0.34	1.11	1.34
1960	1.14	1.28	0.63	0.35	1.15	0.59	0.73	0.1	1.63	0.93	0.89	0.83	2.5	2.6	0.8	1.17	0.53	0.38	1.18	0.6	0.89	1.57
1961	0.94	0.95	0.24	0.36	0.8	0.18	0.46	0.44	0.68	0.64	0.64	0.76	2.05	2.43	0.23	0.81	0.65	0.41	0.49	0.41	0.68	1.18
1962	1.39	1.13	0.7	0.37	1.65	0.59	1.26	0.65	1.33	1.07	0.91	1.06	1.77	2.29	0.48	1.05	1.29	0.54	1.02	1.31	0.96	1.57
1963	0.98	0.83	0.6	0.29	1.11	0.39	0.78	0.32	1.43	1.07	0.47	0.69	1.69	2.33	0.36	1.13	0.92	0.35	0.31	0.67	0.75	1.08
1964	0.67	0.57	0.34	0.33	1.42	0.72	0.6	0.27	1.32	0.85	0.49	0.72	1.31	2.45	0.29	0.76	0.63	0.3	0.43	0.76	0.58	0.95
1965	0.73	0.81	0.45	0.3	1.06	0.8	0.73	0.35	1.08	0.7	0.53	0.78	1.53	2.24	0.42	0.9	0.54	0.38	0.43	1	0.71	1.07
1966	0.78	0.5	0.6	0.35	1.16	1.06	0.67	0.24	0.94	0.69	0.85	0.6	1.47	3.09	0.34	0.99	0.48	0.41	0.67	1.12	0.78	1.06
1967	0.98	0.73	0.64	0.43	1.53	1.1	0.67	0.31	0.94	0.7	0.89	0.56	2.42	3.82	0.51	1	0.75	0.42	0.68	1.48	1.01	1.17
1968	1.09	0.85	0.41	0.31	1.36	0.93	0.58	0.27	0.62	0.86	0.77	0.54	2.24	2.26	0.32	0.9	0.51	0.31	0.56	1.23	0.87	0.78
1969	1.46	0.97	0.76	0.49	1.28	1.19	0.59	0.33	1.07	1.22	0.94	0.88	3.05	2.89	0.81	1.28	0.63	0.41	0.9	1.85	0.74	0.78
1970	1.73	1.15	1.12	0.48	1.27	1.06	0.93	0.57	1.18	1.21	0.94	1.26	3.64	2.26	0.98	1.53	1.03	0.58	1.2	1.89	1.27	1.45
1971	1.43	1.15	1.31	0.81	1.17	0.89	0.83	0.4	1.32	1.46	1.21	1.1	5.06	2.44	1.02	2.25	0.66	0.52	1.13	1.52	1.71	1.68
1972	0.92	0.61	0.89	0.49	0.99	0.74	0.61	0.16	0.85	1.3	0.96	0.85	4.04	2.08	0.78	1.71	0.49	0.34	0.91	1.37	1.6	1.07
1973	0.78	0.69	0.7	0.47	0.96	0.86	0.56	0.43	0.78	0.96	0.62	0.55	3.87	1.24	0.34	0.95	0.65	0.25	0.85	1.09	1.15	1.09
1974	0.83	0.84	0.53	0.46	0.86	0.94	0.57	0.39	0.6	0.67	0.77	0.69	3.18	1.49	0.55	0.68	0.69	0.23	1.05	1.22	0.85	1.2
1975	0.93	0.75	0.47	0.58	0.59	0.84	0.66	0.34	0.59	0.82	0.69	0.49	2.04	1.91	0.62	0.88	0.56	0.26	0.77	0.76	0.87	1.06
1976	1.22	1.07	0.64	0.56	0.69	1.3	0.7	0.63	0.81	0.87	0.55	0.41	2.52	1.99	0.56	0.82	0.74	0.36	0.86	0.97	0.91	1.29
1977	1.39	1.16	0.59	0.71	0.67	1.16	0.51	0.17	0.76	0.55	0.75	0.61	1.89	2.04	0.74	0.79	0.51	0.26	0.55	0.83	0.62	1.15
1978	1.16	0.87	0.43	0.43	0.53	0.89	0.31	0.2	0.31	0.26	0.57	0.51	2.08	1.68	0.57	0.5	0.46	0.25	0.38	0.56	0.47	0.79
1979	1.96	1.06	0.82	0.85	0.97	1.99	0.6	0.58	1.06	1.03	1.03	1.29	1.64	2.81	1.44	1.31	0.99	0.25	0.99	1.21	0.81	1.53
1980	1.26	0.72	0.36	0.51	0.63	1.32	0.01	0.34	0.42	0.53	0.83	0.69	1.06	1.89	0.36	0.56	0.7	0.01	0.51	0.85	0.71	1.13
1981	0.45	0.36	0.38	0.46	0.47	0.74	0.46	0.19	0.49	0.56	0.01	0.01	0.66	0.93	0.26	0.33	0.39	0.01	0.45	0.65	0.68	1
1982	0.33	0.29	0.4	0.52	0.58	0.72	0.75	0.5	0.49	0.65	0.48	0.5	0.48	1.28	0.56	0.5	0.57	0.55	0.6	0.95	0.75	1.08
1983	0.56	0.5	0.31	0.53	0.58	1.07	0.34	0.37	0.45	0.44	0.29	0.16	0.95	1.67	0.47	0.54	0.53	0.95	0.58	1.47	0.49	0.99
1984	0.89	0.82	0.48	0.61	0.71	1.21	0.58	0.69	0.61	0.57	0.34	0.42	1.02	1.63	0.53	0.66	0.73	0.96	0.81	1.94	1	0.95
1985	0.91	0.64	0.27	0.38	0.44	0.99	0.32	0.34	0.6	0.49	0.29	0.36	1.2	1.85	0.46	0.56	0.47	0.92	0.49	1.19	0.56	0.82
1986	1.35	0.9	0.25	0.32	0.78	1.47	0.68	0.69	0.96	1.52	0.48	0.72	1.6	2.02	0.9	1.06	0.94	1.38	1.01	1.76	1.12	1.66
1987	1.26	0.96	0.22	0.28	0.77	1.36	0.73	0.73	0.84	1.5	0.35	0.65	1.66	1.73	0.45	0.7	0.71	0.9	0.95	1.23	1.18	1.43
1988	1.35	1.01	0.08	0.2	0.5	0.86	0.55	0.52	0.82	1	0.41	0.67	2.15	1.11	0.43	0.52	0.71	0.9	0.8	1.06	1.1	1.1
1989	1.37	1.34	0.07	0.15	0.61	0.79	0.5	0.24	0.61	0.62	0.55	0.61	2.37	1.31	0.41	0.49	0.38	0.68	0.75	0.99	1.04	0.85
1990	1.5	1.28	0.18	0.29	0.7	0.91	0.58	0.46	0.95	0.78	0.58	0.53	2.8	1.54	0.43	0.56	0.69	0.91	0.78	1.06	1.28	1.19
1991	1.49	1.17	0.4	0.43	0.91	0.95	0.67	0.53	0.66	1.08	0.79	0.55	3.42	1.04	0.82	0.74	0.69	0.87	0.85	1.11	1.8	1.72
1992	1.24	1.16	0.21	0.18	0.82	1.06	0.46	0.44	0.89	0.98	0.76	0.01	2.72	1.74	0.33	0.32	0.76	0.7	0.56	0.55	0.93	1.22
1993	2.16	2.04	0.64	0.53	1.44	1.22	0.82	0.92	0.91	1.07	0.83	0.39	3.66	2.21	0.91	0.6	1.2	1.08	1.1	1.11	1.42	1.95
1994	2.6	2.13	0.5	0.54	1.5	0.98	0.94	1.1	1.11	1.06	0.79	0.75	4.24	3.53	0.69	0.5	1.18	1.1	1.17	1.53	2.25	2.42
1995	2.9	2.38	1.03	0.59	1.82	1.79	1.24	2.24	1.24	1.42	0.78	0.59	4.12	3.02	1.04	0.66	1.33	1.32	1.15	1.33	2.8	2.88
1996	1.62	1.84	0.75	0.46	1.25	1.05	0.82	1.73	0.89	1.22	0.66	0.77	2.38	2.2	0.87	0.39	0.8	0.71	1.11	0.95	1.79	1.55
1997	1.84	1.78	0.45	0.25	1.47	0.44	0.44	0.62	0.49	0.66	0.61	0.44	2.39	2.31	0.3	0.3	0.24	0.39	0.41	0.78	1.4	1.33
1998	2.5	2.98	1.28	0.54	1.68	1.38	0.68	1.61	1	1.18	0.85	0.69	2.87	3.09	0.95	0.53	0.97	1.06	0.96	1.48	2.27	2.21
1999	1.4	1.57	1.06	0.32	1.65	1.29	0.64	1.12	0.93	0.94	0.48	0.6	1.55	1.91	0.97	0.41	0.76	0.6	0.52	0.55	1.15	1.26
2000	1.65	2.19	1.09	0.44	1.86	1.42	0.72	1.62	1.34	1.04	0.85	0.67	2.54	1.89	1.11	0.63	0.95	0.77	0.71	1.14	1.15	1.45
2001	2.29	2.22	2.08	0.7	1.7	1.42	0.9	2.06	1.17	1.17	1.36	1.33	2.75	2.22	1.32	0.71	1.41	1.72	1.02	1.63	1.8	1.51
2002	3.29	1.97	1.89	0.7	1.84	1.35	0.9	1.6	1.18	1.13	0.83	0.62	2.61	1.66	1.32	0.7	1.55	1.34	0.85	1.31	1.73	1.52
2003	3.76	2.1	1.57	0.62	1.91	1.59	1.12	3.04	2.17	1.48	0.9	1	2.77	1.62	1.46	0.7	1.84	1.45	0.81	0.89	1.25	1.82
2004	2.64	1.7	1.36	0.84	1.45	1.64	0.93	2.78	1.52	1.05	1.25	1.14	1.87	1.2	2.03	0.89	1.36	1.53	0.97	1.31	1.4	1.59
2005	3.09	1.82	1.6	0.95	1.5	1.7	1.11	3.32	1.79	1.12	1.14	0.89	2.42	1.46	1.87	0.91	1.35	1.78	1.15	1.78	1.94	1.61
2006	3.12	1.35	1.1	0.92	1.49	1.53	0.99	3.14	1.49	0.9	0.68	0.56	1.81	1	1.54	0.63	0.83	1.21	0.93	1.79	1.81	1.5
2007	2.55	1.28	0.83	0.83	1.74	1.77	0.88	3.84	1.7	1.11	0.76	0.53	2.04	1.28	1.32	0.48	0.75	1.24	1	2	1.16	0.75
2008	2.74	1.4	0.93	0.67	1.59	1.7	0.47	2.52	1.47	0.97	0.77	0.62	1.81	1.36	0.76	0.3	0.73	1.49	1.01	2.61	1.15	0.83
